EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3SecondViolations,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,Defensive 3 Seconds Violations,Arc3PctBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,89966.0,1499,70,2806,2819,681,604,330,5625,87.0,160,25.0,51.0,18.0,34.0,15.0,38.0,43.0,123.0,32.0,79.0,2.0,3.0,12.0,26.0,70.0,1.0,6.0,7.0,17.0,145.0,321,58.0,149.0,115.0,579.0,2898,33.0,64.0,1.0,8.0,17.0,86.0,31.0,61.0,10.0,29.0,46.0,138.0,180.0,110.0,171.0,3.0,40.0,1.0,1.0,68.0,25.0,39.0,1.0,42,29.0,71,19.0,10.0,22.0,3.0,17.0,171,10.0,59.0,7.0,48.0,151.0,19.0,218,76.0,294,12.0,47.0,36.0,11.0,22.0,3.0,13.0,17.0,3.0,9.0,4.0,2.0,39,5.0,9.0,48.0,3.0,84,1.0,10.0,3.0,100.0,1.0,4.0,2.0,5.0,146.0,9.0,11.0,52.0,20.0,18.0,11.0,7.0,18.0,11.0,1.0,130.0,661,7.0,12.0,0.6206896551724138,0.72,0.9827586206896551,0.38926174496644295,0.125,0.3448275862068966,0.38513513513513514,0.4517133956386293,0.515625,0.5081967213114754,0.49361702127659574,0.4791666666666667,0.5111111111111111,0.5347091932457786,0.5308641975308642,0.5769230769230769,0.3170212765957447,0.006711409395973154,0.12149532710280374,0.2125,0.10526315789473684,0.008130081300813009,0.012658227848101266,17.866082603254068,0.5641025641025641,0.25,0.07446808510638298,0.1435361216730038,0.05977710233029382,0.14545454545454545,0.028169014084507043,0.14399421128798842,0.05141579731743666,0.07540983606557378,0.04980842911877394,0.05463182897862233,0.021929824561403508,0.03937007874015748,0.1111111111111111,0.15862068965517243,0.16058394160583941,0.14634146341463414,0.14285714285714285,0.05333333333333334,0.6111111111111112,0.3404255319148936,0.54375,0.6904761904761905,0.6091954022988506,0.08085106382978724,0.39473684210526316,0.4411764705882353,0.2,0.26170212765957446,0.34959349593495936,0.3524590163934426,0.7906976744186046,0.16808510638297872,0.4050632911392405,0.41025641025641024,1.0,0.14893617021276595,0.37142857142857144,0.37142857142857144,0.9615384615384616,0.7083333333333334,0.49019607843137253,0.12,0.027777777777777776,0.08333333333333333,0.16666666666666666,1.0,0.37777777777777777,0.5294117647058824,0.13333333333333333,0.25,0.18888888888888888,0.4117647058823529,0.6574468085106383,0.36764705882352944,0.5439295503211989,0.5789923076923079,0.5500068965517242,0.10136452241715399,0.14285714285714285,0.14853195164075994,0.23834196891191708,8.881308411214954,24.809395973154363,0.24269422665716323,,,,,,,,,,,,,,True
1503,1610612737,Tracy McGrady,Tracy McGrady,1503,ATL,10577.0,176,33,330,336,73,67,37,666,10.0,17,1.0,2.0,1.0,1.0,1.0,7.0,4.0,12.0,,,,,,2.0,12.0,,2.0,1.0,7.0,15.0,36,2.0,12.0,15.0,51.0,328,2.0,3.0,,2.0,4.0,8.0,3.0,4.0,1.0,7.0,2.0,11.0,14.0,16.0,6.0,,2.0,,,12.0,2.0,1.0,,18,12.0,30,9.0,3.0,9.0,,9.0,72,2.0,7.0,,12.0,21.0,3.0,36,9.0,45,5.0,7.0,4.0,3.0,8.0,3.0,6.0,6.0,1.0,2.0,,,14,2.0,5.0,3.0,,4,1.0,,,14.0,,,,,23.0,1.0,,12.0,,2.0,1.0,1.0,2.0,1.0,1.0,11.0,71,,,0.4666666666666667,0.5,1.0,0.16666666666666666,,0.14285714285714285,0.16666666666666666,0.4166666666666667,0.6666666666666666,0.75,0.375,0.4,0.4090909090909091,0.4322033898305085,0.5,0.4583333333333333,0.25,,0.027777777777777776,0.058823529411764705,,,,19.571045576407506,0.5714285714285714,0.2727272727272727,,0.16030534351145037,0.07777777777777778,0.26666666666666666,0.03571428571428571,0.1875,0.06164383561643835,0.08333333333333333,0.1,0.058823529411764705,0.04878048780487805,,0.1346153846153846,0.19230769230769232,0.16981132075471697,0.3142857142857143,0.1,0.1724137931034483,0.5,0.3541666666666667,0.5882352941176471,0.625,0.4,0.14583333333333334,0.14285714285714285,0.14285714285714285,1.0,0.25,0.3333333333333333,0.3333333333333333,0.5,,,,,0.25,0.16666666666666666,0.16666666666666666,1.0,0.4,0.5,,,0.4,,,0.09090909090909091,1.0,,,0.6363636363636364,0.14285714285714285,0.6041666666666666,0.16666666666666666,0.5382765957446808,0.53975,0.5109727272727272,0.2033898305084746,0.2553191489361702,0.1568627450980392,0.21568627450980393,8.319444444444446,27.066666666666674,0.22121212121212122,1.0,,,,,,,,,,,,,True
201143,1610612737,Al Horford,Al Horford,201143,ATL,12233.0,204,24,373,372,80,43,57,745,19.0,27,7.0,10.0,3.0,4.0,7.0,15.0,5.0,19.0,,,,,,,,,,,,31.0,61,,,12.0,74.0,370,8.0,13.0,,,,16.0,6.0,10.0,,,5.0,17.0,32.0,30.0,,,12.0,,,,,3.0,,9,2.0,11,2.0,,6.0,1.0,2.0,24,5.0,10.0,2.0,6.0,22.0,1.0,29,17.0,46,2.0,6.0,5.0,1.0,4.0,1.0,4.0,4.0,,,,,8,,,8.0,,15,,1.0,2.0,15.0,,,,,18.0,6.0,,11.0,1.0,8.0,5.0,,8.0,5.0,2.0,17.0,77,,1.0,0.5161290322580645,0.64,,,,,,0.5081967213114754,0.6153846153846154,0.6,0.5081967213114754,0.6153846153846154,0.6,0.5522388059701493,0.6153846153846154,0.6538461538461539,,,0.04918032786885246,0.037037037037037035,0.06666666666666667,0.05263157894736842,,17.162471395881006,0.5,0.125,0.13333333333333333,0.15492957746478872,0.06369426751592357,0.14634146341463414,0.11363636363636363,0.15300546448087432,0.07462686567164178,0.11764705882352941,0.030303030303030304,0.0410958904109589,0.0967741935483871,0.15384615384615385,0.125,0.1,0.2222222222222222,0.16666666666666666,0.09090909090909091,0.07407407407407407,0.625,0.4426229508196721,0.7037037037037037,0.7307692307692307,0.47368421052631576,0.2459016393442623,0.4666666666666667,0.5,0.42857142857142855,0.3114754098360656,0.2631578947368421,0.2777777777777778,0.8,,,,,,,,,0.7692307692307693,0.7,0.14285714285714285,,,,,0.4,0.75,,,,,0.4426229508196721,,0.48692622950819675,0.5472,0.4532900000000001,0.16666666666666666,0.16666666666666666,0.21621621621621623,0.22972972972972974,8.419672131147541,,0.21447721179624665,1.0,3.0,,,,,,,,,,,,True
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,59420.0,990,92,1848,1846,454,375,220,3694,31.0,52,7.0,11.0,5.0,8.0,43.0,91.0,57.0,136.0,19.0,57.0,5.0,4.0,13.0,33.0,96.0,5.0,12.0,11.0,33.0,131.0,279,52.0,153.0,69.0,487.0,1884,13.0,23.0,9.0,17.0,6.0,59.0,30.0,63.0,15.0,46.0,40.0,145.0,94.0,168.0,132.0,24.0,14.0,,2.0,94.0,33.0,8.0,,64,27.0,91,16.0,11.0,29.0,9.0,26.0,209,3.0,22.0,,15.0,45.0,4.0,64,25.0,89,11.0,16.0,12.0,4.0,32.0,9.0,19.0,19.0,2.0,13.0,1.0,1.0,51,2.0,14.0,12.0,,35,2.0,1.0,1.0,73.0,,,3.0,2.0,81.0,3.0,8.0,19.0,19.0,7.0,1.0,3.0,7.0,3.0,,131.0,436,2.0,11.0,0.35877862595419846,0.3790322580645161,0.8461538461538461,0.33986928104575165,0.5294117647058824,0.32608695652173914,0.3443708609271523,0.46953405017921146,0.5652173913043478,0.47619047619047616,0.4837962962962963,0.6625,0.481651376146789,0.5149892933618844,0.6744186046511628,0.5419847328244275,0.3541666666666667,,0.02867383512544803,0.07692307692307693,0.02197802197802198,0.014705882352941176,,24.56140350877193,0.6274509803921569,0.08695652173913043,,0.0641025641025641,0.03288490284005979,0.06666666666666667,0.012987012987012988,0.06472491909385113,0.027777777777777776,0.03940886699507389,0.05027932960893855,0.017421602787456445,0.006896551724137931,0.023255813953488372,0.06557377049180328,0.05759162303664921,0.06741573033707865,0.075,0.046153846153846156,0.046413502109704644,0.42857142857142855,0.12037037037037036,0.5961538461538461,0.6458333333333334,0.5483870967741935,0.21064814814814814,0.4725274725274725,0.48314606741573035,0.32558139534883723,0.3148148148148148,0.41911764705882354,0.4253731343283582,0.2807017543859649,0.13194444444444445,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.34375,0.34375,0.7575757575757576,0.275,0.6363636363636364,,0.125,0.3,0.4166666666666667,0.8,0.07339449541284404,0.625,0.11926605504587157,0.3076923076923077,0.30275229357798167,0.3333333333333333,0.47453703703703703,0.35106382978723405,0.4819831395348839,0.5279323529411765,0.4631356481481482,0.04241071428571429,0.06440677966101695,0.12114989733059549,0.29774127310061604,11.829032258064514,25.072549019607845,0.24567099567099568,2.0,3.0,4.0,0.8,1.0,,,,,,,,,True
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,69577.0,1160,104,2185,2186,496,447,259,4371,115.0,180,19.0,34.0,22.0,33.0,36.0,99.0,83.0,215.0,3.0,14.0,,,1.0,10.0,32.0,2.0,4.0,4.0,13.0,234.0,494,13.0,46.0,105.0,612.0,2229,33.0,61.0,2.0,4.0,13.0,85.0,47.0,89.0,4.0,14.0,29.0,135.0,284.0,184.0,39.0,,28.0,,1.0,31.0,10.0,25.0,,75,36.0,111,18.0,18.0,51.0,11.0,13.0,258,22.0,53.0,,54.0,171.0,15.0,240,75.0,315,14.0,44.0,31.0,13.0,41.0,20.0,26.0,39.0,9.0,15.0,,1.0,80,8.0,14.0,48.0,3.0,85,3.0,4.0,5.0,144.0,7.0,9.0,1.0,4.0,175.0,29.0,,91.0,11.0,63.0,45.0,16.0,65.0,41.0,,135.0,476,6.0,11.0,0.6068376068376068,0.6454545454545455,1.0,0.2826086956521739,0.5,0.2857142857142857,0.28888888888888886,0.47368421052631576,0.5409836065573771,0.5280898876404494,0.46944444444444444,0.5538461538461539,0.5145631067961165,0.499184339314845,0.5592105263157895,0.54,0.08518518518518518,,0.05060728744939271,0.1111111111111111,0.050505050505050504,,,27.764423076923077,0.5125,0.29411764705882354,,0.21007371007371006,0.06675062972292191,0.2084942084942085,0.08178438661710037,0.2096924510717614,0.07055503292568203,0.12550607287449392,0.0514018691588785,0.03303303303303303,0.07228915662650602,0.0970873786407767,0.19133574007220217,0.20704845814977973,0.22903225806451613,0.21465968586387435,0.19117647058823528,0.053231939163498096,0.6307692307692307,0.3333333333333333,0.6388888888888888,0.71875,0.6086956521739131,0.18333333333333332,0.36363636363636365,0.3829787234042553,0.3611111111111111,0.39814814814814814,0.386046511627907,0.386046511627907,0.7108433734939759,0.025925925925925925,0.21428571428571427,0.21428571428571427,1.0,0.05925925925925926,0.3125,0.3125,1.0,0.5230769230769231,0.5588235294117647,0.2631578947368421,,0.06153846153846154,0.5,1.0,0.32038834951456313,0.6666666666666666,0.009708737864077669,,0.1262135922330097,0.3076923076923077,0.4185185185185185,0.3225806451612903,0.4995347583643124,0.5340908163265307,0.4983034653465347,0.1511627906976744,0.16366906474820145,0.1388888888888889,0.22058823529411764,10.419433198380567,25.99130434782609,0.22700228832951946,,2.0,,,,2.0,1.0,1.0,2.0,,,,,True
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,23126.0,385,17,711,720,233,213,87,1431,45.0,63,8.0,13.0,19.0,23.0,4.0,13.0,12.0,24.0,,,,,,,3.0,,,,2.0,61.0,100,,3.0,27.0,149.0,741,11.0,19.0,,,5.0,27.0,23.0,34.0,,2.0,12.0,58.0,90.0,32.0,,,10.0,,1.0,2.0,,11.0,1.0,10,2.0,12,2.0,,4.0,2.0,4.0,26,9.0,17.0,1.0,10.0,52.0,11.0,73,27.0,100,2.0,19.0,10.0,9.0,14.0,2.0,11.0,11.0,1.0,3.0,1.0,4.0,25,4.0,9.0,20.0,5.0,39,1.0,1.0,1.0,38.0,4.0,4.0,2.0,3.0,40.0,6.0,,19.0,4.0,7.0,7.0,,8.0,5.0,2.0,58.0,229,4.0,4.0,0.7377049180327869,0.8035714285714286,,,,,,0.61,0.5789473684210527,0.6764705882352942,0.5922330097087378,0.5789473684210527,0.6388888888888888,0.6208333333333333,0.6428571428571429,0.6744186046511628,0.02912621359223301,0.3333333333333333,0.11,0.09523809523809523,0.3076923076923077,0.041666666666666664,,17.92336217552534,0.56,0.4230769230769231,0.041666666666666664,0.1897810218978102,0.0779816513761468,0.13513513513513514,0.09375,0.1781609195402299,0.08280254777070063,0.056338028169014086,0.1,0.08247422680412371,0.13846153846153847,,0.16455696202531644,0.17647058823529413,0.2125984251968504,0.15517241379310345,0.0625,0.07142857142857142,0.625,0.6116504854368932,0.7142857142857143,0.7894736842105263,0.6444444444444445,0.1262135922330097,0.3076923076923077,0.4444444444444444,1.0,0.23300970873786409,0.5,0.5217391304347826,1.0,,,,,0.02912621359223301,,,,0.6842105263157895,0.6153846153846154,0.125,,,,,0.6388888888888888,0.8260869565217391,,,0.05555555555555555,,0.6407766990291263,,0.5580274509803921,0.5481999999999999,0.5900628571428571,0.16379310344827586,0.168141592920354,0.18120805369127516,0.38926174496644295,6.282999999999999,36.300000000000004,0.32770745428973275,,,,,,1.0,1.0,,1.0,0.3333333333333333,,,,True
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,67398.0,1123,36,2109,2110,507,422,249,4219,87.0,149,3.0,9.0,23.0,40.0,34.0,95.0,15.0,36.0,2.0,4.0,1.0,,1.0,26.0,70.0,2.0,6.0,7.0,13.0,136.0,280,28.0,74.0,82.0,438.0,2190,7.0,16.0,2.0,7.0,10.0,30.0,33.0,71.0,7.0,14.0,39.0,126.0,44.0,228.0,63.0,21.0,,,,70.0,26.0,36.0,,120,42.0,162,24.0,18.0,56.0,16.0,48.0,366,1.0,11.0,,22.0,43.0,,65,12.0,77,8.0,50.0,25.0,25.0,48.0,7.0,26.0,30.0,7.0,22.0,1.0,3.0,78,3.0,21.0,42.0,1.0,83,5.0,3.0,5.0,85.0,1.0,3.0,6.0,3.0,107.0,5.0,4.0,40.0,14.0,15.0,8.0,5.0,19.0,9.0,,116.0,488,8.0,6.0,0.16176470588235295,0.16176470588235295,0.75,0.3783783783783784,0.2857142857142857,0.5,0.3783783783783784,0.4857142857142857,0.4375,0.4647887323943662,0.5028248587570622,0.43478260869565216,0.5117647058823529,0.5409429280397022,0.5357142857142857,0.5681818181818182,0.20903954802259886,,0.12857142857142856,0.12751677852348994,0.15789473684210525,0.05555555555555555,,19.908940397350992,0.6153846153846154,,,0.054292929292929296,0.0140485312899106,0.09090909090909091,0.00392156862745098,0.06286266924564797,0.011560693641618497,,0.03211009174311927,0.012658227848101266,0.006329113924050633,,0.05204460966542751,0.027149321266968326,0.076158940397351,0.10465116279069768,0.05714285714285714,0.052980132450331126,0.47368421052631576,0.4209039548022599,0.5838926174496645,0.6692307692307692,0.19540229885057472,0.268361581920904,0.35789473684210527,0.425,0.11764705882352941,0.1016949152542373,0.4166666666666667,0.4411764705882353,0.06666666666666667,0.011299435028248588,0.5,0.5,1.0,0.1977401129943503,0.37142857142857144,0.37142857142857144,0.7307692307692307,0.391304347826087,0.3333333333333333,0.3333333333333333,0.043478260869565216,0.2608695652173913,0.3333333333333333,1.0,0.47058823529411764,0.575,0.011764705882352941,,0.15294117647058825,0.5384615384615384,0.6299435028248588,0.37142857142857144,0.5456745042492918,0.5347277777777778,0.54337,0.10282776349614396,0.12698412698412698,0.0684931506849315,0.2876712328767123,5.688928571428573,25.3527027027027,0.24039829302987198,,2.0,,,,4.0,3.0,1.0,,,1.0,,,True
2209,1610612737,Vladimir Radmanovic,Vladimir Radmanovic,2209,ATL,7414.0,124,-47,232,243,88,74,29,475,2.0,5,1.0,3.0,1.0,1.0,,5.0,2.0,4.0,3.0,9.0,2.0,1.0,2.0,4.0,14.0,,,2.0,8.0,4.0,14,7.0,23.0,3.0,32.0,272,2.0,5.0,1.0,2.0,2.0,9.0,3.0,5.0,3.0,10.0,3.0,18.0,4.0,4.0,21.0,,2.0,,,14.0,4.0,1.0,,3,2.0,5,1.0,1.0,1.0,1.0,1.0,12,4.0,4.0,1.0,5.0,15.0,1.0,21,9.0,30,1.0,2.0,2.0,,2.0,,2.0,2.0,1.0,,,1.0,4,,1.0,9.0,,10,,1.0,,4.0,,,1.0,,4.0,,,1.0,1.0,1.0,1.0,,1.0,,,18.0,88,,1.0,0.5,0.6666666666666666,1.0,0.30434782608695654,0.5,0.3,0.30434782608695654,0.2857142857142857,0.4,0.6,0.3918918918918919,0.5,0.5,0.41025641025641024,0.5625,0.5294117647058824,0.6216216216216216,,0.07142857142857142,,0.2,,,16.10486891385768,0.5,0.2,0.1111111111111111,0.19736842105263158,0.05128205128205128,0.15151515151515152,0.1,0.1834862385321101,0.06779661016949153,0.07692307692307693,0.03225806451612903,0.047619047619047616,0.11538461538461539,0.07142857142857142,0.28,0.30434782608695654,0.03571428571428571,0.11538461538461539,0.2857142857142857,0.041666666666666664,,0.13513513513513514,0.4,0.4,0.5,0.13513513513513514,,,,0.10810810810810811,0.5,0.5,0.5,0.24324324324324326,0.3333333333333333,0.3333333333333333,1.0,0.3783783783783784,0.2857142857142857,0.2857142857142857,1.0,0.42857142857142855,0.3333333333333333,,0.2857142857142857,,,,0.06666666666666667,1.0,0.13333333333333333,0.5,0.5333333333333333,0.25,0.7567567567567568,0.2857142857142857,0.5235055555555556,0.48455,0.5104214285714287,0.02631578947368421,0.06666666666666667,0.28125,0.5625,8.97857142857143,24.90434782608696,0.3793103448275862,,,1.0,0.5,1.0,,,,,,,,,True
2584,1610612737,Willie Green,Willie Green,2584,ATL,19919.0,332,-46,619,621,146,169,70,1240,11.0,19,,2.0,2.0,2.0,8.0,16.0,15.0,39.0,9.0,16.0,2.0,1.0,1.0,9.0,19.0,,1.0,4.0,7.0,34.0,74,18.0,35.0,25.0,147.0,676,3.0,8.0,,3.0,2.0,8.0,6.0,12.0,5.0,8.0,7.0,34.0,44.0,24.0,54.0,,,,,19.0,9.0,2.0,,13,2.0,15,,2.0,6.0,1.0,6.0,32,,5.0,,5.0,14.0,,19,5.0,24,,6.0,3.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,,,8,,4.0,13.0,,29,1.0,1.0,1.0,27.0,,,2.0,1.0,30.0,2.0,,14.0,2.0,4.0,,2.0,4.0,4.0,,34.0,144,2.0,2.0,0.6470588235294118,0.6470588235294118,1.0,0.5142857142857142,,0.625,0.5142857142857142,0.4594594594594595,0.375,0.5,0.5596330275229358,0.2727272727272727,0.675,0.5975609756097561,0.3333333333333333,0.7391304347826086,0.3211009174311927,,0.02702702702702703,0.05263157894736842,0.0625,,,18.903318903318905,0.5,,,0.059574468085106386,0.02358490566037736,0.0847457627118644,,0.06462585034013606,0.017482517482517484,,0.021739130434782608,0.04040404040404041,,,0.015151515151515152,0.015384615384615385,0.11538461538461539,0.08333333333333333,0.09090909090909091,,1.0,0.1743119266055046,0.5789473684210527,0.6111111111111112,0.7272727272727273,0.14678899082568808,0.5,0.5333333333333333,0.375,0.3577981651376147,0.38461538461538464,0.38461538461538464,0.7333333333333333,0.14678899082568808,0.5625,0.5625,1.0,0.1743119266055046,0.47368421052631576,0.47368421052631576,1.0,0.18181818181818182,,,0.18181818181818182,0.09090909090909091,,,0.1,1.0,0.05,1.0,0.35,0.5714285714285714,0.4954128440366973,0.47368421052631576,0.5002779816513762,0.4991,0.44508000000000003,0.11570247933884298,0.16279069767441862,0.05442176870748299,0.23129251700680273,12.010810810810808,24.45142857142857,0.2358642972536349,,2.0,,,,,,,,,,,,True
711,1610612737,Jerry Stackhouse,Jerry Stackhouse,711,ATL,3978.0,66,8,124,129,46,49,14,253,,1,,,,1.0,2.0,3.0,,4.0,4.0,9.0,2.0,,2.0,1.0,1.0,,,,,2.0,8,5.0,10.0,6.0,25.0,127,,,,2.0,,,,1.0,,2.0,3.0,3.0,2.0,2.0,15.0,,,,,1.0,1.0,2.0,,1,1.0,2,,1.0,,1.0,,5,,,,3.0,,,3,,3,,2.0,1.0,1.0,2.0,,,1.0,,2.0,1.0,,3,,1.0,1.0,,3,,,,3.0,,,,,8.0,,4.0,1.0,1.0,,,,,,,3.0,45,,1.0,0.5,0.5,1.0,0.5,,,0.5,0.25,,,0.5277777777777778,,,0.55,,0.25,0.5555555555555556,,0.25,1.0,0.3333333333333333,,,16.312056737588655,0.6666666666666666,,,,,0.2,,0.046875,,,,,,,,,,0.23076923076923078,,,,0.05555555555555555,,,,0.16666666666666666,0.6666666666666666,1.0,0.5,0.2222222222222222,,,,0.5,0.4444444444444444,0.4444444444444444,1.0,0.05555555555555555,1.0,1.0,1.0,,,,1.0,,,,0.3333333333333333,,0.6666666666666666,,,,0.6111111111111112,1.0,0.5283055555555556,0.64395,0.6424,0.05263157894736842,0.1111111111111111,,0.12,12.5375,23.83,0.3709677419354839,,,,,,,,,,,,,,True
