EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,Arc3Assists,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,DefFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,FTOffRebounds,Clear Path Fouls,Loose Ball Fouls,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,BlockingFouls,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,PenaltyCorner3FGA,HeaveAttempts,PenaltyCorner3Frequency,3pt And 1 Free Throw Trips,on,OffCorner3ReboundPct,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffensiveGoaltends,Corner3PctBlocked
1894,1610612766,Corey Maggette,Corey Maggette,1894,CHA,3229.0,54,-26.0,107,105,52,41,9,212,6.0,10,1.0,1.0,4.0,5.0,1.0,2.0,2.0,10,1.0,2.0,1.0,9,22,1.0,2.0,9.0,30,132,1.0,1.0,1.0,3.0,6.0,11,1.0,8.0,20.0,12.0,6.0,3.0,2.0,1.0,2.0,4,4,1.0,3.0,8,2.0,4,6,6,4.0,1.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,1.0,7.0,1.0,1.0,6.0,11.0,2.0,1.0,3.0,3.0,20.0,52,3.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.4090909090909091,1.0,0.5454545454545454,0.4375,1.0,0.5,0.5178571428571429,1.5,0.59375,0.08333333333333333,0.09090909090909091,0.2,27.966101694915256,0.6,0.12121212121212122,0.15384615384615385,0.13043478260869565,0.1,0.1,0.15384615384615385,0.09090909090909091,0.5,0.4166666666666667,0.6,0.75,0.6666666666666666,0.08333333333333333,0.5,0.5,1.0,0.4166666666666667,0.2,0.2,0.5,0.08333333333333333,0.5,0.5,1.0,1.0,1.0,0.4166666666666667,0.8,0.08333333333333333,0.5,0.5,0.5124000000000001,0.5145,0.5044708333333333,0.12,0.13043478260869565,0.1,0.6666666666666666,9.813636363636364,26.65,0.48598130841121495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200748,1610612766,Tyrus Thomas,Tyrus Thomas,200748,CHA,7716.0,129,-53.0,239,248,74,92,32,487,4.0,9,3.0,4.0,3.0,6.0,3.0,7.0,6.0,15,,,,13,31,,,9.0,35,278,5.0,6.0,3.0,13.0,8.0,13,,4.0,20.0,16.0,10.0,,,,4.0,7,8,3.0,3.0,17,4.0,12,16,24,8.0,7.0,1.0,4.0,2.0,6.0,2.0,10.0,1.0,17.0,24.0,,1.0,14.0,9.0,1.0,,4.0,1.0,20.0,74,,0.6153846153846154,0.7272727272727273,,,,0.41935483870967744,0.8333333333333334,0.6153846153846154,0.41935483870967744,0.8333333333333334,0.6153846153846154,0.5,0.9285714285714286,0.6666666666666666,,0.12903225806451613,0.2222222222222222,16.304347826086957,0.4,0.14457831325301204,0.16,0.14814814814814814,0.13793103448275862,0.22727272727272727,0.09375,0.1,0.4,0.2903225806451613,0.4444444444444444,0.5714285714285714,0.25,0.22580645161290322,0.42857142857142855,0.5,0.6666666666666666,0.4838709677419355,0.4,0.42857142857142855,0.8333333333333334,,,,,0.6666666666666666,0.75,0.46153846153846156,0.5,,0.2903225806451613,,0.48278387096774206,0.61808,0.5433230769230769,0.11764705882352941,0.11764705882352941,0.37142857142857144,0.5714285714285714,11.383870967741936,,0.30962343096234307,4.0,1.0,1.0,1.0,2.0,6.0,8.0,2.0,1.0,1.0,4.0,1.0,3.0,4.0,7.0,5.0,1.0,1.0,7.0,2.0,1.0,1.0,0.14285714285714285,0.06666666666666667,0.06741573033707865,0.11764705882352941,0.07547169811320754,0.1,0.07692307692307693,0.14285714285714285,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201571,1610612766,D.J. Augustin,D.J. Augustin,201571,CHA,1506.0,25,4.0,46,46,7,8,9,92,2.0,3,,,1.0,1.0,,,1.0,1,2.0,3.0,,3,4,2.0,3.0,1.0,13,43,1.0,1.0,,2.0,1.0,1,,,2.0,4.0,2.0,6.0,3.0,2.0,1.0,3,4,1.0,1.0,9,,2,2,2,2.0,2.0,,1.0,1.0,1.0,,2.0,,,1.0,,,3.0,2.0,,,1.0,,2.0,7,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.75,1.0,1.0,0.8571428571428571,1.0,1.0,0.8125,1.0,1.0,0.42857142857142855,0.25,0.3333333333333333,17.857142857142854,0.5,0.13333333333333333,,0.09090909090909091,,0.2,0.25,,,0.42857142857142855,0.6666666666666666,1.0,0.5,,,,,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,1.0,1.0,,0.8571428571428571,0.6666666666666666,0.5677142857142856,0.3796,0.6491,0.125,0.2,0.15384615384615385,0.15384615384615385,5.2,25.333333333333332,0.15217391304347827,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201957,1610612766,Byron Mullens,Byron Mullens,201957,CHA,10258.0,171,-69.0,319,332,108,100,32,651,14.0,21,5.0,5.0,3.0,6.0,4.0,10.0,12.0,25,,3.0,2.0,30,56,,3.0,14.0,74,369,6.0,6.0,4.0,16.0,6.0,14,2.0,7.0,19.0,36.0,24.0,,3.0,,3.0,8,8,6.0,2.0,16,4.0,11,19,25,2.0,2.0,,3.0,3.0,7.0,,10.0,1.0,7.0,10.0,1.0,1.0,14.0,21.0,1.0,,11.0,,19.0,108,,0.6,0.6666666666666666,,,,0.5357142857142857,1.0,0.42857142857142855,0.5084745762711864,1.0,0.375,0.5362318840579711,1.0,0.4523809523809524,0.05084745762711865,0.05357142857142857,0.14285714285714285,22.191011235955056,0.3,0.10185185185185185,0.13333333333333333,0.10869565217391304,0.09615384615384616,0.15,0.08333333333333333,0.12,0.2,0.3559322033898305,0.6666666666666666,0.7777777777777778,0.7142857142857143,0.1694915254237288,0.4,0.4,0.25,0.423728813559322,0.48,0.48,0.5833333333333334,0.05084745762711865,,,,0.8333333333333334,1.0,0.375,0.5,0.125,0.4067796610169492,,0.48271864406779674,0.6185666666666666,0.503828125,0.15942028985507245,0.16666666666666666,0.21621621621621623,0.25675675675675674,10.898214285714287,25.2,0.3385579937304075,6.0,,,,,6.0,6.0,2.0,1.0,1.0,2.0,,,,6.0,4.0,,2.0,6.0,4.0,,,,,0.044444444444444446,,0.041379310344827586,0.06521739130434782,,,0.6666666666666666,,4.0,1.0,1.0,1.0,0.5,0.08823529411764706,0.038461538461538464,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202809,1610612766,Cory Higgins,Cory Higgins,202809,CHA,25360.0,423,-116.0,780,803,277,224,93,1583,19.0,50,1.0,4.0,5.0,15.0,10.0,36.0,19.0,54,2.0,15.0,9.0,48,140,4.0,20.0,42.0,150,830,5.0,11.0,,13.0,16.0,47,9.0,23.0,58.0,36.0,60.0,9.0,15.0,2.0,22.0,32,36,12.0,15.0,76,7.0,21,28,35,5.0,3.0,2.0,25.0,17.0,14.0,8.0,39.0,14.0,21.0,40.0,1.0,1.0,49.0,60.0,4.0,,27.0,5.0,58.0,277,5.0,0.375,0.3829787234042553,0.75,0.2,0.2,0.34285714285714286,0.45454545454545453,0.3404255319148936,0.3375,0.43333333333333335,0.3125,0.39893617021276595,0.43333333333333335,0.4027777777777778,0.125,0.15714285714285714,0.24,25.419932810750282,0.6410256410256411,0.07636363636363637,0.08139534883720931,0.07756232686980609,0.07627118644067797,0.047619047619047616,0.09574468085106383,0.10606060606060606,,0.3125,0.38,0.5,0.3157894736842105,0.225,0.2777777777777778,0.37037037037037035,0.4,0.3375,0.35185185185185186,0.3584905660377358,0.42105263157894735,0.09375,0.13333333333333333,0.13333333333333333,0.5,0.26666666666666666,0.25,0.26785714285714285,0.3333333333333333,0.16071428571428573,0.4375,0.13333333333333333,0.4650732704402516,0.48869666666666667,0.443409090909091,0.14754098360655737,0.1656441717791411,0.08666666666666667,0.38666666666666666,9.736428571428567,26.22,0.35512820512820514,2.0,4.0,1.0,5.0,,6.0,7.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,5.0,3.0,,2.0,6.0,4.0,1.0,2.0,0.25,0.018518518518518517,0.01892744479495268,,0.016172506738544475,0.009708737864077669,0.014598540145985401,,0.6666666666666666,3.0,,4.0,,,,0.03896103896103896,0.04878048780487805,,2.0,5.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.1111111111111111,0.03225806451612903,0.03125,0.4,0.4,1.0,0.06666666666666667,0.2,0.3333333333333333,1.0,0.1111111111111111,,,,,,,,,,,,True,,,,,,,,,
2564,1610612766,Boris Diaw,Boris Diaw,2564,CHA,5230.0,87,-17.0,155,158,36,32,20,313,5.0,7,,1.0,1.0,2.0,1.0,3.0,4.0,6,1.0,3.0,1.0,10,16,1.0,4.0,3.0,26,157,,2.0,,,1.0,2,1.0,2.0,4.0,14.0,6.0,3.0,3.0,1.0,,12,14,11.0,1.0,30,3.0,5,9,12,1.0,1.0,,6.0,3.0,3.0,3.0,9.0,2.0,4.0,9.0,,1.0,5.0,5.0,1.0,,3.0,,4.0,36,,0.7,0.7,1.0,0.25,0.25,0.625,,0.5,0.575,,0.3333333333333333,0.5909090909090909,,0.5,0.2,,,17.613636363636363,0.6666666666666666,0.09259259259259259,0.13636363636363635,0.10526315789473684,0.11538461538461539,0.1111111111111111,0.05263157894736842,0.17647058823529413,,0.35,0.7142857142857143,0.7142857142857143,0.8,0.15,0.3333333333333333,0.3333333333333333,,0.3,0.6666666666666666,0.6666666666666666,0.75,0.15,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.6666666666666666,0.5,0.3333333333333333,0.55,0.3333333333333333,0.4835649999999999,0.3751,0.5278833333333334,0.13636363636363635,0.16666666666666666,,0.15384615384615385,9.024999999999999,24.775,0.23225806451612904,,2.0,,,1.0,1.0,3.0,1.0,,,3.0,,,,,,,,,,,,,,0.018518518518518517,0.06666666666666667,0.028985507246376812,,,0.1,,2.0,1.0,,,,0.16666666666666666,0.1,,,,1.0,,,,,,,,,1.0,,2.0,,,,,,0.2,0.05,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201591,1610612766,DJ White,DJ White,201591,CHA,11822.0,197,-107.0,353,360,85,81,39,713,9.0,13,3.0,6.0,1.0,1.0,5.0,12.0,4.0,17,,,,18,42,,,7.0,43,392,3.0,8.0,,6.0,2.0,7,,,4.0,12.0,24.0,,,,3.0,8,9,3.0,3.0,19,3.0,15,27,35,2.0,2.0,,5.0,1.0,2.0,4.0,7.0,2.0,11.0,18.0,,1.0,7.0,8.0,,,4.0,,4.0,85,,0.3333333333333333,0.4,,,,0.42857142857142855,0.375,0.2857142857142857,0.42857142857142855,0.375,0.2857142857142857,0.4673913043478261,0.375,0.2857142857142857,,0.07142857142857142,0.07692307692307693,13.022113022113022,0.7142857142857143,0.11450381679389313,0.08333333333333333,0.10778443113772455,0.05357142857142857,0.25,0.10638297872340426,0.11538461538461539,,0.30952380952380953,0.6923076923076923,0.75,0.5555555555555556,0.2857142857142857,0.4166666666666667,0.5,,0.40476190476190477,0.23529411764705882,0.23529411764705882,0.25,,,,,0.75,0.5,0.14285714285714285,1.0,,0.30952380952380953,,0.45861904761904754,0.5473250000000001,0.4193714285714285,0.08695652173913043,0.08695652173913043,0.13953488372093023,0.09302325581395349,10.261904761904763,,0.24079320113314448,6.0,1.0,,2.0,1.0,7.0,8.0,,,,,,,1.0,5.0,4.0,,1.0,5.0,5.0,,,0.16666666666666666,,0.04294478527607362,0.05,0.04371584699453552,0.08333333333333333,0.04,0.06666666666666667,1.0,1.0,9.0,1.0,1.0,,0.6,,0.047619047619047616,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201945,1610612766,Gerald Henderson,Gerald Henderson,201945,CHA,4804.0,80,-17.0,142,150,45,32,6,292,4.0,7,,,,,2.0,5.0,1.0,10,,1.0,1.0,7,22,1.0,2.0,5.0,22,150,,1.0,,,,4,1.0,3.0,3.0,6.0,8.0,3.0,1.0,,1.0,3,4,2.0,,9,1.0,4,5,7,1.0,1.0,,,,2.0,,2.0,1.0,6.0,7.0,,,4.0,6.0,,,3.0,,3.0,45,,0.42857142857142855,0.42857142857142855,1.0,0.5,0.5,0.3181818181818182,,,0.3541666666666667,,,0.4074074074074074,,0.21428571428571427,0.08333333333333333,0.045454545454545456,0.14285714285714285,19.463087248322147,,0.07547169811320754,0.05,0.0684931506849315,0.058823529411764705,0.07692307692307693,0.08695652173913043,0.05263157894736842,,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.25,0.20833333333333334,0.4,0.4,0.5,0.4166666666666667,0.1,0.1,1.0,0.041666666666666664,,,,,,,,0.2,0.375,,0.4516291666666666,0.4807,0.39444999999999997,0.1111111111111111,0.12,,0.13636363636363635,11.572727272727274,24.85,0.31690140845070425,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,0.019230769230769232,0.14285714285714285,0.03389830508474576,,0.03571428571428571,0.3333333333333333,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.041666666666666664,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,
2679,1610612766,Matt Carroll,Matt Carroll,2679,CHA,13821.0,230,-70.0,438,451,184,138,51,889,5.0,14,,1.0,3.0,5.0,,2.0,10.0,25,1.0,12.0,10.0,15,41,4.0,19.0,12.0,54,463,1.0,5.0,,5.0,7.0,12,10.0,11.0,28.0,16.0,14.0,12.0,12.0,1.0,5.0,12,16,6.0,3.0,36,1.0,12,14,19,11.0,8.0,3.0,10.0,7.0,3.0,3.0,13.0,7.0,9.0,16.0,,1.0,13.0,14.0,1.0,,5.0,1.0,28.0,184,1.0,0.5333333333333333,0.5333333333333333,1.0,0.21052631578947367,0.21052631578947367,0.36585365853658536,0.2,0.5833333333333334,0.35,0.4166666666666667,0.38636363636363635,0.4090909090909091,0.4166666666666667,0.5185185185185185,0.31666666666666665,0.12195121951219512,0.35714285714285715,15.737051792828687,0.7692307692307693,0.08275862068965517,0.022222222222222223,0.06842105263157895,0.13114754098360656,0.05263157894736842,0.043478260869565216,,0.07692307692307693,0.23333333333333334,0.35714285714285715,0.5555555555555556,0.2,0.03333333333333333,,,,0.4166666666666667,0.4,0.4,0.7,0.2,0.08333333333333333,0.08333333333333333,1.0,0.16666666666666666,,0.22727272727272727,0.6,0.45454545454545453,0.55,0.08333333333333333,0.4808225,0.48452499999999993,0.48493181818181824,0.09230769230769231,0.1111111111111111,0.09259259259259259,0.5185185185185185,12.836585365853658,24.721052631578942,0.4200913242009132,,4.0,2.0,3.0,,5.0,5.0,1.0,,,,1.0,,3.0,4.0,2.0,,2.0,4.0,,,,,,0.028409090909090908,,0.024154589371980676,0.01639344262295082,0.04,,,2.0,1.0,,,,0.08333333333333333,0.025,,,3.0,7.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.1,,0.11666666666666667,0.42857142857142855,0.42857142857142855,1.0,0.16666666666666666,,,,0.1,2.0,1.0,1.0,1.0,1.0,0.05,,,,,,True,,,,,,,,,
202687,1610612766,Bismack Biyombo,Bismack Biyombo,202687,CHA,11317.0,189,-8.0,357,369,171,94,48,726,17.0,30,4.0,9.0,7.0,15.0,7.0,19.0,,1,,,,24,50,,,10.0,58,351,6.0,14.0,1.0,13.0,8.0,21,,7.0,23.0,36.0,12.0,,,,6.0,4,4,3.0,1.0,8,9.0,32,44,60,5.0,4.0,1.0,3.0,2.0,8.0,1.0,11.0,2.0,13.0,22.0,,1.0,21.0,27.0,3.0,,13.0,2.0,23.0,171,2.0,0.75,0.8571428571428571,,,,0.48,0.42857142857142855,0.38095238095238093,0.48,0.42857142857142855,0.38095238095238093,0.46774193548387094,0.43333333333333335,0.4107142857142857,,0.12,0.16666666666666666,17.50599520383693,0.2727272727272727,0.25806451612903225,0.2647058823529412,0.25949367088607594,0.20833333333333334,0.28125,0.29545454545454547,0.2692307692307692,0.25,0.6,0.5666666666666667,0.68,0.7647058823529411,0.38,0.3684210526315789,0.3888888888888889,0.7142857142857143,0.02,,,,,,,,0.6428571428571429,0.4444444444444444,0.7142857142857143,0.4666666666666667,,0.6,,0.53097,0.5375583333333334,0.560295238095238,0.21666666666666667,0.21666666666666667,0.22413793103448276,0.39655172413793105,4.2,,0.4789915966386555,6.0,,,,1.0,15.0,16.0,1.0,,2.0,1.0,,1.0,1.0,16.0,12.0,1.0,3.0,16.0,10.0,6.0,,0.05263157894736842,,0.10714285714285714,0.03571428571428571,0.09523809523809523,0.08163265306122448,0.14583333333333334,0.041666666666666664,0.625,,3.0,2.0,,,0.21428571428571427,0.09302325581395349,0.10526315789473684,0.5,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,True,,,,,,,,,
