EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFtPoints,Fg3aBlocked,OffTwoPtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg2Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PtsPutbacks,Fg2aBlocked,SelfOReb,LostBallTurnovers,BlockingFouls,Charge Fouls,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,FG2APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffArc3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,HeaveAttempts,ShortMidRangeAssists,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,AtRimPctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Clear Path Fouls,LongMidRangePctBlocked,BlockedCorner3,on
1710,1610612752,Mike Bibby,Mike Bibby,1710,NYK,14483.0,241,-59,465,470,161,131,47,935,1.0,2.0,1.0,3.0,2.0,10.0,5.0,9.0,1.0,1.0,11.0,31.0,2.0,2.0,2.0,6.0,3.0,15,16.0,40.0,4.0,58.0,521,2.0,2.0,2.0,6.0,1.0,3,3.0,7.0,4.0,15.0,4.0,2.0,48.0,31.0,11.0,17.0,19.0,36.0,17.0,2.0,12.0,5.0,91.0,1.0,8.0,8,1.0,17,1.0,18,8.0,4.0,4.0,8.0,3.0,8.0,5.0,1.0,13,3.0,13,28,1.0,1.0,10.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,161,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.4,1.0,0.42857142857142855,0.4,0.2,0.3333333333333333,0.4909090909090909,0.75,0.55,0.5087719298245614,0.75,0.625,0.7272727272727273,13.513513513513514,0.6153846153846154,0.058823529411764705,0.057971014492753624,0.17777777777777778,0.011904761904761904,0.08743169398907104,0.00423728813559322,0.05,0.045454545454545456,0.04878048780487805,0.07547169811320754,0.21875,0.07692307692307693,1.0,0.03636363636363636,0.5,0.5,0.05454545454545454,0.18181818181818182,0.2,0.2,1.0,0.16363636363636364,0.5555555555555556,0.5555555555555556,1.0,0.5636363636363636,0.3548387096774194,0.3548387096774194,1.0,0.25,0.5,1.0,1.0,0.1,1.0,0.6,0.3333333333333333,0.7636363636363637,0.3548387096774194,0.5226181818181819,0.4973,0.4794549999999999,0.017857142857142856,0.0625,0.10344827586206896,0.25862068965517243,14.213333333333333,24.7975,0.34623655913978496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200764,1610612752,Renaldo Balkman,Renaldo Balkman,200764,NYK,691.0,12,-8,20,22,5,8,3,42,,,,,1.0,2.0,,1.0,,,,,,,,,1.0,2,,1.0,,2.0,28,,,,,1.0,1,,,,2.0,2.0,,,,,,1.0,1.0,1.0,,,,3.0,,,1,,1,,1,,,,,1.0,,1.0,,1,,1,1,,,,,,,,,,,,,,2.0,5,,,1.0,1.0,,,,,,0.5,1.0,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.3333333333333333,17.391304347826086,,,0.2,,,0.16666666666666666,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,0.3333333333333333,,0.47541666666666665,,0.3856,,,,1.0,19.65,22.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200779,1610612752,Steve Novak,Steve Novak,200779,NYK,22120.0,369,91,708,684,261,177,89,1392,,,,1.0,10.0,16.0,12.0,26.0,5.0,11.0,32.0,81.0,1.0,6.0,11.0,32.0,10.0,17,44.0,107.0,13.0,165.0,688,1.0,2.0,8.0,10.0,4.0,6,16.0,43.0,12.0,68.0,14.0,6.0,132.0,81.0,32.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,,11.0,19,1.0,31,5.0,36,7.0,5.0,2.0,3.0,,3.0,8.0,2.0,11,4.0,11,18,,1.0,13.0,1.0,3.0,1.0,15.0,,6.0,3.0,1.0,3.0,2.0,65.0,257,3.0,4.0,0.7,0.7,1.0,0.411214953271028,0.25,0.37209302325581395,0.411214953271028,0.5882352941176471,0.6666666666666666,0.6129032258064516,0.4444444444444444,0.5714285714285714,0.6307692307692307,0.5,0.6090909090909091,0.8629032258064516,17.364532019704434,0.2727272727272727,0.05555555555555555,0.08444444444444445,0.09482758620689655,,0.08797653958944282,0.011904761904761904,,0.07317073170731707,0.109375,0.0759493670886076,0.07142857142857142,0.15625,0.6666666666666666,,,,0.008064516129032258,0.12903225806451613,0.625,0.625,0.7,0.20967741935483872,0.46153846153846156,0.46153846153846156,1.0,0.6532258064516129,0.3950617283950617,0.4,1.0,,0.6666666666666666,0.16666666666666666,1.0,0.22448979591836735,0.45454545454545453,0.6530612244897959,0.34375,0.8629032258064516,0.3950617283950617,0.5369217741935484,0.47200833333333336,0.5348765306122449,0.016129032258064516,,0.06060606060606061,0.4121212121212121,19.294117647058822,24.767289719626167,0.3686440677966102,1.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.009345794392523364,0.012345679012345678,0.047619047619047616,0.021052631578947368,0.024096385542168676,0.03508771929824561,0.2222222222222222,0.5,1.0,0.018691588785046728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201611,1610612752,Henry Walker,Henry Walker,201611,NYK,20114.0,335,-26,667,665,217,152,79,1332,8.0,13.0,1.0,15.0,1.0,5.0,3.0,14.0,1.0,2.0,17.0,50.0,2.0,4.0,1.0,10.0,13.0,33,20.0,64.0,10.0,96.0,665,4.0,2.0,4.0,14.0,2.0,7,2.0,12.0,5.0,15.0,14.0,12.0,60.0,50.0,17.0,18.0,2.0,20.0,1.0,1.0,10.0,8.0,42.0,1.0,11.0,32,2.0,45,4.0,49,9.0,6.0,3.0,11.0,2.0,10.0,14.0,4.0,25,12.0,19,46,2.0,3.0,9.0,,,2.0,11.0,4.0,2.0,5.0,3.0,5.0,4.0,14.0,216,6.0,1.0,0.5384615384615384,0.6363636363636364,1.0,0.3125,0.5,0.16666666666666666,0.3125,0.3939393939393939,0.2857142857142857,0.44329896907216493,0.75,0.2631578947368421,0.47058823529411764,0.7777777777777778,0.3409090909090909,0.6597938144329897,16.910785619174433,0.44,0.18181818181818182,0.13559322033898305,0.16666666666666666,0.008264462809917356,0.1423841059602649,0.0125,,0.22388059701492538,0.041666666666666664,0.14432989690721648,0.15384615384615385,0.21428571428571427,0.8,0.13402061855670103,0.6153846153846154,0.6153846153846154,0.15463917525773196,0.05154639175257732,0.2,0.2,1.0,0.14432989690721648,0.21428571428571427,0.2727272727272727,1.0,0.5154639175257731,0.34,0.34,1.0,0.125,0.5,0.5,1.0,0.10526315789473684,0.5,0.5263157894736842,0.1,0.7938144329896907,0.34,0.5509123711340206,0.5391416666666666,0.5135394736842107,0.04,0.1111111111111111,0.14583333333333334,0.15625,6.872727272727271,24.654687499999994,0.32533733133433285,,,3.0,2.0,3.0,3.0,,1.0,1.0,5.0,,,,2.0,0.75,0.046875,,,0.01507537688442211,0.015625,0.03125,,,,,1.0,1.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,0.12121212121212122,0.26666666666666666,0.21428571428571427,0.010309278350515464,0.05357142857142857,0.625,0.26666666666666666,0.36363636363636365,0.25,1.0,0.10526315789473684,0.5,,,,,,,,,,,,,,,,,True
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,123642.0,2061,125,3990,3974,1177,847,498,7964,230.0,315.0,90.0,32.0,1.0,6.0,,1.0,,,,1.0,,,,1.0,241.0,353,,2.0,217.0,699.0,4017,97.0,,1.0,153.0,58.0,86,,1.0,91.0,207.0,390.0,92.0,,,,38.0,18.0,56.0,14.0,4.0,23.0,12.0,130.0,63.0,92.0,283,25.0,400,212.0,612,56.0,26.0,30.0,35.0,9.0,21.0,67.0,2.0,102,20.0,76,186,21.0,17.0,264.0,3.0,30.0,19.0,315.0,139.0,33.0,88.0,55.0,89.0,52.0,206.0,1170,25.0,28.0,0.8091286307053942,0.9466019417475728,,,,,,0.6827195467422096,0.6744186046511628,0.6788732394366197,0.5918367346938775,0.6666666666666666,0.6976047904191617,0.6270491803278688,0.6946308724832215,0.005633802816901409,13.066202090592334,0.3431372549019608,0.2336448598130841,0.20128022759601708,0.1908713692946058,0.10732538330494037,0.1986228813559322,0.11069114470842333,0.14184397163120568,0.185589519650655,0.21654501216545013,0.20297951582867785,0.1907356948228883,0.19130434782608696,0.5842696629213483,0.8873239436619719,0.7301587301587301,0.7849829351535836,0.09014084507042254,0.016901408450704224,0.16666666666666666,0.16666666666666666,1.0,0.0028169014084507044,,,,0.0028169014084507044,,,,0.9183673469387755,,,,,,0.011494252873563218,,0.8929577464788733,,0.6183429378531073,0.5902477777777777,0.6147941860465117,0.297008547008547,0.2982832618025751,0.21888412017167383,0.296137339055794,2.130594900849859,39.05,0.2949874686716792,,1.0,58.0,37.0,,142.0,7.0,8.0,3.0,8.0,,,,28.0,0.5979381443298969,,,0.05,0.11225296442687747,0.14065934065934066,0.12790697674418605,0.01020408163265306,,,,55.0,55.0,76.0,10.0,70.0,25.0,14.0,14.0,1.0,4.0,26.0,12.0,0.0708215297450425,0.09375,,0.09641255605381166,0.16279069767441862,0.808695652173913,0.3125,0.3448275862068966,0.8,0.6111111111111112,0.8735632183908046,0.7236842105263158,1.0,3.0,1.0,1.0,1.0,5.0,7.0,3.0,18.0,0.06984126984126984,0.07296137339055794,0.2727272727272727,,,,,True
202725,1610612752,Josh Harrellson,Josh Harrellson,202725,NYK,8812.0,147,5,290,290,125,80,38,580,4.0,6.0,3.0,1.0,3.0,6.0,5.0,14.0,2.0,7.0,5.0,15.0,,,,4.0,8.0,13,10.0,29.0,2.0,48.0,273,4.0,,1.0,2.0,6.0,9,2.0,11.0,2.0,20.0,10.0,6.0,30.0,15.0,5.0,,1.0,1.0,1.0,,,,3.0,2.0,2.0,15,2.0,19,9.0,28,3.0,3.0,,3.0,,1.0,,,3,1.0,3,6,,,4.0,,,2.0,4.0,2.0,,4.0,2.0,4.0,3.0,20.0,125,,,0.625,0.7142857142857143,1.0,0.3448275862068966,,0.18181818181818182,0.3448275862068966,0.6153846153846154,0.6666666666666666,0.5476190476190477,0.2,0.45,0.5454545454545454,0.2,0.45454545454545453,0.6904761904761905,14.156626506024097,1.0,0.4,0.14018691588785046,0.07142857142857142,0.028169014084507043,0.1259259259259259,0.05228758169934641,,0.17142857142857143,0.11428571428571428,0.13513513513513514,0.05,0.125,0.75,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.023809523809523808,0.14285714285714285,0.5,0.5,1.0,0.3333333333333333,0.35714285714285715,0.35714285714285715,1.0,0.35714285714285715,0.3333333333333333,0.3333333333333333,1.0,0.6,,,,0.35,0.2857142857142857,0.2,,0.8333333333333334,0.3333333333333333,0.5332059523809525,0.5089666666666667,0.5082574999999999,0.045454545454545456,0.13333333333333333,0.041666666666666664,0.4166666666666667,9.892307692307693,24.317241379310346,0.43103448275862066,,1.0,1.0,,,6.0,1.0,,,,,,,2.0,0.25,,,0.125,0.07317073170731707,0.1,0.041666666666666664,0.2,,,,1.0,3.0,4.0,1.0,2.0,,,2.0,,,,1.0,,,,0.037037037037037035,,0.5,1.0,1.0,,0.3333333333333333,0.2,0.75,,,,,,,1.0,,,,0.07894736842105263,,,,,,True
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,92218.0,1537,112,2972,2951,876,621,366,5923,156.0,264.0,61.0,136.0,97.0,268.0,6.0,20.0,,4.0,52.0,148.0,11.0,24.0,13.0,45.0,306.0,668,58.0,168.0,214.0,1000.0,3011,89.0,12.0,27.0,153.0,89.0,220,13.0,49.0,87.0,304.0,192.0,420.0,120.0,148.0,52.0,122.0,50.0,172.0,30.0,20.0,94.0,19.0,394.0,7.0,48.0,151,13.0,212,72.0,284,48.0,23.0,25.0,53.0,15.0,33.0,67.0,10.0,120,42.0,56,131,9.0,20.0,213.0,,6.0,6.0,268.0,109.0,24.0,17.0,12.0,17.0,9.0,302.0,872,17.0,22.0,0.3137254901960784,0.33217993079584773,0.6896551724137931,0.34523809523809523,0.4444444444444444,0.2653061224489796,0.34523809523809523,0.45808383233532934,0.40454545454545454,0.4700956937799043,0.5344827586206896,0.4033457249070632,0.5174603174603175,0.5634328358208955,0.46835443037974683,0.20095693779904306,31.167690956979804,0.44166666666666665,0.15853658536585366,0.14561234329797493,0.13150684931506848,0.017456359102244388,0.1419400855920114,0.046086320409656184,,0.11014492753623188,0.15100671140939598,0.17258883248730963,0.1510791366906475,0.06896551724137931,0.5294117647058824,0.3157894736842105,0.5909090909090909,0.6995515695067265,0.16267942583732056,0.32057416267942584,0.3619402985074627,0.36742424242424243,0.25773195876288657,0.023923444976076555,0.3,0.3,1.0,0.17703349282296652,0.35135135135135137,0.35135135135135137,0.6538461538461539,0.5258620689655172,0.20689655172413793,0.4583333333333333,0.7272727272727273,0.01486988847583643,,0.16728624535315986,0.28888888888888886,0.5167464114832536,0.35135135135135137,0.4996806818181818,0.5411653846153845,0.4805905204460967,0.11943539630836048,0.1449468085106383,0.153,0.304,9.772604790419157,25.178571428571427,0.29475100942126514,1.0,3.0,44.0,29.0,,56.0,9.0,13.0,3.0,9.0,,25.0,1.0,2.0,0.4943820224719101,,,0.08823529411764706,0.057971014492753624,0.09620991253644315,0.04,0.02586206896551724,0.3333333333333333,1.0,0.005917159763313609,31.0,50.0,90.0,53.0,34.0,61.0,32.0,20.0,1.0,4.0,25.0,1.0,0.09131736526946108,0.11764705882352941,,0.022653721682847898,0.0794044665012407,0.40384615384615385,0.3897058823529412,0.44166666666666665,0.1509433962264151,0.5081967213114754,0.3345724907063197,0.5555555555555556,,9.0,3.0,,,3.0,2.0,,,0.1553030303030303,0.03485254691689008,0.1935483870967742,54.0,1.0,0.014925373134328358,,True
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,60098.0,1002,-46,1964,1947,517,377,253,3911,110.0,169.0,38.0,101.0,42.0,133.0,1.0,8.0,,3.0,1.0,6.0,,,,4.0,181.0,403,2.0,14.0,97.0,465.0,2010,57.0,,,69.0,34.0,91,,7.0,24.0,92.0,218.0,144.0,6.0,6.0,1.0,18.0,15.0,33.0,14.0,1.0,15.0,3.0,81.0,14.0,36.0,102,17.0,155,67.0,222,28.0,12.0,16.0,39.0,6.0,14.0,33.0,7.0,72,14.0,39,83,3.0,9.0,105.0,1.0,2.0,4.0,131.0,70.0,6.0,29.0,21.0,29.0,14.0,90.0,514,6.0,5.0,0.6022099447513812,0.6526946107784432,1.0,0.14285714285714285,,,0.14285714285714285,0.4491315136476427,0.37362637362637363,0.4412470023980815,0.49122807017543857,0.3469387755102041,0.4915433403805497,0.5390625,0.4144144144144144,0.03357314148681055,23.901581722319857,0.5416666666666666,0.2833333333333333,0.14265734265734265,0.17307692307692307,0.0625,0.1495124593716143,0.06616052060737528,0.02040816326530612,0.13716814159292035,0.1320754716981132,0.1552346570397112,0.1497005988023952,0.2682926829268293,0.4827586206896552,0.4052757793764988,0.650887573964497,0.7432432432432432,0.2422062350119904,0.31894484412470026,0.3157894736842105,0.3181818181818182,0.8333333333333334,0.019184652278177457,0.125,0.125,1.0,0.014388489208633094,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,,,,0.030612244897959183,,0.04081632653061224,,0.43884892086330934,0.16666666666666666,0.5028496402877698,0.5619,0.49480918367346943,0.14989293361884368,0.1545253863134658,0.14838709677419354,0.1978494623655914,8.505955334987595,24.185714285714283,0.26323828920570264,,,28.0,13.0,,47.0,6.0,3.0,3.0,7.0,,,,5.0,0.49122807017543857,,,0.07692307692307693,0.0673352435530086,0.09016393442622951,0.07035175879396985,,,,,24.0,22.0,37.0,29.0,28.0,40.0,10.0,25.0,,3.0,20.0,,0.09925558312655088,0.1782178217821782,,0.07428571428571429,0.05154639175257732,0.6,0.2871287128712871,0.3493975903614458,0.27586206896551724,0.631578947368421,0.37755102040816324,0.5945945945945946,,,2.0,,,3.0,,,,0.1242603550295858,0.043137254901960784,0.20833333333333334,,,0.007518796992481203,,True
202361,1610612752,Landry Fields,Landry Fields,202361,NYK,82670.0,1378,156,2694,2683,699,522,334,5377,109.0,173.0,19.0,70.0,13.0,40.0,6.0,34.0,1.0,8.0,17.0,56.0,1.0,5.0,3.0,17.0,147.0,283,23.0,90.0,63.0,426.0,2637,33.0,1.0,8.0,44.0,35.0,67,4.0,25.0,18.0,100.0,168.0,126.0,66.0,56.0,17.0,100.0,34.0,134.0,26.0,8.0,71.0,20.0,302.0,14.0,52.0,102,14.0,168,37.0,205,60.0,38.0,22.0,46.0,14.0,31.0,36.0,7.0,82,21.0,32,72,1.0,7.0,90.0,1.0,5.0,4.0,109.0,47.0,9.0,14.0,6.0,14.0,11.0,100.0,695,4.0,6.0,0.5714285714285714,0.5915492957746479,0.9565217391304348,0.25555555555555554,0.125,0.16,0.25555555555555554,0.519434628975265,0.5223880597014925,0.4865951742627346,0.45121951219512196,0.44565217391304346,0.504739336492891,0.4782608695652174,0.45454545454545453,0.24128686327077747,16.289592760180994,0.5609756097560976,0.19444444444444445,0.10703043022035677,0.16,0.04057971014492753,0.12050078247261346,0.029142381348875937,0.03225806451612903,0.06451612903225806,0.11510791366906475,0.136986301369863,0.164,0.14666666666666667,0.7857142857142857,0.46380697050938335,0.630057803468208,0.7077922077922078,0.1876675603217158,0.10723860589812333,0.325,0.325,0.5384615384615384,0.09115281501340483,0.17647058823529413,0.18181818181818182,1.0,0.15013404825737264,0.30357142857142855,0.3090909090909091,0.9411764705882353,0.4634146341463415,0.12195121951219512,0.2,1.0,0.08695652173913043,0.125,0.18478260869565216,0.17647058823529413,0.7050938337801609,0.30357142857142855,0.559264075067024,0.5369499999999999,0.542003804347826,0.11864406779661017,0.14641744548286603,0.10328638497652583,0.2347417840375587,5.560424028268553,24.444444444444443,0.2594654788418708,,3.0,17.0,7.0,2.0,21.0,2.0,6.0,,6.0,,,2.0,4.0,0.5151515151515151,0.022222222222222223,0.017857142857142856,0.019230769230769232,0.02453271028037383,0.025078369905956112,0.021739130434782608,0.07317073170731707,,,0.021739130434782608,12.0,27.0,40.0,25.0,10.0,25.0,5.0,15.0,,1.0,9.0,,0.08833922261484099,0.08571428571428572,0.029411764705882353,0.04365079365079365,0.029239766081871343,0.6238532110091743,0.35714285714285715,0.390625,0.36,0.631578947368421,0.43478260869565216,0.675,,9.0,1.0,,,4.0,,,,0.10982658959537572,0.026058631921824105,0.3333333333333333,3.0,,,,True
202391,1610612752,Jeremy Lin,Jeremy Lin,202391,NYK,40199.0,670,91,1324,1305,385,242,161,2629,52.0,103.0,13.0,58.0,17.0,45.0,3.0,9.0,,4.0,12.0,45.0,4.0,10.0,6.0,16.0,97.0,206,15.0,54.0,104.0,343.0,1262,27.0,5.0,13.0,50.0,33.0,62,6.0,20.0,61.0,145.0,42.0,152.0,27.0,45.0,12.0,119.0,23.0,142.0,19.0,4.0,90.0,18.0,307.0,7.0,15.0,45,2.0,62,15.0,77,37.0,17.0,20.0,66.0,13.0,39.0,29.0,2.0,95,29.0,29,50,3.0,2.0,117.0,2.0,2.0,12.0,129.0,50.0,19.0,4.0,3.0,4.0,4.0,145.0,382,1.0,16.0,0.21649484536082475,0.21649484536082475,0.6,0.2777777777777778,0.38461538461538464,0.3,0.2777777777777778,0.470873786407767,0.532258064516129,0.4596153846153846,0.5625,0.5121951219512195,0.5378548895899053,0.5813953488372093,0.625,0.2076923076923077,26.79738562091503,0.6947368421052632,0.06666666666666667,0.09127789046653144,0.09316770186335403,0.04516129032258064,0.09174311926605505,0.023931623931623933,0.075,0.033707865168539325,0.1103448275862069,0.13529411764705881,0.09917355371900827,0.075,1.0,0.39615384615384613,0.5048543689320388,0.5531914893617021,0.2230769230769231,0.17307692307692307,0.37777777777777777,0.38636363636363635,0.35294117647058826,0.03461538461538462,0.3333333333333333,0.3333333333333333,1.0,0.17307692307692307,0.26666666666666666,0.26666666666666666,0.5,0.325,0.25,0.4,0.5,0.04878048780487805,,0.1951219512195122,0.375,0.6038461538461538,0.26666666666666666,0.5137757692307694,0.4803379310344828,0.5147481707317072,0.16778523489932887,0.20491803278688525,0.1457725947521866,0.4227405247813411,7.269417475728157,24.87777777777778,0.290785498489426,1.0,3.0,15.0,5.0,,7.0,1.0,7.0,,3.0,,3.0,,1.0,0.5555555555555556,,,0.01818181818181818,0.01627906976744186,0.015957446808510637,0.03,0.075,0.3333333333333333,1.0,,8.0,21.0,37.0,28.0,,13.0,3.0,27.0,,4.0,12.0,1.0,0.06310679611650485,0.05172413793103448,,0.034782608695652174,0.022727272727272728,0.21153846153846154,0.4827586206896552,0.509090909090909,0.14285714285714285,0.6153846153846154,0.45121951219512196,0.5675675675675675,,11.0,3.0,,,,,,,0.08737864077669903,0.007042253521126761,0.25,18.0,,0.022222222222222223,,True
