EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,Arc3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceTurnovers,ShortMidRangeFGA,Fg2aBlocked,Travels,BlockedShortMidRange,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,ShortMidRangeFrequency,ShortMidRangeFGM,Fg3aBlocked,Offensive Fouls,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Technical Free Throw Trips,Charge Fouls Drawn,Blocked3s,BlockedCorner3,on,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockingFouls,Charge Fouls,DefensiveGoaltends,HeaveAttempts,BlockedArc3,OffensiveGoaltends,Clear Path Fouls
1710,1610612752,Mike Bibby,Mike Bibby,1710,NYK,2118.0,35,-16.0,70,73,18,23,5,143,2.0,4.0,1.0,2.0,4.0,1.0,4.0,74,1.0,1.0,2.0,4.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,1.0,1.0,1,2,1.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,18,0.5,1.0,0.4,1.0,0.4,1.0,0.2,9.210526315789474,0.5,0.045454545454545456,0.1111111111111111,0.07692307692307693,0.06451612903225806,0.02857142857142857,0.1111111111111111,0.1,0.3333333333333333,0.3333333333333333,0.8,0.5,0.5,0.2,0.2,0.44543,0.3723,0.5,19.5,26.1,0.2571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
200764,1610612752,Renaldo Balkman,Renaldo Balkman,200764,NYK,6923.0,115,,230,230,74,104,26,460,2.0,6.0,3.0,14.0,23.0,9.0,42.0,233,6.0,6.0,21.0,10.0,3.0,4.0,1.0,5.0,,2.0,1.0,11.0,1.0,6.0,13,20,6.0,26,,4.0,1.0,4.0,1.0,1.0,2.0,6.0,1.0,9.0,14.0,1.0,7.0,,21.0,74,0.6086956521739131,1.0,0.53125,1.0714285714285714,0.5675675675675675,1.05,0.28125,16.666666666666668,0.6666666666666666,0.17105263157894737,0.25,0.02564102564102564,0.19,0.0594059405940594,0.03571428571428571,0.08333333333333333,0.125,,0.1875,0.3333333333333333,0.3333333333333333,0.09375,0.8125,0.5792015625,0.6026714285714286,0.5,6.2782608695652184,23.91111111111111,0.3217391304347826,12.0,17.0,3.0,5.0,5.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,8.0,3.0,6.0,1.0,3.0,9.0,1.0,1.0,6.0,18.0,3.0,3.0,4.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,3.0,1.0,1.0,11.0,1.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,0.6428571428571429,0.75,0.5,0.2222222222222222,1.0,0.2222222222222222,0.5,0.42857142857142855,0.5,0.1111111111111111,0.08064516129032258,0.07692307692307693,0.05263157894736842,0.1,0.2,0.21875,0.3125,0.6666666666666666,0.53125,0.7058823529411765,0.7058823529411765,0.5833333333333334,1.0,0.1875,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.6,0.3333333333333333,0.14285714285714285,0.7142857142857143,1.0,0.14285714285714285,1.0,0.3333333333333333,0.5532333333333334,0.1388888888888889,0.18518518518518517,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
200779,1610612752,Steve Novak,Steve Novak,200779,NYK,3517.0,59,5.0,118,120,47,65,12,238,1.0,2.0,9.0,1.0,2.0,14.0,23.0,124,,,15.0,,9.0,2.0,,2.0,,1.0,,4.0,,,4,5,1.0,6,,,,1.0,,,,1.0,,1.0,2.0,,2.0,1.0,15.0,47,0.5,,0.71875,0.9375,0.71875,0.9375,0.875,13.076923076923077,1.0,0.10526315789473684,,,0.0784313725490196,,,0.1111111111111111,,,0.125,0.5,0.5,0.5625,0.875,0.5181,0.522375,0.6521739130434783,22.1,24.92142857142857,0.3983050847457627,,,,,,,3.0,5.0,1.0,4.0,2.0,4.0,7.0,,,,2.0,,3.0,5.0,8.0,,2.0,21.0,,,4.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,0.5,0.625,0.5,,0.75,0.75,0.25,,,,,0.2222222222222222,0.05,,,,,,,1.0,0.3125,0.6,0.6,1.0,0.4444444444444444,0.4444444444444444,,,,0.5,,,0.5,0.5,0.4444444444444444,0.5877749999999999,,,0.13043478260869565,1.0,3.0,4.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201611,1610612752,Henry Walker,Henry Walker,201611,NYK,3222.0,54,-8.0,107,109,26,54,11,216,,1.0,9.0,3.0,4.0,9.0,15.0,109,1.0,2.0,5.0,4.0,9.0,2.0,1.0,3.0,1.0,1.0,,7.0,,,3,3,2.0,5,,3.0,1.0,3.0,,2.0,,3.0,1.0,4.0,8.0,1.0,1.0,,5.0,26,0.75,0.5,0.5769230769230769,0.35714285714285715,0.5769230769230769,0.35714285714285715,0.6923076923076923,13.675213675213676,1.0,0.07692307692307693,,,0.057692307692307696,0.0392156862745098,,0.13333333333333333,,,0.07692307692307693,,,0.6923076923076923,0.9230769230769231,0.5526153846153845,0.4955428571428571,0.3333333333333333,5.425,25.6,0.24299065420560748,3.0,3.0,,,1.0,1.0,,,,3.0,1.0,5.0,3.0,,,,,,,1.0,5.0,,2.0,9.0,,,3.0,,1.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,0.3333333333333333,,,,,0.06666666666666667,0.16666666666666666,0.14285714285714285,,,0.06666666666666667,,,0.23076923076923078,1.0,1.0,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.14285714285714285,1.0,0.7142857142857143,0.2,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
202725,1610612752,Josh Harrellson,Josh Harrellson,202725,NYK,1709.0,28,-6.0,55,56,9,17,7,111,,1.0,2.0,1.0,3.0,3.0,2.0,51,,,,2.0,2.0,,,,,,,,,,2,4,2.0,6,,2.0,,1.0,,1.0,1.0,2.0,,1.0,2.0,,,,,9,0.3333333333333333,,0.16666666666666666,,0.16666666666666666,,0.5,12.698412698412698,0.5,0.11764705882352941,,,0.07692307692307693,0.06896551724137931,,0.16666666666666666,,,0.16666666666666666,,,0.3333333333333333,0.6666666666666666,0.5155250000000001,,,8.466666666666667,24.066666666666666,0.16363636363636364,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,2.0,1.0,,2.0,1.0,,,,,,,,,1.0,1.0,1.0,0.6666666666666666,0.11764705882352941,,0.16666666666666666,0.125,0.125,,,0.5,0.16666666666666666,1.0,1.0,,,0.16666666666666666,,,,,,1.0,1.0,,,,,,,,0.3748,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,691.0,12,-8.0,20,22,5,8,3,42,,,,,,,,28,,,,,,,,,,,,,1.0,1.0,4,6,1.0,7,,1.0,,,,,,,,,2.0,,1.0,,,5,,,,,,,,4.3478260869565215,,0.8,1.0,0.3333333333333333,0.8333333333333334,0.09090909090909091,0.5,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,3273.0,55,-4.0,106,105,20,29,9,211,3.0,11.0,3.0,13.0,25.0,3.0,40.0,109,4.0,7.0,11.0,12.0,3.0,2.0,,2.0,,1.0,,4.0,1.0,3.0,8,12,2.0,14,1.0,2.0,1.0,4.0,,2.0,1.0,5.0,,2.0,4.0,,9.0,1.0,11.0,20,0.52,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6060606060606061,0.6875,0.10714285714285714,32.758620689655174,0.8,0.2,0.2727272727272727,0.07142857142857142,0.21568627450980393,0.0425531914893617,,0.1111111111111111,0.5,0.09090909090909091,0.39285714285714285,0.2727272727272727,0.2727272727272727,0.10714285714285714,0.4642857142857143,0.49366964285714277,0.4942000000000001,0.275,9.627999999999998,24.599999999999998,0.18867924528301888,8.0,10.0,3.0,3.0,2.0,3.0,,,,2.0,,,2.0,8.0,3.0,3.0,,,6.0,,,3.0,14.0,3.0,3.0,4.0,2.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,12.0,2.0,6.0,1.0,,,,,,,1.0,0.5384615384615384,0.6363636363636364,0.5,0.6666666666666666,,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.030303030303030304,0.125,,,0.3333333333333333,0.23076923076923078,0.2222222222222222,,0.35714285714285715,0.8,0.8888888888888888,0.5,0.3333333333333333,,,,,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,,0.42857142857142855,0.6666666666666666,,,0.6666666666666666,0.6100000000000001,0.1875,0.20689655172413793,0.15,,,,,,,,,0.5,,,,,,,4.0,1.0,,,0.04,,,0.14285714285714285,2.0,1.0,1.0,0.3333333333333333,0.1,0.3333333333333333,0.14285714285714285,0.5,0.5,1.0,,,,,True,,,,,,,,,,,,,,,,,
201962,1610612752,Toney Douglas,Toney Douglas,201962,NYK,2528.0,42,-10.0,83,82,19,30,12,165,3.0,7.0,4.0,8.0,19.0,4.0,18.0,92,2.0,2.0,4.0,14.0,4.0,1.0,4.0,5.0,,1.0,,14.0,,1.0,3,4,1.0,5,,2.0,,1.0,1.0,,5.0,6.0,2.0,1.0,6.0,1.0,,,4.0,19,0.42105263157894735,1.0,0.34782608695652173,1.0,0.34782608695652173,1.0,0.17391304347826086,30.526315789473685,0.16666666666666666,0.1,0.16666666666666666,,0.1111111111111111,0.027777777777777776,,0.1,1.0,,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.17391304347826086,0.30434782608695654,0.4739978260869565,0.6397999999999999,0.2222222222222222,11.078947368421053,24.775,0.2289156626506024,2.0,3.0,,,1.0,1.0,,,,,,,,2.0,1.0,4.0,,,2.0,,,,2.0,,,,,4.0,,1.0,,2.0,,1.0,,,2.0,,,,,,,,,,,0.125,0.125,,,,,0.25,0.25,0.25,,0.041666666666666664,,0.125,,,0.15384615384615385,,,0.13043478260869565,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,0.5,1.0,,,,0.3702666666666667,,,0.1111111111111111,,,,,,,,,,,,,,,,9.0,2.0,,,0.10526315789473684,0.2222222222222222,,0.391304347826087,3.0,,3.0,,,,,0.3333333333333333,0.42857142857142855,0.3333333333333333,2.0,,,,True,,,,,,,,,,,,,,,,,
202366,1610612752,Jerome Jordan,Jerome Jordan,202366,NYK,1758.0,29,15.0,62,61,41,52,9,123,1.0,3.0,,7.0,9.0,,18.0,66,4.0,5.0,10.0,4.0,,1.0,,1.0,,1.0,,2.0,2.0,,2,2,3.0,5,,,,,,,,,,2.0,3.0,1.0,3.0,,10.0,41,0.7777777777777778,0.8,0.7777777777777778,0.8,0.8181818181818182,0.8333333333333334,,15.714285714285715,,0.1,,0.15384615384615385,0.08695652173913043,0.14285714285714285,0.09090909090909091,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6084111111111111,0.59692,0.5555555555555556,6.411111111111111,,0.6612903225806451,6.0,6.0,1.0,1.0,3.0,3.0,,,,,,,,4.0,1.0,1.0,,,2.0,,,2.0,10.0,,,2.0,,,,1.0,,,,,1.0,,4.0,,2.0,,,,,,,1.0,,0.7142857142857143,0.8333333333333334,,,,,1.0,1.0,1.0,,0.125,1.0,,,,0.15384615384615385,,,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,,,,,,,1.0,1.0,,,0.6,1.0,,,,0.646,0.18181818181818182,0.18181818181818182,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,
202697,1610612752,Iman Shumpert,Iman Shumpert,202697,NYK,3040.0,51,-7.0,100,97,14,33,13,197,2.0,5.0,4.0,7.0,18.0,7.0,22.0,100,2.0,4.0,4.0,10.0,4.0,2.0,,2.0,,2.0,,4.0,,1.0,4,5,1.0,6,1.0,4.0,3.0,3.0,,2.0,,3.0,,2.0,2.0,,7.0,,4.0,14,0.3888888888888889,0.5,0.34,0.4,0.4074074074074074,0.4,0.28,25.862068965517242,1.0,0.11764705882352941,0.125,,0.11904761904761904,0.019230769230769232,,0.13333333333333333,,0.07142857142857142,0.2,0.4,0.4,0.16,0.6,0.5471659999999999,0.43141999999999997,0.18181818181818182,7.555555555555557,24.61428571428571,0.14,5.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,5.0,1.0,1.0,,,2.0,,1.0,,4.0,3.0,,2.0,,,,1.0,,1.0,,1.0,,,5.0,1.0,3.0,,,,,,,,,0.2857142857142857,0.3333333333333333,1.0,0.14285714285714285,,0.14285714285714285,1.0,1.0,1.0,,0.027777777777777776,,0.07692307692307693,,,0.16666666666666666,0.16666666666666666,,0.32,0.625,0.625,0.4,,0.12,0.3333333333333333,0.3333333333333333,1.0,,,1.0,1.0,,,0.2,1.0,0.2,,,0.5331,0.1111111111111111,0.15,0.09090909090909091,,,,,,,,,,,,,,,,5.0,2.0,,,0.1111111111111111,0.4,,0.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
