EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,HeaveAttempts,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PtsUnassisted3s,3pt And 1 Free Throw Trips,on,HeaveMakes,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3
1733,1610612743,Al Harrington,Al Harrington,1733,DEN,20982.0,350,652,658,171,143.0,87,1310,35.0,65.0,4.0,8.0,8.0,13.0,5.0,14.0,9.0,19.0,5.0,14.0,3.0,10.0,35.0,1.0,2.0,2.0,9.0,49.0,98.0,15.0,49.0,31.0,174.0,706,5.0,10.0,1.0,2.0,5.0,18.0,9.0,19.0,2.0,12.0,14.0,38.0,52.0,46.0,45.0,4.0,35.0,10.0,12.0,1.0,16.0,9.0,25.0,6.0,3.0,10.0,4.0,2.0,59.0,1.0,11.0,2.0,13.0,37.0,2.0,52.0,14.0,66.0,3.0,10.0,5.0,5.0,12.0,4.0,6.0,12.0,6.0,2.0,24.0,3.0,7.0,17.0,2.0,37.0,1.0,3.0,5.0,37.0,2.0,6.0,2.0,51.0,3.0,23.0,4.0,3.0,2.0,1.0,3.0,38.0,171,4.0,0.5306122448979592,0.5531914893617021,1.0,0.30612244897959184,0.5,0.16666666666666666,0.30612244897959184,0.5,0.5,0.47368421052631576,0.48639455782312924,0.5416666666666666,0.3870967741935484,0.5087719298245614,0.6,0.475,0.3333333333333333,0.02040816326530612,0.12244897959183673,0.15384615384615385,0.14285714285714285,0.02857142857142857,26.13941018766756,0.5,0.2222222222222222,0.08333333333333333,0.167420814479638,0.05555555555555555,0.13402061855670103,0.009009009009009009,0.15723270440251572,0.038834951456310676,0.06796116504854369,0.05,0.02857142857142857,0.012987012987012988,0.2,0.15384615384615385,0.15151515151515152,0.17567567567567569,0.04285714285714286,0.4421768707482993,0.5384615384615384,0.6363636363636364,0.4857142857142857,0.09523809523809523,0.35714285714285715,0.4166666666666667,0.6,0.1292517006802721,0.47368421052631576,0.47368421052631576,0.6666666666666666,0.09523809523809523,0.35714285714285715,0.35714285714285715,1.0,0.23809523809523808,0.2857142857142857,0.29411764705882354,1.0,0.6666666666666666,0.5,0.25,0.16666666666666666,0.5,1.0,0.41935483870967744,0.6153846153846154,0.0967741935483871,0.2903225806451613,0.2222222222222222,0.7755102040816326,0.2857142857142857,0.5500030612244896,0.53768,0.5646403225806451,0.1377245508982036,0.19491525423728814,0.10344827586206896,0.21839080459770116,5.966326530612245,24.906122448979588,0.26226993865030673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,20855.0,348,665,664,214,170.0,75,1329,22.0,39.0,2.0,2.0,6.0,13.0,13.0,35.0,6.0,15.0,,2.0,1.0,3.0,13.0,,,1.0,3.0,41.0,89.0,3.0,15.0,25.0,116.0,700,4.0,6.0,,,4.0,12.0,11.0,28.0,1.0,4.0,7.0,32.0,16.0,66.0,9.0,4.0,9.0,3.0,12.0,,69.0,12.0,81.0,8.0,4.0,53.0,7.0,9.0,174.0,2.0,4.0,,12.0,20.0,,32.0,6.0,38.0,1.0,7.0,5.0,2.0,20.0,5.0,15.0,15.0,5.0,3.0,35.0,1.0,11.0,10.0,2.0,27.0,,,2.0,26.0,2.0,2.0,,30.0,3.0,13.0,3.0,2.0,2.0,,2.0,32.0,214,2.0,0.1951219512195122,0.20512820512820512,1.0,0.2,,0.25,0.2727272727272727,0.4606741573033708,0.6666666666666666,0.39285714285714285,0.4375,0.6666666666666666,0.390625,0.49145299145299143,0.6875,0.4444444444444444,0.14423076923076922,,0.1348314606741573,0.1794871794871795,0.11428571428571428,,20.10652463382157,0.5714285714285714,,,0.08928571428571429,0.021505376344086023,0.11538461538461539,0.023529411764705882,0.0975609756097561,0.02214022140221402,0.010869565217391304,0.03333333333333333,0.029411764705882353,0.01694915254237288,0.0958904109589041,0.05172413793103448,0.10752688172043011,0.13924050632911392,0.023255813953488372,0.375,0.5641025641025641,0.6875,0.3181818181818182,0.33653846153846156,0.37142857142857144,0.41935483870967744,0.07692307692307693,0.14423076923076922,0.4,0.42857142857142855,,0.019230769230769232,,,,0.125,0.23076923076923078,0.23076923076923078,1.0,0.3333333333333333,1.0,,,,,0.40625,0.46153846153846156,0.03125,0.09375,0.3333333333333333,0.5192307692307693,0.3333333333333333,0.4965834999999999,0.412975,0.4951531250000001,0.11403508771929824,0.13131313131313133,0.10344827586206896,0.27586206896551724,6.953932584269664,35.62666666666666,0.3218045112781955,71.0,4.0,4.0,2.0,1.0,1.0,5.0,2.0,0.06666666666666667,0.038461538461538464,0.04,0.5,,,,,,,,,,,,,,,,,,True,,,,,
201147,1610612743,Corey Brewer,Corey Brewer,201147,DEN,17791.0,297,589,599,205,166.0,75,1188,33.0,54.0,3.0,6.0,8.0,16.0,6.0,19.0,7.0,15.0,1.0,13.0,1.0,1.0,12.0,,2.0,,2.0,46.0,88.0,2.0,25.0,27.0,125.0,620,4.0,11.0,,2.0,,8.0,11.0,26.0,,3.0,10.0,32.0,66.0,26.0,6.0,4.0,12.0,1.0,5.0,,16.0,2.0,18.0,,2.0,13.0,2.0,1.0,38.0,8.0,3.0,1.0,8.0,14.0,2.0,24.0,12.0,36.0,2.0,20.0,13.0,7.0,6.0,2.0,5.0,8.0,1.0,1.0,14.0,2.0,5.0,11.0,,28.0,2.0,,1.0,29.0,1.0,2.0,2.0,40.0,5.0,19.0,2.0,3.0,2.0,1.0,5.0,32.0,205,2.0,0.717391304347826,0.75,1.0,0.08,,,0.08,0.5227272727272727,0.36363636363636365,0.4230769230769231,0.4336283185840708,0.3076923076923077,0.3793103448275862,0.4807692307692308,0.3076923076923077,0.45714285714285713,0.22123893805309736,,0.056818181818181816,0.05555555555555555,0.10526315789473684,,21.460506706408346,0.42857142857142855,0.10526315789473684,0.04,0.08092485549132948,0.017543859649122806,0.08888888888888889,0.10810810810810811,0.08365019011406843,0.044897959183673466,0.011764705882352941,,0.06060606060606061,0.09803921568627451,0.09230769230769231,0.08695652173913043,0.06451612903225806,0.08571428571428572,0.03389830508474576,0.4778761061946903,0.6111111111111112,0.6470588235294118,0.7575757575757576,0.168141592920354,0.3157894736842105,0.35294117647058826,0.6666666666666666,0.13274336283185842,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.11504424778761062,0.07692307692307693,0.07692307692307693,1.0,0.10619469026548672,0.08333333333333333,0.08333333333333333,1.0,0.46153846153846156,0.5,,0.15384615384615385,,,0.5517241379310345,0.5,0.034482758620689655,0.06896551724137931,,0.6991150442477876,0.08333333333333333,0.5544810810810811,0.5600642857142858,0.5326214285714286,0.15625,0.18627450980392157,0.064,0.256,6.02159090909091,25.748,0.34804753820033957,19.0,,2.0,,,4.0,,1.0,,0.13043478260869565,0.1,0.8,1.0,2.0,2.0,0.038461538461538464,,,,,,,,,,,,,,True,,,,,
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,353.0,6,12,14,2,4.0,1,26,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,2.0,,,,1.0,2.0,3.0,,2.0,,4.0,18,,,,,,,1.0,1.0,,1.0,,2.0,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,2,,,,,,,,,0.6666666666666666,,1.0,0.4,,0.5,0.4,,0.5,0.4,,,,,,46.15384615384615,,,,,,,,,,,,,,,,,,,0.2,1.0,1.0,,0.2,1.0,1.0,,0.2,,,,,,,,0.4,,,,,,,,,,0.5,1.0,,0.5,,0.6,,0.50265,,0.6197,0.2,0.3333333333333333,,0.5,9.633333333333335,37.55,0.16666666666666666,-1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,
201585,1610612743,Kosta Koufos,Kosta Koufos,201585,DEN,47493.0,792,1534,1540,413,322.0,207,3074,98.0,148.0,45.0,62.0,24.0,33.0,17.0,42.0,,2.0,,,,,,,,,,115.0,192.0,,,33.0,263.0,1607,46.0,64.0,,,9.0,101.0,26.0,44.0,,,11.0,63.0,140.0,90.0,,68.0,,,19.0,,12.0,3.0,15.0,2.0,1.0,2.0,4.0,6.0,33.0,14.0,72.0,9.0,50.0,102.0,11.0,163.0,95.0,258.0,8.0,24.0,20.0,4.0,17.0,1.0,7.0,18.0,10.0,2.0,35.0,9.0,11.0,49.0,3.0,96.0,2.0,18.0,5.0,46.0,8.0,2.0,1.0,53.0,2.0,22.0,6.0,41.0,29.0,11.0,41.0,63.0,413,4.0,0.6086956521739131,0.8641975308641975,,,,,,0.5989583333333334,0.71875,0.5909090909090909,0.5989583333333334,0.71875,0.5909090909090909,0.6032110091743119,0.7112676056338029,0.5943396226415094,,,0.09895833333333333,0.0945945945945946,0.11904761904761904,,14.245495495495494,0.4857142857142857,0.3333333333333333,0.16981132075471697,0.1969111969111969,0.15126050420168066,0.23696682464454977,0.06763285024154589,0.2085048010973937,0.1259150805270864,0.16267942583732056,0.1419753086419753,0.14285714285714285,0.08163265306122448,0.1686046511627907,0.22916666666666666,0.19801980198019803,0.22435897435897437,0.14035087719298245,0.7708333333333334,0.6621621621621622,0.7313432835820896,0.5612244897959183,0.21875,0.40476190476190477,0.4594594594594595,0.8823529411764706,0.010416666666666666,,,,,,,,,,,,0.96875,0.7258064516129032,0.15555555555555556,,,,0.75,0.7272727272727273,,,,0.7708333333333334,,0.5600729166666666,0.5861350000000002,0.5710863636363637,0.10377358490566038,0.10377358490566038,0.3840304182509506,0.23954372623574144,3.0078125,,0.2692307692307692,102.0,,3.0,,,26.0,2.0,3.0,,0.03333333333333333,0.2727272727272727,0.6341463414634146,,,,,1.0,2.0,2.0,,,,,,,,,,,True,,,,,
201164,1610612743,Rudy Fernandez,Rudy Fernandez,201164,DEN,9484.0,158,301,301,129,77.0,40,602,9.0,9.0,,,4.0,4.0,5.0,9.0,5.0,10.0,4.0,8.0,4.0,2.0,18.0,,,1.0,7.0,19.0,28.0,6.0,26.0,8.0,64.0,323,1.0,4.0,1.0,1.0,,5.0,7.0,9.0,3.0,11.0,8.0,31.0,24.0,14.0,18.0,,18.0,2.0,,,7.0,2.0,9.0,1.0,1.0,6.0,,1.0,20.0,2.0,2.0,,2.0,7.0,,9.0,4.0,13.0,2.0,5.0,4.0,1.0,8.0,2.0,7.0,7.0,1.0,1.0,15.0,3.0,6.0,4.0,1.0,5.0,,,,13.0,,3.0,1.0,13.0,1.0,6.0,1.0,,,,,31.0,129,1.0,0.631578947368421,0.631578947368421,1.0,0.23076923076923078,1.0,0.2727272727272727,0.23076923076923078,0.6785714285714286,0.25,0.7777777777777778,0.5185185185185185,0.5,0.575,0.5333333333333333,0.5,0.5961538461538461,0.48148148148148145,,,,,,21.865889212827987,0.5333333333333333,,,0.08333333333333333,0.02564102564102564,0.0425531914893617,0.03773584905660377,0.06870229007633588,0.030534351145038167,,0.07692307692307693,,0.02631578947368421,,0.16666666666666666,0.07407407407407407,0.02857142857142857,0.06896551724137931,0.16666666666666666,1.0,1.0,0.7777777777777778,0.16666666666666666,0.5555555555555556,0.5555555555555556,0.4,0.18518518518518517,0.5,0.5,0.6,0.14814814814814814,0.5,0.5,1.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,1.0,,,,,,,0.2,1.0,0.2,0.35,0.14285714285714285,0.6481481481481481,0.1111111111111111,0.5118342592592592,0.42266999999999993,0.5383375,0.1016949152542373,0.18181818181818182,0.078125,0.484375,10.814285714285717,24.996153846153845,0.42857142857142855,-36.0,,2.0,1.0,,,,,,0.06666666666666667,0.08333333333333333,,,,,,,,,1.0,1.0,2.0,2.0,0.2,1.0,1.0,0.5,,,True,,,,,
201167,1610612743,Arron Afflalo,Arron Afflalo,201167,DEN,31352.0,523,1009,1009,191,155.0,140,2018,39.0,54.0,2.0,3.0,8.0,10.0,10.0,40.0,20.0,42.0,10.0,25.0,4.0,9.0,27.0,,1.0,4.0,8.0,69.0,136.0,19.0,52.0,43.0,238.0,1060,8.0,15.0,,2.0,3.0,19.0,14.0,23.0,6.0,12.0,13.0,59.0,84.0,54.0,51.0,,27.0,9.0,17.0,1.0,24.0,18.0,42.0,14.0,4.0,13.0,4.0,7.0,102.0,,7.0,,14.0,29.0,1.0,44.0,7.0,51.0,2.0,11.0,9.0,2.0,11.0,1.0,4.0,9.0,7.0,2.0,20.0,1.0,3.0,13.0,,20.0,,1.0,2.0,41.0,1.0,2.0,5.0,60.0,8.0,23.0,4.0,1.0,1.0,,1.0,59.0,191,4.0,0.6086956521739131,0.6086956521739131,0.8947368421052632,0.36538461538461536,,0.5,0.36538461538461536,0.5073529411764706,0.5333333333333333,0.6086956521739131,0.5186170212765957,0.47058823529411764,0.6571428571428571,0.5550239234449761,0.5,0.7023809523809523,0.2765957446808511,0.019230769230769232,0.125,0.14814814814814814,0.2,0.037037037037037035,19.50596252129472,0.55,0.047619047619047616,,0.07967032967032966,0.02108433734939759,0.1076923076923077,,0.08704453441295547,0.015053763440860216,0.007246376811594203,0.02564102564102564,0.03896103896103896,,0.04838709677419355,0.030612244897959183,0.14084507042253522,0.10112359550561797,0.024390243902439025,0.2872340425531915,0.7222222222222222,0.8478260869565217,0.6923076923076923,0.2127659574468085,0.25,0.3125,0.4,0.22340425531914893,0.47619047619047616,0.4878048780487805,0.55,0.13297872340425532,0.4,0.4,1.0,0.14361702127659576,0.3333333333333333,0.34615384615384615,0.7777777777777778,0.17647058823529413,0.6666666666666666,,0.058823529411764705,,,0.2857142857142857,0.8,0.11428571428571428,0.22857142857142856,0.5,0.5638297872340425,0.3333333333333333,0.5290670212765957,0.4758866666666666,0.5449128571428572,0.12682926829268293,0.152317880794702,0.07983193277310924,0.24789915966386555,8.772058823529411,24.28076923076923,0.18929633300297324,63.0,,4.0,,7.0,1.0,,,0.023809523809523808,,0.12195121951219512,1.0,3.0,,,0.05555555555555555,,,,,1.0,2.0,,0.058823529411764705,,,0.5,6.0,1.0,True,,,,,
201568,1610612743,Danilo Gallinari,Danilo Gallinari,201568,DEN,19703.0,328,630,628,101,89.0,91,1258,24.0,36.0,8.0,9.0,4.0,5.0,4.0,16.0,10.0,19.0,2.0,10.0,3.0,14.0,41.0,2.0,5.0,4.0,7.0,38.0,71.0,16.0,51.0,40.0,164.0,661,8.0,9.0,2.0,6.0,8.0,30.0,7.0,9.0,5.0,10.0,5.0,34.0,22.0,54.0,42.0,4.0,41.0,14.0,7.0,,39.0,4.0,43.0,1.0,3.0,26.0,8.0,5.0,90.0,,6.0,,3.0,34.0,2.0,39.0,6.0,45.0,2.0,8.0,8.0,,15.0,1.0,10.0,8.0,5.0,1.0,23.0,2.0,5.0,6.0,1.0,18.0,1.0,,3.0,44.0,1.0,6.0,7.0,46.0,2.0,20.0,3.0,6.0,3.0,1.0,6.0,34.0,101,3.0,0.2894736842105263,0.3055555555555556,0.875,0.3137254901960784,0.3333333333333333,0.5,0.3137254901960784,0.5352112676056338,0.8888888888888888,0.7777777777777778,0.5081967213114754,0.7333333333333333,0.7631578947368421,0.5699300699300699,0.7631578947368421,0.7727272727272727,0.4180327868852459,,0.09859154929577464,0.1388888888888889,0.125,,22.493224932249323,0.6521739130434783,0.2,,0.14655172413793102,0.02912621359223301,0.04054054054054054,,0.12091503267973856,0.020689655172413793,0.03896103896103896,0.02666666666666667,0.018518518518518517,,0.1,0.12121212121212122,0.19791666666666666,0.038461538461538464,0.03278688524590164,0.29508196721311475,0.6666666666666666,0.7741935483870968,0.2916666666666667,0.13114754098360656,0.25,0.2857142857142857,0.25,0.1557377049180328,0.5263157894736842,0.5263157894736842,0.3,0.08196721311475409,0.2,0.2,1.0,0.3360655737704918,0.34146341463414637,0.34146341463414637,0.8571428571428571,0.6,0.8888888888888888,0.125,0.3333333333333333,0.4,0.5,0.2631578947368421,0.8,0.15789473684210525,0.3684210526315789,0.5714285714285714,0.7131147540983607,0.34146341463414637,0.547547131147541,0.5919964285714286,0.5452421052631579,0.14285714285714285,0.2247191011235955,0.18292682926829268,0.2073170731707317,7.708450704225352,24.976470588235294,0.16031746031746033,63.0,,,,2.0,5.0,1.0,,,,0.045454545454545456,0.8333333333333334,,,,,2.0,,,,1.0,1.0,,0.06666666666666667,,,0.3333333333333333,6.0,,True,,,,,
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,31008.0,517,1005,1005,207,141.0,130,2010,42.0,66.0,4.0,5.0,10.0,16.0,20.0,41.0,17.0,44.0,3.0,7.0,2.0,21.0,48.0,2.0,4.0,2.0,8.0,79.0,151.0,24.0,55.0,48.0,278.0,1047,7.0,13.0,3.0,6.0,1.0,24.0,15.0,29.0,2.0,10.0,21.0,57.0,38.0,120.0,51.0,2.0,48.0,21.0,13.0,1.0,73.0,23.0,96.0,19.0,4.0,53.0,14.0,6.0,215.0,3.0,7.0,,17.0,19.0,1.0,37.0,10.0,47.0,6.0,19.0,11.0,8.0,19.0,3.0,13.0,11.0,6.0,1.0,30.0,,8.0,8.0,1.0,25.0,,1.0,3.0,46.0,,3.0,4.0,56.0,5.0,23.0,7.0,1.0,1.0,,1.0,57.0,207,6.0,0.24050632911392406,0.24358974358974358,0.7083333333333334,0.43636363636363634,0.5,0.2,0.43636363636363634,0.5231788079470199,0.5384615384615384,0.5172413793103449,0.558252427184466,0.6052631578947368,0.46153846153846156,0.5995670995670995,0.6,0.56,0.2669902912621359,0.01818181818181818,0.08609271523178808,0.15151515151515152,0.07317073170731707,0.020833333333333332,22.33676975945017,0.6333333333333333,0.05555555555555555,,0.055232558139534885,0.02147239263803681,0.1328125,0.022058823529411766,0.07627118644067797,0.021645021645021644,0.022727272727272728,0.036036036036036036,,0.020618556701030927,0.07207207207207207,,0.08396946564885496,0.11956521739130435,0.06896551724137931,0.32038834951456313,0.6363636363636364,0.75,0.35714285714285715,0.19902912621359223,0.4878048780487805,0.5263157894736842,0.1,0.21359223300970873,0.38636363636363635,0.38636363636363635,0.11764705882352941,0.03398058252427184,0.42857142857142855,0.42857142857142855,1.0,0.23300970873786409,0.4375,0.44680851063829785,0.6666666666666666,0.2631578947368421,0.8,,0.21052631578947367,0.5,0.5,0.41025641025641024,0.625,0.05128205128205128,0.20512820512820512,0.25,0.587378640776699,0.4375,0.5294602439024391,0.49722692307692307,0.5135192307692308,0.10267857142857142,0.13609467455621302,0.08633093525179857,0.20503597122302158,8.401986754966888,25.08,0.20597014925373133,73.0,,1.0,,1.0,,,1.0,,0.02564102564102564,0.16666666666666666,,,,,,,,,1.0,2.0,,1.0,0.10526315789473684,0.5,1.0,,21.0,,True,,,,,
202706,1610612743,Jordan Hamilton,Jordan Hamilton,202706,DEN,7488.0,125,240,241,101,92.0,40,481,6.0,13.0,1.0,2.0,2.0,4.0,4.0,13.0,3.0,5.0,1.0,6.0,2.0,11.0,25.0,1.0,1.0,5.0,9.0,13.0,31.0,12.0,31.0,,62.0,226,2.0,6.0,1.0,3.0,,7.0,5.0,11.0,6.0,11.0,,28.0,16.0,10.0,36.0,2.0,25.0,11.0,2.0,,7.0,3.0,10.0,1.0,2.0,5.0,1.0,1.0,23.0,1.0,5.0,1.0,8.0,15.0,3.0,26.0,7.0,33.0,2.0,4.0,,4.0,3.0,1.0,,6.0,3.0,2.0,9.0,1.0,6.0,1.0,,4.0,1.0,,,3.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,28.0,101,,0.6153846153846154,0.6666666666666666,1.0,0.3870967741935484,0.3333333333333333,0.5454545454545454,0.3870967741935484,0.41935483870967744,0.3333333333333333,0.45454545454545453,0.5,0.3888888888888889,0.6363636363636364,0.5,0.3888888888888889,0.6363636363636364,0.5,,0.06451612903225806,0.07692307692307693,0.07692307692307693,,24.65277777777778,0.3333333333333333,0.3,0.1,0.1724137931034483,0.0684931506849315,0.22857142857142856,0.02857142857142857,0.1885245901639344,0.05555555555555555,0.029411764705882353,0.14285714285714285,,,0.13333333333333333,0.2727272727272727,0.14285714285714285,0.20689655172413793,0.05714285714285714,0.20967741935483872,0.46153846153846156,0.5,0.6666666666666666,0.20967741935483872,0.3076923076923077,0.3333333333333333,0.5,0.08064516129032258,0.6,0.6,0.6666666666666666,0.0967741935483871,0.16666666666666666,0.16666666666666666,1.0,0.4032258064516129,0.44,0.44,1.0,0.2222222222222222,0.5,,0.1111111111111111,1.0,1.0,0.18181818181818182,0.5,0.09090909090909091,0.4090909090909091,0.5555555555555556,0.7096774193548387,0.44,0.50945,0.5319833333333334,0.4926363636363637,0.016129032258064516,0.03225806451612903,0.11290322580645161,0.45161290322580644,6.583870967741936,25.451612903225804,0.42083333333333334,64.0,,,,,,,1.0,,0.125,0.3333333333333333,,,,,,,,,,2.0,1.0,2.0,0.2222222222222222,,,0.5,,,True,,,,,
