EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,Arc3FGM,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,BlockingFouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,DefensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,on,OffensiveGoaltends,Clear Path Fouls
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,98050.0,1634,308,3142,3104,638,520.0,367.0,6246,148.0,230.0,37.0,58.0,40.0,55.0,93.0,238.0,120.0,261.0,2.0,1.0,2.0,2.0,361.0,729.0,4.0,173.0,895.0,3112.0,54.0,98.0,24.0,132.0,66.0,123.0,3.0,40.0,172.0,444.0,278.0,60.0,2.0,52.0,1.0,104.0,28.0,132.0,16.0,12.0,69.0,11.0,24.0,292.0,29.0,79.0,2.0,80.0,307.0,23.0,410.0,110.0,520.0,15.0,38.0,25.0,13.0,59.0,13.0,35.0,38.0,1.0,24.0,3.0,97.0,5.0,20.0,50.0,98.0,6.0,9.0,11.0,199.0,2.0,17.0,5.0,4.0,249.0,29.0,126.0,13.0,88.0,67.0,2.0,19.0,88.0,53.0,3.0,4.0,172.0,626,7.0,12.0,0.6149584487534626,0.6706948640483383,0.49519890260631,0.5510204081632653,0.5365853658536586,0.4924965893587995,0.5510204081632653,0.5238095238095238,0.5308422301304864,0.5789473684210527,0.5657894736842105,0.005457025920873124,0.25,0.07133058984910837,0.10869565217391304,0.09243697478991597,0.019157088122605363,0.5,26.330532212885153,0.6082474226804123,0.3150684931506849,0.018691588785046728,0.2510220768601799,0.07022222222222223,0.23809523809523808,0.08238636363636363,0.2482360487491982,0.07312119160460392,0.11400651465798045,0.07901234567901234,0.029055690072639227,0.06222222222222222,0.11811023622047244,0.2893258426966292,0.25,0.2214765100671141,0.24193548387096775,0.22727272727272727,0.0473186119873817,0.6022727272727273,0.31377899045020463,0.6434782608695652,0.7219512195121951,0.6013513513513513,0.3246930422919509,0.3907563025210084,0.4305555555555556,0.3333333333333333,0.35607094133697137,0.45977011494252873,0.46875,0.85,0.002728512960436562,0.002728512960436562,0.5918367346938775,0.6379310344827587,0.16216216216216217,0.4365079365079365,0.7272727272727273,0.007936507936507936,0.015873015873015872,0.31923601637107774,0.46302824010914045,0.5187240963855421,0.48387896825396826,0.15180722891566265,0.15254237288135594,0.14748603351955308,0.19217877094972066,9.614403292181068,23.9,0.20305537873965626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,7340.0,122,39,240,240,58,79.0,21.0,480,8.0,14.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,6.0,2.0,,8.0,3.0,10.0,21.0,10.0,8.0,31.0,235.0,1.0,1.0,,2.0,4.0,9.0,3.0,2.0,10.0,12.0,8.0,,8.0,2.0,,11.0,1.0,12.0,,1.0,8.0,,3.0,25.0,,1.0,,4.0,11.0,1.0,16.0,1.0,17.0,,9.0,6.0,3.0,1.0,1.0,1.0,3.0,,,2.0,4.0,,1.0,6.0,9.0,,1.0,,10.0,2.0,1.0,1.0,,9.0,1.0,5.0,,2.0,1.0,1.0,,2.0,1.0,,,10.0,58,3.0,,0.6,0.6,0.47619047619047616,1.0,0.4444444444444444,0.3709677419354839,0.5,0.3333333333333333,0.44285714285714284,0.5,0.38461538461538464,0.3225806451612903,,0.09523809523809523,0.14285714285714285,,,,15.0,0.25,0.14285714285714285,,0.12790697674418605,0.014492753623188406,0.18181818181818182,,0.1388888888888889,0.010638297872340425,,0.041666666666666664,,,,,0.17647058823529413,0.14705882352941177,0.2222222222222222,,,0.5,0.45161290322580644,0.5714285714285714,0.6666666666666666,0.625,0.03225806451612903,1.0,1.0,,0.1935483870967742,0.16666666666666666,0.16666666666666666,1.0,0.06451612903225806,0.25806451612903225,0.5,1.0,,0.3333333333333333,0.75,,0.25,0.7741935483870968,0.5098349999999999,0.558925,0.4436227272727272,0.14285714285714285,0.2,0.06451612903225806,0.3225806451612903,7.809523809523809,25.85,0.24166666666666667,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.1,0.1,0.125,0.125,1.0,0.5,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,24303.0,405,124,795,789,259,256.0,88.0,1584,27.0,36.0,1.0,1.0,11.0,14.0,4.0,12.0,10.0,20.0,9.0,1.0,48.0,13.0,41.0,68.0,57.0,50.0,195.0,809.0,4.0,6.0,1.0,21.0,15.0,26.0,14.0,28.0,76.0,32.0,50.0,2.0,47.0,2.0,2.0,60.0,10.0,70.0,6.0,4.0,39.0,12.0,9.0,150.0,2.0,6.0,,18.0,35.0,4.0,57.0,8.0,65.0,,8.0,3.0,5.0,28.0,4.0,22.0,5.0,,6.0,,33.0,2.0,11.0,11.0,24.0,,,,43.0,5.0,,3.0,2.0,56.0,2.0,11.0,9.0,7.0,5.0,,2.0,7.0,3.0,,,68.0,254,6.0,4.0,0.3902439024390244,0.4,0.6029411764705882,0.6666666666666666,0.5769230769230769,0.58,0.7692307692307693,0.6,0.6428571428571429,0.7692307692307693,0.6944444444444444,0.456,0.03508771929824561,0.029411764705882353,0.05555555555555555,,,,20.0,0.8484848484848485,0.16666666666666666,,0.12027491408934708,0.02586206896551724,0.17647058823529413,0.017857142857142856,0.13486005089058525,0.023255813953488372,0.025974025974025976,0.01282051282051282,0.03896103896103896,0.02702702702702703,,0.11235955056179775,0.1134020618556701,0.13333333333333333,0.1643835616438356,0.20689655172413793,,0.42857142857142855,0.288,0.75,0.7941176470588235,0.4074074074074074,0.096,0.3333333333333333,0.3333333333333333,0.5,0.16,0.5,0.5,0.3,0.072,0.384,0.07692307692307693,1.0,,0.35,0.7857142857142857,0.025,0.325,0.744,0.5480475806451613,0.49454166666666666,0.533675641025641,0.10869565217391304,0.14285714285714285,0.1076923076923077,0.38974358974358975,8.067647058823532,25.078947368421055,0.32578616352201256,2.0,17.0,21.0,7.0,51.0,17.0,0.8095238095238095,0.3684210526315789,0.375,0.3541666666666667,0.3695652173913043,0.7647058823529411,0.15384615384615385,0.3617021276595745,4.0,2.0,1.0,2.0,5.0,5.0,4.0,6.0,12.0,1.0,1.0,6.0,4.0,0.5714285714285714,0.42857142857142855,0.041666666666666664,0.4444444444444444,0.4444444444444444,1.0,1.0,1.0,0.38461538461538464,0.4,0.5,1.0,0.38461538461538464,0.06557377049180328,,,,,,True,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,7766.0,129,6,241,241,42,47.0,34.0,482,8.0,14.0,2.0,4.0,,2.0,4.0,10.0,,,,,,,12.0,24.0,,10.0,34.0,238.0,3.0,6.0,3.0,9.0,1.0,5.0,,,2.0,20.0,4.0,2.0,,3.0,,4.0,1.0,5.0,1.0,,2.0,,2.0,11.0,3.0,7.0,,3.0,12.0,2.0,17.0,10.0,27.0,,2.0,2.0,,4.0,2.0,2.0,6.0,1.0,2.0,1.0,10.0,1.0,,8.0,18.0,,2.0,1.0,17.0,,1.0,,,18.0,2.0,10.0,,4.0,3.0,,1.0,4.0,1.0,1.0,,2.0,41,1.0,,0.8333333333333334,0.9090909090909091,0.5,0.5,0.2,0.5,0.5,0.2,0.53125,0.5,0.2,,,0.125,0.14285714285714285,0.1,,,14.788732394366198,0.4,0.2857142857142857,,0.125,0.07291666666666667,0.13636363636363635,0.12,0.1271186440677966,0.08264462809917356,0.03333333333333333,0.0967741935483871,0.08571428571428572,0.13333333333333333,0.1,0.14285714285714285,0.08823529411764706,0.14705882352941177,0.16666666666666666,,,0.25,0.5833333333333334,0.5714285714285714,0.6666666666666666,1.0,0.4166666666666667,0.4,0.4444444444444444,0.5,,,,,,,0.6666666666666666,0.5,1.0,0.4,,,,0.5833333333333334,0.5619625,0.59444,0.5101800000000001,0.3125,0.3125,0.2647058823529412,0.058823529411764705,3.4958333333333336,,0.17427385892116182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,83150.0,1386,254,2668,2626,502,379.0,307.0,5294,119.0,183.0,6.0,10.0,27.0,50.0,62.0,158.0,94.0,235.0,16.0,1.0,22.0,5.0,275.0,576.0,38.0,143.0,717.0,2625.0,13.0,26.0,9.0,35.0,62.0,127.0,6.0,65.0,192.0,134.0,416.0,2.0,22.0,37.0,1.0,234.0,91.0,325.0,56.0,35.0,113.0,33.0,88.0,741.0,2.0,13.0,2.0,28.0,80.0,2.0,110.0,17.0,127.0,3.0,41.0,18.0,23.0,67.0,13.0,44.0,35.0,11.0,23.0,4.0,102.0,6.0,19.0,21.0,48.0,2.0,,2.0,148.0,2.0,1.0,7.0,7.0,184.0,13.0,65.0,29.0,4.0,1.0,,3.0,4.0,3.0,,,184.0,492,3.0,24.0,0.24363636363636362,0.24452554744525548,0.4774305555555556,0.5,0.4881889763779528,0.46742671009771986,0.4642857142857143,0.4774436090225564,0.5100719424460431,0.5151515151515151,0.5523255813953488,0.06188925081433225,0.02631578947368421,0.0642361111111111,0.1092896174863388,0.0949367088607595,0.00851063829787234,,26.27062706270627,0.6568627450980392,0.03125,0.022988505747126436,0.07611798287345385,0.013265306122448979,0.1,0.006920415224913495,0.0811419984973704,0.01182033096926714,0.0037174721189591076,0.02040816326530612,0.01358695652173913,,0.019230769230769232,0.04966887417218543,0.07222222222222222,0.10025706940874037,0.09178743961352658,0.1232876712328767,0.010273972602739725,0.75,0.2980456026058632,0.6502732240437158,0.7300613496932515,0.2857142857142857,0.25732899022801303,0.3924050632911392,0.43356643356643354,0.1774193548387097,0.38273615635179153,0.4,0.4034334763948498,0.23404255319148937,0.026058631921824105,0.035830618892508145,0.35714285714285715,0.6,0.16666666666666666,0.37593984962406013,0.54,0.007518796992481203,0.03759398496240601,0.35993485342019543,0.48692703583061886,0.49824999999999997,0.4887093984962406,0.09759759759759759,0.1035031847133758,0.04881450488145049,0.26778242677824265,10.092187500000001,24.50526315789474,0.18815592203898052,1.0,3.0,8.0,2.0,18.0,3.0,0.75,0.21052631578947367,0.21052631578947367,0.13636363636363635,0.14285714285714285,0.3333333333333333,0.03571428571428571,0.13636363636363635,5.0,,,,1.0,1.0,,1.0,6.0,,1.0,9.0,,,0.16666666666666666,0.045454545454545456,0.3125,0.3125,1.0,,,0.03571428571428571,,,,0.2,,,,,,,True,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,50682.0,845,84,1617,1616,180,108.0,199.0,3233,112.0,176.0,32.0,56.0,6.0,13.0,31.0,98.0,3.0,11.0,,,,,146.0,285.0,,37.0,329.0,1628.0,33.0,66.0,6.0,72.0,10.0,21.0,,8.0,28.0,216.0,76.0,46.0,,27.0,,36.0,12.0,48.0,5.0,7.0,19.0,7.0,10.0,108.0,21.0,77.0,3.0,15.0,88.0,13.0,116.0,101.0,217.0,7.0,33.0,21.0,12.0,20.0,9.0,13.0,33.0,2.0,7.0,3.0,53.0,6.0,5.0,37.0,97.0,7.0,20.0,4.0,64.0,5.0,6.0,4.0,,69.0,7.0,29.0,9.0,10.0,6.0,,4.0,10.0,7.0,5.0,2.0,28.0,179,4.0,6.0,0.7397260273972602,0.8780487804878049,0.512280701754386,0.5,0.47619047619047616,0.512280701754386,0.5,0.47619047619047616,0.5205696202531646,0.4931506849315068,0.4827586206896552,,,0.09473684210526316,0.08522727272727272,0.11224489795918367,0.09090909090909091,,19.848975188781015,0.37735849056603776,0.5,0.06382978723404255,0.13476263399693722,0.12222222222222222,0.09433962264150944,0.1242603550295858,0.1268472906403941,0.12265331664580725,0.10919540229885058,0.13392857142857142,0.1206896551724138,0.12380952380952381,0.125,0.11538461538461539,0.1506849315068493,0.1349206349206349,0.11504424778761062,0.043478260869565216,0.06306306306306306,0.7,0.6175438596491228,0.6363636363636364,0.6956521739130435,0.75,0.34385964912280703,0.3163265306122449,0.3563218390804598,0.7096774193548387,0.03859649122807018,0.2727272727272727,0.3,0.6666666666666666,,,0.8484848484848485,0.5714285714285714,0.28125,0.6190476190476191,0.46153846153846156,,,0.6175438596491228,0.5348442105263159,0.5743245614035087,0.5313761904761906,0.09446254071661238,0.09446254071661238,0.2188449848024316,0.0851063829787234,4.26,,0.11131725417439703,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,1.0,,,,,True,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,993.0,17,26,33,31,11,9.0,6.0,64,2.0,2.0,,,1.0,1.0,1.0,1.0,,,2.0,,3.0,1.0,3.0,3.0,5.0,,12.0,31.0,,,,,1.0,1.0,1.0,,2.0,4.0,2.0,,3.0,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,2.0,9,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,0.75,,0.5,0.75,,0.5,0.625,,,,,,,20.51282051282051,,,,0.16666666666666666,,,,0.13333333333333333,,,,,,,0.5,0.16666666666666666,,,,,,0.25,1.0,1.0,0.5,0.125,1.0,1.0,1.0,,,,,0.25,0.375,,,,0.5,1.0,,0.5,0.875,0.63000625,,0.6993750000000001,,,,0.16666666666666666,2.6333333333333333,24.439999999999998,0.3333333333333333,,1.0,2.0,,6.0,1.0,1.0,0.4,0.4,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,True,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,47357.0,789,181,1525,1496,261,249.0,198.0,3021,39.0,62.0,3.0,10.0,5.0,9.0,7.0,31.0,13.0,26.0,48.0,8.0,67.0,9.0,59.0,119.0,115.0,38.0,291.0,1473.0,7.0,19.0,8.0,37.0,9.0,15.0,17.0,11.0,41.0,82.0,36.0,6.0,67.0,10.0,,28.0,8.0,36.0,3.0,5.0,20.0,3.0,5.0,80.0,3.0,15.0,1.0,20.0,66.0,1.0,87.0,19.0,106.0,2.0,32.0,21.0,11.0,19.0,1.0,16.0,11.0,1.0,3.0,,30.0,1.0,6.0,26.0,53.0,2.0,1.0,2.0,40.0,1.0,4.0,3.0,5.0,44.0,6.0,21.0,4.0,19.0,17.0,1.0,1.0,19.0,11.0,,,41.0,253,3.0,4.0,0.6949152542372882,0.7321428571428571,0.4957983193277311,0.3684210526315789,0.6,0.5405982905982906,0.4393939393939394,0.46875,0.575098814229249,0.5,0.5394736842105263,0.49145299145299143,,0.08403361344537816,0.08064516129032258,0.16129032258064516,,,16.079545454545453,0.6333333333333333,0.02702702702702703,0.015873015873015872,0.11282051282051282,0.02617801047120419,0.1111111111111111,0.017857142857142856,0.11241830065359477,0.024291497975708502,0.012738853503184714,0.03587443946188341,0.025906735751295335,0.009259259259259259,0.03333333333333333,0.06735751295336788,0.1340782122905028,0.13615023474178403,0.11940298507462686,0.08695652173913043,0.01680672268907563,0.5789473684210527,0.26495726495726496,0.6290322580645161,0.6842105263157895,0.6923076923076923,0.13247863247863248,0.22580645161290322,0.2692307692307692,0.5714285714285714,0.1111111111111111,0.5,0.5,0.7692307692307693,0.20512820512820512,0.2863247863247863,0.30303030303030304,0.3,,0.28125,0.5555555555555556,0.25,0.28125,0.7564102564102564,0.5571615879828326,0.525316,0.5575015625,0.08433734939759036,0.15671641791044777,0.12714776632302405,0.140893470790378,7.203361344537816,24.35913043478261,0.17114754098360654,4.0,24.0,45.0,14.0,132.0,24.0,0.9777777777777777,0.391304347826087,0.391304347826087,0.3582089552238806,0.3582089552238806,0.9583333333333334,0.12121212121212122,0.3582089552238806,21.0,2.0,1.0,3.0,10.0,3.0,5.0,4.0,3.0,,,,,0.35714285714285715,0.23529411764705882,,0.4375,0.4375,1.0,0.5,1.0,0.30303030303030304,0.3,1.0,0.125,0.3333333333333333,,3.0,1.0,,,,True,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,28024.0,467,89,900,876,252,196.0,105.0,1776,9.0,14.0,2.0,4.0,,1.0,18.0,36.0,13.0,39.0,20.0,6.0,59.0,16.0,40.0,89.0,79.0,17.0,175.0,894.0,4.0,11.0,3.0,14.0,6.0,14.0,22.0,13.0,40.0,24.0,56.0,2.0,59.0,1.0,,20.0,11.0,31.0,7.0,4.0,10.0,6.0,4.0,73.0,1.0,7.0,,9.0,30.0,3.0,42.0,8.0,50.0,4.0,9.0,7.0,2.0,21.0,1.0,12.0,5.0,,9.0,,26.0,1.0,7.0,12.0,29.0,2.0,1.0,2.0,28.0,3.0,1.0,5.0,,18.0,5.0,6.0,4.0,2.0,2.0,,,2.0,1.0,,1.0,36.0,247,5.0,2.0,0.3,0.3076923076923077,0.449438202247191,0.36363636363636365,0.42857142857142855,0.47023809523809523,0.34375,0.375,0.5028735632183908,0.4375,0.47619047619047616,0.47023809523809523,,0.011235955056179775,0.07142857142857142,,,,19.607843137254903,0.8076923076923077,0.1111111111111111,,0.08928571428571429,0.02348993288590604,0.09782608695652174,0.008403361344537815,0.0911214953271028,0.019184652278177457,0.012195121951219513,0.03,0.02586206896551724,0.012987012987012988,,0.061855670103092786,0.10743801652892562,0.09322033898305085,0.1,0.09090909090909091,0.04,0.5,0.08333333333333333,0.6428571428571429,0.6923076923076923,0.3333333333333333,0.21428571428571427,0.5,0.5,0.2222222222222222,0.23214285714285715,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.11904761904761904,0.35119047619047616,0.25,0.5,0.5,0.027777777777777776,,0.16666666666666666,0.4444444444444444,0.5535714285714286,0.48917245508982027,0.4891357142857143,0.46645999999999993,0.041176470588235294,0.06666666666666667,0.08,0.22857142857142856,11.808988764044946,24.7873417721519,0.28,1.0,19.0,26.0,5.0,57.0,19.0,0.7307692307692307,0.3291139240506329,0.3291139240506329,0.3220338983050847,0.3220338983050847,0.631578947368421,0.0625,0.3220338983050847,7.0,,1.0,1.0,4.0,4.0,1.0,5.0,21.0,,,,1.0,0.2,0.22727272727272727,,0.35,0.35,1.0,,,0.25,0.25,1.0,0.16666666666666666,0.25,0.0125,,,,,,True,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,51012.0,850,149,1606,1601,274,232.0,201.0,3207,50.0,83.0,11.0,23.0,9.0,18.0,19.0,47.0,9.0,26.0,28.0,4.0,26.0,7.0,78.0,156.0,54.0,29.0,254.0,1595.0,17.0,35.0,7.0,50.0,10.0,24.0,11.0,7.0,48.0,94.0,62.0,20.0,26.0,19.0,,19.0,21.0,40.0,10.0,11.0,9.0,5.0,5.0,101.0,9.0,41.0,3.0,29.0,81.0,3.0,113.0,53.0,166.0,8.0,47.0,23.0,24.0,2.0,2.0,2.0,15.0,,,7.0,17.0,5.0,2.0,23.0,49.0,,1.0,3.0,29.0,,,2.0,4.0,37.0,5.0,19.0,2.0,14.0,9.0,,5.0,15.0,10.0,1.0,,48.0,271,3.0,2.0,0.6025641025641025,0.6911764705882353,0.5,0.4857142857142857,0.4166666666666667,0.5357142857142857,0.5119047619047619,0.5857142857142857,0.5619469026548672,0.5555555555555556,0.6,0.2571428571428571,,0.12179487179487179,0.1566265060240964,0.1276595744680851,,,13.14935064935065,0.11764705882352941,0.11538461538461539,0.05357142857142857,0.1261682242990654,0.06856187290969899,0.15760869565217392,0.05263157894736842,0.13317191283292978,0.06501950585175553,0.10759493670886076,0.057777777777777775,0.05116279069767442,0.04716981132075472,0.06153846153846154,0.08839779005524862,0.12719298245614036,0.15450643776824036,0.1386861313868613,0.2127659574468085,0.08888888888888889,0.6666666666666666,0.3952380952380952,0.6024096385542169,0.7142857142857143,0.64,0.22380952380952382,0.40425531914893614,0.4634146341463415,0.3684210526315789,0.12380952380952381,0.34615384615384615,0.34615384615384615,0.8888888888888888,0.13333333333333333,0.12380952380952381,0.5476190476190477,0.4782608695652174,0.18181818181818182,0.5142857142857142,0.5,0.11428571428571428,0.2,0.6523809523809524,0.5670883333333333,0.5533651515151515,0.6159900000000001,0.08482142857142858,0.11176470588235295,0.1968503937007874,0.1889763779527559,6.28525641025641,23.959259259259262,0.1706102117061021,3.0,8.0,23.0,7.0,66.0,8.0,0.9565217391304348,0.42592592592592593,0.42592592592592593,0.3076923076923077,0.3076923076923077,1.0,0.07142857142857142,0.3076923076923077,15.0,1.0,3.0,2.0,4.0,4.0,3.0,7.0,3.0,,2.0,,,0.42857142857142855,0.6363636363636364,,0.5357142857142857,0.5357142857142857,0.9333333333333333,0.3333333333333333,1.0,0.09523809523809523,0.5,1.0,0.75,0.5714285714285714,,,,1.0,1.0,,True,,
