EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,OffensiveGoaltends,Technical Free Throw Trips,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Clear Path Fouls,Corner3PctBlocked
101112,1610612756,Channing Frye,Channing Frye,101112,PHX,56093.0,935.0,211,1801.0,1796,303.0,331,189.0,3597,33.0,59.0,14.0,31.0,7.0,13.0,22.0,49.0,41.0,101.0,7.0,13.0,2.0,1.0,4.0,45.0,135.0,1.0,3.0,8.0,20.0,96.0,209.0,52.0,148.0,45.0,393.0,1835,27.0,51.0,1.0,5.0,6.0,63.0,12.0,30.0,9.0,24.0,19.0,70.0,116.0,76.0,150.0,6.0,28.0,135.0,45.0,12.0,24.0,14.0,38.0,7.0,7.0,9.0,4.0,11.0,90.0,11.0,32.0,2.0,24.0,141.0,18.0,183.0,45.0,228.0,7.0,21.0,18.0,3.0,18.0,1.0,12.0,15.0,3.0,6.0,3.0,33.0,3.0,3.0,64.0,3.0,101.0,3.0,4.0,4.0,56.0,1.0,2.0,5.0,1.0,53.0,4.0,19.0,1.0,8.0,39.0,1.0,18.0,1.0,2.0,19.0,40.0,25.0,1.0,1.0,4.0,66.0,293.0,3.0,5.0,0.6041666666666666,0.7073170731707317,0.9615384615384616,0.35135135135135137,0.2,0.375,0.35135135135135137,0.45933014354066987,0.5294117647058824,0.4,0.48739495798319327,0.5089285714285714,0.4722222222222222,0.515748031496063,0.5338983050847458,0.5303030303030303,0.41456582633053224,0.05741626794258373,0.1016949152542373,0.10204081632653061,0.009900990099009901,20.46465645081562,0.5454545454545454,0.4,0.044444444444444446,0.18725099601593626,0.05653710247349823,0.13333333333333333,0.048672566371681415,0.17684887459807075,0.054292929292929296,0.04964539007092199,0.07344632768361582,0.04838709677419355,0.02976190476190476,0.10344827586206896,0.21518987341772153,0.18613138686131386,0.17445482866043613,0.11594202898550725,0.19047619047619047,0.03571428571428571,0.625,0.16526610644257703,0.559322033898305,0.6226415094339622,0.42424242424242425,0.13725490196078433,0.4489795918367347,0.5,0.36363636363636365,0.28291316526610644,0.40594059405940597,0.41,0.8780487804878049,0.036414565826330535,0.5384615384615384,0.5384615384615384,1.0,0.37815126050420167,0.3333333333333333,0.3333333333333333,0.9555555555555556,0.5535714285714286,0.45161290322580644,0.21428571428571427,0.03571428571428571,0.05357142857142857,0.3333333333333333,1.0,0.24074074074074073,0.5384615384615384,0.07407407407407407,0.25,0.37037037037037035,0.4,0.5798319327731093,0.3333333333333333,0.5049669467787115,0.5257717391304347,0.49118703703703703,0.05361930294906166,0.08482142857142858,0.006711409395973154,0.16030534351145037,0.178117048346056,11.92822966507177,25.11283783783784,0.1682398667406996,,,,,,,,,,,,,True,,
101124,1610612756,Hakim Warrick,Hakim Warrick,101124,PHX,7386.0,123.0,-55,239.0,237,97.0,119,28.0,476,11.0,15.0,2.0,2.0,6.0,8.0,2.0,12.0,5.0,19.0,,,,,,,3.0,,,,2.0,18.0,46.0,,3.0,22.0,58.0,284,3.0,6.0,,,7.0,13.0,8.0,16.0,,2.0,10.0,26.0,28.0,8.0,,,4.0,2.0,,3.0,1.0,1.0,2.0,,1.0,,1.0,,5.0,1.0,7.0,,2.0,13.0,2.0,17.0,8.0,25.0,2.0,,,,4.0,1.0,,4.0,,4.0,1.0,8.0,1.0,2.0,4.0,,5.0,,,1.0,19.0,,,,,30.0,2.0,13.0,,3.0,1.0,,1.0,,,,1.0,,,,1.0,26.0,96.0,,3.0,0.7777777777777778,0.875,,,,,,0.391304347826087,0.5,0.5,0.3673469387755102,0.5,0.4444444444444444,0.4603174603174603,0.5909090909090909,0.52,0.061224489795918366,0.06521739130434782,0.2,,,26.007326007326007,0.5,0.3333333333333333,,0.14444444444444443,0.07291666666666667,0.08,0.045454545454545456,0.13043478260869565,0.06779661016949153,0.13043478260869565,0.08571428571428572,0.02631578947368421,0.05555555555555555,,0.17391304347826086,0.14705882352941177,0.12121212121212122,0.05263157894736842,0.16666666666666666,0.07407407407407407,,0.30612244897959184,0.7333333333333333,0.9166666666666666,0.8181818181818182,0.24489795918367346,0.16666666666666666,0.16666666666666666,,0.3877551020408163,0.2631578947368421,0.2631578947368421,1.0,,,,,0.061224489795918366,,,,0.3333333333333333,1.0,,,,,,0.4444444444444444,0.75,,,0.1111111111111111,,0.3673469387755102,,0.48103333333333337,0.44453999999999994,0.5056470588235293,0.21666666666666667,0.22807017543859648,,0.22413793103448276,0.4482758620689655,9.549999999999999,33.36666666666667,0.40585774058577406,1.0,1.0,,,,,,,,,,,True,,
200769,1610612756,Shannon Brown,Shannon Brown,200769,PHX,11005.0,183.0,-9,349.0,354,95.0,114,43.0,703,19.0,27.0,4.0,5.0,6.0,9.0,2.0,4.0,8.0,31.0,3.0,6.0,,1.0,2.0,6.0,19.0,2.0,3.0,,1.0,29.0,62.0,9.0,25.0,5.0,90.0,380,4.0,5.0,2.0,3.0,,14.0,6.0,15.0,1.0,3.0,,15.0,32.0,26.0,21.0,6.0,8.0,18.0,6.0,3.0,6.0,1.0,7.0,1.0,,2.0,2.0,2.0,15.0,2.0,5.0,,4.0,11.0,,15.0,7.0,22.0,2.0,6.0,4.0,2.0,1.0,,1.0,2.0,1.0,,,3.0,,2.0,3.0,,12.0,,2.0,1.0,9.0,,1.0,,1.0,6.0,2.0,3.0,,,2.0,,1.0,,,1.0,2.0,1.0,,,,15.0,93.0,2.0,,0.5517241379310345,0.64,0.7777777777777778,0.36,0.6666666666666666,0.3333333333333333,0.375,0.46774193548387094,0.8,0.4,0.4885057471264368,0.875,0.4166666666666667,0.5056818181818182,0.875,0.4166666666666667,0.28735632183908044,0.04838709677419355,0.1111111111111111,,,22.693266832917708,0.3333333333333333,,,0.08208955223880597,0.03937007874015748,0.07692307692307693,0.046511627906976744,0.08064516129032258,0.041176470588235294,0.05555555555555555,0.06666666666666667,0.01639344262295082,0.058823529411764705,,0.03125,0.08823529411764706,0.11764705882352941,0.07317073170731707,0.09090909090909091,0.046511627906976744,0.5,0.3103448275862069,0.7037037037037037,0.7916666666666666,0.6842105263157895,0.04597701149425287,0.5,0.5,,0.3563218390804598,0.25806451612903225,0.25806451612903225,0.375,0.06896551724137931,0.5,0.5,1.0,0.21839080459770116,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.625,0.8,,,0.375,0.6666666666666666,1.0,0.5,0.6666666666666666,0.1111111111111111,0.5,0.05555555555555555,,0.5977011494252874,0.3333333333333333,0.5197761627906978,0.6157833333333333,0.55255,0.03409090909090909,0.047619047619047616,,0.15555555555555556,0.16666666666666666,10.862903225806454,25.82,0.2722063037249284,1.0,,2.0,,,,,,,,,,True,,
255,1610612756,Grant Hill,Grant Hill,255,PHX,82668.0,1378.0,109,2662.0,2665,565.0,652,289.0,5327,61.0,100.0,4.0,10.0,14.0,21.0,38.0,97.0,88.0,201.0,13.0,44.0,,,4.0,1.0,9.0,,,,1.0,187.0,398.0,14.0,53.0,83.0,499.0,2790,16.0,33.0,,,5.0,37.0,30.0,71.0,,5.0,21.0,81.0,248.0,126.0,42.0,,10.0,8.0,1.0,26.0,84.0,23.0,107.0,16.0,7.0,33.0,14.0,37.0,237.0,5.0,22.0,2.0,38.0,93.0,11.0,142.0,29.0,171.0,10.0,41.0,32.0,9.0,37.0,9.0,21.0,28.0,2.0,16.0,7.0,65.0,4.0,19.0,38.0,8.0,88.0,1.0,1.0,5.0,99.0,11.0,,12.0,9.0,109.0,6.0,51.0,,6.0,28.0,1.0,11.0,,2.0,15.0,29.0,16.0,,,2.0,81.0,552.0,8.0,5.0,0.6631016042780749,0.6813186813186813,1.0,0.2641509433962264,,,0.2692307692307692,0.46984924623115576,0.48484848484848486,0.4225352112676056,0.4611973392461197,0.48484848484848486,0.39473684210526316,0.4960159362549801,0.5138888888888888,0.44505494505494503,0.11751662971175167,0.06532663316582915,0.1,0.1134020618556701,0.024875621890547265,18.906302100700234,0.5692307692307692,0.14666666666666667,0.028169014084507043,0.08806818181818182,0.02502844141069397,0.13286713286713286,0.015625,0.09761549925484352,0.022518765638031693,0.022935779816513763,0.03225806451612903,0.020942408376963352,0.00851063829787234,0.03529411764705882,0.06504065040650407,0.07446808510638298,0.11290322580645161,0.1382488479262673,0.11594202898550725,0.045871559633027525,0.5517241379310345,0.22172949002217296,0.61,0.6777777777777778,0.6885245901639344,0.21507760532150777,0.3917525773195876,0.4418604651162791,0.5,0.44567627494456763,0.43781094527363185,0.4489795918367347,0.7159090909090909,0.0975609756097561,0.29545454545454547,0.29545454545454547,1.0,0.019955654101995565,0.1111111111111111,0.125,1.0,0.30303030303030304,0.4,,,,,,0.27631578947368424,0.6666666666666666,0.05263157894736842,,0.013157894736842105,,0.3392461197339246,0.125,0.48805988888888896,0.4791750000000001,0.46853947368421056,0.1028225806451613,0.11512415349887133,,0.07414829659318638,0.1623246492985972,11.545979899497484,24.90943396226415,0.21224643125469572,1.0,,1.0,1.0,1.0,1.0,0.018867924528301886,0.1111111111111111,,,,,True,,
2742,1610612756,Sebastian Telfair,Sebastian Telfair,2742,PHX,5952.0,99.0,-23,190.0,200,51.0,55,26.0,390,3.0,5.0,,,1.0,1.0,1.0,2.0,5.0,13.0,1.0,2.0,,,,6.0,10.0,1.0,1.0,3.0,5.0,9.0,20.0,7.0,12.0,4.0,43.0,225,,,1.0,1.0,,3.0,2.0,6.0,3.0,5.0,1.0,14.0,6.0,12.0,6.0,15.0,,10.0,6.0,,12.0,4.0,16.0,3.0,1.0,6.0,3.0,3.0,36.0,,2.0,1.0,5.0,6.0,1.0,12.0,3.0,15.0,,5.0,3.0,2.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,11.0,2.0,2.0,6.0,,13.0,1.0,1.0,,12.0,,,,,10.0,1.0,4.0,1.0,1.0,2.0,,,,,2.0,2.0,1.0,,,,14.0,47.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.5833333333333334,1.0,0.6,0.5833333333333334,0.45,,0.3333333333333333,0.609375,1.5,0.5909090909090909,0.5972222222222222,1.5,0.5833333333333334,0.375,,,,,20.982142857142854,0.36363636363636365,0.1111111111111111,0.1111111111111111,0.1,0.02666666666666667,0.19230769230769232,,0.12790697674418605,0.020833333333333332,0.05,,0.02857142857142857,,,0.2,0.07142857142857142,0.1111111111111111,0.2,0.16666666666666666,,0.5,0.15625,0.6,0.6,,0.0625,0.5,0.5,1.0,0.40625,0.38461538461538464,0.38461538461538464,0.4,0.0625,0.5,0.5,1.0,0.3125,0.6,0.6,0.16666666666666666,,,,,1.0,1.0,,0.09090909090909091,1.0,,,0.45454545454545453,0.6,0.53125,0.6,0.5109032258064516,0.55365,0.48328999999999994,0.14285714285714285,0.17391304347826086,0.08333333333333333,0.06976744186046512,0.32558139534883723,13.295000000000002,25.774999999999995,0.26842105263157895,,,,,1.0,,,,1.0,,,,True,,
201162,1610612756,Jared Dudley,Jared Dudley,201162,PHX,61567.0,1026.0,144,1987.0,1988,426.0,467,218.0,3975,59.0,85.0,11.0,18.0,10.0,19.0,17.0,34.0,46.0,92.0,18.0,48.0,2.0,3.0,8.0,31.0,75.0,2.0,5.0,10.0,21.0,122.0,211.0,49.0,123.0,64.0,455.0,2062,17.0,32.0,3.0,7.0,9.0,52.0,22.0,48.0,13.0,29.0,19.0,102.0,174.0,70.0,147.0,,22.0,75.0,31.0,14.0,42.0,11.0,53.0,8.0,3.0,19.0,9.0,14.0,117.0,8.0,34.0,1.0,29.0,71.0,3.0,103.0,43.0,146.0,5.0,28.0,14.0,14.0,22.0,7.0,14.0,13.0,2.0,8.0,1.0,35.0,4.0,6.0,18.0,1.0,54.0,1.0,6.0,,75.0,1.0,5.0,2.0,6.0,85.0,10.0,37.0,3.0,8.0,10.0,,2.0,,3.0,5.0,10.0,6.0,,1.0,,100.0,413.0,7.0,6.0,0.7131147540983607,0.7837837837837838,1.0,0.3983739837398374,0.42857142857142855,0.4482758620689655,0.3983739837398374,0.5781990521327014,0.53125,0.4583333333333333,0.5853293413173652,0.5512820512820513,0.538961038961039,0.6148648648648649,0.5909090909090909,0.5730337078651685,0.36826347305389223,0.06635071090047394,0.09411764705882353,0.14705882352941177,0.010869565217391304,18.019625334522747,0.6285714285714286,0.04918032786885246,0.01818181818181818,0.08830845771144279,0.05337519623233909,0.13679245283018868,0.03278688524590164,0.0984251968503937,0.04767309875141884,0.04487179487179487,0.029850746268656716,0.075,0.033707865168539325,0.030303030303030304,0.07065217391304347,0.0851063829787234,0.10059171597633136,0.13580246913580246,0.14,0.034722222222222224,0.6,0.25449101796407186,0.6941176470588235,0.7662337662337663,0.6610169491525424,0.10179640718562874,0.5,0.5862068965517241,0.5294117647058824,0.2754491017964072,0.5,0.5054945054945055,0.8478260869565217,0.1437125748502994,0.375,0.375,1.0,0.2245508982035928,0.41333333333333333,0.41333333333333333,1.0,0.46153846153846156,0.6111111111111112,0.18181818181818182,0.05128205128205128,0.1282051282051282,0.4,1.0,0.24675324675324675,0.5263157894736842,0.1038961038961039,0.375,0.2727272727272727,0.47619047619047616,0.6227544910179641,0.41333333333333333,0.5355300898203592,0.5361031249999999,0.5067545454545456,0.11049723756906077,0.15546218487394958,0.024193548387096774,0.11428571428571428,0.22417582417582418,10.336492890995261,24.518699186991867,0.2143935581278309,,,,,1.0,,,,2.0,1.0,0.5,1.0,True,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,73791.0,1230.0,149,2391.0,2379,508.0,587,250.0,4770,51.0,70.0,1.0,4.0,7.0,9.0,31.0,61.0,64.0,120.0,2.0,6.0,1.0,1.0,3.0,34.0,86.0,1.0,4.0,7.0,15.0,146.0,251.0,36.0,92.0,94.0,494.0,2463,9.0,15.0,1.0,5.0,3.0,24.0,23.0,46.0,8.0,18.0,64.0,134.0,38.0,254.0,39.0,69.0,,85.0,34.0,8.0,351.0,76.0,427.0,54.0,22.0,188.0,65.0,98.0,930.0,7.0,4.0,,23.0,73.0,1.0,97.0,11.0,108.0,5.0,26.0,20.0,6.0,102.0,32.0,80.0,43.0,4.0,22.0,1.0,145.0,8.0,21.0,8.0,,29.0,,,2.0,99.0,3.0,3.0,6.0,6.0,104.0,3.0,11.0,1.0,30.0,4.0,,,,1.0,3.0,4.0,1.0,,,,117.0,495.0,8.0,21.0,0.13013698630136986,0.13013698630136986,0.3611111111111111,0.391304347826087,0.2,0.4444444444444444,0.3956043956043956,0.5816733067729084,0.6,0.5,0.5830903790087464,0.525,0.546875,0.6243455497382199,0.5476190476190477,0.6927083333333334,0.26822157434402333,0.03187250996015936,0.02857142857142857,0.08196721311475409,0.008333333333333333,19.64951528709918,0.7034482758620689,0.015873015873015872,,0.07596253902185224,0.005194805194805195,0.09126984126984126,0.02422145328719723,0.07914262159934048,0.010387157695939566,0.005154639175257732,0.004098360655737705,0.006024096385542169,0.02912621359223301,0.012048192771084338,0.05652173913043478,0.044642857142857144,0.11392405063291139,0.08900523560209424,0.09836065573770492,0.03333333333333333,0.25,0.20408163265306123,0.7285714285714285,0.75,0.1568627450980392,0.17784256559766765,0.5081967213114754,0.5535714285714286,,0.3498542274052478,0.5333333333333333,0.5378151260504201,0.171875,0.01749271137026239,0.3333333333333333,0.3333333333333333,1.0,0.25072886297376096,0.3953488372093023,0.3953488372093023,0.3235294117647059,0.2,0.25,,0.05,0.2,0.25,1.0,0.140625,0.7777777777777778,0.046875,0.3333333333333333,0.234375,0.4666666666666667,0.47230320699708456,0.4,0.5021201754385965,0.4751166666666667,0.47900793650793655,0.03409090909090909,0.04247104247104247,0.010752688172043012,0.048582995951417005,0.27125506072874495,11.443824701195222,25.52282608695652,0.2124634044332915,1.0,,22.0,,3.0,,,,,,,,True,,
101162,1610612756,Marcin Gortat,Marcin Gortat,101162,PHX,72149.0,1202.0,145,2333.0,2322,465.0,530,242.0,4655,154.0,216.0,28.0,43.0,29.0,41.0,83.0,184.0,26.0,59.0,,,,,,,1.0,,,,,263.0,459.0,,1.0,91.0,617.0,2401,44.0,71.0,,,12.0,100.0,48.0,81.0,,,18.0,114.0,410.0,116.0,,,50.0,1.0,,33.0,20.0,16.0,36.0,5.0,11.0,5.0,2.0,13.0,88.0,34.0,63.0,2.0,67.0,184.0,20.0,271.0,99.0,370.0,5.0,23.0,16.0,7.0,28.0,1.0,10.0,21.0,5.0,18.0,4.0,49.0,4.0,6.0,48.0,12.0,87.0,3.0,7.0,6.0,132.0,10.0,19.0,12.0,5.0,145.0,13.0,70.0,,9.0,56.0,,26.0,,,30.0,56.0,25.0,,2.0,1.0,114.0,457.0,8.0,8.0,0.779467680608365,0.8613445378151261,,,,,,0.5729847494553377,0.6197183098591549,0.5925925925925926,0.5717391304347826,0.6197183098591549,0.5925925925925926,0.5865019011406845,0.6097560975609756,0.5876288659793815,0.002173913043478261,0.0718954248366013,0.09259259259259259,0.07065217391304347,,22.00535782625335,0.5714285714285714,0.38461538461538464,0.034482758620689655,0.19388830347734456,0.08422459893048129,0.27235772357723576,0.12014134275618374,0.2100418410041841,0.09408341416100872,0.12365591397849462,0.06224066390041494,0.0778816199376947,0.12254901960784313,0.11392405063291139,0.15625,0.21818181818181817,0.1949367088607595,0.29347826086956524,0.20967741935483872,0.030864197530864196,0.44642857142857145,0.46956521739130436,0.7129629629629629,0.7857142857142857,0.8051948051948052,0.4,0.45108695652173914,0.4853801169590643,0.7108433734939759,0.1282608695652174,0.4406779661016949,0.4406779661016949,0.8461538461538461,,,,,0.002173913043478261,,,,0.6056338028169014,0.6511627906976745,0.2857142857142857,,,,,0.5061728395061729,0.7073170731707317,,,,,0.4717391304347826,,0.5146023913043478,0.5594851063829788,0.5118814814814815,0.13539651837524178,0.13565891472868216,,0.1620745542949757,0.1847649918962723,6.076470588235296,25.3,0.19931418774110587,,,,,,,,,,,,,True,,
101179,1610612756,Ronnie Price,Ronnie Price,101179,PHX,8596.0,143.0,-49,271.0,281,34.0,40,25.0,552,1.0,5.0,1.0,2.0,,1.0,,3.0,2.0,6.0,2.0,4.0,,1.0,1.0,3.0,10.0,,,1.0,2.0,3.0,14.0,5.0,14.0,,21.0,312,2.0,3.0,,,,4.0,,2.0,2.0,3.0,,6.0,,6.0,9.0,6.0,,10.0,3.0,3.0,9.0,5.0,14.0,5.0,,3.0,3.0,3.0,33.0,2.0,2.0,,1.0,5.0,,6.0,4.0,10.0,1.0,10.0,7.0,3.0,8.0,3.0,6.0,7.0,2.0,2.0,,15.0,2.0,4.0,11.0,1.0,16.0,2.0,,,4.0,,,3.0,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,6.0,33.0,,,,,0.6,0.35714285714285715,,0.6666666666666666,0.35714285714285715,0.21428571428571427,0.6666666666666666,,0.375,0.6666666666666666,0.6,0.375,0.6666666666666666,0.6,0.5,0.21428571428571427,0.4,0.3333333333333333,,14.478114478114477,0.5333333333333333,,,0.04672897196261682,0.02127659574468085,0.037037037037037035,0.07692307692307693,0.04477611940298507,0.03333333333333333,,0.023255813953488372,0.027777777777777776,0.05,0.16666666666666666,0.02702702702702703,0.0625,0.05263157894736842,0.05555555555555555,,0.058823529411764705,1.0,0.17857142857142858,0.2,0.3333333333333333,,0.10714285714285714,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.14285714285714285,0.5,0.5,1.0,0.35714285714285715,0.3,0.3,0.3333333333333333,0.6666666666666666,0.5,,,,,,0.2,,0.2,1.0,0.4,0.5,0.6785714285714286,0.3,0.5223714285714286,0.4043,0.52023,,,,0.19047619047619047,0.2857142857142857,10.978571428571428,25.114285714285717,0.12546125461254612,,,,,,,,,,,,,True,,
201577,1610612756,Robin Lopez,Robin Lopez,201577,PHX,7479.0,125.0,-24,227.0,237,54.0,66,39.0,464,10.0,19.0,3.0,9.0,3.0,5.0,7.0,15.0,1.0,5.0,,,,,,,,,,,,18.0,39.0,,,18.0,54.0,253,4.0,11.0,,,6.0,14.0,6.0,11.0,,,8.0,20.0,22.0,14.0,,,6.0,,,2.0,1.0,,1.0,,,,,1.0,2.0,3.0,11.0,,2.0,15.0,3.0,20.0,14.0,34.0,4.0,1.0,1.0,,2.0,,1.0,3.0,,1.0,,5.0,,2.0,10.0,,24.0,,6.0,3.0,17.0,,,1.0,1.0,22.0,2.0,8.0,,4.0,8.0,,1.0,,,7.0,8.0,1.0,,,,20.0,54.0,3.0,4.0,0.6111111111111112,0.7333333333333333,,,,,,0.46153846153846156,0.36363636363636365,0.5454545454545454,0.46153846153846156,0.36363636363636365,0.5454545454545454,0.5510204081632653,0.5,0.625,,0.05128205128205128,0.05263157894736842,0.06666666666666667,,19.70802919708029,0.4,0.15789473684210525,,0.18072289156626506,0.10891089108910891,0.06896551724137931,0.12,0.15178571428571427,0.1111111111111111,0.13636363636363635,0.20689655172413793,0.04,0.15,,0.1111111111111111,0.22857142857142856,0.16666666666666666,0.043478260869565216,0.16666666666666666,0.21052631578947367,0.125,0.48717948717948717,0.5263157894736842,0.5555555555555556,0.5,0.38461538461538464,0.4666666666666667,0.5,0.7142857142857143,0.1282051282051282,0.2,0.2,1.0,,,,,,,,,0.8181818181818182,0.3333333333333333,,,,,,0.45454545454545453,0.6,,,,,0.48717948717948717,,0.48495384615384607,0.57257,0.47850909090909094,0.17777777777777778,0.17777777777777778,,0.25925925925925924,0.37037037037037035,5.861538461538462,,0.23788546255506607,,,,,,,,,,,,,True,,
