EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PenaltyFtPoints,HeaveAttempts,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,FG3APctBlocked,Arc3PctBlocked,PtsUnassisted3s,BlockingFoulsDrawn,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3Accuracy,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked,on,HeaveMakes,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,18992.0,317,-48,596,600,90,101,59,1196,11,14,2.0,2.0,2.0,2.0,2.0,5,11.0,26,11.0,21.0,1.0,1.0,1.0,7.0,27.0,2.0,2.0,7.0,24,45,18.0,48.0,2,104,641,2.0,2.0,1.0,3.0,7.0,4.0,5.0,2.0,8.0,14,40,8.0,54.0,2.0,27.0,7.0,1.0,13.0,2.0,15.0,1.0,1.0,5.0,3.0,5.0,32.0,4.0,11,31.0,1.0,43,4.0,47,1.0,12.0,5.0,7.0,2.0,2.0,4.0,2.0,6.0,2.0,19.0,30.0,3.0,1.0,10,2.0,2,1,16,2.0,1.0,5.0,1.0,4.0,7.0,18,11.0,14,90,2.0,0.8333333333333334,0.8695652173913043,1.0,0.375,0.3333333333333333,0.25,0.375,0.5333333333333333,1.0,0.8,0.5483870967741935,0.7,0.5384615384615384,0.5531914893617021,0.7,0.5384615384615384,0.5161290322580645,0.022222222222222223,0.07142857142857142,15.015015015015015,0.3333333333333333,0.05263157894736842,0.15121951219512195,0.02,0.125,0.14334470989761092,0.013377926421404682,0.04285714285714286,0.01639344262295082,0.140625,0.18309859154929578,0.12857142857142856,0.08695652173913043,0.2631578947368421,0.02040816326530612,0.6111111111111112,0.15053763440860216,0.7857142857142857,0.8461538461538461,0.8181818181818182,0.053763440860215055,0.4,0.4,1.0,0.27956989247311825,0.4230769230769231,0.4230769230769231,0.8181818181818182,0.22580645161290322,0.5238095238095238,0.5238095238095238,1.0,0.2903225806451613,0.25925925925925924,0.25925925925925924,1.0,0.4,1.0,0.2,1.0,1.0,0.4,0.15384615384615385,1.0,0.07692307692307693,0.5384615384615384,0.2857142857142857,0.6666666666666666,0.25925925925925924,0.5304311827956989,0.622675,0.5065115384615384,0.010638297872340425,0.021739130434782608,0.0673076923076923,0.1346153846153846,12.444444444444446,24.370833333333334,0.15100671140939598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101236,1610612758,Chuck Hayes,Chuck Hayes,101236,SAC,62371.0,1040,-166,1979,1989,437,497,245,3968,48,101,16.0,33.0,9.0,16.0,24.0,65,1.0,2,,,,,,,2.0,,,1.0,73,168,,2.0,26,172,2192,20.0,45.0,,,45.0,12.0,26.0,,1.0,28,86,60.0,,28.0,1.0,,22.0,68.0,9.0,77.0,5.0,4.0,46.0,6.0,16.0,163.0,59.0,41,108.0,13.0,162,72.0,234,3.0,36.0,21.0,15.0,34.0,26.0,16.0,1.0,50.0,4.0,74.0,111.0,10.0,,42,9.0,39,20,17,,,8.0,,,9.0,17,9.0,28,437,11.0,0.589041095890411,0.7288135593220338,,,,,,0.43452380952380953,0.4444444444444444,0.46153846153846156,0.4294117647058823,0.4444444444444444,0.4444444444444444,0.45989304812834225,0.45918367346938777,0.4666666666666667,0.011764705882352941,0.13095238095238096,0.16831683168316833,10.37199124726477,0.68,0.23214285714285715,0.15606936416184972,0.08217270194986072,0.164,0.15817409766454352,0.0718562874251497,0.09486166007905138,0.07339449541284404,0.14,0.18218623481781376,0.14285714285714285,0.15343915343915343,0.19672131147540983,0.04054054054054054,0.5294117647058824,0.5941176470588235,0.4752475247524752,0.5714285714285714,0.5833333333333334,0.38235294117647056,0.36923076923076925,0.4,0.625,0.011764705882352941,0.5,0.5,,,,,,0.011764705882352941,,,,0.7333333333333333,0.48484848484848486,,,,,0.5925925925925926,0.5625,,0.037037037037037035,,0.6058823529411764,,0.47566331360946745,0.5093599999999999,0.48106923076923075,0.10810810810810811,0.1092896174863388,0.2616279069767442,0.16279069767441862,4.341666666666666,35.0,0.22081859525012631,5.0,4.0,1.0,13.0,10.0,1.0,8.0,6.0,3.0,3.0,2.0,5.0,2.0,3.0,2.0,2.0,0.07692307692307693,0.045774647887323945,0.07692307692307693,0.04205607476635514,0.05714285714285714,0.125,,,,,,,,,,,,,,,,,,,,,True,,,,
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,17845.0,297,-32,562,555,169,160,76,1117,27,45,7.0,15.0,9.0,13.0,15.0,35,4.0,15,,,,,,,1.0,,,1.0,46,95,,1.0,19,111,633,10.0,19.0,,,22.0,15.0,26.0,,1.0,40,56,36.0,,14.0,1.0,,9.0,12.0,3.0,15.0,2.0,1.0,8.0,2.0,2.0,33.0,24.0,13,34.0,6.0,53,32.0,85,5.0,10.0,7.0,3.0,7.0,4.0,12.0,2.0,19.0,5.0,14.0,28.0,3.0,3.0,35,,37,15,5,,,4.0,,,1.0,5,4.0,40,169,2.0,0.6086956521739131,0.717948717948718,,,,,,0.4842105263157895,0.5263157894736842,0.5769230769230769,0.4791666666666667,0.5263157894736842,0.5555555555555556,0.4911504424778761,0.4782608695652174,0.5405405405405406,0.010416666666666666,0.09473684210526316,0.08888888888888889,20.091324200913242,0.3684210526315789,0.5,0.1878453038674033,0.1256544502617801,0.21666666666666667,0.1950207468879668,0.11895910780669144,0.11864406779661017,0.11666666666666667,0.23529411764705882,0.12698412698412698,0.208955223880597,0.23404255319148937,0.15384615384615385,0.125,0.8,0.46875,0.6,0.6585365853658537,0.6296296296296297,0.3645833333333333,0.42857142857142855,0.5,0.4666666666666667,0.15625,0.26666666666666666,0.26666666666666666,1.0,,,,,0.010416666666666666,,,,0.7894736842105263,0.4666666666666667,,,,,0.48148148148148145,0.6923076923076923,,0.037037037037037035,,0.4791666666666667,,0.48639062500000013,0.5040529411764706,0.48275925925925933,0.1388888888888889,0.14018691588785046,0.1981981981981982,0.36036036036036034,6.253684210526316,34.3,0.30071174377224197,2.0,10.0,,8.0,,2.0,3.0,2.0,,6.0,1.0,3.0,5.0,1.0,1.0,5.0,0.14285714285714285,0.10256410256410256,0.1388888888888889,0.13114754098360656,,0.14285714285714285,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,
201936,1610612758,Tyreke Evans,Tyreke Evans,201936,SAC,35711.0,595,-106,1144,1145,261,309,144,2289,94,149,6.0,13.0,23.0,31.0,14.0,41,13.0,52,,2.0,,,,5.0,30.0,2.0,,7.0,121,242,5.0,32.0,65,322,1271,10.0,21.0,,2.0,26.0,28.0,52.0,,7.0,71,90,152.0,12.0,10.0,27.0,5.0,27.0,30.0,27.0,57.0,14.0,13.0,19.0,5.0,6.0,141.0,9.0,14,38.0,1.0,53,13.0,66,5.0,20.0,10.0,10.0,18.0,10.0,25.0,4.0,43.0,7.0,10.0,29.0,1.0,,59,,87,44,9,,,4.0,,2.0,3.0,9,5.0,71,261,4.0,0.371900826446281,0.3879310344827586,0.8,0.15625,,,0.1724137931034483,0.5,0.47619047619047616,0.5384615384615384,0.46897810218978103,0.43478260869565216,0.4745762711864407,0.5128205128205128,0.5,0.5144927536231884,0.11678832116788321,0.1115702479338843,0.12751677852348994,26.832955404383974,0.4186046511627907,0.03571428571428571,0.09973753280839895,0.02112676056338028,0.09929078014184398,0.09961685823754789,0.02304964539007092,0.0375,,0.04807692307692308,0.10135135135135136,0.13953488372093023,0.11320754716981132,0.05714285714285714,0.043478260869565216,0.5555555555555556,0.5437956204379562,0.6308724832214765,0.7230769230769231,0.43617021276595747,0.14963503649635038,0.34146341463414637,0.42424242424242425,0.14285714285714285,0.1897810218978102,0.25,0.25,0.15384615384615385,0.0072992700729927005,,,,0.10948905109489052,0.16666666666666666,0.16666666666666666,0.8,0.5652173913043478,0.46153846153846156,,,,0.08695652173913043,0.5254237288135594,0.7419354838709677,,0.11864406779661017,,0.6605839416058394,0.18518518518518517,0.5272261111111111,0.4952066666666667,0.5307758928571429,0.1423948220064725,0.1588447653429603,0.08074534161490683,0.2204968944099379,6.2483471074380175,28.19375,0.22814685314685315,6.0,15.0,3.0,4.0,3.0,2.0,8.0,3.0,,,4.0,9.0,3.0,,1.0,3.0,0.1951219512195122,0.028985507246376812,0.02142857142857143,0.03,0.02631578947368421,0.16666666666666666,,1.0,7.0,,,3.0,11.0,2.0,1.0,,,,,,,,,,,,True,,,,
202690,1610612758,Jimmer Fredette,Jimmer Fredette,202690,SAC,26745.0,446,-76,860,858,172,172,85,1718,19,30,,,3.0,4.0,13.0,43,19.0,35,7.0,12.0,,,,26.0,80.0,6.0,6.0,14.0,51,108,33.0,92.0,12,213,965,3.0,10.0,2.0,6.0,16.0,12.0,28.0,6.0,14.0,44,42,60.0,51.0,,80.0,26.0,10.0,30.0,15.0,45.0,11.0,4.0,19.0,6.0,5.0,105.0,5.0,5,18.0,,23,8.0,31,1.0,11.0,7.0,4.0,17.0,6.0,8.0,2.0,25.0,6.0,16.0,32.0,,2.0,16,1.0,15,7,2,,,,,1.0,1.0,2,,44,172,2.0,0.4117647058823529,0.4117647058823529,0.5151515151515151,0.358695652173913,0.3333333333333333,0.42857142857142855,0.358695652173913,0.4722222222222222,0.3,0.42857142857142855,0.5025,0.375,0.5,0.5120772946859904,0.4444444444444444,0.5116279069767442,0.46,0.09259259259259259,0.1,24.091381100726892,0.68,,0.05732484076433121,0.01824817518248175,0.043478260869565216,0.053613053613053616,0.01927710843373494,0.02040816326530612,,0.07692307692307693,0.061224489795918366,0.03571428571428571,0.058823529411764705,,0.009708737864077669,,0.15,0.6333333333333333,0.7037037037037037,0.5263157894736842,0.215,0.3023255813953488,0.3611111111111111,0.07692307692307693,0.175,0.5428571428571428,0.5428571428571428,0.5263157894736842,0.06,0.5833333333333334,0.5833333333333334,1.0,0.4,0.325,0.325,0.38461538461538464,,,,,,0.375,0.09523809523809523,0.75,,0.3333333333333333,0.42857142857142855,0.61,0.325,0.49536959798994956,0.44485,0.4214878048780488,0.033816425120772944,0.06086956521739131,0.07511737089201878,0.20657276995305165,9.948148148148153,25.614130434782602,0.2,4.0,2.0,,3.0,,2.0,11.0,2.0,1.0,1.0,,,,,,,0.16279069767441862,0.02127659574468085,0.029411764705882353,0.018867924528301886,0.02857142857142857,,,1.0,1.0,,,48.0,1.0,1.0,,2.0,0.3333333333333333,,,,,,,,,,True,,,,
202738,1610612758,Isaiah Thomas,Isaiah Thomas,202738,SAC,25587.0,426,-42,804,808,215,253,108,1612,22,43,3.0,7.0,5.0,8.0,9.0,28,12.0,27,7.0,13.0,,1.0,4.0,17.0,46.0,6.0,4.0,11.0,43,98,24.0,59.0,37,195,877,4.0,15.0,3.0,7.0,18.0,13.0,25.0,6.0,15.0,71,26,60.0,54.0,2.0,45.0,17.0,11.0,41.0,13.0,54.0,10.0,3.0,26.0,8.0,7.0,121.0,5.0,10,18.0,,28,7.0,35,1.0,8.0,6.0,2.0,14.0,9.0,13.0,1.0,27.0,9.0,16.0,42.0,1.0,1.0,51,4.0,45,8,3,,,1.0,,1.0,1.0,3,2.0,71,215,6.0,0.3023255813953488,0.30952380952380953,0.75,0.4067796610169492,0.42857142857142855,0.4,0.41379310344827586,0.4387755102040816,0.26666666666666666,0.52,0.5031847133757962,0.38636363636363635,0.55,0.547752808988764,0.391304347826087,0.6339285714285714,0.37579617834394907,0.11224489795918367,0.20930232558139536,21.80851063829787,0.5185185185185185,,0.0625,0.016722408026755852,0.09900990099009901,0.07197943444730077,0.01694915254237288,0.02654867256637168,0.011494252873563218,0.0375,0.047619047619047616,0.0970873786407767,0.07407407407407407,0.2,0.013157894736842105,0.6666666666666666,0.27388535031847133,0.5116279069767442,0.6470588235294118,0.36363636363636365,0.17834394904458598,0.32142857142857145,0.34615384615384615,0.1111111111111111,0.17197452229299362,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.08280254777070063,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.2929936305732484,0.3695652173913043,0.37777777777777777,0.7058823529411765,0.3181818181818182,0.42857142857142855,0.045454545454545456,,,0.2727272727272727,0.2,0.625,0.1,0.275,0.36363636363636365,0.6496815286624203,0.37777777777777777,0.49965737179487174,0.48254411764705885,0.47058375000000013,0.060240963855421686,0.0761904761904762,0.09230769230769231,0.3641025641025641,7.934693877551019,25.26271186440678,0.26741293532338306,1.0,27.0,1.0,2.0,5.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,12.0,,,12.0,0.07142857142857142,0.017543859649122806,0.010101010101010102,0.022727272727272728,,0.6666666666666666,1.0,1.0,,0.01694915254237288,0.021739130434782608,18.0,,,1.0,3.0,0.5,2.0,2.0,0.6666666666666666,0.5,0.03278688524590164,,,,,True,,,,
2422,1610612758,John Salmons,John Salmons,2422,SAC,25285.0,421,-53,804,819,163,175,110,1623,16,18,,,1.0,2.0,6.0,26,20.0,51,8.0,21.0,2.0,3.0,7.0,9.0,24.0,1.0,1.0,4.0,42,95,17.0,45.0,12,147,875,2.0,5.0,2.0,4.0,12.0,6.0,19.0,3.0,11.0,22,24,60.0,45.0,,24.0,9.0,8.0,28.0,11.0,39.0,7.0,4.0,18.0,6.0,4.0,89.0,6.0,7,28.0,3.0,38,9.0,47,,16.0,9.0,7.0,9.0,5.0,5.0,1.0,14.0,3.0,18.0,29.0,,,16,,21,11,2,,,1.0,,,1.0,2,2.0,22,163,1.0,0.2857142857142857,0.2857142857142857,0.8823529411764706,0.37777777777777777,0.5,0.2727272727272727,0.37777777777777777,0.4421052631578947,0.4,0.3157894736842105,0.48214285714285715,0.5555555555555556,0.35,0.49328859060402686,0.6,0.3548387096774194,0.32142857142857145,0.08421052631578947,,17.414529914529915,0.6428571428571429,0.16666666666666666,0.09859154929577464,0.019417475728155338,0.07142857142857142,0.09162303664921466,0.02142857142857143,0.019801980198019802,0.009259259259259259,0.04054054054054054,0.0594059405940594,0.1743119266055046,0.05128205128205128,0.15,,1.0,0.12857142857142856,0.8888888888888888,0.8888888888888888,0.25,0.18571428571428572,0.23076923076923078,0.3157894736842105,0.6666666666666666,0.36428571428571427,0.39215686274509803,0.4,0.2,0.15,0.38095238095238093,0.38095238095238093,1.0,0.17142857142857143,0.375,0.375,0.7777777777777778,,,0.3333333333333333,0.6666666666666666,1.0,0.1111111111111111,0.06666666666666667,0.5,0.23333333333333334,0.13333333333333333,0.25,0.45,0.375,0.48686071428571426,0.48383333333333334,0.46482333333333326,0.07432432432432433,0.10679611650485436,0.08163265306122448,0.14965986394557823,12.56315789473684,24.248888888888885,0.2027363184079602,2.0,1.0,,3.0,1.0,1.0,4.0,,,,2.0,3.0,1.0,,,,0.2692307692307692,0.02702702702702703,0.03,0.036585365853658534,,,,1.0,,,,6.0,1.0,,,,,2.0,,,0.2857142857142857,,0.0196078431372549,,,,True,,,,
201944,1610612758,Terrence Williams,Terrence Williams,201944,SAC,13191.0,220,-54,410,411,81,109,41,821,12,18,3.0,5.0,1.0,2.0,15.0,26,12.0,30,2.0,5.0,,,2.0,3.0,10.0,,,1.0,39,74,5.0,15.0,10,103,473,4.0,6.0,,,8.0,7.0,16.0,2.0,3.0,24,16,62.0,12.0,6.0,10.0,3.0,2.0,19.0,12.0,31.0,6.0,6.0,8.0,2.0,9.0,74.0,4.0,8,23.0,1.0,32,5.0,37,2.0,10.0,5.0,5.0,13.0,8.0,6.0,,19.0,4.0,6.0,9.0,,,13,,20,9,3,,,2.0,,,1.0,3,3.0,24,81,1.0,0.20512820512820512,0.2222222222222222,0.8,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.527027027027027,0.6666666666666666,0.4375,0.5224719101123596,0.6666666666666666,0.5263157894736842,0.5255102040816326,0.6666666666666666,0.5454545454545454,0.16853932584269662,0.02702702702702703,0.05555555555555555,25.108225108225106,0.6842105263157895,0.07142857142857142,0.1564625850340136,0.030534351145038167,0.13793103448275862,0.15121951219512195,0.026041666666666668,0.05405405405405406,,0.06382978723404255,0.11538461538461539,0.2916666666666667,0.12195121951219512,0.17647058823529413,0.047619047619047616,1.0,0.20224719101123595,0.6666666666666666,0.7058823529411765,0.3333333333333333,0.29213483146067415,0.5769230769230769,0.6,,0.33707865168539325,0.4,0.4,0.3333333333333333,0.056179775280898875,0.4,0.4,0.5,0.11235955056179775,0.3,0.3,1.0,0.8333333333333334,0.6,,,,,0.10526315789473684,0.5,0.10526315789473684,0.05263157894736842,,0.3707865168539326,0.3,0.4523698863636364,0.56316,0.4260916666666667,0.09375,0.1111111111111111,0.07766990291262135,0.23300970873786409,10.704054054054053,25.506666666666668,0.1975609756097561,,4.0,,1.0,4.0,,5.0,,,,,2.0,2.0,,,,0.038461538461538464,0.01639344262295082,0.045454545454545456,0.022222222222222223,,,,,,,,3.0,1.0,,,,,2.0,,,1.0,,,,,,True,,,,
201977,1610612758,Marcus Thornton,Marcus Thornton,201977,SAC,33219.0,554,-86,1063,1060,247,295,151,2123,50,77,13.0,20.0,7.0,14.0,21.0,59,19.0,39,6.0,21.0,,2.0,2.0,25.0,76.0,5.0,7.0,22.0,90,175,31.0,97.0,51,324,1190,21.0,38.0,3.0,7.0,54.0,15.0,41.0,8.0,24.0,69,78,102.0,81.0,22.0,75.0,25.0,11.0,26.0,8.0,34.0,5.0,3.0,20.0,5.0,1.0,76.0,28.0,18,20.0,1.0,39,34.0,73,4.0,23.0,13.0,10.0,13.0,7.0,12.0,,25.0,13.0,9.0,28.0,1.0,4.0,42,,61,30,4,,,3.0,,1.0,,4,3.0,69,247,2.0,0.43333333333333335,0.4936708860759494,0.8709677419354839,0.31958762886597936,0.42857142857142855,0.3333333333333333,0.3229166666666667,0.5142857142857142,0.5526315789473685,0.36585365853658536,0.5018382352941176,0.5666666666666667,0.4153846153846154,0.5384615384615384,0.5869565217391305,0.46621621621621623,0.35661764705882354,0.06285714285714286,0.1038961038961039,25.796178343949045,0.52,0.03125,0.055710306406685235,0.06845965770171149,0.1487603305785124,0.07916666666666666,0.06126126126126126,0.04895104895104895,0.06451612903225806,0.050505050505050504,0.04477611940298507,0.07142857142857142,0.15053763440860216,0.14285714285714285,0.029197080291970802,0.75,0.28308823529411764,0.6493506493506493,0.7246376811594203,0.58,0.21691176470588236,0.3559322033898305,0.375,0.14285714285714285,0.14338235294117646,0.48717948717948717,0.48717948717948717,0.3684210526315789,0.07720588235294118,0.2857142857142857,0.2857142857142857,1.0,0.27941176470588236,0.32894736842105265,0.32894736842105265,0.84,0.4444444444444444,0.65,0.044444444444444446,,,0.1111111111111111,0.2153846153846154,0.5,0.03076923076923077,0.3384615384615385,0.3181818181818182,0.6397058823529411,0.3333333333333333,0.5269985185185185,0.5094282051282052,0.51628125,0.10067114093959731,0.14925373134328357,0.16666666666666666,0.21296296296296297,7.672571428571429,25.141237113402056,0.2323612417685795,3.0,15.0,1.0,6.0,3.0,2.0,6.0,,,2.0,,4.0,1.0,,,1.0,0.05084745762711865,0.0410958904109589,0.09154929577464789,0.035398230088495575,0.06060606060606061,0.23076923076923078,,,3.0,,,12.0,1.0,3.0,,3.0,0.6,1.0,,0.6666666666666666,0.5,,,,,,True,,,,
202715,1610612758,Tyler Honeycutt,Tyler Honeycutt,202715,SAC,1770.0,30,-12,60,59,34,27,3,119,2,3,,,2.0,3.0,,2,,4,,,,,,,,,,,2,9,,,1,5,69,,,,,,2.0,6.0,,,4,4,,,,,,,1.0,,1.0,,,,,1.0,2.0,,3,,,3,,3,,,,,,,,,,,1.0,3.0,,,2,,2,1,2,,,1.0,,,1.0,2,2.0,4,34,,1.0,1.0,,,,,,0.2222222222222222,,0.3333333333333333,0.2222222222222222,,0.3333333333333333,0.25,,0.3333333333333333,,,,15.384615384615383,,,,,0.5,0.14285714285714285,,,,,,,,0.75,,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,,,,0.4444444444444444,,,,,,,,,,,,,,,,,,0.5,0.6666666666666666,,,,0.3333333333333333,,0.4791666666666667,,0.5197333333333334,0.1,0.1,,0.8,11.955555555555556,,0.5666666666666667,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
