EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Arc3PctBlocked,on
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,38255.0,638,83.0,1199,1175,237.0,213.0,140,2374,56.0,90.0,15.0,28.0,12.0,21.0,10.0,28.0,13.0,23.0,79.0,141.0,31.0,189.0,1182,19.0,34.0,9.0,47.0,14.0,27.0,4.0,32.0,118.0,40.0,30.0,16.0,2.0,4.0,6.0,3.0,1.0,1.0,1.0,16.0,12.0,53.0,24.0,62.0,9.0,95.0,65.0,160.0,2.0,27.0,16.0,11.0,15.0,1.0,4.0,13.0,11.0,4.0,28.0,6.0,6.0,41.0,4.0,87.0,1.0,11.0,2.0,51.0,4.0,8.0,4.0,2.0,47.0,3.0,24.0,1.0,17.0,13.0,1.0,3.0,17.0,14.0,2.0,3.0,2.0,1.0,32.0,236.0,8.0,1.0,0.7468354430379747,0.921875,0.5602836879432624,0.5588235294117647,0.5185185185185185,0.5602836879432624,0.5588235294117647,0.5185185185185185,0.5797546012269938,0.6025641025641025,0.5161290322580645,0.11347517730496454,0.13333333333333333,0.14285714285714285,14.095940959409594,0.5357142857142857,0.2903225806451613,0.16445623342175067,0.12926829268292683,0.12972972972972974,0.06818181818181818,0.15302491103202848,0.11092150170648464,0.13725490196078433,0.1503267973856209,0.1032258064516129,0.06474820143884892,0.08108108108108109,0.2222222222222222,0.152,0.1419753086419753,0.14383561643835616,0.07692307692307693,0.043478260869565216,0.8235294117647058,0.6382978723404256,0.6222222222222222,0.717948717948718,0.6964285714285714,0.19858156028368795,0.35714285714285715,0.4166666666666667,0.7,0.16312056737588654,0.5652173913043478,0.5652173913043478,1.0,0.8235294117647058,0.5357142857142857,0.06666666666666667,0.7777777777777778,0.5714285714285714,0.6382978723404256,0.5443751773049645,0.5640483870967742,0.5413444444444444,0.14814814814814814,0.14814814814814814,0.24867724867724866,0.1693121693121693,5.164539007092198,0.19766472060050042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,58916.0,982,242.0,1876,1853,260.0,218.0,204,3729,45.0,84.0,5.0,12.0,3.0,8.0,18.0,58.0,22.0,61.0,85.0,203.0,51.0,359.0,1810,8.0,18.0,2.0,21.0,7.0,20.0,3.0,35.0,52.0,118.0,8.0,15.0,69.0,26.0,95.0,14.0,12.0,34.0,26.0,216.0,2.0,16.0,29.0,70.0,11.0,110.0,18.0,128.0,9.0,37.0,19.0,18.0,28.0,3.0,21.0,26.0,7.0,7.0,54.0,2.0,7.0,45.0,1.0,80.0,2.0,2.0,7.0,74.0,3.0,8.0,6.0,,62.0,3.0,28.0,2.0,16.0,11.0,,5.0,17.0,12.0,1.0,,,,35.0,256.0,1.0,1.0,0.3058823529411765,0.32098765432098764,0.4187192118226601,0.4444444444444444,0.35,0.4556213017751479,0.4318181818181818,0.37209302325581395,0.4891008174386921,0.45652173913043476,0.3888888888888889,0.07389162561576355,0.08333333333333333,0.13793103448275862,19.89578398863098,0.5185185185185185,0.22,0.1037037037037037,0.02593192868719611,0.11983471074380166,0.007272727272727273,0.1079607415485278,0.020179372197309416,0.043209876543209874,0.035555555555555556,0.004347826086956522,0.009389671361502348,,0.07526881720430108,0.1232876712328767,0.10740740740740741,0.12834224598930483,0.09090909090909091,0.047872340425531915,0.7058823529411765,0.2485207100591716,0.5357142857142857,0.5844155844155844,0.4,0.17159763313609466,0.3103448275862069,0.36,0.16666666666666666,0.1804733727810651,0.36065573770491804,0.36065573770491804,0.22727272727272727,0.5454545454545454,0.4166666666666667,0.2,0.18604651162790697,0.375,0.6479289940828402,0.5207615727002968,0.5588411764705882,0.4850654761904763,0.0821917808219178,0.12280701754385964,0.0584958217270195,0.09749303621169916,8.294581280788176,0.13859275053304904,9.0,34.0,1.0,2.0,8.0,37.0,101.0,1.0,3.0,4.0,15.0,46.0,135.0,1.0,4.0,6.0,23.0,120.0,18.0,1.0,100.0,37.0,9.0,4.0,2.0,1.0,1.0,0.8695652173913043,0.34074074074074073,0.25,0.2608695652173913,0.34328358208955223,0.3994082840236686,0.10059171597633136,0.2647058823529412,0.2647058823529412,1.0,0.2988165680473373,0.36633663366336633,0.36633663366336633,0.8378378378378378,0.045454545454545456,0.13636363636363635,0.3333333333333333,1.0,0.18604651162790697,0.25,0.3488372093023256,0.26666666666666666,0.37,0.014598540145985401,24.756296296296306,,,,,,,,,,,,,,,,True
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,124750.0,2079,261.0,3947,3907,786.0,665.0,436,7854,79.0,125.0,13.0,19.0,13.0,26.0,100.0,238.0,216.0,459.0,395.0,822.0,318.0,1342.0,3959,37.0,84.0,30.0,131.0,62.0,151.0,143.0,300.0,458.0,332.0,18.0,29.0,76.0,60.0,136.0,46.0,14.0,45.0,13.0,332.0,20.0,26.0,84.0,255.0,33.0,372.0,46.0,418.0,5.0,42.0,26.0,16.0,78.0,12.0,31.0,39.0,47.0,8.0,117.0,14.0,31.0,68.0,1.0,129.0,3.0,7.0,10.0,314.0,4.0,24.0,5.0,6.0,355.0,20.0,105.0,59.0,30.0,16.0,2.0,12.0,30.0,15.0,,,,5.0,291.0,776.0,6.0,51.0,0.579746835443038,0.5932642487046632,0.4805352798053528,0.44047619047619047,0.4105960264900662,0.4951644100580271,0.48095238095238096,0.4197860962566845,0.5558375634517766,0.5371900826446281,0.5629770992366412,0.03527980535279805,0.096,0.058823529411764705,29.135802469135804,0.6666666666666666,0.3173076923076923,0.18708730741012472,0.020046260601387818,0.15526802218114602,0.03527336860670194,0.17804621848739496,0.02467811158798283,0.03076923076923077,0.0205761316872428,0.012345679012345678,0.029748283752860413,0.05384615384615385,0.20634920634920634,0.20465116279069767,0.16036036036036036,0.14285714285714285,0.1953125,0.009505703422053232,0.5,0.12088974854932302,0.632,0.6991150442477876,0.46835443037974683,0.23017408123791103,0.42016806722689076,0.44642857142857145,0.39,0.44390715667311414,0.47058823529411764,0.47368421052631576,0.7083333333333334,0.18095238095238095,0.6842105263157895,0.23076923076923078,0.13903743315508021,0.5,0.32591876208897486,0.4595558083252663,0.4636262195121951,0.43909919354838717,0.09795191451469279,0.11576626240352811,0.09761549925484352,0.22354694485842028,13.103406326034062,0.1991385862680517,3.0,12.0,1.0,,1.0,75.0,200.0,9.0,20.0,11.0,35.0,78.0,212.0,9.0,21.0,11.0,36.0,216.0,18.0,,200.0,75.0,18.0,5.0,5.0,,,0.9230769230769231,0.36792452830188677,0.42857142857142855,0.3055555555555556,0.36792452830188677,0.20502901353965183,0.01160541586073501,0.25,0.25,1.0,0.19342359767891681,0.375,0.375,0.92,0.009523809523809525,0.19047619047619047,0.45,1.0,0.0053475935828877,,0.18716577540106952,0.3142857142857143,0.375,0.023148148148148147,25.076415094339627,1.0,1.0,34.0,0.006535947712418301,,,,,,,,,,,,True
1885,1610612742,Lamar Odom,Lamar Odom,1885,DAL,22378.0,373,-3.0,690,681,130.0,127.0,66,1371,20.0,30.0,4.0,6.0,4.0,6.0,3.0,12.0,6.0,16.0,29.0,58.0,18.0,94.0,765,5.0,10.0,1.0,11.0,6.0,11.0,4.0,19.0,32.0,26.0,6.0,3.0,22.0,8.0,30.0,6.0,2.0,11.0,4.0,68.0,3.0,8.0,24.0,31.0,,55.0,13.0,68.0,2.0,6.0,4.0,2.0,10.0,,7.0,4.0,3.0,1.0,14.0,1.0,1.0,8.0,1.0,29.0,2.0,3.0,1.0,28.0,,,3.0,2.0,29.0,2.0,13.0,1.0,5.0,4.0,,1.0,5.0,5.0,,,,,19.0,130.0,3.0,1.0,0.5517241379310345,0.6153846153846154,0.5,0.5,0.5454545454545454,0.4523809523809524,0.45454545454545453,0.4166666666666667,0.4845360824742268,0.4583333333333333,0.4523809523809524,0.05172413793103448,0.06666666666666667,0.08333333333333333,14.434330299089726,0.7142857142857143,,0.15196078431372548,0.037037037037037035,0.2222222222222222,0.0297029702970297,0.1762820512820513,0.03470031545741325,0.0625,0.038461538461538464,0.022222222222222223,0.025,0.047619047619047616,0.109375,0.13559322033898305,0.19753086419753085,0.23809523809523808,0.16666666666666666,0.045454545454545456,1.0,0.35714285714285715,0.6666666666666666,0.7142857142857143,0.5,0.14285714285714285,0.25,0.2727272727272727,0.3333333333333333,0.19047619047619047,0.375,0.375,0.8333333333333334,0.5454545454545454,0.6666666666666666,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5240615853658535,0.5468555555555557,0.526915625,0.14583333333333334,0.18840579710144928,0.11702127659574468,0.20212765957446807,7.379310344827587,0.18840579710144928,2.0,6.0,,1.0,3.0,4.0,20.0,,1.0,,4.0,6.0,26.0,,1.0,1.0,7.0,15.0,3.0,1.0,19.0,4.0,7.0,,1.0,,,0.8333333333333334,0.23076923076923078,,0.14285714285714285,0.24,0.30952380952380953,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.23809523809523808,0.2,0.2,0.75,,0.09090909090909091,,,0.16666666666666666,0.3333333333333333,0.2222222222222222,,0.21052631578947367,0.037037037037037035,26.326923076923077,,,,,2.0,0.14285714285714285,,,,,,,,,,True
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,69869.0,1164,179.0,2205,2150,641.0,511.0,239,4355,47.0,62.0,3.0,3.0,14.0,19.0,35.0,78.0,52.0,129.0,134.0,269.0,52.0,584.0,2242,10.0,21.0,3.0,50.0,30.0,62.0,26.0,146.0,100.0,168.0,2.0,17.0,104.0,35.0,139.0,24.0,11.0,54.0,30.0,313.0,7.0,4.0,32.0,45.0,1.0,78.0,11.0,89.0,2.0,41.0,27.0,14.0,45.0,13.0,33.0,29.0,12.0,2.0,74.0,3.0,19.0,16.0,,39.0,,1.0,3.0,64.0,,4.0,2.0,3.0,58.0,7.0,20.0,10.0,4.0,1.0,1.0,2.0,9.0,4.0,,,,,141.0,631.0,6.0,7.0,0.373134328358209,0.37593984962406013,0.49814126394052044,0.47619047619047616,0.4838709677419355,0.5564853556485355,0.618421052631579,0.4580152671755725,0.5806772908366534,0.6578947368421053,0.5069444444444444,0.06319702602230483,0.08064516129032258,0.11538461538461539,23.17907444668008,0.6081081081081081,0.01639344262295082,0.06392045454545454,0.005988023952095809,0.09580838323353294,0.02064896755162242,0.07418111753371869,0.010923535253227408,0.01910828025477707,0.00398406374501992,,0.026217228464419477,,0.049019607843137254,0.03375527426160337,0.10266159695817491,0.1076923076923077,0.05405405405405406,0.008695652173913044,0.4444444444444444,0.1297071129707113,0.7580645161290323,0.8245614035087719,0.2553191489361702,0.16317991631799164,0.44871794871794873,0.5072463768115942,0.34285714285714286,0.2698744769874477,0.40310077519379844,0.4126984126984127,0.5,0.07894736842105263,1.0,0.3333333333333333,0.1450381679389313,0.7368421052631579,0.5669456066945606,0.4881846315789475,0.475903448275862,0.46918372093023253,0.044715447154471545,0.07092198581560284,0.08561643835616438,0.25,11.808178438661708,0.29070294784580497,24.0,54.0,5.0,4.0,11.0,64.0,155.0,7.0,12.0,16.0,58.0,88.0,209.0,9.0,17.0,20.0,69.0,198.0,66.0,3.0,152.0,64.0,20.0,8.0,2.0,5.0,3.0,0.75,0.42105263157894735,0.5294117647058824,0.2898550724637681,0.42718446601941745,0.4372384937238494,0.11297071129707113,0.4444444444444444,0.46153846153846156,0.9583333333333334,0.32426778242677823,0.4129032258064516,0.4129032258064516,0.671875,0.13157894736842105,0.3157894736842105,0.5833333333333334,0.5714285714285714,0.08396946564885496,0.36363636363636365,0.44274809160305345,0.27586206896551724,0.42105263157894735,0.009523809523809525,25.000956937799042,2.0,1.0,1.0,0.023255813953488372,,,2.0,2.0,2.0,0.009569377990430622,0.037037037037037035,0.4,0.5,,,True
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,39372.0,656,94.0,1251,1233,265.0,185.0,130,2484,53.0,85.0,,2.0,6.0,11.0,25.0,54.0,21.0,51.0,99.0,190.0,28.0,289.0,1277,,5.0,,3.0,15.0,37.0,6.0,39.0,58.0,140.0,,14.0,70.0,30.0,100.0,24.0,6.0,29.0,28.0,230.0,3.0,4.0,22.0,51.0,,73.0,7.0,80.0,1.0,31.0,13.0,18.0,21.0,4.0,15.0,19.0,6.0,2.0,40.0,3.0,7.0,23.0,,52.0,4.0,1.0,4.0,48.0,,1.0,1.0,5.0,37.0,5.0,18.0,3.0,7.0,2.0,3.0,2.0,8.0,5.0,3.0,,,1.0,37.0,261.0,3.0,2.0,0.29292929292929293,0.29292929292929293,0.5210526315789473,,0.40540540540540543,0.5,0.16666666666666666,0.35106382978723405,0.5216606498194946,0.16666666666666666,0.39,0.07368421052631578,0.1411764705882353,0.037037037037037035,22.61055634807418,0.525,,0.11538461538461539,0.009852216748768473,0.12643678160919541,0.017142857142857144,0.1185064935064935,0.012048192771084338,0.0196078431372549,,0.012422360248447204,0.015037593984962405,0.023809523809523808,0.06666666666666667,0.11724137931034483,0.16326530612244897,0.11940298507462686,0.15,0.008333333333333333,0.625,0.32567049808429116,0.6235294117647059,0.726027397260274,0.4339622641509434,0.20689655172413793,0.46296296296296297,0.4807692307692308,0.04,0.19540229885057472,0.4117647058823529,0.4117647058823529,0.23809523809523808,0.2222222222222222,,,0.23404255319148937,0.5454545454545454,0.5977011494252874,0.5316749999999999,0.5269444444444444,0.47947272727272733,0.06569343065693431,0.08866995073891626,0.010380622837370242,0.13494809688581316,7.885263157894737,0.21183053557154277,6.0,17.0,2.0,1.0,3.0,15.0,54.0,,2.0,,7.0,21.0,71.0,1.0,4.0,1.0,10.0,51.0,12.0,3.0,51.0,15.0,13.0,2.0,,1.0,1.0,0.8095238095238095,0.29577464788732394,0.25,0.1,0.3088235294117647,0.2720306513409962,0.06513409961685823,0.35294117647058826,0.35294117647058826,1.0,0.20689655172413793,0.2777777777777778,0.2777777777777778,0.7333333333333333,0.2222222222222222,0.2222222222222222,,,0.06382978723404255,0.3333333333333333,0.14893617021276595,,0.29411764705882354,,26.049295774647888,2.0,,,,,,1.0,,,,,0.5,1.0,,,True
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,59391.0,990,140.0,1902,1891,408.0,398.0,219,3793,3.0,5.0,,,,1.0,3.0,10.0,7.0,15.0,13.0,30.0,14.0,196.0,1882,2.0,5.0,,19.0,,4.0,9.0,30.0,6.0,20.0,,2.0,164.0,44.0,208.0,38.0,6.0,78.0,55.0,460.0,6.0,5.0,27.0,98.0,3.0,128.0,11.0,139.0,3.0,64.0,34.0,30.0,54.0,12.0,41.0,17.0,13.0,1.0,71.0,3.0,13.0,25.0,2.0,64.0,,1.0,1.0,28.0,1.0,1.0,6.0,,17.0,,1.0,6.0,8.0,6.0,,2.0,8.0,5.0,,,,2.0,29.0,403.0,12.0,5.0,0.23076923076923078,0.23076923076923078,0.43333333333333335,0.4,,0.5170454545454546,0.475,0.28378378378378377,0.532608695652174,0.475,0.3488372093023256,0.06666666666666667,0.2,0.1,11.805555555555555,0.7605633802816901,0.05555555555555555,0.14871016691957512,0.008051529790660225,0.10975609756097561,0.019933554817275746,0.13812154696132597,0.01193058568329718,0.012903225806451613,0.008333333333333333,0.004424778761061947,0.017094017094017096,0.029850746268656716,0.13095238095238096,0.15306122448979592,0.15593220338983052,0.09473684210526316,0.16071428571428573,0.028846153846153848,0.625,0.028409090909090908,0.6,0.75,0.3333333333333333,0.056818181818181816,0.3,0.3333333333333333,,0.08522727272727272,0.4666666666666667,0.4666666666666667,0.2857142857142857,,,,0.02702702702702703,,0.8579545454545454,0.5401661931818181,0.5173892857142858,0.5125567567567568,0.011235955056179775,0.03225806451612903,0.09693877551020408,0.15306122448979592,13.25666666666667,0.21451104100946372,6.0,17.0,1.0,1.0,6.0,46.0,129.0,4.0,14.0,6.0,27.0,52.0,146.0,5.0,15.0,7.0,33.0,117.0,39.0,,129.0,46.0,31.0,1.0,1.0,,,0.75,0.3561643835616438,0.3333333333333333,0.21212121212121213,0.3561643835616438,0.8295454545454546,0.09659090909090909,0.35294117647058826,0.35294117647058826,1.0,0.7329545454545454,0.35658914728682173,0.36507936507936506,0.717391304347826,0.05,0.7,0.2857142857142857,0.75,0.16216216216216217,0.16666666666666666,0.7297297297297297,0.2222222222222222,0.35658914728682173,0.006802721088435374,24.7068493150685,,,,,,,1.0,3.0,,0.02054794520547945,,1.0,1.0,1.0,0.023255813953488372,True
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,77698.0,1295,109.0,2470,2463,481.0,437.0,285,4933,97.0,156.0,29.0,47.0,22.0,37.0,76.0,192.0,7.0,28.0,180.0,376.0,39.0,438.0,2458,35.0,69.0,5.0,75.0,40.0,72.0,7.0,93.0,216.0,144.0,48.0,28.0,61.0,24.0,85.0,19.0,5.0,31.0,23.0,194.0,19.0,70.0,53.0,141.0,21.0,215.0,90.0,305.0,22.0,49.0,30.0,19.0,50.0,7.0,32.0,22.0,18.0,4.0,72.0,10.0,14.0,33.0,1.0,55.0,1.0,,1.0,44.0,,7.0,4.0,1.0,51.0,3.0,23.0,4.0,22.0,12.0,1.0,9.0,24.0,15.0,1.0,,1.0,,93.0,475.0,4.0,4.0,0.6,0.6923076923076923,0.4787234042553192,0.5072463768115942,0.5555555555555556,0.475,0.5,0.5657894736842105,0.49324324324324326,0.5136986301369864,0.58125,0.07446808510638298,0.08333333333333333,0.07291666666666667,18.37606837606838,0.6944444444444444,0.3333333333333333,0.1618828932261768,0.08225616921269095,0.167192429022082,0.05688622754491018,0.1632996632996633,0.0751054852320675,0.14953271028037382,0.058823529411764705,0.06060606060606061,0.04669260700389105,0.09090909090909091,0.09523809523809523,0.15413533834586465,0.20855614973262032,0.1652542372881356,0.1728395061728395,0.1116751269035533,0.625,0.37142857142857144,0.6217948717948718,0.6783216783216783,0.6701030927835051,0.45714285714285713,0.3958333333333333,0.42696629213483145,0.5131578947368421,0.06666666666666667,0.25,0.25925925925925924,0.5714285714285714,0.6714285714285714,0.6170212765957447,0.20689655172413793,0.4868421052631579,0.5945945945945946,0.47619047619047616,0.5183039285714285,0.5603360655737706,0.5426473684210525,0.05227272727272727,0.05808080808080808,0.17123287671232876,0.21232876712328766,6.1218085106382985,0.19473684210526315,10.0,36.0,1.0,2.0,3.0,3.0,8.0,,,,1.0,13.0,44.0,,1.0,2.0,4.0,39.0,,,8.0,3.0,7.0,4.0,,2.0,1.0,1.0,0.29545454545454547,,0.5,0.29545454545454547,0.10476190476190476,0.08571428571428572,0.2777777777777778,0.2777777777777778,1.0,0.01904761904761905,0.375,0.375,1.0,0.014285714285714285,,,,0.039473684210526314,0.6666666666666666,0.013157894736842105,,0.375,,23.647727272727273,3.0,,,0.03571428571428571,1.0,0.018518518518518517,,,1.0,,,,,,,True
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,27877.0,465,97.0,893,873,237.0,154.0,89,1766,70.0,89.0,11.0,15.0,10.0,15.0,11.0,36.0,1.0,3.0,82.0,128.0,32.0,196.0,912,12.0,17.0,2.0,26.0,12.0,24.0,8.0,32.0,132.0,32.0,20.0,11.0,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,9.0,28.0,27.0,29.0,6.0,62.0,37.0,99.0,8.0,12.0,12.0,,4.0,1.0,1.0,6.0,3.0,1.0,10.0,5.0,4.0,17.0,,30.0,,2.0,1.0,38.0,,6.0,,,51.0,7.0,27.0,2.0,43.0,30.0,2.0,11.0,45.0,28.0,2.0,,2.0,1.0,32.0,232.0,,2.0,0.8048780487804879,0.9166666666666666,0.640625,0.7058823529411765,0.5,0.6356589147286822,0.6666666666666666,0.48,0.6490066225165563,0.6190476190476191,0.5,0.0859375,0.056179775280898875,0.16666666666666666,16.164658634538153,0.4,0.2857142857142857,0.09385113268608414,0.112,0.19014084507042253,0.06521739130434782,0.12416851441241686,0.09536082474226804,0.14492753623188406,0.09782608695652174,0.10112359550561797,0.07339449541284404,0.034482758620689655,0.09482758620689655,0.08823529411764706,0.0989010989010989,0.1743119266055046,0.24242424242424243,0.22857142857142856,0.6222222222222222,0.689922480620155,0.7865168539325843,0.8333333333333334,0.8142857142857143,0.27906976744186046,0.3055555555555556,0.36666666666666664,0.8181818181818182,0.023255813953488372,0.3333333333333333,0.3333333333333333,,0.8333333333333334,0.7333333333333333,0.18181818181818182,0.6,0.6666666666666666,0.6976744186046512,0.5702410852713178,0.5423857142857144,0.55772,0.18120805369127516,0.18243243243243243,0.1326530612244898,0.16326530612244897,3.5140624999999996,0.26539753639417696,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,2.0,2.0,,,,,,0.007751937984496124,,,,,0.007751937984496124,,,,,0.05555555555555555,,,,,0.04,,,,25.7,,,,,,,,,,,,,,,,True
202346,1610612742,Dominique Jones,Dominique Jones,202346,DAL,6157.0,103,-14.0,200,201,31.0,20.0,25,401,8.0,13.0,1.0,1.0,3.0,3.0,4.0,8.0,,1.0,12.0,22.0,10.0,37.0,204,1.0,2.0,,2.0,3.0,3.0,1.0,7.0,10.0,14.0,,1.0,10.0,6.0,16.0,3.0,3.0,5.0,3.0,38.0,2.0,,4.0,13.0,,17.0,2.0,19.0,,5.0,3.0,2.0,9.0,2.0,3.0,4.0,6.0,,13.0,2.0,3.0,7.0,,14.0,2.0,,,12.0,,,1.0,,12.0,2.0,6.0,1.0,2.0,1.0,,1.0,2.0,2.0,,,,,7.0,31.0,,1.0,0.4166666666666667,0.4166666666666667,0.5454545454545454,0.5,1.0,0.54,0.5,0.75,0.6166666666666667,0.5,0.7,0.045454545454545456,,0.125,18.777292576419214,0.6923076923076923,,0.17333333333333334,,0.13333333333333333,0.07692307692307693,0.1619047619047619,0.020833333333333332,,,,0.09523809523809523,,0.2,0.10526315789473684,0.1935483870967742,0.13636363636363635,0.125,,1.0,0.52,0.6153846153846154,0.6153846153846154,0.375,0.32,0.5,0.5714285714285714,0.5,0.04,,,,0.5,1.0,1.0,0.75,1.0,0.64,0.552504,0.4784,0.6036999999999999,0.20689655172413793,0.23076923076923078,0.05405405405405406,0.1891891891891892,4.113636363636363,0.155,1.0,2.0,,,1.0,,1.0,,,,,1.0,3.0,,,,1.0,3.0,,,1.0,,2.0,,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.12,0.08,0.5,0.5,1.0,0.04,,,,,,,,0.25,,,,,,24.7,,,,,,,,,,,,,,,,True
