EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,LongMidRangeAssists,Offensive Fouls Drawn,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Clear Path Fouls,Loose Ball Fouls,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTDefRebounds,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,DefFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,on,HeaveMakes,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,6185.0,103,16.0,186,196,57,71,34.0,382,8.0,11.0,1.0,3.0,4.0,6.0,10.0,8.0,17.0,2.0,13.0,6.0,22.0,38.0,2.0,13.0,14.0,64.0,192,2.0,4.0,5.0,9.0,6.0,12.0,6.0,8.0,20.0,18.0,26.0,3.0,3.0,2.0,13.0,2.0,2.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,15.0,1.0,1.0,2.0,6.0,8.0,2.0,10.0,6.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,6.0,3.0,6.0,1.0,11.0,16.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,20.0,57,1.0,2.0,0.4090909090909091,0.42857142857142855,0.5,0.15384615384615385,0.15384615384615385,0.5789473684210527,0.5,0.5,0.49019607843137253,0.5,0.3333333333333333,0.5517241379310345,0.6428571428571429,0.45454545454545453,0.2549019607843137,0.05263157894736842,0.09090909090909091,0.1,28.444444444444443,0.5,0.075,0.014285714285714285,0.09090909090909091,0.043478260869565216,0.0784313725490196,0.021505376344086023,0.041666666666666664,0.05,0.07894736842105263,0.05,0.09090909090909091,0.11764705882352941,1.0,0.21568627450980393,0.7272727272727273,0.8,0.75,0.19607843137254902,0.6,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.47058823529411764,0.47058823529411764,0.25,0.2549019607843137,0.15384615384615385,0.15384615384615385,0.5,0.25,0.2222222222222222,0.75,0.3333333333333333,0.47058823529411764,0.15384615384615385,0.4993882352941177,0.4244666666666667,0.4872416666666666,0.125,0.16279069767441862,0.140625,0.3125,10.657894736842104,25.884615384615383,0.3064516129032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,4047.0,67,28.0,122,133,46,65,20.0,255,4.0,5.0,,3.0,3.0,1.0,3.0,1.0,3.0,1.0,5.0,3.0,6.0,11.0,1.0,5.0,4.0,19.0,127,,,,3.0,4.0,4.0,3.0,3.0,11.0,,12.0,3.0,,,4.0,1.0,1.0,16.0,3.0,19.0,3.0,,9.0,2.0,41.0,,,1.0,6.0,7.0,,7.0,9.0,5.0,4.0,2.0,,,,2.0,2.0,3.0,3.0,,6.0,6.0,,3.0,,1.0,,1.0,1.0,,11.0,46,,,,,1.0,0.2,0.25,0.5454545454545454,,1.0,0.46875,1.5,0.5714285714285714,0.5,1.5,0.6111111111111112,0.3125,0.09090909090909091,,0.3333333333333333,14.383561643835616,1.0,0.12244897959183673,,0.07692307692307693,,0.11290322580645161,,,,0.11764705882352941,0.06666666666666667,0.17647058823529413,0.1111111111111111,1.0,0.3125,0.8,0.8,,0.1875,0.3333333333333333,0.5,,0.1875,0.3333333333333333,0.3333333333333333,,0.3125,0.2,0.2,1.0,,0.42857142857142855,1.0,0.42857142857142855,0.625,0.25,0.5292066666666666,,0.6033833333333333,0.15789473684210525,0.21428571428571427,0.15789473684210525,0.5789473684210527,7.490909090909091,29.6,0.3770491803278688,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,810.0,14,12.0,28,28,8,8,4.0,56,,,,,,,1.0,,1.0,,,,,2.0,,,3.0,3.0,25,,,1.0,1.0,,,,,,,,,,,,,,2.0,,2.0,,,2.0,,4.0,,,,2.0,2.0,,2.0,,,,,,,,,,,,,2.0,4.0,,2.0,,1.0,1.0,1.0,1.0,,,8,,,,,,,,,,,,,,0.375,0.5,,,,,,12.5,,0.25,,,,0.15384615384615385,,,,0.6666666666666666,,,,1.0,,,,,0.5,,,,0.5,,,,,,,,,,,,,,0.39749999999999996,,,0.5,0.5,0.3333333333333333,,16.15,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,10228.0,170,21.0,317,324,90,116,48.0,641,16.0,26.0,3.0,4.0,6.0,3.0,8.0,11.0,23.0,8.0,28.0,14.0,30.0,57.0,9.0,33.0,16.0,103.0,316,1.0,5.0,,14.0,7.0,14.0,17.0,7.0,36.0,16.0,44.0,21.0,6.0,2.0,27.0,8.0,3.0,12.0,4.0,16.0,1.0,3.0,8.0,3.0,36.0,,2.0,3.0,19.0,22.0,3.0,25.0,11.0,5.0,6.0,6.0,4.0,2.0,8.0,4.0,14.0,7.0,13.0,1.0,18.0,19.0,,6.0,2.0,4.0,3.0,4.0,2.0,,36.0,90,2.0,2.0,0.26666666666666666,0.27586206896551724,0.7777777777777778,0.2727272727272727,0.28125,0.5263157894736842,0.2,0.5,0.48333333333333334,0.7777777777777778,0.46774193548387094,0.5202020202020202,0.7777777777777778,0.5142857142857142,0.36666666666666664,0.05263157894736842,0.07692307692307693,,30.053191489361705,0.42857142857142855,0.152,0.018518518518518517,0.07894736842105263,,0.13496932515337423,0.013333333333333334,0.021739130434782608,,0.05,0.2,0.2857142857142857,0.1,0.5,0.28888888888888886,0.6153846153846154,0.6666666666666666,0.375,0.08888888888888889,0.375,0.375,,0.25555555555555554,0.4782608695652174,0.5,0.18181818181818182,0.3111111111111111,0.2857142857142857,0.2857142857142857,0.75,0.3333333333333333,0.1935483870967742,0.6666666666666666,0.45161290322580644,0.6555555555555556,0.2962962962962963,0.5122595505617978,0.51675,0.51146,0.07216494845360824,0.09523809523809523,0.13592233009708737,0.34951456310679613,10.15263157894737,26.400000000000002,0.28391167192429023,3.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.29411764705882354,0.043478260869565216,0.08333333333333333,0.02702702702702703,0.024390243902439025,0.05555555555555555,0.2,0.2,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,0.0967741935483871,0.3333333333333333,0.2857142857142857,0.029411764705882353,,,,,,,,,,,,,,,True,,,,,,,,,,,
201632,1610612763,Hamed Haddadi,Hamed Haddadi,201632,MEM,12355.0,206,22.0,389,399,125,177,59.0,788,22.0,34.0,20.0,3.0,3.0,3.0,10.0,1.0,3.0,,1.0,1.0,26.0,47.0,,1.0,18.0,70.0,375,12.0,21.0,8.0,32.0,4.0,6.0,1.0,8.0,16.0,28.0,24.0,,,18.0,,,3.0,8.0,,8.0,,,7.0,,16.0,6.0,22.0,9.0,26.0,43.0,28.0,71.0,1.0,1.0,,7.0,2.0,2.0,14.0,5.0,21.0,26.0,43.0,,21.0,26.0,2.0,11.0,3.0,26.0,23.0,26.0,15.0,3.0,16.0,125,5.0,2.0,0.5384615384615384,0.8235294117647058,,,,0.5531914893617021,0.5714285714285714,0.6666666666666666,0.5416666666666666,0.5714285714285714,0.5714285714285714,0.5833333333333334,0.64,0.6666666666666666,0.020833333333333332,0.06382978723404255,0.08823529411764706,,17.419354838709676,0.3333333333333333,0.17687074829931973,0.1527777777777778,0.1836734693877551,0.12244897959183673,0.17857142857142858,0.14507772020725387,0.11864406779661017,0.05405405405405406,0.208955223880597,0.25,0.06818181818181818,0.15384615384615385,0.5769230769230769,0.7083333333333334,0.6470588235294118,0.7096774193548387,0.5,0.20833333333333334,0.3,0.3,0.6666666666666666,0.0625,0.3333333333333333,0.3333333333333333,1.0,0.020833333333333332,,,,0.9523809523809523,0.42857142857142855,1.0,0.14285714285714285,0.7291666666666666,,0.5301936170212765,0.579275,0.4342,0.19298245614035087,0.19642857142857142,0.45714285714285713,0.22857142857142856,4.125531914893617,50.4,0.3213367609254499,,,,,1.0,1.0,1.0,3.0,,,,,12.0,,,,,,,,,,3.0,,2.0,7.0,,,3.0,,,,,0.21052631578947367,0.15789473684210525,,,,,0.6,,,,,,,,8.0,2.0,5.0,1.0,2.0,2.0,1.0,0.38095238095238093,0.10714285714285714,0.3333333333333333,0.3,0.16666666666666666,,,True,,,,,,,,,,,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,2002.0,33,,58,66,13,34,10.0,124,3.0,9.0,2.0,,,1.0,1.0,,,,,,4.0,10.0,,,5.0,13.0,58,,2.0,,,1.0,1.0,,2.0,4.0,6.0,2.0,,,,,,,3.0,,3.0,,,2.0,,6.0,1.0,3.0,1.0,1.0,2.0,4.0,6.0,3.0,2.0,1.0,,,,,,,4.0,7.0,,3.0,6.0,,2.0,1.0,1.0,1.0,1.0,,,4.0,13,,1.0,0.75,0.75,,,,0.4,,1.0,0.4,,1.0,0.5,,1.0,,,,,18.571428571428573,,0.03225806451612903,0.12,0.125,0.2,0.05128205128205128,0.13333333333333333,,0.2,,0.1111111111111111,,0.14285714285714285,,0.9,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1,1.0,1.0,1.0,,,,,,,,,1.0,,,,0.9,,0.6954800000000001,0.6655,0.3842,0.16666666666666666,0.16666666666666666,,0.3076923076923077,1.73,,0.22413793103448276,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.07692307692307693,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,True,,,,,,,,,,,
201578,1610612763,Marreese Speights,Marreese Speights,201578,MEM,1477.0,25,13.0,45,46,12,20,6.0,91,3.0,4.0,2.0,2.0,2.0,,1.0,2.0,3.0,,,,5.0,8.0,,,2.0,12.0,36,1.0,2.0,1.0,3.0,3.0,3.0,,1.0,7.0,8.0,2.0,,,2.0,,,,1.0,1.0,2.0,1.0,,,,5.0,2.0,3.0,,2.0,2.0,5.0,7.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,3.0,3.0,1.0,2.0,,1.0,1.0,1.0,1.0,,7.0,12,,,0.8,1.0,,,,0.625,0.5,1.0,0.625,0.5,1.0,0.6666666666666666,0.5,1.1666666666666667,,,,,19.23076923076923,1.0,0.10526315789473684,0.2,,0.3333333333333333,0.09090909090909091,0.23809523809523808,0.2222222222222222,0.4,0.5,,,,1.0,0.5,0.75,0.75,0.6666666666666666,0.125,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,0.6666666666666666,1.0,,0.5,,0.4950375,0.59465,0.5348,0.2222222222222222,0.2222222222222222,0.25,0.5833333333333334,8.175,,0.26666666666666666,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,0.5,,,,,,,,,1.0,,,,,,,0.25,,,,,,True,,,,,,,,,,,
201967,1610612763,Dante Cunningham,Dante Cunningham,201967,MEM,5992.0,100,-10.0,202,203,70,113,25.0,405,7.0,7.0,2.0,1.0,1.0,,1.0,3.0,13.0,,1.0,1.0,10.0,21.0,,1.0,6.0,26.0,198,2.0,3.0,1.0,5.0,2.0,3.0,1.0,2.0,6.0,16.0,4.0,,,2.0,1.0,,,3.0,,3.0,,,2.0,,6.0,2.0,4.0,6.0,10.0,18.0,6.0,24.0,7.0,4.0,3.0,2.0,,2.0,1.0,,3.0,4.0,12.0,1.0,5.0,6.0,2.0,4.0,,1.0,1.0,1.0,1.0,,6.0,70,3.0,,0.8,0.8888888888888888,,,,0.47619047619047616,0.6666666666666666,0.6666666666666666,0.45454545454545453,0.6666666666666666,0.5,0.5416666666666666,0.8333333333333334,0.6,0.045454545454545456,,,,11.538461538461538,0.6666666666666666,0.14285714285714285,0.05555555555555555,0.2608695652173913,0.08,0.17204301075268819,0.061855670103092786,0.08108108108108109,0.05555555555555555,0.125,0.21052631578947367,0.10526315789473684,0.17647058823529413,1.0,0.3181818181818182,1.0,1.0,0.7142857142857143,0.045454545454545456,,,,0.5909090909090909,0.23076923076923078,0.23076923076923078,1.0,0.045454545454545456,,,,0.6666666666666666,0.25,1.0,0.25,0.36363636363636365,,0.46802499999999997,0.5715,0.3464875,0.16666666666666666,0.17391304347826086,0.19230769230769232,0.23076923076923078,12.661904761904763,29.2,0.3465346534653465,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,0.034482758620689655,,,,,,1.0,,,,,,,,2.0,1.0,,1.0,,,,0.15384615384615385,,0.14285714285714285,0.5,0.5,,,True,,,,,,,,,,,
201970,1610612763,Sam Young,Sam Young,201970,MEM,1294.0,22,-10.0,45,46,22,38,4.0,91,3.0,5.0,3.0,3.0,3.0,,1.0,,2.0,,1.0,1.0,3.0,8.0,,2.0,2.0,8.0,42,1.0,3.0,,2.0,3.0,4.0,1.0,,6.0,4.0,2.0,,,,1.0,,,2.0,,2.0,,,2.0,,4.0,,1.0,,1.0,2.0,1.0,3.0,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,6.0,22,,,0.6666666666666666,0.6666666666666666,,,,0.375,0.3333333333333333,0.75,0.3,0.3333333333333333,0.6,0.36363636363636365,0.3333333333333333,0.6,0.2,,,,20.37037037037037,,0.07692307692307693,0.041666666666666664,,,0.0625,0.034482758620689655,0.09090909090909091,,,,0.2,,,0.5,0.6,0.6,0.6666666666666666,0.1,,,,0.2,,,,0.1,,,,1.0,0.6,1.0,0.2,0.7,,0.5648199999999999,0.6022000000000001,0.62544,0.09090909090909091,0.1111111111111111,0.25,0.75,7.2125,24.65,0.4888888888888889,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.1,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,0.25,,,,1.0,,,True,,,,,,,,,,,
202347,1610612763,Quincy Pondexter,Quincy Pondexter,202347,MEM,6919.0,115,17.0,225,220,70,96,37.0,445,4.0,10.0,4.0,2.0,4.0,,,2.0,7.0,,1.0,,6.0,17.0,3.0,11.0,2.0,23.0,205,3.0,5.0,1.0,7.0,3.0,5.0,2.0,2.0,11.0,4.0,8.0,9.0,,4.0,1.0,,4.0,3.0,,3.0,,,2.0,,6.0,1.0,6.0,4.0,2.0,6.0,7.0,13.0,1.0,,1.0,1.0,1.0,1.0,3.0,,4.0,4.0,13.0,,3.0,4.0,,2.0,,1.0,1.0,1.0,,,11.0,70,1.0,,0.3333333333333333,0.5,1.0,0.2727272727272727,0.2727272727272727,0.35294117647058826,0.6,0.6,0.375,0.6,0.6428571428571429,0.38333333333333336,0.5833333333333334,0.6111111111111112,0.39285714285714285,0.23529411764705882,0.4,,12.454212454212454,0.25,0.0273972602739726,0.07142857142857142,0.12121212121212122,0.03225806451612903,0.05660377358490566,0.06086956521739131,0.03125,0.047619047619047616,0.02857142857142857,,0.043478260869565216,0.1111111111111111,,0.35714285714285715,0.4,0.6666666666666666,0.25,,,,,0.25,0.2857142857142857,0.2857142857142857,0.5,0.03571428571428571,,,,0.8,0.5714285714285714,0.5,,0.75,,0.5471517857142858,0.52736,0.56725,0.06666666666666667,0.10526315789473684,0.30434782608695654,0.4782608695652174,8.117647058823529,23.636363636363637,0.3111111111111111,,,,,,1.0,,,,,,,2.0,3.0,10.0,,,1.0,2.0,,1.0,,1.0,1.0,,1.0,,,,,0.5,,,0.08333333333333333,0.06666666666666667,0.35714285714285715,0.3,0.3,1.0,0.5,,,,0.2857142857142857,0.5,,,,,,,1.0,,,,0.125,,0.16666666666666666,,,,True,,,,,,,,,,,
