EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,Corner3PctBlocked,on,HeaveMakes,Clear Path Fouls
101126,1610612744,Nate Robinson,Nate Robinson,101126,GSW,20309.0,338,10.0,672,652,219,280,82,1324,10.0,15.0,1.0,1.0,3.0,6.0,3.0,14.0,13.0,34.0,3.0,7.0,1.0,4.0,14.0,46.0,1.0,3.0,2.0,16.0,26.0,63,17.0,53.0,41.0,144.0,725,3.0,6.0,1.0,3.0,2.0,11.0,5.0,19.0,3.0,20.0,20.0,39.0,12.0,40.0,42.0,9.0,2.0,1.0,45.0,14.0,4.0,1.0,31.0,10.0,41.0,8.0,2.0,15.0,6.0,10.0,92.0,1.0,4.0,8.0,9.0,17.0,5.0,22.0,18.0,12.0,6.0,9.0,3.0,5.0,8.0,4.0,2.0,17.0,2.0,11.0,2.0,28.0,1.0,1.0,1.0,30.0,1.0,1.0,2.0,46.0,3.0,2.0,15.0,1.0,7.0,37.0,214,7.0,6.0,0.2307692307692307,0.24,0.8235294117647058,0.320754716981132,0.3333333333333333,0.15,0.3269230769230769,0.4126984126984127,0.5,0.2631578947368421,0.4439655172413793,0.5,0.2435897435897435,0.5220588235294118,0.6111111111111112,0.39,0.4568965517241379,0.0188679245283018,0.0634920634920634,0.0666666666666666,0.2142857142857142,0.0217391304347826,20.0,0.5294117647058824,0.044776119402985,0.0193236714975845,0.1066666666666666,0.01,0.0615942028985507,0.01628664495114,0.0185185185185185,0.0348837209302325,0.0136986301369863,0.0185185185185185,0.0394736842105263,0.0704225352112676,0.1016949152542373,0.125,0.1293103448275862,0.6666666666666666,0.7142857142857143,0.3,0.1206896551724138,0.2142857142857142,0.2727272727272727,0.293103448275862,0.3823529411764705,0.3823529411764705,0.2307692307692307,0.0603448275862069,0.4285714285714285,0.4285714285714285,1.0,0.396551724137931,0.3043478260869565,0.3111111111111111,0.7857142857142857,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1538461538461538,0.5,0.1025641025641025,0.25,0.4102564102564102,0.125,0.5862068965517241,0.3111111111111111,0.4922147826086957,0.4896312500000001,0.4966934210526316,0.1240310077519379,0.2,0.0185185185185185,0.0763888888888889,0.2708333333333333,12.16984126984127,26.6245283018868,0.3258928571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101135,1610612744,David Lee,David Lee,101135,GSW,70938.0,1182,-66.0,2297,2287,421,605,262,4584,146.0,229.0,41.0,73.0,23.0,35.0,58.0,134.0,56.0,126.0,,,,,,2.0,,,,1.0,260.0,489,,2.0,109.0,629.0,2483,52.0,94.0,,,10.0,114.0,36.0,63.0,,1.0,20.0,92.0,340.0,180.0,,,64.0,,2.0,,42.0,,52.0,30.0,82.0,12.0,18.0,29.0,6.0,17.0,194.0,33.0,72.0,51.0,141.0,212.0,107.0,319.0,32.0,22.0,10.0,46.0,13.0,30.0,37.0,16.0,,83.0,10.0,51.0,1.0,111.0,6.0,11.0,7.0,118.0,1.0,13.0,3.0,140.0,19.0,1.0,70.0,,9.0,92.0,417,13.0,5.0,0.6538461538461539,0.7456140350877193,,,,,,0.5316973415132924,0.5531914893617021,0.5714285714285714,0.5295315682281059,0.5531914893617021,0.5625,0.5707803992740472,0.5643564356435643,0.6052631578947368,0.0040733197556008,,0.0858895705521472,0.1266375545851528,0.0895522388059701,,24.42218798151001,0.5542168674698795,0.1732186732186732,0.0901126408010012,0.1854545454545454,0.1130136986301369,0.1763085399449036,0.0962419798350137,0.1341463414634146,0.0685358255451713,0.1161616161616161,0.1361867704280155,0.2078853046594982,0.1726618705035971,0.178743961352657,0.2058823529411764,0.4663951120162933,0.6375545851528385,0.73,0.6301369863013698,0.2729124236252546,0.4328358208955223,0.4754098360655737,0.2566191446028513,0.4444444444444444,0.448,0.9464285714285714,,,,,0.0040733197556008,,,,0.776595744680851,0.5616438356164384,,,,0.546875,0.6571428571428571,,,0.015625,,0.470468431771894,,0.4997465376782077,0.5504323943661971,0.49637265625,0.1291512915129151,0.1296296296296296,,0.1812400635930047,0.1462639109697933,7.443967280163599,25.75,0.1832825424466695,2.0,20.0,13.0,2.0,2.0,6.0,3.0,13.0,11.0,2.0,13.0,7.0,1.0,2.0,0.0079365079365079,0.2816901408450704,0.0444444444444444,0.0732758620689655,0.1063829787234042,0.0691489361702127,0.5384615384615384,0.4310344827586206,0.1707317073170731,,,,,,,,,,,,,,True,,
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,81929.0,1365,-55.0,2662,2651,509,770,294,5313,110.0,189.0,5.0,11.0,21.0,34.0,44.0,115.0,101.0,244.0,21.0,44.0,4.0,9.0,29.0,112.0,3.0,8.0,8.0,35.0,255.0,548,50.0,156.0,151.0,811.0,2863,10.0,25.0,5.0,14.0,5.0,40.0,50.0,91.0,12.0,44.0,65.0,201.0,170.0,340.0,105.0,45.0,4.0,2.0,110.0,29.0,27.0,,157.0,66.0,223.0,40.0,26.0,89.0,17.0,51.0,512.0,7.0,9.0,24.0,79.0,111.0,16.0,127.0,56.0,23.0,33.0,68.0,15.0,47.0,55.0,21.0,2.0,123.0,29.0,37.0,2.0,84.0,11.0,,5.0,179.0,7.0,4.0,12.0,186.0,12.0,7.0,58.0,5.0,31.0,194.0,504,8.0,24.0,0.3333333333333333,0.3359683794466403,0.7,0.3205128205128205,0.3571428571428571,0.2727272727272727,0.3246753246753247,0.4653284671532847,0.4,0.5494505494505495,0.46875,0.4487179487179487,0.5037037037037037,0.513375796178344,0.4761904761904761,0.5828402366863905,0.2215909090909091,,0.0492700729927007,0.0899470899470899,0.0782608695652174,,30.2434144714905,0.5528455284552846,0.0854054054054054,0.0099118942731277,0.0747663551401869,0.0205882352941176,0.0826645264847512,0.0128205128205128,0.0144927536231884,,0.0211864406779661,0.0557491289198606,0.077639751552795,0.120253164556962,0.0775510204081632,0.0657894736842105,0.2684659090909091,0.582010582010582,0.6395348837209303,0.4272727272727272,0.1633522727272727,0.3826086956521739,0.4150943396226415,0.3465909090909091,0.4139344262295082,0.4156378600823045,0.3069306930693069,0.0625,0.4772727272727273,0.4772727272727273,1.0,0.1590909090909091,0.2589285714285714,0.2589285714285714,0.4827586206896552,0.282051282051282,0.4545454545454545,0.2051282051282051,0.375,0.6666666666666666,0.2518518518518518,0.6176470588235294,0.0666666666666666,0.4444444444444444,0.2592592592592592,0.2285714285714285,0.4900568181818182,0.2636363636363636,0.4920258915834521,0.5208666666666667,0.4746742424242425,0.0835543766578249,0.0976430976430976,0.03125,0.0493218249075215,0.2478421701602959,10.716058394160584,25.79230769230769,0.1912096168294515,,8.0,7.0,6.0,7.0,13.0,7.0,10.0,3.0,5.0,12.0,8.0,,1.0,0.0040983606557377,0.0851063829787234,,0.0187265917602996,0.0192307692307692,0.0193370165745856,0.6666666666666666,0.1590909090909091,0.4,2.0,6.0,1.0,2.0,1.0,1.0,2.0,0.1538461538461538,0.3333333333333333,1.0,,,,True,,
201187,1610612744,Dominic McGuire,Dominic McGuire,201187,GSW,16549.0,276,-59.0,540,557,135,198,43,1097,10.0,20.0,1.0,6.0,2.0,4.0,2.0,8.0,4.0,10.0,,,,,,,,,,,16.0,38,,,6.0,38.0,578,1.0,6.0,,,,2.0,3.0,5.0,,,3.0,9.0,30.0,2.0,,,2.0,,,,7.0,,10.0,9.0,19.0,3.0,6.0,4.0,2.0,4.0,47.0,3.0,11.0,13.0,28.0,49.0,14.0,63.0,6.0,2.0,4.0,6.0,1.0,3.0,4.0,3.0,,10.0,4.0,18.0,,30.0,1.0,1.0,1.0,7.0,,1.0,1.0,10.0,,,3.0,,2.0,9.0,133,3.0,2.0,0.9375,1.0,,,,,,0.4210526315789473,0.1666666666666666,0.6,0.4210526315789473,0.1666666666666666,0.6,0.4418604651162791,0.1666666666666666,0.6428571428571429,,,0.1842105263157894,0.2,0.25,,8.983050847457626,0.6,0.1435897435897435,0.0617977528089887,0.1756756756756756,0.0535714285714285,0.1524163568773234,0.0598290598290598,0.06,0.044776119402985,0.027027027027027,0.1166666666666666,0.1515151515151515,0.1594202898550724,0.1666666666666666,0.2,0.5263157894736842,0.5,0.625,0.9,0.2105263157894736,0.25,0.3333333333333333,0.2631578947368421,0.4,0.4444444444444444,1.0,,,,,,,,,1.0,0.1666666666666666,,,,0.8,0.5,,,,,0.5263157894736842,,0.4935789473684209,0.5867800000000001,0.5277000000000001,0.073170731707317,0.073170731707317,,0.0526315789473684,0.2368421052631578,7.373684210526315,,0.25,,8.0,1.0,,,,,9.0,6.0,3.0,11.0,6.0,,,0.1,0.2580645161290322,,0.081967213114754,0.1052631578947368,0.0666666666666666,0.5454545454545454,1.0,,,,,2.0,2.0,,,,,,2.0,,,True,,
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,32233.0,537,7.0,1068,1051,336,437,112,2119,13.0,26.0,3.0,5.0,6.0,8.0,4.0,9.0,8.0,24.0,16.0,37.0,3.0,11.0,12.0,26.0,4.0,5.0,5.0,9.0,25.0,59,28.0,63.0,24.0,158.0,1158,5.0,9.0,6.0,8.0,2.0,30.0,9.0,19.0,8.0,20.0,7.0,49.0,30.0,20.0,84.0,,6.0,1.0,25.0,12.0,5.0,,13.0,9.0,22.0,4.0,5.0,4.0,4.0,5.0,53.0,7.0,3.0,9.0,46.0,64.0,10.0,74.0,9.0,5.0,4.0,13.0,2.0,10.0,11.0,3.0,1.0,24.0,10.0,15.0,1.0,28.0,3.0,,,26.0,,2.0,2.0,31.0,1.0,,11.0,,5.0,49.0,331,4.0,3.0,0.6,0.6818181818181818,1.0,0.4444444444444444,0.75,0.4,0.4516129032258064,0.423728813559322,0.5555555555555556,0.4736842105263157,0.5491803278688525,0.8235294117647058,0.5384615384615384,0.5766423357664233,0.8333333333333334,0.5697674418604651,0.5163934426229508,,0.0847457627118644,0.1153846153846153,0.2222222222222222,,13.518052057094875,0.5416666666666666,0.1377245508982036,0.0092879256965944,0.06,0.0510948905109489,0.1136363636363636,0.0217391304347826,,0.0150375939849624,0.0319148936170212,0.0818181818181818,0.1559633027522936,0.1739130434782608,0.0737704918032786,,0.2131147540983606,0.5,0.5652173913043478,0.6153846153846154,0.0737704918032786,0.4444444444444444,0.5714285714285714,0.1967213114754098,0.3333333333333333,0.3333333333333333,0.625,0.3032786885245901,0.4324324324324324,0.4324324324324324,1.0,0.2131147540983606,0.4615384615384615,0.4615384615384615,1.0,0.2941176470588235,0.6,0.2941176470588235,0.8,1.0,0.2051282051282051,0.75,0.282051282051282,0.2727272727272727,0.2307692307692307,0.5555555555555556,0.7295081967213115,0.48,0.5396466942148759,0.5405363636363636,0.5201802631578948,0.0833333333333333,0.1594202898550724,,0.189873417721519,0.310126582278481,9.771186440677964,24.674603174603178,0.3146067415730337,,9.0,3.0,,1.0,1.0,4.0,13.0,9.0,3.0,14.0,6.0,1.0,,,0.1836734693877551,,0.0112359550561797,0.0930232558139534,0.05,0.4285714285714285,0.5,0.3333333333333333,2.0,3.0,,1.0,,1.0,1.0,0.1764705882352941,0.6666666666666666,1.0,,,,True,,
202327,1610612744,Ekpe Udoh,Ekpe Udoh,202327,GSW,31694.0,528,114.0,1005,996,219,311,123,2001,21.0,35.0,7.0,13.0,4.0,6.0,21.0,56.0,8.0,20.0,,,,,,,,,,,50.0,111,,,34.0,134.0,1016,7.0,16.0,,,7.0,21.0,11.0,26.0,,,11.0,33.0,58.0,42.0,,,4.0,,,,11.0,,12.0,5.0,17.0,3.0,2.0,6.0,3.0,3.0,39.0,6.0,35.0,15.0,34.0,56.0,42.0,98.0,15.0,8.0,7.0,9.0,2.0,6.0,16.0,3.0,,25.0,6.0,38.0,2.0,69.0,2.0,5.0,3.0,44.0,3.0,4.0,1.0,45.0,5.0,,19.0,,6.0,33.0,219,7.0,6.0,0.58,0.6041666666666666,,,,,,0.4504504504504504,0.4375,0.4230769230769231,0.4504504504504504,0.4375,0.4230769230769231,0.5114503816793893,0.5,0.4852941176470588,,,0.0990990990990991,0.1714285714285714,0.0892857142857142,,13.541666666666668,0.36,0.0926430517711171,0.1029411764705882,0.119047619047619,0.0431654676258992,0.0993914807302231,0.0855949895615866,0.1075268817204301,0.0846153846153846,0.0306122448979591,0.054054054054054,0.1079136690647482,0.1111111111111111,0.1145833333333333,0.1333333333333333,0.3153153153153153,0.6,0.7241379310344828,0.5714285714285714,0.5045045045045045,0.375,0.4117647058823529,0.1801801801801801,0.4,0.4,0.75,,,,,,,,,0.8125,0.5384615384615384,,,,0.2307692307692307,0.6666666666666666,,,,,0.3153153153153153,,0.4644495495495496,0.6068250000000001,0.4208269230769231,0.152,0.152,,0.1567164179104477,0.2462686567164179,7.715315315315314,,0.217910447761194,1.0,7.0,3.0,1.0,2.0,5.0,,49.0,26.0,22.0,49.0,28.0,4.0,1.0,,0.1666666666666666,0.0384615384615384,0.1196581196581196,0.073170731707317,0.06,0.5714285714285714,0.5238095238095238,0.1428571428571428,,,,,,,1.0,,,,3.0,1.0,,True,,
2198,1610612744,Kwame Brown,Kwame Brown,2198,GSW,8471.0,141,-32.0,271,281,52,118,32,552,16.0,29.0,2.0,5.0,5.0,6.0,1.0,6.0,,,,,,,,,,,,,17.0,35,,,11.0,45.0,292,2.0,5.0,,,2.0,6.0,5.0,7.0,,,2.0,12.0,26.0,8.0,,,4.0,,,,5.0,,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,,13.0,5.0,20.0,27.0,14.0,41.0,6.0,5.0,1.0,3.0,2.0,1.0,6.0,2.0,,9.0,,5.0,,14.0,2.0,1.0,1.0,18.0,1.0,1.0,,25.0,2.0,,11.0,,3.0,12.0,52,2.0,,0.7647058823529411,0.8666666666666667,,,,,,0.4857142857142857,0.4,0.7142857142857143,0.4857142857142857,0.4,0.7142857142857143,0.4787234042553192,0.375,0.5454545454545454,,,0.1428571428571428,0.1724137931034483,,,17.857142857142858,0.3333333333333333,0.2272727272727272,0.1413043478260869,0.1851851851851851,,0.217391304347826,0.1031746031746031,0.1428571428571428,0.1621621621621621,,0.2333333333333333,0.3043478260869565,0.1714285714285714,0.1764705882352941,0.2,0.8285714285714286,0.5517241379310345,0.6666666666666666,0.75,0.1714285714285714,0.1666666666666666,0.1666666666666666,,,,,,,,,,,,,1.0,0.4,,,,0.8571428571428571,0.8333333333333334,,,,,0.8285714285714286,,0.5414742857142857,0.61464,0.6164,0.25,0.25,,0.1333333333333333,0.2666666666666666,2.9657142857142853,,0.1918819188191882,1.0,2.0,2.0,,,2.0,,,,,,,1.0,,,0.1538461538461538,0.1,0.1,,0.1538461538461538,,1.0,,,,,,,,,,,,,,,True,,
2740,1610612744,Andris Biedrins,Andris Biedrins,2740,GSW,28627.0,477,-46.0,913,909,39,106,101,1822,22.0,30.0,7.0,11.0,,2.0,7.0,18.0,,,,,,,,,,,,,29.0,48,,,1.0,59.0,977,8.0,12.0,,,,16.0,,2.0,,,,,44.0,14.0,,,12.0,,,,1.0,,5.0,1.0,6.0,1.0,,,2.0,3.0,13.0,7.0,26.0,28.0,55.0,89.0,33.0,122.0,15.0,10.0,5.0,1.0,1.0,1.0,7.0,,,8.0,,45.0,3.0,82.0,1.0,14.0,2.0,8.0,,2.0,1.0,3.0,1.0,,2.0,,,,39,5.0,,0.7586206896551724,0.9565217391304348,,,,,,0.6041666666666666,0.6666666666666666,,0.6041666666666666,0.6666666666666666,,0.6020408163265306,0.6666666666666666,,,,0.0208333333333333,,0.0555555555555555,,5.550146056475171,0.125,0.1632047477744807,0.0755813953488372,0.2592592592592592,0.0648148148148148,0.1865168539325842,0.0730088495575221,0.1348314606741573,0.0397350993377483,0.0519480519480519,0.1752577319587628,0.1463414634146341,0.1709401709401709,0.2926829268292683,0.1538461538461538,0.625,0.7333333333333333,0.7333333333333333,0.7272727272727273,0.375,0.3888888888888889,0.4117647058823529,,,,,,,,,,,,,0.9166666666666666,0.6363636363636364,,,,1.0,,,,,,0.625,,0.5433666666666667,0.6012500000000001,0.55865,0.0408163265306122,0.0408163265306122,,0.2711864406779661,,3.458333333333333,,0.0427163198247535,,6.0,3.0,,2.0,,,32.0,17.0,15.0,32.0,25.0,,,,0.3157894736842105,,0.0769230769230769,0.0967741935483871,0.1666666666666666,0.78125,0.8571428571428571,0.1428571428571428,,,,,,,,,,,1.0,,,True,,
2748,1610612744,Dorell Wright,Dorell Wright,2748,GSW,57157.0,953,-73.0,1850,1855,266,474,201,3705,43.0,67.0,10.0,20.0,4.0,6.0,7.0,23.0,12.0,38.0,30.0,78.0,2.0,8.0,31.0,90.0,3.0,12.0,3.0,12.0,62.0,128,61.0,168.0,47.0,354.0,2006,11.0,25.0,4.0,19.0,7.0,41.0,7.0,12.0,5.0,20.0,9.0,38.0,70.0,54.0,177.0,6.0,18.0,,90.0,31.0,12.0,2.0,38.0,18.0,56.0,11.0,7.0,18.0,5.0,15.0,130.0,12.0,22.0,24.0,83.0,121.0,35.0,156.0,32.0,19.0,13.0,18.0,1.0,15.0,11.0,3.0,4.0,29.0,7.0,31.0,1.0,54.0,2.0,,,46.0,2.0,1.0,3.0,59.0,2.0,,18.0,5.0,5.0,38.0,266,4.0,1.0,0.5645161290322581,0.660377358490566,0.9672131147540984,0.3630952380952381,0.2105263157894736,0.25,0.3630952380952381,0.484375,0.44,0.5833333333333334,0.518581081081081,0.3863636363636363,0.453125,0.5496894409937888,0.4361702127659574,0.5,0.5675675675675675,0.0119047619047619,0.09375,0.1194029850746268,0.1304347826086956,,16.770483948251076,0.6206896551724138,0.1276923076923077,0.0341614906832298,0.110091743119266,0.05,0.1232718894009216,0.0384615384615384,0.0452261306532663,0.0272373540856031,0.0426829268292682,0.0980392156862745,0.1466666666666666,0.1357466063348416,0.1118012422360248,0.1052631578947368,0.2263513513513513,0.6417910447761194,0.7288135593220338,0.627906976744186,0.0777027027027027,0.3043478260869565,0.35,0.1283783783783783,0.3157894736842105,0.3243243243243243,0.25,0.2635135135135135,0.3846153846153846,0.3947368421052631,0.9666666666666668,0.304054054054054,0.3444444444444444,0.3444444444444444,0.967741935483871,0.4545454545454545,0.5,0.2727272727272727,0.25,1.0,0.1875,0.6666666666666666,0.25,0.25,0.375,0.25,0.793918918918919,0.3444444444444444,0.562125506756757,0.5564338235294117,0.5224953124999999,0.0725552050473186,0.125,0.0289017341040462,0.115819209039548,0.1073446327683615,7.6234375,24.749999999999996,0.1437837837837838,1.0,14.0,3.0,1.0,1.0,3.0,1.0,11.0,6.0,3.0,11.0,8.0,,1.0,0.0263157894736842,0.2372881355932203,0.0333333333333333,0.0319148936170212,0.0657894736842105,0.0189873417721519,0.7272727272727273,0.7142857142857143,0.1,1.0,7.0,,,,,2.0,0.1590909090909091,0.1428571428571428,,,,0.0256410256410256,True,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,37765.0,629,64.0,1237,1229,179,286,139,2466,14.0,30.0,1.0,2.0,4.0,5.0,11.0,34.0,48.0,88.0,12.0,20.0,2.0,4.0,29.0,75.0,3.0,11.0,3.0,8.0,73.0,152,41.0,95.0,30.0,299.0,1290,5.0,9.0,3.0,12.0,3.0,22.0,13.0,22.0,5.0,12.0,13.0,54.0,52.0,94.0,102.0,21.0,,,75.0,29.0,6.0,1.0,93.0,29.0,122.0,18.0,11.0,56.0,15.0,22.0,273.0,6.0,9.0,20.0,40.0,61.0,15.0,76.0,34.0,18.0,16.0,34.0,11.0,25.0,23.0,9.0,,57.0,10.0,18.0,,47.0,,,1.0,35.0,3.0,,5.0,38.0,1.0,8.0,8.0,1.0,6.0,54.0,179,9.0,6.0,0.3561643835616438,0.3561643835616438,0.8292682926829268,0.431578947368421,0.25,0.4166666666666667,0.431578947368421,0.4802631578947368,0.5555555555555556,0.5909090909090909,0.5445344129554656,0.4523809523809524,0.6029411764705882,0.5651340996168582,0.5,0.6463414634146342,0.3846153846153846,0.0105263157894736,0.0394736842105263,0.1333333333333333,0.0588235294117647,0.0133333333333333,22.812051649928264,0.5964912280701754,0.0888888888888888,0.0211267605633802,0.1333333333333333,0.0382165605095541,0.1,0.0257289879931389,0.0078125,0.0294117647058823,0.043103448275862,0.046979865771812,0.0886075949367088,0.1328671328671328,0.1043478260869565,0.2285714285714285,0.1214574898785425,0.4666666666666667,0.5384615384615384,0.5,0.1376518218623481,0.3235294117647059,0.34375,0.3562753036437247,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.0809716599190283,0.6,0.6,1.0,0.3036437246963562,0.3866666666666666,0.3918918918918919,0.7586206896551724,0.0952380952380952,0.5,0.5238095238095238,0.2727272727272727,1.0,0.1470588235294117,0.8,0.1176470588235294,0.5,0.2352941176470588,0.375,0.5060728744939271,0.3866666666666666,0.498730971659919,0.487225,0.4710367647058824,0.0352941176470588,0.050314465408805,0.0104166666666666,0.0735785953177257,0.1806020066889632,12.898026315789473,25.47368421052632,0.1447049312853678,,1.0,6.0,1.0,4.0,7.0,,8.0,3.0,4.0,8.0,3.0,1.0,,,0.04,,0.0234375,0.024390243902439,0.048780487804878,0.375,0.2727272727272727,,,1.0,,,,,1.0,0.0476190476190476,,,,,,True,,
