EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DeadBallTurnovers,Offensive Fouls,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,FTDefRebounds,LostBallSteals,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SelfOReb,Travels,Charge Fouls,ShortMidRangePctBlocked,SelfORebPct,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,3SecondViolations,Corner3Assists,Blocked3s,BlockedArc3,OffCorner3ReboundPct,Offensive Fouls Drawn,Corner3FGM,ThreePtShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockingFouls,on,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,Fg3aBlocked,Clear Path Fouls,BlockingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,OffensiveGoaltends,BlockedCorner3,3pt And 1 Free Throw Trips
101249,1610612741,John Lucas III,John Lucas III,101249,CHI,4124.0,69,14.0,138,134,86.0,62.0,25.0,272,3.0,6.0,3.0,6.0,2.0,3.0,5.0,12.0,3.0,2.0,1.0,5.0,13.0,1.0,3.0,4.0,10.0,10.0,21.0,5.0,16.0,3.0,38.0,125.0,2.0,2.0,1.0,5.0,7.0,6.0,13.0,4.0,11.0,2.0,26.0,4.0,16.0,9.0,6.0,2.0,13.0,5.0,1.0,8.0,1.0,9.0,1.0,3.0,3.0,2.0,19.0,1.0,2.0,1.0,2.0,2.0,4.0,6,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,5.0,1.0,2.0,1.0,26.0,86.0,0.2,0.2222222222222222,0.6,0.3125,0.2,0.36363636363636365,0.3125,0.47619047619047616,1.0,0.46153846153846156,0.47297297297297297,0.5,0.5,0.48717948717948717,0.5,0.52,0.43243243243243246,0.047619047619047616,0.16666666666666666,24.137931034482758,1.0,0.08333333333333333,0.03773584905660377,0.03773584905660377,0.05263157894736842,0.03278688524590164,0.041666666666666664,0.045454545454545456,0.09090909090909091,0.07692307692307693,0.05,0.041666666666666664,0.16216216216216217,0.5,0.6,0.08108108108108109,0.6666666666666666,0.6666666666666666,0.5,0.32432432432432434,0.4166666666666667,0.4166666666666667,0.2,0.08108108108108109,0.35135135135135137,0.38461538461538464,0.38461538461538464,0.6,0.2857142857142857,0.42857142857142855,0.3333333333333333,1.0,0.25,0.5,0.041666666666666664,0.4166666666666667,0.4,0.5945945945945946,0.38461538461538464,0.48463918918918925,0.5207428571428571,0.5078979166666667,0.05263157894736842,0.09090909090909091,0.18421052631578946,0.6842105263157895,12.147619047619047,24.8375,0.6231884057971014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1888,1610612741,Richard Hamilton,Richard Hamilton,1888,CHI,1538.0,26,6.0,45,44,14.0,19.0,6.0,89,,1.0,,,3.0,5.0,2.0,4.0,2.0,,,1.0,1.0,,,1.0,1.0,5.0,10.0,1.0,3.0,,13.0,53.0,1.0,1.0,,,2.0,3.0,4.0,1.0,1.0,,9.0,6.0,4.0,3.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,1.0,,1.0,2.0,1.0,3,,,,,,1.0,,,1.0,4.0,,,,,9.0,14.0,0.6,0.6,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.5,1.0,0.75,0.5,1.0,0.9,0.5,1.0,0.9,0.23076923076923078,0.1,1.0,26.41509433962264,,,0.05263157894736842,0.09090909090909091,,0.08333333333333333,0.05263157894736842,0.2,,,,,0.07692307692307693,,,0.38461538461538464,0.6,0.6,0.6666666666666666,0.3076923076923077,0.5,0.5,0.5,0.15384615384615385,0.07692307692307693,1.0,1.0,1.0,,,,,,,,0.2,1.0,0.3076923076923077,1.0,0.46066153846153846,0.4065,0.44933000000000006,,,0.15384615384615385,0.6923076923076923,10.97,24.233333333333334,0.3111111111111111,1.0,1.0,1.0,0.2,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,2494.0,42,30.0,84,82,52.0,25.0,16.0,166,3.0,8.0,,2.0,3.0,5.0,,,,,,,,,,,,6.0,13.0,,,3.0,15.0,75.0,2.0,4.0,,,5.0,1.0,5.0,,,2.0,4.0,6.0,6.0,,,2.0,,,3.0,1.0,3.0,4.0,3.0,,1.0,,11.0,,4.0,1.0,6.0,10.0,5.0,15,3.0,1.0,,,,,,3.0,7.0,4.0,5.0,1.0,2.0,1.0,4.0,52.0,0.5,0.6,,,,,,0.46153846153846156,0.5,0.2,0.46153846153846156,0.5,0.2,0.5,0.5,0.2857142857142857,,0.23076923076923078,0.375,14.150943396226415,,0.3333333333333333,0.2222222222222222,0.13333333333333333,,0.21875,0.09523809523809523,0.21428571428571427,,,0.1111111111111111,0.09090909090909091,0.6153846153846154,0.375,0.6,0.38461538461538464,0.6,0.6,0.3333333333333333,,,,,,,,,,,,,,0.4,,,,,0.6153846153846154,,0.49666153846153843,0.6243666666666666,0.46036,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.26666666666666666,4.746153846153846,,0.6190476190476191,1.0,,,0.2,0.5714285714285714,,2.0,4.0,1.0,3.0,2.0,1.0,6.0,2.0,1.0,3.0,6.0,3.0,3.0,1.0,0.75,0.1111111111111111,1.0,0.5,0.6666666666666666,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,4964.0,83,14.0,165,162,96.0,82.0,25.0,327,7.0,10.0,5.0,6.0,1.0,4.0,,3.0,,,,1.0,2.0,,,1.0,2.0,8.0,17.0,1.0,2.0,14.0,33.0,158.0,2.0,5.0,,,5.0,5.0,11.0,1.0,2.0,10.0,23.0,10.0,6.0,3.0,,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,,1.0,,5.0,2.0,4.0,,7.0,9.0,6.0,15,2.0,1.0,2.0,2.0,,4.0,2.0,1.0,2.0,8.0,15.0,1.0,8.0,,23.0,96.0,0.625,0.7142857142857143,1.0,0.5,,0.5,0.5,0.47058823529411764,0.4,0.45454545454545453,0.5,0.4,0.5,0.6346153846153846,0.5,0.6388888888888888,0.10526315789473684,0.17647058823529413,0.2,15.0,0.5,,0.11864406779661017,0.07017543859649122,0.09090909090909091,0.11940298507462686,0.0759493670886076,0.05263157894736842,,0.125,0.125,0.16666666666666666,0.5263157894736842,0.7,0.875,0.21052631578947367,0.25,0.3333333333333333,,0.15789473684210525,,,,,0.10526315789473684,0.5,0.5,1.0,,,,,0.46153846153846156,0.8333333333333334,,0.15384615384615385,0.5,0.631578947368421,0.5,0.47255526315789487,0.43035999999999996,0.48310384615384616,0.3076923076923077,0.3333333333333333,0.15151515151515152,0.696969696969697,6.464705882352941,24.9,0.5818181818181818,1.0,2.0,,0.125,,0.16666666666666666,2.0,3.0,1.0,1.0,1.0,,2.0,2.0,,,2.0,1.0,,,0.1,0.125,,0.5,0.7142857142857143,0.6,0.6666666666666666,0.5,1.0,1.0,1.0,0.25,0.14285714285714285,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2243,1610612741,Brian Scalabrine,Brian Scalabrine,2243,CHI,7323.0,122,13.0,236,232,114.0,103.0,37.0,468,6.0,9.0,3.0,4.0,3.0,6.0,4.0,8.0,3.0,,1.0,1.0,4.0,,,,1.0,13.0,23.0,1.0,7.0,3.0,32.0,234.0,2.0,6.0,,,5.0,8.0,14.0,,2.0,2.0,18.0,18.0,8.0,3.0,,4.0,4.0,1.0,2.0,13.0,2.0,15.0,2.0,12.0,,1.0,32.0,,7.0,1.0,8.0,13.0,8.0,21,5.0,3.0,4.0,3.0,1.0,9.0,3.0,5.0,9.0,5.0,6.0,,2.0,1.0,18.0,114.0,0.6923076923076923,0.8181818181818182,1.0,0.14285714285714285,,,0.14285714285714285,0.5652173913043478,0.3333333333333333,0.5714285714285714,0.48333333333333334,0.3333333333333333,0.5,0.48484848484848486,0.35714285714285715,0.5,0.23333333333333334,0.08695652173913043,,14.685314685314687,0.4444444444444444,0.06666666666666667,0.09411764705882353,0.08433734939759036,,0.1,0.0603448275862069,0.14285714285714285,0.1,,0.06060606060606061,0.08823529411764706,0.3,0.6666666666666666,0.6666666666666666,0.2,0.5,0.75,0.3333333333333333,0.26666666666666666,0.5,0.5,1.0,0.1,0.13333333333333333,0.25,0.25,1.0,,,,,0.25,0.75,0.0625,0.0625,,0.5333333333333333,0.25,0.460255,0.5443166666666667,0.4581906249999999,0.0625,0.08,0.15625,0.5625,9.352173913043478,24.842857142857145,0.4830508474576271,2.0,5.0,1.0,0.13333333333333333,0.16666666666666666,0.09090909090909091,1.0,4.0,1.0,3.0,2.0,1.0,6.0,4.0,1.0,1.0,6.0,4.0,2.0,1.0,0.25,0.02857142857142857,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,,,,1.0,0.3333333333333333,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2430,1610612741,Carlos Boozer,Carlos Boozer,2430,CHI,885.0,15,-10.0,29,26,12.0,12.0,5.0,55,2.0,2.0,2.0,2.0,,1.0,,2.0,,,,,,,,,,2.0,5.0,,,,4.0,33.0,,,,,,2.0,2.0,,,,4.0,4.0,,,,,,,,,1.0,1.0,1.0,,,,3.0,,1.0,,2.0,3.0,1.0,4,,,,,,1.0,,,,1.0,,,,,4.0,12.0,1.0,1.0,,,,,,0.4,,1.0,0.4,,1.0,0.4,,1.0,,,,17.142857142857142,,,0.2222222222222222,0.09090909090909091,,0.2727272727272727,0.06666666666666667,,,,1.0,,0.4,1.0,1.0,0.2,,,,0.4,,,,,,,,,,,,,1.0,1.0,,,,0.4,,0.47967999999999994,,0.5608,,,,1.0,8.32,,0.41379310344827586,1.0,1.0,,0.5,0.5,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,0.2,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,45.0,1,,1,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,0.5,,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
200758,1610612741,Ronnie Brewer,Ronnie Brewer,200758,CHI,2426.0,40,-2.0,77,76,40.0,25.0,18.0,153,4.0,7.0,4.0,5.0,,,1.0,8.0,,,,,,,,,,5.0,15.0,,,3.0,13.0,79.0,1.0,5.0,,,2.0,4.0,7.0,,,,8.0,8.0,2.0,,,,,,,1.0,3.0,4.0,2.0,,,1.0,11.0,3.0,1.0,,,,4.0,4,2.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,4.0,,2.0,,8.0,40.0,0.8,0.8,,,,,,0.3333333333333333,0.2,0.5714285714285714,0.3333333333333333,0.2,0.5714285714285714,0.38235294117647056,0.2,0.5714285714285714,,,,17.647058823529413,,,,0.027777777777777776,0.25,,0.08333333333333333,,0.14285714285714285,0.16666666666666666,,,0.4666666666666667,0.5714285714285714,0.5714285714285714,,,,,0.5333333333333333,0.125,0.125,1.0,,,,,,,,,,0.7142857142857143,0.8,,,,0.4666666666666667,,0.5446533333333332,0.5557333333333333,0.6336571428571428,0.11764705882352941,0.11764705882352941,0.15384615384615385,0.6153846153846154,10.573333333333332,,0.5194805194805194,,1.0,,,,,1.0,4.0,,,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,0.5,0.75,0.8,0.25,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,662.0,11,-9.0,21,20,11.0,10.0,4.0,41,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,1.0,2.0,1.0,3,,,,,,,,,1.0,1.0,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.14285714285714285,,0.14285714285714285,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,,,,,0.3333333333333333,,,,,1.0,,1.0,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201600,1610612741,Omer Asik,Omer Asik,201600,CHI,3401.0,57,-7.0,106,110,38.0,56.0,13.0,216,8.0,13.0,1.0,3.0,3.0,4.0,,,,,,,,,,,,11.0,17.0,,,5.0,27.0,112.0,2.0,3.0,,,5.0,1.0,3.0,,,2.0,4.0,20.0,2.0,,,,,,2.0,4.0,,4.0,,2.0,,2.0,8.0,1.0,3.0,,19.0,23.0,4.0,27,2.0,2.0,,,,2.0,1.0,4.0,8.0,10.0,15.0,1.0,8.0,,4.0,38.0,0.9090909090909091,0.9090909090909091,,,,,,0.6470588235294118,0.6666666666666666,0.3333333333333333,0.6470588235294118,0.6666666666666666,0.3333333333333333,0.5625,0.4166666666666667,0.2857142857142857,,0.11764705882352941,0.07692307692307693,21.13821138211382,,,0.4418604651162791,0.07894736842105263,0.08333333333333333,0.36538461538461536,0.08,0.18181818181818182,0.125,0.125,0.4,0.5,0.7647058823529411,0.6153846153846154,0.6666666666666666,0.23529411764705882,0.75,1.0,0.6666666666666666,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,0.7647058823529411,,0.572564705882353,0.57525,0.5796333333333333,0.3333333333333333,0.3333333333333333,0.18518518518518517,0.14814814814814814,2.5058823529411764,,0.3584905660377358,,2.0,1.0,,0.4,,1.0,2.0,1.0,4.0,,,8.0,8.0,,,8.0,5.0,2.0,,0.6666666666666666,,,0.625,1.0,0.6666666666666666,0.5,1.0,2.0,1.0,,0.25,0.5,,1.0,2.0,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
