EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,SecondChanceCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,on
101109,1610612757,Raymond Felton,Raymond Felton,101109,POR,38204.0,637,77,1227,1197,440,364,155,2424,40,75,3.0,5.0,12.0,24,7.0,18.0,18.0,45.0,5.0,10.0,1.0,2.0,3.0,16.0,60.0,1.0,4.0,7.0,28.0,65,138,21.0,70.0,28.0,221,1298,5.0,7.0,1.0,5.0,2.0,15.0,23.0,51,9.0,31.0,14.0,87,20,110.0,48.0,15.0,2.0,2.0,58.0,16.0,10.0,88.0,41.0,129.0,23.0,18.0,50.0,7.0,31.0,299.0,1.0,8.0,5.0,33,2.0,40,9.0,49,4.0,20.0,12.0,8.0,30.0,8.0,19.0,22,5.0,11.0,1.0,1.0,52,4.0,22.0,16.0,1.0,44.0,4.0,3.0,1.0,35.0,1.0,1.0,4.0,1.0,35.0,3.0,12.0,7.0,4.0,2.0,2.0,4.0,2.0,2.0,83,431,10.0,3.0,0.15384615384615385,0.15625,0.7619047619047619,0.3,0.2,0.2903225806451613,0.3088235294117647,0.47101449275362317,0.7142857142857143,0.45098039215686275,0.4639423076923077,0.5416666666666666,0.4451219512195122,0.49330357142857145,0.5769230769230769,0.4887640449438202,0.33653846153846156,0.07246376811594203,0.13333333333333333,19.742489270386265,0.5769230769230769,0.05263157894736842,0.08333333333333333,0.01904761904761905,0.03333333333333333,0.005952380952380952,0.0695970695970696,0.015306122448979591,0.02631578947368421,0.009174311926605505,0.018867924528301886,0.008695652173913044,0.08029197080291971,0.061946902654867256,0.10273972602739725,0.02857142857142857,0.044444444444444446,0.0392156862745098,0.5,0.3605769230769231,0.5333333333333333,0.6153846153846154,0.125,0.08653846153846154,0.3888888888888889,0.3888888888888889,0.14285714285714285,0.21634615384615385,0.4,0.4,0.2222222222222222,0.04807692307692308,0.5,0.5,1.0,0.28846153846153844,0.26666666666666666,0.26666666666666666,0.6875,0.4166666666666667,0.6,0.08333333333333333,0.3333333333333333,0.25,0.2926829268292683,0.5,0.036585365853658534,0.6666666666666666,0.34146341463414637,0.25,0.6971153846153846,0.27586206896551724,0.5284434146341462,0.5655666666666668,0.4966272151898734,0.055299539170506916,0.08163265306122448,0.06787330316742081,0.3936651583710407,8.247101449275362,26.23428571428572,0.35859820700896494,,,,,,,,,,,,,,,,,,,,,,,,,,True
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,54674.0,911,67,1743,1716,497,426,225,3459,77,114,25.0,39.0,27.0,36,51.0,113.0,67.0,159.0,,3.0,,,2.0,1.0,4.0,,,1.0,1.0,195,386,1.0,7.0,114.0,507,1838,36.0,61.0,,,20.0,92.0,52.0,99,1.0,3.0,50.0,157,206,184.0,,3.0,44.0,1.0,3.0,1.0,12.0,27.0,36.0,63.0,21.0,15.0,13.0,6.0,8.0,162.0,23.0,48.0,32.0,87,13.0,132,72.0,204,12.0,28.0,11.0,17.0,28.0,1.0,9.0,25,4.0,19.0,1.0,5.0,53,9.0,12.0,45.0,2.0,78.0,3.0,3.0,8.0,115.0,1.0,9.0,4.0,3.0,141.0,13.0,62.0,15.0,24.0,18.0,6.0,24.0,11.0,1.0,157,490,4.0,15.0,0.5282051282051282,0.5953757225433526,,0.14285714285714285,,0.3333333333333333,0.16666666666666666,0.5051813471502591,0.5901639344262295,0.5252525252525253,0.5,0.5901639344262295,0.5245098039215687,0.5547045951859956,0.6301369863013698,0.5992366412213741,0.017811704834605598,0.031088082901554404,0.08771929824561403,25.589563472152534,0.5283018867924528,0.22413793103448276,0.15077989601386482,0.08135593220338982,0.1568627450980392,0.09465020576131687,0.1523687580025608,0.08523409363745499,0.1201923076923077,0.09859154929577464,0.0375,0.09090909090909091,0.15151515151515152,0.15822784810126583,0.14479638009049775,0.16911764705882354,0.1323529411764706,0.06593406593406594,0.4583333333333333,0.2900763358778626,0.6754385964912281,0.7403846153846154,0.4805194805194805,0.2875318066157761,0.45132743362831856,0.45535714285714285,0.3333333333333333,0.40458015267175573,0.42138364779874216,0.4240506329113924,0.7313432835820896,0.007633587786259542,,,,0.010178117048346057,0.25,0.25,,0.639344262295082,0.6410256410256411,,,,0.35294117647058826,0.75,0.0196078431372549,,0.00980392156862745,1.0,0.30788804071246817,0.3333333333333333,0.47300063938618925,0.54375,0.4669083333333333,0.14027149321266968,0.1425287356321839,0.1814595660749507,0.3096646942800789,10.511917098445597,29.25714285714286,0.285140562248996,1.0,0.008849557522123894,0.006289308176100629,0.02631578947368421,0.10112359550561797,0.08,,,,,,,,,,,,,,,,,,,,True
200783,1610612757,Craig Smith,Craig Smith,200783,POR,18943.0,316,-54,601,592,116,122,79,1193,30,52,10.0,14.0,5.0,9,10.0,26.0,1.0,3.0,,,,,,,1.0,,,,1.0,41,81,,1.0,31.0,113,645,10.0,15.0,,,5.0,25.0,5.0,14,,1.0,5.0,15,34,48.0,,,12.0,,1.0,,10.0,11.0,2.0,13.0,1.0,1.0,6.0,2.0,3.0,28.0,4.0,24.0,10.0,37,6.0,53,29.0,82,2.0,13.0,4.0,9.0,6.0,1.0,2.0,12,,4.0,,3.0,18,3.0,1.0,21.0,1.0,34.0,2.0,4.0,,32.0,1.0,3.0,1.0,1.0,46.0,4.0,21.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,15,116,3.0,4.0,0.4146341463414634,0.4857142857142857,,,,,,0.5061728395061729,0.6666666666666666,0.35714285714285715,0.5,0.6666666666666666,0.3333333333333333,0.5485436893203883,0.6578947368421053,0.35714285714285715,0.012195121951219513,0.12345679012345678,0.1346153846153846,17.43515850144092,0.3333333333333333,0.375,0.18407960199004975,0.1038961038961039,0.13157894736842105,0.06451612903225806,0.16967509025270758,0.09556313993174062,0.1,0.125,0.0898876404494382,0.1,0.08064516129032258,0.22413793103448276,0.2345679012345679,0.1320754716981132,0.13043478260869565,0.07142857142857142,0.25,0.6341463414634146,0.5769230769230769,0.6666666666666666,0.5333333333333333,0.3170731707317073,0.38461538461538464,0.43478260869565216,0.1,0.036585365853658534,0.3333333333333333,0.3333333333333333,,,,,,0.012195121951219513,,,,0.9333333333333333,0.7142857142857143,,,,0.6,0.5555555555555556,,,0.06666666666666667,,0.6463414634146342,,0.5282371951219513,0.60825,0.47330999999999995,0.21212121212121213,0.21428571428571427,0.22123893805309736,0.13274336283185842,3.5765432098765433,27.0,0.1930116472545757,1.0,0.11538461538461539,,0.08333333333333333,,0.2,6.0,,,,,,,,,,,,,,,,,,,True
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,57766.0,963,15,1852,1840,548,452,232,3692,63,107,20.0,33.0,12.0,27,4.0,27.0,24.0,62.0,26.0,66.0,7.0,7.0,17.0,32.0,75.0,2.0,6.0,9.0,16.0,91,196,58.0,141.0,80.0,436,1988,24.0,45.0,5.0,13.0,16.0,79.0,16.0,41,16.0,33.0,31.0,111,120,62.0,165.0,9.0,28.0,,75.0,32.0,23.0,23.0,15.0,38.0,9.0,6.0,12.0,2.0,9.0,91.0,12.0,38.0,28.0,73,8.0,109,50.0,159,11.0,34.0,23.0,11.0,28.0,6.0,15.0,20,1.0,13.0,1.0,5.0,48,,13.0,19.0,1.0,68.0,3.0,6.0,3.0,103.0,7.0,3.0,14.0,2.0,92.0,8.0,38.0,11.0,35.0,30.0,3.0,35.0,23.0,1.0,111,542,13.0,8.0,0.6593406593406593,0.7792207792207793,0.9482758620689655,0.41134751773049644,0.38461538461538464,0.48484848484848486,0.41134751773049644,0.4642857142857143,0.5333333333333333,0.3902439024390244,0.5281899109792285,0.5431034482758621,0.5405405405405406,0.5753968253968254,0.5984848484848485,0.6235955056179775,0.41839762611275966,0.11734693877551021,0.1308411214953271,20.075578649031648,0.5833333333333334,0.11428571428571428,0.12227805695142378,0.06109324758842444,0.1222707423580786,0.04633204633204633,0.12227602905569007,0.056753688989784334,0.0779816513761468,0.07051282051282051,0.04032258064516129,0.030303030303030304,0.09223300970873786,0.12804878048780488,0.14537444933920704,0.1411042944785276,0.07575757575757576,0.06790123456790123,0.6571428571428571,0.31750741839762614,0.5887850467289719,0.6774193548387096,0.5396825396825397,0.08011869436201781,0.14814814814814814,0.2,1.0,0.18397626112759644,0.3870967741935484,0.4,0.9166666666666666,0.19584569732937684,0.3939393939393939,0.3939393939393939,1.0,0.22255192878338279,0.4266666666666667,0.43243243243243246,0.90625,0.5689655172413793,0.6060606060606061,0.1206896551724138,0.10344827586206896,0.3333333333333333,0.36486486486486486,0.4444444444444444,0.22972972972972974,0.4117647058823529,0.21621621621621623,0.5625,0.7359050445103857,0.4266666666666667,0.5496336795252225,0.5569490196078432,0.5681844594594595,0.10899182561307902,0.168141592920354,0.1811926605504587,0.2545871559633027,8.001020408163265,24.239716312056736,0.2958963282937365,,0.25925925925925924,0.03225806451612903,,0.07446808510638298,0.2,,3.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,0.0070921985815602835,0.013333333333333334,0.42857142857142855,1.0,0.5,0.014184397163120567,,,,,True
2037,1610612757,Jamal Crawford,Jamal Crawford,2037,POR,96760.0,1613,-14,3083,3042,902,717,395,6125,60,123,12.0,17.0,25.0,51,36.0,114.0,107.0,240.0,37.0,80.0,7.0,7.0,20.0,43.0,180.0,5.0,14.0,12.0,59.0,203,477,80.0,260.0,191.0,837,3290,26.0,45.0,9.0,21.0,11.0,90.0,63.0,153,19.0,79.0,71.0,254,96,310.0,198.0,42.0,14.0,7.0,173.0,43.0,34.0,143.0,48.0,191.0,24.0,24.0,57.0,12.0,74.0,430.0,7.0,9.0,41.0,60,1.0,102,16.0,118,6.0,55.0,39.0,16.0,63.0,15.0,33.0,48,5.0,30.0,1.0,6.0,111,9.0,38.0,23.0,,74.0,7.0,1.0,5.0,136.0,,2.0,7.0,,206.0,12.0,63.0,15.0,11.0,7.0,2.0,14.0,4.0,,250,893,9.0,13.0,0.23645320197044334,0.24489795918367346,0.825,0.3076923076923077,0.42857142857142855,0.24050632911392406,0.31620553359683795,0.42557651991614254,0.5777777777777777,0.4117647058823529,0.43826322930800543,0.5984848484848485,0.39439655172413796,0.5,0.6304347826086957,0.4696969696969697,0.35278154681139756,0.07127882599580712,0.17073170731707318,26.239727968262965,0.5675675675675675,0.00980392156862745,0.05917159763313609,0.008506616257088847,0.10732984293193717,0.015945330296127564,0.07234957020057306,0.01068804275217101,0.005494505494505495,0.01818181818181818,0.00477326968973747,0.023972602739726026,0.06432748538011696,0.02867383512544803,0.07633587786259542,0.11678832116788321,0.08333333333333333,0.015306122448979591,0.2857142857142857,0.16689280868385345,0.4878048780487805,0.5882352941176471,0.25,0.1546811397557666,0.3157894736842105,0.3364485981308411,0.25,0.3256445047489824,0.44583333333333336,0.45726495726495725,0.22429906542056074,0.10854816824966079,0.4625,0.4625,1.0,0.24423337856173677,0.2388888888888889,0.24431818181818182,0.6744186046511628,0.25757575757575757,0.7058823529411765,0.10606060606060606,0.21212121212121213,0.35714285714285715,0.21982758620689655,0.49019607843137253,0.08620689655172414,0.35,0.2543103448275862,0.2033898305084746,0.519674355495251,0.24855491329479767,0.4810488980716254,0.4871879999999999,0.4688919282511211,0.095,0.11931818181818182,0.10752688172043011,0.3034647550776583,11.889308176100629,25.693846153846152,0.29257216996432045,,0.06140350877192982,0.025,,,0.16666666666666666,,4.0,4.0,1.0,25.0,13.0,2.0,,,0.015384615384615385,0.022222222222222223,0.5714285714285714,1.0,0.8,0.04779411764705882,3.0,2.0,1.0,,True
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,54316.0,905,38,1745,1712,524,419,227,3457,42,71,5.0,8.0,13.0,22,13.0,35.0,19.0,42.0,19.0,55.0,6.0,3.0,15.0,23.0,69.0,1.0,4.0,8.0,23.0,74,148,42.0,124.0,57.0,331,1843,9.0,16.0,4.0,10.0,8.0,38.0,21.0,44,11.0,38.0,21.0,96,72,76.0,117.0,9.0,12.0,2.0,67.0,23.0,14.0,30.0,17.0,47.0,9.0,8.0,20.0,2.0,8.0,111.0,13.0,12.0,23.0,42,8.0,73,27.0,100,4.0,28.0,12.0,16.0,21.0,2.0,9.0,10,4.0,12.0,,,31,1.0,6.0,29.0,2.0,66.0,1.0,,2.0,75.0,4.0,2.0,9.0,,72.0,5.0,33.0,5.0,4.0,1.0,2.0,4.0,2.0,1.0,88,516,12.0,1.0,0.4864864864864865,0.5294117647058824,0.9285714285714286,0.3387096774193548,0.4,0.2894736842105263,0.3442622950819672,0.5,0.5625,0.4772727272727273,0.5036764705882353,0.5769230769230769,0.4573170731707317,0.5409836065573771,0.6129032258064516,0.5161290322580645,0.45588235294117646,0.0945945945945946,0.1267605633802817,16.766467065868266,0.6774193548387096,0.13114754098360656,0.07650273224043716,0.02023608768971332,0.10849056603773585,0.05078125,0.08541392904073587,0.02944640753828033,0.014634146341463415,0.018633540372670808,0.02643171806167401,0.05202312138728324,0.05202312138728324,0.056962025316455694,0.11009174311926606,0.09868421052631579,0.13333333333333333,0.030534351145038167,0.5,0.2610294117647059,0.5915492957746479,0.6774193548387096,0.5476190476190477,0.12867647058823528,0.37142857142857144,0.41935483870967744,0.6153846153846154,0.15441176470588236,0.4523809523809524,0.4634146341463415,0.2631578947368421,0.20220588235294118,0.34545454545454546,0.35185185185185186,1.0,0.2536764705882353,0.3333333333333333,0.3382352941176471,0.8695652173913043,0.3076923076923077,0.625,0.23076923076923078,0.15384615384615385,0.25,0.2682926829268293,0.5909090909090909,0.18292682926829268,0.2,0.2804878048780488,0.34782608695652173,0.7169117647058824,0.34328358208955223,0.5323485185185186,0.47811750000000003,0.5080018750000002,0.11,0.1875,0.1148036253776435,0.29003021148036257,8.076351351351352,24.783870967741926,0.3002865329512894,2.0,0.11428571428571428,0.023809523809523808,0.05128205128205128,0.04819277108433735,,,3.0,2.0,,1.0,,1.0,,,0.016129032258064516,0.014492753623188406,0.5,1.0,1.0,,,,,0.01818181818181818,True
2222,1610612757,Gerald Wallace,Gerald Wallace,2222,POR,42268.0,704,68,1359,1350,441,385,161,2709,66,120,8.0,15.0,19.0,33,2.0,12.0,9.0,20.0,8.0,19.0,,2.0,6.0,6.0,27.0,1.0,1.0,4.0,13.0,77,152,14.0,46.0,69.0,265,1371,8.0,15.0,1.0,1.0,5.0,24.0,22.0,41,6.0,19.0,32.0,94,86,68.0,42.0,,12.0,,27.0,6.0,21.0,34.0,19.0,53.0,11.0,8.0,22.0,7.0,5.0,125.0,5.0,27.0,21.0,65,17.0,103,32.0,135,1.0,33.0,16.0,17.0,19.0,3.0,9.0,20,2.0,10.0,,3.0,39,1.0,12.0,29.0,4.0,59.0,5.0,4.0,5.0,84.0,5.0,11.0,4.0,1.0,86.0,4.0,30.0,15.0,16.0,14.0,2.0,16.0,9.0,,94,437,7.0,14.0,0.5584415584415584,0.6056338028169014,1.0,0.30434782608695654,1.0,0.3157894736842105,0.30434782608695654,0.506578947368421,0.5333333333333333,0.5365853658536586,0.494949494949495,0.59375,0.5166666666666667,0.5543933054393305,0.6,0.5875,0.23232323232323232,0.13815789473684212,0.14166666666666666,18.028534370946822,0.48717948717948717,0.288135593220339,0.1434878587196468,0.05908096280087528,0.11602209944751381,0.02617801047120419,0.13564668769716087,0.04938271604938271,0.05056179775280899,0.08421052631578947,0.05434782608695652,0.04032258064516129,0.1488095238095238,0.15517241379310345,0.1301775147928994,0.14705882352941177,0.022222222222222223,0.012048192771084338,0.5625,0.6060606060606061,0.55,0.6407766990291263,0.5606060606060606,0.06060606060606061,0.16666666666666666,0.25,,0.10101010101010101,0.45,0.45,0.6666666666666666,0.09595959595959595,0.42105263157894735,0.4444444444444444,1.0,0.13636363636363635,0.2222222222222222,0.2222222222222222,1.0,0.9375,0.5333333333333333,,0.0625,1.0,0.55,0.5757575757575758,0.1,0.3333333333333333,0.21666666666666667,0.3076923076923077,0.8383838383838383,0.2222222222222222,0.5837878172588834,0.5806892857142857,0.5695483050847456,0.13392857142857142,0.16853932584269662,0.09056603773584905,0.35471698113207545,4.411842105263157,24.534782608695654,0.32450331125827814,,0.3333333333333333,,,,,1.0,,1.0,,,,,1.0,1.0,0.021739130434782608,,,,1.0,,,,,0.05263157894736842,True
201581,1610612757,JJ Hickson,JJ Hickson,201581,POR,16640.0,277,-40,523,514,168,90,71,1037,45,66,12.0,17.0,9.0,18,12.0,21.0,7.0,15.0,,,,,,,,,,,,64,102,,,18.0,146,621,14.0,20.0,,,5.0,33.0,12.0,26,,,6.0,30,74,54.0,,,20.0,,,,6.0,3.0,6.0,9.0,3.0,3.0,1.0,,2.0,24.0,8.0,26.0,12.0,21,5.0,38,34.0,72,2.0,4.0,2.0,2.0,5.0,,3.0,6,1.0,2.0,,5.0,11,4.0,3.0,10.0,,19.0,,2.0,,29.0,,2.0,1.0,,31.0,5.0,17.0,1.0,8.0,7.0,1.0,8.0,6.0,,30,166,1.0,1.0,0.578125,0.6851851851851852,,,,,,0.6274509803921569,0.7,0.46153846153846156,0.6274509803921569,0.7,0.46153846153846156,0.6347826086956522,0.6875,0.5172413793103449,,0.058823529411764705,0.06060606060606061,20.8955223880597,0.45454545454545453,0.45454545454545453,0.12,0.15568862275449102,0.19047619047619047,0.1038961038961039,0.13865546218487396,0.13934426229508196,0.16071428571428573,0.21052631578947367,0.09259259259259259,0.08928571428571429,0.09836065573770492,0.14545454545454545,0.11864406779661017,0.20454545454545456,0.15789473684210525,0.0625,0.75,0.6470588235294118,0.6818181818181818,0.7258064516129032,0.6222222222222222,0.20588235294117646,0.5714285714285714,0.631578947368421,0.3333333333333333,0.14705882352941177,0.4666666666666667,0.4666666666666667,0.7142857142857143,,,,,,,,,0.85,0.7058823529411765,,,,0.6923076923076923,0.5,,,,,0.6470588235294118,,0.5528078431372548,0.6228882352941176,0.5859653846153846,0.14912280701754385,0.14912280701754385,0.22602739726027396,0.2054794520547945,5.295098039215685,,0.32122370936902483,,0.09523809523809523,,,0.14285714285714285,,,,,,,,,1.0,,,,,,,,,,,,True
202337,1610612757,Luke Babbitt,Luke Babbitt,202337,POR,15712.0,262,-67,498,492,150,80,70,990,5,7,1.0,1.0,1.0,2,6.0,15.0,2.0,14.0,6.0,11.0,,2.0,3.0,21.0,43.0,5.0,8.0,7.0,13.0,13,36,27.0,54.0,6.0,113,571,2.0,5.0,5.0,8.0,,19.0,3.0,10,9.0,16.0,4.0,37,8,18.0,78.0,3.0,2.0,,43.0,21.0,2.0,4.0,3.0,7.0,,3.0,1.0,1.0,2.0,17.0,2.0,6.0,15.0,26,,41,8.0,49,2.0,2.0,,2.0,7.0,1.0,4.0,6,1.0,3.0,2.0,1.0,13,4.0,2.0,12.0,,29.0,,6.0,1.0,7.0,,3.0,,,8.0,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,37,150,1.0,2.0,0.3076923076923077,0.3333333333333333,0.9629629629629629,0.5,0.625,0.5625,0.5,0.3611111111111111,0.4,0.3,0.5944444444444444,0.7307692307692307,0.6346153846153846,0.601063829787234,0.7307692307692307,0.6607142857142857,0.6,0.05555555555555555,0.14285714285714285,18.448275862068964,0.5384615384615384,,0.1566265060240964,0.03529411764705882,0.25862068965517243,0.022222222222222223,0.18303571428571427,0.03076923076923077,0.02,0.041666666666666664,0.041666666666666664,0.014705882352941176,0.14583333333333334,0.11764705882352941,0.19402985074626866,0.24390243902439024,0.29411764705882354,0.0425531914893617,0.5,0.07777777777777778,0.7142857142857143,0.8333333333333334,0.4,0.16666666666666666,0.4,0.4,0.16666666666666666,0.15555555555555556,0.14285714285714285,0.15384615384615385,0.5,0.12222222222222222,0.5454545454545454,0.5454545454545454,1.0,0.4777777777777778,0.4883720930232558,0.5,0.9523809523809523,0.07692307692307693,1.0,,0.6153846153846154,0.625,0.07692307692307693,0.5,0.11538461538461539,0.6666666666666666,0.5,0.5384615384615384,0.6777777777777778,0.4883720930232558,0.49410833333333354,0.49387,0.45043076923076925,0.021739130434782608,0.05263157894736842,0.168141592920354,0.3274336283185841,10.452777777777776,25.392592592592603,0.30120481927710846,,,0.07142857142857142,,0.045454545454545456,,,,1.0,,,,,,,0.018518518518518517,0.023255813953488372,,,0.8,,,,,,True
703,1610612757,Kurt Thomas,Kurt Thomas,703,POR,34099.0,568,31,1091,1073,325,232,115,2164,5,15,4.0,10.0,2.0,3,3.0,10.0,45.0,97.0,,,,,,,,,,,,53,122,,,13.0,119,1072,8.0,17.0,,,2.0,18.0,18.0,40,,,7.0,43,94,12.0,,,6.0,,,,9.0,22.0,13.0,35.0,5.0,8.0,8.0,3.0,11.0,83.0,5.0,15.0,34.0,72,11.0,117,21.0,138,,17.0,8.0,9.0,9.0,1.0,9.0,15,1.0,,,2.0,24,1.0,5.0,53.0,1.0,95.0,,5.0,9.0,24.0,4.0,3.0,4.0,1.0,18.0,,6.0,3.0,20.0,17.0,3.0,20.0,15.0,1.0,43,325,4.0,3.0,0.8867924528301887,0.94,,,,,,0.4344262295081967,0.47058823529411764,0.45,0.4344262295081967,0.47058823529411764,0.45,0.4541984732824427,0.5,0.4777777777777778,,0.07377049180327869,0.26666666666666666,12.757201646090534,0.375,0.3055555555555556,0.20869565217391303,0.03865979381443299,0.22077922077922077,0.03731343283582089,0.2124248496993988,0.038314176245210725,0.036036036036036036,0.03225806451612903,0.043478260869565216,0.047058823529411764,0.25225225225225223,0.16304347826086957,0.20422535211267606,0.21739130434782608,0.23076923076923078,,0.75,0.12295081967213115,0.3333333333333333,0.45454545454545453,0.2,0.08196721311475409,0.3,0.42857142857142855,1.0,0.7950819672131147,0.4639175257731959,0.47368421052631576,0.9555555555555556,,,,,,,,,0.5882352941176471,0.4,,,,0.075,0.6666666666666666,,,,,0.12295081967213115,,0.42949918032786877,0.5159400000000001,0.407845,0.046875,0.046875,0.15126050420168066,0.36134453781512604,15.184426229508201,,0.29789184234647115,1.0,0.3,0.020618556701030927,0.045454545454545456,0.02040816326530612,,1.0,,,,,,,,,,,,,,,,,,,True
