EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,SelfOReb,Charge Fouls Drawn,2pt And 1 Free Throw Trips,PenaltyFg3Pct,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,LongMidRangeAssists,OffThreePtRebounds,SecondChanceTurnovers,BlockingFoulsDrawn,DefensiveGoaltends,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,FTOffRebounds,LostBallSteals,Charge Fouls,Loose Ball Fouls Drawn,OffFTReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,Corner3FGM,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Corner3Assists,ShortMidRangePctBlocked,Offensive Fouls,Offensive Fouls Drawn,StepOutOfBoundsTurnovers,BlockedShortMidRange,LostBallOutOfBoundsTurnovers,Travels,BlockingFouls,Blocked3s,BlockedArc3,SecondChanceArc3FGM,SecondChanceFG3M,BlockedCorner3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,3SecondViolations,Clear Path Fouls
101144,1610612753,Von Wafer,Von Wafer,101144,ORL,3175.0,53,-23,97,101,35,30,11,198,3.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,5.0,15.0,2.0,6.0,5.0,21.0,103,1.0,2.0,2.0,2.0,4.0,1.0,3.0,7.0,2.0,8.0,3.0,3.0,6.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,2.0,2.0,3.0,5.0,2.0,7.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,5.0,8.0,2.0,2.0,7.0,35,2.0,0.2,0.2,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.38095238095238093,0.5,0.4,0.42,0.5,0.4375,0.2857142857142857,0.13333333333333333,0.1111111111111111,0.2,26.126126126126124,0.75,0.1111111111111111,0.05714285714285714,0.125,0.11627906976744186,0.041666666666666664,0.058823529411764705,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.09090909090909091,0.2,0.42857142857142855,0.3333333333333333,0.375,0.3333333333333333,0.047619047619047616,1.0,1.0,0.23809523809523808,0.2,0.25,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5,0.5,0.4,0.5,0.2,0.7142857142857143,0.3333333333333333,0.5119452380952382,0.5399499999999999,0.46986999999999995,0.08695652173913043,0.11764705882352941,0.09523809523809523,0.3333333333333333,8.206666666666667,25.25,0.36082474226804123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,1672.0,28,4,48,52,18,13,6,100,,,,,,,1.0,2.0,5.0,1.0,4.0,2.0,2.0,6.0,1.0,5.0,3.0,10.0,50,,,,1.0,2.0,3.0,,5.0,2.0,2.0,,3.0,4.0,1.0,,,2.0,2.0,2.0,,,6.0,2.0,,1.0,1.0,2.0,3.0,,,,,,,,,,,1.0,4.0,3.0,2.0,,5.0,18,,0.5,0.5,,0.2,0.2,0.3333333333333333,,0.5,0.3181818181818182,,0.5,0.4166666666666667,,0.5,0.45454545454545453,,,,22.641509433962263,,0.045454545454545456,0.2,,0.03571428571428571,0.13333333333333333,,0.14285714285714285,,,0.14285714285714285,,,,,,0.09090909090909091,,,0.45454545454545453,0.4,0.4,0.36363636363636365,0.25,0.25,,,,,0.4,0.45454545454545453,0.25,0.45220909090909084,,0.47115999999999997,0.16666666666666666,0.2857142857142857,,0.5,17.366666666666664,25.5,0.375,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.5,0.25,0.5,0.09090909090909091,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201175,1610612753,Glen Davis,Glen Davis,201175,ORL,3242.0,54,3,95,100,31,20,15,195,4.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,9.0,,3.0,2.0,11.0,18.0,,3.0,5.0,27.0,102,3.0,5.0,8.0,3.0,6.0,2.0,,6.0,10.0,12.0,,,1.0,,1.0,2.0,,2.0,,1.0,,4.0,2.0,2.0,4.0,6.0,3.0,9.0,,,1.0,,,,1.0,1.0,,4.0,5.0,3.0,6.0,3.0,,6.0,31,,0.45454545454545453,0.5,,,,0.6111111111111112,0.6,0.5,0.5238095238095238,0.6,0.375,0.5625,0.6666666666666666,0.375,0.14285714285714285,0.05555555555555555,0.2,,22.935779816513758,1.0,0.11428571428571428,0.07142857142857142,0.18181818181818182,0.13043478260869565,0.07692307692307693,0.09090909090909091,,0.14285714285714285,0.1,0.09090909090909091,0.3333333333333333,0.23809523809523808,0.8,1.0,0.5,0.19047619047619047,0.75,0.75,0.42857142857142855,0.4444444444444444,0.4444444444444444,0.14285714285714285,,,,0.2,0.125,1.0,0.25,0.38095238095238093,,0.4404815789473684,0.34759999999999996,0.38176666666666675,0.125,0.14285714285714285,0.2962962962962963,0.2222222222222222,11.75,43.46666666666667,0.3263157894736842,,,,,,,,,0.2,,0.75,,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202397,1610612753,Ish Smith,Ish Smith,202397,ORL,3014.0,50,-25,94,98,43,35,12,192,2.0,3.0,,,1.0,,3.0,,3.0,,1.0,,2.0,9.0,,1.0,2.0,6.0,98,,,,,1.0,,1.0,1.0,,4.0,,,1.0,,1.0,6.0,1.0,7.0,1.0,4.0,1.0,15.0,1.0,2.0,3.0,6.0,1.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,,1.0,2.0,4.0,1.0,1.0,1.0,43,,,,,,,0.2222222222222222,,,0.2,,,0.25,,0.25,0.1,0.1111111111111111,0.3333333333333333,,12.844036697247706,0.5,0.125,0.027777777777777776,0.14285714285714285,0.13157894736842105,0.02127659574468085,0.07692307692307693,,,0.16666666666666666,0.2,,0.3,0.6666666666666666,1.0,,0.3,,,0.3,,,0.1,,,,,1.0,,,0.4,,0.46574499999999996,,0.3819,0.09090909090909091,0.1,,0.16666666666666666,9.377777777777778,26.4,0.4574468085106383,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202732,1610612753,DeAndre Liggins,DeAndre Liggins,202732,ORL,6903.0,115,-66,210,220,65,69,27,430,10.0,14.0,1.0,3.0,3.0,1.0,6.0,1.0,1.0,,4.0,2.0,12.0,21.0,,4.0,9.0,33.0,246,,1.0,,5.0,7.0,2.0,5.0,15.0,24.0,,,,4.0,,1.0,4.0,1.0,5.0,1.0,4.0,,11.0,4.0,3.0,6.0,9.0,6.0,15.0,6.0,3.0,5.0,4.0,5.0,5.0,,10.0,3.0,4.0,6.0,14.0,19.0,10.0,1.0,15.0,65,1.0,1.0,1.0,,,,0.5714285714285714,,0.7142857142857143,0.48,,0.5555555555555556,0.5,,0.625,0.16,0.047619047619047616,0.07142857142857142,,18.067226890756302,0.5,0.09523809523809523,0.057971014492753624,0.10714285714285714,0.0989010989010989,0.050505050505050504,0.037037037037037035,0.1111111111111111,0.038461538461538464,0.16666666666666666,0.10526315789473684,0.1111111111111111,0.56,0.7142857142857143,0.7692307692307693,1.0,0.24,0.16666666666666666,0.16666666666666666,0.04,1.0,1.0,0.16,,,,0.5,0.3333333333333333,1.0,0.2222222222222222,0.72,,0.5791080000000001,0.532025,0.5146222222222222,0.3125,0.35714285714285715,,0.45454545454545453,4.295238095238095,25.550000000000004,0.30952380952380953,,,,,,,3.0,,,,1.0,,,,,,,,,1.0,1.0,,,0.03333333333333333,,,,,,0.1,1.0,1.0,1.0,3.0,1.0,1.0,0.07692307692307693,0.038461538461538464,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,2182.0,36,-19,64,69,9,11,9,133,3.0,5.0,2.0,,,1.0,2.0,,1.0,4.0,6.0,1.0,4.0,8.0,5.0,8.0,,23.0,89,2.0,2.0,4.0,,,1.0,,,4.0,4.0,15.0,,6.0,4.0,1.0,,1.0,1.0,1.0,,,3.0,2.0,1.0,5.0,6.0,4.0,10.0,2.0,2.0,1.0,,,,1.0,1.0,,4.0,5.0,,,,,,9,,0.5,0.6666666666666666,1.0,0.625,0.625,0.5,1.0,,0.71875,1.0,,0.71875,1.0,,0.5,0.125,0.2,,23.943661971830988,1.0,0.25,0.1,0.125,0.21428571428571427,0.1111111111111111,,,0.15384615384615385,0.6666666666666666,0.25,,0.3125,0.6,0.75,0.3333333333333333,0.125,0.5,0.5,0.0625,,,0.375,0.6666666666666666,0.6666666666666666,1.0,1.0,,,1.0,0.8125,0.6666666666666666,0.5491375,0.5404,0.4917,,,0.17391304347826086,,5.8875,25.187500000000004,0.140625,2.0,,,,,,,,0.4,,,0.125,,,2.0,,2.0,,,1.0,1.0,,,0.14285714285714285,,1.0,,,,0.3333333333333333,,,1.0,,,,0.5,0.16666666666666666,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,656.0,11,-22,18,22,2,11,1,40,1.0,1.0,,,,,1.0,,1.0,,,,1.0,3.0,,,,2.0,36,,,,,,,,,,2.0,,,,,1.0,3.0,1.0,4.0,,2.0,1.0,9.0,,,,,,,,,1.0,,,,1.0,1.0,,1.0,2.0,,,,,,2,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,,,20.0,1.0,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,0.4698333333333333,,,,,,,7.866666666666667,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201947,1610612753,Earl Clark,Earl Clark,201947,ORL,2656.0,44,-51,80,83,34,34,12,163,1.0,4.0,1.0,,,1.0,1.0,,7.0,,,,2.0,12.0,,,2.0,6.0,103,,1.0,2.0,,3.0,,,,4.0,,,,,,2.0,,2.0,2.0,2.0,,,6.0,,4.0,3.0,7.0,1.0,8.0,,,2.0,,1.0,1.0,1.0,3.0,3.0,3.0,5.0,2.0,2.0,1.0,,,34,,1.0,1.0,,,,0.16666666666666666,,,0.16666666666666666,,,0.23076923076923078,0.5,,,0.16666666666666666,0.5,,16.842105263157894,0.6666666666666666,0.14285714285714285,,0.4444444444444444,0.23333333333333334,0.021739130434782608,,,,0.2,0.2,0.5,0.3333333333333333,0.25,0.5,1.0,0.08333333333333333,1.0,1.0,0.5833333333333334,,,,,,,1.0,,,,0.3333333333333333,,0.47318333333333334,,0.3710333333333333,0.07692307692307693,0.07692307692307693,0.3333333333333333,,12.133333333333335,,0.425,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,0.08333333333333333,,,,,,0.3333333333333333,,,,,,,,0.09090909090909091,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,1574.0,26,-33,46,51,13,21,6,97,3.0,5.0,1.0,2.0,3.0,1.0,1.0,,,,,,4.0,6.0,,,4.0,12.0,68,1.0,1.0,4.0,3.0,4.0,,,6.0,4.0,4.0,,,,,,,,,,,,,2.0,1.0,3.0,4.0,2.0,6.0,4.0,3.0,2.0,,1.0,3.0,1.0,5.0,2.0,2.0,4.0,3.0,4.0,2.0,,6.0,13,,0.5,0.6666666666666666,,,,0.6666666666666666,1.0,0.75,0.6666666666666666,1.0,0.75,0.75,1.0,0.75,,,,,25.49019607843137,0.4,0.15789473684210525,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.1,0.2857142857142857,,0.1,0.2857142857142857,,0.25,0.8333333333333334,0.6,0.6,0.3333333333333333,0.16666666666666666,1.0,1.0,,,,,,,,1.0,0.75,0.6666666666666666,,0.8333333333333334,,0.5940833333333334,0.5886,0.615225,0.25,0.25,0.3333333333333333,0.5,2.0,,0.2826086956521739,,,,,1.0,,,,,0.5,,,,,1.0,2.0,2.0,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2768,1610612753,Chris Duhon,Chris Duhon,2768,ORL,3233.0,54,-19,98,100,20,23,14,198,,1.0,,,,,,1.0,1.0,3.0,6.0,,1.0,2.0,3.0,6.0,,11.0,112,,,,,,,,,2.0,,6.0,3.0,6.0,3.0,,6.0,2.0,8.0,1.0,2.0,1.0,18.0,,1.0,4.0,5.0,,5.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,6.0,3.0,1.0,4.0,2.0,,,,,20,,1.0,1.0,0.6666666666666666,0.5,0.5,0.5,,,0.6875,,,0.6875,,,0.75,,,,12.844036697247706,0.5,0.12121212121212122,,0.07692307692307693,0.10869565217391304,,,,0.13333333333333333,,0.2857142857142857,0.125,0.125,,,,,,,0.125,1.0,1.0,0.75,0.5,0.5,0.6666666666666666,,,,,0.875,0.5,0.48176874999999997,0.2238,,,,,,11.4,26.71666666666667,0.20408163265306123,,,,,,1.0,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
