EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,OffensiveGoaltends,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,Corner3Assists,OffTwoPtRebounds,SelfOReb,StepOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Arc3PctBlocked,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,BlockedCorner3
201947,1610612753,Earl Clark,Earl Clark,201947,ORL,20165.0,336,-91,627,639,189,189,74,1266,18.0,32.0,8.0,11.0,2.0,16.0,13.0,36.0,,,,,,,,33.0,84.0,,,15.0,81.0,681,4.0,15.0,1.0,9.0,11.0,19.0,,,9.0,31.0,52.0,14.0,,,,9.0,7.0,6.0,13.0,4.0,2.0,1.0,4.0,32.0,13.0,35.0,4.0,52.0,74.0,8,6.0,2.0,7.0,4.0,8.0,2.0,3.0,2.0,15.0,2.0,4.0,28.0,49,,3.0,19.0,3.0,23.0,1.0,10.0,2.0,17.0,7.0,17.0,31.0,189,2.0,0.7878787878787878,0.8387096774193549,,,,,0.39285714285714285,0.26666666666666666,0.5789473684210527,0.39285714285714285,0.26666666666666666,0.5789473684210527,0.4263157894736842,0.28125,0.62,,0.10714285714285714,0.15625,0.25,15.384615384615383,0.4666666666666667,0.19047619047619047,0.1598173515981735,0.19117647058823528,0.1672473867595819,0.18421052631578946,0.15625,0.13924050632911392,0.14545454545454545,0.38461538461538464,0.38095238095238093,0.5625,0.6666666666666666,0.7222222222222222,0.19047619047619047,0.125,0.16666666666666666,0.5,0.42857142857142855,0.3611111111111111,0.3611111111111111,0.9230769230769231,,,,,,,,,0.5789473684210527,0.7272727272727273,,,,0.38095238095238093,,0.4889904761904762,0.5321631578947367,0.10752688172043011,0.10752688172043011,0.1111111111111111,0.38271604938271603,9.897619047619047,,0.3014354066985646,,,6.0,22.0,,1.0,0.06060606060606061,0.06984126984126984,0.05813953488372093,,0.5151909090909091,2.0,10.0,,,,,,4.0,,2.0,16.0,3.0,,1.0,5.0,,1.0,,,,,10.0,13.0,7.0,,,,,0.07407407407407407,0.08333333333333333,0.08450704225352113,0.058823529411764705,0.07692307692307693,0.07142857142857142,0.7647058823529411,0.6666666666666666,0.2,,,,,,,,,,,,,1.0,,2.0,,,,,,True,
202732,1610612753,DeAndre Liggins,DeAndre Liggins,202732,ORL,1672.0,28,4,48,52,18,13,6,100,,,,,,,,,,,,,,,,,,,,2.0,2.0,50,,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,1.0,,,2.0,,3.0,,3.0,4.0,3,1.0,2.0,,,,,,,,,,1.0,1,,,2.0,,4.0,,1.0,1.0,,,,2.0,18,1.0,,,,,,,,,,,,,0.5,,0.5,,,,,3.773584905660377,,,0.13636363636363635,,0.10714285714285714,0.1111111111111111,0.16666666666666666,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,0.375,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,,,,,,,,,,,,True,
2202,1610612753,Jason Richardson,Jason Richardson,2202,ORL,30033.0,501,11,940,935,236,200,127,1875,26.0,47.0,7.0,9.0,8.0,15.0,10.0,25.0,11.0,29.0,1.0,5.0,18.0,63.0,18.0,44.0,87.0,29.0,92.0,12.0,187.0,994,4.0,8.0,1.0,18.0,9.0,17.0,5.0,23.0,6.0,39.0,46.0,42.0,78.0,63.0,18.0,5.0,17.0,13.0,30.0,11.0,10.0,2.0,5.0,73.0,15.0,39.0,2.0,56.0,66.0,11,8.0,3.0,11.0,8.0,10.0,,3.0,1.0,21.0,1.0,10.0,18.0,31,1.0,1.0,21.0,2.0,19.0,3.0,7.0,4.0,6.0,4.0,6.0,38.0,233,3.0,0.5227272727272727,0.5476190476190477,0.896551724137931,0.31521739130434784,0.21739130434782608,0.31521739130434784,0.5057471264367817,0.5,0.5294117647058824,0.4888268156424581,0.5,0.4125,0.5,0.5,0.43333333333333335,0.5139664804469274,0.05747126436781609,0.10638297872340426,,19.152854511970535,0.5238095238095238,0.07692307692307693,0.11746987951807229,0.12096774193548387,0.11842105263157894,0.05813953488372093,0.15841584158415842,0.12413793103448276,0.14285714285714285,0.038461538461538464,0.26256983240223464,0.5531914893617021,0.6190476190476191,0.5769230769230769,0.08379888268156424,0.5333333333333333,0.5333333333333333,0.375,0.13966480446927373,0.4,0.4,0.5,0.16201117318435754,0.3793103448275862,0.3793103448275862,1.0,0.35195530726256985,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.225,0.7777777777777778,0.125,0.2,0.45,0.776536312849162,0.2857142857142857,0.5422615819209038,0.5210723684210526,0.03825136612021858,0.07692307692307693,0.0962566844919786,0.20855614973262032,8.228735632183907,25.054347826086957,0.251063829787234,5.0,9.0,4.0,10.0,5.0,1.0,0.021621621621621623,0.01978021978021978,0.027777777777777776,0.29411764705882354,0.5714555555555555,4.0,7.0,4.0,2.0,4.0,3.0,9.0,4.0,,2.0,5.0,2.0,1.0,,3.0,1.0,2.0,1.0,,,,1.0,4.0,1.0,0.3333333333333333,,,,0.018518518518518517,0.021052631578947368,0.02631578947368421,0.010101010101010102,,0.02040816326530612,0.6666666666666666,0.4117647058823529,0.5714285714285714,0.5,0.23529411764705882,0.4,1.0,0.2222222222222222,,,1.0,0.029411764705882353,,,1.0,,,,,1.0,,0.25,1.0,True,
202350,1610612753,Daniel Orton,Daniel Orton,202350,ORL,4955.0,83,-34,159,162,33,37,17,321,5.0,8.0,,,,,,,,,,,,,,5.0,8.0,,,6.0,16.0,176,1.0,4.0,3.0,5.0,,,,,2.0,2.0,8.0,2.0,,,,,,2.0,2.0,2.0,,,,6.0,3.0,8.0,,11.0,20.0,3,1.0,2.0,1.0,,1.0,,1.0,,2.0,1.0,,10.0,15,,,9.0,,13.0,1.0,7.0,,4.0,3.0,4.0,2.0,33,,0.8,1.0,,,,,0.625,0.25,,0.625,0.25,,0.5714285714285714,0.4166666666666667,1.0,,,,,9.03954802259887,0.5,,0.13559322033898305,0.14285714285714285,0.1375,0.23809523809523808,0.0625,0.09090909090909091,0.08333333333333333,0.2222222222222222,1.0,0.625,0.625,0.8,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6042875,,0.5,0.5,0.3125,0.125,1.5625,,0.20754716981132076,,,2.0,9.0,,,0.05,0.10975609756097561,0.029411764705882353,,0.547075,1.0,4.0,,,,,,2.0,,,7.0,,,,2.0,,1.0,,,,,1.0,2.0,1.0,,,,,0.16666666666666666,0.25,0.23076923076923078,0.058823529411764705,0.16666666666666666,,0.5,1.0,0.25,,,,,,,,,,,,,1.0,,1.0,,,,,,True,
2047,1610612753,Quentin Richardson,Quentin Richardson,2047,ORL,30818.0,514,-63,936,941,221,164,117,1877,15.0,18.0,5.0,5.0,,7.0,4.0,17.0,4.0,18.0,,2.0,14.0,52.0,15.0,19.0,42.0,18.0,70.0,21.0,113.0,980,2.0,2.0,5.0,9.0,5.0,10.0,3.0,17.0,7.0,26.0,28.0,10.0,54.0,51.0,14.0,2.0,11.0,11.0,22.0,9.0,4.0,3.0,4.0,55.0,14.0,45.0,6.0,65.0,71.0,16,12.0,4.0,10.0,7.0,6.0,,3.0,1.0,16.0,2.0,2.0,22.0,42,,2.0,19.0,2.0,25.0,4.0,10.0,3.0,3.0,1.0,3.0,26.0,221,3.0,0.7368421052631579,0.8235294117647058,1.0,0.2571428571428571,0.17647058823529413,0.2608695652173913,0.4523809523809524,1.0,0.5,0.4107142857142857,0.4,0.35185185185185186,0.46311475409836067,0.5625,0.41935483870967744,0.625,0.047619047619047616,,0.14285714285714285,12.921348314606742,0.625,0.375,0.14195583596214512,0.1111111111111111,0.13318284424379231,0.15492957746478872,0.12380952380952381,0.14893617021276595,0.13793103448275862,0.05128205128205128,0.16071428571428573,0.8333333333333334,0.8333333333333334,0.8,0.0625,,,,0.15178571428571427,0.23529411764705882,0.25,0.5,0.16071428571428573,0.2222222222222222,0.23529411764705882,1.0,0.4642857142857143,0.2692307692307692,0.2692307692307692,1.0,0.18518518518518517,1.0,0.07407407407407407,,0.5555555555555556,0.7857142857142857,0.27450980392156865,0.5316454954954956,0.513225,0.09243697478991597,0.20833333333333334,0.07964601769911504,0.23008849557522124,9.528571428571428,25.27714285714286,0.2361111111111111,3.0,3.0,,6.0,3.0,,,0.008714596949891068,,0.6,0.58402,2.0,2.0,,,3.0,,,4.0,1.0,2.0,4.0,1.0,,1.0,1.0,,4.0,,,,1.0,2.0,,2.0,,0.014285714285714285,0.058823529411764705,0.05555555555555555,0.0136986301369863,0.010638297872340425,,0.02608695652173913,,0.014285714285714285,,0.4,1.0,,,,,0.2,0.014084507042253521,1.0,2.0,0.04878048780487805,,,,,,,,,,,,True,
202712,1610612753,Justin Harper,Justin Harper,202712,ORL,604.0,10,-7,18,18,1,7,1,36,,,,,,1.0,,1.0,,1.0,,,,1.0,,,2.0,,2.0,,,21,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,1,1.0,,1.0,,,,1.0,,1.0,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0.5,0.5,,1.0,26.31578947368421,1.0,,0.25,,0.2,,,0.5,,,,,,,0.25,,,,0.25,,,,0.25,,,,0.25,,,,,,,,,0.5,,0.468175,,,,,,14.5,24.25,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101144,1610612753,Von Wafer,Von Wafer,101144,ORL,20017.0,334,-26,602,611,151,126,68,1213,32.0,49.0,11.0,15.0,6.0,14.0,6.0,25.0,2.0,7.0,,2.0,7.0,22.0,6.0,44.0,88.0,9.0,29.0,29.0,144.0,611,5.0,8.0,2.0,15.0,12.0,23.0,2.0,8.0,12.0,42.0,14.0,74.0,24.0,21.0,7.0,6.0,18.0,4.0,22.0,3.0,12.0,4.0,2.0,48.0,12.0,13.0,,25.0,31.0,6,6.0,,18.0,4.0,9.0,2.0,14.0,3.0,27.0,3.0,11.0,9.0,15,,1.0,25.0,,42.0,2.0,14.0,6.0,2.0,1.0,2.0,42.0,151,5.0,0.1590909090909091,0.16666666666666666,0.8888888888888888,0.3103448275862069,0.25,0.32142857142857145,0.5,0.625,0.5217391304347826,0.49145299145299143,0.5909090909090909,0.4838709677419355,0.5222222222222223,0.625,0.525,0.24786324786324787,0.06818181818181818,0.08163265306122448,0.07142857142857142,23.75366568914956,0.6666666666666666,,0.06103286384976526,0.15789473684210525,0.08650519031141868,0.046875,0.06060606060606061,0.07228915662650602,0.19672131147540983,,0.4188034188034188,0.6530612244897959,0.7111111111111111,0.1875,0.11965811965811966,0.42857142857142855,0.46153846153846156,0.16666666666666666,0.21367521367521367,0.24,0.25,,0.05982905982905983,0.2857142857142857,0.2857142857142857,1.0,0.18803418803418803,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.4838709677419355,0.7333333333333333,0.06451612903225806,,0.1935483870967742,0.6666666666666666,0.3333333333333333,0.5156818965517241,0.5398700000000001,0.10852713178294573,0.14,0.10416666666666667,0.2916666666666667,7.706818181818184,25.737931034482763,0.25083056478405313,1.0,3.0,1.0,6.0,2.0,,0.011627906976744186,0.021505376344086023,0.0136986301369863,0.09090909090909091,0.5276333333333333,3.0,4.0,2.0,,2.0,1.0,3.0,4.0,,1.0,5.0,1.0,,,1.0,,,1.0,,4.0,,1.0,1.0,1.0,0.3333333333333333,,0.04,,0.025906735751295335,0.05714285714285714,,0.013157894736842105,,0.01818181818181818,0.5,0.36363636363636365,0.75,,0.18181818181818182,,,0.3333333333333333,,1.0,,,,,,,,1.0,,1.0,,0.5,1.0,False,
1716,1610612753,Larry Hughes,Larry Hughes,1716,ORL,3375.0,56,-26,104,104,23,23,9,208,1.0,2.0,,,,1.0,3.0,7.0,,1.0,,,,2.0,,4.0,10.0,,3.0,,8.0,103,,,,,,1.0,,,,,6.0,2.0,,2.0,,,3.0,1.0,4.0,,1.0,,2.0,9.0,,,,,,1,1.0,,3.0,2.0,2.0,,1.0,,5.0,,,1.0,4,,,,,,,,,,,,,23,,0.75,0.75,,,,,0.4,,,0.3076923076923077,,,0.3076923076923077,,,0.23076923076923078,,,,15.789473684210527,0.6,,,,,,,,,,0.15384615384615385,0.5,0.5,,0.07692307692307693,,,,0.5384615384615384,0.42857142857142855,0.42857142857142855,1.0,0.07692307692307693,,,,0.15384615384615385,,,,,,,,,0.38461538461538464,,0.4745499999999999,0.4093,,,,,14.41,25.066666666666666,0.22115384615384615,1.0,1.0,,,1.0,,,,,1.0,0.6477,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,False,
201175,1610612753,Glen Davis,Glen Davis,201175,ORL,28466.0,474,-25,870,871,224,182,124,1741,35.0,57.0,6.0,11.0,29.0,51.0,19.0,71.0,,,,,1.0,3.0,2.0,83.0,179.0,1.0,3.0,33.0,202.0,893,12.0,30.0,10.0,34.0,15.0,39.0,1.0,2.0,4.0,37.0,102.0,64.0,3.0,2.0,1.0,10.0,9.0,8.0,17.0,5.0,8.0,1.0,,42.0,16.0,49.0,7.0,72.0,113.0,14,9.0,5.0,9.0,6.0,13.0,1.0,3.0,1.0,22.0,3.0,9.0,19.0,39,2.0,8.0,38.0,2.0,45.0,7.0,24.0,2.0,8.0,6.0,8.0,37.0,223,2.0,0.6144578313253012,0.6710526315789473,1.0,0.3333333333333333,0.5,0.5,0.46368715083798884,0.4,0.38461538461538464,0.4642857142857143,0.4,0.4024390243902439,0.5024875621890548,0.4722222222222222,0.42045454545454547,0.016483516483516484,0.055865921787709494,0.08771929824561403,0.058823529411764705,22.101090188305253,0.4090909090909091,0.30434782608695654,0.15555555555555556,0.1523809523809524,0.15476190476190477,0.12790697674418605,0.125,0.19548872180451127,0.16470588235294117,0.1,0.3131868131868132,0.6140350877192983,0.6730769230769231,0.6857142857142857,0.2802197802197802,0.5686274509803921,0.6041666666666666,0.41379310344827586,0.3901098901098901,0.2676056338028169,0.2753623188405797,0.7894736842105263,,,,,0.016483516483516484,0.3333333333333333,0.3333333333333333,1.0,0.2682926829268293,0.5454545454545454,,,0.04878048780487805,0.32967032967032966,0.5,0.45366988950276244,0.42110999999999993,0.12060301507537688,0.12244897959183673,0.16831683168316833,0.18316831683168316,10.012290502793295,38.93333333333334,0.2574712643678161,,,13.0,41.0,,,0.1,0.08352668213457076,0.09615384615384616,,0.494925,6.0,13.0,,,1.0,,,14.0,,3.0,23.0,3.0,,,2.0,3.0,2.0,2.0,,,,2.0,3.0,1.0,,,0.028169014084507043,,0.07641196013289037,0.12605042016806722,0.07692307692307693,0.019230769230769232,0.11538461538461539,0.03488372093023256,0.375,0.43333333333333335,0.46153846153846156,,,,,0.5,,1.0,5.0,0.125,,,,2.0,1.0,2.0,,,,,,False,
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,56225.0,937,130,1745,1750,266,231,246,3495,55.0,112.0,9.0,19.0,6.0,20.0,7.0,22.0,25.0,51.0,6.0,12.0,59.0,149.0,16.0,68.0,154.0,84.0,200.0,63.0,451.0,1770,38.0,70.0,18.0,109.0,10.0,23.0,15.0,28.0,15.0,80.0,58.0,78.0,252.0,149.0,59.0,22.0,16.0,13.0,29.0,10.0,8.0,6.0,2.0,71.0,19.0,91.0,6.0,116.0,220.0,20,16.0,4.0,7.0,4.0,13.0,2.0,3.0,3.0,20.0,4.0,1.0,37.0,78,2.0,1.0,56.0,7.0,71.0,7.0,30.0,4.0,12.0,5.0,13.0,80.0,266,4.0,0.4264705882352941,0.725,1.0,0.42,0.5357142857142857,0.42,0.44155844155844154,0.5428571428571428,0.43478260869565216,0.5480225988700564,0.5229885057471264,0.6372549019607843,0.5837696335078534,0.5736842105263158,0.6842105263157895,0.5649717514124294,0.14285714285714285,0.17857142857142858,0.1,19.744597249508843,0.35,0.16666666666666666,0.14748784440842788,0.08444444444444445,0.13064133016627077,0.1437125748502994,0.1643192488262911,0.1350210970464135,0.06779661016949153,0.14583333333333334,0.3163841807909605,0.49107142857142855,0.5978260869565217,0.36363636363636365,0.05649717514124294,0.3,0.3333333333333333,0.5,0.062146892655367235,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.1440677966101695,0.49019607843137253,0.49019607843137253,1.0,0.4209039548022599,0.3959731543624161,0.3959731543624161,1.0,0.37254901960784315,0.47368421052631576,0.23529411764705882,0.5,0.3137254901960784,0.8813559322033898,0.3959731543624161,0.5618207627118644,0.5575519607843138,0.082010582010582,0.1694915254237288,0.24168514412416853,0.17738359201773837,4.798051948051948,24.9675,0.1524355300859599,12.0,17.0,35.0,104.0,2.0,1.0,0.0945945945945946,0.11683848797250859,0.10104529616724739,0.13793103448275862,0.5841000000000001,37.0,63.0,5.0,2.0,9.0,5.0,,56.0,,3.0,67.0,10.0,1.0,4.0,5.0,6.0,3.0,,,7.0,1.0,7.0,11.0,6.0,0.29411764705882354,,,,0.13320079522862824,0.136986301369863,0.14482758620689656,0.11510791366906475,0.07228915662650602,0.055865921787709494,0.8461538461538461,0.7241379310344828,0.5873015873015873,0.08108108108108109,0.05747126436781609,0.16666666666666666,1.0,0.5625,0.004975124378109453,,2.0,0.03571428571428571,1.0,1.0,,,1.0,1.0,,3.0,,0.6,1.0,False,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,59374.0,990,69,1837,1853,310,279,236,3690,39.0,63.0,4.0,10.0,8.0,19.0,21.0,64.0,12.0,31.0,2.0,6.0,37.0,122.0,25.0,68.0,146.0,49.0,153.0,36.0,319.0,1908,3.0,4.0,3.0,24.0,8.0,26.0,11.0,31.0,11.0,60.0,40.0,96.0,96.0,122.0,37.0,7.0,85.0,49.0,134.0,27.0,70.0,10.0,5.0,317.0,35.0,60.0,8.0,103.0,115.0,33,13.0,20.0,45.0,40.0,40.0,2.0,5.0,4.0,85.0,6.0,16.0,33.0,67,3.0,3.0,47.0,2.0,56.0,2.0,19.0,7.0,9.0,2.0,10.0,60.0,309,6.0,0.29411764705882354,0.29850746268656714,0.6530612244897959,0.3202614379084967,0.3548387096774194,0.3202614379084967,0.4657534246575342,0.75,0.3076923076923077,0.47324414715719065,0.5833333333333334,0.4298245614035088,0.4907692307692308,0.6,0.46153846153846156,0.5117056856187291,0.04794520547945205,0.09523809523809523,0.05263157894736842,19.394512771996215,0.5294117647058824,0.2,0.08759124087591241,0.1583710407239819,0.10485651214128035,0.07692307692307693,0.07623318385650224,0.10357142857142858,0.16,0.15217391304347827,0.21070234113712374,0.6190476190476191,0.6842105263157895,0.46153846153846156,0.06354515050167224,0.42105263157894735,0.4444444444444444,0.125,0.2140468227424749,0.328125,0.328125,0.047619047619047616,0.10367892976588629,0.3870967741935484,0.3870967741935484,0.8333333333333334,0.4080267558528428,0.30327868852459017,0.30327868852459017,0.5945945945945946,0.17543859649122806,0.4,0.10526315789473684,0.3333333333333333,0.43859649122807015,0.7224080267558528,0.30327868852459017,0.5225466555183947,0.49396228070175435,0.0660377358490566,0.1165644171779141,0.07523510971786834,0.18808777429467086,10.291095890410958,25.260130718954244,0.16875340228633642,13.0,14.0,3.0,12.0,24.0,,0.008152173913043478,0.011273957158962795,0.0070921985815602835,0.7222222222222222,0.52105,1.0,1.0,1.0,5.0,9.0,5.0,51.0,2.0,,22.0,7.0,,3.0,,2.0,,3.0,1.0,,,2.0,5.0,8.0,5.0,0.35714285714285715,,,,0.01348747591522158,0.02304147465437788,0.006756756756756757,0.006493506493506494,0.011627906976744186,,0.8,0.05555555555555555,1.0,,0.05555555555555555,0.38461538461538464,0.8,0.36,0.012903225806451613,,2.0,0.02702702702702703,1.0,,2.0,,,1.0,,,,,,False,1.0
2047,1610612753,Quentin Richardson,Quentin Richardson,2047,ORL,21144.0,352,-10,634,637,161,137,90,1271,7.0,13.0,1.0,2.0,2.0,8.0,4.0,13.0,7.0,13.0,3.0,3.0,17.0,38.0,11.0,13.0,34.0,24.0,51.0,4.0,102.0,639,2.0,4.0,2.0,15.0,2.0,5.0,6.0,14.0,,22.0,6.0,20.0,72.0,38.0,17.0,1.0,9.0,7.0,16.0,3.0,4.0,3.0,2.0,39.0,10.0,30.0,3.0,43.0,52.0,12,9.0,3.0,8.0,8.0,5.0,1.0,,,13.0,2.0,4.0,16.0,32,,1.0,8.0,3.0,5.0,,2.0,,3.0,1.0,3.0,22.0,161,,0.23076923076923078,0.25,1.0,0.47058823529411764,0.42857142857142855,0.47058823529411764,0.38235294117647056,0.5,0.4,0.5764705882352941,0.8125,0.5789473684210527,0.5804597701149425,0.8333333333333334,0.5789473684210527,0.6,0.029411764705882353,,0.125,13.66120218579235,0.6153846153846154,0.17647058823529413,0.1282051282051282,0.13333333333333333,0.12944983818770225,0.0847457627118644,0.16883116883116883,0.12244897959183673,0.13793103448275862,0.11764705882352941,0.15294117647058825,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.09411764705882353,0.25,0.2857142857142857,,0.15294117647058825,0.3076923076923077,0.3076923076923077,0.25,0.15294117647058825,0.5384615384615384,0.5384615384615384,1.0,0.4470588235294118,0.4473684210526316,0.4473684210526316,1.0,0.10526315789473684,0.5,0.15789473684210525,1.0,0.5789473684210527,0.7529411764705882,0.4473684210526316,0.5204535294117647,0.4693236842105263,0.022988505747126436,0.05555555555555555,0.14705882352941177,0.21568627450980393,9.867647058823529,24.947058823529414,0.2539432176656151,2.0,4.0,2.0,9.0,3.0,,0.0196078431372549,0.022222222222222223,0.024390243902439025,0.25,0.4947333333333333,2.0,3.0,2.0,1.0,3.0,3.0,,2.0,,4.0,5.0,,,,1.0,1.0,,,,1.0,,2.0,2.0,5.0,0.75,,,,0.023474178403755867,0.025,0.01818181818181818,0.02564102564102564,,,0.6666666666666666,0.375,0.6666666666666666,,0.25,0.5,1.0,0.2727272727272727,,,2.0,0.07142857142857142,,,,,,,,2.0,,1.0,1.0,False,
