EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,OffTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,ThreePtAssists,Arc3Assists,Charge Fouls,Offensive Fouls Drawn,Defensive 3 Seconds Violations,PenaltyFg3Pct,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,OffensiveGoaltends,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3Assists,BlockingFoulsDrawn,SelfOReb,SelfORebPct,on,LongMidRangePctBlocked,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,3SecondViolations
1863,1610612745,Earl Boykins,Earl Boykins,1863,HOU,1721.0,29,-16,47,50,10.0,3.0,8.0,97,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,7.0,1.0,3.0,2.0,9.0,52,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,6.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,10.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.35,0.5,0.4090909090909091,0.6666666666666666,0.3,0.14285714285714285,1.0,26.315789473684212,1.0,0.2,0.13793103448275862,0.375,0.14285714285714285,0.1,0.6,0.3333333333333333,0.3333333333333333,0.5,0.1,0.2,0.5,0.5,1.0,0.5,0.3,0.5,0.46256499999999995,0.4518,0.473775,0.4444444444444444,17.142857142857142,23.900000000000002,0.2127659574468085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201584,1610612745,Courtney Lee,Courtney Lee,201584,HOU,1561.0,26,-12,55,55,21.0,23.0,6.0,110,,,3.0,,,1.0,3.0,3.0,7.0,1.0,3.0,1.0,10.0,58,1.0,1.0,3.0,1.0,,2.0,,6.0,,3.0,1.0,1.0,2.0,2.0,1.0,,4.0,,1.0,2.0,,,,,,1.0,,2.0,,1.0,,2.0,21.0,,,,,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.45,0.25,0.45,0.25,0.3,0.14285714285714285,,16.39344262295082,,,0.041666666666666664,,,,0.3,,,,,0.3,0.3333333333333333,0.3333333333333333,,,0.7,0.3333333333333333,0.507005,,0.40297499999999997,0.2,9.528571428571428,26.7,0.38181818181818183,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.09090909090909091,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.3333333333333333,0.4,0.75,1.0,1.0,1.0,0.25,1.0,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202335,1610612745,Patrick Patterson,Patrick Patterson,202335,HOU,5272.0,88,-7,161,167,26.0,31.0,24.0,328,11.0,5.0,14.0,,,,1.0,9.0,29.0,,1.0,4.0,22.0,156,3.0,,1.0,,,,16.0,2.0,,1.0,,1.0,4.0,4.0,3.0,,8.0,9.0,15.0,21.0,1.0,1.0,,4.0,,2.0,1.0,7.0,4.0,4.0,,,25.0,,0.8888888888888888,0.8888888888888888,,,,0.3103448275862069,,0.3,,0.34375,,0.03333333333333333,0.034482758620689655,0.09090909090909091,19.047619047619047,0.25,0.12857142857142856,0.14893617021276595,0.11764705882352941,0.08571428571428572,0.36666666666666664,0.4666666666666667,0.35714285714285715,0.35714285714285715,1.0,,0.03333333333333333,,,,,0.16666666666666666,,0.42236333333333337,0.54805,0.43,,11.679310344827586,24.2,0.16149068322981366,1.0,4.0,,1.0,,,,,,,,1.0,1.0,5.0,6.0,,1.0,,,,,0.20833333333333334,0.04,0.06741573033707865,,0.2222222222222222,0.13333333333333333,0.25,0.25,0.25,,,,,,3.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.25,0.078125,0.05263157894736842,0.13793103448275862,0.125,0.2222222222222222,0.2,0.5,1.0,0.2727272727272727,0.3,0.6666666666666666,0.25,0.0625,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202694,1610612745,Marcus Morris,Marcus Morris,202694,HOU,7534.0,126,-29,242,243,53.0,59.0,35.0,485,6.0,9.0,21.0,8.0,2.0,1.0,9.0,14.0,37.0,2.0,17.0,6.0,40.0,251,4.0,3.0,8.0,5.0,1.0,10.0,14.0,14.0,3.0,9.0,1.0,4.0,2.0,3.0,2.0,,7.0,8.0,11.0,16.0,1.0,,1.0,4.0,,6.0,,12.0,8.0,8.0,,10.0,52.0,,0.5,0.5,0.5,0.11764705882352941,0.11764705882352941,0.3783783783783784,0.375,0.3148148148148148,0.34615384615384615,0.3448275862068966,0.35714285714285715,0.3148148148148148,0.10810810810810811,,22.06405693950178,0.25,0.08888888888888889,0.088,,0.14285714285714285,0.1111111111111111,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.4444444444444444,0.14814814814814814,0.16666666666666666,0.1111111111111111,0.1111111111111111,,0.15384615384615385,0.5,0.1111111111111111,0.48062264150943396,0.4479,0.40335000000000004,0.25,11.72972972972973,25.188235294117646,0.2190082644628099,4.0,10.0,,1.0,,,3.0,,3.0,3.0,,,1.0,3.0,5.0,,,,,0.21428571428571427,0.4,0.08571428571428572,0.02857142857142857,0.03968253968253968,0.04,0.08333333333333333,0.18518518518518517,0.4,0.6666666666666666,0.2,,,,0.23076923076923078,0.075,1.0,,1.0,4.0,,2.0,2.0,,1.0,3.0,,,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,,0.04395604395604396,,0.07142857142857142,,0.09090909090909091,0.08695652173913043,0.5,0.5,0.16666666666666666,0.16666666666666666,1.0,,0.06896551724137931,0.0975609756097561,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.04,0.125,0.125,1.0,0.2,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2223,1610612745,Samuel Dalembert,Samuel Dalembert,2223,HOU,2665.0,44,-25,83,82,19.0,2.0,13.0,165,4.0,,2.0,,,,,6.0,12.0,,,3.0,15.0,111,4.0,,1.0,,,,6.0,6.0,,,,,1.0,1.0,,1.0,2.0,3.0,8.0,14.0,2.0,1.0,1.0,3.0,,2.0,,5.0,2.0,4.0,,,19.0,,0.5,0.6,,,,0.5,,0.5,,0.5357142857142857,,,,,17.708333333333336,0.6666666666666666,0.13636363636363635,0.20588235294117646,,0.1111111111111111,0.3333333333333333,0.16666666666666666,,,,,,,,,,0.5,,0.4986666666666666,0.6358666666666667,0.6032,,7.025000000000001,,0.2289156626506024,3.0,6.0,1.0,3.0,,1.0,,2.0,4.0,,2.0,,3.0,4.0,6.0,,,0.5,0.5,0.5,,0.3333333333333333,0.2727272727272727,0.14634146341463414,0.2857142857142857,0.3333333333333333,0.5,0.5,0.5,0.75,0.3333333333333333,1.0,,,0.26666666666666666,3.0,,,3.0,1.0,,,,,1.0,,1.0,2.0,,2.0,2.0,2.0,,2.0,,1.0,0.1,0.2222222222222222,,0.25,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.75,0.75,0.3333333333333333,,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,0.125,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201978,1610612745,Chase Budinger,Chase Budinger,201978,HOU,5500.0,92,-12,171,172,27.0,27.0,24.0,343,4.0,2.0,5.0,1.0,,2.0,5.0,10.0,17.0,3.0,6.0,2.0,31.0,171,3.0,2.0,2.0,,,4.0,18.0,2.0,9.0,5.0,2.0,2.0,6.0,7.0,3.0,2.0,15.0,10.0,12.0,12.0,4.0,4.0,,6.0,,2.0,,4.0,4.0,3.0,,4.0,26.0,,0.9,0.9,1.0,0.5,0.5,0.5882352941176471,1.0,0.6304347826086957,1.0,0.6458333333333334,1.0,0.2608695652173913,0.11764705882352941,,15.075376884422111,0.6666666666666666,0.13513513513513514,0.12371134020618557,0.10526315789473684,0.1891891891891892,0.17391304347826086,0.21739130434782608,0.4,0.4,0.5,0.043478260869565216,0.21739130434782608,0.4,0.4,1.0,,0.6086956521739131,0.4,0.5235978260869565,0.6172500000000001,0.5096,0.12903225806451613,8.770588235294117,25.0,0.15789473684210525,6.0,8.0,3.0,3.0,1.0,1.0,,3.0,9.0,,,1.0,,2.0,,,,1.0,1.125,1.125,0.25,0.08695652173913043,,,,0.2,0.34782608695652173,0.75,1.0,0.75,1.0,0.5,1.0,,0.2903225806451613,2.0,1.0,1.0,,,,,,,2.0,,1.0,,,2.0,,,,,,,,,,,0.05555555555555555,,,1.0,0.5,0.5,1.0,0.25,0.08333333333333333,0.1111111111111111,1.0,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202718,1610612745,Chandler Parsons,Chandler Parsons,202718,HOU,1281.0,21,-5,43,41,29.0,21.0,8.0,84,,2.0,3.0,,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,8.0,47,2.0,2.0,4.0,,1.0,5.0,,4.0,3.0,1.0,1.0,,,,,,,4.0,4.0,6.0,,,,,,,,,1.0,2.0,1.0,5.0,29.0,1.0,,,1.0,1.0,1.0,0.5,0.5,0.7,0.5,0.6666666666666666,0.5,0.2,,,11.76470588235294,,0.3076923076923077,0.25,0.4,0.2,,0.6,0.6666666666666666,0.6666666666666666,,,0.2,1.0,1.0,1.0,,0.4,1.0,0.4854200000000001,0.4401,0.474325,0.625,13.125,25.7,0.6744186046511628,,1.0,,,,1.0,,1.0,2.0,,2.0,,1.0,,2.0,,,0.5,0.5,0.5,,,0.125,0.08695652173913043,0.2,,0.2,,,,,0.25,,,0.25,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,0.06666666666666667,,0.16666666666666666,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
948,1610612745,Marcus Camby,Marcus Camby,948,HOU,989.0,16,17,29,31,2.0,4.0,4.0,60,,,3.0,,,,,,3.0,,,,,16,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,3.0,6.0,9.0,1.0,1.0,,1.0,,2.0,1.0,2.0,1.0,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,13.513513513513514,1.0,0.17647058823529413,0.2727272727272727,0.25,0.18181818181818182,,1.0,,,,,,,,,,,,0.3877,,,,17.666666666666668,,0.06896551724137931,,,,,,,,,,,,,,3.0,3.0,,,,,,,0.6,,0.2,,0.5,,,,,,,,,,,,,3.0,,1.0,,1.0,,,,,,,,3.0,3.0,,3.0,2.0,,0.25,0.5,0.14285714285714285,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2449,1610612745,Luis Scola,Luis Scola,2449,HOU,1226.0,20,-20,41,42,11.0,15.0,3.0,83,2.0,,2.0,,,,,3.0,6.0,,,,6.0,49,1.0,1.0,1.0,,,2.0,4.0,2.0,,,,,1.0,1.0,1.0,,2.0,2.0,4.0,5.0,,,,1.0,,1.0,,1.0,2.0,1.0,,2.0,11.0,,0.6666666666666666,1.0,,,,0.5,1.0,0.5,1.0,0.5,1.0,,,,15.909090909090908,,0.13333333333333333,0.13636363636363635,0.125,0.25,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.47785000000000005,0.5669,0.4177,0.3333333333333333,8.983333333333334,,0.2682926829268293,2.0,2.0,1.0,1.0,,,,1.0,2.0,,2.0,,,1.0,1.0,,,1.0,1.0,1.0,,0.14285714285714285,,0.08333333333333333,,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,0.3333333333333333,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,0.5,0.1111111111111111,,,,,0.3333333333333333,,0.5,0.5,0.5,1.0,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,0.25,,,,,,,,,,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,424.0,7,-2,14,14,3.0,,3.0,28,,,,1.0,,,1.0,,,,2.0,,,21,,,,,,,,,,1.0,,,4.0,4.0,3.0,1.0,8.0,,,,,,,,,,,1.0,,1.0,,,3.0,,,,,,,,,,,,,1.0,,,12.5,,,,,,,,,,,0.5,0.5,,,,,1.0,,0.58155,,,,,23.55,0.21428571428571427,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
