EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,FG3A,PenaltyFG3A,FG3APct,Corner3Frequency,PenaltyCorner3Frequency,Avg3ptShotDistance,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,BlocksRecoveredPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsPutbacks,OffShortMidRangeReboundPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BlockingFouls,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Travels,Offensive Fouls,SecondChanceAtRimPctAssisted,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,Defensive 3 Seconds Violations,3SecondViolations,Arc3PctBlocked,3pt And 1 Free Throw Trips
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,6172.0,103,6,188,191,37,56,25.0,379,8.0,15.0,1.0,3.0,3.0,5.0,2.0,6.0,4.0,8.0,14.0,29.0,2.0,30.0,212,2.0,6.0,1.0,5.0,5.0,8.0,10.0,20.0,8.0,4.0,4.0,4.0,3.0,1.0,8.0,3.0,5.0,3.0,15.0,2.0,20,8.0,28,1.0,1.0,1.0,1.0,9.0,13.0,2.0,6.0,1.0,7.0,1.0,4.0,2.0,2.0,2.0,1.0,10.0,37,2.0,0.7142857142857143,0.7142857142857143,0.4827586206896552,0.3333333333333333,0.625,0.4827586206896552,0.3333333333333333,0.625,0.46875,0.35714285714285715,0.625,0.13793103448275862,0.26666666666666666,15.348837209302326,1.0,0.3333333333333333,0.2112676056338028,0.09090909090909091,0.12,0.07894736842105263,0.1875,0.08602150537634409,0.2,0.09523809523809523,0.10344827586206896,0.23529411764705882,0.38095238095238093,0.09090909090909091,0.07142857142857142,0.18181818181818182,0.09090909090909091,0.5172413793103449,0.5333333333333333,0.7272727272727273,0.75,0.20689655172413793,0.3333333333333333,0.3333333333333333,0.5,0.27586206896551724,0.5,0.5,0.75,0.5,0.3333333333333333,0.625,0.6,0.5172413793103449,0.5143000000000001,0.51434,0.5625625000000001,0.125,0.125,0.16666666666666666,0.3333333333333333,7.293103448275862,0.19680851063829788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,121.0,2,-1,6,5,6,5,2.0,11,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,1.0,,1,,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,12.5,,,0.5,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.6525,,0.6525,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,2563.0,43,10,80,85,51,44,9.0,165,1.0,4.0,,1.0,1.0,3.0,3.0,8.0,,4.0,4.0,16.0,13.0,33.0,88,,1.0,,,3.0,10.0,22.0,,8.0,2.0,3.0,7.0,1.0,1.0,18.0,,,2.0,4.0,4.0,10,,10,,,,2.0,1.0,1.0,,7.0,,13.0,1.0,3.0,1.0,,1.0,,20.0,49,,,,0.25,,0.3,0.47619047619047616,,0.375,0.6111111111111112,,0.6111111111111112,0.125,,32.22222222222222,,0.6666666666666666,0.11428571428571428,,0.125,,0.11764705882352941,,,,,0.09090909090909091,,0.25,,0.2222222222222222,,0.19047619047619047,0.25,0.25,,0.38095238095238093,0.375,0.42857142857142855,,0.19047619047619047,,,,1.0,,0.25,0.3333333333333333,0.42857142857142855,0.4695761904761904,0.5099,0.48501666666666665,0.13043478260869565,0.16666666666666666,,0.6666666666666666,8.793750000000001,0.6375,,,5.0,2.0,0.23809523809523808,,,25.46,4.0,5.0,1.0,2.0,4.0,1.0,13.0,9.0,3.0,5.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,0.75,0.8,0.5,0.8,0.125,0.25,1.0,0.23809523809523808,0.8,0.8,0.75,0.16666666666666666,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,1259.0,21,-2,39,38,16,14,5.0,77,4.0,4.0,2.0,2.0,2.0,2.0,,,,1.0,4.0,5.0,3.0,11.0,44,2.0,2.0,,4.0,2.0,2.0,7.0,4.0,4.0,,,,,,,1.0,2.0,1.0,2.0,,3,3.0,6,,,,,1.0,2.0,,2.0,,4.0,,1.0,3.0,2.0,3.0,,7.0,16,,0.5,0.6666666666666666,0.8,1.0,1.0,0.8,1.0,1.0,0.7857142857142857,1.0,0.875,,,15.909090909090908,,,0.1111111111111111,0.18181818181818182,0.16666666666666666,0.14285714285714285,0.125,0.16666666666666666,0.5,,0.16666666666666666,0.1,0.3333333333333333,,,0.25,,0.8,1.0,1.0,0.5,,,,,0.2,,,,1.0,1.0,1.0,1.0,0.8,0.62384,0.711,0.72295,0.16666666666666666,0.16666666666666666,0.36363636363636365,0.6363636363636364,4.720000000000001,0.41025641025641024,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,,,,,,,0.6666666666666666,,,,,,,,2.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,8197.0,137,13,252,256,77,80,28.0,508,1.0,2.0,,,,,4.0,11.0,3.0,9.0,8.0,22.0,4.0,38.0,282,,2.0,2.0,5.0,,1.0,6.0,2.0,14.0,,13.0,22.0,7.0,4.0,53.0,2.0,1.0,2.0,8.0,,10,3.0,13,,7.0,,11.0,9.0,13.0,,3.0,,4.0,,2.0,,,,,6.0,75,,0.125,0.125,0.36363636363636365,,,0.4358974358974359,0.375,0.6,0.4634146341463415,0.5,0.6,,,18.43971631205674,0.6363636363636364,,0.0851063829787234,0.014925373134328358,0.05128205128205128,0.041666666666666664,0.07518796992481203,0.02608695652173913,,0.04,0.05263157894736842,0.07142857142857142,0.034482758620689655,0.13513513513513514,0.047619047619047616,0.05555555555555555,,0.05128205128205128,0.5,0.5,,0.28205128205128205,0.36363636363636365,0.36363636363636365,,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.48717948717948717,0.48426184210526313,0.5130166666666667,0.5534000000000001,0.04878048780487805,0.08333333333333333,0.13157894736842105,0.15789473684210525,11.754545454545456,0.3055555555555556,1.0,1.0,17.0,4.0,0.4358974358974359,0.02564102564102564,0.2,26.464705882352938,5.0,16.0,1.0,3.0,6.0,2.0,,15.0,3.0,15.0,5.0,9.0,6.0,3.0,2.0,,4.0,2.0,1.0,4.0,,,,,,,0.8333333333333334,0.35294117647058826,0.5,0.375,,,,0.41025641025641024,0.3125,0.3125,0.8,0.6,0.3333333333333333,0.3333333333333333,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,3.0,2.0,7.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201161,1610612760,Daequan Cook,Daequan Cook,201161,OKC,5018.0,84,34,153,152,31,32,16.0,305,,,,,,,,,1.0,5.0,1.0,5.0,,38.0,158,,1.0,,3.0,,,6.0,2.0,,,1.0,2.0,1.0,,5.0,,,7.0,3.0,,10,,10,,2.0,,4.0,4.0,6.0,,1.0,1.0,,,,1.0,,1.0,,6.0,31,,1.0,1.0,0.2,,,0.6551724137931034,0.75,1.0,0.6551724137931034,0.75,1.0,,,19.411764705882355,0.5,,0.05660377358490566,,0.2916666666666667,,0.12987012987012986,,,,,0.07692307692307693,0.125,,0.35714285714285715,0.2,,,,,,,,,,0.1724137931034483,0.2,0.2,1.0,,,,,0.8275862068965517,0.5448637931034483,0.443175,0.5001,,,0.07894736842105263,0.15789473684210525,19.46,0.20261437908496732,10.0,1.0,24.0,3.0,0.8275862068965517,0.3448275862068966,0.3333333333333333,24.100000000000005,7.0,14.0,1.0,2.0,12.0,2.0,,36.0,,14.0,7.0,1.0,1.0,,,,2.0,,,,,,,,1.0,,1.0,0.5,0.6666666666666666,0.5,,,1.0,0.4827586206896552,0.5,0.5,1.0,0.6666666666666666,0.5,0.5,,,5.0,1.0,,,1.0,1.0,,2.0,2.0,,2.0,2.0,1.0,0.5,0.5,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,6875.0,115,26,209,214,58,54,20.0,423,8.0,10.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,14.0,18.0,2.0,30.0,224,5.0,5.0,,10.0,4.0,5.0,8.0,22.0,6.0,2.0,1.0,8.0,1.0,,23.0,2.0,2.0,6.0,8.0,1.0,15,4.0,19,1.0,,,4.0,6.0,12.0,,3.0,,5.0,1.0,3.0,1.0,,1.0,,8.0,58,,0.7857142857142857,0.8461538461538461,0.7777777777777778,1.0,0.8,0.7777777777777778,1.0,0.8,0.75,1.0,0.8,0.1111111111111111,0.2,10.38961038961039,,0.125,0.1038961038961039,0.03636363636363636,0.16216216216216217,0.05128205128205128,0.12280701754385964,0.0425531914893617,,,0.0625,0.043478260869565216,0.041666666666666664,0.2,0.21052631578947367,0.1111111111111111,0.5,0.5555555555555556,0.8,1.0,0.75,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.2777777777777778,0.8,0.8,1.0,0.6,1.0,0.4,1.0,0.5555555555555556,0.5313,0.51648,0.5023,0.15,0.15,0.3333333333333333,0.26666666666666666,7.277777777777778,0.27751196172248804,,,,,,,,,,,,,,,,,,,,7.0,7.0,,,,4.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,0.09523809523809523,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,
201935,1610612760,James Harden,James Harden,201935,OKC,7075.0,118,21,218,220,68,57,21.0,438,14.0,16.0,3.0,3.0,4.0,5.0,1.0,6.0,2.0,5.0,17.0,27.0,34.0,95.0,249,3.0,3.0,1.0,7.0,6.0,8.0,32.0,2.0,32.0,6.0,8.0,14.0,5.0,3.0,34.0,,2.0,6.0,11.0,1.0,18,2.0,20,,3.0,1.0,6.0,4.0,10.0,,26.0,2.0,38.0,4.0,17.0,1.0,,1.0,,32.0,66,3.0,0.058823529411764705,0.058823529411764705,0.6296296296296297,1.0,0.75,0.5648148148148148,1.0,0.6,0.6739130434782609,1.1666666666666667,0.7272727272727273,0.2222222222222222,0.0625,31.12033195020747,0.5,0.1111111111111111,0.13924050632911392,0.04,0.1875,,0.15315315315315314,0.02197802197802198,,0.1111111111111111,,0.08,0.11538461538461539,0.21428571428571427,0.2777777777777778,0.07142857142857142,,0.2962962962962963,0.875,0.9333333333333333,0.07142857142857142,0.1111111111111111,0.16666666666666666,0.5,,0.09259259259259259,0.4,0.5,,1.0,1.0,0.3333333333333333,0.8,0.7962962962962963,0.5552796296296295,0.728,0.5345133333333334,0.2647058823529412,0.425,0.07368421052631578,0.3368421052631579,5.603703703703703,0.3119266055045872,4.0,3.0,27.0,7.0,0.5,0.07407407407407407,0.2,24.855555555555558,8.0,23.0,1.0,4.0,9.0,2.0,14.0,24.0,3.0,23.0,8.0,6.0,4.0,2.0,,,3.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.2,1.0,0.42592592592592593,0.34782608695652173,0.34782608695652173,0.875,0.26666666666666666,0.25,0.34782608695652173,,,1.0,1.0,,,,,,3.0,3.0,,2.0,,,0.25,0.25,1.0,,,,0.3333333333333333,,,1.0,,,,,,,,1.0,1.0,3.0,1.0,0.03571428571428571,True,,,,,,,,,,,,,,
202332,1610612760,Cole Aldrich,Cole Aldrich,202332,OKC,885.0,15,-11,28,29,8,20,5.0,57,1.0,2.0,,,,,,,,,1.0,2.0,,2.0,38,,,,,,,,2.0,,,,,,,,,,,2.0,1.0,3,,3,,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,1.0,1.0,1.0,,,8,1.0,1.0,1.0,0.5,,,0.5,,,0.5,,,,,9.09090909090909,1.0,0.5,0.18181818181818182,,,,0.15384615384615385,,,,,,,0.4,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,1.0,0.7673,,,,,,,0.85,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
202351,1610612760,Lazar Hayward,Lazar Hayward,202351,OKC,1395.0,23,-28,41,43,6,18,6.0,84,1.0,2.0,,,,1.0,1.0,3.0,,2.0,2.0,7.0,,7.0,55,1.0,1.0,,2.0,,2.0,,4.0,,,,,,,,,,2.0,1.0,,3,,3,,1.0,1.0,2.0,3.0,3.0,,,,,,,,,,,,6,,1.0,1.0,0.2857142857142857,1.0,,0.3888888888888889,1.0,,0.3888888888888889,1.0,,,,23.404255319148938,0.5,,0.058823529411764705,,0.4,,0.13636363636363635,,,,,,,0.14285714285714285,0.6666666666666666,,,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,,,,,,0.5,,0.4444444444444444,0.4721888888888889,0.3794,0.33675,,,0.2857142857142857,,9.299999999999999,0.14634146341463414,,,2.0,,0.2222222222222222,,,24.05,1.0,2.0,,,1.0,,,3.0,,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,0.5,,0.5,,,,0.2222222222222222,0.5,0.5,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,
