EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceFG3M,BlockedLongMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceCorner3FGM,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,67398.0,1123,36.0,2109,2110,507,422,249,4219,64.0,121,18.0,40.0,15.0,27.0,11.0,25.0,30.0,86.0,29.0,65.0,1.0,2.0,9.0,21.0,50.0,4.0,6.0,15.0,105.0,232,50.0,115.0,85.0,445.0,2190,25.0,51,5.0,9.0,59.0,26.0,52.0,8.0,24.0,35.0,111.0,126.0,84.0,147.0,3.0,30.0,1.0,1.0,48.0,20.0,32.0,28,19.0,47,14.0,5.0,14.0,2.0,12.0,113,8.0,47.0,7.0,37.0,118,10.0,165,62.0,227,8.0,35.0,27.0,8.0,17.0,2.0,9.0,11.0,1.0,8.0,2.0,2.0,28,4.0,8.0,40.0,1.0,69,1.0,9.0,3.0,76.0,1.0,3.0,2.0,3.0,107.0,9.0,6.0,37.0,18.0,15.0,10.0,5.0,15.0,9.0,1.0,103.0,488,6.0,10.0,0.6,0.7,0.98,0.43478260869565216,0.3333333333333333,0.4298245614035088,0.4525862068965517,0.49019607843137253,0.5,0.5187319884726225,0.44642857142857145,0.5,0.5597964376590331,0.48360655737704916,0.5670103092783505,0.3314121037463977,0.13793103448275862,0.24793388429752067,0.08,17.3841059602649,0.6071428571428571,0.21739130434782608,0.1,0.14898989898989898,0.06002554278416347,0.15289256198347106,0.03137254901960784,0.14990328820116053,0.052986512524084775,0.07630522088353414,0.05045871559633028,0.05379746835443038,0.02531645569620253,0.041237113402061855,0.13382899628252787,0.1493212669683258,0.16225165562913907,0.16279069767441862,0.12857142857142856,0.05063291139240506,0.6,0.34870317002881845,0.5289256198347108,0.7032967032967034,0.578125,0.07204610951008646,0.44,0.4782608695652174,0.18181818181818182,0.2478386167146974,0.3488372093023256,0.3488372093023256,0.8,0.1873198847262248,0.4461538461538462,0.4461538461538462,1.0,0.1440922190201729,0.42,0.42,0.9523809523809523,0.7142857142857143,0.45,0.05555555555555555,0.017857142857142856,0.07142857142857142,0.35526315789473684,0.5555555555555556,0.11842105263157894,0.2222222222222222,0.19736842105263158,0.4,0.6801152737752162,0.4166666666666667,0.549340988372093,0.5830176470588235,0.5389164383561643,0.09866666666666667,0.1423076923076923,0.13258426966292136,0.24943820224719102,8.708620689655172,24.82086956521739,0.24039829302987198,,,,,,,,,,,,,,,,,,,,True,,,
1503,1610612737,Tracy McGrady,Tracy McGrady,1503,ATL,18268.0,304,45.0,573,570,189,150,68,1143,17.0,25,5.0,6.0,6.0,7.0,4.0,9.0,12.0,36.0,,1.0,,,,5.0,9.0,2.0,3.0,7.0,33.0,70,5.0,10.0,17.0,98.0,556,8.0,11,2.0,1.0,20.0,9.0,15.0,3.0,7.0,8.0,35.0,40.0,26.0,15.0,,2.0,,,9.0,5.0,4.0,26,5.0,31,3.0,2.0,13.0,5.0,8.0,67,3.0,8.0,,10.0,35,2.0,47,11.0,58,5.0,9.0,6.0,3.0,8.0,3.0,5.0,7.0,,3.0,1.0,2.0,15,1.0,4.0,7.0,,12,1.0,1.0,,21.0,,1.0,,,30.0,2.0,,12.0,4.0,3.0,,,3.0,1.0,1.0,35.0,187,,4.0,0.6060606060606061,0.625,1.0,0.5,0.42857142857142855,0.5,0.4714285714285714,0.7272727272727273,0.6,0.50625,0.7307692307692307,0.6136363636363636,0.5212765957446809,0.7142857142857143,0.625,0.125,0.05714285714285714,0.12,,16.846986089644513,0.5333333333333333,0.1111111111111111,,0.16666666666666666,0.04371584699453552,0.15625,0.04225352112676056,0.16423357664233576,0.04330708661417323,0.047619047619047616,0.045454545454545456,0.039473684210526314,0.0392156862745098,0.05,0.1527777777777778,0.16666666666666666,0.17777777777777778,0.13953488372093023,0.19047619047619047,0.13157894736842105,0.3333333333333333,0.3125,0.68,0.7727272727272727,0.6470588235294118,0.1125,0.4444444444444444,0.4444444444444444,0.5,0.45,0.3333333333333333,0.34285714285714286,0.5833333333333334,0.0125,,,,0.1125,0.5555555555555556,0.5555555555555556,1.0,0.46153846153846156,0.8333333333333334,0.6,,0.15384615384615385,0.3181818181818182,0.8571428571428571,,,0.3181818181818182,0.42857142857142855,0.4375,0.5555555555555556,0.48022687499999994,0.5785812499999999,0.4992999999999999,0.13333333333333333,0.15,0.20408163265306123,0.35714285714285715,11.57,25.450000000000003,0.3298429319371728,1.0,1.0,3.0,0.5,0.027777777777777776,0.5,1.0,,,,,,,,,,,,,True,,,
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,21878.0,365,67.0,700,693,279,174,85,1393,44.0,61,11.0,17.0,16.0,19.0,6.0,20.0,13.0,31.0,,,,,,1.0,3.0,,,1.0,63.0,112,1.0,3.0,21.0,150.0,684,14.0,25,,7.0,35.0,20.0,33.0,,1.0,12.0,52.0,94.0,32.0,3.0,,12.0,,1.0,2.0,1.0,15.0,6,1.0,7,1.0,,4.0,,2.0,15,8.0,22.0,2.0,10.0,48,6.0,64,32.0,96,2.0,15.0,9.0,6.0,8.0,3.0,4.0,17.0,1.0,4.0,,4.0,25,3.0,9.0,21.0,4.0,48,6.0,5.0,2.0,41.0,9.0,4.0,3.0,2.0,32.0,8.0,,16.0,4.0,4.0,4.0,,4.0,2.0,1.0,52.0,275,3.0,4.0,0.746031746031746,0.8245614035087719,1.0,0.3333333333333333,,0.5,0.5625,0.56,0.6060606060606061,0.5608695652173913,0.56,0.5882352941176471,0.5905511811023622,0.625,0.65,0.02608695652173913,0.13392857142857142,0.16393442622950818,0.25,19.095477386934675,0.32,0.4,0.06060606060606061,0.19834710743801653,0.09777777777777778,0.1388888888888889,0.09523809523809523,0.18471337579617833,0.0970873786407767,0.08974358974358974,0.078125,0.12048192771084337,0.14035087719298245,,0.16901408450704225,0.18333333333333332,0.22522522522522523,0.11538461538461539,0.2,0.06060606060606061,0.5,0.5304347826086957,0.7213114754098361,0.8627450980392157,0.6818181818181818,0.17391304347826086,0.3,0.4,1.0,0.26956521739130435,0.41935483870967744,0.41935483870967744,0.8461538461538461,,,,,0.02608695652173913,0.3333333333333333,0.3333333333333333,1.0,0.68,0.6470588235294118,0.36363636363636365,,,0.5588235294117647,0.8421052631578947,,,0.029411764705882353,,0.5565217391304348,0.5,0.5395008771929825,0.5539421052631579,0.5640272727272727,0.13008130081300814,0.13333333333333333,0.23333333333333334,0.3466666666666667,7.209821428571428,36.5,0.3985714285714286,,,,,,,,1.0,,,,,,,,,,,,True,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,130979.0,2183,232.0,4086,4089,981,745,473,8175,183.0,300,9.0,17.0,46.0,79.0,59.0,152.0,27.0,71.0,3.0,9.0,1.0,1.0,2.0,48.0,140.0,10.0,11.0,24.0,269.0,523,51.0,149.0,140.0,831.0,4198,15.0,31,11.0,10.0,52.0,61.0,130.0,12.0,26.0,62.0,220.0,120.0,418.0,117.0,36.0,,,,140.0,48.0,60.0,229,92.0,321,54.0,38.0,126.0,26.0,77.0,734,3.0,18.0,,39.0,97,2.0,138,21.0,159,9.0,106.0,53.0,53.0,82.0,14.0,44.0,52.0,11.0,38.0,2.0,6.0,134,6.0,36.0,69.0,1.0,145,7.0,3.0,9.0,154.0,1.0,4.0,12.0,10.0,185.0,12.0,7.0,75.0,20.0,31.0,16.0,8.0,37.0,16.0,1.0,208.0,955,13.0,10.0,0.22304832713754646,0.22304832713754646,0.7647058823529411,0.3422818791946309,0.46153846153846156,0.3422818791946309,0.51434034416826,0.4838709677419355,0.46923076923076923,0.5141369047619048,0.5,0.5064102564102564,0.5470198675496689,0.5416666666666666,0.5586734693877551,0.22172619047619047,0.1147227533460803,0.13,0.125,19.163612847596465,0.6119402985074627,0.02,,0.0651443922095366,0.012693935119887164,0.08609271523178808,0.0058823529411764705,0.07003089598352215,0.010892116182572614,0.002277904328018223,0.025380710659898477,0.011965811965811967,0.009404388714733543,,0.06941431670281996,0.03316326530612245,0.08176100628930817,0.08333333333333333,0.09302325581395349,0.031578947368421054,0.43243243243243246,0.44642857142857145,0.61,0.7011494252873564,0.2677595628415301,0.2261904761904762,0.3881578947368421,0.44360902255639095,0.11864406779661017,0.1056547619047619,0.38028169014084506,0.391304347826087,0.14814814814814814,0.013392857142857142,0.3333333333333333,0.3333333333333333,1.0,0.20833333333333334,0.34285714285714286,0.34285714285714286,0.75,0.40476190476190477,0.5294117647058824,0.1111111111111111,0.023809523809523808,0.23809523809523808,0.5064102564102564,0.5822784810126582,0.01282051282051282,0.5,0.15384615384615385,0.4583333333333333,0.6681547619047619,0.34285714285714286,0.5539342771982119,0.546068181818182,0.5469730769230768,0.10204081632653061,0.12798634812286688,0.06257521058965103,0.2647412755716005,5.578585086042066,25.275167785234906,0.24008810572687225,4.0,4.0,7.0,0.36363636363636365,0.028169014084507043,0.4,1.0,,1.0,6.0,3.0,3.0,,,,,,,,True,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,107107.0,1785,255.0,3329,3324,787,543,383,6653,74.0,111,16.0,22.0,14.0,21.0,82.0,167.0,95.0,234.0,44.0,103.0,13.0,12.0,25.0,66.0,170.0,21.0,20.0,52.0,251.0,512,110.0,273.0,126.0,958.0,3385,25.0,42,34.0,5.0,106.0,54.0,116.0,32.0,77.0,73.0,277.0,174.0,328.0,300.0,30.0,26.0,,,170.0,66.0,16.0,146,50.0,196,29.0,21.0,74.0,13.0,59.0,442,8.0,40.0,,31.0,91,13.0,135,48.0,183,15.0,34.0,23.0,11.0,60.0,21.0,31.0,42.0,2.0,29.0,2.0,4.0,102,10.0,18.0,20.0,,58,3.0,2.0,6.0,134.0,,2.0,3.0,5.0,149.0,7.0,18.0,44.0,25.0,9.0,1.0,5.0,9.0,5.0,,263.0,768,,17.0,0.3466135458167331,0.36554621848739494,0.9090909090909091,0.40293040293040294,0.4155844155844156,0.40293040293040294,0.490234375,0.5952380952380952,0.46551724137931033,0.5299363057324841,0.6644736842105263,0.5284974093264249,0.5578512396694215,0.6666666666666666,0.5869565217391305,0.34777070063694265,0.03125,0.08108108108108109,0.023952095808383235,25.185774946921445,0.5882352941176471,0.16666666666666666,,0.07440719542109567,0.03475238922675934,0.08355795148247978,0.018957345971563982,0.07653701380175659,0.030514939605848695,0.042492917847025496,0.042483660130718956,0.024390243902439025,0.023255813953488372,0.012195121951219513,0.06923076923076923,0.06109324758842444,0.08620689655172414,0.08076923076923077,0.09009009009009009,0.03712871287128713,0.5555555555555556,0.14140127388535031,0.6666666666666666,0.7254901960784313,0.527027027027027,0.21273885350318472,0.49101796407185627,0.5030674846625767,0.2926829268292683,0.2980891719745223,0.405982905982906,0.41125541125541126,0.25263157894736843,0.13121019108280255,0.42718446601941745,0.42718446601941745,1.0,0.21656050955414013,0.38823529411764707,0.3905325443786982,0.8484848484848485,0.2894736842105263,0.7272727272727273,0.125,0.17105263157894737,0.27631578947368424,0.10880829015544041,0.6666666666666666,0.12953367875647667,0.48,0.2694300518134715,0.38461538461538464,0.489171974522293,0.38823529411764707,0.48677229299363056,0.5399132812499999,0.4727085492227979,0.0535279805352798,0.08014571948998178,0.11064718162839249,0.28914405010438415,11.240039062500001,24.787912087912083,0.2364073295283869,7.0,17.0,3.0,0.5,0.01282051282051282,0.3333333333333333,0.7142857142857143,,,,,,10.0,1.0,1.0,0.003663003663003663,0.0058823529411764705,0.7692307692307693,1.0,True,,,
2209,1610612737,Vladimir Radmanovic,Vladimir Radmanovic,2209,ATL,17601.0,293,33.0,553,563,157,111,69,1116,2.0,10,,4.0,2.0,2.0,1.0,5.0,1.0,6.0,8.0,27.0,2.0,2.0,7.0,12.0,29.0,1.0,5.0,9.0,4.0,21,20.0,56.0,11.0,79.0,577,,6,3.0,3.0,6.0,4.0,6.0,7.0,16.0,9.0,38.0,4.0,4.0,60.0,,,,,29.0,12.0,2.0,10,4.0,14,1.0,3.0,4.0,1.0,5.0,32,7.0,12.0,1.0,6.0,33,5.0,44,20.0,64,1.0,4.0,3.0,1.0,6.0,1.0,4.0,3.0,1.0,2.0,,,9,1.0,1.0,14.0,,19,,2.0,,16.0,,1.0,4.0,,14.0,,2.0,2.0,4.0,5.0,2.0,3.0,5.0,3.0,,35.0,150,1.0,2.0,0.5,0.5,1.0,0.35714285714285715,0.4375,0.35714285714285715,0.19047619047619047,,0.6666666666666666,0.44155844155844154,0.16666666666666666,0.6590909090909091,0.463855421686747,0.2727272727272727,0.6785714285714286,0.7272727272727273,0.09523809523809523,0.1,0.2,14.375,0.6666666666666666,0.2777777777777778,0.058823529411764705,0.16019417475728157,0.06091370558375635,0.0967741935483871,0.10294117647058823,0.1455223880597015,0.07169811320754717,0.045454545454545456,0.09090909090909091,0.046153846153846156,0.14634146341463414,0.037037037037037035,0.1509433962264151,0.19607843137254902,0.14705882352941177,0.10869565217391304,0.0625,0.0196078431372549,0.6,0.12987012987012986,0.2,0.2222222222222222,1.0,0.06493506493506493,0.2,0.25,,0.07792207792207792,0.16666666666666666,0.16666666666666666,,0.35064935064935066,0.2962962962962963,0.2962962962962963,1.0,0.37662337662337664,0.41379310344827586,0.41379310344827586,1.0,0.4444444444444444,,,0.2222222222222222,0.1111111111111111,0.09090909090909091,1.0,0.3181818181818182,0.2857142857142857,0.4090909090909091,0.5555555555555556,0.8571428571428571,0.41379310344827586,0.5506305194805197,0.5147785714285714,0.5493386363636364,0.02531645569620253,0.08695652173913043,0.0759493670886076,0.4810126582278481,7.328571428571427,24.323214285714283,0.28390596745027125,,1.0,,0.3333333333333333,,,,2.0,,,,,1.0,,,,,0.5,1.0,True,,,
2584,1610612737,Willie Green,Willie Green,2584,ATL,17249.0,287,-46.0,547,557,185,156,61,1104,11.0,16,1.0,1.0,1.0,2.0,5.0,15.0,9.0,22.0,11.0,22.0,3.0,,3.0,7.0,15.0,2.0,3.0,6.0,25.0,53,18.0,37.0,10.0,114.0,640,2.0,4,5.0,,10.0,4.0,11.0,3.0,9.0,2.0,19.0,32.0,18.0,54.0,,,,1.0,14.0,7.0,3.0,10,4.0,14,2.0,2.0,5.0,,5.0,32,1.0,2.0,,7.0,16,1.0,24,3.0,27,,8.0,6.0,2.0,5.0,1.0,3.0,6.0,1.0,2.0,2.0,,11,,6.0,12.0,,24,1.0,2.0,1.0,12.0,2.0,1.0,,1.0,13.0,1.0,,7.0,,2.0,,1.0,2.0,1.0,,19.0,176,3.0,,0.64,0.64,1.0,0.4864864864864865,0.3333333333333333,0.5,0.4716981132075472,0.5,0.36363636363636365,0.5777777777777777,0.5555555555555556,0.425,0.59375,0.5555555555555556,0.4523809523809524,0.4111111111111111,0.05660377358490566,0.125,0.06666666666666667,17.174959871589085,0.45454545454545453,0.058823529411764705,,0.08333333333333333,0.01015228426395939,0.13725490196078433,0.017241379310344827,0.09465020576131687,0.011764705882352941,0.014925373134328358,0.017241379310344827,,0.025,,0.031746031746031744,0.057692307692307696,0.14285714285714285,0.15384615384615385,0.08333333333333333,,0.5,0.17777777777777778,0.6875,0.7857142857142857,0.8181818181818182,0.16666666666666666,0.3333333333333333,0.35714285714285715,0.2,0.24444444444444444,0.4090909090909091,0.4090909090909091,0.6666666666666666,0.24444444444444444,0.5,0.5,1.0,0.16666666666666666,0.4666666666666667,0.4666666666666667,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.2222222222222222,0.1,0.5,0.15,,0.3,0.5,0.5888888888888889,0.5,0.5233533707865168,0.49202500000000005,0.48134473684210527,0.07291666666666667,0.11864406779661017,0.08771929824561403,0.16666666666666666,10.149056603773584,24.875675675675677,0.3382084095063985,1.0,2.0,1.0,0.4,,0.5,1.0,,,,,,1.0,,,,,0.3333333333333333,1.0,True,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,116379.0,1940,248.0,3637,3633,845,616,415,7270,207.0,299,33.0,51.0,44.0,67.0,64.0,185.0,137.0,346.0,9.0,37.0,2.0,1.0,4.0,13.0,61.0,6.0,4.0,22.0,408.0,830,22.0,98.0,168.0,1050.0,3712,55.0,100,8.0,26.0,148.0,82.0,159.0,5.0,26.0,40.0,219.0,522.0,294.0,63.0,3.0,44.0,,1.0,60.0,13.0,38.0,146,71.0,217,35.0,36.0,103.0,20.0,23.0,505,33.0,75.0,,91.0,285,23.0,399,108.0,507,18.0,77.0,43.0,34.0,73.0,31.0,46.0,55.0,9.0,27.0,,6.0,128,14.0,27.0,83.0,4.0,140,2.0,7.0,6.0,230.0,13.0,12.0,6.0,5.0,272.0,44.0,,142.0,16.0,93.0,64.0,25.0,96.0,61.0,,218.0,819,11.0,14.0,0.6397058823529411,0.6761658031088082,0.9545454545454546,0.22448979591836735,0.19230769230769232,0.2268041237113402,0.491566265060241,0.55,0.5157232704402516,0.47521551724137934,0.5648148148148148,0.4837837837837838,0.5038387715930902,0.578125,0.5046082949308756,0.10560344827586207,0.04578313253012048,0.08361204013377926,0.05945945945945946,28.391167192429023,0.5703125,0.2804878048780488,,0.21348314606741572,0.05985634477254589,0.22524752475247525,0.07236842105263158,0.21621621621621623,0.06319485078993564,0.1038961038961039,0.05217391304347826,0.032504780114722756,0.0636042402826855,0.08670520231213873,0.17985611510791366,0.23796033994334279,0.22300884955752212,0.22996515679442509,0.21367521367521367,0.039735099337748346,0.6354166666666666,0.32219827586206895,0.6923076923076923,0.7554744525547445,0.6473429951690821,0.19935344827586207,0.34594594594594597,0.367816091954023,0.3125,0.3728448275862069,0.3959537572254335,0.39825581395348836,0.781021897810219,0.03987068965517242,0.24324324324324326,0.24324324324324326,0.8888888888888888,0.06573275862068965,0.21311475409836064,0.21311475409836064,1.0,0.4722222222222222,0.6470588235294118,0.21212121212121213,0.018518518518518517,0.05555555555555555,0.3621621621621622,0.6567164179104478,0.021621621621621623,0.25,0.11891891891891893,0.18181818181818182,0.42780172413793105,0.21666666666666667,0.5027805075593953,0.5345012048192772,0.5113707650273223,0.13840155945419103,0.15301724137931033,0.14095238095238094,0.20857142857142857,10.226265060240966,25.36020408163266,0.2323343414902392,2.0,4.0,4.0,0.5,0.005780346820809248,0.3333333333333333,1.0,3.0,,3.0,2.0,1.0,2.0,,,,,1.0,0.5,True,,,
711,1610612737,Jerry Stackhouse,Jerry Stackhouse,711,ATL,4272.0,71,1.0,135,139,59,60,22,274,2.0,4,,,1.0,3.0,2.0,4.0,,5.0,4.0,13.0,2.0,1.0,6.0,1.0,2.0,,1.0,2.0,4.0,13,5.0,15.0,5.0,28.0,140,,1,2.0,,,1.0,6.0,2.0,8.0,3.0,11.0,4.0,4.0,15.0,,,,,2.0,1.0,3.0,1,,1,,,1.0,,,2,,,,1.0,1,,2,,2,,4.0,2.0,2.0,3.0,,1.0,1.0,,2.0,1.0,,4,,2.0,,,2,,,,4.0,,,,,7.0,,3.0,1.0,1.0,1.0,1.0,,1.0,,,11.0,58,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.25,0.3333333333333333,0.3076923076923077,,0.16666666666666666,0.4107142857142857,,0.2857142857142857,0.43333333333333335,,0.3333333333333333,0.5357142857142857,0.23076923076923078,0.5,0.25,21.38364779874214,0.75,,,0.02040816326530612,,0.058823529411764705,,0.030303030303030304,,,,,,,,,0.041666666666666664,0.0625,,,,0.14285714285714285,0.5,1.0,0.5,0.14285714285714285,0.5,0.6666666666666666,0.5,0.17857142857142858,,,,0.4642857142857143,0.3076923076923077,0.3076923076923077,1.0,0.07142857142857142,0.5,0.5,1.0,,,,0.6666666666666666,,0.21428571428571427,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.14285714285714285,0.5,0.6785714285714286,0.5,0.5427517857142857,0.5325000000000001,0.5694071428571429,0.034482758620689655,0.07142857142857142,,0.39285714285714285,10.169230769230772,23.58,0.43703703703703706,,,,,,,,,,,,,,,,,,,,True,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,74626.0,1244,80.0,2313,2310,447,316,270,4623,86.0,153,28.0,55.0,17.0,33.0,16.0,51.0,24.0,49.0,,,,,,,,,,,126.0,253,,,84.0,336.0,2390,33.0,65,,15.0,81.0,23.0,47.0,,,30.0,76.0,180.0,72.0,,,46.0,,,,,32.0,46,15.0,61,8.0,7.0,23.0,8.0,15.0,137,30.0,84.0,2.0,51.0,171,16.0,238,116.0,354,6.0,42.0,25.0,17.0,21.0,3.0,13.0,34.0,3.0,8.0,1.0,6.0,55,10.0,8.0,47.0,2.0,124,,21.0,15.0,125.0,1.0,15.0,9.0,,117.0,11.0,,56.0,8.0,18.0,11.0,7.0,18.0,9.0,,74.0,444,13.0,5.0,0.7142857142857143,0.8737864077669902,,,,,0.4980237154150198,0.5076923076923077,0.48936170212765956,0.4980237154150198,0.5076923076923077,0.48936170212765956,0.5490196078431373,0.5472972972972973,0.59375,,0.12648221343873517,0.1437908496732026,0.19607843137254902,13.705391040242976,0.38181818181818183,0.2857142857142857,0.03278688524590164,0.2067714631197098,0.10194174757281553,0.19391634980988592,0.10380622837370242,0.2036697247706422,0.10242587601078167,0.12048192771084337,0.12244897959183673,0.07272727272727272,0.1092896174863388,0.09433962264150944,0.17557251908396945,0.23555555555555555,0.21176470588235294,0.1746031746031746,0.24324324324324326,0.06382978723404255,0.5,0.6047430830039525,0.5620915032679739,0.6564885496183206,0.6744186046511628,0.2015810276679842,0.3137254901960784,0.3902439024390244,0.6875,0.19367588932806323,0.4897959183673469,0.4897959183673469,0.875,,,,,,,,,0.8461538461538461,0.509090909090909,0.10714285714285714,,,0.7021276595744681,0.5151515151515151,,,,,0.6047430830039525,,0.5567549407114624,0.5902037735849056,0.5985319148936169,0.18791946308724833,0.18791946308724833,0.24107142857142858,0.2261904761904762,5.6335968379446655,,0.1932555123216602,,,,,,,,1.0,,,,,,,3.0,,,,,True,,,
