EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,Travels,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,SecondChanceFtPoints,Fg3aBlocked,Offensive Fouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,BlockedLongMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFoulsDrawn,BlockedShortMidRange,Technical Free Throw Trips,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,HeaveAttempts,Charge Fouls Drawn,OffCorner3ReboundPct,on,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BlockedCorner3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls
101111,1610612765,Charlie Villanueva,Charlie Villanueva,101111,DET,10777.0,180,-46,352,350,70.0,119,43,702,14.0,24,6.0,9.0,3.0,3.0,3.0,15.0,3.0,7.0,2.0,9.0,3.0,13.0,36.0,3.0,1.0,5.0,20,46,15.0,45.0,6.0,91,382,6.0,11,3.0,12.0,5.0,10.0,1.0,8.0,5.0,18.0,28.0,12.0,45.0,10.0,36.0,13.0,2.0,6.0,6.0,2.0,3.0,1.0,12.0,9.0,5.0,28.0,6.0,39,9.0,48,3.0,7.0,5.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,7.0,3.0,14.0,1.0,25,1.0,1.0,7.0,2.0,1.0,7.0,1.0,2.0,2.0,5.0,5.0,5.0,3.0,18.0,70.0,2.0,0.7,0.9333333333333333,1.0,0.3333333333333333,0.125,0.3333333333333333,0.43478260869565216,0.5454545454545454,0.5,0.46703296703296704,0.42857142857142855,0.3611111111111111,0.48404255319148937,0.42857142857142855,0.45,0.4945054945054945,0.043478260869565216,0.041666666666666664,0.06666666666666667,24.634146341463417,0.5714285714285714,0.5,0.22580645161290322,0.07086614173228346,0.1282051282051282,0.20245398773006135,0.04945054945054945,0.07407407407407407,0.08333333333333333,0.05405405405405406,0.15217391304347827,0.14814814814814814,0.3333333333333333,0.125,0.14285714285714285,0.057692307692307696,0.6,0.26373626373626374,0.5833333333333334,0.6086956521739131,0.6428571428571429,0.16483516483516483,0.2,0.21428571428571427,0.6666666666666666,0.07692307692307693,0.42857142857142855,0.42857142857142855,1.0,0.0989010989010989,0.2222222222222222,0.2222222222222222,1.0,0.3956043956043956,0.3611111111111111,0.3611111111111111,1.0,0.6428571428571429,0.6666666666666666,0.16666666666666666,0.21428571428571427,0.16666666666666666,1.0,0.16666666666666666,0.2777777777777778,0.2,0.7582417582417582,0.3611111111111111,0.5364412087912086,0.5666807692307693,0.49854999999999994,0.021739130434782608,0.0425531914893617,0.13186813186813187,0.1978021978021978,6.432608695652175,25.415555555555553,0.19886363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,1056.0,18,21,36,34,,13,5,70,1.0,1,,,,,1.0,2.0,,2.0,,,,,,,,,2,5,,,,4,24,,1,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,1.0,,2,1.0,3,,,,,,,,,,,,,1.0,,1,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,0.4,,,0.4,,,0.4,,,,,,,11.627906976744185,,,0.05,,0.5,0.09090909090909091,0.058823529411764705,,,,,0.25,,1.0,,,,0.2,1.0,1.0,1.0,0.4,0.5,0.5,1.0,0.4,,,,,,,,,,,,,,,,,,,,,0.2,,0.4657,,,,,,,11.399999999999999,,,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
101198,1610612765,Will Bynum,Will Bynum,101198,DET,4770.0,80,-9,160,161,26.0,50,20,321,8.0,16,,1.0,,3.0,5.0,9.0,2.0,6.0,,1.0,,1.0,3.0,,,,15,31,1.0,4.0,7.0,40,179,,2,,,2.0,6.0,,,2.0,6.0,2.0,28.0,,,3.0,1.0,2.0,7.0,18.0,3.0,2.0,2.0,47.0,,3.0,,,3,2.0,5,,1.0,,1.0,7.0,1.0,5.0,4.0,1.0,2.0,11.0,1.0,2.0,,9,1.0,,8.0,,,8.0,2.0,5.0,,1.0,1.0,1.0,1.0,6.0,26.0,,0.06666666666666667,0.06666666666666667,,0.25,,0.25,0.4838709677419355,,0.3333333333333333,0.4714285714285714,,0.3333333333333333,0.5263157894736842,,0.42857142857142855,0.11428571428571428,0.06451612903225806,0.125,,26.344086021505376,0.6363636363636364,,,,0.15789473684210525,0.04285714285714286,0.01282051282051282,,,,,,,0.1875,,,1.0,0.45714285714285713,0.5,0.5714285714285714,,0.2571428571428571,0.5555555555555556,0.5555555555555556,,0.17142857142857143,0.3333333333333333,0.3333333333333333,0.5,0.02857142857142857,,,,0.08571428571428572,0.3333333333333333,0.3333333333333333,,0.5,,,,0.5,,,,,0.5714285714285714,0.3333333333333333,0.5779799999999998,0.5373,0.5756833333333334,0.13157894736842105,0.14705882352941177,,0.15,6.1000000000000005,24.725,0.1625,1.0,0.04,0.05,3.0,11.0,10.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201973,1610612765,Jonas Jerebko,Jonas Jerebko,201973,DET,4193.0,70,1,140,137,14.0,49,14,277,3.0,7,2.0,2.0,,,3.0,5.0,,1.0,1.0,3.0,,2.0,4.0,,,,6,13,3.0,7.0,5.0,26,142,3.0,4,,8.0,1.0,2.0,,,2.0,4.0,6.0,6.0,9.0,4.0,4.0,2.0,,1.0,1.0,,1.0,,2.0,4.0,3.0,5.0,2.0,10,6.0,16,1.0,1.0,1.0,,,,,2.0,1.0,,2.0,,1.0,,6,,,5.0,1.0,,6.0,,2.0,1.0,,,,,4.0,14.0,1.0,0.5,0.75,1.0,0.42857142857142855,,0.42857142857142855,0.46153846153846156,0.75,0.5,0.525,0.75,0.5,0.5652173913043478,0.8,0.6666666666666666,0.35,,,,16.025641025641026,,0.2857142857142857,0.1111111111111111,0.08888888888888889,0.14285714285714285,0.12121212121212122,0.08955223880597014,0.14285714285714285,,0.07692307692307693,,0.1,0.21052631578947367,0.15,,0.1,,0.35,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.25,0.6,0.6,0.6666666666666666,0.05,,,,0.15,0.3333333333333333,0.3333333333333333,1.0,0.2,0.5,0.6666666666666666,1.0,0.5,1.0,,,,,,,,0.7,0.5,0.5636475000000001,0.5227,0.41825,0.09090909090909091,0.13333333333333333,0.3076923076923077,0.15384615384615385,4.630769230769231,24.957142857142856,0.1,2.0,0.09090909090909091,0.10526315789473684,,,,,,,2.0,,2.0,1.0,1.0,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2732,1610612765,Ben Gordon,Ben Gordon,2732,DET,7586.0,126,-13,243,246,40.0,65,27,489,3.0,7,,,,,3.0,7.0,7.0,19.0,2.0,3.0,,9.0,22.0,2.0,,6.0,13,33,11.0,25.0,13.0,72,264,2.0,2,2.0,9.0,1.0,2.0,,6.0,2.0,4.0,18.0,8.0,27.0,,22.0,9.0,3.0,7.0,15.0,5.0,1.0,1.0,38.0,2.0,3.0,7.0,,10,2.0,12,2.0,,,,7.0,,4.0,4.0,1.0,3.0,11.0,2.0,6.0,,12,1.0,,10.0,,,13.0,3.0,7.0,1.0,3.0,1.0,3.0,1.0,4.0,40.0,1.0,0.6923076923076923,0.6923076923076923,0.8181818181818182,0.44,,0.44,0.3939393939393939,1.0,0.5,0.5086206896551724,0.875,0.125,0.5714285714285714,0.9,0.2222222222222222,0.43103448275862066,0.09090909090909091,0.14285714285714285,0.14285714285714285,26.334519572953734,0.6363636363636364,,0.08139534883720931,0.025974025974025976,0.14285714285714285,0.09345794392523364,0.016666666666666666,0.02857142857142857,,0.041666666666666664,0.06896551724137931,0.058823529411764705,0.1,0.15789473684210525,,0.07407407407407407,0.3333333333333333,0.1206896551724138,0.42857142857142855,0.5,0.3333333333333333,0.1206896551724138,0.42857142857142855,0.5,1.0,0.3275862068965517,0.3684210526315789,0.3888888888888889,0.7142857142857143,0.05172413793103448,0.6666666666666666,0.6666666666666666,1.0,0.3793103448275862,0.4090909090909091,0.4090909090909091,0.7777777777777778,,,,0.5,,,,0.75,,0.5517241379310345,0.4090909090909091,0.4897732758620689,0.5012749999999999,0.38014375,0.11290322580645161,0.1891891891891892,0.125,0.05555555555555555,12.990909090909089,25.831999999999997,0.1646090534979424,,,,6.0,8.0,6.0,2.0,,1.0,2.0,,2.0,,,,,1.0,1.0,2.0,0.5,0.05263157894736842,0.5,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202688,1610612765,Brandon Knight,Brandon Knight,202688,DET,3156.0,53,-13,104,104,34.0,23,14,208,2.0,4,1.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,,1.0,4.0,,,2.0,3,7,1.0,5.0,4.0,13,114,1.0,1,,2.0,,1.0,,2.0,,,,6.0,3.0,,4.0,1.0,3.0,6.0,9.0,2.0,2.0,2.0,21.0,2.0,,1.0,,1,2.0,3,,,,,5.0,,3.0,3.0,,2.0,8.0,3.0,1.0,,5,1.0,,3.0,,,6.0,,3.0,,1.0,,1.0,,,34.0,,,,1.0,0.2,,0.2,0.42857142857142855,1.0,,0.375,1.0,,0.43333333333333335,1.0,,0.4166666666666667,0.42857142857142855,0.5,1.0,18.69918699186992,0.625,,0.023255813953488372,0.05555555555555555,,0.018867924528301886,0.038461538461538464,,0.125,,,,0.058823529411764705,,,,,0.3333333333333333,0.5,1.0,,0.08333333333333333,,,,0.16666666666666666,0.5,0.5,,0.08333333333333333,,,,0.3333333333333333,0.25,0.25,1.0,1.0,1.0,,,0.3333333333333333,,,0.6666666666666666,,0.75,0.25,0.549125,0.7056,0.5347166666666666,0.2,0.3,0.15384615384615385,,6.4,25.380000000000003,0.3269230769230769,,,,,3.0,3.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,
201041,1610612765,Walker Russell,Walker Russell,201041,DET,1556.0,26,-19,55,53,10.0,45,5,108,3.0,6,,1.0,,,1.0,2.0,2.0,3.0,,,,,,,,,6,11,,,1.0,13,60,,1,,,1.0,1.0,,,,2.0,2.0,10.0,,,,,,4.0,4.0,3.0,,1.0,8.0,,,2.0,,2,1.0,3,,2.0,,2.0,4.0,1.0,3.0,2.0,,1.0,6.0,,5.0,,5,,,2.0,,,3.0,1.0,1.0,,,,,,2.0,10.0,,0.16666666666666666,0.16666666666666666,,,,,0.5454545454545454,,1.0,0.5454545454545454,,1.0,0.5909090909090909,,1.0,,,,,28.333333333333336,0.6666666666666666,,0.125,,,0.07407407407407407,0.03571428571428571,,,,0.16666666666666666,0.2,,,,,,0.5454545454545454,0.5,0.5,,0.18181818181818182,0.5,0.5,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,1.0,,,,,,,,,0.5454545454545454,,0.5196454545454545,,0.3113,0.09090909090909091,0.09090909090909091,,0.15384615384615385,7.918181818181818,,0.18181818181818182,1.0,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,True,,,,,,,,,,,,,,,,
201948,1610612765,Austin Daye,Austin Daye,201948,DET,2991.0,50,-44,99,99,18.0,60,13,198,2.0,2,,,,,1.0,4.0,2.0,7.0,,,,,2.0,,,,5,13,,2.0,2.0,12,117,,1,,,1.0,2.0,,,,2.0,8.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,,,2.0,,1.0,4.0,2.0,7,,7,,4.0,4.0,,2.0,,,,,2.0,2.0,,6.0,,10,,,2.0,,,3.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,18.0,,0.8,0.8,,,,,0.38461538461538464,,0.5,0.3333333333333333,,0.5,0.375,,0.5,0.13333333333333333,0.07692307692307693,,0.25,15.517241379310345,1.0,0.5,0.1111111111111111,,0.07692307692307693,0.10204081632653061,,,,,0.14285714285714285,0.09090909090909091,0.09090909090909091,0.1,,,1.0,0.13333333333333333,1.0,1.0,1.0,0.26666666666666666,0.25,0.3333333333333333,,0.4666666666666667,0.2857142857142857,0.2857142857142857,1.0,,,,,0.13333333333333333,,,,,,,,,,,,,0.26666666666666666,,0.44725666666666675,,0.4707,0.125,0.14285714285714285,,0.16666666666666666,12.307692307692308,25.1,0.18181818181818182,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2863,1610612765,Damien Wilkins,Damien Wilkins,2863,DET,4172.0,70,-43,133,133,30.0,62,19,266,2.0,5,,2.0,,,,3.0,1.0,5.0,,1.0,,1.0,1.0,,,,3,13,1.0,2.0,1.0,10,149,,2,1.0,,,2.0,,,,,4.0,2.0,3.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,5.0,2.0,2.0,5.0,1.0,8,3.0,11,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,1.0,,4,,,3.0,,,4.0,,2.0,,1.0,1.0,1.0,,,30.0,,0.6666666666666666,0.6666666666666666,1.0,0.5,,0.5,0.23076923076923078,,,0.3,,,0.29411764705882354,,,0.13333333333333333,0.07692307692307693,,0.3333333333333333,11.320754716981131,1.0,0.3333333333333333,0.10638297872340426,0.031746031746031744,0.11764705882352941,0.109375,0.0375,0.07407407407407407,,,0.21428571428571427,0.13333333333333333,,0.07142857142857142,0.3333333333333333,0.1,,0.3333333333333333,0.4,0.4,0.5,0.2,,,,0.3333333333333333,0.2,0.2,1.0,0.06666666666666667,,,,0.06666666666666667,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,0.4666666666666667,1.0,0.5061766666666666,0.5292166666666667,0.37095,0.11764705882352941,0.13333333333333333,,,9.576923076923077,23.799999999999997,0.22556390977443608,1.0,0.058823529411764705,0.09090909090909091,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,2440.0,41,-8,75,69,17.0,13,9,144,,8,,3.0,,3.0,1.0,2.0,1.0,2.0,,,,,1.0,,,,2,12,,1.0,3.0,7,75,,3,,,,4.0,,,2.0,2.0,,4.0,,,,,1.0,3.0,8.0,,,3.0,21.0,1.0,2.0,4.0,,6,1.0,7,,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,1,,,5.0,,,5.0,1.0,3.0,,,,,,2.0,17.0,,,,,,,,0.16666666666666666,,,0.15384615384615385,,,0.23333333333333334,,0.2,0.07692307692307693,0.08333333333333333,0.125,,18.88888888888889,0.5,,0.14285714285714285,0.030303030303030304,0.2857142857142857,0.17142857142857143,0.022727272727272728,0.06666666666666667,,,0.09090909090909091,0.25,0.15384615384615385,0.2,0.5,,,0.6153846153846154,,,,0.15384615384615385,0.5,0.5,,0.15384615384615385,0.5,0.5,,,,,,0.07692307692307693,,,,1.0,,,,0.75,,,,,0.6923076923076923,,0.5853333333333334,0.6440666666666667,0.518975,0.2,0.21428571428571427,,0.2857142857142857,4.716666666666668,61.3,0.22666666666666666,,,,,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,
