EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,StepOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,SelfOReb,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,LostBallSteals,Offensive Fouls Drawn,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffLongMidRangeReboundPct,ShortMidRangeAssists,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,ShortMidRangePctBlocked,Arc3Assists,PenaltyArc3FGM,PtsUnassisted3s,Blocked3s,BlockedArc3,PenaltyArc3Accuracy,on,HeaveAttempts,Loose Ball Fouls Drawn,BlockedLongMidRange,LongMidRangePctBlocked,BlockingFouls,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceArc3FGM,Clear Path Fouls,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,BlockingFoulsDrawn,BlockedCorner3,OffensiveGoaltends,HeaveMakes
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,1811.0,30,-20,59,55,5.0,15.0,5,114,2.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,7.0,1.0,5.0,2.0,13.0,64,1.0,1.0,2.0,4.0,4.0,3.0,5.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,1.0,1.0,1,1.0,1.0,6.0,1.0,5.0,3.0,2.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.5,0.5,1.0,0.2,0.2,0.5714285714285714,1.0,0.4583333333333333,1.0,0.5,1.0,0.4166666666666667,0.14285714285714285,0.25,33.84615384615385,0.6666666666666666,0.16666666666666666,0.043478260869565216,0.25,0.3333333333333333,0.5,0.6666666666666666,0.5,0.08333333333333333,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,0.4166666666666667,0.2,0.2,1.0,0.75,0.2,0.5291583333333333,0.3516,0.07692307692307693,0.125,0.15384615384615385,7.685714285714285,25.74,0.0847457627118644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202227,1610612748,Terrel Harris,Terrel Harris,202227,MIA,1079.0,18,-9,37,35,18.0,7.0,6,72,1.0,3.0,,,1.0,2.0,,2.0,2.0,5.0,,4.0,1.0,5.0,35,1.0,1.0,2.0,2.0,2.0,,2.0,,,2.0,,2.0,,2.0,,4.0,1.0,2.0,4,,,1.0,,1.0,2.0,,,3.0,1.0,2.0,,4.0,2.0,,18.0,0.5,0.5,,,,0.4,1.0,0.2222222222222222,1.0,0.25,1.0,0.4444444444444444,,,30.952380952380953,0.3333333333333333,0.2,0.13333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,,,,0.7777777777777778,,0.5559722222222222,0.3716,,,0.4,8.18,24.125,0.4864864864864865,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,0.6666666666666666,0.5,0.5,0.1,0.08333333333333333,0.14285714285714285,0.10526315789473684,0.16666666666666666,0.3333333333333333,0.125,0.2222222222222222,0.5,0.5,0.25,0.53195,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2201,1610612748,Eddy Curry,Eddy Curry,2201,MIA,4956.0,83,-63,162,154,51.0,66.0,22,316,11.0,21.0,1.0,5.0,,,,,12.0,26.0,,,6.0,30.0,198,3.0,7.0,8.0,16.0,8.0,,,,3.0,,1.0,1.0,1.0,,,3.0,3.0,8.0,12,,,4.0,,2.0,6.0,1.0,2.0,10.0,1.0,4.0,17.0,4.0,8.0,4.0,51.0,0.6666666666666666,0.8,,,,0.46153846153846156,0.42857142857142855,0.46153846153846156,0.42857142857142855,0.5,0.5,,0.11538461538461539,0.14285714285714285,21.85792349726776,0.4,0.1875,0.11475409836065574,0.2,0.8076923076923077,0.5238095238095238,0.6111111111111112,0.7272727272727273,0.19230769230769232,0.2,0.2,,,,,,,,,0.8076923076923077,,0.5803538461538461,0.5525833333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,2.4884615384615385,,0.3148148148148148,3.0,7.0,,,3.0,8.0,,4.0,10.0,1.0,3.0,4.0,4.0,,,,,10.0,,0.375,0.375,0.5,0.08888888888888889,0.05555555555555555,0.05263157894736842,0.0547945205479452,0.06896551724137931,,0.038461538461538464,,0.875,0.42857142857142855,,0.6373875,0.3333333333333333,3.0,6.0,2.0,4.0,1.0,1.0,10.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.125,0.07692307692307693,0.07142857142857142,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.09090909090909091,0.5,0.8571428571428571,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,2037.0,34,-41,68,66,14.0,25.0,5,134,,,1.0,2.0,,1.0,,3.0,1.0,3.0,2.0,6.0,,8.0,94,,,3.0,2.0,,6.0,3.0,,,2.0,,2.0,,1.0,1.0,4.0,,3.0,3,3.0,1.0,,2.0,,2.0,,,2.0,,,1.0,1.0,,,14.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.4444444444444444,0.75,0.4444444444444444,0.75,0.6666666666666666,,,15.068493150684931,,,0.041666666666666664,,,,,,0.2222222222222222,0.5,0.5,0.1111111111111111,,,,0.3333333333333333,,,,0.6666666666666666,,0.5252555555555556,0.5574,,,0.375,8.633333333333333,24.349999999999998,0.20588235294117646,,,3.0,2.0,,,3.0,,3.0,,,1.0,,,,,,3.0,,,0.5,0.5,0.05,,,,,,0.09090909090909091,0.3333333333333333,,,0.6666666666666666,0.5815,0.375,,,,,2.0,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,2276.0,38,-32,75,70,16.0,20.0,8,145,1.0,2.0,,2.0,3.0,3.0,,,4.0,7.0,,,2.0,10.0,94,1.0,1.0,2.0,6.0,2.0,,,,,1.0,,1.0,,1.0,,2.0,,3.0,7,1.0,,,,,,,,,,,,1.0,2.0,,16.0,0.75,1.0,,,,0.5714285714285714,1.0,0.5714285714285714,1.0,0.625,1.0,,,,9.63855421686747,,,0.03571428571428571,,0.2857142857142857,0.5,0.5,,0.2857142857142857,,,0.42857142857142855,1.0,1.0,1.0,,,,,0.2857142857142857,,0.42288571428571425,0.6148,,,0.2,10.4,,0.21333333333333335,,,,,,,,,,1.0,3.0,1.0,4.0,,,,1.0,,,,,,0.045454545454545456,0.10714285714285714,0.1111111111111111,0.10810810810810811,0.14285714285714285,,,,,,,,,1.0,1.0,,2.0,2.0,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,0.125,,0.1111111111111111,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,3501.0,58,-48,115,110,46.0,55.0,19,225,5.0,10.0,,1.0,1.0,4.0,,1.0,6.0,15.0,1.0,2.0,,15.0,148,,,,2.0,10.0,3.0,1.0,,1.0,4.0,,4.0,,3.0,1.0,8.0,2.0,5.0,5,1.0,1.0,3.0,1.0,2.0,1.0,,1.0,4.0,,,7.0,2.0,,,46.0,0.16666666666666666,0.16666666666666666,1.0,0.5,0.5,0.4,,0.4411764705882353,,0.4411764705882353,,0.11764705882352941,0.06666666666666667,0.1,15.909090909090908,0.75,0.2,0.125,0.16666666666666666,0.5882352941176471,0.5,0.5555555555555556,0.2,0.058823529411764705,,,0.23529411764705882,0.25,0.25,,0.058823529411764705,,,,0.7058823529411765,,0.5342588235294118,,,,,6.693333333333333,24.15,0.4,2.0,2.0,1.0,1.0,2.0,4.0,1.0,,4.0,,,3.0,,,,,,4.0,,0.5,0.4,0.4,0.1,,,,,,0.05,0.058823529411764705,0.4,1.0,0.2,0.5458700000000001,0.26666666666666666,,,,,,,3.0,,,,,,,,,,,1.0,,,,0.4,,0.25,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,2868.0,48,-36,95,91,37.0,48.0,15,186,,,,,1.0,1.0,2.0,5.0,1.0,1.0,4.0,9.0,6.0,20.0,114,,,3.0,,2.0,12.0,5.0,2.0,,4.0,,4.0,,1.0,2.0,8.0,1.0,3.0,3,,,,1.0,,1.0,,,1.0,,,1.0,4.0,7.0,2.0,37.0,,,1.0,0.4444444444444444,0.4444444444444444,1.0,,0.7,,0.7692307692307693,1.5,0.9,,,12.844036697247706,,0.09090909090909091,0.08333333333333333,0.125,,,,,,,,0.1,1.0,1.0,,0.5,0.4,0.4,1.0,0.9,0.4,0.502125,,0.23076923076923078,0.6666666666666666,0.15,15.5,24.622222222222224,0.3894736842105263,,,4.0,3.0,,,4.0,2.0,5.0,,,2.0,,,,,,5.0,,,0.375,0.5,0.08,,,,,,0.11764705882352941,0.4,,,0.75,0.5105999999999999,0.25,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,1.0,,,,0.25,,0.5,0.5,1.0,,,,,0.25,1.0,,1.0,1.0,0.1,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,2321.0,39,-34,76,75,30.0,40.0,13,151,,4.0,1.0,3.0,1.0,2.0,,,2.0,9.0,,,2.0,6.0,93,1.0,1.0,2.0,2.0,2.0,,,,4.0,1.0,1.0,2.0,1.0,,,5.0,,5.0,8,2.0,1.0,4.0,,3.0,1.0,,1.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,30.0,0.5,0.5,,,,0.2222222222222222,1.0,0.2222222222222222,1.0,0.3,1.0,,0.4444444444444444,0.75,17.045454545454547,0.8,,0.13333333333333333,,0.4444444444444444,,,,0.3333333333333333,0.3333333333333333,0.5,0.2222222222222222,0.5,0.5,1.0,,,,,0.4444444444444444,,0.4799,0.4838,0.1,0.1,0.3333333333333333,7.199999999999999,,0.39473684210526316,,3.0,,,,4.0,,2.0,2.0,,3.0,4.0,3.0,,,,,2.0,,,,0.2,0.18181818181818182,0.13043478260869565,,0.09090909090909091,0.15384615384615385,,0.26666666666666666,,0.75,,,0.55765,0.3333333333333333,,,,,1.0,1.0,3.0,,,1.0,1.0,1.0,,1.0,,,,,0.2,,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,1.0,,,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,1727.0,29,-11,54,49,9.0,11.0,6,103,,,,,3.0,4.0,,1.0,3.0,4.0,,1.0,1.0,7.0,65,,,,2.0,4.0,,1.0,,,,2.0,2.0,1.0,,,6.0,,4.0,4,,,2.0,,1.0,,,1.0,2.0,,,3.0,1.0,2.0,1.0,9.0,0.3333333333333333,0.3333333333333333,,,,0.75,,0.6,,0.5833333333333334,,0.2,,,13.333333333333334,1.0,,0.19047619047619047,,,,,,,,,0.8,0.75,0.75,0.3333333333333333,0.2,,,,0.2,,0.44089,,0.16666666666666666,0.2,,18.8,24.3,0.16666666666666666,,,,,,1.0,,,,,,4.0,,,,,,,,,,,0.23529411764705882,,,,,,0.2857142857142857,,,,,0.4055,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,1385.0,23,-6,44,39,19.0,25.0,7,83,1.0,5.0,2.0,4.0,3.0,7.0,1.0,1.0,6.0,16.0,1.0,1.0,6.0,21.0,50,,1.0,,4.0,8.0,,1.0,1.0,2.0,2.0,1.0,3.0,,1.0,1.0,7.0,2.0,4.0,5,,,2.0,,2.0,,,,2.0,,1.0,1.0,3.0,6.0,2.0,19.0,0.3333333333333333,0.3333333333333333,,1.0,1.0,0.375,,0.4411764705882353,,0.525,,0.058823529411764705,0.125,0.4,43.13725490196078,1.0,0.2857142857142857,0.23529411764705882,0.25,0.29411764705882354,0.2,0.3333333333333333,1.0,0.23529411764705882,0.5,0.5,0.4117647058823529,0.42857142857142855,0.42857142857142855,,0.058823529411764705,1.0,1.0,,0.35294117647058826,1.0,0.4302205882352941,0.4937,0.10526315789473684,0.1111111111111111,,11.125,26.6,0.4318181818181818,1.0,2.0,,1.0,3.0,6.0,1.0,4.0,13.0,,1.0,2.0,1.0,,,,1.0,13.0,1.0,0.5,0.6428571428571429,0.7222222222222222,0.2,0.05263157894736842,,0.041666666666666664,,,0.3333333333333333,,0.2857142857142857,0.5,0.14285714285714285,0.4708928571428572,0.6190476190476191,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,0.3333333333333333,,,,0.3333333333333333,0.125,,1.0,,,,,,,,,,,1.0,,,,1.0,0.5,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,
