EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,BlockingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3SecondViolations,NonShootingPenaltyNonTakeFouls,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,SelfOReb,BlockingFoulsDrawn,SelfORebPct,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffFTReboundPct,HeaveAttempts,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,LostBallOutOfBoundsTurnovers,Charge Fouls,BlockedLongMidRange,Corner3PctBlocked,OffensiveGoaltends,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Clear Path Fouls,HeaveMakes
101122,1610612754,Danny Granger,Danny Granger,101122,IND,3370.0,56,17,105,105,51,53,16,210,3,6,1.0,1.0,2.0,3.0,1.0,6,2.0,6.0,1.0,1.0,4.0,10.0,1.0,2.0,6.0,6,18,5.0,11.0,5,32,91,1.0,2.0,1.0,2.0,4.0,8,2.0,6.0,1.0,15,4.0,8,15.0,2.0,10.0,4.0,1.0,1,1.0,2,1.0,1.0,5,1.0,2.0,1.0,2,1.0,4,3.0,7,2.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,4,5,1.0,3.0,2.0,1.0,1.0,2.0,2.0,15,51,0.3333333333333333,0.4,1.0,0.45454545454545453,0.3333333333333333,0.45454545454545453,0.3333333333333333,0.5,0.5,0.46551724137931033,0.3333333333333333,0.5,0.5161290322580645,0.3333333333333333,0.5357142857142857,0.3793103448275862,0.05555555555555555,0.16666666666666666,26.771653543307085,1.0,0.25,0.07407407407407407,0.047619047619047616,0.05,0.07692307692307693,0.06382978723404255,0.05454545454545454,0.07692307692307693,0.0625,0.5,0.2857142857142857,0.07142857142857142,1.0,0.20689655172413793,0.5,0.6,0.3333333333333333,0.20689655172413793,0.16666666666666666,0.16666666666666666,0.20689655172413793,0.3333333333333333,0.3333333333333333,0.5,0.034482758620689655,1.0,1.0,1.0,0.3448275862068966,0.4,0.4,1.0,0.3333333333333333,1.0,0.3333333333333333,0.21428571428571427,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.5862068965517241,0.4,0.49298275862068963,0.5138,0.4768178571428572,0.0967741935483871,0.15,0.0625,0.46875,9.766666666666667,26.154545454545453,0.4857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,8458.0,141,19,266,263,94,91,37,529,7,12,5.0,10.0,2.0,4.0,,1,1.0,4.0,,,1.0,1.0,,1.0,1.0,8,17,1.0,1.0,6,25,246,6.0,12.0,,14.0,2.0,5,1.0,1.0,,7,6.0,10,3.0,6.0,1.0,1.0,1.0,3,1.0,4,,1.0,9,3.0,15.0,6.0,14,4.0,24,18.0,42,8.0,5.0,3.0,3.0,,7.0,4.0,15.0,26.0,1.0,7,9,1.0,5.0,1.0,,1.0,1.0,1.0,7,94,0.375,0.6,1.0,1.0,1.0,1.0,0.47058823529411764,0.5,0.4,0.5277777777777778,0.5,0.5833333333333334,0.5681818181818182,0.5384615384615384,0.5833333333333334,0.05555555555555555,0.058823529411764705,0.08333333333333333,9.35483870967742,0.42857142857142855,0.5,0.1686746987951807,0.15463917525773196,0.17142857142857143,0.10344827586206896,0.1694915254237288,0.14285714285714285,0.10344827586206896,0.10256410256410256,0.16666666666666666,0.3157894736842105,0.1111111111111111,1.0,0.6666666666666666,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.05555555555555555,,,0.2222222222222222,0.25,0.25,1.0,,,,,0.05555555555555555,1.0,1.0,1.0,0.8333333333333334,0.5,,0.6666666666666666,0.5,0.16666666666666666,1.0,0.7222222222222222,1.0,0.5363138888888889,0.5750749999999999,0.4901083333333333,0.22727272727272727,0.23809523809523808,0.56,0.28,5.411764705882353,26.9,0.3533834586466165,2.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,0.27586206896551724,0.08695652173913043,0.11764705882352941,0.1276595744680851,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201588,1610612754,George Hill,George Hill,201588,IND,3156.0,53,22,96,95,29,27,15,191,3,5,2.0,2.0,,1.0,2.0,5,3.0,6.0,1.0,1.0,3.0,5.0,,,,8,16,4.0,6.0,1,29,79,3.0,3.0,,6.0,1.0,3,1.0,1.0,,5,4.0,12,9.0,2.0,5.0,3.0,,2,1.0,3,1.0,,7,,2.0,4.0,1,,5,2.0,7,5.0,4.0,1.0,,,1.0,1.0,,,,8,2,,1.0,1.0,,1.0,1.0,1.0,5,29,0.25,0.2857142857142857,0.75,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,0.6363636363636364,1.0,0.625,0.6304347826086957,1.0,0.625,0.2727272727272727,,,20.869565217391305,,,0.027777777777777776,0.05555555555555555,0.3076923076923077,,0.10204081632653061,0.043478260869565216,,0.08333333333333333,,,0.25,1.0,0.22727272727272727,0.6,0.6,,0.22727272727272727,0.4,0.4,0.2727272727272727,0.5,0.5,0.3333333333333333,0.045454545454545456,1.0,1.0,1.0,0.22727272727272727,0.6,0.6,0.6666666666666666,0.6666666666666666,1.0,,0.25,,,,0.5,0.6,0.4763795454545454,0.48140000000000005,0.43835,0.043478260869565216,0.058823529411764705,0.20689655172413793,0.1724137931034483,10.443749999999998,24.96666666666667,0.3020833333333333,,,,2.0,1.0,,1.0,,,1.0,,,0.06666666666666667,,,0.058823529411764705,1.0,1.0,1.0,3.0,1.0,1.0,0.1111111111111111,0.5,0.25,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201946,1610612754,Tyler Hansbrough,Tyler Hansbrough,201946,IND,7129.0,119,18,220,221,69,66,31,441,6,16,,1.0,,1.0,4.0,14,6.0,17.0,,,,,,,,16,47,,,24,56,206,,3.0,,9.0,2.0,8,,,7.0,11,20.0,12,,,,,5.0,1,2.0,3,2.0,,8,2.0,6.0,2.0,10,2.0,14,9.0,23,2.0,,2.0,,,8.0,1.0,4.0,12.0,1.0,23,30,,11.0,2.0,2.0,,2.0,2.0,11,69,0.625,0.625,,,,,0.3404255319148936,,0.25,0.3404255319148936,,0.25,0.45161290322580644,0.5625,0.39285714285714285,,0.10638297872340426,0.25,27.131782945736433,,0.4,0.14084507042253522,0.075,0.07407407407407407,0.08,0.12244897959183673,0.0761904761904762,0.08333333333333333,0.06060606060606061,,0.11764705882352941,0.08695652173913043,1.0,0.3404255319148936,0.375,0.5,0.5,0.2978723404255319,0.2857142857142857,0.3076923076923077,0.3617021276595745,0.35294117647058826,0.35294117647058826,1.0,,,,,,,,,0.3333333333333333,,,0.125,,,,0.3404255319148936,,0.46285744680851065,0.4127333333333334,0.4140375,0.1896551724137931,0.1896551724137931,0.16071428571428573,0.19642857142857142,9.180851063829786,,0.31363636363636366,9.0,,1.0,,,,8.0,2.0,3.0,2.0,,2.0,0.08695652173913043,0.09523809523809523,0.07692307692307693,0.17073170731707318,,,,,2.0,1.0,0.07692307692307693,0.25,,,1.0,1.0,5.0,1.0,2.0,4.0,1.0,3.0,0.07142857142857142,0.16666666666666666,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,2101.0,35,-2,71,68,35,39,6,139,1,3,,,,2.0,1.0,2,1.0,6.0,,,3.0,4.0,,,1.0,3,11,3.0,4.0,5,20,75,1.0,1.0,,2.0,1.0,6,,1.0,5.0,7,2.0,4,,,3.0,3.0,3.0,4,1.0,5,,1.0,11,,,,2,,2,,2,1.0,1.0,,,,,,2.0,3.0,,5,6,,,,,,,,7,35,0.3333333333333333,0.3333333333333333,,0.75,,1.0,0.2727272727272727,1.0,0.16666666666666666,0.5,1.0,0.14285714285714285,0.5555555555555556,1.0,0.35,0.26666666666666666,0.2727272727272727,0.6666666666666666,22.5,,,0.14285714285714285,,,,0.07407407407407407,,,,,0.3333333333333333,,,0.2,0.3333333333333333,1.0,,0.13333333333333333,0.5,1.0,0.4,0.16666666666666666,0.16666666666666666,,,,,,0.26666666666666666,0.75,0.75,,,,,0.2857142857142857,,0.14285714285714285,,0.4666666666666667,1.0,0.4699285714285715,0.4448,0.45468333333333333,,,0.1,0.35,12.445454545454549,32.25,0.49295774647887325,,1.0,,3.0,,,,,,,,,,,0.3333333333333333,,,,,9.0,,2.0,,1.0,,,,,,,,3.0,,3.0,0.5,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201985,1610612754,AJ Price,AJ Price,201985,IND,5092.0,85,3,155,157,49,44,24,312,3,5,,,,1.0,2.0,2,1.0,3.0,2.0,2.0,2.0,12.0,1.0,1.0,6.0,6,10,4.0,14.0,6,30,151,1.0,1.0,1.0,3.0,,1,2.0,7.0,5.0,11,4.0,8,12.0,,12.0,2.0,1.0,5,4.0,9,3.0,2.0,22,1.0,,5.0,4,,9,1.0,10,7.0,4.0,3.0,4.0,1.0,6.0,5.0,4.0,7.0,1.0,7,6,1.0,2.0,,,,,,11,49,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.6,1.0,,0.5,0.5,0.375,0.5576923076923077,0.75,0.5,0.5833333333333334,0.1,0.2,17.58241758241758,0.6666666666666666,,0.07547169811320754,,0.3125,0.045454545454545456,0.13043478260869565,0.013157894736842105,,,,,0.4166666666666667,,0.20833333333333334,0.6,0.75,0.3333333333333333,0.08333333333333333,1.0,1.0,0.125,0.3333333333333333,0.3333333333333333,,0.08333333333333333,1.0,1.0,1.0,0.5,0.16666666666666666,0.18181818181818182,1.0,,,0.5,0.125,,0.75,0.16666666666666666,0.7916666666666666,0.16666666666666666,0.50873125,0.475875,0.4701,0.08,0.18181818181818182,0.1,0.36666666666666664,8.920000000000002,25.878571428571426,0.3161290322580645,1.0,1.0,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,,1.0,,0.05555555555555555,,0.12121212121212122,,1.0,1.0,,,,,0.5,0.125,1.0,,,,,1.0,1.0,,1.0,,,,1.0,1.0,0.07142857142857142,0.08333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
202331,1610612754,Paul George,Paul George,202331,IND,3474.0,58,11,111,107,41,33,15,218,3,4,,1.0,1.0,2.0,,2,3.0,5.0,,2.0,2.0,6.0,,,1.0,6,11,2.0,8.0,6,24,97,,1.0,,,2.0,5,,1.0,,4,8.0,4,6.0,,6.0,2.0,,4,1.0,5,,2.0,11,,,1.0,11,1.0,13,,13,4.0,4.0,,3.0,1.0,8.0,2.0,3.0,5.0,,3,6,,3.0,,,,,,4,41,0.6666666666666666,0.6666666666666666,1.0,0.25,,0.25,0.5454545454545454,,0.4,0.47368421052631576,,0.3333333333333333,0.5454545454545454,,0.3333333333333333,0.42105263157894735,,,23.62204724409449,0.375,0.25,0.3333333333333333,,0.05263157894736842,,0.23076923076923078,,,,,0.375,0.08333333333333333,,0.21052631578947367,0.75,0.75,1.0,0.10526315789473684,,,0.2631578947368421,0.6,0.6,0.3333333333333333,0.10526315789473684,,,,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.3333333333333333,0.5,0.16666666666666666,,0.631578947368421,0.3333333333333333,0.5186736842105263,0.5734,0.4742833333333334,0.13636363636363635,0.21428571428571427,,0.16666666666666666,11.327272727272726,25.275,0.36936936936936937,,1.0,,2.0,1.0,2.0,5.0,,,,,,,,0.14285714285714285,0.3888888888888889,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,2948.0,49,1,95,95,39,44,14,190,5,8,,,2.0,4.0,,1,2.0,4.0,,2.0,,2.0,1.0,,1.0,7,13,,4.0,2,16,89,,2.0,1.0,1.0,2.0,6,,3.0,1.0,5,2.0,12,,,2.0,,1.0,4,4.0,8,3.0,2.0,20,,,3.0,3,,6,,6,2.0,2.0,,4.0,2.0,7.0,2.0,1.0,6.0,,3,4,,2.0,1.0,,,1.0,1.0,5,39,0.14285714285714285,0.14285714285714285,,,,,0.5384615384615384,,0.3333333333333333,0.4117647058823529,,0.2222222222222222,0.42105263157894735,0.125,0.25,0.23529411764705882,0.07692307692307693,0.125,23.21428571428571,0.5714285714285714,,0.10714285714285714,,0.3333333333333333,,0.16216216216216217,,,,,0.14285714285714285,0.375,1.0,0.47058823529411764,0.625,0.7142857142857143,,0.058823529411764705,,,0.23529411764705882,0.5,0.5,0.5,0.11764705882352941,,,,0.11764705882352941,,,,,,0.3333333333333333,0.4444444444444444,0.5,0.1111111111111111,,0.7058823529411765,,0.5257147058823529,0.510775,0.5138111111111111,0.10526315789473684,0.13333333333333333,0.0625,0.3125,7.446153846153846,24.525,0.4105263157894737,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,0.2,0.0625,,,2.0,,,1.0,,,0.2222222222222222,,,,,,,,,,,,,1.0,,0.25,,,2.0,1.0,0.5,,True,,,,,,,,,,,,,,,,,,,,,,
2563,1610612754,Dahntay Jones,Dahntay Jones,2563,IND,5233.0,87,5,165,162,38,33,21,327,3,5,,,,1.0,1.0,7,,7.0,1.0,4.0,,,,,,4,19,1.0,4.0,9,20,156,,,,1.0,,5,,,2.0,2,2.0,6,3.0,,,,3.0,4,,4,,1.0,8,,4.0,2.0,9,,11,4.0,15,3.0,2.0,1.0,2.0,1.0,6.0,3.0,6.0,14.0,2.0,7,10,1.0,4.0,1.0,1.0,,1.0,1.0,2,38,0.25,0.25,1.0,0.25,,0.25,0.21052631578947367,,,0.2391304347826087,,,0.3269230769230769,0.5,0.16666666666666666,0.17391304347826086,0.15789473684210525,0.2,17.11229946524064,0.3333333333333333,,0.15517241379310345,0.06896551724137931,0.13333333333333333,,0.1506849315068493,0.0547945205479452,,0.043478260869565216,,0.08333333333333333,0.07692307692307693,1.0,0.21739130434782608,0.6,0.75,0.3333333333333333,0.30434782608695654,0.14285714285714285,0.2,0.30434782608695654,,,,0.17391304347826086,0.25,0.25,1.0,,,,,,,,0.2,,,,0.391304347826087,,0.4776391304347825,,0.48002,0.15384615384615385,0.18181818181818182,0.05,0.1,11.426315789473682,23.55,0.23030303030303031,1.0,,,3.0,,1.0,4.0,1.0,,,1.0,1.0,0.16666666666666666,,0.2727272727272727,0.14285714285714285,0.5,,,,1.0,,0.06666666666666667,,,,,1.0,,1.0,,,,,0.2857142857142857,,,,3.0,,,1.0,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,
2561,1610612754,David West,David West,2561,IND,1329.0,22,1,46,42,25,25,6,88,1,3,1.0,2.0,,,,1,3.0,6.0,,,,,,,,4,10,,,5,13,40,1.0,3.0,,3.0,3.0,5,,,3.0,9,6.0,2,,2.0,,,,1,1.0,2,1.0,1.0,5,,1.0,3.0,1,,4,1.0,5,,,,1.0,,2.0,1.0,2.0,4.0,,3,6,,2.0,1.0,1.0,,1.0,1.0,9,25,0.75,1.0,,,,,0.4,0.3333333333333333,0.6,0.4,0.3333333333333333,0.6,0.5,0.375,0.6428571428571429,,,,28.846153846153847,0.5,,0.08333333333333333,0.058823529411764705,0.375,,0.2,0.047619047619047616,0.2,,,,0.5,1.0,0.3,0.3333333333333333,0.3333333333333333,,0.1,,,0.6,0.5,0.5,1.0,,,,,,,,,0.6666666666666666,0.5,,,,,,0.3,,0.46613,0.51335,0.41441999999999996,0.16666666666666666,0.16666666666666666,0.23076923076923078,0.6923076923076923,11.370000000000001,,0.5434782608695652,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,0.16666666666666666,0.25,,,,1.0,,0.16666666666666666,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
