EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassTurnovers,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BlockingFouls,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,PenaltyArc3Frequency,BlockedLongMidRange,OffensiveGoaltends,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,Charge Fouls Drawn,BlockingFoulsDrawn,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,SecondChanceAtRimPctAssisted,Blocked3s,BlockedCorner3,BlockedArc3,Clear Path Fouls
101144,1610612753,Von Wafer,Von Wafer,101144,ORL,10787.0,180,-55,323,329,81,63,31,652,16.0,26.0,2.0,3.0,7.0,9.0,5.0,11.0,4.0,18.0,1.0,1.0,1.0,1.0,3.0,6.0,25,55,4.0,7.0,15.0,77,351,4.0,6.0,1.0,1.0,4.0,15.0,7.0,15.0,7.0,21.0,12,38.0,12.0,4.0,6.0,3.0,5.0,11.0,3.0,14,2.0,1.0,5.0,3.0,3.0,31,4.0,4.0,7.0,11.0,4.0,15.0,1.0,5.0,4.0,1.0,8.0,1.0,4.0,2.0,8.0,1.0,12,2.0,4.0,2.0,6,1.0,14.0,23.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,21.0,81,1.0,3.0,0.24,0.2608695652173913,1.0,0.5714285714285714,1.0,0.5714285714285714,0.45454545454545453,0.6666666666666666,0.4666666666666667,0.5,0.7857142857142857,0.4666666666666667,0.5273972602739726,0.8333333333333334,0.5,0.11290322580645161,0.09090909090909091,0.07692307692307693,0.18181818181818182,0.05555555555555555,23.480662983425415,0.6666666666666666,0.05737704918032787,0.03389830508474576,0.09523809523809523,0.06707317073170732,0.025806451612903226,0.09090909090909091,0.019230769230769232,0.021739130434782608,0.08823529411764706,0.07142857142857142,0.11764705882352941,0.037037037037037035,1.0,0.41935483870967744,0.6153846153846154,0.6666666666666666,0.25,0.1774193548387097,0.45454545454545453,0.5555555555555556,0.2,0.2903225806451613,0.2222222222222222,0.23529411764705882,0.25,0.016129032258064516,1.0,1.0,1.0,0.0967741935483871,0.5,0.5,1.0,0.42857142857142855,0.6666666666666666,0.14285714285714285,1.0,1.0,0.6,0.7777777777777778,0.532258064516129,0.5,0.4879701612903225,0.5390400000000001,0.49388000000000004,0.11594202898550725,0.12903225806451613,0.19480519480519481,0.2727272727272727,8.90181818181818,25.200000000000006,0.25077399380804954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1716,1610612753,Larry Hughes,Larry Hughes,1716,ORL,1947.0,32,-24,63,61,11,9,4,124,,,,,,,,1.0,2.0,5.0,,1.0,,,,,2,6,,1.0,,4,65,,,,,,,,,,,4,,,,,,,1.0,1.0,2,,1.0,,,1.0,5,,,,,,,,,,,2.0,2.0,3.0,,1.0,,5,,,1.0,3,,,,,,,,,,,,11,,,1.0,1.0,,,,,0.3333333333333333,,,0.2857142857142857,,,0.2857142857142857,,,0.14285714285714285,,,,,18.18181818181818,0.4,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,0.7142857142857143,0.4,0.4,1.0,0.14285714285714285,,,,,,,,,,,,,,,0.14285714285714285,,0.4321357142857143,,,,,,,17.3,22.1,0.1746031746031746,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201175,1610612753,Glen Davis,Glen Davis,201175,ORL,11976.0,200,-19,361,366,104,91,44,727,20.0,35.0,7.0,9.0,3.0,5.0,5.0,24.0,12.0,32.0,,,,,,3.0,37,91,,3.0,18.0,92,395,12.0,18.0,,,5.0,29.0,8.0,22.0,9.0,25.0,46,28.0,,10.0,2.0,,6.0,6.0,2.0,8,2.0,,2.0,1.0,3.0,18,16.0,5.0,26.0,32.0,21.0,53.0,6.0,7.0,6.0,1.0,4.0,,6.0,,,,10,1.0,2.0,9.0,17,,23.0,30.0,4.0,17.0,,5.0,1.0,5.0,3.0,25.0,104,1.0,,0.6216216216216216,0.71875,,,,,0.4065934065934066,0.6666666666666666,0.36363636363636365,0.39361702127659576,0.6666666666666666,0.3333333333333333,0.42990654205607476,0.6590909090909091,0.4166666666666667,0.031914893617021274,0.06593406593406594,0.11428571428571428,0.08333333333333333,,28.398058252427184,0.4,0.1897810218978102,0.12598425196850394,0.13513513513513514,0.1781609195402299,0.11834319526627218,0.3125,0.01639344262295082,0.17391304347826086,0.13157894736842105,0.24528301886792453,0.13333333333333333,0.125,0.6,0.3723404255319149,0.5714285714285714,0.6451612903225806,0.55,0.2553191489361702,0.20833333333333334,0.22727272727272727,0.6,0.3404255319148936,0.375,0.375,0.75,,,,,0.031914893617021274,,,,0.5,0.7777777777777778,,,,0.20833333333333334,0.6,0.40425531914893614,,0.46795706521739133,0.48185,0.42062727272727274,0.1588785046728972,0.16346153846153846,0.31521739130434784,0.2717391304347826,9.010989010989011,41.166666666666664,0.2880886426592798,4.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,0.25,0.058823529411764705,0.09523809523809523,0.14705882352941177,0.03125,0.3,0.14285714285714285,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201947,1610612753,Earl Clark,Earl Clark,201947,ORL,33557.0,559,-170,1026,1045,303,286,118,2071,26.0,51.0,3.0,13.0,8.0,14.0,6.0,23.0,19.0,65.0,,,,,,,51,139,,,21.0,123,1123,7.0,23.0,,,3.0,17.0,14.0,33.0,9.0,37.0,78,24.0,,10.0,,,14.0,8.0,10.0,18,8.0,2.0,2.0,1.0,5.0,46,23.0,25.0,59.0,89.0,35.0,124.0,3.0,12.0,9.0,3.0,14.0,,11.0,2.0,7.0,2.0,25,3.0,10.0,41.0,72,6.0,23.0,29.0,1.0,13.0,2.0,32.0,14.0,32.0,21.0,37.0,303,7.0,2.0,0.7647058823529411,0.8478260869565217,,,,,0.3669064748201439,0.30434782608695654,0.42424242424242425,0.3669064748201439,0.30434782608695654,0.42424242424242425,0.4019607843137255,0.34,0.47435897435897434,,0.10071942446043165,0.19607843137254902,0.17391304347826086,,15.226689478186485,0.56,0.16120218579234974,0.06442577030812324,0.21367521367521367,0.17391304347826086,0.068762278978389,0.061855670103092786,0.03870967741935484,0.1557377049180328,0.12149532710280374,0.19708029197080293,0.18947368421052632,0.0410958904109589,0.65625,0.3669064748201439,0.5098039215686274,0.6341463414634146,0.7307692307692307,0.16546762589928057,0.2608695652173913,0.3157894736842105,0.5,0.4676258992805755,0.2923076923076923,0.2923076923076923,0.8947368421052632,,,,,,,,,0.5652173913043478,0.23076923076923078,,,,0.42424242424242425,0.5714285714285714,0.3669064748201439,,0.4856676258992807,0.5019555555555556,0.49841818181818176,0.08609271523178808,0.08609271523178808,0.13821138211382114,0.3008130081300813,10.497122302158276,,0.2953216374269006,7.0,,,,12.0,,5.0,1.0,1.0,5.0,1.0,4.0,17.0,2.0,,2.0,0.19230769230769232,,0.07894736842105263,0.10476190476190476,0.06923076923076923,0.13636363636363635,0.3181818181818182,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2047,1610612753,Quentin Richardson,Quentin Richardson,2047,ORL,12951.0,216,5,398,396,90,75,43,794,7.0,8.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,8.0,1.0,7.0,1.0,1.0,10.0,23.0,11,23,11.0,30.0,8.0,63,390,1.0,1.0,1.0,1.0,,5.0,2.0,4.0,2.0,12.0,10,12.0,33.0,,22.0,10.0,2.0,4.0,1.0,5,1.0,,2.0,2.0,,11,2.0,4.0,27.0,34.0,3.0,37.0,,13.0,10.0,3.0,3.0,2.0,5.0,1.0,,,8,,2.0,7.0,18,1.0,7.0,10.0,3.0,5.0,1.0,1.0,1.0,1.0,,12.0,90,1.0,1.0,0.45454545454545453,0.45454545454545453,1.0,0.36666666666666664,1.0,0.3793103448275862,0.4782608695652174,1.0,0.5,0.5188679245283019,1.25,0.45454545454545453,0.5535714285714286,1.25,0.5,0.5660377358490566,0.08695652173913043,,0.14285714285714285,0.125,14.222222222222221,0.375,0.19148936170212766,0.014705882352941176,0.0784313725490196,0.16145833333333334,0.015873015873015872,0.027777777777777776,0.01639344262295082,0.17142857142857143,0.2,0.19672131147540983,0.07894736842105263,,,0.1509433962264151,0.875,0.875,0.42857142857142855,0.1320754716981132,0.2857142857142857,0.3333333333333333,,0.1509433962264151,0.25,0.2857142857142857,1.0,0.1320754716981132,0.14285714285714285,0.14285714285714285,1.0,0.4339622641509434,0.43478260869565216,0.43478260869565216,1.0,0.5,1.0,0.5,1.0,1.0,0.09090909090909091,1.0,0.7169811320754716,0.45454545454545453,0.5323432692307692,,0.46791,0.09090909090909091,0.2,0.07936507936507936,0.19047619047619047,9.360869565217392,25.383333333333333,0.22613065326633167,3.0,7.0,7.0,1.0,1.0,,3.0,,,2.0,1.0,1.0,,,,,0.5,,0.018867924528301886,,0.023255813953488372,,0.07692307692307693,0.6363636363636364,,,2.0,2.0,1.0,0.2857142857142857,0.2857142857142857,,,,,,,,,,,,,,,,True,,,,,,,,,,
2768,1610612753,Chris Duhon,Chris Duhon,2768,ORL,16248.0,271,-71,493,502,147,135,51,995,2.0,4.0,,,1.0,2.0,1.0,1.0,2.0,5.0,3.0,5.0,,1.0,10.0,29.0,5,10,13.0,34.0,1.0,50,526,,,2.0,4.0,,6.0,2.0,4.0,1.0,14.0,2,8.0,21.0,,29.0,10.0,2.0,23.0,9.0,32,8.0,1.0,15.0,1.0,7.0,73,,7.0,12.0,19.0,1.0,20.0,,7.0,4.0,3.0,11.0,5.0,9.0,1.0,4.0,3.0,20,,5.0,5.0,10,,12.0,2.0,,,1.0,1.0,,1.0,1.0,14.0,147,,1.0,0.2,0.2,0.5384615384615384,0.38235294117647056,0.5,0.38235294117647056,0.5,,0.5,0.5568181818181818,0.75,0.4642857142857143,0.5555555555555556,0.75,0.4666666666666667,0.7727272727272727,0.2,0.5,,,11.69064748201439,0.55,0.06629834254143646,,0.1346153846153846,0.0815450643776824,0.004201680672268907,,,0.037037037037037035,0.08064516129032258,0.07692307692307693,0.1590909090909091,,1.0,0.09090909090909091,0.5,1.0,,0.022727272727272728,1.0,1.0,,0.11363636363636363,0.4,0.4,0.5,0.11363636363636363,0.6,0.6,0.6666666666666666,0.6590909090909091,0.3448275862068966,0.3448275862068966,0.5,,,0.25,,,0.14285714285714285,0.5,0.8636363636363636,0.3448275862068966,0.5046954545454545,0.51285,0.48651785714285717,,,0.12,0.28,10.969999999999999,26.102941176470587,0.29817444219066935,7.0,9.0,10.0,,1.0,,,2.0,,,,5.0,1.0,,,,,,0.013333333333333334,,0.014925373134328358,,,0.6428571428571429,,,2.0,3.0,,0.3,0.2222222222222222,1.0,1.0,2.0,3.0,18.0,1.0,1.0,0.75,0.6666666666666666,0.07142857142857142,1.0,,,,,True,,,,,,,,,,
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,8620.0,144,-4,267,267,54,75,43,534,15.0,21.0,9.0,12.0,1.0,2.0,2.0,8.0,2.0,6.0,4.0,8.0,,,6.0,17.0,19,35,10.0,25.0,11.0,79,291,9.0,15.0,,1.0,4.0,22.0,2.0,5.0,2.0,15.0,14,24.0,30.0,12.0,17.0,6.0,3.0,4.0,1.0,5,1.0,,1.0,,3.0,11,20.0,7.0,10.0,18.0,22.0,40.0,2.0,2.0,1.0,1.0,,,3.0,,,,3,,,10.0,16,2.0,13.0,11.0,,3.0,1.0,4.0,1.0,4.0,2.0,15.0,54,2.0,1.0,0.3684210526315789,0.5384615384615384,1.0,0.4,,0.4,0.5428571428571428,0.6,0.4,0.5666666666666667,0.5625,0.65,0.6076923076923076,0.6111111111111112,0.6818181818181818,0.4166666666666667,0.08571428571428572,0.09523809523809523,0.125,,21.11801242236025,,0.10869565217391304,0.20618556701030927,0.2,0.13385826771653545,0.15492957746478872,0.2222222222222222,0.18421052631578946,0.15151515151515152,0.1,0.06896551724137931,0.2,0.07407407407407407,0.5,0.35,0.7142857142857143,0.7894736842105263,0.3333333333333333,0.13333333333333333,0.25,0.2857142857142857,,0.1,0.3333333333333333,0.3333333333333333,1.0,0.13333333333333333,0.5,0.5,1.0,0.2833333333333333,0.35294117647058826,0.35294117647058826,1.0,0.75,0.75,,,,0.2,0.5,0.7666666666666667,0.35294117647058826,0.5391866666666666,0.60233125,0.5488549999999999,0.0625,0.07894736842105263,0.27848101265822783,0.189873417721519,5.808571428571427,24.652000000000008,0.20224719101123595,,2.0,5.0,,2.0,,1.0,1.0,1.0,2.0,1.0,3.0,3.0,,,,0.125,,0.044444444444444446,0.21875,0.05128205128205128,,0.2,0.2,,,1.0,3.0,,0.6,0.5,2.0,3.0,,1.0,,1.0,,0.0625,,0.3,0.6666666666666666,1.0,0.038461538461538464,,,True,,,,,,,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,9995.0,167,-36,303,314,87,102,37,617,7.0,16.0,1.0,2.0,3.0,8.0,2.0,9.0,6.0,17.0,,,,,12.0,31.0,15,42,12.0,31.0,15.0,81,352,1.0,2.0,2.0,3.0,2.0,10.0,6.0,17.0,3.0,24.0,2,28.0,27.0,,31.0,12.0,4.0,21.0,15.0,36,11.0,4.0,12.0,3.0,6.0,87,1.0,5.0,13.0,19.0,4.0,23.0,1.0,,,,7.0,5.0,7.0,,,,14,,4.0,5.0,9,,19.0,17.0,1.0,6.0,1.0,,,,,24.0,87,,1.0,0.06666666666666667,0.06666666666666667,0.75,0.3870967741935484,0.6666666666666666,0.3870967741935484,0.35714285714285715,0.5,0.35294117647058826,0.4520547945205479,0.8,0.42,0.5,0.8333333333333334,0.4444444444444444,0.4246575342465753,0.09523809523809523,0.1875,,0.058823529411764705,26.857142857142858,0.5,0.11607142857142858,0.009900990099009901,0.14285714285714285,0.12244897959183673,0.02666666666666667,,,0.1,0.13333333333333333,0.11904761904761904,0.13793103448275862,0.025,,0.2191780821917808,0.4375,0.5384615384615384,0.14285714285714285,0.1232876712328767,0.2222222222222222,0.2222222222222222,,0.2328767123287671,0.35294117647058826,0.375,,,,,,0.4246575342465753,0.3870967741935484,0.3870967741935484,0.75,0.4,0.5,,,,0.32,0.375,0.6438356164383562,0.3870967741935484,0.49046164383561636,0.5696875,0.48376,0.08860759493670886,0.1276595744680851,0.12345679012345678,0.2962962962962963,10.552380952380954,25.374193548387098,0.2871287128712871,7.0,8.0,8.0,,3.0,,1.0,2.0,,1.0,2.0,,,,,,0.1,,0.061224489795918366,0.045454545454545456,0.07317073170731707,,0.16666666666666666,0.32,,,3.0,3.0,1.0,0.375,0.375,,,2.0,3.0,9.0,2.0,,0.6,0.6666666666666666,,,1.0,0.03125,1.0,,True,,,,,,,,,,
202712,1610612753,Justin Harper,Justin Harper,202712,ORL,2727.0,45,-30,87,90,23,22,9,177,3.0,4.0,1.0,2.0,1.0,1.0,,1.0,1.0,4.0,,,,,1.0,7.0,4,9,1.0,7.0,,11,97,1.0,2.0,,1.0,,2.0,2.0,4.0,,4.0,2,6.0,,2.0,7.0,1.0,,,1.0,1,1.0,,,,,3,2.0,,3.0,3.0,2.0,5.0,,1.0,1.0,,2.0,1.0,1.0,,2.0,,3,1.0,,2.0,3,,1.0,,,,,2.0,1.0,2.0,1.0,4.0,23,,,0.25,0.3333333333333333,,0.14285714285714285,,0.14285714285714285,0.4444444444444444,0.5,0.5,0.34375,0.3333333333333333,0.5,0.34375,0.3333333333333333,0.5,0.4375,,,,,19.387755102040817,0.6666666666666666,0.125,0.05405405405405406,,0.08823529411764706,0.04081632653061224,0.14285714285714285,,0.2222222222222222,0.125,,,,0.5,0.25,0.75,0.75,0.3333333333333333,0.0625,,,,0.25,0.25,0.25,,,,,,0.4375,0.14285714285714285,0.14285714285714285,,0.6666666666666666,0.5,,,,0.25,1.0,0.6875,0.14285714285714285,0.506525,0.5991833333333334,0.412725,,,0.18181818181818182,0.36363636363636365,10.711111111111112,25.8,0.26436781609195403,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,0.3333333333333333,,,,,,,,True,,,,,,,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,7629.0,127,-79,227,242,57,68,24,469,4.0,6.0,,,1.0,1.0,,,5.0,9.0,1.0,5.0,,1.0,4.0,20.0,9,15,5.0,25.0,1.0,34,270,,,,1.0,,,3.0,4.0,,12.0,2,16.0,9.0,,20.0,4.0,,9.0,5.0,14,2.0,3.0,9.0,,,33,1.0,3.0,6.0,10.0,1.0,11.0,,2.0,1.0,1.0,7.0,4.0,8.0,,1.0,1.0,15,2.0,5.0,7.0,9,,6.0,3.0,1.0,2.0,,,,,,12.0,57,,,0.1111111111111111,0.1111111111111111,0.6,0.2,,0.2,0.6,,0.75,0.4125,,0.5,0.4146341463414634,,0.5,0.625,,,,,22.04724409448819,0.4666666666666667,0.06521739130434782,0.015151515151515152,0.14285714285714285,0.07964601769911504,0.009615384615384616,,,0.05263157894736842,0.125,0.03333333333333333,0.10526315789473684,,,0.15,0.6666666666666666,0.6666666666666666,0.25,,,,,0.225,0.5555555555555556,0.5555555555555556,,0.125,0.2,0.2,1.0,0.5,0.2,0.2,0.5,,,1.0,,,0.08333333333333333,1.0,0.775,0.2,0.49860999999999994,0.651,0.4452166666666666,0.04878048780487805,0.125,,0.35294117647058826,11.94,25.224,0.2511013215859031,6.0,6.0,8.0,,,,1.0,,,1.0,,1.0,,,,,0.14285714285714285,,,0.058823529411764705,,,0.5,0.5,,,2.0,2.0,,0.25,0.3333333333333333,,2.0,,,6.0,,,,,0.16666666666666666,,,,,,True,,,,,,,,,,
