EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,Travels,BlockingFouls,Offensive Fouls,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,HeaveAttempts,Corner3PctBlocked,Clear Path Fouls,on,HeaveMakes,3pt And 1 Free Throw Trips,OffensiveGoaltends
101126,1610612744,Nate Robinson,Nate Robinson,101126,GSW,25593.0,427,68.0,828,815,172,253,98,1643,27.0,38.0,1.0,1.0,4.0,7.0,8.0,27.0,16.0,35.0,4.0,9.0,1.0,2.0,16.0,49.0,2.0,4.0,4.0,16.0,51.0,100.0,20.0,58.0,49.0,211.0,873,3.0,6.0,2.0,4.0,4.0,16.0,10.0,26.0,5.0,18.0,11.0,46.0,26.0,76.0,42.0,18.0,2.0,49.0,16.0,6.0,1.0,47.0,28.0,75.0,21.0,7.0,24.0,9.0,14.0,178.0,7.0,8.0,23.0,31.0,7.0,38.0,1.0,29.0,18.0,11.0,10.0,4.0,7.0,7.0,1.0,3.0,1.0,17.0,1.0,2.0,10.0,33.0,1.0,3.0,46.0,1.0,1.0,3.0,56.0,4.0,1.0,20.0,1.0,8.0,46.0,172,3.0,5.0,0.2549019607843137,0.26,0.7,0.3448275862068966,0.5,0.2777777777777778,0.3448275862068966,0.51,0.5,0.38461538461538464,0.5126582278481012,0.6,0.3977272727272727,0.5737704918032787,0.7272727272727273,0.46,0.3670886075949367,0.017241379310344827,0.06,0.05263157894736842,0.14814814814814814,0.02040816326530612,21.390374331550802,0.5882352941176471,0.08518518518518518,0.02631578947368421,0.08247422680412371,0.08446866485013624,0.017766497461928935,0.0375,0.010869565217391304,0.031914893617021274,0.053763440860215055,0.1111111111111111,0.09195402298850575,0.1,0.037037037037037035,0.012658227848101266,0.24050632911392406,0.7105263157894737,0.75,0.3333333333333333,0.17088607594936708,0.2962962962962963,0.34782608695652173,0.22151898734177214,0.45714285714285713,0.45714285714285713,0.25,0.056962025316455694,0.4444444444444444,0.4444444444444444,1.0,0.310126582278481,0.32653061224489793,0.3333333333333333,0.625,0.1,1.0,0.4,0.5,0.5,0.1590909090909091,0.5714285714285714,0.045454545454545456,0.5,0.36363636363636365,0.25,0.6075949367088608,0.32653061224489793,0.5123784810126583,0.5008187500000001,0.4663022727272726,0.12,0.1724137931034483,0.01694915254237288,0.07582938388625593,0.21800947867298578,9.057999999999998,25.662068965517246,0.20772946859903382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101135,1610612744,David Lee,David Lee,101135,GSW,81965.0,1366,-156.0,2649,2652,307,591,292,5301,166.0,263.0,46.0,81.0,20.0,33.0,78.0,199.0,59.0,153.0,,,,,,2.0,,,,,303.0,615.0,,2.0,132.0,738.0,2920,56.0,103.0,,,11.0,123.0,32.0,59.0,,,25.0,89.0,356.0,250.0,,,78.0,2.0,,56.0,,77.0,32.0,109.0,11.0,21.0,40.0,6.0,31.0,250.0,83.0,57.0,155.0,228.0,119.0,347.0,22.0,33.0,26.0,7.0,56.0,14.0,36.0,40.0,2.0,20.0,,96.0,5.0,12.0,52.0,108.0,7.0,12.0,142.0,1.0,12.0,3.0,168.0,23.0,1.0,84.0,,11.0,89.0,307,11.0,7.0,0.5874587458745875,0.6742424242424242,,,,,,0.4926829268292683,0.5436893203883495,0.5423728813559322,0.49108589951377635,0.5436893203883495,0.5423728813559322,0.5355587808417998,0.5540540540540541,0.6013513513513513,0.0032414910858995136,,0.0910569105691057,0.14068441064638784,0.08542713567839195,,26.175391797265757,0.5833333333333334,0.16281512605042017,0.08601036269430051,0.19,0.16932907348242812,0.0899390243902439,0.13333333333333333,0.08333333333333333,0.05263157894736842,0.11146496815286625,0.21036585365853658,0.16451612903225807,0.16666666666666666,0.2564102564102564,0.08560311284046693,0.42625607779578606,0.6311787072243346,0.7345132743362832,0.6024096385542169,0.3225283630470016,0.39195979899497485,0.42857142857142855,0.2479740680713128,0.38562091503267976,0.39072847682119205,0.864406779661017,,,,,0.0032414910858995136,,,,0.7864077669902912,0.5679012345679012,,,,0.559322033898305,0.6060606060606061,,,,,0.42949756888168555,,0.4958653970826581,0.5573864197530862,0.5056169491525423,0.12389380530973451,0.1242603550295858,,0.16666666666666666,0.12059620596205962,7.710731707317075,25.35,0.11589278973197432,35.0,1.0,16.0,4.0,1.0,7.0,1.0,16.0,12.0,4.0,16.0,9.0,1.0,2.0,0.013071895424836602,0.22857142857142856,0.027777777777777776,0.10086455331412104,0.1,0.10309278350515463,0.5625,0.34615384615384615,0.13043478260869565,,,,,,,,,,,,,,True,,,
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,57157.0,953,-73.0,1850,1855,266,474,201,3705,76.0,136.0,3.0,7.0,10.0,21.0,32.0,79.0,68.0,171.0,13.0,29.0,1.0,5.0,19.0,74.0,1.0,5.0,3.0,12.0,176.0,386.0,32.0,103.0,88.0,536.0,2006,7.0,18.0,2.0,10.0,3.0,23.0,26.0,48.0,4.0,17.0,30.0,94.0,130.0,222.0,57.0,39.0,2.0,74.0,19.0,20.0,,113.0,42.0,155.0,20.0,22.0,65.0,11.0,37.0,352.0,5.0,15.0,49.0,70.0,11.0,81.0,2.0,40.0,19.0,21.0,52.0,13.0,37.0,43.0,6.0,15.0,2.0,95.0,11.0,17.0,25.0,56.0,7.0,,113.0,7.0,2.0,11.0,109.0,8.0,7.0,38.0,2.0,14.0,94.0,266,5.0,12.0,0.3693181818181818,0.37142857142857144,0.59375,0.3106796116504854,0.2,0.23529411764705882,0.3106796116504854,0.45595854922279794,0.3888888888888889,0.5416666666666666,0.45807770961145194,0.35714285714285715,0.49230769230769234,0.49626168224299066,0.38333333333333336,0.5625,0.21063394683026584,,0.05181347150259067,0.09558823529411764,0.08860759493670886,,30.138955438428365,0.5473684210526316,0.07538461538461538,0.007763975155279503,0.06880733944954129,0.07373271889400922,0.012443438914027148,0.005025125628140704,0.02127659574468085,,0.04411764705882353,0.06666666666666667,0.11312217194570136,0.06832298136645963,0.07017543859649122,0.0078125,0.278118609406953,0.5588235294117647,0.6178861788617886,0.4473684210526316,0.16155419222903886,0.4050632911392405,0.4444444444444444,0.3496932515337423,0.39766081871345027,0.39766081871345027,0.36764705882352944,0.05930470347648262,0.4482758620689655,0.4482758620689655,1.0,0.15132924335378323,0.25675675675675674,0.25675675675675674,0.3157894736842105,0.25,0.42857142857142855,0.17857142857142858,0.2,,0.3230769230769231,0.47619047619047616,0.07692307692307693,0.2,0.18461538461538463,0.25,0.4887525562372188,0.25675675675675674,0.4966323108384459,0.5265550000000001,0.48086923076923094,0.07677543186180422,0.09134615384615384,0.01904761904761905,0.04291044776119403,0.17537313432835822,10.709326424870467,25.380582524271837,0.1437837837837838,6.0,,6.0,4.0,1.0,3.0,5.0,7.0,2.0,4.0,9.0,5.0,,1.0,,0.1016949152542373,,0.025,0.024390243902439025,0.02631578947368421,0.5555555555555556,0.1875,0.3333333333333333,1.0,5.0,2.0,1.0,1.0,1.0,0.17857142857142858,0.2,1.0,,,,,True,,,
201187,1610612744,Dominic McGuire,Dominic McGuire,201187,GSW,19757.0,329,-50.0,642,657,154,222,59,1299,16.0,30.0,1.0,6.0,4.0,6.0,2.0,7.0,7.0,22.0,,,,,,,,,,,25.0,59.0,,,4.0,54.0,720,3.0,9.0,,,,6.0,7.0,12.0,,,2.0,16.0,38.0,12.0,,,4.0,,,7.0,,17.0,13.0,30.0,8.0,5.0,10.0,,7.0,73.0,14.0,16.0,35.0,57.0,16.0,73.0,1.0,8.0,5.0,3.0,7.0,2.0,3.0,5.0,,4.0,,12.0,1.0,3.0,21.0,34.0,1.0,,6.0,,,1.0,6.0,,,2.0,,1.0,16.0,154,5.0,1.0,0.76,0.8260869565217391,,,,,,0.423728813559322,0.3333333333333333,0.5833333333333334,0.423728813559322,0.3333333333333333,0.5833333333333334,0.43548387096774194,0.3333333333333333,0.6153846153846154,,,0.11864406779661017,0.16666666666666666,0.2857142857142857,,10.437235543018335,0.5833333333333334,0.1583710407239819,0.06422018348623854,0.18181818181818182,0.1650485436893204,0.0547945205479452,0.04918032786885246,0.0958904109589041,0.047619047619047616,0.13253012048192772,0.203125,0.14864864864864866,0.21311475409836064,0.1111111111111111,0.037037037037037035,0.5084745762711864,0.5333333333333333,0.64,0.8125,0.11864406779661017,0.2857142857142857,0.4,0.3728813559322034,0.3181818181818182,0.3181818181818182,0.7142857142857143,,,,,,,,,0.6666666666666666,0.16666666666666666,,,,0.5,0.6666666666666666,,,,,0.5084745762711864,,0.5108694915254238,0.5626111111111112,0.5343416666666666,0.03278688524590164,0.03278688524590164,,0.1111111111111111,0.2962962962962963,8.513559322033899,,0.2398753894080997,2.0,,6.0,,,,,6.0,6.0,,7.0,3.0,,,,0.21428571428571427,,0.02702702702702703,0.018867924528301886,0.047619047619047616,0.42857142857142855,0.5,,,,1.0,1.0,,,,,,1.0,,,,True,,,
2748,1610612744,Dorell Wright,Dorell Wright,2748,GSW,99011.0,1650,-178.0,3210,3216,459,824,347,6426,85.0,126.0,25.0,37.0,6.0,10.0,12.0,35.0,20.0,73.0,45.0,109.0,3.0,10.0,60.0,183.0,4.0,17.0,9.0,34.0,117.0,234.0,105.0,292.0,80.0,629.0,3556,28.0,44.0,6.0,25.0,11.0,85.0,10.0,22.0,12.0,44.0,17.0,73.0,130.0,104.0,297.0,18.0,40.0,182.0,60.0,20.0,2.0,64.0,30.0,94.0,20.0,10.0,34.0,9.0,21.0,218.0,42.0,46.0,146.0,218.0,60.0,278.0,8.0,58.0,37.0,21.0,34.0,2.0,25.0,17.0,2.0,9.0,4.0,51.0,7.0,7.0,56.0,97.0,2.0,1.0,76.0,2.0,2.0,5.0,98.0,4.0,3.0,30.0,7.0,9.0,73.0,459,8.0,4.0,0.5555555555555556,0.6701030927835051,0.9428571428571428,0.3595890410958904,0.24,0.2727272727272727,0.36082474226804123,0.5,0.6363636363636364,0.45454545454545453,0.5218631178707225,0.5362318840579711,0.42424242424242425,0.551056338028169,0.5675675675675675,0.474025974025974,0.5551330798479087,0.00684931506849315,0.08547008547008547,0.1111111111111111,0.14285714285714285,,17.076540480795803,0.6666666666666666,0.1290893015030946,0.03716814159292035,0.12169312169312169,0.1272365805168986,0.03779628443305574,0.04504504504504504,0.04081632653061224,0.028634361233480177,0.11413043478260869,0.1329923273657289,0.13978494623655913,0.12142857142857143,0.12244897959183673,0.02877697841726619,0.23954372623574144,0.6746031746031746,0.7589285714285714,0.5647058823529412,0.06653992395437262,0.34285714285714286,0.4,0.13878326996197718,0.273972602739726,0.2777777777777778,0.5,0.20722433460076045,0.41284403669724773,0.4205607476635514,0.9777777777777777,0.34790874524714827,0.32786885245901637,0.32786885245901637,0.9166666666666666,0.5362318840579711,0.6756756756756757,0.2463768115942029,0.23529411764705882,1.0,0.15151515151515152,0.6,0.15151515151515152,0.3,0.5151515151515151,0.2647058823529412,0.7946768060836502,0.32967032967032966,0.5590683908045979,0.5677444444444445,0.5095943548387096,0.06618962432915922,0.11538461538461539,0.023411371237458192,0.13513513513513514,0.11605723370429252,7.699572649572652,25.32602739726027,0.14299065420560747,17.0,1.0,26.0,4.0,2.0,,2.0,26.0,16.0,8.0,26.0,19.0,1.0,1.0,0.0136986301369863,0.25742574257425743,0.018867924528301886,0.03944315545243619,0.0375,0.04504504504504504,0.7307692307692307,0.5833333333333334,0.2,2.0,8.0,,,,2.0,0.11594202898550725,0.25,0.5,,1.0,0.01834862385321101,,True,,,
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,27955.0,466,-85.0,929,926,263,384,98,1855,27.0,37.0,4.0,6.0,11.0,13.0,5.0,14.0,10.0,19.0,10.0,22.0,4.0,7.0,12.0,32.0,,2.0,3.0,6.0,42.0,70.0,22.0,54.0,22.0,172.0,1093,8.0,13.0,,3.0,4.0,20.0,16.0,21.0,7.0,13.0,7.0,60.0,50.0,34.0,66.0,,8.0,32.0,12.0,8.0,,15.0,13.0,28.0,6.0,7.0,9.0,4.0,2.0,69.0,7.0,16.0,29.0,47.0,12.0,59.0,2.0,14.0,6.0,8.0,15.0,4.0,13.0,5.0,,2.0,,20.0,,7.0,11.0,19.0,,,21.0,,1.0,,26.0,2.0,,11.0,,3.0,60.0,263,4.0,3.0,0.5952380952380952,0.6578947368421053,1.0,0.4074074074074074,,0.5384615384615384,0.4074074074074074,0.6,0.6153846153846154,0.7619047619047619,0.6048387096774194,0.5,0.7794117647058824,0.6323529411764706,0.5555555555555556,0.7894736842105263,0.43548387096774194,,0.11428571428571428,0.10810810810810811,0.2857142857142857,,14.985590778097983,0.75,0.10283687943262411,0.025830258302583026,0.11594202898550725,0.10714285714285714,0.02843601895734597,0.011494252873563218,0.023809523809523808,0.04,0.05825242718446602,0.10714285714285714,0.14736842105263157,0.1308411214953271,0.06451612903225806,0.0392156862745098,0.29838709677419356,0.7297297297297297,0.8181818181818182,0.6296296296296297,0.11290322580645161,0.35714285714285715,0.5,0.1532258064516129,0.5263157894736842,0.5263157894736842,0.6,0.1774193548387097,0.45454545454545453,0.45454545454545453,1.0,0.25806451612903225,0.375,0.375,1.0,0.375,0.6666666666666666,0.125,,,0.38235294117647056,0.8461538461538461,0.20588235294117646,0.5714285714285714,0.17647058823529413,0.5,0.7338709677419355,0.375,0.5490810483870968,0.53023,0.5501558823529412,0.08270676691729323,0.13924050632911392,,0.11627906976744186,0.3488372093023256,7.784285714285714,24.738888888888894,0.2831001076426265,5.0,,2.0,,1.0,,2.0,19.0,13.0,4.0,23.0,12.0,,,,0.058823529411764705,,0.033112582781456956,0.017699115044247787,0.07894736842105263,0.5217391304347826,0.4,0.25,,1.0,4.0,1.0,3.0,2.0,0.0625,,,,,,,True,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,31066.0,518,-6.0,1018,1016,106,214,104,2034,11.0,23.0,,,1.0,2.0,8.0,30.0,38.0,69.0,11.0,17.0,2.0,3.0,24.0,64.0,2.0,9.0,1.0,5.0,57.0,122.0,35.0,81.0,13.0,232.0,1095,3.0,6.0,2.0,10.0,3.0,15.0,6.0,11.0,3.0,8.0,5.0,26.0,42.0,72.0,87.0,18.0,,64.0,24.0,5.0,1.0,79.0,22.0,101.0,12.0,10.0,49.0,11.0,19.0,224.0,8.0,14.0,32.0,46.0,13.0,59.0,6.0,30.0,18.0,12.0,30.0,11.0,22.0,21.0,,8.0,,51.0,6.0,8.0,15.0,40.0,,,23.0,4.0,,4.0,16.0,,5.0,2.0,1.0,2.0,26.0,106,7.0,2.0,0.3684210526315789,0.3684210526315789,0.8285714285714286,0.43209876543209874,0.2,0.375,0.43209876543209874,0.4672131147540984,0.5,0.5454545454545454,0.5394088669950738,0.375,0.5526315789473685,0.5480769230769231,0.4411764705882353,0.5681818181818182,0.39901477832512317,0.012345679012345678,0.040983606557377046,0.13043478260869565,0.06666666666666667,0.015625,22.719298245614034,0.5882352941176471,0.08533333333333333,0.0226628895184136,0.11864406779661017,0.09330628803245436,0.02663934426229508,0.00980392156862745,0.027777777777777776,0.027972027972027972,0.0743801652892562,0.06666666666666667,0.11764705882352941,0.09090909090909091,0.2,0.058823529411764705,0.11330049261083744,0.4782608695652174,0.55,0.5454545454545454,0.1477832512315271,0.26666666666666666,0.2857142857142857,0.3399014778325123,0.5507246376811594,0.5507246376811594,0.3157894736842105,0.08374384236453201,0.6470588235294118,0.6470588235294118,1.0,0.31527093596059114,0.375,0.38095238095238093,0.75,,,0.5625,0.2222222222222222,1.0,0.10526315789473684,0.5,0.15789473684210525,0.6666666666666666,0.2631578947368421,0.2,0.5123152709359606,0.375,0.49809359605911324,0.4924115384615385,0.45318947368421053,0.014563106796116505,0.016129032258064516,0.012195121951219513,0.06465517241379311,0.11206896551724138,12.737704918032785,25.44691358024691,0.10412573673870335,5.0,,,4.0,1.0,1.0,,6.0,2.0,3.0,6.0,2.0,1.0,,,,,0.037037037037037035,0.047619047619047616,,0.3333333333333333,0.375,,,1.0,,,,1.0,0.0625,,,,,,,True,,,
202327,1610612744,Ekpe Udoh,Ekpe Udoh,202327,GSW,17951.0,299,63.0,579,574,96,176,66,1153,13.0,22.0,4.0,7.0,2.0,3.0,11.0,26.0,7.0,15.0,,,,,,,,,,,31.0,63.0,,,11.0,73.0,575,4.0,9.0,,,,8.0,7.0,11.0,,,3.0,17.0,28.0,34.0,,,2.0,,,4.0,,8.0,2.0,10.0,1.0,1.0,2.0,3.0,3.0,22.0,15.0,7.0,22.0,33.0,19.0,52.0,1.0,10.0,7.0,3.0,3.0,2.0,2.0,10.0,1.0,1.0,,13.0,2.0,3.0,27.0,39.0,1.0,2.0,15.0,2.0,1.0,,13.0,1.0,,5.0,,2.0,17.0,96,2.0,2.0,0.45161290322580644,0.4666666666666667,,,,,,0.49206349206349204,0.4444444444444444,0.6363636363636364,0.49206349206349204,0.4444444444444444,0.6363636363636364,0.5289855072463768,0.4444444444444444,0.6538461538461539,,,0.06349206349206349,0.18181818181818182,,,12.424242424242426,0.23076923076923078,0.10138248847926268,0.0797872340425532,0.109375,0.10320284697508897,0.0661764705882353,0.11320754716981132,0.08333333333333333,0.05333333333333334,0.078125,0.07792207792207792,0.14473684210526316,0.11363636363636363,0.1,0.03571428571428571,0.3492063492063492,0.5909090909090909,0.7222222222222222,0.46153846153846156,0.4126984126984127,0.4230769230769231,0.4230769230769231,0.23809523809523808,0.4666666666666667,0.4666666666666667,0.7142857142857143,,,,,,,,,0.7777777777777778,0.5714285714285714,,,,0.2727272727272727,0.6666666666666666,,,,,0.3492063492063492,,0.47522857142857144,0.6322,0.41296363636363637,0.07462686567164178,0.07462686567164178,,0.1095890410958904,0.2328767123287671,8.01111111111111,,0.16580310880829016,3.0,1.0,4.0,1.0,1.0,1.0,,24.0,15.0,9.0,24.0,11.0,3.0,,,0.16,0.1,0.03571428571428571,0.034482758620689655,0.038461538461538464,0.4583333333333333,0.2727272727272727,,,,,,,,,,,,,,,True,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,36252.0,604,-84.0,1176,1169,160,268,117,2345,28.0,49.0,7.0,10.0,2.0,3.0,9.0,29.0,50.0,113.0,11.0,19.0,2.0,3.0,30.0,71.0,2.0,5.0,3.0,5.0,87.0,191.0,41.0,90.0,30.0,327.0,1337,11.0,21.0,2.0,6.0,2.0,30.0,5.0,18.0,5.0,8.0,5.0,30.0,102.0,72.0,114.0,9.0,8.0,71.0,30.0,9.0,,36.0,10.0,46.0,7.0,3.0,23.0,2.0,11.0,102.0,8.0,13.0,35.0,50.0,11.0,61.0,5.0,23.0,15.0,8.0,21.0,3.0,16.0,17.0,3.0,5.0,1.0,38.0,1.0,7.0,24.0,59.0,3.0,2.0,29.0,,1.0,,33.0,2.0,5.0,13.0,,2.0,30.0,160,9.0,2.0,0.5862068965517241,0.6144578313253012,0.926829268292683,0.45555555555555555,0.3333333333333333,0.625,0.45555555555555555,0.45549738219895286,0.5238095238095238,0.2777777777777778,0.5284697508896797,0.5185185185185185,0.4807692307692308,0.5493197278911565,0.5357142857142857,0.5178571428571429,0.3202846975088968,,0.04712041884816754,0.04081632653061224,0.1724137931034483,,25.266362252663622,0.5526315789473685,0.0847457627118644,0.019656019656019656,0.09352517985611511,0.08695652173913043,0.01916376306620209,0.034782608695652174,0.025210084033613446,0.005780346820809248,0.072992700729927,0.06,0.12698412698412698,0.08571428571428572,0.11764705882352941,0.034722222222222224,0.17437722419928825,0.5714285714285714,0.5957446808510638,0.4642857142857143,0.10320284697508897,0.3103448275862069,0.375,0.40213523131672596,0.4424778761061947,0.45045045045045046,0.72,0.06761565836298933,0.5789473684210527,0.5789473684210527,1.0,0.2526690391459075,0.4225352112676056,0.4225352112676056,0.9,0.37037037037037035,0.7,0.18518518518518517,0.4,0.5,0.11538461538461539,0.6666666666666666,0.11538461538461539,0.6666666666666666,0.19230769230769232,0.6,0.49466192170818507,0.4225352112676056,0.4923809608540925,0.48734347826086966,0.4515807692307693,0.04452054794520548,0.06435643564356436,,0.09174311926605505,0.09174311926605505,12.741884816753924,25.300000000000004,0.1360544217687075,3.0,,2.0,1.0,,2.0,2.0,10.0,5.0,4.0,10.0,6.0,,1.0,0.017699115044247787,0.05263157894736842,,0.017964071856287425,0.014705882352941176,0.03225806451612903,0.6,0.2222222222222222,0.14285714285714285,,1.0,,,,1.0,0.037037037037037035,,,1.0,,,,True,,,
202724,1610612744,Charles Jenkins,Charles Jenkins,202724,GSW,27272.0,455,-167.0,887,900,87,213,96,1787,18.0,35.0,,1.0,3.0,4.0,4.0,17.0,38.0,77.0,,2.0,,,,6.0,,,,1.0,60.0,129.0,,8.0,18.0,138.0,1051,,4.0,,,,,6.0,12.0,,1.0,7.0,19.0,44.0,76.0,,,,5.0,,7.0,1.0,64.0,26.0,90.0,19.0,7.0,35.0,7.0,22.0,206.0,3.0,6.0,18.0,24.0,4.0,28.0,,21.0,10.0,11.0,19.0,5.0,12.0,8.0,,7.0,,27.0,1.0,3.0,28.0,50.0,,,18.0,,,,21.0,3.0,,11.0,,1.0,19.0,87,1.0,1.0,0.36666666666666664,0.36666666666666664,,,,,,0.46511627906976744,,0.5,0.43795620437956206,,0.46153846153846156,0.4726027397260274,,0.59375,0.058394160583941604,0.125,0.05426356589147287,0.11428571428571428,0.17647058823529413,0.16666666666666666,17.17974180734856,0.7037037037037037,0.05625,0.008645533141210375,0.06666666666666667,0.05853658536585366,0.008869179600886918,0.009615384615384616,0.010752688172043012,0.006666666666666667,0.0891089108910891,0.041666666666666664,0.04040404040404041,0.05555555555555555,0.1111111111111111,,0.25547445255474455,0.5142857142857142,0.5806451612903226,0.05555555555555555,0.12408759124087591,0.23529411764705882,0.2857142857142857,0.5620437956204379,0.4935064935064935,0.4935064935064935,0.5526315789473685,0.014598540145985401,,,,0.043795620437956206,,,,0.25,,,,,0.3076923076923077,0.75,,,0.07692307692307693,,0.31386861313868614,,0.47437647058823545,0.452325,0.46194615384615384,0.07586206896551724,0.08029197080291971,,,0.13768115942028986,13.303100775193794,27.999999999999996,0.09808342728297632,1.0,,,1.0,,,,5.0,2.0,3.0,5.0,1.0,,,,,,0.009615384615384616,,0.037037037037037035,0.2,,,,,,,,,,,,,1.0,,1.0,True,,,
