EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,Travels,Loose Ball Fouls,ThreePtShootingFoulsDrawn,DefensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,on,Blocked3s,BlockedArc3,BlockedCorner3,Clear Path Fouls,Corner3PctBlocked
101112,1610612756,Channing Frye,Channing Frye,101112,PHX,3313.0,55,-10,99,99,30,40,12,198,1,5,4,1,2,3.0,7,6.0,12.0,1.0,4.0,4,12,6.0,12.0,26,114,4,3,4,1.0,4.0,9,8,18.0,12.0,6.0,1,2,1,3,1,1,1,7,2,1,6,3.0,10,2,12,1.0,1,1.0,5,8,2,1.0,1.0,1.0,1.0,9,30,1.0,1.0,1.0,0.5,0.25,0.5,0.3333333333333333,0.75,0.5416666666666666,0.5625,0.5416666666666666,0.5625,0.5,0.08333333333333333,0.2,21.238938053097346,0.6,0.17647058823529413,0.06666666666666667,0.1,0.1590909090909091,0.04081632653061224,0.2222222222222222,0.3,0.25,0.0625,0.1,0.07692307692307693,0.20833333333333334,0.2,0.25,1.0,0.2916666666666667,0.42857142857142855,0.42857142857142855,1.0,0.5,0.5,0.5,1.0,1.0,0.25,0.5,0.5,0.25,0.7083333333333334,0.5,0.48314791666666657,0.5993333333333334,0.45820000000000005,0.34615384615384615,13.200000000000001,25.375,0.30303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101124,1610612756,Hakim Warrick,Hakim Warrick,101124,PHX,9959.0,166,5,320,318,82,102,34,638,17,20,4,3,3,5.0,19,,1.0,,1.0,29,56,1.0,3.0,82,334,10,7,9,1.0,2.0,24,24,3.0,1.0,,2,5,2,7,2,3,2,16,11,2,12,1.0,15,14,29,4.0,1,,5,14,20,,1.0,,1.0,24,82,0.41379310344827586,0.46153846153846156,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5178571428571429,0.7777777777777778,0.5169491525423728,0.7727272727272727,0.5694444444444444,0.75,0.05084745762711865,0.03571428571428571,0.05,22.03856749311295,0.07142857142857142,0.13043478260869565,0.09565217391304348,0.05,0.10606060606060606,0.09859154929577464,0.03571428571428571,0.17647058823529413,0.03571428571428571,0.1702127659574468,0.06896551724137931,0.14814814814814814,0.3389830508474576,0.85,0.8947368421052632,0.47058823529411764,0.3220338983050847,0.2631578947368421,0.2631578947368421,0.4,0.01694915254237288,,,,0.4,0.2727272727272727,1.0,0.09090909090909091,,0.3898305084745763,,0.4887915254237288,0.5061375,0.4813545454545455,0.2926829268292683,8.869642857142859,23.599999999999998,0.25625,3.0,7.0,17.0,1.0,2.0,1.0,1.0,21.0,6.0,5.0,17.0,7.0,34.0,6.0,3.0,1.0,4.0,2.0,4.0,2.0,8.0,3.0,1.0,3.0,1.0,1.0,1.0,28.0,2.0,13.0,2.0,1.0,1.0,1.0,0.6,0.6,0.6538461538461539,0.058823529411764705,0.5,0.1111111111111111,0.15151515151515152,0.09259259259259259,0.13043478260869565,1.0,0.288135593220339,0.4117647058823529,0.4375,0.2857142857142857,0.03389830508474576,0.5,0.5,1.0,0.75,0.09090909090909091,1.0,0.18571428571428572,0.19402985074626866,0.2073170731707317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101179,1610612756,Ronnie Price,Ronnie Price,101179,PHX,19068.0,318,9,620,621,156,178,76,1241,13,19,2,5,7,7.0,25,6.0,20.0,2.0,8.0,23,52,8.0,24.0,82,601,7,7,17,3.0,9.0,28,10,18.0,20.0,6.0,5,33,10,43,9,21,9,96,8,6,14,1.0,21,10,31,1.0,27,19.0,22,47,19,,2.0,,2.0,28,156,0.21739130434782608,0.21739130434782608,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4423076923076923,0.4117647058823529,0.4605263157894737,0.4423076923076923,0.4878048780487805,0.46551724137931033,0.3157894736842105,0.09615384615384616,0.15789473684210525,15.63380281690141,0.05,0.0673076923076923,0.037383177570093455,0.08333333333333333,0.07142857142857142,0.03436426116838488,0.017857142857142856,,0.125,0.07228915662650602,0.04,0.025,0.25,0.6842105263157895,0.8125,0.38461538461538464,0.32894736842105265,0.28,0.28,,0.2631578947368421,0.3,0.3,0.6666666666666666,0.2222222222222222,0.2692307692307692,0.7142857142857143,0.3076923076923077,0.25,0.5657894736842105,0.3,0.5052493421052633,0.5198,0.5393365384615384,0.34146341463414637,10.886538461538462,25.341666666666665,0.25161290322580643,1.0,3.0,8.0,2.0,4.0,1.0,1.0,12.0,3.0,1.0,10.0,5.0,36.0,,2.0,8.0,18.0,13.0,11.0,5.0,29.0,7.0,2.0,4.0,1.0,4.0,,17.0,3.0,9.0,,1.0,1.0,,0.42857142857142855,0.5,0.5555555555555556,0.25,0.6206896551724138,0.025974025974025976,0.015873015873015872,0.06315789473684211,0.01694915254237288,0.5,0.10526315789473684,0.375,0.5,,0.05263157894736842,0.5,0.5,1.0,0.5,0.038461538461538464,1.0,0.10975609756097561,0.15517241379310345,0.12195121951219512,1.0,2.0,1.0,2.0,6.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,0.5,0.05555555555555555,0.18181818181818182,1.0,0.2222222222222222,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200769,1610612756,Shannon Brown,Shannon Brown,200769,PHX,37064.0,618,-29,1174,1193,247,338,159,2367,44,68,9,8,14,34.0,100,23.0,67.0,4.0,15.0,84,191,30.0,87.0,295,1241,19,10,35,4.0,18.0,38,92,60.0,64.0,23.0,12,20,6,26,5,10,6,58,12,10,40,3.0,53,19,72,2.0,16,13.0,19,35,28,2.0,9.0,2.0,9.0,38,245,0.5476190476190477,0.5822784810126582,0.6666666666666666,0.3448275862068966,0.2222222222222222,0.35714285714285715,0.4397905759162304,0.2857142857142857,0.46402877697841727,0.3018867924528302,0.49322033898305084,0.3392857142857143,0.3129496402877698,0.06282722513089005,0.07352941176470588,24.099926524614254,0.061224489795918366,0.10101010101010101,0.02666666666666667,0.06329113924050633,0.09025270758122744,0.03145695364238411,0.045454545454545456,0.07272727272727272,0.09352517985611511,0.1292517006802721,0.05172413793103448,0.014184397163120567,0.2446043165467626,0.6470588235294118,0.6984126984126984,0.75,0.3597122302158273,0.34,0.3434343434343434,0.38235294117647056,0.24100719424460432,0.34328358208955223,0.3484848484848485,0.6956521739130435,0.3103448275862069,0.2641509433962264,0.5714285714285714,0.2830188679245283,0.26666666666666666,0.5575539568345323,0.359375,0.5124932234432236,0.52333,0.501413725490196,0.1288135593220339,11.586910994764395,26.174712643678163,0.21039182282793867,6.0,6.0,23.0,7.0,20.0,,3.0,37.0,7.0,4.0,27.0,6.0,76.0,10.0,7.0,3.0,18.0,8.0,15.0,10.0,33.0,9.0,2.0,4.0,1.0,2.0,3.0,44.0,2.0,17.0,,6.0,5.0,,0.3684210526315789,0.39655172413793105,0.43548387096774194,0.2608695652173913,0.5454545454545454,0.045454545454545456,0.03731343283582089,0.009708737864077669,0.048,0.5555555555555556,0.08273381294964029,0.2608695652173913,0.35294117647058826,,0.07194244604316546,0.35,0.35,0.5714285714285714,0.6666666666666666,0.05660377358490566,,0.06440677966101695,0.0825242718446602,0.09152542372881356,2.0,9.0,3.0,10.0,30.0,1.0,4.0,4.0,,3.0,4.0,,6.0,1.0,3.0,0.3,0.034482758620689655,0.09523809523809523,0.16666666666666666,0.3103448275862069,0.2222222222222222,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,0.011494252873563218,0.01,0.014925373134328358,0.034482758620689655,1.0,0.02247191011235955,,,,,,,,True,,,,,
202693,1610612756,Markieff Morris,Markieff Morris,202693,PHX,73618.0,1227,-73,2338,2365,540,666,304,4703,69,123,45,21,28,29.0,99,37.0,113.0,9.0,30.0,131,312,43.0,124.0,467,2485,61,32,66,9.0,31.0,112,150,123.0,112.0,37.0,28,58,7,65,4,28,22,137,52,52,128,30.0,210,69,279,10.0,41,22.0,108,179,111,7.0,42.0,15.0,42.0,110,538,0.5725190839694656,0.646551724137931,0.9534883720930233,0.3467741935483871,0.2903225806451613,0.34959349593495936,0.4198717948717949,0.48484848484848486,0.44839449541284404,0.4690721649484536,0.4834368530020704,0.509090909090909,0.28440366972477066,0.08974358974358974,0.12195121951219512,20.459599703484063,0.33707865168539325,0.1671018276762402,0.06074766355140187,0.1716171617161716,0.16838166510757718,0.05512489233419466,0.09913793103448276,0.15714285714285714,0.14559386973180077,0.19322033898305085,0.16591928251121077,0.04329004329004329,0.28211009174311924,0.5609756097560976,0.6388888888888888,0.6231884057971014,0.22706422018348624,0.29292929292929293,0.29292929292929293,0.6206896551724138,0.2591743119266055,0.3274336283185841,0.3274336283185841,0.9459459459459459,0.625,0.28865979381443296,0.75,0.30927835051546393,0.3,0.5665137614678899,0.33035714285714285,0.49485988505747125,0.5494267241379309,0.49652864583333334,0.2398286937901499,8.984615384615383,25.384677419354837,0.2309666381522669,18.0,33.0,90.0,6.0,11.0,,1.0,76.0,23.0,13.0,74.0,21.0,112.0,30.0,12.0,19.0,37.0,25.0,33.0,12.0,70.0,13.0,15.0,2.0,9.0,5.0,6.0,106.0,11.0,49.0,9.0,27.0,25.0,8.0,0.3770491803278688,0.4236111111111111,0.4625,0.14444444444444443,0.5285714285714286,0.03934426229508197,0.08045977011494253,0.02203856749311295,0.03404255319148936,0.5952380952380952,0.20642201834862386,0.36666666666666664,0.42857142857142855,0.42424242424242425,0.02522935779816514,0.5454545454545454,0.5454545454545454,1.0,0.4,0.010309278350515464,,0.10337552742616034,0.14,0.15845824411134904,1.0,5.0,5.0,11.0,6.0,3.0,8.0,6.0,3.0,1.0,8.0,15.0,1.0,,14.0,0.45454545454545453,0.05714285714285714,0.1875,0.2222222222222222,0.06944444444444445,0.2,1.0,4.0,6.0,1.0,,8.0,3.0,,7.0,,,,0.08333333333333333,0.6666666666666666,,5.0,1.0,3.0,5.0,0.07352941176470588,1.0,,True,,,,,
201162,1610612756,Jared Dudley,Jared Dudley,201162,PHX,23818.0,397,-21,758,769,237,267,98,1527,21,34,10,3,8,12.0,32,7.0,22.0,2.0,5.0,38,85,13.0,34.0,131,792,15,9,26,3.0,7.0,31,44,36.0,22.0,7.0,10,15,7,22,5,8,4,51,16,12,25,5.0,42,23,65,1.0,11,7.0,5,20,34,1.0,4.0,2.0,4.0,31,237,0.5789473684210527,0.6875,0.9230769230769231,0.38235294117647056,0.42857142857142855,0.38235294117647056,0.4470588235294118,0.34615384615384615,0.4831932773109244,0.4090909090909091,0.5038461538461538,0.4305555555555556,0.2857142857142857,0.11764705882352941,0.17647058823529413,16.34285714285714,0.16129032258064516,0.09689922480620156,0.05693950177935943,0.1348314606741573,0.10662824207492795,0.05194805194805195,0.05,0.05,0.14893617021276595,0.07692307692307693,0.15517241379310345,0.017857142857142856,0.2857142857142857,0.6176470588235294,0.75,0.5714285714285714,0.2689075630252101,0.375,0.3870967741935484,0.75,0.18487394957983194,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.5555555555555556,0.24242424242424243,0.375,0.15151515151515152,0.4,0.5714285714285714,0.3181818181818182,0.5106344537815126,0.5219411764705882,0.4844712121212121,0.2366412213740458,9.592941176470589,24.458823529411763,0.31266490765171506,6.0,5.0,19.0,6.0,12.0,1.0,2.0,16.0,8.0,5.0,24.0,4.0,32.0,12.0,4.0,4.0,6.0,5.0,7.0,1.0,13.0,2.0,,1.0,2.0,3.0,2.0,29.0,5.0,13.0,1.0,2.0,2.0,1.0,0.5333333333333333,0.5277777777777778,0.5714285714285714,0.15789473684210525,0.46153846153846156,0.038461538461538464,0.05813953488372093,0.06086956521739131,0.05,0.5,0.15966386554621848,0.2631578947368421,0.3125,0.2,0.10084033613445378,0.5,0.5,1.0,0.6,0.06060606060606061,0.5,0.11627906976744186,0.13978494623655913,0.183206106870229,,2.0,1.0,3.0,3.0,2.0,3.0,3.0,,,2.0,2.0,,,2.0,0.3333333333333333,,0.0967741935483871,0.16666666666666666,0.1111111111111111,,,1.0,1.0,,,,1.0,2.0,,,0.03125,,0.05555555555555555,1.0,0.05555555555555555,3.0,,1.0,,0.12,1.0,,True,,,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,26871.0,448,-24,873,875,233,305,96,1748,20,26,1,5,7,27.0,46,10.0,30.0,1.0,6.0,55,96,10.0,30.0,161,941,3,12,24,1.0,6.0,43,10,6.0,30.0,10.0,5,113,32,145,16,72,21,322,3,12,23,,35,5,40,1.0,9,7.0,3,12,25,,2.0,,2.0,41,231,0.09090909090909091,0.09090909090909091,0.2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5729166666666666,0.5,0.5555555555555556,0.45,0.5882352941176471,0.5657894736842105,0.23809523809523808,0.052083333333333336,0.038461538461538464,18.488253319713994,,0.0756578947368421,0.01056338028169014,0.10909090909090909,0.08454106280193237,0.01272264631043257,0.0125,0.07142857142857142,0.010638297872340425,0.12698412698412698,0.10526315789473684,0.018518518518518517,0.20634920634920634,0.7692307692307693,0.8,0.05,0.36507936507936506,0.5869565217391305,0.5869565217391305,0.14814814814814814,0.23809523809523808,0.3333333333333333,0.3448275862068966,0.2,0.2,0.23333333333333334,0.7142857142857143,0.2,0.16666666666666666,0.4444444444444444,0.3333333333333333,0.4849301587301588,0.49974999999999997,0.4672766666666667,0.2670807453416149,11.653125000000001,25.14666666666667,0.26689576174112256,,8.0,24.0,,,,,21.0,2.0,,4.0,16.0,100.0,,2.0,2.0,31.0,27.0,14.0,4.0,45.0,9.0,,,1.0,2.0,,25.0,2.0,4.0,8.0,1.0,1.0,7.0,0.6666666666666666,0.4,0.4,0.16666666666666666,0.6888888888888889,0.01834862385321101,0.01098901098901099,0.008849557522123894,0.025974025974025976,0.5,0.19047619047619047,0.3333333333333333,0.4,,,,,,,,,0.03125,0.04081632653061224,0.024844720496894408,,2.0,,2.0,24.0,16.0,20.0,8.0,1.0,2.0,,1.0,3.0,1.0,6.0,,,0.11764705882352941,,0.4,,,,,,1.0,,1.0,,,0.03333333333333333,,0.03333333333333333,,,,,,,,,,,True,,,,,
101162,1610612756,Marcin Gortat,Marcin Gortat,101162,PHX,30109.0,502,-78,972,989,265,310,112,1961,46,76,19,13,22,7.0,20,,,,,91,173,,,216,1035,26,25,44,,,62,138,,,,18,5,3,8,1,2,3,19,27,29,78,6.0,113,42,155,3.0,16,11.0,18,37,51,7.0,27.0,18.0,27.0,62,265,0.7582417582417582,0.8117647058823529,,,,,0.5260115606936416,0.5681818181818182,0.5260115606936416,0.5681818181818182,0.5510204081632653,0.5849056603773585,,0.10404624277456648,0.11842105263157894,19.87295825771325,0.20689655172413793,0.23564954682779457,0.07780979827089338,0.23577235772357724,0.2356828193832599,0.08333333333333333,0.07446808510638298,0.21739130434782608,0.26851851851851855,0.22137404580152673,0.27058823529411763,0.047619047619047616,0.4393063583815029,0.6052631578947368,0.6865671641791045,0.8260869565217391,0.11560693641618497,0.35,0.35,0.8571428571428571,,,,,0.7307692307692307,0.5,0.5909090909090909,,,0.4393063583815029,,0.4962537572254337,0.5715499999999999,0.49856590909090903,0.28703703703703703,6.446820809248556,,0.2726337448559671,7.0,38.0,77.0,,,,,34.0,11.0,9.0,31.0,12.0,44.0,12.0,13.0,5.0,12.0,6.0,11.0,6.0,23.0,6.0,3.0,,6.0,4.0,3.0,49.0,3.0,20.0,6.0,9.0,13.0,5.0,0.4230769230769231,0.4230769230769231,0.484375,0.11688311688311688,0.5217391304347826,0.09774436090225563,0.10091743119266056,0.0625,0.10416666666666667,0.48148148148148145,0.44508670520231214,0.4935064935064935,0.5588235294117647,0.6578947368421053,,,,,0.3684210526315789,,,0.10526315789473684,0.10526315789473684,0.14351851851851852,,,,,,2.0,,,2.0,,2.0,5.0,,,3.0,,0.08108108108108109,0.15789473684210525,0.2857142857142857,,,,,,,,3.0,4.0,,,,,,,,,2.0,,,1.0,0.07142857142857142,,,True,,,,,
2072,1610612756,Michael Redd,Michael Redd,2072,PHX,31295.0,522,-47,995,1011,178,227,135,2006,27,44,5,5,9,29.0,77,15.0,52.0,2.0,9.0,68,160,22.0,84.0,269,1080,14,9,21,4.0,15.0,47,70,63.0,52.0,15.0,10,14,8,22,5,10,3,52,9,22,20,5.0,47,12,59,4.0,11,6.0,5,17,61,,,,,47,177,0.5147058823529411,0.5147058823529411,0.9545454545454546,0.2619047619047619,0.26666666666666666,0.2619047619047619,0.425,0.42857142857142855,0.4139344262295082,0.4166666666666667,0.4732142857142857,0.5222222222222223,0.3442622950819672,0.0625,0.13636363636363635,26.3840830449827,0.13513513513513514,0.066006600660066,0.025069637883008356,0.1527777777777778,0.09395973154362416,0.023715415019762844,0.009523809523809525,0.05319148936170213,0.058823529411764705,0.08411214953271028,0.15454545454545454,0.027972027972027972,0.18032786885245902,0.6136363636363636,0.7105263157894737,0.4074074074074074,0.3155737704918033,0.37662337662337664,0.37662337662337664,0.6551724137931034,0.21311475409836064,0.28846153846153844,0.28846153846153844,0.9333333333333333,0.23809523809523808,0.25,0.5555555555555556,0.25,0.2222222222222222,0.5245901639344263,0.28846153846153844,0.4989301229508196,0.46633571428571435,0.5307597222222222,0.17472118959107807,11.299375,24.33333333333333,0.17889447236180905,2.0,12.0,39.0,7.0,32.0,2.0,6.0,67.0,4.0,5.0,19.0,17.0,66.0,,3.0,5.0,12.0,5.0,13.0,7.0,25.0,7.0,,1.0,2.0,1.0,1.0,85.0,8.0,36.0,7.0,,,7.0,0.2857142857142857,0.3333333333333333,0.41304347826086957,0.10256410256410256,0.48,0.02040816326530612,0.02702702702702703,0.03496503496503497,0.027522935779816515,,0.1598360655737705,0.3076923076923077,0.34285714285714286,0.4166666666666667,0.13114754098360656,0.21875,0.21875,1.0,0.4,0.16666666666666666,0.3333333333333333,0.13553113553113552,0.19148936170212766,0.07063197026022305,2.0,5.0,2.0,7.0,3.0,3.0,1.0,5.0,1.0,,3.0,,4.0,,,0.2857142857142857,,0.14705882352941177,,0.23809523809523808,0.4,1.0,,2.0,,,2.0,1.0,1.0,,,,,0.09523809523809523,,0.011764705882352941,,,,1.0,,,,True,,,,,
2735,1610612756,Josh Childress,Josh Childress,2735,PHX,20199.0,337,-24,628,635,139,157,95,1263,31,47,10,2,6,1.0,3,2.0,6.0,,2.0,33,56,3.0,13.0,75,681,11,3,9,,3.0,6,46,9.0,6.0,2.0,3,17,7,24,5,5,10,55,16,17,30,5.0,52,21,73,1.0,10,8.0,17,26,4,1.0,5.0,2.0,5.0,6,138,0.696969696969697,0.7666666666666667,1.0,0.23076923076923078,,0.23076923076923078,0.5892857142857143,0.3333333333333333,0.5434782608695652,0.25,0.5434782608695652,0.25,0.18840579710144928,0.05357142857142857,0.02127659574468085,10.242587601078167,0.22727272727272727,0.14354066985645933,0.06837606837606838,0.20238095238095238,0.16040955631399317,0.06542056074766354,0.03896103896103896,0.0847457627118644,0.189873417721519,0.14084507042253522,0.22388059701492538,0.03571428571428571,0.6811594202898551,0.6595744680851063,0.6739130434782609,0.7096774193548387,0.043478260869565216,0.3333333333333333,0.3333333333333333,1.0,0.08695652173913043,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.5,0.3333333333333333,0.16666666666666666,,0.8695652173913043,0.3333333333333333,0.6101507246376813,0.6090692307692307,0.5184708333333333,0.08,2.837500000000001,24.215384615384615,0.2213375796178344,4.0,1.0,6.0,1.0,7.0,,1.0,,4.0,,8.0,,20.0,6.0,5.0,2.0,4.0,4.0,3.0,,7.0,3.0,1.0,,,1.0,,,,,,2.0,2.0,,0.36363636363636365,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.05747126436781609,0.06153846153846154,0.09782608695652174,0.04477611940298507,0.4,0.08695652173913043,0.16666666666666666,0.25,,0.10144927536231885,0.14285714285714285,0.14285714285714285,1.0,0.4,0.08333333333333333,,,,0.10666666666666667,,,,3.0,,2.0,2.0,1.0,1.0,1.0,,1.0,,1.0,2.0,,0.1,0.11764705882352941,,,,,,3.0,,,,2.0,,,,,,0.21428571428571427,,,,,,1.0,,,,True,,,,,
