EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,FTOffRebounds,Blocked2s,BlockedAtRim,Blocks,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,LostBallOutOfBoundsTurnovers,PenaltyFg2Pct,LongMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsPutbacks,OffThreePtRebounds,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Loose Ball Fouls,DefensiveGoaltends,Corner3FGA,Corner3Frequency,SelfOReb,OffArc3ReboundPct,SelfORebPct,2pt And 1 Free Throw Trips,Offensive Fouls,Corner3FGM,StepOutOfBoundsTurnovers,BlockingFouls,BlockingFoulsDrawn,Defensive 3 Seconds Violations,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,Corner3Assists,Clear Path Fouls,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,on,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,BlockedCorner3,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,3pt And 1 Free Throw Trips,HeaveMakes
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,5099.0,85,-34.0,165,165,41,46,19,330,6.0,9.0,1.0,2.0,2.0,7.0,4.0,5.0,4.0,12.0,1.0,2.0,12.0,21.0,4.0,12.0,12.0,48.0,183,2.0,3.0,4.0,2.0,1.0,2.0,1.0,4.0,8.0,16.0,9.0,3.0,1.0,11.0,4.0,1.0,1.0,6.0,1.0,8.0,1.0,9.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,6,1.0,2.0,5.0,10.0,1.0,9.0,1.0,15.0,1.0,6.0,1.0,4.0,41,1.0,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,0.5,0.36363636363636365,0.5714285714285714,0.6666666666666666,0.5454545454545454,0.6666666666666666,0.375,0.5875,0.6666666666666666,0.4,0.36363636363636365,24.083769633507856,0.3333333333333333,0.125,0.09836065573770492,0.01639344262295082,0.0625,0.09090909090909091,0.013888888888888888,0.047619047619047616,0.1111111111111111,0.041666666666666664,0.15789473684210525,0.07142857142857142,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.21212121212121213,0.2857142857142857,0.2857142857142857,0.15151515151515152,0.8,0.8,0.25,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.75,0.6666666666666666,0.5,0.5,0.5,0.6363636363636364,0.36363636363636365,0.4895421875,0.45249999999999996,0.37563749999999996,0.15384615384615385,0.2222222222222222,0.08333333333333333,0.08333333333333333,8.285714285714286,28.45833333333334,0.24848484848484848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,651.0,11,-1.0,19,20,7,2,6,39,,,,,,2.0,,1.0,,,,,,3.0,,,,,22,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,1.0,3.0,,,,1.0,,1.0,,,,1,,1.0,,,,,,,,,,,7,,,,,,,,,,,,,,,,,16.0,1.0,,0.16666666666666666,,0.25,0.2,,,,,0.3333333333333333,0.5,,,,,0.6666666666666666,,,0.3333333333333333,,,,,,,,,,,,,,0.39043333333333335,,,,,,,11.9,,0.3684210526315789,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,4057.0,68,-33.0,132,137,51,45,18,269,4.0,4.0,,,,,2.0,7.0,2.0,6.0,,1.0,6.0,11.0,2.0,6.0,9.0,27.0,157,1.0,2.0,6.0,3.0,,1.0,6.0,10.0,8.0,4.0,6.0,,,6.0,2.0,3.0,1.0,7.0,,8.0,3.0,11.0,,,,3.0,,1.0,2.0,2.0,1.0,5,,3.0,,,,5.0,,10.0,,3.0,2.0,10.0,51,2.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,0.5454545454545454,0.5,0.5294117647058824,0.3333333333333333,0.5,0.6136363636363636,0.6,0.7142857142857143,0.35294117647058826,17.763157894736842,0.6,,0.13725490196078433,0.058823529411764705,0.09090909090909091,0.12903225806451613,0.047619047619047616,,0.1,0.2222222222222222,0.07692307692307693,,0.23529411764705882,1.0,1.0,0.75,,,,0.4117647058823529,0.2857142857142857,0.3333333333333333,0.5,0.35294117647058826,0.3333333333333333,0.3333333333333333,1.0,,,0.25,,0.5882352941176471,0.3333333333333333,0.5182882352941176,0.4243833333333333,0.6175624999999999,0.15,0.21428571428571427,0.2222222222222222,0.37037037037037035,13.618181818181817,25.13333333333333,0.38636363636363635,1.0,,,,,0.09090909090909091,,,2.0,2.0,1.0,1.0,4.0,2.0,6.0,1.0,7.0,1.0,3.0,2.0,1.0,15.0,1.0,0.6666666666666666,0.14285714285714285,0.10526315789473684,0.05555555555555555,0.5,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202379,1610612762,Jeremy Evans,Jeremy Evans,202379,UTA,12995.0,217,-56.0,421,428,149,172,57,849,26.0,33.0,8.0,11.0,1.0,4.0,,4.0,,1.0,,1.0,27.0,41.0,,1.0,8.0,62.0,469,8.0,11.0,18.0,11.0,,1.0,2.0,22.0,34.0,20.0,,,1.0,,,18.0,8.0,21.0,2.0,31.0,19.0,50.0,6.0,4.0,2.0,3.0,,3.0,2.0,,,5,1.0,2.0,17.0,23.0,,18.0,1.0,16.0,,7.0,1.0,22.0,149,,0.6296296296296297,0.8947368421052632,,,,,0.6585365853658537,0.7272727272727273,0.6428571428571429,0.7272727272727273,0.8333333333333334,0.62,0.75,0.7857142857142857,0.023809523809523808,11.20162932790224,0.6,0.1111111111111111,0.14093959731543623,0.11612903225806452,0.16,0.1457286432160804,0.10160427807486631,0.07142857142857142,0.09433962264150944,0.22641509433962265,0.09302325581395349,0.15789473684210525,0.7857142857142857,0.7878787878787878,0.8125,0.6153846153846154,0.09523809523809523,0.25,0.25,0.09523809523809523,,,,0.023809523809523808,,,,1.0,0.7272727272727273,0.08333333333333333,,0.8095238095238095,,0.6079341463414633,0.6095499999999999,0.6455000000000001,0.14285714285714285,0.14583333333333334,0.2903225806451613,0.3548387096774194,3.7439024390243905,48.0,0.35391923990498814,2.0,,22.0,11.0,24.0,0.04878048780487805,,,10.0,11.0,,,2.0,10.0,10.0,3.0,13.0,3.0,2.0,4.0,4.0,29.0,1.0,0.9090909090909091,0.25,0.125,0.14035087719298245,0.16666666666666666,,0.9166666666666666,0.9090909090909091,16.0,1.0,2.0,1.0,2.0,2.0,2.0,9.0,13.0,1.0,0.030303030303030304,0.03125,0.125,0.5416666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2744,1610612762,Al Jefferson,Al Jefferson,2744,UTA,2428.0,40,5.0,78,77,28,16,13,155,1.0,2.0,,,3.0,9.0,5.0,8.0,,,,,9.0,19.0,,,2.0,20.0,87,1.0,1.0,2.0,5.0,,,,2.0,12.0,6.0,,,,,,1.0,1.0,4.0,3.0,8.0,1.0,9.0,,,,5.0,,4.0,,1.0,,5,,3.0,2.0,3.0,,2.0,1.0,2.0,,1.0,,2.0,28,,0.6666666666666666,0.6666666666666666,,,,,0.47368421052631576,1.0,0.47368421052631576,1.0,0.2,0.5,1.0,0.2,,27.47252747252747,1.0,0.5,0.14814814814814814,0.047619047619047616,0.14285714285714285,0.14705882352941177,0.038461538461538464,,0.1,0.2857142857142857,0.1,0.25,0.10526315789473684,0.5,0.5,,0.47368421052631576,0.3333333333333333,0.3333333333333333,0.42105263157894735,0.625,0.625,1.0,,,,,,,,,0.10526315789473684,,0.42287368421052635,0.4318,0.4029999999999999,0.05,0.05,0.1,0.1,11.442105263157897,,0.358974358974359,,,2.0,2.0,2.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,,2.0,,0.2,,0.09090909090909091,,,,,,,,,,,,,,2.0,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,3657.0,61,-28.0,117,128,51,58,13,245,5.0,9.0,,1.0,4.0,6.0,,3.0,,,,,9.0,18.0,,,7.0,25.0,143,,1.0,,6.0,,,5.0,7.0,14.0,4.0,,,,,,1.0,3.0,9.0,1.0,13.0,1.0,14.0,1.0,1.0,,1.0,,1.0,,,,1,,,4.0,6.0,,4.0,,8.0,,4.0,,7.0,51,,0.7777777777777778,0.7777777777777778,,,,,0.5,,0.5,,0.16666666666666666,0.5681818181818182,,0.3888888888888889,,17.293233082706767,1.0,0.2,0.23076923076923078,0.022222222222222223,0.23076923076923078,0.23076923076923078,0.018867924528301886,,0.2857142857142857,0.2,0.2,0.18181818181818182,0.5,0.5555555555555556,0.8333333333333334,0.8,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,,,,,1.0,,,,0.5,,0.4844111111111111,0.6885,0.4734333333333333,0.18181818181818182,0.18181818181818182,,0.28,6.227777777777778,,0.4358974358974359,3.0,,1.0,1.0,1.0,0.16666666666666666,,,1.0,2.0,,,,1.0,,,,,,,,,,0.16666666666666666,,0.07692307692307693,,0.5,,0.3333333333333333,0.5,,,,,,,,,1.0,,0.3333333333333333,,,1.0,0.75,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2248,1610612762,Earl Watson,Earl Watson,2248,UTA,4989.0,83,-13.0,159,159,40,39,20,318,3.0,6.0,,,4.0,5.0,1.0,3.0,,3.0,,1.0,8.0,14.0,,4.0,,16.0,169,1.0,1.0,2.0,3.0,,1.0,,2.0,2.0,14.0,,,,3.0,,3.0,3.0,5.0,,8.0,3.0,11.0,4.0,3.0,1.0,5.0,6.0,3.0,6.0,2.0,,11,1.0,6.0,2.0,6.0,,3.0,,,,,,2.0,40,,0.125,0.14285714285714285,,,,,0.5714285714285714,1.0,0.4444444444444444,1.0,0.25,0.4444444444444444,1.0,0.25,0.2222222222222222,15.675675675675675,0.45454545454545453,,0.07936507936507936,0.05357142857142857,0.21428571428571427,0.1038961038961039,0.04285714285714286,0.0625,0.05263157894736842,0.11538461538461539,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.5,0.6,,0.2777777777777778,0.8,0.8,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,,,,0.25,,0.5555555555555556,,0.47830277777777774,0.4491,0.40585,,,0.125,0.125,7.421428571428571,25.225,0.25157232704402516,1.0,,3.0,1.0,3.0,0.07142857142857142,,,1.0,2.0,,,,1.0,22.0,1.0,23.0,1.0,16.0,1.0,5.0,47.0,,0.3333333333333333,,0.043478260869565216,0.058823529411764705,0.5,,0.5,0.5,2.0,,,,,,,2.0,1.0,1.0,0.16666666666666666,,,0.3333333333333333,0.25,,,1.0,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2572,1610612762,Josh Howard,Josh Howard,2572,UTA,2681.0,45,2.0,87,85,30,41,19,172,3.0,6.0,1.0,2.0,2.0,8.0,2.0,9.0,,2.0,,2.0,7.0,23.0,,2.0,7.0,21.0,87,1.0,4.0,2.0,8.0,,2.0,,6.0,6.0,8.0,,,,2.0,,2.0,1.0,4.0,,5.0,3.0,8.0,1.0,1.0,,,,,2.0,,,2,1.0,,3.0,4.0,,5.0,,8.0,,4.0,,6.0,30,,0.42857142857142855,0.5,,,,,0.30434782608695654,0.25,0.28,0.25,0.3,0.3620689655172414,0.25,0.3,0.08,28.44036697247706,,,0.12121212121212122,0.05263157894736842,0.1,0.11627906976744186,0.06521739130434782,0.25,0.1,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.24,0.5,0.5,0.3333333333333333,0.32,0.25,0.3333333333333333,0.36,0.2222222222222222,0.2222222222222222,,0.08,,,,0.5,0.5,0.2,,0.32,,0.441866,0.4796,0.481445,0.13793103448275862,0.14814814814814814,0.09523809523809523,0.2857142857142857,9.804347826086957,25.4,0.3448275862068966,2.0,,1.0,1.0,1.0,0.08695652173913043,0.25,,2.0,3.0,,,,3.0,1.0,,1.0,,1.0,,,2.0,1.0,0.375,,,,,,0.3,0.6666666666666666,2.0,1.0,,,,,,,,,,0.125,,,1.0,,,,,2.0,0.25,0.125,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2734,1610612762,Devin Harris,Devin Harris,2734,UTA,1374.0,23,-17.0,43,47,24,13,8,90,3.0,4.0,1.0,2.0,,1.0,,,3.0,5.0,1.0,3.0,3.0,5.0,3.0,5.0,2.0,17.0,62,1.0,2.0,3.0,4.0,1.0,3.0,1.0,8.0,,6.0,9.0,,,5.0,3.0,1.0,,2.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,,1.0,1.0,,2,,2.0,1.0,3.0,1.0,5.0,,4.0,,3.0,,8.0,24,,,,1.0,0.6,0.3333333333333333,0.6,0.6,0.5,0.75,0.5,0.5,0.7727272727272727,0.75,0.5714285714285714,0.5,25.49019607843137,0.5,,0.15384615384615385,0.07692307692307693,,0.125,0.058823529411764705,,0.14285714285714285,,0.25,,0.4,0.75,0.75,,0.1,,,,,,,0.5,0.6,0.6,1.0,1.0,0.5,0.42857142857142855,0.3333333333333333,0.9,0.6,0.5491550000000001,0.4838,0.5201428571428571,0.2727272727272727,0.5,0.17647058823529413,0.47058823529411764,3.3,25.220000000000002,0.5581395348837209,,,,,,,,,2.0,3.0,,,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,1.0,7.0,,0.5,,0.2,,,,0.42857142857142855,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202683,1610612762,Enes Kanter,Enes Kanter,202683,UTA,8674.0,145,-39.0,283,283,100,130,38,566,17.0,26.0,4.0,8.0,4.0,14.0,,7.0,,,,,21.0,47.0,,,10.0,52.0,307,5.0,15.0,11.0,18.0,,,5.0,25.0,16.0,26.0,,,,,,13.0,8.0,16.0,2.0,26.0,16.0,42.0,2.0,,2.0,1.0,,,3.0,1.0,1.0,4,1.0,1.0,6.0,12.0,,14.0,,15.0,,7.0,1.0,25.0,100,1.0,0.38095238095238093,0.5,,,,,0.44680851063829785,0.3333333333333333,0.44680851063829785,0.3333333333333333,0.5555555555555556,0.48148148148148145,0.34375,0.5681818181818182,,17.46987951807229,0.25,0.2222222222222222,0.1568627450980392,0.12037037037037036,0.21052631578947367,0.17142857142857143,0.11627906976744186,0.2,0.1794871794871795,0.14285714285714285,0.14285714285714285,0.20689655172413793,0.5531914893617021,0.6538461538461539,0.7727272727272727,0.35294117647058826,0.2978723404255319,0.2857142857142857,0.3333333333333333,0.14893617021276595,,,,,,,,0.5333333333333333,0.5,,,0.5531914893617021,,0.504563829787234,0.5136384615384615,0.5379388888888889,0.1320754716981132,0.1320754716981132,0.21153846153846154,0.4807692307692308,5.946808510638298,,0.35335689045936397,7.0,1.0,4.0,1.0,4.0,0.14893617021276595,0.14285714285714285,0.1111111111111111,9.0,11.0,,,1.0,10.0,2.0,,2.0,,1.0,,1.0,4.0,,0.5555555555555556,0.14285714285714285,0.08333333333333333,0.09523809523809523,0.2222222222222222,,0.6111111111111112,0.8181818181818182,10.0,2.0,,3.0,,,,3.0,3.0,2.0,0.15384615384615385,0.09523809523809523,,0.75,0.5,,,,,1.0,0.14285714285714285,0.05263157894736842,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
