EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,DefFTReboundPct,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,on
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,100897.0,1682,229,3162,3170,719,921.0,367.0,6332,70.0,148.0,6.0,14.0,16.0,26.0,68.0,184.0,97.0,221.0,12.0,32.0,1.0,3.0,2.0,5.0,71.0,197.0,4.0,13.0,18.0,58.0,235.0,553,83.0,229.0,237.0,956.0,3147,21.0,52.0,5.0,16.0,26.0,83.0,57.0,125.0,20.0,63.0,85.0,259.0,156.0,314.0,150.0,99.0,12.0,3.0,194.0,71.0,38.0,3.0,185.0,36.0,221.0,25.0,11.0,78.0,39.0,68.0,478.0,4.0,25.0,1.0,28.0,97.0,125.0,30.0,155.0,11.0,53.0,34.0,19.0,37.0,13.0,25.0,34.0,4.0,12.0,3.0,3.0,71.0,6.0,22.0,43.0,2.0,90.0,5.0,3.0,5.0,232.0,3.0,5.0,9.0,7.0,292.0,25.0,1.0,3.0,126.0,8.0,20.0,17.0,1.0,1.0,9.0,2.0,6.0,18.0,13.0,259.0,719,9.0,18.0,0.33191489361702126,0.3406113537117904,0.6024096385542169,0.3624454148471616,0.3125,0.31746031746031744,0.3672566371681416,0.42495479204339964,0.40384615384615385,0.456,0.45971867007672634,0.41911764705882354,0.4627659574468085,0.5241758241758242,0.51875,0.5512820512820513,0.2928388746803069,0.013100436681222707,0.06871609403254973,0.0945945945945946,0.11413043478260869,0.013574660633484163,0.03125,0.01015228426395939,27.343749999999996,0.5211267605633803,0.010752688172043012,0.07886178861788617,0.020508613617719443,0.08588957055214724,0.012698412698412698,0.08033419023136247,0.018904823989569754,0.03481012658227848,0.028708133971291867,0.004123711340206186,0.012345679012345678,0.013888888888888888,0.07352941176470588,0.058823529411764705,0.09689922480620156,0.09090909090909091,0.0684931506849315,0.027160493827160494,0.7222222222222222,0.18925831202046037,0.47297297297297297,0.5223880597014925,0.3142857142857143,0.23529411764705882,0.3695652173913043,0.4171779141104294,0.23529411764705882,0.2826086956521739,0.43891402714932126,0.44495412844036697,0.41237113402061853,0.04092071611253197,0.375,0.3870967741935484,0.75,0.25191815856777494,0.3604060913705584,0.3641025641025641,0.5774647887323944,0.20588235294117646,0.42857142857142855,0.16666666666666666,0.04411764705882353,0.3333333333333333,1.0,0.19117647058823528,0.3076923076923077,0.75,0.13829787234042554,0.6153846153846154,0.026595744680851064,0.4,0.30851063829787234,0.3103448275862069,0.4820971867007673,0.36597938144329895,0.46457875481386396,0.44711607142857146,0.43580618279569894,0.15056179775280898,0.1926605504587156,0.03389830508474576,0.08682008368200837,0.2709205020920502,10.64032549728753,25.81703056768559,0.2273877292852625,,,,,,,,,True
1499,1610612755,Tony Battie,Tony Battie,1499,PHI,5644.0,94,26,178,178,34,36.0,22.0,356,1.0,2.0,1.0,1.0,1.0,1.0,,4.0,2.0,5.0,,,,,,,,,,,,,3.0,11,,,2.0,8.0,170,1.0,1.0,,,,2.0,1.0,3.0,,,2.0,4.0,4.0,2.0,,,2.0,,,,2.0,,3.0,2.0,5.0,1.0,1.0,2.0,,1.0,12.0,1.0,1.0,1.0,5.0,14.0,20.0,3.0,23.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,1.0,7.0,,11.0,,,,4.0,,3.0,,,2.0,,,,,,1.0,3.0,,,3.0,,,3.0,2.0,4.0,34,1.0,1.0,0.6666666666666666,1.0,,,,,,0.2727272727272727,1.0,0.3333333333333333,0.2727272727272727,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,,,0.18181818181818182,0.5,0.25,,,,6.435643564356436,1.0,0.16666666666666666,0.20588235294117646,0.015384615384615385,0.3125,0.05,0.2261904761904762,0.023529411764705882,,0.034482758620689655,,,0.16666666666666666,0.3333333333333333,0.2727272727272727,0.07142857142857142,0.36363636363636365,0.2,,0.6666666666666666,0.18181818181818182,0.5,1.0,,0.36363636363636365,,,,0.45454545454545453,0.4,0.4,1.0,,,,,,,,,1.0,1.0,,,,,,,,0.3333333333333333,1.0,,,,,0.18181818181818182,,0.4191818181818181,0.3511,0.39030000000000004,,,,0.25,0.5,11.899999999999999,,0.19101123595505617,1.0,0.3333333333333333,,,,,,,True
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,34752.0,579,78,1055,1075,232,329.0,119.0,2130,20.0,28.0,6.0,8.0,5.0,7.0,38.0,84.0,23.0,49.0,,,,,,,,,,,,,81.0,161,,,25.0,187.0,1071,10.0,20.0,,,3.0,23.0,11.0,26.0,,,8.0,30.0,132.0,30.0,,,12.0,,,,6.0,,24.0,9.0,33.0,8.0,1.0,4.0,6.0,14.0,75.0,8.0,24.0,,16.0,81.0,108.0,32.0,140.0,2.0,23.0,17.0,6.0,9.0,2.0,2.0,14.0,4.0,7.0,,,23.0,2.0,7.0,41.0,,69.0,1.0,3.0,6.0,33.0,,7.0,,,34.0,8.0,,,20.0,,1.0,40.0,1.0,,24.0,1.0,15.0,41.0,25.0,30.0,232,3.0,,0.8148148148148148,0.88,,,,,,0.5031055900621118,0.5,0.4230769230769231,0.5031055900621118,0.5,0.4230769230769231,0.5373563218390804,0.5227272727272727,0.4838709677419355,,,0.037267080745341616,0.14285714285714285,0.023809523809523808,,,,16.568544995794785,0.391304347826087,,0.18706697459584296,0.058823529411764705,0.14814814814814814,0.07339449541284404,0.17929759704251386,0.061895551257253385,0.06060606060606061,0.050314465408805034,0.06666666666666667,0.05813953488372093,0.13043478260869565,0.168141592920354,0.22794117647058823,0.16847826086956522,0.125,0.25,0.0273972602739726,0.6097560975609756,0.17391304347826086,0.7142857142857143,0.8333333333333334,0.7,0.5217391304347826,0.4523809523809524,0.4634146341463415,0.8157894736842105,0.30434782608695654,0.46938775510204084,0.46938775510204084,0.9130434782608695,,,,,,,,,0.4,0.75,0.3333333333333333,,,,,,,0.2692307692307692,0.7142857142857143,,,,,0.17391304347826086,,0.44407453416149073,0.49956666666666666,0.47365,0.11560693641618497,0.11560693641618497,,0.12299465240641712,0.16042780748663102,10.363975155279505,,0.21990521327014217,11.0,0.3333333333333333,1.0,1.0,4.0,,,,True
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,49759.0,829,103,1570,1553,336,416.0,195.0,3123,34.0,69.0,2.0,4.0,5.0,10.0,23.0,55.0,30.0,57.0,7.0,22.0,1.0,3.0,1.0,3.0,24.0,65.0,5.0,9.0,6.0,20.0,87.0,181,31.0,87.0,38.0,305.0,1567,3.0,9.0,6.0,12.0,,24.0,14.0,32.0,7.0,23.0,11.0,60.0,48.0,126.0,75.0,18.0,2.0,,65.0,24.0,18.0,,66.0,17.0,83.0,13.0,4.0,21.0,19.0,26.0,183.0,5.0,10.0,1.0,14.0,40.0,57.0,16.0,73.0,3.0,32.0,19.0,13.0,25.0,4.0,21.0,17.0,2.0,4.0,1.0,2.0,42.0,3.0,7.0,25.0,2.0,65.0,5.0,,3.0,46.0,1.0,3.0,4.0,,49.0,7.0,,,23.0,,5.0,5.0,2.0,2.0,2.0,3.0,,7.0,4.0,60.0,336,6.0,4.0,0.27586206896551724,0.27906976744186046,0.8064516129032258,0.3563218390804598,0.5,0.30434782608695654,0.3563218390804598,0.48066298342541436,0.3333333333333333,0.4375,0.498134328358209,0.5714285714285714,0.44545454545454544,0.527681660899654,0.5714285714285714,0.4918032786885246,0.3246268656716418,,0.09944751381215469,0.10144927536231885,0.14545454545454545,0.05263157894736842,,,18.57463524130191,0.5952380952380952,0.023255813953488372,0.06711409395973154,0.016556291390728478,0.09395973154362416,0.02976190476190476,0.07248322147651007,0.019430051813471502,0.023809523809523808,0.0047169811320754715,0.022321428571428572,0.031496062992125984,0.024390243902439025,0.047058823529411764,0.06976744186046512,0.07874015748031496,0.10526315789473684,0.05714285714285714,0.023255813953488372,0.5714285714285714,0.2574626865671642,0.4927536231884058,0.5483870967741935,0.23529411764705882,0.20522388059701493,0.41818181818181815,0.48936170212765956,0.2608695652173913,0.2126865671641791,0.5263157894736842,0.5555555555555556,0.3333333333333333,0.08208955223880597,0.3181818181818182,0.3181818181818182,1.0,0.24253731343283583,0.36923076923076925,0.36923076923076925,0.75,0.19047619047619047,0.5,,0.14285714285714285,0.3333333333333333,1.0,0.42857142857142855,0.5555555555555556,1.0,0.18181818181818182,0.5,0.05454545454545454,0.3333333333333333,0.36363636363636365,0.3,0.582089552238806,0.36923076923076925,0.5020641791044776,0.5293944444444444,0.4563936363636363,0.08098591549295775,0.116751269035533,,0.07868852459016394,0.19672131147540983,9.11160220994475,25.025287356321844,0.2140127388535032,3.0,0.06,,,,1.0,1.0,,True
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,62244.0,1037,149,1944,1964,354,499.0,224.0,3908,50.0,80.0,7.0,11.0,5.0,14.0,40.0,91.0,62.0,140.0,2.0,14.0,,1.0,1.0,6.0,3.0,16.0,,1.0,,5.0,152.0,311,5.0,30.0,43.0,362.0,1959,13.0,23.0,,2.0,2.0,28.0,18.0,46.0,1.0,11.0,17.0,56.0,124.0,180.0,15.0,,8.0,2.0,14.0,3.0,17.0,,92.0,22.0,114.0,15.0,7.0,38.0,26.0,28.0,250.0,5.0,15.0,,47.0,165.0,230.0,20.0,250.0,7.0,21.0,9.0,12.0,38.0,7.0,14.0,22.0,2.0,24.0,2.0,2.0,60.0,2.0,7.0,34.0,,76.0,3.0,4.0,4.0,67.0,,1.0,3.0,1.0,69.0,11.0,,,32.0,,8.0,12.0,,,7.0,2.0,3.0,12.0,5.0,56.0,354,9.0,7.0,0.40789473684210525,0.4189189189189189,1.0,0.16666666666666666,,0.09090909090909091,0.17857142857142858,0.4887459807073955,0.5652173913043478,0.391304347826087,0.46774193548387094,0.52,0.34210526315789475,0.4891891891891892,0.56,0.39436619718309857,0.08797653958944282,,0.05466237942122187,0.125,0.07692307692307693,,,,19.402985074626866,0.6333333333333333,,0.21653543307086615,0.019455252918287938,0.23267326732673269,0.029585798816568046,0.21991701244813278,0.02127659574468085,0.035,0.011235955056179775,0.01644736842105263,0.03787878787878788,,0.1619047619047619,0.2245762711864407,0.2468354430379747,0.2356687898089172,0.2222222222222222,0.043478260869565216,0.4166666666666667,0.23460410557184752,0.625,0.7142857142857143,0.42,0.2668621700879765,0.43956043956043955,0.47619047619047616,0.175,0.41055718475073316,0.44285714285714284,0.44285714285714284,0.5483870967741935,0.04105571847507331,0.14285714285714285,0.14285714285714285,1.0,0.0469208211143695,0.1875,0.1875,1.0,0.44,0.6363636363636364,0.14285714285714285,0.04,,,0.04,,,0.24561403508771928,0.35714285714285715,0.10526315789473684,0.16666666666666666,0.08771929824561403,,0.3225806451612903,0.21428571428571427,0.45844528023598835,0.46147142857142864,0.43468000000000007,0.08839779005524862,0.0963855421686747,,0.07734806629834254,0.15469613259668508,11.127652733118971,25.84666666666667,0.18209876543209877,18.0,0.35294117647058826,,,,,,,True
201975,1610612755,Jodie Meeks,Jodie Meeks,201975,PHI,38029.0,634,66,1229,1207,356,363.0,132.0,2436,17.0,22.0,,1.0,5.0,5.0,7.0,15.0,10.0,27.0,3.0,18.0,,1.0,1.0,3.0,31.0,72.0,3.0,7.0,9.0,23.0,34.0,64,34.0,90.0,28.0,198.0,1210,3.0,10.0,3.0,8.0,2.0,17.0,10.0,16.0,10.0,26.0,9.0,59.0,50.0,18.0,96.0,6.0,,,72.0,31.0,7.0,2.0,12.0,,12.0,,,5.0,1.0,6.0,24.0,2.0,4.0,,20.0,36.0,58.0,6.0,64.0,1.0,14.0,6.0,8.0,5.0,2.0,4.0,5.0,,1.0,1.0,,10.0,1.0,2.0,7.0,,32.0,,,2.0,26.0,1.0,,2.0,,29.0,5.0,,2.0,14.0,,2.0,1.0,,,,1.0,,1.0,,59.0,356,7.0,2.0,0.7352941176470589,0.7352941176470589,0.9411764705882353,0.37777777777777777,0.375,0.38461538461538464,0.37777777777777777,0.53125,0.3,0.625,0.551948051948052,0.4166666666666667,0.5952380952380952,0.593939393939394,0.4473684210526316,0.6413043478260869,0.5844155844155844,0.022222222222222223,0.109375,0.18181818181818182,0.13333333333333333,0.037037037037037035,0.05555555555555555,0.013888888888888888,12.626262626262626,0.5,,0.0784313725490196,0.008602150537634409,0.15503875968992248,0.014814814814814815,0.09523809523809523,0.01,0.008130081300813009,0.013071895424836602,0.005291005291005291,0.018867924528301886,,0.058333333333333334,0.06382978723404255,0.10101010101010101,0.14563106796116504,0.19230769230769232,0.0136986301369863,,0.14285714285714285,0.7727272727272727,0.9444444444444444,0.7058823529411765,0.09740259740259741,0.4666666666666667,0.5384615384615384,0.7142857142857143,0.17532467532467533,0.37037037037037035,0.38461538461538464,0.8,0.11688311688311688,0.16666666666666666,0.17647058823529413,1.0,0.4675324675324675,0.4305555555555556,0.43661971830985913,0.9354838709677419,0.05555555555555555,,,0.05555555555555555,,,0.3888888888888889,0.42857142857142855,0.6666666666666666,0.11904761904761904,1.0,0.07142857142857142,0.3333333333333333,0.5476190476190477,0.391304347826087,0.7272727272727273,0.4305555555555556,0.5241503289473683,0.5023428571428572,0.4900714285714287,0.08588957055214724,0.1917808219178082,,0.08585858585858586,0.29797979797979796,10.126562499999999,25.55333333333334,0.28966639544344996,2.0,0.044444444444444446,,,,,,,True
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,56381.0,940,101,1765,1783,509,684.0,203.0,3548,36.0,54.0,8.0,13.0,9.0,14.0,7.0,19.0,31.0,85.0,6.0,14.0,4.0,4.0,1.0,2.0,18.0,57.0,,4.0,5.0,23.0,74.0,158,24.0,71.0,44.0,264.0,1778,13.0,26.0,4.0,8.0,5.0,43.0,13.0,38.0,6.0,25.0,17.0,61.0,60.0,88.0,54.0,18.0,12.0,5.0,52.0,18.0,6.0,,106.0,31.0,137.0,27.0,4.0,47.0,23.0,36.0,305.0,6.0,19.0,,33.0,91.0,141.0,25.0,166.0,4.0,45.0,26.0,19.0,25.0,8.0,15.0,16.0,2.0,10.0,,2.0,41.0,3.0,11.0,22.0,,50.0,1.0,4.0,2.0,88.0,1.0,8.0,3.0,,88.0,5.0,1.0,,36.0,2.0,9.0,12.0,,,5.0,,7.0,12.0,5.0,61.0,509,9.0,8.0,0.40540540540540543,0.4411764705882353,0.75,0.3380281690140845,0.5,0.24,0.36363636363636365,0.46835443037974683,0.5,0.34210526315789475,0.48034934497816595,0.5588235294117647,0.3492063492063492,0.4888888888888889,0.5657894736842105,0.3765432098765432,0.31004366812227074,,0.0379746835443038,0.09259259259259259,0.05263157894736842,,,,15.546639919759278,0.6097560975609756,,0.12981455064194009,0.0289193302891933,0.1783783783783784,0.03015075376884422,0.1399548532731377,0.029205607476635514,0.059880239520958084,0.027149321266968326,0.011152416356877323,0.03184713375796178,0.023809523809523808,0.07035175879396985,0.1650943396226415,0.14482758620689656,0.19444444444444445,0.12195121951219512,0.034782608695652174,0.4166666666666667,0.23580786026200873,0.6666666666666666,0.7346938775510204,0.4166666666666667,0.08296943231441048,0.3684210526315789,0.3888888888888889,0.14285714285714285,0.37117903930131,0.36470588235294116,0.36470588235294116,0.45161290322580644,0.0611353711790393,0.42857142857142855,0.42857142857142855,1.0,0.24890829694323144,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.38235294117647056,0.6153846153846154,,0.11764705882352941,1.0,1.0,0.11764705882352941,,,0.2222222222222222,0.6428571428571429,0.031746031746031744,0.5,0.36507936507936506,0.21739130434782608,0.5458515283842795,0.34615384615384615,0.5027385650224215,0.5048583333333333,0.4990570175438596,0.14559386973180077,0.19047619047619047,0.027777777777777776,0.16287878787878787,0.23106060606060605,11.583544303797469,26.91267605633803,0.288385269121813,17.0,0.288135593220339,,,2.0,,1.0,,True
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,81645.0,1361,193,2543,2550,556,730.0,299.0,5093,156.0,251.0,48.0,80.0,27.0,38.0,62.0,152.0,57.0,146.0,1.0,1.0,,,1.0,1.0,,2.0,,,,2.0,275.0,549,1.0,3.0,97.0,650.0,2539,57.0,97.0,,,10.0,124.0,48.0,89.0,1.0,3.0,37.0,136.0,348.0,202.0,3.0,,88.0,1.0,1.0,,37.0,,45.0,6.0,51.0,6.0,,18.0,14.0,13.0,108.0,19.0,95.0,,26.0,116.0,154.0,114.0,268.0,13.0,48.0,29.0,19.0,29.0,3.0,14.0,20.0,2.0,15.0,,6.0,49.0,8.0,11.0,48.0,,101.0,5.0,5.0,4.0,119.0,15.0,8.0,10.0,,124.0,12.0,,,61.0,,7.0,34.0,,,26.0,3.0,5.0,34.0,17.0,136.0,556,13.0,7.0,0.6327272727272727,0.7532467532467533,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.5009107468123861,0.5876288659793815,0.5393258426966292,0.5009057971014492,0.5876288659793815,0.5380434782608695,0.5345394736842105,0.6138613861386139,0.6017699115044248,0.005434782608695652,,0.06739526411657559,0.09163346613545817,0.07894736842105263,0.0136986301369863,,,22.73356401384083,0.5918367346938775,,0.11824668705402651,0.09481037924151696,0.09774436090225563,0.08085106382978724,0.11387329591018444,0.09215844785772029,0.12015503875968993,0.10294117647058823,0.07178217821782178,0.07222222222222222,0.10909090909090909,0.12110726643598616,0.06779661016949153,0.15365239294710328,0.09615384615384616,0.10344827586206896,0.05555555555555555,0.5,0.45471014492753625,0.6215139442231076,0.6842105263157895,0.6089743589743589,0.2753623188405797,0.40789473684210525,0.44285714285714284,0.5,0.2644927536231884,0.3904109589041096,0.3958333333333333,0.8421052631578947,0.0018115942028985507,1.0,1.0,1.0,0.0036231884057971015,,,,0.8247422680412371,0.6,0.16666666666666666,,,,,,,0.41304347826086957,0.7105263157894737,0.010869565217391304,1.0,0.021739130434782608,,0.4601449275362319,,0.5036908181818182,0.5536975308641976,0.4963027777777778,0.10149750415973377,0.1020066889632107,,0.19076923076923077,0.20923076923076922,7.587613843351549,34.56666666666667,0.21863940228077075,12.0,0.14814814814814814,,,1.0,,1.0,,True
201970,1610612755,Sam Young,Sam Young,201970,PHI,3452.0,58,13,115,117,33,26.0,14.0,232,3.0,8.0,,2.0,,1.0,,4.0,1.0,5.0,1.0,2.0,,,,,1.0,1.0,,,,,4.0,17,2.0,3.0,4.0,18.0,87,,2.0,,,,,1.0,6.0,,,1.0,3.0,4.0,4.0,6.0,,,,1.0,1.0,2.0,,2.0,,2.0,,,1.0,,1.0,4.0,,4.0,,2.0,6.0,9.0,4.0,13.0,2.0,3.0,1.0,2.0,1.0,,,1.0,,1.0,,,2.0,2.0,2.0,2.0,,7.0,,1.0,1.0,4.0,1.0,,,,6.0,,,,3.0,,,2.0,,,1.0,1.0,,2.0,2.0,3.0,33,,,0.5,0.5,1.0,0.6666666666666666,,,0.6666666666666666,0.23529411764705882,,0.16666666666666666,0.35,,0.16666666666666666,0.391304347826087,,0.21428571428571427,0.15,,0.11764705882352941,0.25,,,,,19.083969465648853,0.5,,0.20689655172413793,0.08333333333333333,0.09523809523809523,,0.16,0.07017543859649122,0.15384615384615385,0.125,,,,,0.2,0.36363636363636365,0.13333333333333333,,0.16666666666666666,1.0,0.4,0.375,0.5,0.3333333333333333,0.2,,,,0.25,0.2,0.2,1.0,0.1,0.5,0.5,1.0,0.05,1.0,1.0,1.0,1.0,,,,,,,,,0.16666666666666666,,,,,,0.55,1.0,0.48823999999999995,0.54225,0.4124833333333333,0.13043478260869565,0.15,,,0.16666666666666666,8.200000000000001,23.96666666666667,0.28695652173913044,1.0,0.5,,,,,,,True
2804,1610612755,Andres Nocioni,Andres Nocioni,2804,PHI,1421.0,24,-2,46,47,3,7.0,6.0,93,,,,,,,2.0,5.0,,,,1.0,,,,,,1.0,,,,,2.0,5,,2.0,4.0,8.0,46,,,,,,,1.0,1.0,,,,2.0,4.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,4.0,5.0,,5.0,,1.0,,1.0,,,,4.0,1.0,,,1.0,4.0,1.0,,1.0,,2.0,1.0,,,4.0,,,,,7.0,1.0,,,4.0,,,1.0,,,,1.0,,1.0,1.0,2.0,3,,,1.0,1.0,,,,,,0.4,,1.0,0.2857142857142857,,1.0,0.4,,1.0,0.2857142857142857,,0.2,,0.2,,,,26.41509433962264,,,0.25,,,,0.2222222222222222,,,,,,,,0.2,0.3,,,,1.0,,,,,0.7142857142857143,0.4,0.5,1.0,,,,,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,0.2857142857142857,,0.44535714285714284,,0.3805,0.4,0.5,,,0.25,9.68,24.35,0.06521739130434782,1.0,0.5,,,,,,,True
