EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PenaltyFtPoints,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGA,PtsUnassisted3s,HeaveAttempts,Corner3Assists,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,LongMidRangePctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedCorner3,on,Clear Path Fouls
101111,1610612765,Charlie Villanueva,Charlie Villanueva,101111,DET,7586.0,126,-13,243,246,40,65,27,489,10,16,4.0,6,2.0,2.0,3.0,8,2.0,3.0,2.0,6.0,1.0,12.0,28.0,1.0,1.0,4.0,15,27,14.0,34.0,1,73,264,4,6,1.0,8,3.0,4,1.0,5.0,9.0,22,8,42.0,6.0,28.0,12.0,1.0,3.0,3.0,1.0,2.0,6.0,5,1.0,20,5.0,26,5,31,3.0,6,4.0,2.0,3,1,2.0,1.0,2.0,5,1.0,12,1.0,20,1.0,3,1.0,2,1,2.0,2.0,2.0,2.0,9.0,40,0.7333333333333333,0.9166666666666666,1.0,0.4117647058823529,0.2,0.4117647058823529,0.5555555555555556,0.6666666666666666,0.75,0.5901639344262295,0.5714285714285714,0.5,0.5887096774193549,0.5714285714285714,0.5,0.5573770491803278,0.037037037037037035,0.0625,23.843416370106763,0.6,0.45454545454545453,0.23255813953488372,0.06493506493506493,0.047619047619047616,0.19626168224299065,0.041666666666666664,0.05714285714285714,0.1111111111111111,0.041666666666666664,0.13793103448275862,0.17647058823529413,0.325,0.05263157894736842,0.1,1.0,0.26229508196721313,0.625,0.6666666666666666,0.7,0.13114754098360656,0.375,0.375,0.6666666666666666,0.04918032786885246,0.6666666666666666,0.6666666666666666,1.0,0.09836065573770492,0.3333333333333333,0.3333333333333333,1.0,0.45901639344262296,0.42857142857142855,0.42857142857142855,1.0,0.8571428571428571,0.6666666666666666,0.25,0.14285714285714285,0.2222222222222222,1.0,0.1111111111111111,0.4444444444444444,0.25,0.819672131147541,0.42857142857142855,0.5494737704918032,0.6063166666666667,0.5376777777777778,0.016129032258064516,0.03571428571428571,0.1095890410958904,0.1232876712328767,5.4,25.382352941176467,0.1646090534979424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,25300.0,422,28,801,786,218,221,105,1587,22,38,13.0,17,5.0,11.0,11.0,30,15.0,39.0,,,,,,,,,48,107,,,21,117,809,15,24,,41,13.0,28,,,36.0,60,36,,22.0,,,9.0,10.0,13.0,3.0,1.0,29.0,25,20.0,32,6.0,58,34,92,3.0,15,8.0,7.0,6,4,8.0,,2.0,14,4.0,19,2.0,39,,36,2.0,37,17,11.0,9.0,11.0,7.0,36.0,218,0.625,0.8108108108108109,,,,,0.4485981308411215,0.625,0.4642857142857143,0.4485981308411215,0.625,0.4642857142857143,0.4717741935483871,0.640625,0.5142857142857142,,0.08411214953271028,0.18421052631578946,14.854682454251884,0.42857142857142855,0.2608695652173913,0.12307692307692308,0.08278145695364239,0.21505376344086022,0.14730878186968838,0.08244680851063829,0.10752688172043011,0.056818181818181816,0.08264462809917356,0.07526881720430108,0.125,0.16842105263157894,0.2318840579710145,0.0625,0.6363636363636364,0.35514018691588783,0.5789473684210527,0.7096774193548387,0.45454545454545453,0.2803738317757009,0.36666666666666664,0.39285714285714285,0.7272727272727273,0.3644859813084112,0.38461538461538464,0.38461538461538464,0.8,,,,,,,,,0.7083333333333334,0.7647058823529411,0.15384615384615385,,0.39285714285714285,0.45454545454545453,,,,0.35514018691588783,,0.49556915887850467,0.586295,0.49872857142857147,0.14049586776859505,0.14049586776859505,0.3504273504273504,0.3076923076923077,8.92056074766355,,0.2721598002496879,11.0,10.0,3.0,3.0,6.0,6.0,3.0,1.0,1.0,3.0,5.0,4.0,3.0,7.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,0.06666666666666667,0.1,0.08108108108108109,0.09259259259259259,0.05,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101198,1610612765,Will Bynum,Will Bynum,101198,DET,14870.0,248,-44,478,486,127,115,51,964,23,36,,1,4.0,8.0,9.0,17,4.0,18.0,2.0,5.0,,1.0,11.0,1.0,,4.0,36,71,3.0,16.0,22,103,516,1,5,2.0,2,8.0,17,,4.0,27.0,14,58,6.0,,10.0,1.0,7.0,23.0,38.0,10.0,3.0,91.0,2,7.0,9,,16,6,22,1.0,12,5.0,7.0,24,15,10.0,1.0,9.0,34,12.0,8,1.0,32,2.0,25,1.0,28,12,1.0,1.0,1.0,1.0,27.0,127,0.19444444444444445,0.19444444444444445,0.6666666666666666,0.1875,,0.2,0.5070422535211268,0.2,0.47058823529411764,0.46551724137931033,0.14285714285714285,0.38095238095238093,0.5202020202020202,0.14285714285714285,0.5,0.1839080459770115,0.09859154929577464,0.1388888888888889,24.584103512014785,0.7058823529411765,,0.055900621118012424,0.012195121951219513,0.14893617021276595,0.07692307692307693,0.01818181818181818,,,0.02857142857142857,0.034482758620689655,0.05555555555555555,0.07462686567164178,0.12195121951219512,0.025,1.0,0.41379310344827586,0.6388888888888888,0.7419354838709677,0.21739130434782608,0.19540229885057472,0.5294117647058824,0.5625,0.1111111111111111,0.20689655172413793,0.2222222222222222,0.23529411764705882,0.25,0.05747126436781609,0.4,0.4,1.0,0.12643678160919541,0.09090909090909091,0.09090909090909091,,0.14285714285714285,,,0.14285714285714285,0.38095238095238093,0.5,,0.19047619047619047,,0.5977011494252874,0.1,0.5622674418604651,0.484375,0.5349649999999999,0.12631578947368421,0.1518987341772152,0.019417475728155338,0.2621359223300971,7.042253521126759,26.0375,0.26569037656903766,,11.0,15.0,14.0,10.0,2.0,2.0,,2.0,1.0,,1.0,,,4.0,4.0,,,,,4.0,4.0,0.058823529411764705,0.08333333333333333,0.03571428571428571,0.047619047619047616,,0.3333333333333333,1.0,3.0,1.0,1.0,4.0,2.0,0.05555555555555555,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,True,
201973,1610612765,Jonas Jerebko,Jonas Jerebko,201973,DET,48826.0,814,-110,1493,1496,342,323,185,2989,59,102,14.0,28,12.0,26.0,16.0,44,20.0,47.0,6.0,15.0,6.0,10.0,42.0,6.0,2.0,12.0,95,193,16.0,57.0,49,287,1615,19,39,7.0,51,19.0,40,4.0,18.0,60.0,142,48,48.0,24.0,41.0,10.0,18.0,17.0,22.0,8.0,5.0,49.0,40,29.0,81,14.0,124,53,177,4.0,26,16.0,10.0,12,8,28.0,1.0,4.0,40,8.0,49,1.0,95,1.0,50,2.0,64,27,10.0,6.0,10.0,5.0,60.0,341,0.7473684210526316,0.8554216867469879,1.0,0.2807017543859649,0.2222222222222222,0.2857142857142857,0.49222797927461137,0.48717948717948717,0.475,0.476,0.44565217391304346,0.43103448275862066,0.5106761565836299,0.49038461538461536,0.46153846153846156,0.228,0.09326424870466321,0.14705882352941177,18.70251315020456,0.3,0.3333333333333333,0.16297786720321933,0.07285974499089254,0.1870967741935484,0.1687116564417178,0.07449856733524356,0.12777777777777777,0.028901734104046242,0.061224489795918366,0.12179487179487179,0.2,0.1712962962962963,0.18604651162790697,0.034782608695652174,0.5,0.408,0.5784313725490197,0.6781609195402298,0.7457627118644068,0.176,0.36363636363636365,0.3902439024390244,0.4375,0.188,0.425531914893617,0.425531914893617,1.0,0.06,0.4,0.4,1.0,0.168,0.23809523809523808,0.24390243902439024,1.0,0.6086956521739131,0.5,0.14285714285714285,0.13043478260869565,0.4482758620689655,0.46153846153846156,0.10344827586206896,0.20689655172413793,0.16666666666666666,0.636,0.24390243902439024,0.5369226907630522,0.5631708333333333,0.551921052631579,0.09818181818181818,0.12385321100917432,0.17770034843205576,0.20905923344947736,6.918652849740932,26.315789473684216,0.2290689886135298,10.0,10.0,5.0,4.0,4.0,12.0,1.0,1.0,5.0,4.0,2.0,7.0,2.0,7.0,2.0,6.0,4.0,,,,6.0,4.0,0.06818181818181818,0.02127659574468085,0.08053691275167785,0.05309734513274336,0.16666666666666666,0.19230769230769232,1.0,,1.0,1.0,11.0,,,0.021739130434782608,2.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.017543859649122806,0.023809523809523808,0.16666666666666666,1.0,0.3333333333333333,,,,,,,,,,,,True,
2732,1610612765,Ben Gordon,Ben Gordon,2732,DET,83891.0,1398,-187,2613,2596,668,647,325,5209,34,72,3.0,5,8.0,14.0,30.0,77,107.0,234.0,15.0,36.0,7.0,48.0,111.0,11.0,8.0,22.0,171,383,63.0,147.0,117,648,2809,17,27,14.0,56,29.0,78,9.0,29.0,119.0,166,176,135.0,4.0,111.0,48.0,30.0,93.0,127.0,55.0,10.0,288.0,13,37.0,68,2.0,107,14,121,6.0,34,23.0,11.0,69,48,46.0,9.0,21.0,115,25.0,57,2.0,114,2.0,107,9.0,136,54,10.0,7.0,11.0,4.0,118.0,666,0.4853801169590643,0.4911242603550296,0.7142857142857143,0.42857142857142855,0.3103448275862069,0.42857142857142855,0.4464751958224543,0.6296296296296297,0.3717948717948718,0.5009433962264151,0.5609756097560976,0.397196261682243,0.5463917525773195,0.6222222222222222,0.468,0.27735849056603773,0.0783289817232376,0.16666666666666666,23.21012321012321,0.6,0.02857142857142857,0.08037825059101655,0.013555787278415016,0.13261648745519714,0.09333333333333334,0.011419249592169658,0.022151898734177215,0.01060070671378092,0.008333333333333333,0.05776173285198556,0.0514018691588785,0.11549295774647887,0.13901345291479822,0.023166023166023165,0.36363636363636365,0.13584905660377358,0.4722222222222222,0.5666666666666667,0.35294117647058826,0.14528301886792452,0.38961038961038963,0.43478260869565216,0.4666666666666667,0.44150943396226416,0.45726495726495725,0.47767857142857145,0.5327102803738317,0.06792452830188679,0.4166666666666667,0.4166666666666667,0.8,0.20943396226415095,0.43243243243243246,0.43636363636363634,0.6875,0.12195121951219512,0.6,,0.2682926829268293,0.1308411214953271,0.5714285714285714,0.06542056074766354,0.205607476635514,0.36363636363636365,0.41320754716981134,0.43243243243243246,0.4783987735849057,0.47513714285714287,0.4519635514018691,0.0979020979020979,0.12735849056603774,0.08641975308641975,0.18364197530864199,13.513838120104436,25.324489795918364,0.25564485265977804,10.0,34.0,34.0,22.0,28.0,1.0,,3.0,10.0,9.0,2.0,5.0,2.0,1.0,13.0,10.0,,,,,8.0,9.0,0.1038961038961039,,0.003745318352059925,0.005050505050505051,,0.10714285714285714,3.0,54.0,,12.0,12.0,3.0,0.042735042735042736,0.07317073170731707,1.0,3.0,4.0,1.0,,0.2857142857142857,0.006802721088435374,0.009009009009009009,0.2727272727272727,1.0,0.14285714285714285,1.0,1.0,17.0,2.0,1.0,1.0,3.0,0.3333333333333333,1.0,0.013513513513513514,,True,
202688,1610612765,Brandon Knight,Brandon Knight,202688,DET,42436.0,707,-156,1336,1316,348,328,166,2652,43,69,2.0,6,11.0,18.0,10.0,46,10.0,34.0,4.0,9.0,1.0,28.0,87.0,8.0,9.0,27.0,63,149,32.0,96.0,48,270,1459,4,15,9.0,21,13.0,34,10.0,28.0,84.0,42,84,78.0,2.0,83.0,28.0,10.0,68.0,87.0,28.0,7.0,193.0,13,14.0,32,1.0,47,14,61,4.0,23,16.0,7.0,39,26,26.0,4.0,13.0,65,17.0,29,1.0,68,3.0,68,10.0,57,21,2.0,,2.0,,82.0,346,0.3333333333333333,0.3387096774193548,0.8125,0.3333333333333333,0.35714285714285715,0.34782608695652173,0.4228187919463087,0.26666666666666666,0.38235294117647056,0.4530612244897959,0.4166666666666667,0.45161290322580644,0.5,0.42,0.5460526315789473,0.39183673469387753,0.06711409395973154,0.08695652173913043,21.815806662312212,0.6,0.03125,0.07547169811320754,0.026476578411405296,0.10144927536231885,0.08185053380782918,0.02204724409448819,0.033112582781456956,0.033112582781456956,0.015873015873015872,0.06015037593984962,0.056910569105691054,0.10119047619047619,0.07692307692307693,0.030534351145038167,,0.2816326530612245,0.6231884057971014,0.6825396825396826,0.3488372093023256,0.18775510204081633,0.21739130434782608,0.23809523809523808,0.2,0.13877551020408163,0.29411764705882354,0.29411764705882354,0.4,0.036734693877551024,0.4444444444444444,0.4444444444444444,1.0,0.3551020408163265,0.3218390804597701,0.3218390804597701,0.7857142857142857,0.25,0.3333333333333333,,0.3333333333333333,0.2903225806451613,0.6111111111111112,0.016129032258064516,0.43548387096774194,0.3333333333333333,0.673469387755102,0.3373493975903614,0.5381838174273861,0.5435090909090909,0.5265974137931034,0.08139534883720931,0.12962962962962962,0.07777777777777778,0.3111111111111111,7.095973154362416,26.945833333333326,0.26047904191616766,1.0,28.0,19.0,11.0,33.0,1.0,,,6.0,2.0,,6.0,4.0,,8.0,11.0,2.0,,,2.0,6.0,8.0,0.08695652173913043,,0.006944444444444444,0.00909090909090909,,0.17647058823529413,1.0,18.0,4.0,8.0,5.0,2.0,,0.041666666666666664,1.0,3.0,4.0,,1.0,0.4444444444444444,,,0.375,0.6666666666666666,1.0,1.0,,1.0,,,,,1.0,1.0,,,True,
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,27594.0,460,-5,848,833,244,251,96,1681,38,76,4.0,8,5.0,17.0,19.0,43,11.0,26.0,2.0,4.0,1.0,5.0,23.0,3.0,2.0,6.0,68,145,7.0,27.0,107,264,906,6,13,4.0,23,14.0,43,3.0,7.0,72.0,34,102,12.0,6.0,22.0,5.0,16.0,46.0,66.0,18.0,7.0,152.0,8,7.0,25,1.0,33,8,41,,7,6.0,1.0,20,10,14.0,1.0,10.0,34,11.0,14,,31,3.0,86,1.0,125,61,4.0,3.0,4.0,3.0,72.0,243,0.25,0.26153846153846155,0.5714285714285714,0.25925925925925924,0.42857142857142855,0.2692307692307692,0.4689655172413793,0.46153846153846156,0.32558139534883723,0.4563953488372093,0.4411764705882353,0.37,0.578125,0.575,0.5070422535211268,0.1569767441860465,0.1103448275862069,0.18421052631578946,26.54320987654321,0.5882352941176471,0.05,0.09025270758122744,0.026058631921824105,0.06796116504854369,0.08421052631578947,0.020833333333333332,0.04310344827586207,0.033707865168539325,,0.10638297872340426,0.078125,0.08403361344537816,0.06172839506172839,,0.75,0.4418604651162791,0.5,0.6129032258064516,0.2631578947368421,0.25,0.4418604651162791,0.4634146341463415,0.15789473684210525,0.1511627906976744,0.4230769230769231,0.4230769230769231,0.36363636363636365,0.023255813953488372,0.5,0.5,1.0,0.13372093023255813,0.21739130434782608,0.21739130434782608,0.4,0.47058823529411764,0.5,,0.17647058823529413,0.34,0.29411764705882354,0.02,0.12,0.3333333333333333,0.5988372093023255,0.22727272727272727,0.532254970760234,0.535503125,0.47686300000000004,0.28110599078341014,0.32105263157894737,0.08712121212121213,0.2727272727272727,6.0537931034482755,27.218518518518515,0.28773584905660377,8.0,35.0,20.0,9.0,21.0,,,,,,2.0,1.0,2.0,2.0,16.0,7.0,1.0,,,,6.0,7.0,0.046511627906976744,,,,,0.09090909090909091,1.0,9.0,1.0,11.0,9.0,1.0,,0.058823529411764705,1.0,1.0,1.0,,,0.25,,,0.3333333333333333,,1.0,,,5.0,,,,,,,,,True,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,52382.0,873,-197,1632,1613,476,450,198,3245,35,58,9.0,11,10.0,17.0,28.0,81,46.0,131.0,14.0,37.0,14.0,4.0,16.0,2.0,2.0,7.0,109,270,18.0,53.0,43,315,1830,15,32,4.0,37,27.0,76,8.0,21.0,100.0,100,118,54.0,16.0,14.0,4.0,7.0,40.0,53.0,25.0,4.0,119.0,13,13.0,52,5.0,70,25,95,7.0,18,14.0,4.0,22,14,11.0,3.0,8.0,33,9.0,20,,35,1.0,47,3.0,57,21,14.0,10.0,16.0,10.0,100.0,474,0.45871559633027525,0.49504950495049505,1.0,0.33962264150943394,0.38095238095238093,0.35294117647058826,0.40370370370370373,0.46875,0.35526315789473684,0.42105263157894735,0.4583333333333333,0.4020618556701031,0.44857142857142857,0.47435897435897434,0.45,0.16408668730650156,0.025925925925925925,0.06896551724137931,20.569280343716432,0.6666666666666666,0.10869565217391304,0.10097087378640776,0.021885521885521887,0.0783132530120482,0.09544787077826726,0.02953020134228188,0.015625,0.027472527472527472,0.022727272727272728,0.033707865168539325,0.13846153846153847,0.13526570048309178,0.06818181818181818,0.038461538461538464,0.625,0.17956656346749225,0.603448275862069,0.6481481481481481,0.4857142857142857,0.25077399380804954,0.345679012345679,0.35443037974683544,0.2857142857142857,0.4055727554179567,0.3511450381679389,0.35384615384615387,0.5434782608695652,0.11455108359133127,0.3783783783783784,0.3783783783783784,1.0,0.04953560371517028,0.25,0.25,1.0,0.3055555555555556,0.8181818181818182,0.1111111111111111,0.05555555555555555,0.17525773195876287,0.5882352941176471,0.14432989690721648,0.07216494845360824,0.2857142857142857,0.34365325077399383,0.2857142857142857,0.4743348437499999,0.4793966666666666,0.4682547872340427,0.06140350877192982,0.0726643598615917,0.11746031746031746,0.31746031746031744,11.456296296296294,25.294339622641512,0.2916666666666667,4.0,22.0,13.0,10.0,11.0,9.0,3.0,2.0,1.0,3.0,1.0,,1.0,,2.0,8.0,1.0,,,,5.0,8.0,0.024691358024691357,0.05454545454545454,0.059602649006622516,0.0761904761904762,0.021739130434782608,0.11764705882352941,2.0,,2.0,3.0,4.0,,0.007633587786259542,0.05555555555555555,6.0,,1.0,,,0.25,,,,,0.42857142857142855,1.0,,1.0,,2.0,,3.0,0.5,1.0,,2.0,True,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,32776.0,546,-54,994,1003,235,176,120,1997,12,23,7.0,12,3.0,4.0,2.0,6,1.0,4.0,1.0,1.0,,,1.0,,,,15,33,1.0,2.0,9,42,1017,8,13,,16,3.0,6,,,13.0,16,14,3.0,8.0,1.0,,,22.0,26.0,11.0,6.0,56.0,33,24.0,68,7.0,99,42,141,1.0,30,20.0,10.0,10,8,6.0,,2.0,16,3.0,18,1.0,34,,33,3.0,22,5,31.0,18.0,31.0,15.0,13.0,235,0.5333333333333333,0.7272727272727273,1.0,0.5,,0.5,0.45454545454545453,0.6153846153846154,0.5,0.4714285714285714,0.6153846153846154,0.5,0.45652173913043476,0.5333333333333333,0.5416666666666666,0.05714285714285714,,,5.472197705207414,0.625,0.3684210526315789,0.20178041543026706,0.09065934065934066,0.21238938053097345,0.20444444444444446,0.08786610878661087,0.052083333333333336,0.12149532710280374,0.09316770186335403,0.21904761904761905,0.2,0.19047619047619047,0.2268041237113402,0.05555555555555555,0.4838709677419355,0.6571428571428571,0.5217391304347826,0.5217391304347826,0.5,0.17142857142857143,0.3333333333333333,0.3333333333333333,0.5,0.11428571428571428,0.25,0.25,1.0,0.02857142857142857,1.0,1.0,1.0,0.02857142857142857,,,,0.9230769230769231,0.5833333333333334,0.42857142857142855,,0.6666666666666666,0.75,,,,0.7142857142857143,,0.5762742857142857,0.6350545454545455,0.5729666666666667,0.125,0.13157894736842105,0.38095238095238093,0.30952380952380953,4.293939393939395,25.0,0.23641851106639838,,7.0,4.0,2.0,5.0,9.0,,,1.0,4.0,,1.0,4.0,10.0,,6.0,10.0,1.0,,,2.0,7.0,,,0.07894736842105263,0.058823529411764705,0.13793103448275862,0.125,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,True,
2863,1610612765,Damien Wilkins,Damien Wilkins,2863,DET,21845.0,364,1,677,682,145,132,86,1359,13,26,,3,2.0,5.0,4.0,15,9.0,32.0,,2.0,1.0,2.0,3.0,1.0,1.0,2.0,26,73,2.0,5.0,17,75,676,3,8,2.0,9,4.0,14,1.0,3.0,16.0,40,12,6.0,,3.0,2.0,6.0,6.0,13.0,4.0,,33.0,10,1.0,21,2.0,24,10,34,2.0,13,8.0,5.0,7,5,5.0,1.0,2.0,12,,20,,38,,25,2.0,29,14,7.0,2.0,7.0,5.0,16.0,144,0.7692307692307693,0.7692307692307693,1.0,0.4,0.3333333333333333,0.4,0.3561643835616438,0.375,0.2857142857142857,0.3717948717948718,0.45,0.3235294117647059,0.4076086956521739,0.45,0.4,0.0641025641025641,0.0821917808219178,0.15384615384615385,13.26530612244898,0.5833333333333334,0.13333333333333333,0.09545454545454546,0.03968253968253968,0.011904761904761904,0.07236842105263158,0.030864197530864196,0.03571428571428571,0.030303030303030304,0.049019607843137254,0.09836065573770492,0.10909090909090909,0.08653846153846154,0.014285714285714285,0.047619047619047616,0.7142857142857143,0.3333333333333333,0.5,0.5909090909090909,0.8461538461538461,0.19230769230769232,0.26666666666666666,0.2857142857142857,1.0,0.41025641025641024,0.28125,0.2903225806451613,0.5555555555555556,0.02564102564102564,,,,0.038461538461538464,0.6666666666666666,0.6666666666666666,1.0,0.3,,,0.1,0.29411764705882354,0.4,0.058823529411764705,0.11764705882352941,0.5,0.3974358974358974,0.6666666666666666,0.5008185897435897,0.47704444444444444,0.5018205882352941,0.15384615384615385,0.16279069767441862,0.12,0.21333333333333335,10.168493150684931,24.759999999999998,0.21418020679468242,,5.0,7.0,5.0,2.0,,,1.0,,1.0,3.0,1.0,,2.0,1.0,1.0,2.0,,,,,1.0,0.06666666666666667,,,,,,1.0,,,2.0,,,0.03125,0.1,,1.0,1.0,,,0.5,,,1.0,1.0,,,,,,,,3.0,,,,,True,
