EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,Fg2aBlocked,DeadBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,3SecondViolations,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,Usage,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,ShortMidRangeFGM,Corner3FGM,ShortMidRangeAssists,LongMidRangeAssists,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,FTDefRebounds,LostBallSteals,Travels,DefFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,HeaveAttempts,SelfOReb,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,SelfORebPct,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,SecondChanceArc3FGM,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls
101113,1610612759,Ike Diogu,Ike Diogu,101113,SAS,283.0,5,10,9,3.0,1,19,1.0,1,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,18.181818181818183,1.0,0.3778,5.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,4641.0,77,158,154,53.0,19,312,1.0,21,153,2.0,3.0,6.0,1.0,,4.0,,51.0,0.09523809523809523,,23.033707865168537,0.03225806451612903,0.5491532258064517,7.1380952380952385,0.33544303797468356,28.0,44.0,8.0,14.0,1.0,2.0,2.0,4.0,3.0,6.0,2.0,1.0,4.0,8.0,3.0,5.0,11.0,4.0,10.0,7.0,41.0,1.0,4.0,2.0,4.0,3.0,7.0,3.0,6.0,6.0,21.0,14.0,8.0,12.0,2.0,8.0,4.0,3.0,5.0,8.0,1.0,4.0,3.0,21.0,3.0,2.0,6.0,10.0,16.0,5.0,21.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,9.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,19.0,2.0,1.0,0.6363636363636364,0.7,1.0,0.4,0.5,0.4,0.5238095238095238,0.25,0.42857142857142855,0.5483870967741935,0.25,0.5769230769230769,0.5857142857142857,0.4,0.6176470588235294,0.3225806451612903,0.14285714285714285,0.5,0.21739130434782608,0.043478260869565216,0.24,0.14285714285714285,0.22535211267605634,0.07462686567164178,0.1111111111111111,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.2631578947368421,0.29411764705882354,0.125,0.6666666666666666,0.45161290322580644,0.5714285714285714,0.6666666666666666,0.5,0.1935483870967742,0.5,0.5,1.0,0.06451612903225806,0.25806451612903225,0.5,0.5,1.0,0.5,0.5,0.3076923076923077,0.5,0.07692307692307693,0.38461538461538464,0.6,0.7741935483870968,0.5,0.3737,0.5049884615384616,0.09090909090909091,0.13043478260869565,0.0975609756097561,0.5121951219512195,24.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202341,1610612759,James Anderson,James Anderson,202341,SAS,4370.0,73,140,143,40.0,15,283,4.0,15,151,3.0,2.0,2.0,2.0,,3.0,,40.0,0.2,0.25,17.72151898734177,0.18181818181818182,0.475825,7.766666666666667,0.2857142857142857,-2.0,46.0,4.0,7.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,,1.0,3.0,,2.0,7.0,2.0,7.0,6.0,26.0,2.0,3.0,,4.0,2.0,4.0,,2.0,1.0,5.0,6.0,8.0,6.0,2.0,3.0,1.0,7.0,,7.0,,,2.0,14.0,,2.0,5.0,7.0,12.0,2.0,14.0,,,,2.0,,,,,,,8.0,1.0,1.0,10.0,1.0,3.0,1.0,,,,,,5.0,,,0.42857142857142855,0.5,1.0,0.2857142857142857,,0.2857142857142857,0.4666666666666667,0.6666666666666666,0.5,0.45454545454545453,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3125,0.3181818181818182,0.2857142857142857,,0.14893617021276595,0.046511627906976744,0.2631578947368421,,0.18181818181818182,0.03389830508474576,0.047619047619047616,,,,0.15384615384615385,0.2,0.2,0.5,,0.3181818181818182,0.5714285714285714,0.8,0.5,0.18181818181818182,0.25,0.25,,0.18181818181818182,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.5,0.6666666666666666,,0.3333333333333333,,0.6363636363636364,0.3333333333333333,0.44826666666666665,0.42421666666666663,0.16,0.17647058823529413,0.15384615384615385,0.19230769230769232,24.571428571428573,2.0,1.0,2.0,3.0,1.0,1.0,0.1,0.5,0.6666666666666666,0.5,0.25,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,5933.0,99,186,191,60.0,28,377,9.0,26,201,2.0,2.0,2.0,2.0,,3.0,,59.0,0.07692307692307693,0.2222222222222222,18.918918918918916,0.25,0.5351597222222222,6.123076923076923,0.3225806451612903,-10.0,64.0,9.0,13.0,6.0,8.0,4.0,7.0,1.0,4.0,4.0,3.0,,6.0,,2.0,13.0,1.0,10.0,5.0,34.0,6.0,10.0,2.0,14.0,6.0,12.0,1.0,5.0,3.0,18.0,12.0,14.0,3.0,6.0,6.0,,1.0,,1.0,,,1.0,2.0,1.0,8.0,4.0,4.0,11.0,9.0,20.0,6.0,2.0,,,,,,,,,9.0,,1.0,9.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,18.0,1.0,1.0,0.46153846153846156,0.6,1.0,0.1,0.2,0.1,0.5,0.6,0.5,0.4027777777777778,0.5,0.4411764705882353,0.425,0.5,0.47368421052631576,0.2777777777777778,,,0.07407407407407407,0.13333333333333333,0.125,0.03571428571428571,0.09302325581395349,0.10227272727272728,0.14814814814814814,0.05555555555555555,,,0.09090909090909091,0.1111111111111111,0.18181818181818182,,1.0,0.3611111111111111,0.6923076923076923,0.6923076923076923,0.5555555555555556,0.1111111111111111,0.25,0.25,1.0,0.1111111111111111,0.16666666666666666,,,,0.6666666666666666,0.75,0.4117647058823529,0.5714285714285714,0.17647058823529413,0.11764705882352941,,0.6388888888888888,,0.5368375000000001,0.546564705882353,0.10256410256410256,0.13793103448275862,0.4117647058823529,0.5294117647058824,24.170000000000005,3.0,1.0,,,1.0,,0.10526315789473684,0.3333333333333333,0.42857142857142855,,0.25,0.25,1.0,,1.0,1.0,1.0,2.0,3.0,4.0,2.0,0.75,0.14285714285714285,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2551,1610612759,T.J. Ford,T.J. Ford,2551,SAS,11432.0,191,364,374,92.0,41,738,6.0,35,369,,6.0,23.0,9.0,4.0,23.0,,90.0,,,17.39130434782609,0.13953488372093023,0.4446317073170733,11.542857142857146,0.25274725274725274,27.0,95.0,5.0,10.0,,,1.0,1.0,10.0,19.0,1.0,,2.0,7.0,,1.0,17.0,2.0,8.0,11.0,51.0,,,,,4.0,6.0,,1.0,6.0,14.0,14.0,20.0,3.0,,5.0,2.0,28.0,17.0,45.0,12.0,5.0,22.0,107.0,2.0,1.0,6.0,9.0,15.0,3.0,18.0,9.0,6.0,17.0,1.0,11.0,3.0,6.0,,5.0,3.0,14.0,1.0,,14.0,1.0,5.0,3.0,2.0,2.0,,2.0,1.0,14.0,3.0,2.0,0.4117647058823529,0.4117647058823529,0.5,0.25,,0.3333333333333333,0.4857142857142857,,0.6666666666666666,0.46511627906976744,,0.5714285714285714,0.51,,0.6363636363636364,0.18604651162790697,,0.7391304347826086,0.07627118644067797,0.009259259259259259,0.10526315789473684,0.04081632653061224,0.08571428571428572,0.01910828025477707,0.02040816326530612,0.06451612903225806,,0.06060606060606061,0.06451612903225806,0.09259259259259259,0.047619047619047616,0.26666666666666666,0.5,0.23255813953488372,0.5,0.5,0.4,0.4418604651162791,0.5263157894736842,0.5263157894736842,0.3,0.023255813953488372,0.16279069767441862,0.2857142857142857,0.2857142857142857,0.5,,,0.14285714285714285,1.0,,0.14285714285714285,,0.4186046511627907,0.4,,0.37915,0.10638297872340426,0.1282051282051282,,0.27450980392156865,32.5,2.0,,2.0,4.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,3.0,,,,,,,,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.045454545454545456,,,,,,,,,,,,,True,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,7271.0,121,226,228,48.0,24,454,7.0,9,226,,,1.0,4.0,,6.0,,48.0,,,12.204724409448819,0.23333333333333334,0.5358266666666666,8.7,0.21238938053097345,28.0,47.0,1.0,1.0,,,,,1.0,1.0,6.0,1.0,7.0,15.0,,3.0,4.0,10.0,21.0,,38.0,1.0,2.0,,2.0,1.0,2.0,,4.0,,2.0,,8.0,30.0,2.0,15.0,7.0,1.0,3.0,4.0,2.0,1.0,1.0,11.0,1.0,2.0,5.0,10.0,16.0,3.0,19.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,1.0,0.47619047619047616,,0.47619047619047616,0.4444444444444444,0.5,0.5,0.6333333333333333,0.3333333333333333,0.16666666666666666,0.6333333333333333,0.3333333333333333,0.16666666666666666,0.7,,1.0,0.15384615384615385,0.03125,0.14705882352941177,0.030303030303030304,0.15151515151515152,0.030927835051546393,0.03225806451612903,,0.09090909090909091,0.1111111111111111,0.2608695652173913,0.09090909090909091,0.125,0.2,1.0,0.03333333333333333,1.0,1.0,,0.03333333333333333,1.0,1.0,,0.2,0.5,0.4666666666666667,0.5,1.0,,,,,0.16666666666666666,0.5,,0.7333333333333333,0.4666666666666667,0.6068,0.5646583333333334,,,0.05263157894736842,0.05263157894736842,24.447619047619053,2.0,3.0,,,,,0.05555555555555555,0.2857142857142857,0.2857142857142857,,0.5,0.5,1.0,,,,1.0,1.0,1.0,,,0.16666666666666666,,,,0.3333333333333333,,,,1.0,1.0,,,,0.06666666666666667,1.0,2.0,0.047619047619047616,0.06666666666666667,,,,,,,,,True,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,2189.0,36,74,78,15.0,8,152,7.0,21,76,,1.0,2.0,1.0,,1.0,,14.0,,,28.91566265060241,0.3333333333333333,0.4582,9.84761904761905,0.20270270270270271,8.0,32.0,4.0,6.0,1.0,2.0,2.0,2.0,3.0,8.0,,,,,,,9.0,,,2.0,20.0,2.0,5.0,2.0,6.0,3.0,5.0,,,,6.0,10.0,8.0,,2.0,,,5.0,,5.0,,,3.0,10.0,,2.0,3.0,10.0,15.0,3.0,18.0,1.0,1.0,1.0,,1.0,,,,,,4.0,,,3.0,1.0,2.0,,6.0,5.0,1.0,6.0,5.0,6.0,,,0.5555555555555556,0.625,,,,,0.42857142857142855,0.4,0.6,0.42857142857142855,0.4,0.6,0.45454545454545453,0.5,0.6,,,0.5,0.4,0.09523809523809523,0.25,,0.35135135135135137,0.07142857142857142,,,,0.6363636363636364,0.25,0.16666666666666666,0.3333333333333333,,0.8333333333333334,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.75,0.38095238095238093,0.375,0.375,0.6666666666666666,,,,,,0.4,0.5,0.4,1.0,,,,0.2857142857142857,,0.49707500000000004,0.51142,0.09090909090909091,0.09090909090909091,0.3,0.3,,2.0,,1.0,1.0,,,0.5,0.2857142857142857,0.2857142857142857,,,,,,,,,,2.0,,1.0,0.5,,,,,,,,1.0,,,,,0.08333333333333333,,,,,1.0,0.25,,,,,,,True,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,1774.0,30,55,58,17.0,7,113,1.0,4,56,,,2.0,1.0,1.0,3.0,,17.0,,,26.5625,0.08333333333333333,0.5803041666666667,2.5,0.3090909090909091,16.0,22.0,3.0,3.0,,,1.0,1.0,,,2.0,,5.0,6.0,1.0,1.0,4.0,6.0,8.0,9.0,35.0,,,,,1.0,1.0,1.0,1.0,3.0,8.0,2.0,6.0,18.0,,6.0,5.0,5.0,2.0,7.0,1.0,1.0,3.0,16.0,,,,6.0,6.0,,6.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,,7.0,,1.0,9.0,2.0,3.0,1.0,,,,,,8.0,,1.0,0.25,0.25,1.0,0.75,1.0,0.75,1.0,,1.0,1.0833333333333333,,1.25,1.1666666666666667,,1.3333333333333333,0.6666666666666666,,1.0,0.2857142857142857,,,,0.2,,,,,0.2857142857142857,0.375,0.16666666666666666,,,,0.25,1.0,1.0,,,,,,0.16666666666666666,0.5,0.8333333333333334,0.8333333333333334,1.0,,,0.5,1.0,,0.5,1.0,0.9166666666666666,0.8333333333333334,0.5925,0.65625,0.2857142857142857,0.6,,0.22857142857142856,24.3625,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.5,0.5,1.0,0.1111111111111111,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,7570.0,126,232,242,45.0,24,474,16.0,44,237,6.0,8.0,17.0,8.0,3.0,13.0,,45.0,0.13636363636363635,0.125,25.67049808429119,0.36363636363636365,0.5440681818181818,4.081818181818182,0.1939655172413793,10.0,60.0,20.0,26.0,4.0,6.0,6.0,7.0,,2.0,,,,,,,21.0,,,10.0,52.0,4.0,7.0,,8.0,6.0,10.0,,,3.0,15.0,30.0,12.0,,6.0,,,4.0,2.0,6.0,1.0,1.0,2.0,14.0,5.0,4.0,6.0,15.0,24.0,9.0,33.0,4.0,2.0,9.0,1.0,4.0,2.0,5.0,,2.0,,13.0,,1.0,13.0,1.0,6.0,1.0,6.0,4.0,2.0,6.0,4.0,15.0,,1.0,0.7142857142857143,0.8333333333333334,,,,,0.4772727272727273,0.5714285714285714,0.6,0.4772727272727273,0.5714285714285714,0.6,0.52,0.5714285714285714,0.625,,0.15384615384615385,0.5294117647058824,0.20270270270270271,0.0547945205479452,0.2,0.16666666666666666,0.20192307692307693,0.08737864077669903,0.058823529411764705,0.1111111111111111,0.25,0.17647058823529413,0.1111111111111111,0.2564102564102564,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5909090909090909,0.7692307692307693,0.9090909090909091,0.75,0.045454545454545456,,,,,,,,,0.8571428571428571,0.6666666666666666,0.7,0.8571428571428571,,,,0.5909090909090909,,0.6234249999999999,0.5438000000000001,0.12244897959183673,0.12244897959183673,0.15384615384615385,0.28846153846153844,,1.0,,1.0,1.0,1.0,,0.05,0.0625,0.07142857142857142,,,,,,,,,,3.0,2.0,1.0,0.42857142857142855,0.05263157894736842,0.25,,,,,,1.0,,,4.0,1.0,0.058823529411764705,,,,,,,,,,,,,True,,,,,,,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,2804.0,47,90,95,25.0,12,185,5.0,15,92,3.0,4.0,5.0,4.0,,6.0,2.0,25.0,0.2,0.2,22.429906542056074,0.3333333333333333,0.5352733333333333,4.3133333333333335,0.2777777777777778,-2.0,17.0,5.0,9.0,,2.0,4.0,5.0,1.0,1.0,,,,,,,8.0,,,7.0,23.0,,3.0,1.0,1.0,4.0,6.0,,,,8.0,16.0,,,,,,1.0,3.0,4.0,2.0,1.0,,11.0,1.0,4.0,2.0,4.0,6.0,6.0,12.0,3.0,,1.0,,,1.0,1.0,,1.0,2.0,8.0,,1.0,9.0,1.0,5.0,,,,,,,8.0,1.0,,1.0,1.0,,,,,0.5333333333333333,,0.6666666666666666,0.5333333333333333,,0.6666666666666666,0.6052631578947368,0.125,0.6666666666666666,,0.2222222222222222,0.2,0.125,0.14285714285714285,0.1111111111111111,0.08333333333333333,0.12,0.125,0.18181818181818182,0.1111111111111111,,0.07692307692307693,0.2857142857142857,0.08333333333333333,0.07692307692307693,0.2,,0.6,0.5555555555555556,0.7142857142857143,1.0,0.06666666666666667,1.0,1.0,1.0,,,,,,0.6666666666666666,,0.8333333333333334,0.8,,,,0.6,,0.52115,0.62365,0.2631578947368421,0.2631578947368421,0.043478260869565216,0.34782608695652173,,2.0,,,1.0,1.0,,0.2222222222222222,0.4,0.5,1.0,,,,,,,,,,3.0,1.0,,,,,,,,,1.0,1.0,,,,0.25,,,,,1.0,0.3333333333333333,,,,,,,True,,,,,,,,,,,,
