EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFtPoints,HeaveAttempts,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3FGM,PenaltyArc3FGA,Corner3Assists,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,BlockedLongMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Charge Fouls,BlockingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceArc3FGM,PtsUnassisted3s,SecondChanceArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,PenaltyCorner3FGM,Clear Path Fouls,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3
101111,1610612765,Charlie Villanueva,Charlie Villanueva,101111,DET,2991.0,50,-44,99,99,18,60,13,198,4,10,2.0,4,1.0,1.0,3,1.0,4.0,3.0,2.0,3.0,8.0,5,17,3.0,11.0,3,22,117,2.0,5,4.0,1.0,4.0,2.0,3.0,5.0,6,4,9.0,4.0,8.0,3.0,1.0,2,2,1.0,1.0,4,4.0,3,6,1.0,10,4,14,1.0,2,2.0,2.0,1.0,1.0,2.0,1.0,1,1.0,5,1.0,3,1.0,3,1.0,1,1.0,2.0,2.0,2.0,1.0,5.0,18,1.0,0.6,1.0,1.0,0.2727272727272727,0.2727272727272727,0.29411764705882354,0.4,0.25,0.3392857142857143,0.4,0.16666666666666666,0.3793103448275862,0.4,0.35714285714285715,0.39285714285714285,0.058823529411764705,0.3333333333333333,26.724137931034484,1.0,0.25,0.16666666666666666,0.08888888888888889,0.23076923076923078,0.1836734693877551,0.07017543859649122,0.11764705882352941,0.08333333333333333,0.0625,0.14285714285714285,0.09090909090909091,0.2727272727272727,0.3,0.05263157894736842,0.5,0.35714285714285715,0.4,0.4,0.5,0.10714285714285714,0.14285714285714285,0.25,0.25,1.0,0.10714285714285714,0.2857142857142857,0.375,0.375,1.0,0.8,0.5,0.16666666666666666,1.0,0.3333333333333333,0.75,0.375,0.5367071428571428,0.56932,0.49429999999999996,0.03571428571428571,0.058823529411764705,0.18181818181818182,0.22727272727272727,6.9411764705882355,25.20909090909091,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,16474.0,275,-68,516,517,119,114,61,1033,18,29,7.0,8,5.0,6.0,16,8.0,26.0,,,,1.0,33,71,,1.0,8,74,536,7.0,9,18.0,6.0,12.0,,4.0,16.0,46,20,,14.0,,,7.0,4,5,2.0,1.0,11,22.0,9,23,6.0,38,25,63,,6,4.0,5.0,2.0,3.0,11.0,1.0,11,1.0,24,3.0,20,1.0,17,3.0,8,2.0,13.0,8.0,13.0,8.0,16.0,119,2.0,0.696969696969697,0.8846153846153846,,,,0.4647887323943662,0.7777777777777778,0.5,0.4583333333333333,0.7777777777777778,0.5,0.46835443037974683,0.8181818181818182,0.5333333333333333,0.013888888888888888,0.09859154929577464,0.0625,15.280135823429543,0.45454545454545453,0.5,0.12432432432432433,0.10426540284360189,0.17647058823529413,0.13559322033898305,0.09486166007905138,0.14285714285714285,0.125,0.06593406593406594,0.15517241379310345,0.11764705882352941,0.10526315789473684,0.25925925925925924,,0.6153846153846154,0.4027777777777778,0.6206896551724138,0.782608695652174,0.6111111111111112,0.2222222222222222,0.3611111111111111,0.3076923076923077,0.3076923076923077,0.75,,0.013888888888888888,,,,0.8888888888888888,0.875,0.5,0.8333333333333334,,0.4166666666666667,,0.48798450704225355,0.5874111111111111,0.46282500000000004,0.1038961038961039,0.10526315789473684,0.24324324324324326,0.21621621621621623,8.905633802816903,49.0,0.23062015503875968,7.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,3.0,2.0,5.0,3.0,1.0,1.0,2.0,2.0,0.20689655172413793,0.07142857142857142,0.047619047619047616,0.06060606060606061,0.08333333333333333,0.4375,0.4666666666666667,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201041,1610612765,Walker Russell,Walker Russell,201041,DET,12024.0,200,-77,388,388,101,112,54,776,9,23,1.0,2,1.0,6.0,20,5.0,12.0,3.0,,1.0,3.0,18,55,2.0,6.0,11,53,417,2.0,4,4.0,2.0,12.0,1.0,6.0,10.0,6,30,6.0,2.0,2.0,1.0,1.0,28,36,19.0,8.0,80,5.0,3,10,,13,5,18,1.0,8,3.0,13.0,7.0,6.0,21.0,7.0,14,,18,,16,1.0,17,1.0,5,3.0,1.0,,1.0,1.0,10.0,101,2.0,0.16666666666666666,0.17647058823529413,1.0,0.3333333333333333,0.4,0.32727272727272727,0.5,0.16666666666666666,0.3442622950819672,0.5,0.15384615384615385,0.3897058823529412,0.5,0.29411764705882354,0.09836065573770492,0.01818181818181818,,19.910514541387027,0.6190476190476191,,0.08264462809917356,0.031446540880503145,0.07692307692307693,0.08125,0.02577319587628866,0.03571428571428571,0.02,0.03773584905660377,0.05555555555555555,0.16666666666666666,0.04081632653061224,0.09375,0.02564102564102564,1.0,0.3770491803278688,0.391304347826087,0.4090909090909091,0.3333333333333333,0.32786885245901637,0.19672131147540983,0.4166666666666667,0.4166666666666667,,0.04918032786885246,0.04918032786885246,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.46153846153846156,0.16666666666666666,,0.47540983606557374,0.5,0.49896333333333326,0.4885999999999999,0.515726923076923,0.07692307692307693,0.0847457627118644,0.07547169811320754,0.18867924528301888,7.347272727272728,27.200000000000003,0.2603092783505155,4.0,,1.0,8.0,4.0,1.0,,,5.0,4.0,8.0,,2.0,,,1.0,,,,,,1.0,0.043478260869565216,,,,,0.2,0.2,,1.0,1.0,4.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201948,1610612765,Austin Daye,Austin Daye,201948,DET,36182.0,603,-142,1134,1139,278,324,156,2273,20,32,5.0,8,3.0,5.0,42,23.0,91.0,15.0,2.0,10.0,47.0,60,165,13.0,62.0,35,194,1183,7.0,25,22.0,15.0,35.0,12.0,14.0,44.0,68,52,39.0,6.0,47.0,10.0,11.0,26,33,16.0,3.0,73,11.0,15,55,7.0,77,14,91,1.0,22,16.0,23.0,14.0,9.0,40.0,11.0,38,2.0,62,2.0,31,2.0,43,4.0,19,4.0,20.0,10.0,21.0,15.0,44.0,278,4.0,0.5666666666666667,0.5964912280701754,1.0,0.20967741935483872,0.20967741935483872,0.36363636363636365,0.28,0.42857142857142855,0.3502202643171806,0.27419354838709675,0.3191489361702128,0.39227642276422764,0.3235294117647059,0.4056603773584906,0.27312775330396477,0.06666666666666667,0.09523809523809523,21.699544764795146,0.575,0.21212121212121213,0.1478494623655914,0.023157894736842106,0.1111111111111111,0.13806706114398423,0.023769100169779286,0.04794520547945205,0.007194244604316547,0.015789473684210527,0.14150943396226415,0.1262135922330097,0.1656441717791411,0.12087912087912088,0.007042253521126761,0.7142857142857143,0.14096916299559473,0.625,0.7407407407407407,0.6,0.18502202643171806,0.4008810572687225,0.25274725274725274,0.25842696629213485,0.7391304347826086,0.06607929515418502,0.20704845814977973,0.2127659574468085,0.2127659574468085,1.0,0.25806451612903225,0.625,0.10638297872340426,0.6,0.0425531914893617,0.41409691629955947,0.2127659574468085,0.47884735682819385,0.4963019230769231,0.4591446808510638,0.07851239669421488,0.10555555555555556,0.1134020618556701,0.2268041237113402,12.484242424242423,25.26774193548388,0.24514991181657847,17.0,5.0,,7.0,4.0,7.0,3.0,,6.0,4.0,17.0,2.0,3.0,1.0,1.0,,7.0,,,,,7.0,0.15625,,0.02631578947368421,0.011627906976744186,0.09090909090909091,0.40476190476190477,0.4473684210526316,0.29411764705882354,3.0,10.0,3.0,3.0,5.0,1.0,3.0,0.2,0.2,1.0,0.2127659574468085,1.0,3.0,3.0,1.0,6.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.02197802197802198,0.07142857142857142,0.4,0.0967741935483871,0.3333333333333333,1.0,0.0967741935483871,,,,,,,,,,,True,,,,,,,,
2863,1610612765,Damien Wilkins,Damien Wilkins,2863,DET,14735.0,246,-80,467,473,136,191,60,940,10,15,1.0,2,1.0,1.0,14,5.0,20.0,4.0,2.0,1.0,3.0,18,49,2.0,7.0,10,52,494,1.0,6,2.0,3.0,11.0,3.0,3.0,9.0,20,16,6.0,2.0,2.0,1.0,2.0,8,10,5.0,3.0,22,3.0,5,16,,21,5,26,,6,5.0,4.0,4.0,,8.0,4.0,10,,21,,13,,15,3.0,8,1.0,2.0,1.0,2.0,1.0,9.0,136,1.0,0.5555555555555556,0.5882352941176471,1.0,0.2857142857142857,0.3333333333333333,0.3673469387755102,0.16666666666666666,0.2727272727272727,0.375,0.16666666666666666,0.21428571428571427,0.41935483870967744,0.16666666666666666,0.28125,0.125,0.04081632653061224,0.07142857142857142,13.108614232209739,0.5,,0.10596026490066225,0.015544041450777202,0.08928571428571429,0.10144927536231885,0.02109704641350211,,,0.038461538461538464,0.07894736842105263,0.20454545454545456,0.057971014492753624,0.045454545454545456,,0.5,0.26785714285714285,0.6666666666666666,0.7142857142857143,0.7,0.25,0.35714285714285715,0.25,0.25,0.4,0.07142857142857142,0.05357142857142857,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.07142857142857142,1.0,0.14285714285714285,0.39285714285714285,0.5,0.5007754545454547,0.44184,0.4106576923076923,0.13114754098360656,0.14814814814814814,0.038461538461538464,0.17307692307692307,10.434693877551021,28.52857142857143,0.291220556745182,3.0,,1.0,2.0,1.0,,2.0,,1.0,,4.0,1.0,1.0,1.0,,2.0,,,,,,3.0,0.06666666666666667,,0.045454545454545456,0.0625,0.25,0.21428571428571427,0.23076923076923078,0.3333333333333333,1.0,1.0,1.0,,2.0,,1.0,0.25,0.25,1.0,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101198,1610612765,Will Bynum,Will Bynum,101198,DET,7024.0,117,-35,224,224,60,98,32,448,13,25,,1,4.0,8.0,7,4.0,12.0,1.0,,1.0,4.0,17,44,1.0,5.0,13,50,223,,5,,4.0,11.0,3.0,9.0,20.0,8,26,3.0,,3.0,1.0,3.0,10,15,6.0,4.0,35,2.0,5,9,,14,3,17,1.0,4,,9.0,5.0,4.0,13.0,4.0,4,,17,,14,,15,5.0,9,1.0,1.0,1.0,1.0,1.0,20.0,60,1.0,0.23529411764705882,0.23529411764705882,1.0,0.2,0.25,0.38636363636363635,,0.36363636363636365,0.37755102040816324,,0.39285714285714285,0.46296296296296297,,0.5555555555555556,0.10204081632653061,0.06818181818181818,0.14285714285714285,24.907063197026023,0.6923076923076923,,0.125,0.019801980198019802,0.15625,0.1346153846153846,0.022727272727272728,,0.038461538461538464,0.023809523809523808,0.1111111111111111,0.0625,0.15789473684210525,0.16666666666666666,0.038461538461538464,1.0,0.5102040816326531,0.52,0.5652173913043478,0.3076923076923077,0.14285714285714285,0.24489795918367346,0.3333333333333333,0.3333333333333333,,0.02040816326530612,0.08163265306122448,0.25,0.25,1.0,0.16666666666666666,,0.5714285714285714,0.5,,0.6122448979591837,0.3333333333333333,0.5470697916666667,0.46268000000000004,0.6349538461538462,0.16981132075471697,0.1875,,0.4,7.177272727272726,32.8,0.26785714285714285,,,1.0,5.0,4.0,,1.0,,4.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,4.0,0.08,,0.03225806451612903,0.037037037037037035,0.125,,,,,3.0,1.0,,1.0,,,,,,0.21428571428571427,,,1.0,,1.0,,1.0,,,,,,,,,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,True,,,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,10467.0,174,-25,310,314,58,67,55,624,7,15,5.0,10,,,2,,3.0,,,,2.0,7,20,,2.0,1,15,300,5.0,11,10.0,,,1.0,,,8,6,,4.0,2.0,,1.0,6,9,4.0,1.0,21,18.0,8,20,3.0,31,21,52,2.0,11,9.0,6.0,6.0,,11.0,1.0,7,,12,,13,4.0,8,,3,1.0,6.0,4.0,6.0,3.0,,58,1.0,0.5714285714285714,0.8,,,,0.35,0.45454545454545453,,0.3181818181818182,0.45454545454545453,,0.28846153846153844,0.4166666666666667,,0.09090909090909091,0.05,,10.0,0.5454545454545454,0.3,0.18691588785046728,0.13138686131386862,0.20512820512820512,0.1917808219178082,0.11797752808988764,0.17142857142857143,0.13333333333333333,0.10526315789473684,0.1111111111111111,0.16,0.23636363636363636,0.28,0.15384615384615385,0.5,0.6818181818181818,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.09090909090909091,0.13636363636363635,,,,,0.09090909090909091,,,,0.9090909090909091,0.5,,,,0.7727272727272727,,0.5757818181818183,0.6451399999999999,0.4587,0.12,0.13043478260869565,0.6666666666666666,,3.6799999999999997,25.9,0.1870967741935484,,,,3.0,3.0,1.0,3.0,,2.0,3.0,5.0,,1.0,,2.0,1.0,2.0,,1.0,,,1.0,,,0.07317073170731707,0.1,0.07142857142857142,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,0.4,,,,,,,,,,,,,,,True,,,,,,,,
201973,1610612765,Jonas Jerebko,Jonas Jerebko,201973,DET,19067.0,318,-121,589,599,156,157,90,1188,27,46,7.0,11,6.0,7.0,14,6.0,19.0,2.0,,5.0,15.0,36,79,6.0,17.0,31,121,626,7.0,14,26.0,12.0,17.0,6.0,12.0,48.0,52,20,15.0,12.0,15.0,5.0,10.0,9,11,7.0,1.0,24,18.0,18,25,6.0,49,25,74,3.0,12,6.0,10.0,2.0,8.0,19.0,3.0,18,,31,,30,4.0,34,2.0,11,7.0,4.0,3.0,4.0,2.0,48.0,156,5.0,0.7222222222222222,0.8666666666666667,0.8333333333333334,0.35294117647058826,0.35294117647058826,0.45569620253164556,0.5,0.7058823529411765,0.46875,0.4722222222222222,0.782608695652174,0.5401785714285714,0.5909090909090909,0.8,0.17708333333333334,0.12658227848101267,0.14285714285714285,18.81331403762663,0.5263157894736842,0.3157894736842105,0.13297872340425532,0.06896551724137931,0.2465753424657534,0.16475095785440613,0.07384615384615385,0.08433734939759036,0.04225352112676056,0.07476635514018691,0.11764705882352941,0.11764705882352941,0.1511627906976744,0.2545454545454545,0.06976744186046512,0.5,0.4791666666666667,0.5869565217391305,0.675,0.6666666666666666,0.14583333333333334,0.19791666666666666,0.3157894736842105,0.35294117647058826,1.0,0.020833333333333332,0.15625,0.3333333333333333,0.3333333333333333,0.8,0.6111111111111112,0.6363636363636364,0.30434782608695654,0.8571428571428571,,0.65625,0.3333333333333333,0.5414895833333333,0.5231281249999999,0.5306152173913044,0.10476190476190476,0.125,0.21487603305785125,0.39669421487603307,6.708860759493672,25.65294117647059,0.26485568760611206,3.0,9.0,,2.0,2.0,1.0,6.0,1.0,6.0,5.0,9.0,,3.0,2.0,,1.0,1.0,,,1.0,1.0,3.0,0.13043478260869565,0.07692307692307693,0.09375,0.06382978723404255,0.2222222222222222,0.21428571428571427,0.25,0.6666666666666666,1.0,6.0,,1.0,,,,0.5,0.5,1.0,0.2608695652173913,,1.0,3.0,1.0,4.0,,,,,0.25,0.10526315789473684,0.17647058823529413,0.14285714285714285,0.05555555555555555,,,0.16666666666666666,4.0,4.0,0.6666666666666666,0.6666666666666666,1.0,3.0,0.3333333333333333,,,,True,,,,,,,,
202731,1610612765,Vernon Macklin,Vernon Macklin,202731,DET,5369.0,89,9,178,181,86,107,18,359,12,19,4.0,7,6.0,8.0,7,,,,,,,14,26,,,6,34,169,4.0,8,8.0,7.0,12.0,,3.0,17.0,14,14,,8.0,,,1.0,3,3,1.0,2.0,6,9.0,4,8,3.0,15,9,24,1.0,3,3.0,2.0,2.0,,2.0,1.0,3,,4,,6,,12,,6,,2.0,1.0,2.0,1.0,17.0,86,,0.5,0.7,,,,0.5384615384615384,0.5,0.5833333333333334,0.5384615384615384,0.5,0.5833333333333334,0.53125,0.5,0.5666666666666667,,0.038461538461538464,,17.08542713567839,1.0,0.375,0.14035087719298245,0.14754098360655737,0.16666666666666666,0.14814814814814814,0.11392405063291139,0.25,0.16666666666666666,0.043478260869565216,0.18181818181818182,0.15789473684210525,0.1111111111111111,0.18181818181818182,0.09090909090909091,0.5,0.7307692307692307,0.631578947368421,0.6666666666666666,0.5833333333333334,0.2692307692307692,,,,,,,,,,0.875,0.5714285714285714,0.6666666666666666,0.75,,0.7307692307692307,,0.5957923076923077,0.604175,0.5709833333333333,0.1875,0.1875,0.23529411764705882,0.5,2.7038461538461536,,0.48314606741573035,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.05263157894736842,,,,,0.2857142857142857,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2732,1610612765,Ben Gordon,Ben Gordon,2732,DET,5844.0,97,-9,189,186,42,59,32,375,6,9,2.0,2,2.0,3.0,3,13.0,25.0,3.0,,1.0,7.0,19,37,2.0,10.0,10,54,180,3.0,3,7.0,6.0,8.0,2.0,4.0,19.0,18,20,6.0,2.0,7.0,1.0,2.0,2,3,1.0,1.0,7,3.0,3,4,,7,4,11,1.0,2,2.0,5.0,3.0,2.0,11.0,3.0,2,,4,,11,,13,1.0,7,,1.0,,1.0,,19.0,42,,0.47368421052631576,0.5,1.0,0.2,0.2,0.5135135135135135,1.0,0.75,0.46808510638297873,0.75,0.75,0.5094339622641509,0.875,0.7916666666666666,0.2127659574468085,0.05405405405405406,0.3333333333333333,28.31858407079646,0.45454545454545453,,0.06153846153846154,0.038461538461538464,0.16666666666666666,0.08433734939759036,0.0392156862745098,0.07692307692307693,,0.034482758620689655,0.047619047619047616,,0.10344827586206896,0.16666666666666666,0.041666666666666664,,0.19148936170212766,0.6666666666666666,0.6666666666666666,0.5,0.06382978723404255,0.5319148936170213,0.52,0.5416666666666666,0.46153846153846156,0.06382978723404255,0.14893617021276595,0.14285714285714285,0.14285714285714285,1.0,0.5,1.0,0.3,0.6666666666666666,,0.40425531914893614,0.14285714285714285,0.48864787234042556,0.5452833333333333,0.48536,0.1320754716981132,0.16279069767441862,0.12962962962962962,0.35185185185185186,13.597297297297297,25.259999999999998,0.2222222222222222,,1.0,,1.0,1.0,,1.0,,,2.0,6.0,,2.0,,1.0,,,,,,,,,,0.041666666666666664,0.05263157894736842,0.16666666666666666,,,,1.0,2.0,,1.0,2.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,,,1.0,,1.0,,1.0,,,,0.04,,,,,,0.25,1.0,1.0,0.5,0.5,,,,,,,True,,,,,,,,
