EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,BadPassOutOfBoundsTurnovers,PtsPutbacks,OffTwoPtRebounds,SelfOReb,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,PtsUnassisted3s,FTOffRebounds,StepOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedCorner3,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveAttempts,3pt And 1 Free Throw Trips,on
101144,1610612753,Von Wafer,Von Wafer,101144,ORL,10677.0,178,43,341,339,71,59,44,680,13.0,23.0,1.0,1.0,4.0,9.0,3.0,7.0,5.0,14.0,1.0,5.0,1.0,1.0,2.0,4.0,11.0,1.0,1.0,2.0,21.0,44,5.0,16.0,20.0,77.0,341,2.0,4.0,1.0,2.0,2.0,9.0,4.0,13.0,1.0,4.0,4.0,15.0,10.0,32.0,15.0,11.0,4.0,2.0,10.0,1.0,11.0,1.0,8.0,1.0,1.0,23.0,1.0,13.0,4.0,2.0,19.0,1.0,20.0,6,4.0,2.0,6.0,2.0,7.0,1.0,4.0,3.0,13,3.0,3.0,6.0,11.0,1.0,1.0,15.0,25.0,3.0,13.0,1.0,1.0,15.0,71,1.0,0.23809523809523808,0.23809523809523808,1.0,0.3125,0.5,0.25,0.3125,0.4772727272727273,0.5,0.3076923076923077,0.475,0.5833333333333334,0.3235294117647059,0.5422535211267606,0.6428571428571429,0.39473684210526316,0.26666666666666666,0.045454545454545456,0.043478260869565216,0.14285714285714285,21.31979695431472,0.46153846153846156,0.15384615384615385,0.04040404040404041,0.29545454545454547,0.014285714285714285,0.11888111888111888,0.0058823529411764705,0.01639344262295082,0.0967741935483871,0.029411764705882353,0.35135135135135137,0.38333333333333336,0.5652173913043478,0.5909090909090909,0.15384615384615385,0.11666666666666667,0.42857142857142855,0.5,0.3333333333333333,0.23333333333333334,0.35714285714285715,0.35714285714285715,0.4,0.08333333333333333,0.2,0.2,1.0,0.18333333333333332,0.36363636363636365,0.36363636363636365,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5294117647058824,0.4444444444444444,0.11764705882352941,0.11764705882352941,0.5,0.65,0.36363636363636365,0.5215625,0.5006666666666667,0.5808382352941176,0.18571428571428572,0.24074074074074073,0.11688311688311688,0.19480519480519481,8.465909090909092,24.868749999999995,0.20821114369501467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1716,1610612753,Larry Hughes,Larry Hughes,1716,ORL,3154.0,53,-13,89,97,12,8,17,186,,2.0,,,,,,2.0,2.0,2.0,,3.0,,,,1.0,2.0,1.0,,,2.0,6,1.0,5.0,,7.0,93,,,,1.0,,,,,,,,,4.0,,3.0,2.0,1.0,,1.0,2.0,3.0,1.0,1.0,,,8.0,1.0,1.0,3.0,,4.0,1.0,5.0,1,1.0,,2.0,1.0,4.0,,1.0,,6,2.0,,3.0,5.0,1.0,1.0,,,,,,,,12,,1.0,1.0,1.0,0.2,,,0.2,0.3333333333333333,,,0.3181818181818182,,,0.3181818181818182,,,0.45454545454545453,,,,15.74074074074074,0.3333333333333333,,0.09375,0.0625,0.05,0.08333333333333333,0.018867924528301886,0.07142857142857142,,0.21428571428571427,0.09090909090909091,0.18181818181818182,,,,0.18181818181818182,,,,0.18181818181818182,1.0,1.0,1.0,0.2727272727272727,,,,0.18181818181818182,0.5,0.5,1.0,,,,,,1.0,,,,,,0.6363636363636364,0.5,0.5162727272727273,0.6477,,,,,,10.249999999999998,24.16,0.1348314606741573,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201175,1610612753,Glen Davis,Glen Davis,201175,ORL,32620.0,544,21,1002,1010,149,129,142,2012,57.0,89.0,10.0,16.0,5.0,8.0,26.0,60.0,16.0,56.0,,1.0,,,,1.0,6.0,,1.0,3.0,99.0,205,1.0,7.0,48.0,249.0,1070,14.0,30.0,,,10.0,38.0,8.0,23.0,1.0,3.0,5.0,24.0,130.0,68.0,3.0,6.0,1.0,14.0,10.0,7.0,17.0,4.0,6.0,1.0,3.0,41.0,16.0,18.0,68.0,7.0,93.0,40.0,133.0,19,13.0,6.0,15.0,8.0,19.0,1.0,7.0,3.0,34,5.0,6.0,15.0,39.0,5.0,6.0,62.0,65.0,8.0,34.0,3.0,1.0,24.0,149,2.0,0.6565656565656566,0.7142857142857143,1.0,0.14285714285714285,,0.3333333333333333,0.14285714285714285,0.48292682926829267,0.4666666666666667,0.34782608695652173,0.4740566037735849,0.4666666666666667,0.36538461538461536,0.516597510373444,0.5428571428571428,0.41379310344827586,0.0330188679245283,0.06829268292682927,0.12359550561797752,0.05,23.458904109589042,0.4411764705882353,0.25925925925925924,0.2111801242236025,0.14754098360655737,0.07239819004524888,0.19369369369369369,0.0761904761904762,0.07471264367816093,0.16964285714285715,0.24786324786324787,0.15555555555555556,0.419811320754717,0.6404494382022472,0.7307692307692307,0.7368421052631579,0.2830188679245283,0.43333333333333335,0.45614035087719296,0.38461538461538464,0.2641509433962264,0.2857142857142857,0.2857142857142857,0.8125,0.0047169811320754715,,,,0.02830188679245283,0.16666666666666666,0.16666666666666666,1.0,0.5333333333333333,0.625,,,,,0.3076923076923077,0.625,,0.11538461538461539,0.3333333333333333,0.4528301886792453,0.16666666666666666,0.4908646226415094,0.534647619047619,0.47229615384615387,0.14285714285714285,0.1471861471861472,0.15261044176706828,0.0963855421686747,7.946829268292683,26.47142857142857,0.14870259481037923,3.0,3.0,16.0,24.0,4.0,1.0,2.0,8.0,6.0,6.0,2.0,5.0,3.0,2.0,5.0,3.0,3.0,2.0,0.07894736842105263,0.13709677419354838,0.0273972602739726,0.04672897196261682,0.06382978723404255,0.21505376344086022,0.125,0.041237113402061855,0.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,117815.0,1964,273,3680,3645,672,537,507,7325,139.0,245.0,82.0,133.0,19.0,40.0,10.0,36.0,17.0,54.0,49.0,112.0,6.0,15.0,26.0,117.0,310.0,19.0,20.0,48.0,166.0,335,166.0,422.0,150.0,980.0,3790,83.0,147.0,10.0,34.0,45.0,241.0,21.0,53.0,35.0,74.0,41.0,188.0,158.0,174.0,495.0,310.0,117.0,37.0,33.0,21.0,54.0,15.0,18.0,9.0,6.0,129.0,70.0,56.0,172.0,19.0,247.0,224.0,471.0,50,38.0,12.0,32.0,20.0,25.0,4.0,12.0,6.0,57,13.0,6.0,67.0,146.0,2.0,3.0,141.0,171.0,16.0,70.0,14.0,3.0,188.0,669,13.0,0.4759036144578313,0.7247706422018348,0.9939759036144579,0.3933649289099526,0.29411764705882354,0.47297297297297297,0.3933649289099526,0.4955223880597015,0.564625850340136,0.39622641509433965,0.5482166446499339,0.5414364640883977,0.5787401574803149,0.5880579010856454,0.5965346534653465,0.636986301369863,0.5574636723910171,0.11044776119402985,0.1306122448979592,0.1388888888888889,20.72514619883041,0.5614035087719298,0.2289156626506024,0.13500784929356358,0.11814345991561181,0.09126466753585398,0.13043478260869565,0.12011173184357542,0.09491525423728814,0.14558472553699284,0.12625250501002003,0.10511363636363637,0.3236459709379128,0.5673469387755102,0.6525821596244131,0.43884892086330934,0.047556142668428,0.2777777777777778,0.3225806451612903,0.3,0.071334214002642,0.3148148148148148,0.3148148148148148,0.8823529411764706,0.14795244385733158,0.4375,0.4375,1.0,0.4095112285336856,0.3774193548387097,0.3774193548387097,0.9914529914529915,0.7348066298342542,0.6165413533834586,0.08287292817679558,0.4,1.0,0.10497237569060773,0.31496062992125984,0.475,0.2047244094488189,0.3779527559055118,0.4166666666666667,0.8811096433289299,0.3774193548387097,0.5567788639365918,0.5836808270676689,0.5407023622047245,0.09079754601226994,0.17994858611825193,0.24591836734693878,0.19183673469387755,5.096119402985075,24.945023696682462,0.1826086956521739,6.0,4.0,114.0,145.0,21.0,8.0,13.0,10.0,14.0,14.0,,25.0,12.0,13.0,26.0,19.0,,15.0,0.14173998044965788,0.15456674473067916,0.14285714285714285,0.12297734627831715,0.07909604519774012,0.1348314606741573,0.1557377049180328,0.05511811023622047,0.7307692307692307,0.0975609756097561,15.0,4.0,3.0,9.0,3.0,1.0,7.0,4.0,1.0,1.0,1.0,1.0,0.0661764705882353,0.21052631578947367,1.0,0.5769230769230769,0.009389671361502348,,,,,,,,,,True
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,69066.0,1151,215,2161,2141,404,293,290,4302,46.0,78.0,1.0,2.0,8.0,15.0,11.0,27.0,23.0,71.0,13.0,32.0,,2.0,7.0,53.0,148.0,19.0,15.0,35.0,80.0,176,66.0,180.0,53.0,411.0,2202,3.0,8.0,8.0,21.0,2.0,32.0,15.0,34.0,17.0,42.0,18.0,99.0,46.0,114.0,117.0,148.0,53.0,8.0,95.0,73.0,168.0,45.0,75.0,12.0,8.0,409.0,3.0,43.0,77.0,7.0,127.0,14.0,141.0,33,14.0,19.0,55.0,44.0,45.0,3.0,11.0,3.0,100,4.0,19.0,42.0,86.0,3.0,4.0,59.0,74.0,4.0,28.0,8.0,1.0,99.0,401,8.0,0.2875,0.2911392405063291,0.5909090909090909,0.36666666666666664,0.38095238095238093,0.40476190476190477,0.36666666666666664,0.45454545454545453,0.375,0.4411764705882353,0.5028089887640449,0.5172413793103449,0.5328947368421053,0.5269230769230769,0.5333333333333333,0.5561797752808989,0.5056179775280899,0.045454545454545456,0.07692307692307693,0.07407407407407407,19.568690095846645,0.55,0.16666666666666666,0.09821428571428571,0.15579710144927536,0.006726457399103139,0.11320754716981132,0.012770137524557957,0.005988023952095809,0.08239700374531835,0.11666666666666667,0.1674641148325359,0.21910112359550563,0.5897435897435898,0.6388888888888888,0.391304347826087,0.07584269662921349,0.4074074074074074,0.44,0.18181818181818182,0.199438202247191,0.323943661971831,0.323943661971831,0.13043478260869565,0.0898876404494382,0.40625,0.40625,0.9230769230769231,0.4157303370786517,0.3581081081081081,0.3581081081081081,0.5094339622641509,0.06896551724137931,0.5,0.06896551724137931,,,0.6551724137931034,0.19736842105263158,0.5333333333333333,0.09210526315789473,0.4605263157894737,0.42857142857142855,0.7247191011235955,0.3581081081081081,0.5166071830985915,0.5130647058823529,0.4969710526315789,0.07853403141361257,0.14,0.07785888077858881,0.24087591240875914,9.856250000000001,25.397777777777776,0.1869504858861638,28.0,26.0,2.0,10.0,1.0,,1.0,,2.0,1.0,2.0,14.0,5.0,7.0,15.0,11.0,,8.0,0.017482517482517484,0.023809523809523808,0.01775147928994083,0.006622516556291391,0.008928571428571428,0.09216589861751152,0.11940298507462686,0.005025125628140704,0.7333333333333333,,2.0,8.0,81.0,1.0,5.0,,,2.0,1.0,,,,0.011494252873563218,0.42105263157894735,0.75,0.2857142857142857,0.01098901098901099,1.0,2.0,,,,,,,,True
2047,1610612753,Quentin Richardson,Quentin Richardson,2047,ORL,23659.0,394,2,730,732,137,117,110,1462,11.0,16.0,2.0,3.0,1.0,2.0,1.0,7.0,3.0,13.0,7.0,14.0,1.0,1.0,2.0,15.0,43.0,2.0,1.0,10.0,15.0,36,22.0,57.0,15.0,111.0,749,2.0,3.0,1.0,3.0,6.0,13.0,1.0,6.0,2.0,12.0,5.0,13.0,14.0,16.0,66.0,43.0,15.0,2.0,6.0,9.0,15.0,5.0,4.0,1.0,1.0,39.0,2.0,10.0,36.0,4.0,50.0,8.0,58.0,14,9.0,5.0,8.0,8.0,7.0,,,1.0,15,2.0,4.0,19.0,38.0,,1.0,15.0,17.0,,5.0,2.0,,13.0,137,2.0,0.4666666666666667,0.5,1.0,0.38596491228070173,0.3333333333333333,0.16666666666666666,0.38596491228070173,0.4166666666666667,0.6666666666666666,0.16666666666666666,0.5161290322580645,0.5833333333333334,0.2222222222222222,0.5495049504950495,0.7222222222222222,0.30952380952380953,0.6129032258064516,0.05555555555555555,,0.14285714285714285,13.488372093023257,0.5333333333333333,0.23529411764705882,0.1565217391304348,0.10416666666666667,0.012269938650306749,0.1411042944785276,0.015503875968992248,0.014814814814814815,0.17333333333333334,0.16842105263157894,0.12307692307692308,0.17204301075268819,0.6875,0.6875,0.5454545454545454,0.07526881720430108,0.14285714285714285,0.16666666666666666,,0.13978494623655913,0.23076923076923078,0.25,0.3333333333333333,0.15053763440860216,0.5,0.5384615384615384,1.0,0.46236559139784944,0.3488372093023256,0.3488372093023256,1.0,0.5,0.6666666666666666,0.16666666666666666,1.0,1.0,0.3333333333333333,0.1111111111111111,0.5,0.1111111111111111,0.5555555555555556,0.1,0.7849462365591398,0.3488372093023256,0.5353666666666667,0.512725,0.49376111111111104,0.06060606060606061,0.12195121951219512,0.11711711711711711,0.11711711711711711,9.119444444444447,25.045614035087727,0.18767123287671234,4.0,5.0,2.0,4.0,,,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,3.0,2.0,,4.0,0.017857142857142856,,0.01639344262295082,0.0410958904109589,,0.11666666666666667,0.06451612903225806,,0.6666666666666666,,1.0,,,2.0,,,,1.0,,,,,0.07692307692307693,,,0.5,0.017241379310344827,,,1.0,0.017543859649122806,0.07692307692307693,0.07142857142857142,,,,True
2768,1610612753,Chris Duhon,Chris Duhon,2768,ORL,36363.0,606,106,1123,1121,268,181,136,2244,15.0,27.0,,,7.0,12.0,,10.0,4.0,10.0,4.0,10.0,,1.0,2.0,14.0,41.0,4.0,3.0,7.0,19.0,47,18.0,51.0,5.0,97.0,1111,1.0,2.0,2.0,5.0,,8.0,8.0,18.0,3.0,9.0,3.0,28.0,8.0,30.0,39.0,41.0,14.0,6.0,43.0,37.0,80.0,28.0,26.0,7.0,10.0,197.0,3.0,13.0,26.0,,39.0,8.0,47.0,17,11.0,6.0,20.0,11.0,13.0,3.0,9.0,3.0,33,3.0,4.0,20.0,37.0,,,11.0,6.0,,1.0,2.0,,28.0,268,2.0,0.21052631578947367,0.21052631578947367,0.7222222222222222,0.35294117647058826,0.4,0.3333333333333333,0.35294117647058826,0.40425531914893614,0.5,0.4444444444444444,0.46938775510204084,0.5714285714285714,0.46296296296296297,0.4801980198019802,0.5714285714285714,0.4827586206896552,0.5204081632653061,0.1276595744680851,0.07407407407407407,0.4,10.387596899224805,0.6060606060606061,,0.06388206388206388,0.08666666666666667,0.014354066985645933,0.07001795332136446,0.01338432122370937,0.017142857142857144,0.03816793893129771,0.07894736842105263,0.08108108108108109,0.2755102040816326,0.5555555555555556,0.6,0.06666666666666667,0.10204081632653061,,,,0.10204081632653061,0.4,0.4,0.75,0.10204081632653061,0.4,0.4,1.0,0.41836734693877553,0.34146341463414637,0.34146341463414637,0.6428571428571429,,,0.14285714285714285,,,0.5714285714285714,0.4444444444444444,0.5833333333333334,0.07407407407407407,0.25925925925925924,0.42857142857142855,0.7959183673469388,0.34146341463414637,0.5403239795918368,0.4748200000000001,0.5352796296296297,0.010101010101010102,0.020833333333333332,0.08247422680412371,0.28865979381443296,6.593617021276596,25.18039215686275,0.23864648263579696,9.0,4.0,,4.0,2.0,2.0,1.0,1.0,,4.0,,3.0,,1.0,4.0,2.0,,2.0,0.012738853503184714,0.017094017094017096,0.022222222222222223,,,0.07258064516129033,0.10256410256410256,0.03773584905660377,0.5,,,2.0,15.0,1.0,3.0,,,,1.0,1.0,,,0.024390243902439025,0.5,,,,,2.0,,,,,,,,True
201947,1610612753,Earl Clark,Earl Clark,201947,ORL,8620.0,144,-4,267,267,54,75,43,534,10.0,18.0,2.0,7.0,2.0,2.0,3.0,9.0,6.0,11.0,,,,,,,,,,,19.0,38,,,8.0,46.0,291,5.0,12.0,,,,10.0,5.0,7.0,,,4.0,14.0,28.0,10.0,,,,4.0,3.0,4.0,7.0,3.0,1.0,,2.0,18.0,7.0,7.0,14.0,2.0,23.0,18.0,41.0,2,1.0,1.0,6.0,2.0,3.0,1.0,4.0,,9,1.0,3.0,14.0,22.0,,2.0,9.0,11.0,1.0,4.0,2.0,1.0,14.0,54,2.0,0.7368421052631579,0.9333333333333333,,,,,,0.5,0.4166666666666667,0.7142857142857143,0.5,0.4166666666666667,0.7142857142857143,0.5348837209302325,0.4166666666666667,0.7777777777777778,,0.10526315789473684,0.1111111111111111,0.2222222222222222,16.149068322981364,0.6666666666666666,0.25,0.15217391304347827,0.2,0.15555555555555556,0.16535433070866143,0.1267605633802817,0.10256410256410256,0.1,0.1724137931034483,0.2,0.47368421052631576,0.5555555555555556,0.625,0.8,0.23684210526315788,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.2894736842105263,0.5454545454545454,0.5454545454545454,0.8333333333333334,,,,,,,,,0.5833333333333334,0.2857142857142857,,,,,0.2857142857142857,1.0,,,,0.47368421052631576,,0.5092631578947368,0.5260666666666667,0.4562428571428571,0.0975609756097561,0.0975609756097561,0.21739130434782608,0.30434782608695654,7.473684210526316,,0.20224719101123595,1.0,,8.0,11.0,2.0,,3.0,,1.0,,,5.0,2.0,3.0,5.0,3.0,1.0,3.0,0.1134020618556701,0.14814814814814814,0.125,0.07894736842105263,0.5,0.18181818181818182,0.2,0.14285714285714285,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,75137.0,1252,180,2359,2328,376,347,335,4687,83.0,143.0,7.0,12.0,13.0,23.0,16.0,47.0,35.0,88.0,5.0,25.0,1.0,2.0,5.0,57.0,143.0,11.0,10.0,34.0,134.0,278,62.0,168.0,43.0,497.0,2470,10.0,20.0,4.0,13.0,,32.0,22.0,47.0,11.0,39.0,22.0,99.0,52.0,216.0,117.0,143.0,57.0,27.0,134.0,117.0,251.0,81.0,99.0,14.0,21.0,619.0,14.0,33.0,65.0,7.0,105.0,19.0,124.0,31,17.0,14.0,63.0,40.0,34.0,3.0,23.0,5.0,97,4.0,10.0,48.0,98.0,1.0,4.0,84.0,54.0,3.0,15.0,10.0,,99.0,373,9.0,0.19402985074626866,0.19548872180451127,0.6290322580645161,0.36904761904761907,0.3076923076923077,0.28205128205128205,0.36904761904761907,0.48201438848920863,0.5,0.46808510638297873,0.5089686098654709,0.48484848484848486,0.4476744186046512,0.5276595744680851,0.48484848484848486,0.495,0.37668161434977576,0.09712230215827339,0.13986013986013987,0.10638297872340426,20.60429559519476,0.6494845360824743,0.12962962962962962,0.08014796547472257,0.11186440677966102,0.027131782945736434,0.08860759493670886,0.016493055555555556,0.031578947368421054,0.08455882352941177,0.09174311926605505,0.1031390134529148,0.32062780269058294,0.5804195804195804,0.6747967479674797,0.25301204819277107,0.10538116591928251,0.3404255319148936,0.38095238095238093,0.0625,0.19730941704035873,0.3977272727272727,0.4069767441860465,0.11428571428571428,0.05605381165919283,0.2,0.2,1.0,0.32062780269058294,0.3986013986013986,0.4014084507042254,0.5964912280701754,0.36363636363636365,0.5833333333333334,0.06060606060606061,0.5,1.0,0.3333333333333333,0.26744186046511625,0.5652173913043478,0.05813953488372093,0.3953488372093023,0.29411764705882354,0.6973094170403588,0.3986013986013986,0.5262578651685392,0.495815,0.4916104651162791,0.03695652173913044,0.05172413793103448,0.06438631790744467,0.19919517102615694,8.357913669064747,25.33511904761904,0.15938957185247987,36.0,12.0,2.0,5.0,1.0,2.0,2.0,1.0,,14.0,4.0,4.0,3.0,1.0,4.0,2.0,,10.0,0.007861635220125786,0.010714285714285714,0.005681818181818182,0.005555555555555556,0.014705882352941176,0.05660377358490566,0.1388888888888889,0.004629629629629629,0.5,0.14285714285714285,1.0,3.0,69.0,,4.0,,1.0,2.0,,,,,,0.2727272727272727,0.6666666666666666,0.2,0.011764705882352941,,,1.0,0.005952380952380952,0.022727272727272728,,0.006993006993006993,,,True
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,72486.0,1208,276,2275,2234,452,317,303,4509,191.0,271.0,42.0,58.0,21.0,32.0,64.0,155.0,,5.0,,,,,,,3.0,,,3.0,255.0,431,,3.0,153.0,663.0,2293,48.0,71.0,,,26.0,122.0,27.0,48.0,,3.0,56.0,110.0,276.0,234.0,,,,42.0,19.0,40.0,59.0,36.0,15.0,,4.0,158.0,46.0,101.0,225.0,16.0,342.0,120.0,462.0,54,30.0,24.0,40.0,11.0,56.0,5.0,29.0,8.0,96,12.0,13.0,47.0,91.0,4.0,23.0,249.0,326.0,30.0,142.0,36.0,5.0,110.0,449,32.0,0.5411764705882353,0.6272727272727273,,,,,,0.5916473317865429,0.676056338028169,0.5625,0.5875576036866359,0.676056338028169,0.5294117647058824,0.5695876288659794,0.5865384615384616,0.5392156862745098,0.0069124423963133645,0.09744779582366589,0.08856088560885608,0.11612903225806452,25.769669327251997,0.4166666666666667,0.3333333333333333,0.2764127764127764,0.33666666666666667,0.09956709956709957,0.2926391382405745,0.1147227533460803,0.0935672514619883,0.26515151515151514,0.2994011976047904,0.34684684684684686,0.6244239631336406,0.7047970479704797,0.7732793522267206,0.5654450261780105,0.35714285714285715,0.4129032258064516,0.46715328467153283,0.46875,0.01152073732718894,,,,,,,,0.0069124423963133645,,,,0.8169014084507042,0.7241379310344828,,,,,0.6274509803921569,0.65625,,0.058823529411764705,,0.631336405529954,,0.5295981438515082,0.5537156862745097,0.5173187499999999,0.2600732600732601,0.26151012891344383,0.18401206636500755,0.16591251885369532,3.5733178654292366,71.56666666666666,0.1986813186813187,4.0,6.0,70.0,74.0,12.0,1.0,6.0,,19.0,1.0,,74.0,47.0,26.0,74.0,42.0,16.0,2.0,0.1267123287671233,0.1724137931034483,0.08823529411764706,0.0915032679738562,0.11666666666666667,0.25462962962962965,0.3076923076923077,0.08955223880597014,0.5675675675675675,0.14285714285714285,,,,,1.0,,,,,,,9.0,,,,,,,1.0,,,,,,3.0,,True
