EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,FG2A,OpponentPoints,PenaltyFG2A,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PtsPutbacks,FTDefRebounds,SelfOReb,BlockingFouls,Clear Path Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,SecondChanceFtPoints,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,FTOffRebounds,BlockingFoulsDrawn,OffensiveGoaltends,OffFTReboundPct,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,HeaveAttempts,Blocked3s,BlockedArc3,on,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes
101142,1610612748,Ronny Turiaf,Ronny Turiaf,101142,MIA,1141.0,19,-9,35,34,3.0,2.0,6.0,69,1.0,1.0,1.0,37,1.0,4.0,3.0,3.0,4.0,7.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,9.523809523809524,0.6666666666666666,0.25,0.26666666666666666,0.21428571428571427,0.2,0.2,0.2,0.4,0.2,0.3333333333333333,1.0,1.0,1.0,0.6541,0.6541,1.2,0.08571428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,12499.0,208,1,401,398,134.0,123.0,46.0,799,22.0,6.0,42.0,409,10.0,3.0,6.0,14.0,4.0,18.0,10.0,7.0,12.0,3.0,3.0,22.0,2.0,8.0,21.0,17.0,3.0,3.0,3.0,134.0,21.0989010989011,0.45454545454545453,0.047244094488188976,0.025210084033613446,0.07608695652173914,0.022222222222222223,0.046511627906976744,,0.02631578947368421,0.05128205128205128,0.06976744186046512,0.3142857142857143,0.2857142857142857,0.7142857142857143,0.5341934782608696,0.5452575,6.521428571428572,0.3341645885286783,14.0,1.0,4.0,5.0,14.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,6.0,24.0,4.0,4.0,10.0,20.0,7.0,28.0,10.0,71.0,2.0,5.0,6.0,5.0,11.0,4.0,31.0,6.0,34.0,12.0,9.0,24.0,6.0,1.0,20.0,8.0,28.0,3.0,5.0,14.0,1.0,5.0,64.0,1.0,8.0,6.0,2.0,4.0,2.0,1.0,1.0,8.0,2.0,2.0,3.0,12.0,3.0,1.0,5.0,2.0,2.0,31.0,4.0,2.0,0.15,0.15,0.5714285714285714,0.25,0.45454545454545453,0.25,0.47619047619047616,0.6,0.4357142857142857,0.6428571428571429,0.47297297297297297,0.6739130434782609,0.4,0.023809523809523808,0.045454545454545456,0.14035087719298245,0.01639344262295082,0.022727272727272728,0.022222222222222223,0.14893617021276595,0.1,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.14285714285714285,0.2,0.35714285714285715,0.35714285714285715,0.08571428571428572,0.16666666666666666,0.16666666666666666,1.0,0.05714285714285714,0.25,0.25,1.0,0.34285714285714286,0.25,0.25,0.5,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.6666666666666666,0.047619047619047616,1.0,0.47619047619047616,0.4,0.25,0.5028900000000001,0.06944444444444445,0.11363636363636363,0.43661971830985913,25.639285714285712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,45141.0,752,149,1403,1401,364.0,375.0,167.0,2804,30.0,3.0,92.0,1407,14.0,19.0,74.0,106.0,22.0,128.0,17.0,11.0,13.0,2.0,6.0,30.0,5.0,28.0,58.0,17.0,6.0,4.0,6.0,364.0,15.07191994996873,0.5666666666666667,0.15320910973084886,0.041304347826086954,0.15080527086383602,0.03594771241830065,0.01948051948051948,0.037037037037037035,0.06432748538011696,0.09333333333333334,0.16201117318435754,0.14354066985645933,0.07317073170731707,0.7033492822966507,0.5207721153846155,0.5028474999999999,12.621739130434783,0.2594440484675695,15.0,11.0,2.0,2.0,7.0,21.0,55.0,17.0,38.0,1.0,3.0,9.0,36.0,79.0,7.0,9.0,18.0,38.0,53.0,117.0,2.0,237.0,15.0,8.0,6.0,12.0,27.0,,48.0,52.0,24.0,147.0,12.0,79.0,36.0,6.0,33.0,9.0,42.0,4.0,5.0,12.0,9.0,12.0,93.0,3.0,29.0,14.0,12.0,2.0,7.0,2.0,,3.0,1.0,,2.0,5.0,,1.0,2.0,,2.0,48.0,3.0,,0.6842105263157895,0.8125,0.9245283018867925,0.452991452991453,0.4444444444444444,0.452991452991453,0.41304347826086957,0.42857142857142855,0.562200956937799,0.5853658536585366,0.5616113744075829,0.5853658536585366,0.5598086124401914,0.06521739130434782,0.13333333333333333,0.145,0.019736842105263157,0.019230769230769232,0.2012987012987013,0.16352201257861634,0.07317073170731707,0.3333333333333333,0.5,0.5769230769230769,0.5333333333333333,0.03349282296650718,0.2857142857142857,0.4,0.2631578947368421,0.38181818181818183,0.38181818181818183,0.7619047619047619,0.18181818181818182,0.4473684210526316,0.4473684210526316,1.0,0.37799043062200954,0.45569620253164556,0.45569620253164556,0.8888888888888888,0.4782608695652174,0.043478260869565216,0.30434782608695654,0.6666666666666666,0.21951219512195122,0.3333333333333333,0.43902439024390244,0.5,0.45569620253164556,0.5511722222222222,0.009478672985781991,0.02127659574468085,0.20253164556962025,24.69316239316239,7.0,1.0,3.0,9.0,4.0,30.0,12.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,0.5,0.6,0.6521739130434783,0.6521739130434783,0.2857142857142857,0.06521739130434782,0.020833333333333332,0.018867924528301886,1.0,0.6363636363636364,0.14285714285714285,1.0,1.0,0.42857142857142855,0.6666666666666666,0.12658227848101267,,,,,,,,,,,,,,,,,,True,,,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,24215.0,404,36,747,745,185.0,183.0,96.0,1492,14.0,5.0,32.0,756,6.0,9.0,15.0,27.0,15.0,42.0,5.0,5.0,6.0,,,11.0,1.0,10.0,19.0,16.0,9.0,8.0,9.0,185.0,9.906759906759907,0.45454545454545453,0.06382978723404255,0.036734693877551024,0.07058823529411765,0.043859649122807015,0.036585365853658534,0.014285714285714285,0.053763440860215055,0.07936507936507936,0.06741573033707865,0.2,0.2631578947368421,0.7428571428571429,0.5385114285714286,0.5745315789473684,7.659374999999999,0.24765729585006693,7.0,5.0,3.0,5.0,12.0,4.0,6.0,10.0,23.0,3.0,4.0,8.0,3.0,15.0,2.0,2.0,5.0,16.0,13.0,38.0,5.0,76.0,6.0,5.0,4.0,6.0,13.0,4.0,30.0,20.0,12.0,39.0,,15.0,3.0,2.0,18.0,10.0,28.0,6.0,4.0,8.0,4.0,6.0,66.0,6.0,9.0,19.0,11.0,8.0,3.0,,1.0,1.0,,1.0,4.0,8.0,,,1.0,3.0,4.0,30.0,2.0,3.0,0.625,0.6666666666666666,1.0,0.34210526315789475,0.46153846153846156,0.34210526315789475,0.5,0.6666666666666666,0.5071428571428571,0.6842105263157895,0.5135135135135135,0.6818181818181818,0.5428571428571428,0.0625,0.14285714285714285,0.08571428571428572,0.061855670103092786,0.03076923076923077,0.04819277108433735,0.08333333333333333,0.09523809523809523,0.4444444444444444,0.5,0.5833333333333334,0.7142857142857143,0.17142857142857143,0.4166666666666667,0.4166666666666667,0.08571428571428572,0.6666666666666666,0.6666666666666666,0.5,0.32857142857142857,0.43478260869565216,0.45454545454545453,1.0,0.21428571428571427,0.2,0.21428571428571427,1.0,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.6,0.42105263157894735,0.5,0.2631578947368421,0.4,0.2,0.5539722222222223,0.014084507042253521,0.030303030303030304,0.39473684210526316,24.076315789473686,2.0,2.0,,2.0,2.0,11.0,2.0,3.0,,,,,2.0,,1.0,1.0,0.4,0.3333333333333333,0.45454545454545453,0.4583333333333333,,0.13636363636363635,0.125,,0.6,0.4,,0.6666666666666666,1.0,,,0.14473684210526316,1.0,2.0,1.0,0.05263157894736842,0.043478260869565216,0.06666666666666667,,,,,,,,,,,,True,,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,23448.0,391,111,748,739,309.0,307.0,88.0,1487,72.0,38.0,189.0,747,83.0,13.0,52.0,74.0,19.0,93.0,21.0,15.0,19.0,3.0,6.0,40.0,5.0,10.0,21.0,82.0,13.0,12.0,13.0,309.0,36.89776733254994,0.525,0.2184873949579832,0.05829596412556054,0.1994219653179191,0.057692307692307696,0.14705882352941177,0.031746031746031744,0.010869565217391304,0.17721518987341772,0.26506024096385544,0.3185840707964602,0.3619047619047619,0.4823008849557522,0.47954622222222215,0.4899451923076924,9.566137566137566,0.41310160427807485,55.0,15.0,28.0,24.0,49.0,24.0,68.0,,4.0,,,2.0,11.0,33.0,2.0,7.0,20.0,103.0,11.0,37.0,96.0,335.0,25.0,2.0,45.0,7.0,22.0,49.0,160.0,44.0,162.0,9.0,24.0,33.0,11.0,5.0,48.0,24.0,72.0,16.0,8.0,27.0,4.0,17.0,168.0,5.0,17.0,23.0,19.0,4.0,6.0,1.0,3.0,19.0,1.0,3.0,4.0,112.0,13.0,2.0,49.0,13.0,8.0,160.0,3.0,8.0,0.21359223300970873,0.2268041237113402,0.2727272727272727,0.2972972972972973,0.3181818181818182,0.2972972972972973,0.544973544973545,0.5421686746987951,0.5287610619469026,0.5285714285714286,0.6072727272727273,0.62109375,0.16371681415929204,0.026455026455026454,0.027777777777777776,0.1574074074074074,0.056179775280898875,0.06557377049180328,0.21052631578947367,0.15730337078651685,0.15789473684210525,0.6153846153846154,0.7638888888888888,0.7857142857142857,0.32727272727272727,0.2168141592920354,0.4897959183673469,0.5217391304347826,0.3008849557522124,0.35294117647058826,0.35294117647058826,0.041666666666666664,0.017699115044247787,,,,0.14601769911504425,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.5555555555555556,,0.07407407407407407,0.7368421052631579,0.01904761904761905,,0.19047619047619047,0.35,0.3333333333333333,0.50005,0.18702290076335878,0.21777777777777776,0.47761194029850745,25.75135135135135,12.0,,,17.0,,40.0,12.0,5.0,5.0,,,2.0,1.0,,1.0,1.0,,0.68,0.6296296296296297,0.6896551724137931,0.061224489795918366,0.18518518518518517,0.03571428571428571,0.05102040816326531,0.125,0.8,0.25,,,,,0.11940298507462686,6.0,,1.0,,,,1.0,2.0,1.0,0.03125,,,,,,,,True,,,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,21142.0,352,116,647,644,101.0,94.0,80.0,1291,63.0,11.0,150.0,633,13.0,25.0,36.0,57.0,31.0,88.0,5.0,1.0,11.0,2.0,4.0,16.0,,10.0,24.0,43.0,7.0,5.0,7.0,101.0,25.77181208053691,0.3125,0.15450643776824036,0.10869565217391304,0.15223880597014924,0.10839160839160839,0.20833333333333334,0.08695652173913043,0.0449438202247191,0.11842105263157894,0.16666666666666666,0.41721854304635764,0.8461538461538461,0.423841059602649,0.4905529801324503,0.5755692307692307,8.675333333333331,0.1561051004636785,37.0,27.0,5.0,14.0,44.0,23.0,43.0,,,,,,,1.0,,,,74.0,,1.0,48.0,196.0,34.0,,6.0,,,5.0,17.0,74.0,74.0,,,1.0,,11.0,10.0,8.0,18.0,8.0,,4.0,,6.0,44.0,6.0,15.0,6.0,5.0,1.0,,,1.0,1.0,2.0,3.0,1.0,55.0,5.0,,30.0,,4.0,17.0,,,0.5,0.578125,,,,,0.49333333333333335,0.46153846153846156,0.4900662251655629,0.46153846153846156,0.5568181818181818,0.53125,0.006622516556291391,0.07333333333333333,0.09523809523809523,0.14705882352941177,0.10714285714285714,0.125,0.1791044776119403,0.1625,0.09090909090909091,0.5714285714285714,0.5873015873015873,0.6491228070175439,0.35135135135135137,0.2913907284768212,0.3181818181818182,0.358974358974359,0.2847682119205298,0.5348837209302325,0.5348837209302325,0.782608695652174,,,,,0.006622516556291391,,,,0.7941176470588235,,,0.45454545454545453,,,,,,0.5635142857142857,0.17045454545454544,0.17142857142857143,0.08673469387755102,24.3,13.0,,,17.0,,38.0,20.0,6.0,9.0,,,2.0,,,2.0,2.0,,0.5,0.5,0.5277777777777778,0.11363636363636363,0.3157894736842105,0.0625,0.13636363636363635,0.42857142857142855,0.48148148148148145,0.07692307692307693,,,,,0.19387755102040816,4.0,,,,,,,,,,3.0,,,,,,,True,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,30220.0,504,96,925,932,189.0,229.0,110.0,1857,39.0,6.0,102.0,905,14.0,27.0,64.0,105.0,37.0,142.0,11.0,4.0,8.0,2.0,7.0,19.0,1.0,22.0,42.0,28.0,9.0,4.0,9.0,189.0,12.428842504743834,0.5789473684210527,0.19937694704049844,0.08463949843260188,0.19271948608137046,0.0889423076923077,0.1588785046728972,0.05747126436781609,0.04,0.23232323232323232,0.20353982300884957,0.38235294117647056,0.42857142857142855,0.38235294117647056,0.4903568627450981,0.5066214285714284,9.483333333333333,0.20432432432432432,23.0,15.0,6.0,6.0,16.0,21.0,47.0,,,,,,,,,,,50.0,,,17.0,117.0,17.0,,11.0,,,7.0,29.0,74.0,26.0,,,,,9.0,10.0,4.0,14.0,2.0,2.0,4.0,2.0,4.0,32.0,10.0,26.0,14.0,9.0,5.0,3.0,,1.0,3.0,1.0,1.0,3.0,23.0,2.0,1.0,9.0,3.0,6.0,29.0,2.0,3.0,0.74,0.8809523809523809,,,,,0.49019607843137253,0.7857142857142857,0.49019607843137253,0.7857142857142857,0.5223214285714286,0.8055555555555556,,0.08823529411764706,0.15384615384615385,0.1780821917808219,0.10309278350515463,0.109375,0.1651376146788991,0.17117117117117117,0.2,0.6666666666666666,0.5897435897435898,0.696969696969697,0.6086956521739131,0.1568627450980392,0.375,0.46153846153846156,0.46078431372549017,0.44680851063829785,0.44680851063829785,0.9523809523809523,,,,,,,,,0.8823529411764706,,,1.0,,,,,,0.58258,0.08256880733944955,0.08256880733944955,0.24786324786324787,,9.0,,,10.0,,23.0,16.0,15.0,2.0,2.0,,3.0,2.0,,5.0,,,0.5882352941176471,0.5882352941176471,0.6052631578947368,0.1875,0.45454545454545453,0.09090909090909091,0.046511627906976744,0.5,0.6,0.2222222222222222,,,,,0.19658119658119658,3.0,,3.0,,,,,,,,,,,,,,,True,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,11042.0,184,101,352,344,96.0,80.0,36.0,696,50.0,15.0,101.0,333,25.0,7.0,7.0,10.0,8.0,18.0,11.0,4.0,4.0,1.0,7.0,15.0,,9.0,13.0,37.0,8.0,4.0,8.0,96.0,37.56345177664975,0.7333333333333333,0.04794520547945205,0.06542056074766354,0.04522613065326633,0.06015037593984962,0.05714285714285714,0.13513513513513514,,0.018518518518518517,0.09615384615384616,0.4672897196261682,0.5357142857142857,0.5233644859813084,0.5264476635514018,0.5615392857142857,6.556435643564357,0.2727272727272727,37.0,7.0,14.0,18.0,31.0,11.0,20.0,,,,,,2.0,6.0,,1.0,3.0,66.0,2.0,6.0,47.0,185.0,9.0,,19.0,1.0,3.0,11.0,52.0,36.0,96.0,3.0,3.0,6.0,2.0,2.0,18.0,7.0,25.0,4.0,3.0,13.0,2.0,3.0,57.0,1.0,2.0,7.0,5.0,2.0,1.0,,1.0,,1.0,,,60.0,6.0,1.0,28.0,3.0,4.0,52.0,,2.0,0.2727272727272727,0.29508196721311475,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6534653465346535,0.76,0.6448598130841121,0.7321428571428571,0.6917293233082706,0.7878787878787878,0.056074766355140186,0.019801980198019802,,0.03773584905660377,0.038461538461538464,0.045454545454545456,0.025,0.04878048780487805,,0.5,0.74,0.74,0.43243243243243246,0.2897196261682243,0.5806451612903226,0.6206896551724138,0.18691588785046728,0.55,0.55,,,,,,0.056074766355140186,0.3333333333333333,0.3333333333333333,0.5,0.7777777777777778,,,0.9333333333333333,,,0.10714285714285714,0.3333333333333333,0.3333333333333333,0.5850857142857143,0.2230769230769231,0.22764227642276422,0.2810810810810811,25.5,6.0,,,7.0,,19.0,10.0,1.0,4.0,,,,,3.0,1.0,,,0.7777777777777778,0.7777777777777778,0.8636363636363636,0.06451612903225806,0.125,,0.10810810810810811,0.1111111111111111,0.8571428571428571,0.16666666666666666,,,,,0.10270270270270271,5.0,,,,,,,,,,,1.0,0.14285714285714285,,,,,True,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,10816.0,180,32,341,341,115.0,101.0,45.0,682,24.0,10.0,34.0,353,10.0,10.0,12.0,13.0,12.0,25.0,3.0,1.0,4.0,,2.0,7.0,1.0,10.0,12.0,12.0,6.0,5.0,6.0,115.0,11.195928753180661,0.42857142857142855,0.10256410256410256,0.1,0.08074534161490683,0.08275862068965517,0.1388888888888889,0.06666666666666667,0.08823529411764706,0.030303030303030304,0.1,0.7058823529411765,1.0,0.7058823529411765,0.533129411764706,0.5471100000000001,3.294117647058824,0.33724340175953077,19.0,8.0,7.0,4.0,10.0,,,,,,,,,,,,,23.0,,,2.0,48.0,10.0,,7.0,,,1.0,15.0,32.0,14.0,,,,,4.0,1.0,,1.0,,,1.0,,,2.0,2.0,1.0,4.0,2.0,2.0,,,1.0,4.0,,1.0,2.0,6.0,,,2.0,1.0,4.0,15.0,1.0,1.0,0.6956521739130435,0.9411764705882353,,,,,0.6764705882352942,0.7,0.6764705882352942,0.7,0.6486486486486487,0.6818181818181818,,0.11764705882352941,0.125,0.022727272727272728,0.044444444444444446,0.030303030303030304,0.17647058823529413,0.024390243902439025,,0.6666666666666666,0.7916666666666666,0.9047619047619048,0.631578947368421,0.29411764705882354,0.4,0.4444444444444444,,,,,,,,,,,,,0.8,,,0.7,,,,,,0.5759875,0.05555555555555555,0.05555555555555555,0.3125,,7.0,,,7.0,,14.0,12.0,,,,,,5.0,,1.0,,,0.7,0.7,0.6363636363636364,0.1,,0.08333333333333333,,1.0,0.875,0.14285714285714285,,,,,0.2916666666666667,,,1.0,,,,,,,,1.0,,,1.0,,,,True,,,,
202227,1610612748,Terrel Harris,Terrel Harris,202227,MIA,1148.0,19,-8,35,37,2.0,10.0,2.0,72,1.0,,1.0,45,,,1.0,2.0,,2.0,3.0,1.0,,,2.0,3.0,,3.0,5.0,1.0,1.0,1.0,1.0,2.0,15.789473684210526,1.0,0.09090909090909091,,0.11764705882352941,,,,,,0.2,0.5,,1.0,0.634,,1.7,0.05714285714285714,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,2.0,5.0,,,,,,,,,,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,3.0,,1.0,2.0,2.0,,,,,,,,,2.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,,1.0,,,0.75,,0.8333333333333334,,0.5,1.0,1.0,0.16666666666666666,,,,0.16666666666666666,,1.0,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,1.0,,0.3333333333333333,0.5,,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
