EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Blocked3s,BlockedArc3,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,Charge Fouls,Technical Free Throw Trips,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,BlockedCorner3,OffensiveGoaltends,Arc3PctBlocked,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,on,HeaveMakes
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,56218.0,937,26,1761,1763,461,286,219,3524,143.0,199.0,25.0,50.0,39.0,50.0,73.0,168.0,3.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,219.0,382,1.0,3.0,111.0,552,1849,34.0,66.0,23.0,91.0,55.0,86.0,1.0,2.0,39.0,152.0,276.0,162.0,3.0,36.0,2.0,1.0,19.0,1.0,29.0,11.0,40.0,10.0,1.0,10.0,5.0,14.0,91.0,15.0,64.0,2.0,46.0,153.0,17.0,216.0,81.0,297.0,13.0,12.0,6.0,6.0,30.0,4.0,12.0,42.0,5.0,18.0,2.0,18.0,72.0,4.0,17.0,27.0,1.0,52.0,8.0,5.0,144.0,7.0,1.0,1.0,161.0,25.0,85.0,8.0,50.0,24.0,4.0,22.0,50.0,28.0,1.0,6.0,4.0,152.0,457,3.0,7.0,0.6301369863013698,0.6865671641791045,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5732984293193717,0.5151515151515151,0.6395348837209303,0.5727272727272728,0.5151515151515151,0.6420454545454546,0.609271523178808,0.5416666666666666,0.672566371681416,0.007792207792207792,0.3333333333333333,0.049738219895287955,0.04020100502512563,0.06547619047619048,1.0,25.96439169139466,0.4166666666666667,0.37777777777777777,0.03076923076923077,0.22046109510086456,0.10847457627118644,0.21495327102803738,0.07731958762886598,0.21916299559471367,0.10076530612244898,0.09876543209876543,0.1276595744680851,0.09326424870466321,0.07042253521126761,0.09615384615384616,0.22167487684729065,0.1813953488372093,0.25,0.2360248447204969,0.1509433962264151,0.09090909090909091,0.56,0.5168831168831168,0.7185929648241206,0.7486910994764397,0.7062937062937062,0.43636363636363634,0.43452380952380953,0.46496815286624205,0.4794520547945205,0.03896103896103896,0.2,0.2,0.6666666666666666,0.0025974025974025974,0.005194805194805195,0.5,0.5,1.0,0.7575757575757576,0.5,0.2,0.5681818181818182,0.78,0.011363636363636364,0.011363636363636364,1.0,0.5246753246753246,0.5,0.48881753246753246,0.5399137931034483,0.5019687500000001,0.19101123595505617,0.19230769230769232,0.16485507246376813,0.2753623188405797,4.839005235602094,26.433333333333334,0.2617830777967064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,16077.0,268,-33,496,540,135,132,65,1036,19.0,39.0,5.0,12.0,3.0,5.0,3.0,11.0,6.0,16.0,11.0,1.0,6.0,24.0,1.0,5.0,28.0,66,8.0,35.0,13.0,93,585,5.0,13.0,2.0,15.0,3.0,11.0,1.0,6.0,2.0,11.0,34.0,22.0,15.0,4.0,24.0,6.0,8.0,,19.0,7.0,26.0,3.0,4.0,9.0,4.0,6.0,59.0,2.0,13.0,,5.0,15.0,,20.0,15.0,35.0,4.0,11.0,5.0,6.0,4.0,2.0,3.0,7.0,3.0,1.0,,,11.0,,2.0,8.0,,26.0,2.0,1.0,19.0,,,,19.0,1.0,7.0,3.0,6.0,1.0,1.0,4.0,7.0,5.0,,1.0,,11.0,124,7.0,2.0,0.6071428571428571,0.6538461538461539,0.625,0.22857142857142856,0.16666666666666666,0.22857142857142856,0.42424242424242425,0.38461538461538464,0.2727272727272727,0.39603960396039606,0.4642857142857143,0.2647058823529412,0.42272727272727273,0.5,0.275,0.3465346534653465,,0.12121212121212122,0.1794871794871795,,,20.898100172711572,0.36363636363636365,,,0.0797872340425532,0.08227848101265822,0.06172839506172839,0.029411764705882353,0.07434944237918216,0.06637168141592921,0.10526315789473684,0.07017543859649122,0.06818181818181818,0.024390243902439025,0.037037037037037035,0.08163265306122448,0.05263157894736842,0.0975609756097561,0.03571428571428571,0.12,0.07272727272727272,0.7142857142857143,0.38613861386138615,0.48717948717948717,0.59375,0.6842105263157895,0.10891089108910891,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.15841584158415842,0.375,0.4,0.5,0.10891089108910891,0.2376237623762376,0.25,0.25,0.8333333333333334,0.8571428571428571,0.4166666666666667,0.4,0.29411764705882354,0.6,0.058823529411764705,0.29411764705882354,0.2,0.7326732673267327,0.25,0.5009217821782179,0.5588363636363636,0.48342941176470594,0.06542056074766354,0.09722222222222222,0.16129032258064516,0.11827956989247312,7.534848484848484,25.157142857142862,0.2721774193548387,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,0.0625,0.18181818181818182,0.18181818181818182,0.07142857142857142,1.0,,,,,,,,,,,,,,,,,,,,,True,
201177,1610612747,Josh McRoberts,Josh McRoberts,201177,LAL,21935.0,366,-33,669,692,169,91,105,1361,23.0,42.0,6.0,15.0,7.0,11.0,2.0,8.0,2.0,5.0,,,,1.0,,,27.0,55,,1.0,13.0,67,762,8.0,17.0,3.0,19.0,9.0,16.0,,,2.0,20.0,38.0,16.0,,10.0,1.0,,8.0,,20.0,5.0,25.0,2.0,3.0,14.0,4.0,2.0,55.0,9.0,24.0,2.0,10.0,42.0,1.0,53.0,35.0,88.0,3.0,8.0,3.0,5.0,9.0,3.0,6.0,9.0,,3.0,,2.0,18.0,3.0,6.0,17.0,,33.0,1.0,2.0,13.0,,2.0,1.0,15.0,1.0,8.0,,7.0,5.0,,2.0,7.0,4.0,2.0,,,20.0,169,1.0,,0.7037037037037037,0.8636363636363636,,,,,0.4909090909090909,0.47058823529411764,0.5625,0.48214285714285715,0.47058823529411764,0.5625,0.5317460317460317,0.5,0.5882352941176471,0.017857142857142856,,0.14545454545454545,0.16666666666666666,0.125,,10.137672090112641,0.5,0.0625,0.125,0.16535433070866143,0.09795918367346938,0.11904761904761904,0.0989010989010989,0.15384615384615385,0.09821428571428571,0.05434782608695652,0.10256410256410256,0.14666666666666667,0.0847457627118644,0.125,0.1506849315068493,0.17142857142857143,0.17117117117117117,0.12903225806451613,0.09090909090909091,0.15789473684210525,0.5714285714285714,0.75,0.5476190476190477,0.6571428571428571,0.6956521739130435,0.14285714285714285,0.25,0.2857142857142857,1.0,0.08928571428571429,0.4,0.4,0.5,,0.017857142857142856,,,,0.8823529411764706,0.4,0.16666666666666666,0.6875,0.6363636363636364,,,,0.7678571428571429,,0.5407491071428572,0.5313823529411765,0.5484437500000001,0.12698412698412698,0.12903225806451613,0.2835820895522388,0.29850746268656714,4.307272727272727,26.5,0.2526158445440957,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,True,
201196,1610612747,Ramon Sessions,Ramon Sessions,201196,LAL,18118.0,302,23,580,584,195,95,72,1164,21.0,35.0,1.0,1.0,7.0,13.0,8.0,21.0,5.0,15.0,2.0,,7.0,13.0,2.0,2.0,34.0,71,7.0,15.0,42.0,131,642,2.0,4.0,,7.0,9.0,22.0,2.0,2.0,18.0,42.0,16.0,52.0,15.0,,13.0,7.0,7.0,,46.0,17.0,63.0,10.0,7.0,26.0,7.0,13.0,143.0,2.0,6.0,,11.0,14.0,1.0,26.0,8.0,34.0,1.0,7.0,3.0,4.0,19.0,4.0,13.0,9.0,1.0,6.0,,1.0,28.0,,9.0,9.0,,19.0,1.0,1.0,46.0,,3.0,3.0,58.0,1.0,21.0,8.0,1.0,1.0,,,1.0,,,,,40.0,192,2.0,6.0,0.23529411764705882,0.23529411764705882,0.7142857142857143,0.4666666666666667,1.0,0.4666666666666667,0.4788732394366197,0.5,0.4090909090909091,0.5174418604651163,0.7,0.5,0.5745614035087719,0.5833333333333334,0.5833333333333334,0.1744186046511628,,0.09859154929577464,0.14285714285714285,0.09523809523809523,,21.32132132132132,0.6785714285714286,0.07142857142857142,,0.06542056074766354,0.03278688524590164,0.14285714285714285,0.04,0.0859106529209622,0.034334763948497854,0.06451612903225806,0.013888888888888888,0.02040816326530612,,0.1,0.06153846153846154,0.0410958904109589,0.09210526315789473,0.11666666666666667,0.23529411764705882,0.02702702702702703,,0.4069767441860465,0.6,0.7,0.23809523809523808,0.2441860465116279,0.38095238095238093,0.42105263157894735,0.125,0.1744186046511628,0.3333333333333333,0.3333333333333333,0.4,0.023255813953488372,0.1511627906976744,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.2,1.0,,0.5416666666666666,0.5384615384615384,,0.08333333333333333,1.0,0.5813953488372093,0.5384615384615384,0.48847616279069755,0.5025375,0.49175624999999995,0.19811320754716982,0.23076923076923078,0.05343511450381679,0.32061068702290074,7.605633802816901,25.233333333333334,0.33620689655172414,,1.0,1.0,1.0,1.0,6.0,,,1.0,,,,0.2,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,
2440,1610612747,Matt Barnes,Matt Barnes,2440,LAL,86397.0,1440,18,2718,2768,729,541,345,5486,102.0,173.0,27.0,52.0,27.0,40.0,13.0,44.0,14.0,32.0,66.0,15.0,23.0,72.0,7.0,21.0,129.0,249,46.0,138.0,95.0,491,2903,31.0,64.0,15.0,86.0,31.0,53.0,10.0,36.0,35.0,127.0,192.0,66.0,135.0,44.0,70.0,23.0,27.0,3.0,105.0,21.0,126.0,12.0,9.0,57.0,27.0,21.0,273.0,21.0,73.0,3.0,60.0,171.0,16.0,247.0,97.0,344.0,12.0,35.0,22.0,13.0,40.0,17.0,26.0,33.0,4.0,14.0,,3.0,73.0,9.0,19.0,76.0,3.0,152.0,10.0,5.0,90.0,3.0,6.0,5.0,128.0,8.0,48.0,20.0,44.0,16.0,6.0,22.0,48.0,23.0,,,1.0,123.0,715,13.0,14.0,0.7441860465116279,0.897196261682243,0.9782608695652174,0.3333333333333333,0.2777777777777778,0.3382352941176471,0.5180722891566265,0.484375,0.5849056603773585,0.5116279069767442,0.4930555555555556,0.5168539325842697,0.5492170022371364,0.524390243902439,0.5720720720720721,0.35658914728682173,0.021739130434782608,0.10843373493975904,0.10404624277456648,0.20454545454545456,0.030303030303030304,16.60268714011516,0.547945205479452,0.22857142857142856,0.03571428571428571,0.16442307692307692,0.08075221238938053,0.16304347826086957,0.06441717791411043,0.1640625,0.07642276422764227,0.1044776119402985,0.07384615384615385,0.06752411575562701,0.07964601769911504,0.03,0.13333333333333333,0.16352201257861634,0.1872037914691943,0.18705035971223022,0.08888888888888889,0.06896551724137931,0.4791666666666667,0.4470284237726098,0.5895953757225434,0.6580645161290323,0.7254901960784313,0.11369509043927649,0.29545454545454547,0.37142857142857144,0.8461538461538461,0.082687338501292,0.4375,0.4375,0.7857142857142857,0.17054263565891473,0.18604651162790697,0.3194444444444444,0.323943661971831,0.9565217391304348,0.7222222222222222,0.5192307692307693,0.14814814814814814,0.449438202247191,0.675,0.16853932584269662,0.23595505617977527,0.3333333333333333,0.8036175710594315,0.32857142857142857,0.5438854166666667,0.5581,0.5418488505747127,0.11241217798594848,0.16608996539792387,0.17515274949083504,0.25865580448065173,5.125702811244981,25.395652173913046,0.2682119205298013,23.0,1.0,3.0,3.0,8.0,3.0,4.0,3.0,0.375,,0.3484848484848485,0.359375,0.041666666666666664,0.3333333333333333,2.0,,1.0,2.0,5.0,3.0,2.0,1.0,1.0,0.013888888888888888,1.0,0.06944444444444445,0.4,1.0,0.2,,,,,,True,
202365,1610612747,Devin Ebanks,Devin Ebanks,202365,LAL,3548.0,59,-14,116,119,41,23,16,235,4.0,7.0,1.0,1.0,,1.0,,2.0,1.0,2.0,3.0,1.0,,1.0,,1.0,5.0,11,,4.0,2.0,12,135,1.0,2.0,,2.0,,3.0,,2.0,,,6.0,4.0,,2.0,1.0,,,,4.0,,4.0,,,2.0,2.0,,8.0,2.0,1.0,,2.0,1.0,,3.0,3.0,6.0,,3.0,2.0,1.0,2.0,,1.0,,,1.0,,,2.0,,1.0,3.0,1.0,3.0,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,41,,,0.6,0.75,,,,,0.45454545454545453,0.5,,0.3333333333333333,0.5,,0.375,0.5,,0.26666666666666666,,,,,,13.432835820895521,1.0,,,0.027777777777777776,0.03125,0.14285714285714285,0.13333333333333333,0.06,0.06382978723404255,0.08333333333333333,,,0.18181818181818182,,,,0.07692307692307693,0.15384615384615385,,,,0.4666666666666667,0.5714285714285714,0.5714285714285714,0.75,0.13333333333333333,,,,0.13333333333333333,0.5,0.5,,0.2,0.06666666666666667,,,,0.5,1.0,,0.2,,0.2,0.2,,0.7333333333333333,,0.5465866666666666,0.6261,0.52373,0.0625,0.08333333333333333,0.16666666666666666,,6.454545454545454,23.200000000000003,0.35344827586206895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202721,1610612747,Darius Morris,Darius Morris,202721,LAL,879.0,15,-10,28,33,10,16,4,61,,1.0,,,,,,1.0,,,1.0,,,,,,,2,1.0,1.0,,3,36,,,,,,1.0,,,,,,,3.0,,,,,,2.0,,2.0,,,1.0,,1.0,4.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,10,1.0,,,,1.0,1.0,,1.0,,,,0.5,,,0.5,,,0.3333333333333333,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.6666666666666666,,0.5618500000000001,,0.4154,,,,,7.050000000000001,23.4,0.35714285714285715,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,True,
2581,1610612747,Steve Blake,Steve Blake,2581,LAL,42520.0,709,34,1333,1349,358,256,171,2682,6.0,11.0,1.0,1.0,1.0,2.0,3.0,12.0,19.0,35.0,33.0,11.0,13.0,53.0,3.0,11.0,28.0,58,27.0,86.0,14.0,151,1404,3.0,3.0,2.0,14.0,5.0,11.0,7.0,22.0,7.0,38.0,24.0,32.0,66.0,,49.0,13.0,3.0,1.0,90.0,25.0,115.0,14.0,11.0,45.0,19.0,26.0,255.0,1.0,3.0,,16.0,27.0,3.0,46.0,4.0,50.0,1.0,24.0,13.0,11.0,38.0,6.0,33.0,10.0,,5.0,1.0,1.0,48.0,2.0,15.0,19.0,1.0,43.0,3.0,2.0,31.0,,11.0,,16.0,,3.0,4.0,2.0,1.0,,1.0,2.0,2.0,,,,38.0,355,3.0,4.0,0.42857142857142855,0.42857142857142855,0.8148148148148148,0.313953488372093,0.3181818181818182,0.32926829268292684,0.4827586206896552,1.0,0.45454545454545453,0.4756944444444444,0.6,0.4696969696969697,0.49337748344370863,0.6363636363636364,0.5135135135135135,0.5972222222222222,0.011627906976744186,0.05172413793103448,0.09090909090909091,0.08333333333333333,0.030303030303030304,12.930474333983106,0.7916666666666666,0.08571428571428572,,0.05304518664047151,0.007009345794392523,0.1,0.005128205128205128,0.06427503736920777,0.006420545746388443,,0.007194244604316547,0.013986013986013986,,0.016129032258064516,0.05333333333333334,0.05555555555555555,0.05116279069767442,0.08849557522123894,0.1276595744680851,0.012987012987012988,1.0,0.0763888888888889,0.5454545454545454,0.6,,0.08333333333333333,0.25,0.2727272727272727,0.3333333333333333,0.24305555555555555,0.5428571428571428,0.5588235294117647,0.5789473684210527,0.22916666666666666,0.3680555555555556,0.24528301886792453,0.24528301886792453,0.6153846153846154,0.1,1.0,,0.06060606060606061,0.5,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.6736111111111112,0.2653061224489796,0.501988489208633,0.5646166666666667,0.47498103448275864,0.02040816326530612,0.04918032786885246,0.09271523178807947,0.25165562913907286,13.90344827586207,26.330232558139542,0.2685671417854464,14.0,1.0,3.0,2.0,7.0,15.0,,,0.2857142857142857,0.02857142857142857,0.42424242424242425,0.4375,0.3,0.3333333333333333,,2.0,,1.0,4.0,4.0,4.0,,,,1.0,0.4,0.25,1.0,0.36363636363636365,1.0,,,,,True,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,51831.0,864,32,1671,1707,575,423,213,3378,55.0,80.0,11.0,14.0,25.0,36.0,61.0,145.0,84.0,196.0,13.0,7.0,28.0,104.0,14.0,44.0,200.0,421,33.0,117.0,147.0,646,1765,20.0,37.0,8.0,51.0,67.0,146.0,17.0,51.0,78.0,263.0,174.0,226.0,66.0,14.0,103.0,28.0,7.0,,82.0,21.0,103.0,9.0,12.0,50.0,10.0,22.0,227.0,5.0,21.0,,34.0,53.0,,87.0,26.0,113.0,10.0,27.0,15.0,12.0,45.0,11.0,21.0,32.0,1.0,24.0,,2.0,77.0,7.0,23.0,19.0,,39.0,,10.0,130.0,2.0,,3.0,174.0,13.0,61.0,23.0,6.0,1.0,1.0,4.0,11.0,5.0,,,3.0,258.0,562,,19.0,0.435,0.45077720207253885,0.6666666666666666,0.28205128205128205,0.3333333333333333,0.28448275862068967,0.4750593824228028,0.5405405405405406,0.4589041095890411,0.4637546468401487,0.5,0.46954314720812185,0.5212765957446809,0.53125,0.5444915254237288,0.2174721189591078,,0.0166270783847981,0.05,0.020689655172413793,,35.81467985424258,0.5844155844155844,,,0.08294209702660407,0.03756708407871199,0.13821138211382114,0.0273224043715847,0.09830508474576272,0.03504043126684636,0.053691275167785234,0.04433497536945813,0.01932367149758454,0.04,,0.059782608695652176,0.078125,0.10266159695817491,0.1164021164021164,0.21052631578947367,0.034722222222222224,0.45454545454545453,0.14869888475836432,0.6875,0.7236842105263158,0.32727272727272727,0.2695167286245353,0.4206896551724138,0.4295774647887324,0.4262295081967213,0.3643122676579926,0.42857142857142855,0.42857142857142855,0.5119047619047619,0.024163568773234202,0.19330855018587362,0.2692307692307692,0.2692307692307692,0.6428571428571429,0.32558139534883723,0.7857142857142857,0.2727272727272727,0.18274111675126903,0.6944444444444444,0.03553299492385787,0.2233502538071066,0.3181818181818182,0.36617100371747213,0.27184466019417475,0.45357009345794386,0.47228787878787876,0.4625175257731958,0.10884353741496598,0.1300639658848614,0.07894736842105263,0.4071207430340557,12.323752969121138,26.134188034188032,0.3441053261520048,5.0,1.0,5.0,1.0,6.0,33.0,5.0,5.0,0.16666666666666666,,0.38461538461538464,0.38461538461538464,0.11627906976744186,0.2,,12.0,1.0,,1.0,3.0,1.0,,1.0,,0.8,0.023255813953488372,,,0.42857142857142855,,1.0,3.0,0.025210084033613446,,True,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,57169.0,953,7,1807,1853,447,370,239,3660,74.0,115.0,27.0,44.0,15.0,23.0,44.0,106.0,57.0,115.0,8.0,1.0,,2.0,,,175.0,336,4.0,10.0,85.0,447,1943,35.0,64.0,13.0,83.0,26.0,54.0,,1.0,30.0,82.0,240.0,110.0,9.0,52.0,2.0,,23.0,,61.0,10.0,71.0,7.0,3.0,36.0,10.0,15.0,152.0,11.0,49.0,2.0,56.0,113.0,13.0,182.0,62.0,244.0,8.0,19.0,7.0,12.0,37.0,7.0,16.0,21.0,2.0,21.0,2.0,3.0,58.0,6.0,16.0,22.0,3.0,38.0,4.0,1.0,85.0,10.0,4.0,,101.0,6.0,40.0,13.0,32.0,15.0,1.0,16.0,34.0,23.0,,2.0,,79.0,433,4.0,10.0,0.6857142857142857,0.8053691275167785,0.75,0.4,,0.4,0.5208333333333334,0.546875,0.48148148148148145,0.523121387283237,0.5384615384615384,0.4727272727272727,0.5687022900763359,0.5763888888888888,0.5694444444444444,0.028901734104046242,,0.06845238095238096,0.11304347826086956,0.08490566037735849,,21.59961685823755,0.6379310344827587,0.2653061224489796,0.038461538461538464,0.1674074074074074,0.07814992025518341,0.2196078431372549,0.054187192118226604,0.1817204301075269,0.07228915662650602,0.11560693641618497,0.08888888888888889,0.039301310043668124,0.05343511450381679,0.05555555555555555,0.16666666666666666,0.155,0.17667844522968199,0.18877551020408162,0.3220338983050847,0.056338028169014086,0.6764705882352942,0.33236994219653176,0.6434782608695652,0.7254901960784313,0.5945945945945946,0.3063583815028902,0.41509433962264153,0.4536082474226804,0.5681818181818182,0.33236994219653176,0.4956521739130435,0.5,0.8947368421052632,0.023121387283236993,0.005780346820809248,,,,0.676923076923077,0.6136363636363636,0.07407407407407407,0.41818181818181815,0.6521739130434783,0.01818181818181818,,,0.36127167630057805,,0.468469219653179,0.5108203389830509,0.4768727272727273,0.10526315789473684,0.10810810810810811,0.18568232662192394,0.18344519015659955,9.39077380952381,23.8,0.24737133370226896,4.0,,,,1.0,3.0,2.0,2.0,,0.008695652173913044,0.5,0.5,,,1.0,1.0,,,1.0,,,,1.0,,0.75,0.015384615384615385,,,,,,,,,True,
