EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,SecondChanceFg3Pct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,BlockingFouls,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,BlockedLongMidRange,OffensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,on,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked
1894,1610612766,Corey Maggette,Corey Maggette,1894,CHA,2255.0,38,-14,71,74,39,40,4,145,4,5,3.0,4.0,1.0,1.0,2,4,1.0,3.0,1.0,2.0,7,10,1.0,3.0,12.0,29,84,5.0,7,1.0,2.0,6.0,19.0,10,4.0,3.0,3.0,1.0,1,1,1,1.0,2,2,3,5,5,1.0,1.0,1.0,4,1.0,4,3.0,4,8,1.0,1.0,8,1.0,14.0,3.0,1.0,7.0,1.0,19.0,39,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.3333333333333333,0.5,0.3333333333333333,0.7,0.7142857142857143,0.6538461538461539,0.7222222222222222,0.7777777777777778,0.8181818181818182,0.23076923076923078,0.1,0.2,28.94736842105263,0.13043478260869565,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.2222222222222222,0.2,0.38461538461538464,0.8,1.0,0.75,0.07692307692307693,1.0,1.0,0.3076923076923077,0.5,0.5,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.75,0.2222222222222222,0.5,0.6153846153846154,0.3333333333333333,0.546,0.5599611111111111,0.4117647058823529,0.5,0.6551724137931034,9.610000000000003,26.066666666666666,0.5492957746478874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200748,1610612766,Tyrus Thomas,Tyrus Thomas,200748,CHA,15507.0,258,-52,480,485,147,156,62,965,10,22,5.0,7.0,8.0,23.0,16,46,,,,,34,91,,,10.0,78,539,11.0,27,,,2.0,24.0,44,24.0,,,,7,7,7,,14,10,22,40,52,9.0,1.0,1.0,7,1.0,12,2.0,32,52,1.0,2.0,19,1.0,14.0,4.0,,8.0,1.0,24.0,147,5.0,,0.6470588235294118,0.7096774193548387,,,,,0.37362637362637363,0.4074074074074074,0.37362637362637363,0.4074074074074074,0.40625,0.42857142857142855,,0.07692307692307693,0.2727272727272727,19.565217391304348,0.13580246913580246,0.20408163265306123,0.15165876777251186,0.11904761904761904,0.14492753623188406,0.2222222222222222,0.24175824175824176,0.45454545454545453,0.625,0.3,0.25274725274725274,0.34782608695652173,0.36363636363636365,0.5054945054945055,0.34782608695652173,0.34782608695652173,0.875,,,,,0.25925925925925924,0.7142857142857143,,,0.24175824175824176,,0.4555098901098902,0.46044814814814816,0.08421052631578947,0.08421052631578947,0.3076923076923077,12.024175824175828,,0.30625,4.0,6.0,5.0,11.0,3.0,13.0,6.0,1.0,6.0,2.0,9.0,1.0,8.0,12.0,8.0,5.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,17.0,12.0,5.0,17.0,9.0,2.0,1.0,0.45454545454545453,0.45454545454545453,0.5416666666666666,0.043478260869565216,0.4166666666666667,0.4,0.045454545454545456,0.04285714285714286,0.06451612903225806,0.04564315352697095,0.05660377358490566,0.04,0.037383177570093455,0.06896551724137931,0.13725490196078433,0.15384615384615385,0.5294117647058824,0.625,0.5454545454545454,0.6666666666666666,0.5303100000000001,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201571,1610612766,D.J. Augustin,D.J. Augustin,201571,CHA,22935.0,382,-97,710,712,191,176,89,1422,20,41,4.0,11.0,6.0,23.0,9,24,18.0,46.0,7.0,18.0,35,88,20.0,50.0,42.0,172,815,6.0,22,8.0,20.0,16.0,52.0,14,56.0,39.0,45.0,18.0,8,80,90,39.0,190,10,14,24,28,12.0,8.0,7.0,12,2.0,33,5.0,4,19,1.0,2.0,45,3.0,47.0,1.0,6.0,16.0,5.0,52.0,191,,5.0,0.2,0.2,0.65,0.4,0.4,0.40816326530612246,0.3977272727272727,0.2727272727272727,0.47101449275362317,0.42857142857142855,0.5253164556962026,0.51,0.36231884057971014,0.09090909090909091,0.14634146341463414,23.522167487684733,0.060085836909871244,0.10416666666666667,0.0729483282674772,0.07246376811594203,0.0945945945945946,0.08064516129032258,0.2971014492753623,0.4878048780487805,0.5714285714285714,0.2,0.16666666666666666,0.2608695652173913,0.2857142857142857,0.17391304347826086,0.375,0.375,0.3333333333333333,0.3333333333333333,0.391304347826087,0.391304347826087,0.6666666666666666,0.2619047619047619,0.36363636363636365,0.42857142857142855,0.3888888888888889,0.6594202898550725,0.4,0.5121262773722629,0.4751951219512196,0.10457516339869281,0.1553398058252427,0.3023255813953488,8.143181818181814,25.84,0.26901408450704223,,2.0,1.0,5.0,5.0,10.0,,5.0,36.0,1.0,3.0,,,4.0,4.0,21.0,18.0,3.0,4.0,,,2.0,5.0,,,,,,,,0.2,0.2777777777777778,0.4090909090909091,0.08695652173913043,0.6363636363636364,,,0.010869565217391304,0.01694915254237288,0.011940298507462687,0.021505376344086023,0.015625,,0.019230769230769232,0.022222222222222223,0.14705882352941177,,,0.2222222222222222,,0.5011666666666666,0.05813953488372093,2.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,21.0,1.0,10.0,9.0,1.0,1.0,0.25,0.013888888888888888,0.028985507246376812,0.5,0.5,0.5,0.4444444444444444,0.25,1.0,0.047619047619047616,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,
201945,1610612766,Gerald Henderson,Gerald Henderson,201945,CHA,39774.0,663,-178,1256,1258,351,305,153,2514,47,73,11.0,14.0,13.0,42.0,59,140,3.0,13.0,1.0,7.0,119,255,3.0,15.0,65.0,312,1381,25.0,49,1.0,8.0,20.0,73.0,142,96.0,3.0,10.0,3.0,10,35,49,17.0,112,16,38,58,77,24.0,8.0,7.0,20,5.0,48,11.0,28,50,1.0,4.0,100,1.0,81.0,9.0,2.0,38.0,6.0,73.0,351,6.0,4.0,0.5966386554621849,0.6068376068376068,0.3333333333333333,0.2,0.125,0.25,0.4666666666666667,0.5102040816326531,0.45740740740740743,0.4649122807017544,0.5098360655737705,0.5367647058823529,0.05555555555555555,0.0392156862745098,0.1095890410958904,24.6680642907058,0.08558558558558559,0.10526315789473684,0.09060402684563758,0.11607142857142858,0.10227272727272728,0.1111111111111111,0.27037037037037037,0.6438356164383562,0.7230769230769231,0.46808510638297873,0.15555555555555556,0.30952380952380953,0.325,0.5185185185185185,0.42142857142857143,0.42142857142857143,0.7288135593220338,0.04814814814814815,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.24561403508771928,0.7857142857142857,0.12280701754385964,0.14285714285714285,0.32592592592592595,0.3,0.4649005617977527,0.46293454545454554,0.12709030100334448,0.13380281690140844,0.23397435897435898,12.02941176470588,30.866666666666667,0.27945859872611467,5.0,5.0,7.0,17.0,5.0,19.0,4.0,6.0,12.0,4.0,14.0,1.0,4.0,19.0,16.0,28.0,20.0,8.0,6.0,2.0,4.0,5.0,11.0,6.0,5.0,1.0,6.0,2.0,2.0,,0.4117647058823529,0.3888888888888889,0.4523809523809524,0.047619047619047616,0.5833333333333334,0.08695652173913043,0.025,0.027184466019417475,0.041237113402061855,0.029411764705882353,0.02040816326530612,0.025423728813559324,0.032,0.03896103896103896,0.04487179487179487,0.09433962264150944,0.3333333333333333,0.46153846153846156,0.2777777777777778,1.0,0.47034375000000006,0.060897435897435896,,2.0,,1.0,,,,1.0,6.0,3.0,14.0,8.0,6.0,5.0,,0.03787878787878788,0.007407407407407408,,,,,,,0.017543859649122806,,1.0,3.0,2.0,0.05,0.05555555555555555,,,,,,,,,,,,,,,,,,True,,,
201974,1610612766,Derrick Brown,Derrick Brown,201974,CHA,86591.0,1443,-378,2690,2702,734,600,342,5392,144,216,36.0,52.0,20.0,55.0,42,114,,4.0,,1.0,206,385,6.0,24.0,94.0,524,2973,53.0,101,2.0,5.0,36.0,148.0,256,156.0,15.0,4.0,,41,58,67,21.0,143,30,103,141,236,48.0,22.0,4.0,25,10.0,55,14.0,44,96,2.0,1.0,112,1.0,141.0,19.0,,71.0,9.0,148.0,734,9.0,8.0,0.6213592233009708,0.7150837988826816,0.8333333333333334,0.25,0.4,0.25,0.535064935064935,0.5247524752475248,0.5256723716381418,0.5283018867924528,0.5574468085106383,0.5606060606060606,0.05867970660146699,0.10649350649350649,0.14814814814814814,16.968325791855204,0.11207834602829161,0.09433962264150944,0.10751818916734034,0.10869565217391304,0.11275964391691394,0.08597285067873303,0.5281173594132029,0.6666666666666666,0.782608695652174,0.6111111111111112,0.13447432762836187,0.36363636363636365,0.425531914893617,0.2787286063569682,0.3684210526315789,0.37168141592920356,0.6904761904761905,0.009779951100244499,,,,0.49056603773584906,0.6923076923076923,0.009433962264150943,,0.58679706601467,,0.5404378973105134,0.5311698113207547,0.1540130151843818,0.16247139588100687,0.2824427480916031,7.4841558441558425,23.737499999999997,0.2728624535315985,39.0,59.0,45.0,76.0,18.0,114.0,54.0,4.0,33.0,13.0,79.0,3.0,8.0,95.0,26.0,30.0,12.0,18.0,7.0,8.0,1.0,11.0,3.0,12.0,10.0,2.0,12.0,4.0,4.0,1.0,0.5921052631578947,0.5925925925925926,0.6333333333333333,0.14545454545454545,0.5454545454545454,0.0851063829787234,0.030612244897959183,0.07091561938958707,0.05555555555555555,0.06824925816023739,0.09451219512195122,0.040160642570281124,0.07076350093109869,0.058823529411764705,0.11363636363636363,0.1134020618556701,0.3333333333333333,0.55,0.7283950617283951,0.6610169491525424,0.5904463768115941,0.21755725190839695,6.0,20.0,2.0,4.0,,1.0,2.0,5.0,3.0,,9.0,6.0,3.0,7.0,0.4,0.045454545454545456,0.0488997555012225,0.3,0.3,0.8333333333333334,0.012345679012345678,,,0.03773584905660377,0.5,4.0,3.0,,0.03333333333333333,0.04938271604938271,2.0,4.0,0.008771929824561403,0.10256410256410256,0.5,1.0,,,,,,,,,,,,True,,,
202130,1610612766,Reggie Williams,Reggie Williams,202130,CHA,21233.0,354,-113,650,653,157,121,83,1303,18,36,5.0,10.0,8.0,19.0,9,26,8.0,43.0,3.0,14.0,35,81,12.0,48.0,20.0,126,764,6.0,14,4.0,15.0,3.0,27.0,40,30.0,36.0,42.0,8.0,5,31,34,22.0,71,7,25,33,46,9.0,2.0,3.0,5,,16,2.0,10,17,,1.0,28,2.0,28.0,6.0,,16.0,1.0,27.0,157,2.0,1.0,0.5714285714285714,0.5882352941176471,1.0,0.25,0.26666666666666666,0.2553191489361702,0.43209876543209874,0.42857142857142855,0.4108527131782946,0.41379310344827586,0.45,0.43548387096774194,0.37209302325581395,0.06172839506172839,0.08333333333333333,21.052631578947366,0.11961722488038277,0.08433734939759036,0.1095890410958904,0.1702127659574468,0.1038961038961039,0.09375,0.27906976744186046,0.5,0.5454545454545454,0.5,0.14728682170542637,0.42105263157894735,0.4444444444444444,0.20155038759689922,0.34615384615384615,0.36,0.7777777777777778,0.3333333333333333,0.18604651162790697,0.19047619047619047,1.0,0.3448275862068966,0.5,0.4827586206896552,0.21428571428571427,0.6511627906976745,0.19047619047619047,0.5219408730158729,0.5535865384615385,0.11510791366906475,0.17582417582417584,0.21428571428571427,9.187654320987654,26.360416666666662,0.24153846153846154,3.0,6.0,8.0,13.0,1.0,20.0,2.0,1.0,8.0,5.0,8.0,,1.0,13.0,7.0,11.0,7.0,4.0,1.0,,,,,1.0,1.0,,1.0,,,,0.6153846153846154,0.5588235294117647,0.5882352941176471,0.05263157894736842,0.6875,0.05555555555555555,,0.03305785123966942,0.06666666666666667,0.04100946372239748,0.028169014084507043,,0.05042016806722689,0.04225352112676056,0.10588235294117647,0.05263157894736842,,0.5,0.35294117647058826,0.5,0.5445,0.15873015873015872,4.0,5.0,1.0,1.0,,3.0,1.0,4.0,,1.0,3.0,3.0,,2.0,0.25,0.028169014084507043,0.03875968992248062,0.8,0.8,1.0,0.17647058823529413,,,0.034482758620689655,1.0,1.0,1.0,2.0,0.5,0.058823529411764705,1.0,,0.038461538461538464,0.3333333333333333,1.0,1.0,1.0,0.020833333333333332,0.023255813953488372,,,,,,,,,True,,,
2564,1610612766,Boris Diaw,Boris Diaw,2564,CHA,17056.0,284,-85,539,537,100,132,55,1076,13,24,3.0,5.0,6.0,16.0,7,14,6.0,22.0,1.0,5.0,26,54,6.0,22.0,5.0,75,595,5.0,9,1.0,5.0,,13.0,30,22.0,15.0,22.0,6.0,4,37,43,20.0,92,12,24,38,50,6.0,2.0,4.0,9,2.0,30,6.0,12,19,,2.0,7,,7.0,1.0,,4.0,,13.0,100,,,0.5769230769230769,0.5769230769230769,0.8333333333333334,0.2727272727272727,0.2,0.2727272727272727,0.48148148148148145,0.5555555555555556,0.4605263157894737,0.4642857142857143,0.47468354430379744,0.4642857142857143,0.2894736842105263,0.07407407407407407,0.08333333333333333,18.136439267886857,0.13953488372093023,0.18461538461538463,0.1518987341772152,0.21052631578947367,0.1016949152542373,0.17777777777777778,0.3157894736842105,0.5416666666666666,0.5909090909090909,0.6153846153846154,0.21052631578947367,0.375,0.42857142857142855,0.18421052631578946,0.5,0.5,0.7142857142857143,0.2894736842105263,0.2727272727272727,0.2727272727272727,0.8333333333333334,0.35714285714285715,0.6,0.35714285714285715,0.2,0.6052631578947368,0.2727272727272727,0.4972361842105262,0.4692821428571428,0.05063291139240506,0.07017543859649122,0.17333333333333334,7.81111111111111,25.245454545454546,0.18552875695732837,1.0,4.0,2.0,7.0,1.0,8.0,,4.0,13.0,3.0,8.0,1.0,2.0,12.0,4.0,21.0,17.0,4.0,3.0,3.0,,,,1.0,1.0,,1.0,1.0,,,0.2857142857142857,0.3888888888888889,0.4,0.125,0.7,0.2222222222222222,0.07692307692307693,0.03980099502487562,0.05172413793103448,0.04247104247104247,0.03508771929824561,0.041666666666666664,0.041666666666666664,0.038461538461538464,0.13333333333333333,0.2,1.0,0.3333333333333333,0.4444444444444444,0.25,0.46048750000000005,0.10666666666666667,,,,,1.0,2.0,1.0,2.0,3.0,,6.0,6.0,,2.0,0.5,0.05128205128205128,,,,,0.2222222222222222,0.5,1.0,,,,,1.0,0.16666666666666666,,,,,1.0,,,,,,1.0,,,,,,,,True,,,
201591,1610612766,DJ White,DJ White,201591,CHA,32044.0,534,-133,980,978,251,207,131,1958,25,39,4.0,9.0,16.0,37.0,45,97,1.0,1.0,1.0,1.0,86,173,1.0,1.0,28.0,203,1092,19.0,40,1.0,1.0,11.0,52.0,114,58.0,,1.0,1.0,11,19,24,5.0,53,14,55,79,105,8.0,4.0,1.0,6,,16,6.0,36,49,,2.0,32,,38.0,2.0,,18.0,2.0,52.0,251,1.0,1.0,0.6627906976744186,0.7307692307692307,,1.0,1.0,1.0,0.49710982658959535,0.475,0.5028735632183908,0.5,0.5286458333333334,0.5531914893617021,0.005747126436781609,0.06358381502890173,0.1794871794871795,18.21366024518389,0.17133956386292834,0.12962962962962962,0.16083916083916083,0.1875,0.15789473684210525,0.14864864864864866,0.22413793103448276,0.6410256410256411,0.78125,0.48,0.21264367816091953,0.43243243243243246,0.4444444444444444,0.5574712643678161,0.4639175257731959,0.4787234042553192,0.9111111111111111,0.005747126436781609,1.0,1.0,,0.21951219512195122,0.4444444444444444,0.024390243902439025,1.0,0.22988505747126436,1.0,0.44681551724137936,0.44468536585365853,0.09473684210526316,0.09523809523809523,0.2561576354679803,12.095953757225436,25.3,0.25612244897959185,13.0,17.0,20.0,31.0,7.0,47.0,16.0,5.0,9.0,3.0,23.0,,10.0,26.0,4.0,10.0,7.0,3.0,1.0,4.0,,1.0,1.0,10.0,8.0,2.0,10.0,5.0,,,0.6451612903225806,0.6451612903225806,0.6527777777777778,0.02702702702702703,0.625,0.2564102564102564,,0.05411764705882353,0.039473684210526314,0.05189620758483034,0.08196721311475409,0.054945054945054944,0.03773584905660377,0.04411764705882353,0.1732283464566929,0.08823529411764706,0.5,0.25,0.5483870967741935,0.7647058823529411,0.5283142857142856,0.2315270935960591,,,,,,,,,3.0,,5.0,4.0,1.0,4.0,,0.05333333333333334,,,,,,,,,,,2.0,,,,,,0.030927835051546393,0.23076923076923078,,,,,,1.0,,,,,,,,True,,,
201957,1610612766,Byron Mullens,Byron Mullens,201957,CHA,50901.0,848,-207,1583,1596,404,307,203,3179,63,106,11.0,23.0,14.0,39.0,53,161,6.0,27.0,2.0,10.0,130,306,6.0,30.0,51.0,329,1745,30.0,73,2.0,11.0,23.0,89.0,198,62.0,12.0,26.0,6.0,12,32,36,19.0,76,30,73,122,182,11.0,3.0,7.0,26,,47,14.0,41,79,3.0,10.0,45,2.0,66.0,5.0,1.0,30.0,5.0,89.0,404,4.0,5.0,0.7615384615384615,0.853448275862069,0.6666666666666666,0.2,0.18181818181818182,0.20689655172413793,0.42483660130718953,0.410958904109589,0.41369047619047616,0.39285714285714285,0.44808743169398907,0.4587628865979381,0.08928571428571429,0.0392156862745098,0.10377358490566038,22.65496434448711,0.12695652173913044,0.16393442622950818,0.1358839050131926,0.14074074074074075,0.1574074074074074,0.13076923076923078,0.31547619047619047,0.5943396226415094,0.6631578947368421,0.7301587301587301,0.11607142857142858,0.358974358974359,0.3684210526315789,0.4791666666666667,0.32919254658385094,0.32919254658385094,0.8301886792452831,0.08035714285714286,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.27380952380952384,0.4782608695652174,0.11904761904761904,0.2,0.40476190476190477,0.23076923076923078,0.4859158208955223,0.4739036144578313,0.08310249307479224,0.09063444108761329,0.270516717325228,11.643137254901957,26.173333333333332,0.2552116234996841,23.0,44.0,30.0,61.0,8.0,68.0,28.0,4.0,9.0,9.0,49.0,2.0,19.0,60.0,8.0,21.0,13.0,8.0,6.0,2.0,,6.0,1.0,36.0,28.0,8.0,36.0,21.0,7.0,,0.4918032786885246,0.4838709677419355,0.5151515151515151,0.02564102564102564,0.44680851063829785,0.3392857142857143,0.03508771929824561,0.07335329341317365,0.06923076923076923,0.07268170426065163,0.10891089108910891,0.11363636363636363,0.03592814371257485,0.08181818181818182,0.08928571428571429,0.24528301886792453,0.5833333333333334,0.6428571428571429,0.7096774193548387,0.5227272727272727,0.5917254901960785,0.2066869300911854,,3.0,,1.0,,1.0,,1.0,6.0,1.0,4.0,4.0,,9.0,,0.04838709677419355,0.008928571428571428,,,,0.016129032258064516,,,0.011904761904761904,,,3.0,1.0,,,,2.0,,0.43478260869565216,,,,,,,,,,,,,,True,,,
202687,1610612766,Bismack Biyombo,Bismack Biyombo,202687,CHA,36848.0,614,-180,1150,1163,364,247,165,2313,37,66,12.0,27.0,8.0,37.0,1,8,,,,,46,111,,,31.0,123,1266,15.0,41,,,14.0,44.0,56,36.0,,,,17,11,12,4.0,25,30,63,108,158,7.0,1.0,1.0,14,3.0,25,6.0,33,55,1.0,4.0,59,,62.0,8.0,,27.0,8.0,44.0,364,4.0,7.0,0.6086956521739131,0.7777777777777778,,,,,0.4144144144144144,0.36585365853658536,0.4144144144144144,0.36585365853658536,0.44565217391304346,0.4230769230769231,,0.15315315315315314,0.18181818181818182,12.091988130563799,0.15403422982885084,0.2158273381294964,0.16970802919708028,0.20909090909090908,0.15333333333333332,0.24210526315789474,0.5945945945945946,0.5606060606060606,0.6851851851851852,0.6216216216216216,0.3333333333333333,0.21621621621621623,0.25,0.07207207207207207,0.125,0.125,1.0,,,,,0.6585365853658537,0.4444444444444444,,,0.5945945945945946,,0.5251288288288287,0.5154487804878047,0.2076923076923077,0.2076923076923077,0.35772357723577236,4.601801801801802,,0.3165217391304348,14.0,23.0,18.0,33.0,9.0,45.0,20.0,1.0,6.0,8.0,42.0,,15.0,50.0,6.0,11.0,6.0,5.0,5.0,5.0,,13.0,3.0,49.0,35.0,12.0,49.0,30.0,10.0,3.0,0.5454545454545454,0.5454545454545454,0.5921052631578947,0.13513513513513514,0.44,0.375,,0.08450704225352113,0.08163265306122448,0.08403361344537816,0.08441558441558442,0.06557377049180328,0.09502262443438914,0.0875,0.11409395973154363,0.1590909090909091,0.6122448979591837,0.5,0.696969696969697,0.6086956521739131,0.5559620689655173,0.36585365853658536,,,,,,,,,,,1.0,1.0,,4.0,,0.08333333333333333,,,,,,,,,,,1.0,,0.05555555555555555,,,,,0.2857142857142857,,,,,,3.0,2.0,1.0,,,,,,True,,,
