EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,AtRimPctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,Offensive Fouls Drawn,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,LongMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,HeaveMakes,HeaveAttempts,Clear Path Fouls,StepOutOfBoundsTurnovers,OffensiveGoaltends,Defensive 3 Seconds Violations,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,3SecondViolations,3pt And 1 Free Throw Trips
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,5253.0,88,-32.0,172,173,46,69,20,345,4.0,8.0,2.0,2.0,1.0,1.0,3.0,10,1.0,4.0,1.0,3.0,2.0,1.0,8.0,1.0,3.0,8.0,22,2.0,11.0,11.0,33.0,196,2.0,3.0,4.0,2.0,7.0,1.0,5.0,3.0,10.0,6.0,10.0,6.0,2.0,8.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,6.0,1.0,2.0,4.0,3.0,3.0,10.0,3.0,13.0,1.0,1.0,1.0,5.0,2.0,4.0,2.0,1.0,7.0,1.0,2.0,8.0,8,7.0,1.0,1.0,14.0,1.0,3.0,5.0,1.0,5.0,4.0,1.0,5.0,2.0,10.0,46,1.0,0.375,0.42857142857142855,1.0,0.18181818181818182,0.2,0.18181818181818182,0.36363636363636365,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.2916666666666667,0.39473684210526316,0.6666666666666666,0.34615384615384615,0.3333333333333333,0.09090909090909091,0.09090909090909091,0.2,0.125,22.5,0.7142857142857143,0.3,0.04838709677419355,0.030303030303030304,0.14285714285714285,0.07142857142857142,0.07777777777777778,0.0375,0.047619047619047616,0.04,0.5,0.045454545454545456,0.05263157894736842,0.047619047619047616,0.19047619047619047,0.05263157894736842,0.4,0.24242424242424243,0.5,0.5,0.5,0.30303030303030304,0.3,0.375,0.3333333333333333,0.12121212121212122,0.25,0.25,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.24242424242424243,0.125,0.14285714285714285,1.0,0.6666666666666666,1.0,0.08333333333333333,1.0,0.16666666666666666,0.25,0.3333333333333333,0.5757575757575758,0.125,0.46749545454545455,0.46176666666666666,0.4268625,0.13513513513513514,0.19230769230769232,0.12121212121212122,0.30303030303030304,7.790909090909091,24.8,0.26744186046511625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,14063.0,234,34.0,452,450,120,164,59,902,32.0,44.0,7.0,7.0,6.0,10.0,16.0,35,11.0,27.0,1.0,1.0,1.0,,1.0,,1.0,59.0,106,1.0,2.0,27.0,148.0,482,9.0,11.0,26.0,10.0,20.0,1.0,2.0,11.0,34.0,66.0,52.0,3.0,8.0,1.0,,6.0,,9.0,14.0,6.0,2.0,33.0,4.0,14.0,9.0,35.0,5.0,49.0,18.0,67.0,2.0,14.0,6.0,7.0,3.0,5.0,13.0,2.0,20.0,2.0,5.0,13.0,22,30.0,2.0,,37.0,5.0,,14.0,7.0,7.0,3.0,,7.0,4.0,31.0,116,3.0,0.559322033898305,0.6,1.0,0.5,0.5,0.5,0.5566037735849056,0.8181818181818182,0.5,0.5601851851851852,0.875,0.5227272727272727,0.5967741935483871,0.9285714285714286,0.5862068965517241,0.018518518518518517,,0.05660377358490566,0.11428571428571428,,27.48091603053435,0.35,0.3333333333333333,0.22875816993464052,0.08917197452229299,0.1323529411764706,0.10810810810810811,0.19909502262443438,0.09278350515463918,0.175,0.04838709677419355,0.14285714285714285,0.14545454545454545,0.30434782608695654,0.25,0.10204081632653061,0.05263157894736842,0.5714285714285714,0.4074074074074074,0.7272727272727273,0.7619047619047619,0.625,0.32407407407407407,0.45714285714285713,0.5161290322580645,0.3125,0.25,0.4074074074074074,0.4074074074074074,0.009259259259259259,1.0,1.0,1.0,0.009259259259259259,,,,0.5833333333333334,1.0,0.45454545454545453,0.6,0.045454545454545456,0.045454545454545456,,0.42592592592592593,,0.4845472222222223,0.5441954545454546,0.48240909090909095,0.11965811965811966,0.12173913043478261,0.17567567567567569,0.22972972972972974,8.093396226415095,24.2,0.26548672566371684,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,3.0,1.0,8.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,0.045454545454545456,0.07272727272727272,0.1,0.21052631578947367,0.7272727272727273,0.2857142857142857,0.08333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,18986.0,316,-20.0,613,604,123,175,86,1217,37.0,59.0,13.0,23.0,6.0,9.0,13.0,33,1.0,5.0,,,,,,,,51.0,97,,,41.0,143.0,659,13.0,26.0,34.0,8.0,12.0,,,14.0,30.0,66.0,36.0,,18.0,,,11.0,,8.0,11.0,2.0,2.0,25.0,4.0,34.0,20.0,36.0,13.0,69.0,39.0,108.0,10.0,5.0,3.0,12.0,1.0,6.0,12.0,6.0,24.0,3.0,6.0,22.0,38,39.0,,4.0,54.0,2.0,,23.0,5.0,22.0,12.0,1.0,23.0,13.0,30.0,120,4.0,0.6470588235294118,0.7857142857142857,,,,,0.5257731958762887,0.5,0.6666666666666666,0.5257731958762887,0.5,0.6666666666666666,0.5813008130081301,0.5151515151515151,0.75,,,0.1134020618556701,0.15151515151515152,,20.3601108033241,0.5,0.5652173913043478,0.19148936170212766,0.14468085106382977,0.21739130434782608,0.08333333333333333,0.2,0.13427561837455831,0.1527777777777778,0.19047619047619047,0.07692307692307693,0.18333333333333332,0.21666666666666667,0.17647058823529413,0.2542372881355932,0.2857142857142857,0.5652173913043478,0.6082474226804123,0.6271186440677966,0.6981132075471698,0.6486486486486487,0.3402061855670103,0.3939393939393939,0.4642857142857143,0.6153846153846154,0.05154639175257732,0.2,0.2,,,,,,,,,0.8846153846153846,0.5652173913043478,0.75,0.6666666666666666,,,,0.6082474226804123,,0.5203103092783505,0.532408695652174,0.5746416666666667,0.19491525423728814,0.19491525423728814,0.23776223776223776,0.2097902097902098,4.337113402061856,,0.200652528548124,,,,,,8.0,3.0,2.0,1.0,4.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,2.0,,0.1016949152542373,0.08860759493670886,0.08571428571428572,0.15151515151515152,1.0,0.23076923076923078,,,,,1.0,2.0,1.0,1.0,0.047619047619047616,,,,,,,,,,,,,,True,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,15896.0,265,2.0,519,513,139,191,76,1032,14.0,22.0,3.0,3.0,4.0,6.0,5.0,7,10.0,28.0,5.0,8.0,1.0,6.0,16.0,2.0,3.0,29.0,57,11.0,24.0,31.0,122.0,562,5.0,7.0,20.0,6.0,15.0,3.0,4.0,16.0,37.0,36.0,22.0,33.0,4.0,16.0,6.0,5.0,,18.0,20.0,9.0,6.0,42.0,1.0,9.0,9.0,11.0,1.0,21.0,10.0,31.0,2.0,8.0,6.0,6.0,2.0,3.0,8.0,3.0,14.0,1.0,6.0,7.0,12,25.0,1.0,1.0,32.0,3.0,3.0,9.0,7.0,2.0,2.0,,2.0,,33.0,135,5.0,0.6206896551724138,0.6666666666666666,1.0,0.4583333333333333,0.75,0.4583333333333333,0.5087719298245614,0.7142857142857143,0.4,0.5617283950617284,0.8,0.5526315789473685,0.6329787234042553,0.8181818181818182,0.6851851851851852,0.2962962962962963,,0.08771929824561403,0.14285714285714285,,17.763157894736842,0.42857142857142855,0.037037037037037035,0.06395348837209303,0.045454545454545456,0.10975609756097561,0.024390243902439025,0.07874015748031496,0.04184100418410042,0.06779661016949153,0.04054054054054054,,0.05357142857142857,0.0967741935483871,0.037037037037037035,0.13333333333333333,0.05555555555555555,,0.2716049382716049,0.6363636363636364,0.7,0.7857142857142857,0.08641975308641975,0.7142857142857143,0.8333333333333334,,0.345679012345679,0.35714285714285715,0.38461538461538464,0.09876543209876543,0.625,0.625,1.0,0.19753086419753085,0.375,0.375,1.0,0.3,1.0,0.3157894736842105,0.6666666666666666,0.05263157894736842,0.15789473684210525,0.6666666666666666,0.5679012345679012,0.375,0.5114382716049384,0.5009375,0.5108763157894737,0.10344827586206896,0.14285714285714285,0.16393442622950818,0.30327868852459017,11.435087719298245,24.612500000000008,0.2678227360308285,,,1.0,2.0,3.0,4.0,2.0,2.0,,3.0,2.0,1.0,1.0,,2.0,,1.0,,,,2.0,0.6666666666666666,0.09090909090909091,0.03076923076923077,0.030303030303030304,0.045454545454545456,0.7,0.6666666666666666,,,,1.0,,2.0,,,,2.0,3.0,0.07142857142857142,0.3,0.6666666666666666,1.0,,,,,,,,True,,,,,
2224,1610612762,Jamaal Tinsley,Jamaal Tinsley,2224,UTA,30438.0,507,-33.0,984,979,238,347,136,1963,8.0,16.0,1.0,2.0,1.0,2.0,25.0,51,14.0,37.0,,4.0,1.0,10.0,33.0,3.0,6.0,47.0,104,10.0,37.0,13.0,137.0,1077,4.0,9.0,10.0,10.0,21.0,3.0,7.0,6.0,35.0,22.0,72.0,24.0,2.0,31.0,9.0,8.0,,113.0,123.0,73.0,19.0,256.0,,6.0,16.0,21.0,2.0,39.0,6.0,45.0,1.0,17.0,9.0,33.0,16.0,24.0,19.0,9.0,52.0,2.0,11.0,17.0,47,20.0,,,17.0,3.0,,7.0,3.0,7.0,2.0,,8.0,4.0,35.0,234,3.0,0.23404255319148937,0.2391304347826087,0.8,0.2702702702702703,0.42857142857142855,0.25,0.4519230769230769,0.4444444444444444,0.47619047619047616,0.4397163120567376,0.3333333333333333,0.5178571428571429,0.46283783783783783,0.38461538461538464,0.5645161290322581,0.2624113475177305,,0.07692307692307693,0.0784313725490196,,17.37619461337967,0.6346153846153846,0.047619047619047616,0.0670926517571885,0.016260162601626018,0.10884353741496598,,0.08043478260869565,0.013605442176870748,0.01904761904761905,0.022388059701492536,,0.08181818181818182,0.01020408163265306,0.10476190476190476,0.1188118811881188,0.013513513513513514,0.5,0.11347517730496454,0.5,0.6666666666666666,0.125,0.3617021276595745,0.49019607843137253,0.5319148936170213,0.2,0.2624113475177305,0.3783783783783784,0.3783783783783784,0.028368794326241134,,,,0.23404255319148937,0.30303030303030304,0.30303030303030304,0.8,0.16666666666666666,0.5,0.07142857142857142,0.5,0.03571428571428571,0.21428571428571427,0.5,0.375886524822695,0.2903225806451613,0.45363499999999995,0.47808181818181816,0.4347425925925926,0.04827586206896552,0.06481481481481481,0.072992700729927,0.25547445255474455,11.322115384615387,25.73783783783784,0.241869918699187,,,,,3.0,2.0,10.0,8.0,2.0,21.0,8.0,1.0,,,,,1.0,1.0,5.0,,9.0,,0.25,0.007692307692307693,,0.08695652173913043,0.35714285714285715,,,,,,,1.0,1.0,1.0,,,3.0,,0.25,,,6.0,1.0,1.0,1.0,,,,True,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,19334.0,322,-35.0,624,625,131,201,83,1249,34.0,52.0,6.0,10.0,10.0,17.0,4.0,22,15.0,39.0,2.0,7.0,4.0,6.0,17.0,,4.0,53.0,113,8.0,24.0,39.0,169.0,677,8.0,18.0,22.0,14.0,32.0,1.0,8.0,8.0,39.0,60.0,46.0,21.0,8.0,13.0,6.0,13.0,,17.0,19.0,14.0,,40.0,3.0,11.0,9.0,18.0,2.0,29.0,14.0,43.0,1.0,9.0,7.0,10.0,1.0,5.0,6.0,5.0,16.0,,6.0,19.0,33,38.0,1.0,3.0,51.0,6.0,3.0,26.0,1.0,2.0,1.0,1.0,2.0,1.0,39.0,130,1.0,0.5660377358490566,0.6122448979591837,0.875,0.3333333333333333,0.125,0.4,0.4690265486725664,0.4444444444444444,0.4375,0.4744525547445255,0.475,0.3875,0.5284810126582279,0.5238095238095238,0.4418604651162791,0.17518248175182483,,0.11504424778761062,0.22727272727272727,,23.835616438356166,0.625,0.0625,0.09523809523809523,0.04564315352697095,0.10227272727272728,0.07894736842105263,0.09747292418772563,0.05017921146953405,0.0410958904109589,0.04938271604938271,,0.1111111111111111,0.03571428571428571,0.13114754098360656,0.10344827586206896,0.017857142857142856,0.5,0.3795620437956204,0.6538461538461539,0.7555555555555555,0.6470588235294118,0.16058394160583941,0.18181818181818182,0.23529411764705882,1.0,0.2846715328467153,0.38461538461538464,0.39473684210526316,0.051094890510948905,0.2857142857142857,0.2857142857142857,1.0,0.12408759124087591,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.5,0.6,0.425,0.5882352941176471,0.1,0.1,,0.5547445255474452,0.46153846153846156,0.5122248120300751,0.47517631578947356,0.5262716216216216,0.16560509554140126,0.19548872180451127,0.1301775147928994,0.23076923076923078,8.94778761061947,28.14583333333333,0.20993589743589744,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,2.0,3.0,2.0,1.0,,,2.0,,1.0,1.0,,,4.0,0.5,0.1346153846153846,0.04597701149425287,0.10714285714285714,0.1,0.26666666666666666,0.16666666666666666,0.05,1.0,1.0,0.25,,,,,,,1.0,0.02564102564102564,0.05,,,3.0,,4.0,,1.0,,,True,,,,,
2572,1610612762,Josh Howard,Josh Howard,2572,UTA,5833.0,97,-7.0,189,188,53,75,27,377,9.0,11.0,2.0,2.0,,1.0,1.0,4,7.0,16.0,,,,2.0,5.0,,2.0,17.0,31,2.0,5.0,4.0,44.0,227,4.0,6.0,8.0,1.0,4.0,,2.0,,2.0,20.0,14.0,6.0,4.0,4.0,2.0,,,4.0,4.0,3.0,1.0,8.0,,3.0,,6.0,1.0,7.0,3.0,10.0,1.0,2.0,2.0,1.0,,,2.0,1.0,3.0,,,2.0,6,3.0,,,5.0,,1.0,2.0,,,,,,,2.0,53,,0.5882352941176471,0.6666666666666666,1.0,0.4,,0.5,0.5483870967741935,0.6666666666666666,0.25,0.5555555555555556,0.5714285714285714,0.16666666666666666,0.5789473684210527,0.5714285714285714,0.16666666666666666,0.1388888888888889,,,,,18.636363636363633,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.04225352112676056,,,0.0759493670886076,0.03614457831325301,0.07692307692307693,0.03225806451612903,,,0.1111111111111111,0.2222222222222222,,0.0625,,0.3055555555555556,0.8181818181818182,0.8181818181818182,0.6666666666666666,0.1111111111111111,0.25,0.25,1.0,0.4444444444444444,0.4375,0.4375,,,,,0.1388888888888889,0.4,0.4,1.0,0.2857142857142857,1.0,0.16666666666666666,,,0.3333333333333333,,0.4444444444444444,0.5,0.4855128571428571,0.5142214285714285,0.43992,0.05263157894736842,0.06060606060606061,0.18181818181818182,0.045454545454545456,11.138709677419353,35.50000000000001,0.2804232804232804,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,0.037037037037037035,,,0.42857142857142855,,,,,,,,,,,,1.0,,0.14285714285714285,,,,,1.0,,,,,True,,,,,
2248,1610612762,Earl Watson,Earl Watson,2248,UTA,659.0,11,4.0,24,22,3,14,1,46,,1.0,,,,,1.0,2,,,,,,,,,,1.0,3,,,,2.0,20,,,,,,,,,,,2.0,,,,,,,2.0,2.0,2.0,,4.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,2.0,,,1.0,2,,,,,,,,,,,,,,,3,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,19.23076923076923,0.5,,,0.16666666666666666,0.3333333333333333,,0.08333333333333333,0.1111111111111111,,0.3333333333333333,,,,,,0.5,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5011,,,,,,,5.1000000000000005,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2734,1610612762,Devin Harris,Devin Harris,2734,UTA,2148.0,36,-22.0,72,75,33,22,7,147,,2.0,,,,2.0,1.0,1,,,,,,,4.0,,1.0,1.0,3,,4.0,3.0,5.0,93,,,,,2.0,,1.0,3.0,3.0,,2.0,,,4.0,,,,5.0,7.0,3.0,1.0,16.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,2,4.0,1.0,,4.0,,,,2.0,,,,,,3.0,33,2.0,,,,,,,0.3333333333333333,,,0.14285714285714285,,,0.2777777777777778,,0.3,0.5714285714285714,,,,,11.538461538461538,,,0.05,,,,0.03333333333333333,,,,,,,0.1111111111111111,,,,0.2857142857142857,,,,0.14285714285714285,1.0,1.0,,,,,,,,,0.5714285714285714,,,,,,0.6666666666666666,,,0.3333333333333333,,0.8571428571428571,,0.5379142857142857,,0.5092833333333333,,,,0.6,3.766666666666667,24.6,0.4583333333333333,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2744,1610612762,Al Jefferson,Al Jefferson,2744,UTA,11266.0,188,11.0,358,358,87,138,52,716,15.0,23.0,3.0,8.0,3.0,4.0,19.0,39,9.0,27.0,,,,,,,,43.0,89,,,9.0,95.0,400,7.0,15.0,16.0,9.0,15.0,,,4.0,22.0,50.0,36.0,,4.0,,,5.0,,3.0,7.0,,1.0,18.0,3.0,11.0,8.0,25.0,5.0,38.0,14.0,52.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,6.0,,1.0,10.0,12,15.0,,,15.0,3.0,,8.0,1.0,8.0,4.0,,8.0,5.0,22.0,83,1.0,0.5813953488372093,0.6097560975609756,,,,,0.48314606741573035,0.4666666666666667,0.6,0.48314606741573035,0.4666666666666667,0.6,0.5,0.5,0.6470588235294118,,,0.056179775280898875,0.10256410256410256,,24.33734939759036,0.6666666666666666,0.35714285714285715,0.2032520325203252,0.09166666666666666,0.13333333333333333,0.10344827586206896,0.18032786885245902,0.09395973154362416,0.08333333333333333,0.1590909090909091,0.4,0.2777777777777778,0.1111111111111111,0.23809523809523808,0.16666666666666666,0.05,0.625,0.25842696629213485,0.6521739130434783,0.6818181818181818,0.8,0.43820224719101125,0.48717948717948717,0.5428571428571428,0.3684210526315789,0.30337078651685395,0.3333333333333333,0.3333333333333333,,,,,,,,,0.5333333333333333,0.375,0.26666666666666666,0.75,,,,0.25842696629213485,,0.4466123595505618,0.48919090909090907,0.4420733333333333,0.0851063829787234,0.0851063829787234,0.16842105263157894,0.23157894736842105,9.238202247191008,,0.2430167597765363,,,,,,2.0,4.0,4.0,,2.0,3.0,,1.0,,,,,1.0,4.0,,2.0,,0.043478260869565216,0.025,0.041666666666666664,0.05555555555555555,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
