EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGA,PtsUnassisted3s,ThreePtShootingFoulsDrawn,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,DefensiveGoaltends,on,Clear Path Fouls,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,BlockedCorner3
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,12931.0,216,2,409,404,69.0,87,42,813,25.0,39.0,4.0,8.0,4.0,6.0,13.0,41.0,4.0,9.0,1.0,1.0,42.0,89.0,1.0,5.0,89.0,408,5.0,13.0,10.0,6.0,12.0,1.0,2.0,14.0,46.0,38.0,8.0,1.0,4.0,15.0,4.0,19.0,2.0,2.0,10.0,2.0,3.0,42.0,2.0,12.0,12.0,29.0,2.0,43.0,14.0,57.0,3.0,6.0,4.0,2.0,3.0,5.0,2.0,11.0,2.0,1.0,2.0,14.0,3.0,11.0,1.0,24.0,4.0,1.0,22.0,2.0,5.0,7.0,1.0,4.0,12.0,11.0,1.0,12.0,8.0,1.0,1.0,14.0,67.0,3.0,0.5476190476190477,0.6052631578947368,0.4719101123595505,0.3846153846153846,0.5,0.4666666666666667,0.3846153846153846,0.4615384615384615,0.478494623655914,0.3846153846153846,0.5,0.0111111111111111,0.0449438202247191,0.0769230769230769,0.024390243902439,23.413566739606125,0.2142857142857142,0.2,0.1895424836601307,0.0869565217391304,0.2727272727272727,0.0344827586206896,0.2081218274111675,0.0714285714285714,0.1428571428571428,0.04,0.0869565217391304,0.0416666666666666,0.2040816326530612,0.1836734693877551,0.1818181818181818,0.2666666666666666,0.2857142857142857,0.0697674418604651,0.6666666666666666,0.4333333333333333,0.6410256410256411,0.6944444444444444,0.68,0.4555555555555555,0.3170731707317073,0.325,0.3076923076923077,0.1,0.4444444444444444,0.4444444444444444,0.5,0.0111111111111111,0.6153846153846154,0.5,0.4615384615384615,0.6666666666666666,0.0769230769230769,0.4444444444444444,0.4898672222222223,0.5641999999999999,0.4929884615384615,0.043010752688172,0.0434782608695652,0.1123595505617977,0.1573033707865168,6.0415730337078655,26.3,0.1687041564792176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,23368.0,389,-38,755,753,128.0,145,103,1508,32.0,51.0,9.0,18.0,6.0,10.0,7.0,23.0,15.0,43.0,17.0,3.0,54.0,117.0,19.0,37.0,172.0,823,11.0,26.0,44.0,10.0,20.0,3.0,6.0,32.0,76.0,32.0,22.0,16.0,5.0,8.0,7.0,15.0,3.0,4.0,3.0,2.0,3.0,37.0,15.0,30.0,28.0,50.0,5.0,83.0,45.0,128.0,7.0,8.0,3.0,5.0,12.0,,7.0,5.0,,5.0,3.0,17.0,3.0,19.0,1.0,34.0,6.0,1.0,48.0,6.0,5.0,50.0,3.0,26.0,9.0,7.0,2.0,9.0,5.0,,,32.0,128.0,5.0,0.7037037037037037,0.8837209302325582,0.4615384615384615,0.4230769230769231,0.5,0.4963235294117647,0.5344827586206896,0.5652173913043478,0.5375,0.5789473684210527,0.5925925925925926,0.1397058823529411,0.0427350427350427,0.0588235294117647,0.0869565217391304,19.842164599774524,0.7058823529411765,0.3333333333333333,0.2008032128514056,0.1030927835051546,0.2857142857142857,0.1401869158878504,0.2247838616714697,0.1130653266331658,0.1,0.1363636363636363,0.079646017699115,0.1395348837209302,0.1630434782608695,0.303030303030303,0.1648351648351648,0.2714285714285714,0.3214285714285714,0.1076923076923077,0.5555555555555556,0.375,0.6274509803921569,0.6666666666666666,0.625,0.1691176470588235,0.3043478260869565,0.3333333333333333,0.5714285714285714,0.3161764705882353,0.3488372093023256,0.3488372093023256,0.9333333333333332,0.125,0.6206896551724138,0.5,0.4347826086956521,0.6,0.1304347826086956,0.5147058823529411,0.5000066666666667,0.5629749999999999,0.5118022727272727,0.1635220125786163,0.1857142857142857,0.2558139534883721,0.1860465116279069,9.174358974358976,26.731578947368423,0.1695364238410596,2.0,2.0,7.0,3.0,3.0,2.0,9.0,3.0,3.0,13.0,2.0,27.0,1.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.4736842105263157,1.0,0.6666666666666666,0.5,0.1428571428571428,0.0147058823529411,1.0,1.0,1.0,0.4117647058823529,0.4117647058823529,1.0,0.1034482758620689,1.0,1.0,0.6666666666666666,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1536,1610612749,Stephen Jackson,Stephen Jackson,1536,MIL,42718.0,712,-55,1379,1378,290.0,352,180,2757,33.0,66.0,6.0,13.0,9.0,16.0,15.0,36.0,19.0,62.0,91.0,27.0,67.0,164.0,108.0,50.0,274.0,1451,7.0,20.0,24.0,12.0,29.0,30.0,6.0,60.0,72.0,62.0,4.0,90.0,10.0,60.0,17.0,77.0,11.0,6.0,37.0,12.0,11.0,171.0,2.0,14.0,17.0,42.0,7.0,66.0,16.0,82.0,4.0,26.0,13.0,13.0,38.0,11.0,28.0,28.0,2.0,10.0,3.0,66.0,15.0,27.0,1.0,61.0,3.0,7.0,60.0,1.0,5.0,60.0,5.0,27.0,6.0,4.0,1.0,6.0,2.0,1.0,,60.0,284.0,8.0,0.5373134328358209,0.5538461538461539,0.4085365853658536,0.35,0.4137931034482758,0.4117647058823529,0.3709677419354839,0.4576271186440678,0.4581939799331103,0.3870967741935484,0.46875,0.3970588235294117,0.0609756097560975,0.0909090909090909,0.0833333333333333,22.884012539184955,0.5757575757575758,0.1794871794871795,0.0909090909090909,0.0278884462151394,0.1036585365853658,0.010204081632653,0.0942492012779552,0.0229226361031518,0.04375,0.0344827586206896,0.0101522842639593,0.0123456790123456,0.0792682926829268,0.0703125,0.1176470588235294,0.1034482758620689,0.1041666666666666,0.025,0.3333333333333333,0.2426470588235294,0.5,0.55,0.6363636363636364,0.1323529411764706,0.4166666666666667,0.4545454545454545,0.2666666666666666,0.2279411764705882,0.3064516129032258,0.3114754098360656,0.5789473684210527,0.3345588235294117,0.4193548387096774,0.4615384615384615,0.2711864406779661,0.5625,0.4576271186440678,0.6397058823529411,0.5090542592592593,0.5278152173913044,0.5315912280701753,0.0949152542372881,0.1451612903225806,0.0875912408759124,0.218978102189781,9.56951219512195,25.41759259259259,0.2102973168963016,3.0,17.0,27.0,3.0,10.0,10.0,30.0,3.0,11.0,1.0,10.0,72.0,1.0,27.0,7.0,1.0,2.0,1.0,4.0,3.0,0.8,0.2777777777777778,0.2727272727272727,0.3333333333333333,0.2803738317757009,,0.0625,0.1764705882352941,0.1764705882352941,1.0,0.2967032967032967,0.2967032967032967,0.7777777777777778,0.3225806451612903,0.3,1.0,0.3703703703703703,0.3,1.0,3.0,18.0,1.0,1.0,0.0161290322580645,0.3333333333333333,0.032258064516129,0.0508474576271186,0.0091743119266055,,,,,,,,,,,,,,,,,True,,,,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,31147.0,519,-64,1012,1010,237.0,301,131,2022,31.0,60.0,4.0,5.0,6.0,14.0,18.0,44.0,14.0,44.0,78.0,9.0,63.0,148.0,83.0,43.0,244.0,1079,6.0,15.0,21.0,14.0,34.0,10.0,24.0,58.0,44.0,82.0,4.0,78.0,13.0,52.0,17.0,69.0,12.0,5.0,23.0,9.0,20.0,155.0,2.0,8.0,9.0,29.0,1.0,39.0,10.0,49.0,3.0,22.0,6.0,16.0,17.0,9.0,10.0,19.0,2.0,7.0,3.0,36.0,11.0,4.0,,19.0,,1.0,32.0,,,56.0,2.0,13.0,6.0,1.0,4.0,6.0,3.0,,,50.0,231.0,5.0,0.3492063492063492,0.360655737704918,0.4256756756756756,0.4,0.4117647058823529,0.435064935064935,0.4375,0.3863636363636363,0.4665354330708661,0.4375,0.4912280701754385,0.3593073593073593,0.0878378378378378,0.15,0.0681818181818181,24.764353041988,0.4722222222222222,0.0344827586206896,0.0852941176470588,0.0222222222222222,0.0803571428571428,0.0136986301369863,0.084070796460177,0.0197628458498023,0.0256410256410256,0.0181818181818181,0.0225563909774436,0.0161290322580645,0.0403225806451612,0.09375,0.125,0.0759493670886076,0.0909090909090909,0.0245901639344262,0.5,0.2597402597402597,0.5166666666666667,0.6078431372549019,0.4838709677419355,0.1904761904761904,0.4090909090909091,0.4390243902439024,0.3333333333333333,0.1904761904761904,0.3181818181818182,0.3255813953488372,0.0714285714285714,0.3376623376623376,0.2083333333333333,0.8,0.3181818181818182,0.4285714285714285,0.2045454545454545,0.6190476190476191,0.5162189130434783,0.4885299999999999,0.4992113636363636,0.0537190082644628,0.0817610062893081,0.0860655737704918,0.2377049180327868,8.483783783783784,25.785542168674706,0.2341897233201581,2.0,5.0,23.0,3.0,8.0,1.0,25.0,3.0,9.0,,2.0,30.0,,23.0,2.0,,,,12.0,6.0,0.4,0.3012048192771084,0.3333333333333333,0.2,0.3012048192771084,,0.0216450216450216,0.4,0.4,1.0,0.2948717948717949,0.3026315789473684,0.3478260869565217,0.3333333333333333,0.375,0.3333333333333333,0.1111111111111111,0.2948717948717949,1.0,1.0,45.0,,1.0,0.0227272727272727,0.25,0.0416666666666666,0.0227272727272727,,1.0,2.0,3.0,8.0,0.0240963855421686,0.0256410256410256,1.0,,,,,,,,,,True,,,,,
202699,1610612749,Tobias Harris,Tobias Harris,202699,MIL,3713.0,62,2,117,113,18.0,12,15,230,7.0,12.0,1.0,1.0,,1.0,1.0,6.0,,,,,8.0,18.0,,3.0,19.0,118,1.0,1.0,3.0,,3.0,,,,12.0,4.0,,,5.0,1.0,,1.0,,,1.0,,,2.0,,2.0,,5.0,,5.0,2.0,7.0,,4.0,3.0,1.0,2.0,,,1.0,,2.0,,3.0,,5.0,,8.0,,1.0,3.0,,,5.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,,18.0,,0.75,0.75,0.4444444444444444,1.0,,0.4444444444444444,1.0,,0.475,0.75,,,0.2777777777777778,0.4166666666666667,,17.293233082706767,0.6666666666666666,,0.131578947368421,0.05,,,0.0847457627118644,0.037037037037037,,0.0833333333333333,0.0714285714285714,,0.1666666666666666,0.2,0.0625,,,,,0.6666666666666666,0.5833333333333334,1.0,0.7142857142857143,0.3333333333333333,0.1666666666666666,0.1666666666666666,1.0,,,,,,1.0,1.0,0.3333333333333333,,,0.6666666666666666,0.5302722222222223,0.6053,0.4006666666666666,0.15,0.15,0.1578947368421052,,3.733333333333333,,0.1538461538461538,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,
2399,1610612749,Mike Dunleavy,Mike Dunleavy,2399,MIL,16622.0,277,26,543,546,116.0,118,74,1089,12.0,21.0,5.0,6.0,3.0,5.0,6.0,11.0,8.0,18.0,32.0,8.0,26.0,50.0,41.0,28.0,131.0,551,5.0,9.0,20.0,4.0,7.0,8.0,5.0,19.0,40.0,12.0,6.0,32.0,1.0,15.0,4.0,19.0,3.0,1.0,13.0,,2.0,42.0,,9.0,9.0,17.0,,26.0,9.0,35.0,1.0,5.0,5.0,,7.0,4.0,6.0,5.0,1.0,1.0,,12.0,2.0,12.0,,22.0,1.0,,30.0,3.0,5.0,34.0,4.0,14.0,2.0,2.0,,3.0,1.0,,,18.0,112.0,3.0,0.7692307692307693,0.8695652173913043,0.52,0.5555555555555556,0.5714285714285714,0.5659340659340659,0.5333333333333333,0.4666666666666667,0.6190476190476191,0.5882352941176471,0.5,0.4505494505494505,0.02,0.0476190476190476,,18.26771653543307,0.5833333333333334,,0.0871794871794871,0.0466321243523316,0.12,,0.0962962962962963,0.0323741007194244,0.05,0.0793650793650793,0.0142857142857142,,0.0746268656716417,0.1333333333333333,0.072289156626506,0.1509433962264151,0.0454545454545454,0.0212765957446808,0.3333333333333333,0.2307692307692307,0.5714285714285714,0.6,0.6666666666666666,0.1208791208791208,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.1978021978021978,0.4444444444444444,0.4444444444444444,1.0,0.3516483516483517,0.4,0.8333333333333334,0.3333333333333333,0.6,0.5333333333333333,0.6813186813186813,0.5336983333333334,0.5682545454545453,0.5693285714285715,0.1553398058252427,0.2333333333333333,0.1526717557251908,0.1450381679389313,9.236000000000002,25.00243902439024,0.2136279926335175,5.0,9.0,12.0,1.0,5.0,2.0,17.0,2.0,6.0,4.0,2.0,51.0,,12.0,,,1.0,,2.0,1.0,1.0,0.4146341463414634,0.3333333333333333,0.25,0.4146341463414634,,0.0989010989010989,0.5555555555555556,0.5555555555555556,1.0,0.375,0.375,1.0,0.3333333333333333,0.2,1.0,0.25,0.375,1.0,,,2.0,,,0.4,0.0666666666666666,,0.0465116279069767,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,
2568,1610612749,Carlos Delfino,Carlos Delfino,2568,MIL,16720.0,279,-66,540,543,107.0,123,55,1083,8.0,17.0,,2.0,,,,,5.0,14.0,21.0,6.0,13.0,31.0,34.0,8.0,73.0,589,,3.0,3.0,2.0,2.0,6.0,5.0,21.0,16.0,10.0,,20.0,4.0,19.0,4.0,23.0,4.0,,10.0,2.0,7.0,50.0,1.0,3.0,6.0,19.0,,25.0,5.0,30.0,1.0,13.0,8.0,5.0,6.0,1.0,6.0,2.0,,,,8.0,,8.0,1.0,17.0,,1.0,18.0,,3.0,9.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,,,21.0,104.0,1.0,0.6153846153846154,0.6153846153846154,0.4193548387096774,,1.0,0.5,0.25,1.0,0.5289855072463768,0.25,0.9545454545454546,0.5230769230769231,0.1290322580645161,0.2352941176470588,,12.685337726523889,0.75,,0.1079545454545454,0.015228426395939,0.1111111111111111,0.0136986301369863,0.108695652173913,0.0148148148148148,0.0303030303030303,0.0204081632653061,,,0.072463768115942,0.0784313725490196,0.1785714285714285,0.1111111111111111,0.1111111111111111,0.0303030303030303,0.6666666666666666,0.2615384615384615,0.4705882352941176,0.6153846153846154,0.75,,,,,0.2153846153846154,0.3571428571428571,0.3571428571428571,0.4,0.3230769230769231,0.3333333333333333,,,,0.75,0.7846153846153846,0.55213984375,0.5690416666666667,0.44120625,0.0588235294117647,0.1176470588235294,0.0410958904109589,0.2876712328767123,9.19032258064516,25.19117647058824,0.1981481481481481,4.0,13.0,9.0,1.0,3.0,4.0,13.0,1.0,3.0,,4.0,27.0,1.0,9.0,1.0,,1.0,,1.0,1.0,0.6923076923076923,0.3823529411764705,0.3333333333333333,0.6666666666666666,0.3939393939393939,0.0588235294117647,0.2,0.3076923076923077,0.3333333333333333,1.0,0.4285714285714285,0.4285714285714285,0.5555555555555556,0.5,0.3333333333333333,1.0,0.6666666666666666,0.45,,,12.0,,1.0,,,,,,,1.0,,,0.0294117647058823,,,,,,,,1.0,0.0769230769230769,0.0909090909090909,,True,,,,,
2733,1610612749,Shaun Livingston,Shaun Livingston,2733,MIL,10080.0,168,-12,316,317,68.0,108,50,633,8.0,9.0,,,1.0,2.0,8.0,21.0,4.0,11.0,,,20.0,41.0,,11.0,51.0,320,,,,3.0,11.0,,3.0,9.0,26.0,14.0,,,2.0,15.0,3.0,18.0,3.0,,8.0,2.0,5.0,39.0,3.0,6.0,3.0,4.0,,7.0,9.0,16.0,2.0,6.0,3.0,3.0,5.0,,2.0,3.0,1.0,3.0,,8.0,3.0,4.0,,12.0,,,12.0,,,13.0,2.0,5.0,2.0,1.0,1.0,3.0,2.0,,,9.0,68.0,1.0,0.65,0.65,0.4878048780487805,,0.2727272727272727,0.4878048780487805,,0.2727272727272727,0.5434782608695652,,0.3461538461538461,,0.048780487804878,,0.0952380952380952,14.4,0.625,,0.036697247706422,0.0495867768595041,0.0909090909090909,0.0612244897959183,0.0492957746478873,0.0529411764705882,0.0526315789473684,0.0857142857142857,0.0208333333333333,0.0714285714285714,0.027027027027027,0.0625,0.025,0.1153846153846153,,0.1052631578947368,0.6666666666666666,0.2195121951219512,0.8888888888888888,0.8888888888888888,0.875,0.5121951219512195,0.3809523809523809,0.4210526315789473,0.375,0.2682926829268293,0.3636363636363636,0.3636363636363636,0.75,,,,0.1818181818181818,0.5,,0.2195121951219512,0.4488804878048779,,0.4366818181818181,0.1136363636363636,0.1136363636363636,,0.1764705882352941,9.84878048780488,,0.2151898734177215,,,,,,,,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,True,,,,,
2757,1610612749,Beno Udrih,Beno Udrih,2757,MIL,10847.0,181,-10,351,349,68.0,76,47,700,9.0,14.0,2.0,4.0,2.0,2.0,4.0,9.0,9.0,24.0,8.0,4.0,22.0,47.0,12.0,9.0,62.0,370,4.0,6.0,9.0,4.0,9.0,5.0,1.0,18.0,30.0,14.0,,8.0,1.0,21.0,12.0,33.0,12.0,,9.0,3.0,9.0,78.0,,6.0,4.0,8.0,,12.0,6.0,18.0,1.0,7.0,6.0,1.0,11.0,2.0,4.0,4.0,,7.0,,15.0,3.0,11.0,1.0,20.0,1.0,1.0,12.0,,1.0,11.0,1.0,5.0,,,,,,,,18.0,68.0,3.0,0.6818181818181818,0.6818181818181818,0.4680851063829787,0.6666666666666666,0.4444444444444444,0.4491525423728814,0.6666666666666666,0.6071428571428571,0.484375,0.6428571428571429,0.6,0.2033898305084746,0.0212765957446808,0.0714285714285714,,19.41031941031941,0.7333333333333333,,0.074074074074074,0.0454545454545454,0.0816326530612244,,0.0764331210191082,0.0329670329670329,0.075,,0.05,,0.0526315789473684,0.0666666666666666,0.1,0.0588235294117647,0.1333333333333333,0.03125,,0.2372881355932203,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.1525423728813559,0.4444444444444444,0.4444444444444444,0.75,0.4067796610169492,0.375,0.375,0.6666666666666666,0.135593220338983,0.6666666666666666,0.5,0.1428571428571428,1.0,0.2857142857142857,0.4406779661016949,0.4919525423728814,0.6280600000000001,0.462725,0.0793650793650793,0.0980392156862745,0.1451612903225806,0.2903225806451613,11.057446808510637,25.36666666666667,0.1937321937321937,1.0,4.0,2.0,,,2.0,3.0,,,1.0,3.0,6.0,,2.0,2.0,,,,1.0,1.0,0.6666666666666666,0.25,,0.6,0.25,,0.0677966101694915,0.25,0.25,1.0,0.25,0.25,0.5,,,,0.5,0.25,,1.0,3.0,,,,0.5,,0.0714285714285714,,1.0,,,,,,1.0,,,,,,,,,,True,,,,,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,4509.0,75,8,145,149,56.0,53,19,294,7.0,8.0,,,4.0,4.0,,,1.0,5.0,1.0,1.0,8.0,13.0,1.0,7.0,23.0,143,,,1.0,4.0,6.0,1.0,2.0,10.0,14.0,2.0,,1.0,,2.0,,2.0,,,2.0,,,4.0,1.0,1.0,1.0,7.0,1.0,9.0,2.0,11.0,,3.0,3.0,,,,,1.0,,,,1.0,,6.0,,10.0,1.0,1.0,4.0,,,8.0,,3.0,4.0,3.0,1.0,4.0,2.0,,1.0,10.0,53.0,,0.875,0.875,0.6153846153846154,,0.6666666666666666,0.5714285714285714,,0.5714285714285714,0.6388888888888888,0.5,0.625,0.0714285714285714,,,,11.585365853658535,,0.125,0.125,0.027027027027027,0.0625,0.0454545454545454,0.1111111111111111,0.0338983050847457,0.0714285714285714,,,0.0526315789473684,0.1481481481481481,0.1428571428571428,0.0666666666666666,0.0909090909090909,,,0.5,0.5714285714285714,0.875,0.875,0.8571428571428571,,,,,0.3571428571428571,0.2,0.2,1.0,0.0714285714285714,,,0.5714285714285714,1.0,0.1428571428571428,0.6428571428571429,0.5393923076923077,,0.5849166666666666,0.1764705882352941,0.1875,0.0434782608695652,0.4347826086956521,8.638461538461538,39.4,0.3862068965517241,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
