EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,OffThreePtRebounds,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PtsPutbacks,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,OffArc3ReboundPct,FTOffRebounds,StepOutOfBoundsTurnovers,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,Blocked3s,BlockedArc3,on,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked
101127,1610612740,Jarrett Jack,Jarrett Jack,101127,NOH,23721.0,395,-37.0,735,717,142,152,96,1452,14.0,22.0,2.0,3.0,2.0,2.0,24.0,51.0,25.0,55.0,2.0,6.0,1.0,10.0,26.0,2.0,3.0,4.0,63,128,12.0,32.0,29.0,191,783,6.0,10.0,2.0,4.0,1.0,19.0,8.0,21.0,4.0,12.0,28.0,22.0,104.0,33.0,3.0,26.0,10.0,8.0,1.0,65.0,13.0,78.0,10.0,3.0,22.0,17.0,26.0,169.0,7.0,15.0,24.0,1.0,40,7.0,47,1.0,7.0,6.0,1.0,15.0,3.0,6.0,12.0,2.0,9.0,3.0,27.0,2.0,8.0,14.0,25,1.0,1.0,33,1.0,2.0,4.0,33.0,5.0,4.0,12.0,5.0,2.0,2.0,2.0,2.0,28.0,142,5.0,0.1746031746031746,0.1746031746031746,0.9166666666666666,0.375,0.5,0.375,0.4921875,0.6,0.38095238095238093,0.50625,0.6428571428571429,0.32,0.5465116279069767,0.6428571428571429,0.4666666666666667,0.2,0.03125,0.0625,0.18181818181818182,0.0784313725490196,0.038461538461538464,23.46698113207547,0.5555555555555556,0.05263157894736842,0.10762331838565023,0.02413793103448276,0.13636363636363635,0.11711711711711711,0.020114942528735632,0.04950495049504951,0.017391304347826087,0.1111111111111111,0.1,0.1111111111111111,0.1375,0.13333333333333333,0.013333333333333334,1.0,0.1375,0.6363636363636364,0.7777777777777778,0.07142857142857142,0.31875,0.47058823529411764,0.5106382978723404,0.16666666666666666,0.34375,0.45454545454545453,0.45454545454545453,0.24,0.0375,0.3333333333333333,0.3333333333333333,1.0,0.1625,0.38461538461538464,0.4,0.9,0.21428571428571427,0.6666666666666666,0.5,0.07142857142857142,0.21428571428571427,0.6666666666666666,1.0,0.08,1.0,0.16,0.3375,0.38461538461538464,0.45084906249999995,0.4602384615384615,0.400342,0.0718562874251497,0.08888888888888889,0.09947643979057591,0.14659685863874344,11.8421875,25.143750000000004,0.19319727891156463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201158,1610612740,Marco Belinelli,Marco Belinelli,201158,NOH,35215.0,587,-41.0,1061,1047,224,213,141,2108,15.0,22.0,,1.0,3.0,4.0,8.0,15.0,27.0,74.0,8.0,23.0,1.0,24.0,61.0,,4.0,17.0,50,111,32.0,84.0,28.0,224,1149,5.0,8.0,,5.0,5.0,15.0,6.0,13.0,21.0,12.0,54.0,70.0,30.0,81.0,15.0,59.0,24.0,5.0,1.0,29.0,5.0,34.0,3.0,2.0,12.0,8.0,9.0,73.0,6.0,15.0,21.0,1.0,37,7.0,44,4.0,16.0,10.0,6.0,14.0,2.0,8.0,7.0,1.0,6.0,1.0,21.0,1.0,2.0,14.0,34,1.0,,32,,5.0,1.0,38.0,2.0,4.0,12.0,6.0,1.0,1.0,1.0,,54.0,224,6.0,0.7,0.7,0.84375,0.38095238095238093,,0.3902439024390244,0.45045045045045046,0.625,0.46153846153846156,0.5025641025641026,0.38461538461538464,0.6176470588235294,0.523696682464455,0.46875,0.6585365853658537,0.4307692307692308,0.011904761904761904,0.04504504504504504,0.045454545454545456,0.13333333333333333,0.01639344262295082,18.92332789559543,0.6666666666666666,0.02857142857142857,0.06158357771260997,0.014669926650366748,0.09202453987730061,0.07142857142857142,0.014,0.014285714285714285,0.011764705882352941,0.05217391304347826,0.047619047619047616,0.08264462809917356,0.08403361344537816,0.11363636363636363,0.04040404040404041,,0.11282051282051282,0.6818181818181818,0.7142857142857143,0.8666666666666667,0.07692307692307693,0.5333333333333333,0.6153846153846154,0.5,0.37948717948717947,0.36486486486486486,0.375,0.6666666666666666,0.11794871794871795,0.34782608695652173,0.34782608695652173,1.0,0.3128205128205128,0.39344262295081966,0.4,0.7916666666666666,0.07692307692307693,,,0.07692307692307693,0.3076923076923077,,,0.11764705882352941,0.75,0.5,0.5435897435897435,0.4067796610169492,0.4779199481865284,0.4608125,0.4757060606060606,0.05853658536585366,0.09917355371900827,0.06696428571428571,0.24107142857142858,14.100900900900902,25.95357142857143,0.2111215834118756,1.0,4.0,9.0,10.0,2.0,1.0,3.0,2.0,2.0,1.0,5.0,0.47619047619047616,0.02702702702702703,0.01098901098901099,0.020202020202020204,0.04,0.11764705882352941,0.25,0.5294117647058824,,,,,,,,,,,,,True,,,,,,,,
201160,1610612740,Jason Smith,Jason Smith,201160,NOH,11054.0,184,-10.0,339,335,57,84,45,674,10.0,13.0,5.0,6.0,2.0,3.0,4.0,14.0,17.0,33.0,,1.0,1.0,,,,,,31,60,,1.0,7.0,69,370,5.0,9.0,,1.0,3.0,13.0,8.0,13.0,,,16.0,44.0,18.0,,,,,4.0,,6.0,,6.0,,,2.0,,4.0,12.0,11.0,2.0,10.0,4.0,16,14.0,30,1.0,5.0,4.0,1.0,4.0,,4.0,3.0,,,,7.0,1.0,,12.0,26,,3.0,8,1.0,,,7.0,1.0,,4.0,,5.0,,5.0,4.0,16.0,57,,0.7096774193548387,0.8461538461538461,,,,,0.5166666666666667,0.5555555555555556,0.6153846153846154,0.5081967213114754,0.5,0.6153846153846154,0.5390625,0.5909090909090909,0.6153846153846154,0.01639344262295082,,0.06666666666666667,0.07692307692307693,0.21428571428571427,,18.441558441558442,0.5714285714285714,0.3076923076923077,0.09433962264150944,0.0873015873015873,0.04081632653061224,0.07741935483870968,0.0915032679738562,0.13333333333333333,0.07547169811320754,0.024390243902439025,0.2608695652173913,0.07142857142857142,0.027777777777777776,0.07692307692307693,0.038461538461538464,0.8,0.21311475409836064,0.7692307692307693,0.8333333333333334,0.4,0.22950819672131148,0.2857142857142857,0.36363636363636365,0.5,0.5409836065573771,0.5151515151515151,0.5151515151515151,0.9411764705882353,0.01639344262295082,,,,,,,,0.6,0.8333333333333334,,0.1,,,,0.23076923076923078,0.6666666666666666,,0.22950819672131148,,0.4503983606557377,0.54221,0.4399,0.0625,0.06349206349206349,0.18840579710144928,0.2318840579710145,12.401666666666666,23.4,0.168141592920354,,,,,,3.0,1.0,1.0,1.0,,4.0,,,0.1111111111111111,0.03571428571428571,0.2857142857142857,,,,10.0,4.0,1.0,1.0,0.05,,,,,,,,True,,,,,,,,
201171,1610612740,Carl Landry,Carl Landry,201171,NOH,59912.0,999,-71.0,1820,1811,405,424,223,3631,96.0,145.0,30.0,42.0,24.0,36.0,59.0,130.0,27.0,84.0,,,,,3.0,,,,182,359,,3.0,147.0,511,1937,38.0,59.0,,,36.0,112.0,38.0,68.0,,42.0,118.0,180.0,184.0,,,1.0,,41.0,,26.0,12.0,38.0,9.0,3.0,7.0,6.0,13.0,88.0,55.0,42.0,71.0,23.0,136,78.0,214,8.0,13.0,6.0,7.0,21.0,2.0,7.0,43.0,4.0,14.0,13.0,64.0,12.0,19.0,28.0,89,6.0,11.0,149,3.0,1.0,2.0,184.0,26.0,,95.0,10.0,12.0,2.0,12.0,7.0,118.0,405,9.0,0.4945054945054945,0.5806451612903226,,,,,0.5069637883008357,0.6440677966101694,0.5588235294117647,0.5027624309392266,0.6440677966101694,0.5588235294117647,0.5793650793650794,0.7368421052631579,0.6210526315789474,0.008287292817679558,,0.11420612813370473,0.16551724137931034,0.13076923076923078,,24.22062350119904,0.328125,0.4107142857142857,0.12633451957295375,0.07971014492753623,0.15384615384615385,0.13532934131736526,0.09003601440576231,0.07296137339055794,0.048327137546468404,0.16,0.13690476190476192,0.091324200913242,0.14507772020725387,0.175,0.058823529411764705,0.5833333333333334,0.4005524861878453,0.6620689655172414,0.7933884297520661,0.5729166666666666,0.35911602209944754,0.45384615384615384,0.5221238938053098,0.3728813559322034,0.23204419889502761,0.32142857142857145,0.32142857142857145,0.48148148148148145,,,,,0.008287292817679558,,,,0.711864406779661,0.7142857142857143,0.06666666666666667,,,,,0.5294117647058824,0.6666666666666666,,0.4088397790055249,,0.4691426388888892,0.5140220000000001,0.4893235294117646,0.22041763341067286,0.2219626168224299,0.2191780821917808,0.2309197651663405,7.989415041782728,42.666666666666664,0.22252747252747251,,,,,2.0,20.0,4.0,8.0,9.0,3.0,8.0,,,0.13986013986013987,0.13297872340425532,0.13513513513513514,,,,54.0,9.0,1.0,3.0,0.14150943396226415,3.0,3.0,1.0,1.0,0.05,,,True,,,,,,,,
202329,1610612740,Al-Farouq Aminu,Al-Farouq Aminu,202329,NOH,27264.0,454,-47.0,821,831,206,181,98,1652,21.0,43.0,4.0,11.0,1.0,2.0,4.0,15.0,9.0,28.0,,4.0,1.0,2.0,11.0,,1.0,3.0,34,86,2.0,15.0,30.0,104,872,4.0,14.0,,2.0,4.0,12.0,4.0,13.0,4.0,6.0,20.0,26.0,42.0,6.0,,11.0,2.0,15.0,,19.0,5.0,24.0,4.0,1.0,8.0,5.0,6.0,53.0,26.0,23.0,43.0,1.0,67,27.0,94,4.0,21.0,16.0,5.0,10.0,,3.0,11.0,2.0,7.0,2.0,21.0,2.0,6.0,20.0,32,3.0,2.0,37,,1.0,2.0,40.0,6.0,,20.0,3.0,15.0,4.0,15.0,12.0,20.0,206,3.0,0.38235294117647056,0.41935483870967744,1.0,0.13333333333333333,,0.13333333333333333,0.3953488372093023,0.2857142857142857,0.3076923076923077,0.36633663366336633,0.25,0.4117647058823529,0.4406779661016949,0.35294117647058826,0.45454545454545453,0.1485148514851485,,0.1744186046511628,0.27906976744186046,0.13333333333333333,,14.771519659936239,0.47619047619047616,0.041666666666666664,0.172,0.08227848101265822,0.184,0.176,0.07258064516129033,0.05263157894736842,0.09701492537313433,0.125,0.1527777777777778,0.22448979591836735,0.17582417582417584,0.20588235294117646,0.08163265306122448,0.8,0.42574257425742573,0.4883720930232558,0.6774193548387096,0.2857142857142857,0.1485148514851485,0.26666666666666666,0.3076923076923077,0.25,0.27722772277227725,0.32142857142857145,0.3333333333333333,0.6666666666666666,0.039603960396039604,,,,0.10891089108910891,0.18181818181818182,0.18181818181818182,1.0,0.6875,0.36363636363636365,,0.0625,0.0625,,,0.11764705882352941,0.5,0.17647058823529413,0.5742574257425742,0.18181818181818182,0.49953316831683164,0.535934375,0.4019382352941176,0.17391304347826086,0.2,0.11538461538461539,0.19230769230769232,8.322093023255812,24.84666666666667,0.25091352009744217,,1.0,2.0,2.0,,1.0,1.0,2.0,4.0,3.0,1.0,0.5,0.03571428571428571,0.017857142857142856,0.09195402298850575,,0.058823529411764705,,0.6666666666666666,6.0,11.0,,,0.022727272727272728,,,,,,,,True,,,,,,,,
202333,1610612740,Xavier Henry,Xavier Henry,202333,NOH,15407.0,257,-9.0,457,461,104,93,50,918,9.0,23.0,,3.0,2.0,3.0,1.0,9.0,12.0,34.0,1.0,1.0,,1.0,4.0,,,1.0,22,66,2.0,5.0,6.0,56,481,,6.0,,,,,4.0,10.0,1.0,3.0,11.0,38.0,6.0,6.0,,4.0,1.0,5.0,,10.0,1.0,11.0,,1.0,4.0,3.0,3.0,23.0,8.0,8.0,21.0,,29,8.0,37,1.0,11.0,8.0,3.0,3.0,2.0,2.0,9.0,1.0,1.0,1.0,12.0,1.0,1.0,9.0,25,3.0,1.0,16,1.0,2.0,2.0,14.0,,,5.0,2.0,2.0,,2.0,1.0,11.0,104,2.0,0.8636363636363636,0.8636363636363636,1.0,0.4,,0.4,0.3333333333333333,,0.4,0.352112676056338,,0.36363636363636365,0.358974358974359,,0.39285714285714285,0.07042253521126761,,0.07575757575757576,0.17391304347826086,0.1111111111111111,,17.341040462427745,0.25,,0.14189189189189189,0.0446927374301676,0.10256410256410256,0.12831858407079647,0.038461538461538464,0.0784313725490196,0.014705882352941176,0.09433962264150944,0.14634146341463414,0.18518518518518517,0.125,0.045454545454545456,0.025,0.5,0.323943661971831,0.391304347826087,0.47368421052631576,0.6666666666666666,0.1267605633802817,0.1111111111111111,0.125,1.0,0.4788732394366197,0.35294117647058826,0.35294117647058826,1.0,0.014084507042253521,1.0,1.0,1.0,0.056338028169014086,0.25,0.25,1.0,0.5,,,,,,,0.2727272727272727,0.6666666666666666,0.09090909090909091,0.39436619718309857,0.25,0.4603746478873239,0.48974999999999996,0.44480000000000003,0.06578947368421052,0.07042253521126761,,0.19642857142857142,11.242424242424244,25.04,0.2275711159737418,,,,,,,1.0,,1.0,,1.0,,,,0.05,,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,
202349,1610612740,Greivis Vasquez,Greivis Vasquez,202349,NOH,31416.0,524,-6.0,966,966,224,269,107,1932,15.0,28.0,1.0,2.0,4.0,6.0,22.0,50.0,11.0,28.0,1.0,5.0,,13.0,40.0,1.0,4.0,6.0,48,106,14.0,45.0,22.0,160,1006,3.0,7.0,1.0,4.0,,9.0,13.0,28.0,8.0,6.0,35.0,22.0,74.0,36.0,6.0,40.0,13.0,11.0,,91.0,13.0,104.0,12.0,1.0,43.0,16.0,32.0,221.0,5.0,16.0,33.0,2.0,51,5.0,56,1.0,21.0,15.0,6.0,28.0,8.0,17.0,18.0,1.0,11.0,2.0,46.0,3.0,6.0,16.0,42,2.0,4.0,36,1.0,5.0,1.0,28.0,5.0,5.0,13.0,1.0,7.0,4.0,7.0,3.0,35.0,224,1.0,0.22916666666666666,0.22916666666666666,0.8571428571428571,0.3111111111111111,0.25,0.3111111111111111,0.4528301886792453,0.42857142857142855,0.4642857142857143,0.45695364238410596,0.4090909090909091,0.4027777777777778,0.490625,0.4090909090909091,0.4230769230769231,0.2980132450331126,,0.10377358490566038,0.21428571428571427,0.1,,18.847209515096065,0.6086956521739131,0.0625,0.1166077738515901,0.015015015015015015,0.11428571428571428,0.11583924349881797,0.012106537530266344,0.017543859649122806,0.016666666666666666,0.10975609756097561,0.12643678160919541,0.11403508771929824,0.12371134020618557,0.09302325581395349,0.013157894736842105,0.42857142857142855,0.18543046357615894,0.5357142857142857,0.6818181818181818,0.06666666666666667,0.33112582781456956,0.44,0.4888888888888889,0.13636363636363635,0.18543046357615894,0.39285714285714285,0.39285714285714285,0.6363636363636364,0.033112582781456956,0.2,0.2,1.0,0.26490066225165565,0.325,0.325,0.8461538461538461,0.18181818181818182,0.5,,,0.36363636363636365,0.25,1.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.48344370860927155,0.325,0.46886510067114084,0.47900625,0.4591972222222222,0.08176100628930817,0.11403508771929824,0.05625,0.21875,9.219811320754719,25.88000000000001,0.2318840579710145,,2.0,1.0,1.0,,,2.0,3.0,2.0,,10.0,0.125,,,0.010101010101010102,,0.05555555555555555,,0.16666666666666666,,2.0,1.0,,,,,,,,,,True,,,,,,,,
2549,1610612740,Chris Kaman,Chris Kaman,2549,NOH,12443.0,207,-36.0,382,381,97,81,39,763,9.0,23.0,3.0,7.0,2.0,6.0,8.0,21.0,24.0,45.0,,,,,,,,,41,89,,,5.0,87,408,5.0,10.0,,,,10.0,8.0,22.0,,,16.0,54.0,28.0,,,,,5.0,,10.0,2.0,12.0,1.0,1.0,4.0,2.0,4.0,26.0,8.0,11.0,24.0,3.0,38,10.0,48,2.0,6.0,6.0,,9.0,2.0,3.0,13.0,1.0,6.0,3.0,22.0,2.0,4.0,12.0,20,,5.0,9,,,,7.0,1.0,,4.0,,12.0,4.0,12.0,6.0,16.0,97,,0.6585365853658537,0.6923076923076923,,,,,0.4606741573033708,0.5,0.36363636363636365,0.4606741573033708,0.5,0.36363636363636365,0.47282608695652173,0.5,0.36363636363636365,,,0.056179775280898875,0.17391304347826086,,,26.388888888888886,0.4090909090909091,0.3,0.22018348623853212,0.05263157894736842,0.21568627450980393,0.21875,0.05747126436781609,0.021739130434782608,0.05172413793103448,0.15789473684210525,0.2,0.3055555555555556,0.21052631578947367,0.23076923076923078,0.046511627906976744,0.5,0.25842696629213485,0.391304347826087,0.47368421052631576,0.5555555555555556,0.23595505617977527,0.38095238095238093,0.38095238095238093,0.5,0.5056179775280899,0.5333333333333333,0.5454545454545454,0.75,,,,,,,,,0.7,0.42857142857142855,,,,,,0.2727272727272727,0.3333333333333333,,0.25842696629213485,,0.4369303370786517,0.5466571428571428,0.4451818181818182,0.043478260869565216,0.043478260869565216,0.11494252873563218,0.1839080459770115,10.564044943820225,,0.25392670157068065,,,,,,2.0,,,,3.0,2.0,,0.022222222222222223,0.09090909090909091,0.08333333333333333,,,,,4.0,8.0,,3.0,0.09523809523809523,,,,1.0,,,,True,,,,,,,,
2731,1610612740,Emeka Okafor,Emeka Okafor,2731,NOH,16991.0,283,-37.0,517,521,104,106,69,1038,13.0,19.0,6.0,8.0,2.0,2.0,24.0,50.0,7.0,8.0,,,,,,,,,44,77,,,12.0,100,565,9.0,12.0,,,1.0,19.0,6.0,9.0,,4.0,16.0,54.0,34.0,,,,,7.0,,4.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,17.0,16.0,17.0,28.0,2.0,47,25.0,72,1.0,7.0,4.0,3.0,4.0,1.0,3.0,10.0,,1.0,,14.0,1.0,2.0,11.0,26,,8.0,21,,2.0,,28.0,,,13.0,1.0,19.0,12.0,19.0,12.0,16.0,104,1.0,0.6136363636363636,0.7105263157894737,,,,,0.5714285714285714,0.75,0.6666666666666666,0.5714285714285714,0.75,0.6666666666666666,0.5494505494505495,0.6785714285714286,0.6153846153846154,,,0.09090909090909091,,0.14,,17.558528428093645,0.2857142857142857,0.2222222222222222,0.17073170731707318,0.07920792079207921,0.2328767123287671,0.189873417721519,0.09765625,0.05,0.08860759493670886,0.14705882352941177,0.10909090909090909,0.22666666666666666,0.23076923076923078,0.23809523809523808,0.04,0.631578947368421,0.24675324675324675,0.6842105263157895,0.6842105263157895,0.46153846153846156,0.6493506493506493,0.48,0.5581395348837209,0.6666666666666666,0.1038961038961039,0.875,0.875,0.7142857142857143,,,,,,,,,0.6666666666666666,0.75,,,,,,0.2222222222222222,1.0,,0.24675324675324675,,0.445651948051948,0.5750285714285714,0.4610111111111112,0.14444444444444443,0.14444444444444443,0.19,0.16,7.792207792207792,,0.2011605415860735,,,,,,9.0,2.0,1.0,3.0,,,,,0.16666666666666666,0.11627906976744186,0.23529411764705882,,,,12.0,7.0,,1.0,0.13513513513513514,,,,1.0,,,,True,,,,,,,,
2772,1610612740,Trevor Ariza,Trevor Ariza,2772,NOH,16998.0,283,-59.0,524,517,80,120,65,1041,16.0,30.0,5.0,7.0,2.0,2.0,5.0,17.0,9.0,26.0,2.0,8.0,,4.0,9.0,,,3.0,30,73,6.0,17.0,14.0,92,581,8.0,13.0,,,1.0,17.0,4.0,14.0,6.0,2.0,19.0,32.0,28.0,15.0,3.0,8.0,4.0,4.0,,14.0,3.0,17.0,2.0,1.0,7.0,4.0,3.0,37.0,10.0,9.0,27.0,4.0,40,11.0,51,3.0,13.0,10.0,3.0,6.0,4.0,2.0,9.0,2.0,4.0,1.0,15.0,5.0,2.0,15.0,26,1.0,,14,1.0,,3.0,19.0,1.0,,9.0,1.0,2.0,2.0,4.0,1.0,19.0,80,1.0,0.5333333333333333,0.5925925925925926,0.8333333333333334,0.35294117647058826,,0.375,0.410958904109589,0.6153846153846154,0.2857142857142857,0.43333333333333335,0.6153846153846154,0.425,0.46464646464646464,0.6538461538461539,0.4318181818181818,0.18888888888888888,,0.0547945205479452,0.1,0.058823529411764705,,18.93687707641196,0.4,0.3333333333333333,0.16463414634146342,0.05025125628140704,0.125,0.15254237288135594,0.044,0.05555555555555555,0.014285714285714285,0.08333333333333333,0.12962962962962962,0.25806451612903225,0.18,,0.06382978723404255,0.25,0.3333333333333333,0.5333333333333333,0.5925925925925926,0.4375,0.18888888888888888,0.29411764705882354,0.3125,0.6,0.28888888888888886,0.34615384615384615,0.34615384615384615,0.6666666666666666,0.08888888888888889,0.25,0.25,1.0,0.1,0.4444444444444444,0.4444444444444444,0.75,0.5384615384615384,0.7142857142857143,,,,,,0.1,1.0,0.15,0.5222222222222223,0.5,0.4905932584269663,0.5104818181818183,0.4545421052631579,0.09183673469387756,0.1111111111111111,0.18478260869565216,0.20652173913043478,8.95890410958904,26.123529411764697,0.15267175572519084,1.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,,2.0,0.5,,0.0196078431372549,0.08771929824561403,,0.15,0.3333333333333333,0.6666666666666666,6.0,,,,0.029411764705882353,,,,,,2.0,2.0,True,,,,,,,,
