EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,PenaltyFG3A,HeaveAttempts,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FG3APct,ShortMidRangePctBlocked,Arc3Frequency,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyFtPoints,PtsUnassisted3s,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedLongMidRange,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Arc3PctBlocked,DefensiveGoaltends,3SecondViolations,on,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,8007.0,133,-21,258,260,39,53,28,518,11.0,20.0,4.0,6.0,1.0,2.0,4.0,6.0,4.0,9.0,19.0,35,38.0,273,6.0,8.0,12.0,2.0,4,4.0,24.0,14.0,8.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,3.0,11.0,5.0,17,1.0,23,14.0,37,1.0,5.0,3.0,2.0,5.0,2.0,3.0,3.0,8.0,11.0,1.0,23.0,1.0,2.0,1.0,1.0,11.0,8.0,3.0,11.0,3.0,4.0,39,1.0,0.631578947368421,0.8,0.5428571428571428,0.75,0.5,0.5428571428571428,0.75,0.5,0.5428571428571428,0.75,0.5,0.05714285714285714,0.1,14.982578397212542,0.625,0.125,0.17346938775510204,0.16176470588235295,0.2,0.06976744186046512,0.17886178861788618,0.12612612612612611,0.2857142857142857,0.17647058823529413,0.06666666666666667,0.058823529411764705,0.1111111111111111,0.11538461538461539,0.16666666666666666,0.2222222222222222,0.10526315789473684,0.5,0.07142857142857142,0.2727272727272727,0.5714285714285714,0.55,0.6111111111111112,0.5454545454545454,0.17142857142857143,0.6666666666666666,0.6666666666666666,0.5,0.2571428571428571,0.4444444444444444,0.4444444444444444,1.0,0.75,0.6666666666666666,0.5,0.5,0.5714285714285714,0.5227771428571429,0.52495,0.51955,0.3157894736842105,0.10526315789473684,6.745714285714286,0.1511627906976744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,487.0,8,1,14,16,4,5,3,30,,,,,,,,1.0,,1.0,,2,,15,,,,,1,,,,,,,,,,,,,,,1,,1,,1,,1.0,,1.0,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,11.76470588235294,,,0.25,,,,0.2,,,,,,,,,1.0,,,,,,,,,0.5,,,,0.5,,,,,,,,,0.40035,,0.4148,,,14.8,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,10877.0,181,18,341,339,55,63,42,680,11.0,19.0,3.0,3.0,1.0,3.0,,4.0,7.0,11.0,18.0,34,37.0,362,3.0,4.0,6.0,1.0,4,2.0,32.0,4.0,4.0,3.0,8.0,4.0,12.0,3.0,5.0,28.0,9.0,9.0,5.0,16,2.0,23,18.0,41,1.0,2.0,,2.0,6.0,3.0,5.0,3.0,11.0,9.0,,17.0,,,1.0,13.0,5.0,3.0,2.0,5.0,4.0,2.0,53,2.0,0.8888888888888888,1.0,0.5294117647058824,0.75,0.25,0.5142857142857142,0.75,0.2,0.5138888888888888,0.75,0.2,0.08823529411764706,0.05263157894736842,12.207792207792208,0.5454545454545454,0.2222222222222222,0.13675213675213677,0.10975609756097561,0.125,0.13636363636363635,0.1337579617834395,0.12162162162162163,0.1111111111111111,0.2222222222222222,0.03571428571428571,0.125,0.2,0.06666666666666667,0.14583333333333334,0.1794871794871795,0.16666666666666666,,0.07692307692307693,0.8,0.5428571428571428,0.5789473684210527,0.6111111111111112,0.8181818181818182,0.11428571428571428,,,,0.3142857142857143,0.6363636363636364,0.6363636363636364,1.0,0.75,1.0,0.6,0.3333333333333333,0.5714285714285714,0.5079,0.591975,0.507375,0.16216216216216217,0.05405405405405406,8.161764705882355,0.16129032258064516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,2.0,1.0,1.0,0.02857142857142857,0.5,0.02857142857142857,0.3333333333333333,0.2,0.027777777777777776,0.02857142857142857,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2767,1610612760,Royal Ivey,Royal Ivey,2767,OKC,21241.0,354,6,701,692,215,208,74,1393,5.0,7.0,,,,,1.0,6.0,2.0,7.0,8.0,20,71.0,727,,1.0,6.0,1.0,4,14.0,6.0,10.0,,1.0,5.0,5.0,10.0,4.0,2.0,25.0,1.0,,5.0,18,,23,1.0,24,,14.0,6.0,8.0,4.0,4.0,5.0,,9.0,14.0,3.0,36.0,,2.0,1.0,12.0,,,,,,14.0,213,6.0,0.375,0.375,0.4,,0.25,0.4794520547945205,0.42857142857142855,0.4666666666666667,0.46710526315789475,0.375,0.3888888888888889,0.05,,10.897435897435898,0.4444444444444444,,0.07531380753138076,,0.06329113924050633,0.008264462809917356,0.07232704402515723,0.0034482758620689655,,,,0.010526315789473684,,0.09333333333333334,0.046511627906976744,0.08974358974358974,0.06779661016949153,0.05,,,0.0958904109589041,0.7142857142857143,0.7142857142857143,0.4,0.0821917808219178,0.16666666666666666,0.2,,0.0958904109589041,0.2857142857142857,0.2857142857142857,0.5,,,,,0.821917808219178,0.5627986301369864,0.5554166666666666,0.5226566666666668,0.08450704225352113,0.19718309859154928,8.57,0.3067047075606277,22.0,2.0,53.0,1.0,11.0,,1.0,,3.0,,2.0,1.0,5.0,1.0,3.0,8.0,3.0,0.726027397260274,0.16666666666666666,0.3013698630136986,,0.13333333333333333,0.04054054054054054,0.14285714285714285,23.683018867924524,12.0,31.0,1.0,4.0,3.0,9.0,6.0,1.0,2.0,1.0,18.0,2.0,6.0,4.0,54.0,22.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.33962264150943394,0.3333333333333333,0.36363636363636365,0.33962264150943394,0.4246575342465753,0.3870967741935484,0.3870967741935484,1.0,0.2727272727272727,0.2727272727272727,1.0,0.5714285714285714,0.25,1.0,0.2857142857142857,0.5,1.0,0.6,0.3333333333333333,0.5,0.2727272727272727,,,,,,,,,,,,,,,,,,,,True,,,,
965,1610612760,Derek Fisher,Derek Fisher,965,OKC,4751.0,79,-9,154,151,37,53,19,305,4.0,5.0,1.0,1.0,1.0,2.0,2.0,5.0,7.0,12.0,13.0,22,36.0,160,3.0,4.0,7.0,1.0,4,2.0,10.0,16.0,,,6.0,2.0,8.0,1.0,2.0,18.0,,,1.0,4,,5,,5,,3.0,2.0,1.0,3.0,2.0,2.0,1.0,5.0,3.0,1.0,6.0,1.0,,,5.0,1.0,1.0,,1.0,,2.0,35,1.0,0.38461538461538464,0.38461538461538464,0.5909090909090909,0.75,0.25,0.58,0.75,0.25,0.6666666666666666,0.875,0.25,,,18.497109826589597,0.6,,0.07692307692307693,,0.043478260869565216,,0.06666666666666667,,,,,,,0.14285714285714285,,0.06666666666666667,,0.14285714285714285,,,0.2,0.8,0.8,0.25,0.2,0.4,0.4,0.5,0.48,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.25,1.0,0.5,0.5,0.32,0.43720600000000004,0.4081333333333333,0.36949999999999994,0.19444444444444445,0.05555555555555555,13.586363636363638,0.24025974025974026,3.0,,3.0,7.0,,,1.0,,4.0,1.0,,2.0,,1.0,,7.0,3.0,0.12,,0.12,1.0,,0.14814814814814814,0.13043478260869565,24.3,,,,,,,1.0,,,,1.0,,,,3.0,3.0,1.0,,,,2.0,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.3333333333333333,1.0,1.0,0.25,,,,,,,,,,,,,,,,,True,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,7286.0,121,42,254,247,90,74,23,501,13.0,18.0,,1.0,4.0,5.0,9.0,14.0,4.0,7.0,26.0,39,117.0,254,1.0,3.0,9.0,8.0,14,42.0,14.0,38.0,,3.0,6.0,6.0,12.0,3.0,5.0,30.0,,1.0,10.0,10,3.0,23,1.0,24,1.0,7.0,5.0,2.0,6.0,3.0,6.0,3.0,12.0,5.0,,10.0,1.0,1.0,,21.0,4.0,,2.0,4.0,4.0,42.0,90,2.0,0.2692307692307692,0.2692307692307692,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.5743243243243243,0.5714285714285714,0.5166666666666667,0.6388888888888888,0.5625,0.5694444444444444,0.07692307692307693,0.1111111111111111,36.55913978494624,0.5,0.375,0.12987012987012986,0.022222222222222223,0.3333333333333333,,0.18691588785046728,0.009900990099009901,,0.08333333333333333,,,,0.08,0.12903225806451613,0.19047619047619047,0.34782608695652173,0.2857142857142857,0.030303030303030304,1.0,0.24324324324324326,0.7222222222222222,0.8125,0.3076923076923077,0.1891891891891892,0.6428571428571429,0.6923076923076923,0.3333333333333333,0.0945945945945946,0.5714285714285714,0.5714285714285714,,0.14285714285714285,,0.16666666666666666,0.8,0.7162162162162162,0.5385472972972973,0.480475,0.5076066666666667,0.07692307692307693,0.358974358974359,6.64102564102564,0.3543307086614173,32.0,14.0,35.0,32.0,16.0,,3.0,,1.0,4.0,,,3.0,,,36.0,15.0,0.47297297297297297,0.07142857142857142,0.43243243243243246,,0.4666666666666667,0.1724137931034483,0.28846153846153844,24.745714285714286,1.0,3.0,,,1.0,2.0,10.0,2.0,4.0,4.0,11.0,2.0,4.0,5.0,27.0,32.0,10.0,1.0,,,2.0,3.0,3.0,0.8181818181818182,0.3142857142857143,0.5,0.3125,0.3142857142857143,0.04054054054054054,0.3333333333333333,0.3333333333333333,1.0,0.3125,0.3125,0.8,,,,0.5714285714285714,0.5,1.0,0.06666666666666667,0.5,0.2857142857142857,0.3125,1.0,,,11.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,True,,,,
201161,1610612760,Daequan Cook,Daequan Cook,201161,OKC,5152.0,86,-21,182,180,68,65,18,362,2.0,5.0,,,,2.0,,,4.0,12.0,6.0,17,43.0,184,1.0,4.0,8.0,,4,14.0,6.0,6.0,2.0,,1.0,,1.0,,,2.0,1.0,1.0,2.0,9,,11,2.0,13,1.0,1.0,1.0,,,,2.0,,2.0,3.0,,3.0,,,,5.0,,,,,,14.0,66,,0.5,0.6,0.35294117647058826,0.25,,0.47368421052631576,0.6666666666666666,0.5454545454545454,0.5119047619047619,0.6666666666666666,0.5384615384615384,,,22.0,,,0.15517241379310345,0.0196078431372549,0.09090909090909091,0.037037037037037035,0.1375,0.02564102564102564,,,0.05,,0.2,0.09090909090909091,0.18181818181818182,0.21428571428571427,0.11764705882352941,,0.043478260869565216,,0.13157894736842105,0.4,0.4,,,,,,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.75,,,0.18181818181818182,,0.6842105263157895,0.5309,0.4709916666666667,0.5372863636363636,0.18604651162790697,0.32558139534883723,14.13529411764706,0.37362637362637363,15.0,5.0,21.0,7.0,7.0,,,,1.0,,,,,,,10.0,1.0,0.5526315789473685,,0.39473684210526316,,0.45454545454545453,0.075,0.05555555555555555,24.085714285714282,3.0,6.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,8.0,2.0,2.0,4.0,24.0,15.0,5.0,1.0,1.0,,,2.0,2.0,1.0,0.38095238095238093,1.0,0.5714285714285714,0.38095238095238093,0.15789473684210525,0.5,0.6,1.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,0.18181818181818182,1.0,0.4,0.3333333333333333,,2.0,0.09090909090909091,2.0,,,,,1.0,1.0,0.047619047619047616,0.16666666666666666,,,,,,,,True,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,6557.0,109,51,225,224,81,75,21,449,8.0,14.0,1.0,2.0,2.0,4.0,5.0,8.0,6.0,16.0,19.0,38,83.0,230,1.0,3.0,5.0,4.0,9,25.0,4.0,34.0,,3.0,9.0,8.0,17.0,6.0,6.0,42.0,2.0,,1.0,4,,5,3.0,8,,5.0,5.0,,7.0,4.0,4.0,3.0,11.0,2.0,,6.0,2.0,,,20.0,,,,,,25.0,81,1.0,0.10526315789473684,0.10526315789473684,0.5,0.3333333333333333,0.4444444444444444,0.5535714285714286,0.3333333333333333,0.5,0.6194029850746269,0.625,0.5681818181818182,0.07894736842105263,0.21428571428571427,31.451612903225808,0.6363636363636364,,0.05263157894736842,,0.047619047619047616,0.04878048780487805,0.05154639175257732,0.024390243902439025,,,,0.06060606060606061,,,0.12121212121212122,,0.05555555555555555,,,,0.25,0.5714285714285714,0.7272727272727273,0.125,0.14285714285714285,0.625,0.625,0.2,0.2857142857142857,0.375,0.375,,0.6666666666666666,0.5,0.23529411764705882,0.5,0.5714285714285714,0.5049964285714286,0.4201,0.49095,0.060240963855421686,0.30120481927710846,10.476315789473682,0.36,18.0,8.0,18.0,21.0,8.0,,2.0,2.0,1.0,1.0,1.0,,5.0,,1.0,25.0,10.0,0.32142857142857145,,0.32142857142857145,,0.47058823529411764,0.15873015873015872,0.2222222222222222,24.811111111111117,,,,,,,8.0,,,3.0,8.0,,,3.0,9.0,18.0,8.0,,,1.0,3.0,4.0,4.0,0.375,0.4444444444444444,,0.375,0.4444444444444444,,,,,0.4444444444444444,0.4444444444444444,0.375,,,,,,,,,0.375,0.4444444444444444,3.0,,,8.0,15.0,1.0,,,,,,,1.0,0.125,,,,,,True,,,,
201935,1610612760,James Harden,James Harden,201935,OKC,13352.0,223,21,430,427,110,104,46,857,38.0,45.0,1.0,1.0,5.0,7.0,4.0,8.0,3.0,8.0,45.0,61,176.0,461,1.0,3.0,14.0,6.0,12,28.0,20.0,70.0,,7.0,17.0,12.0,29.0,8.0,11.0,70.0,1.0,2.0,6.0,16,4.0,26,3.0,29,,6.0,2.0,4.0,18.0,13.0,8.0,5.0,26.0,5.0,,13.0,3.0,,2.0,38.0,,,,,,28.0,110,2.0,0.2222222222222222,0.2222222222222222,0.7377049180327869,0.3333333333333333,0.5,0.6774193548387096,0.8,0.5217391304347826,0.75,0.875,0.56,0.11475409836065574,0.08888888888888889,29.583333333333336,0.6923076923076923,0.26666666666666666,0.10596026490066225,0.021505376344086023,0.13043478260869565,0.012195121951219513,0.1116751269035533,0.017142857142857144,0.027777777777777776,,0.030303030303030304,0.015873015873015872,,0.125,0.08928571428571429,0.10909090909090909,0.14285714285714285,0.09090909090909091,,,0.4838709677419355,0.8444444444444444,0.926829268292683,0.2631578947368421,0.08602150537634409,0.5,0.6666666666666666,,0.08602150537634409,0.375,0.42857142857142855,,0.2,1.0,0.30434782608695654,0.7142857142857143,0.8279569892473119,0.5747478494623656,0.49755000000000005,0.5180108695652174,0.07954545454545454,0.1590909090909091,4.4606557377049185,0.2558139534883721,28.0,10.0,32.0,50.0,11.0,,4.0,4.0,2.0,,,2.0,4.0,,1.0,58.0,29.0,0.34408602150537637,0.25,0.3010752688172043,,0.43478260869565216,0.2631578947368421,0.35802469135802467,24.631250000000005,1.0,4.0,,,,1.0,11.0,2.0,2.0,4.0,12.0,2.0,2.0,4.0,27.0,28.0,11.0,2.0,,,9.0,2.0,,0.75,0.375,1.0,0.36363636363636365,0.375,0.043010752688172046,0.25,0.25,1.0,0.39285714285714285,0.4074074074074074,0.7272727272727273,,,,0.4,1.0,1.0,0.043478260869565216,,0.4,0.39285714285714285,6.0,1.0,0.030303030303030304,4.0,9.0,1.0,2.0,,1.0,,0.03125,,,,1.0,0.125,0.03571428571428571,,,True,,,,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,10735.0,179,-37,349,342,102,92,37,691,10.0,19.0,3.0,3.0,2.0,3.0,,5.0,4.0,15.0,14.0,39,46.0,362,3.0,3.0,8.0,4.0,8,15.0,,28.0,2.0,3.0,23.0,9.0,32.0,4.0,12.0,73.0,,5.0,2.0,12,,14,5.0,19,1.0,9.0,2.0,7.0,9.0,4.0,8.0,5.0,17.0,6.0,,9.0,,1.0,2.0,18.0,,,,,,15.0,102,,,,0.358974358974359,1.0,0.5,0.2719298245614035,0.6,0.2857142857142857,0.3484848484848485,0.6666666666666666,0.39473684210526316,0.07692307692307693,0.10526315789473684,21.33676092544987,0.5294117647058824,,0.096,0.05747126436781609,0.05,,0.08484848484848485,0.03333333333333333,0.1,0.08,,,,0.08108108108108109,0.125,0.08333333333333333,0.037037037037037035,0.07692307692307693,0.02631578947368421,,0.3333333333333333,0.5263157894736842,0.5882352941176471,,0.08771929824561403,,,,0.2631578947368421,0.26666666666666666,0.26666666666666666,,0.6,1.0,0.21428571428571427,0.6666666666666666,0.6491228070175439,0.5168657894736841,0.56,0.48694642857142867,0.17391304347826086,0.32608695652173914,8.741025641025638,0.2922636103151863,18.0,6.0,18.0,15.0,6.0,,5.0,4.0,7.0,,2.0,1.0,4.0,,,18.0,5.0,0.3157894736842105,0.2,0.3157894736842105,,0.42857142857142855,0.08064516129032258,0.11363636363636363,24.66666666666667,,,,,,,1.0,,2.0,,1.0,,2.0,,3.0,18.0,1.0,2.0,,2.0,,4.0,4.0,1.0,0.05555555555555555,,,0.05555555555555555,,,,,0.05555555555555555,0.058823529411764705,1.0,,,,0.4,,,,,,0.05555555555555555,2.0,,,7.0,,2.0,,,1.0,,0.05555555555555555,,,,,,0.05555555555555555,,,True,,,,
