EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2A,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,BlockingFoulsDrawn,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,AtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTDefRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,DefFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,SelfOReb,Travels,Charge Fouls,DefensiveGoaltends,SecondChanceFg2Pct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Loose Ball Fouls Drawn,BlockedAtRim,3SecondViolations,ShortMidRangePctBlocked,ShortMidRangePctAssisted,BlockingFouls,OffThreePtRebounds,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,BlockedLongMidRange,OffArc3ReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,SecondChanceCorner3FGM,HeaveAttempts,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked
101127,1610612740,Jarrett Jack,Jarrett Jack,101127,NOH,7446.0,124,-18.0,235,230,37,44,32,465,2.0,3,1.0,1.0,5.0,9.0,9.0,19.0,1.0,2.0,1.0,5.0,7.0,1.0,2.0,1.0,2.0,16,31,6.0,9.0,17.0,67,249,1.0,3.0,3.0,6.0,8.0,1.0,2.0,10.0,25.0,2,30.0,18.0,7.0,5.0,1.0,23.0,3.0,26.0,2.0,1.0,8.0,2.0,13.0,55.0,2.0,3.0,9.0,12.0,2.0,14.0,6.0,5.0,1.0,4.0,2.0,2.0,4.0,3.0,5,16.0,1.0,1.0,19.0,1.0,2.0,7.0,2.0,1.0,25.0,37,2.0,0.0625,0.0625,1.0,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5161290322580645,0.75,0.625,0.5,0.75,0.6770833333333334,0.5,0.8,0.225,0.03225806451612903,0.3333333333333333,19.33085501858736,1.0,0.13043478260869565,0.020833333333333332,0.09375,0.1188118811881188,0.017699115044247787,0.05263157894736842,0.021739130434782608,0.045454545454545456,0.21739130434782608,0.125,0.08695652173913043,0.1111111111111111,0.075,0.6666666666666666,1.0,0.225,0.5555555555555556,0.5555555555555556,0.475,0.47368421052631576,0.47368421052631576,0.1111111111111111,0.05,0.5,0.5,1.0,0.175,0.7142857142857143,0.7142857142857143,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.1,1.0,0.2,0.5,0.3,0.7142857142857143,0.44397875000000003,0.5064,0.42333999999999994,0.15217391304347827,0.1891891891891892,0.04477611940298507,0.373134328358209,13.899999999999999,25.311111111111114,0.1574468085106383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201158,1610612740,Marco Belinelli,Marco Belinelli,201158,NOH,4852.0,81,-4.0,150,151,18,24,17,301,4.0,5,1.0,1.0,,1.0,1.0,8.0,2.0,2.0,,2.0,4.0,,,1.0,1.0,5,14,4.0,6.0,9.0,31,162,,,,1.0,1.0,2.0,2.0,3.0,11.0,8,2.0,12.0,4.0,2.0,1.0,3.0,1.0,4.0,,1.0,1.0,,2.0,9.0,,2.0,5.0,7.0,,7.0,3.0,2.0,1.0,2.0,2.0,,3.0,2.0,4,8.0,,2.0,10.0,,,3.0,2.0,,11.0,18,2.0,0.8,0.8,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.35714285714285715,1.0,0.55,,1.3333333333333333,0.62,,1.1,0.3,0.07142857142857142,,16.47058823529412,0.6666666666666666,0.10204081632653061,,0.09090909090909091,0.09859154929577464,,,,,0.3,0.10526315789473684,0.13333333333333333,,0.25,0.8,0.8,0.05,,,0.4,0.125,0.14285714285714285,1.0,0.1,1.0,1.0,1.0,0.2,0.5,0.5,1.0,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.55,0.5,0.49787250000000005,0.4073,0.5716833333333333,0.13043478260869565,0.17647058823529413,,0.3548387096774194,12.742857142857142,25.03333333333333,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.125,0.75,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201160,1610612740,Jason Smith,Jason Smith,201160,NOH,3139.0,52,-37.0,94,94,4,20,13,188,2.0,4,1.0,1.0,1.0,3.0,6.0,14.0,,,,,1.0,,,,,9,21,,1.0,,18,111,,,,1.0,1.0,,,,2.0,16,2.0,,1.0,,,1.0,,1.0,,,,,1.0,2.0,1.0,2.0,6.0,9.0,1.0,10.0,1.0,1.0,,1.0,,1.0,4.0,2.0,4,,,,,,,,,,2.0,4,,0.8888888888888888,0.8888888888888888,,,,,,0.42857142857142855,1.0,0.4090909090909091,,1.0,0.4090909090909091,,1.0,0.045454545454545456,,,24.074074074074073,0.25,0.16216216216216217,0.02,0.16666666666666666,0.16326530612244897,0.017857142857142856,0.08333333333333333,,0.125,0.125,0.23076923076923078,0.25,,0.18181818181818182,0.5,0.5,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.6363636363636364,0.42857142857142855,0.42857142857142855,1.0,,,,,0.045454545454545456,,,,,,,,1.0,1.0,,,0.22727272727272727,,0.4417772727272727,0.3965,0.5595,,,,0.1111111111111111,14.119047619047619,25.4,0.0425531914893617,,,1.0,3.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201969,1610612740,DaJuan Summers,DaJuan Summers,201969,NOH,12509.0,208,-32.0,390,385,63,88,50,775,11.0,20,,1.0,,3.0,12.0,26.0,4.0,10.0,,1.0,6.0,,,1.0,1.0,23,49,5.0,16.0,7.0,68,416,,,8.0,,3.0,2.0,4.0,,6.0,38,8.0,12.0,6.0,1.0,4.0,7.0,3.0,10.0,2.0,1.0,4.0,1.0,2.0,23.0,8.0,6.0,8.0,15.0,8.0,23.0,7.0,5.0,2.0,1.0,1.0,,8.0,16.0,31,5.0,,,9.0,1.0,,5.0,,1.0,6.0,63,,0.8260869565217391,0.8636363636363636,0.8,0.3125,,0.5,0.3125,0.46938775510204084,,0.46923076923076923,0.3333333333333333,0.42857142857142855,0.4927536231884058,0.4,0.42857142857142855,0.24615384615384617,0.08163265306122448,0.15,17.303370786516854,0.125,0.06779661016949153,0.05194805194805195,0.11764705882352941,0.08284023668639054,0.044444444444444446,0.08333333333333333,0.015384615384615385,0.030303030303030304,0.08108108108108109,0.08333333333333333,0.11428571428571428,0.125,0.3076923076923077,0.55,0.6470588235294118,0.046153846153846156,,,0.4,0.46153846153846156,0.48,1.0,0.15384615384615385,0.4,0.4,0.75,0.09230769230769231,0.16666666666666666,0.16666666666666666,1.0,,,,,0.14285714285714285,,0.14285714285714285,1.0,0.5538461538461539,0.16666666666666666,0.49591384615384604,0.563175,0.4411285714285715,0.07246376811594203,0.09433962264150944,0.11764705882352941,0.08823529411764706,11.567346938775511,24.324999999999996,0.16153846153846155,1.0,3.0,9.0,7.0,2.0,,,1.0,,4.0,0.038461538461538464,0.6363636363636364,0.42857142857142855,0.3333333333333333,1.0,,2.0,,,,,,0.07692307692307693,,2.0,8.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.07547169811320754,0.0967741935483871,0.8888888888888888,0.25,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2549,1610612740,Chris Kaman,Chris Kaman,2549,NOH,5141.0,86,5.0,162,159,28,26,19,321,5.0,9,,,3.0,13.0,13.0,22.0,,,,,,,,,,21,44,,,3.0,45,158,,,6.0,2.0,2.0,,,,4.0,32,10.0,,,,4.0,5.0,,5.0,,,1.0,2.0,2.0,10.0,6.0,3.0,13.0,16.0,6.0,22.0,3.0,2.0,1.0,2.0,1.0,1.0,7.0,4.0,9,3.0,,,4.0,,,2.0,,,4.0,28,,0.7619047619047619,0.8,,,,,,0.4772727272727273,1.0,0.4772727272727273,0.5,1.0,0.4891304347826087,0.6,1.0,,0.09090909090909091,0.2222222222222222,28.648648648648646,0.2857142857142857,0.30952380952380953,0.09375,0.10714285714285714,0.22857142857142856,0.0821917808219178,0.07692307692307693,0.07407407407407407,0.26666666666666666,0.18181818181818182,0.4375,0.1,0.125,0.20454545454545456,0.5555555555555556,0.7142857142857143,0.29545454545454547,0.23076923076923078,0.2727272727272727,0.5,0.5909090909090909,0.5909090909090909,0.8461538461538461,,,,,,,,,,,,,,,,,0.20454545454545456,,0.4327636363636364,0.576075,0.40259999999999996,0.043478260869565216,0.043478260869565216,0.13333333333333333,0.08888888888888889,11.731818181818182,,0.1728395061728395,,,4.0,5.0,,1.0,,,,1.0,,0.6,,,,,2.0,6.0,2.0,6.0,1.0,,,0.16666666666666666,2.0,2.0,2.0,2.0,,2.0,,1.0,1.0,1.0,0.5,0.125,,0.5,1.0,,1.0,4.0,1.0,0.15384615384615385,0.6666666666666666,,,,,,,,,,,,,True,,,,,,,,,,,
2731,1610612740,Emeka Okafor,Emeka Okafor,2731,NOH,6148.0,102,-20.0,189,189,26,21,22,378,5.0,8,,,7.0,20.0,3.0,5.0,,,,,,,,,,15,33,,,4.0,34,200,,,9.0,1.0,1.0,,,2.0,4.0,12,18.0,,,,2.0,2.0,,2.0,,,,,2.0,4.0,8.0,7.0,13.0,21.0,8.0,29.0,,,,2.0,1.0,1.0,6.0,7.0,13,8.0,,,11.0,1.0,,4.0,2.0,1.0,4.0,26,2.0,0.4,0.42857142857142855,,,,,,0.45454545454545453,1.0,0.45454545454545453,0.6666666666666666,1.0,0.4473684210526316,0.6428571428571429,0.5,,0.06060606060606061,,20.657276995305164,0.3333333333333333,0.2,0.10256410256410256,0.3181818181818182,0.22988505747126436,0.08695652173913043,0.15384615384615385,0.1388888888888889,0.29411764705882354,0.05,0.25,0.35294117647058826,0.2,0.24242424242424243,0.625,0.625,0.6060606060606061,0.35,0.3888888888888889,0.15151515151515152,0.6,0.6,1.0,,,,,,,,,,,,,,,,,0.24242424242424243,,0.44579393939393946,0.5426166666666666,0.3641,0.1111111111111111,0.1111111111111111,0.2647058823529412,0.11764705882352941,8.151515151515152,,0.13756613756613756,,,6.0,4.0,,,,2.0,,2.0,,0.2,,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,0.2,1.0,3.0,4.0,4.0,1.0,,2.0,1.0,1.0,,,0.6666666666666666,0.034482758620689655,0.0625,0.6666666666666666,0.75,,2.0,1.0,,0.1,0.2857142857142857,1.0,,,,,,,,,,,,True,,,,,,,,,,,
201171,1610612740,Carl Landry,Carl Landry,201171,NOH,6209.0,103,-26.0,194,195,27,49,23,389,5.0,10,,,5.0,16.0,1.0,9.0,,,,,,,,,,11,35,,,13.0,35,215,,,9.0,2.0,4.0,,,3.0,7.0,6,16.0,,,,3.0,4.0,3.0,7.0,1.0,2.0,,1.0,3.0,17.0,4.0,2.0,8.0,12.0,6.0,18.0,2.0,1.0,1.0,5.0,2.0,3.0,10.0,3.0,8,15.0,,,17.0,3.0,,9.0,1.0,,7.0,27,1.0,0.2727272727272727,0.3333333333333333,,,,,,0.3142857142857143,0.5,0.3142857142857143,0.6,0.5,0.4166666666666667,0.75,0.5833333333333334,,0.08571428571428572,0.1,23.636363636363633,0.5,0.1568627450980392,0.05555555555555555,0.06896551724137931,0.125,0.06172839506172839,0.15789473684210525,0.038461538461538464,0.1875,0.3076923076923077,0.045454545454545456,0.1111111111111111,,0.2857142857142857,0.5,0.5555555555555556,0.45714285714285713,0.3125,0.35714285714285715,0.2571428571428571,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,,,,,,,0.2857142857142857,,0.4406028571428572,0.48932000000000003,0.384175,0.21951219512195122,0.21951219512195122,0.2571428571428571,0.2,9.617142857142857,,0.13917525773195877,,,5.0,5.0,,2.0,3.0,,,1.0,,0.4,,,2.0,1.0,1.0,2.0,,2.0,1.0,,0.25,0.5,2.0,3.0,3.0,3.0,,4.0,2.0,1.0,1.0,,0.6,,0.09523809523809523,0.6,0.6666666666666666,,,2.0,,0.125,0.2,2.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,,,,,,True,,,,,,,,,,,
202970,1610612740,Gustavo Ayon,Gustavo Ayon,202970,NOH,3455.0,58,1.0,111,106,29,50,16,217,5.0,8,,,2.0,3.0,,1.0,,,,,,,,,,7,12,,,3.0,17,123,,,3.0,,1.0,,,2.0,2.0,10,4.0,,,,2.0,4.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,14.0,3.0,1.0,3.0,7.0,5.0,12.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3,6.0,1.0,,6.0,1.0,,1.0,3.0,1.0,2.0,29,2.0,0.7142857142857143,0.8333333333333334,,,,,,0.5833333333333334,,0.5833333333333334,0.3333333333333333,,0.5666666666666667,0.375,0.3333333333333333,,0.16666666666666666,0.25,12.5,1.0,0.09375,0.08333333333333333,0.125,0.1,0.10869565217391304,0.16666666666666666,,,,0.25,0.25,,0.6666666666666666,0.625,0.8333333333333334,0.25,0.6666666666666666,0.6666666666666666,0.08333333333333333,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5325,0.588,0.3737,0.08333333333333333,0.08333333333333333,0.17647058823529413,0.11764705882352941,5.1499999999999995,,0.26126126126126126,,,3.0,,,,2.0,1.0,,2.0,,0.6,,,3.0,,,3.0,1.0,3.0,3.0,,0.5,1.0,1.0,2.0,1.0,1.0,,2.0,,,,1.0,0.3333333333333333,0.09090909090909091,,0.6666666666666666,0.5,,4.0,1.0,,,1.0,,2.0,,,,0.2,,1.0,0.25,,,,True,,,,,,,,,,,
202349,1610612740,Greivis Vasquez,Greivis Vasquez,202349,NOH,5749.0,96,-12.0,178,174,26,55,21,352,5.0,9,,,6.0,12.0,2.0,6.0,,,,1.0,4.0,,1.0,,1.0,13,27,1.0,4.0,5.0,34,189,,1.0,2.0,2.0,4.0,,1.0,3.0,7.0,6,20.0,,4.0,1.0,2.0,12.0,,12.0,,,5.0,1.0,6.0,24.0,3.0,1.0,7.0,8.0,3.0,11.0,4.0,3.0,1.0,6.0,3.0,3.0,10.0,3.0,10,8.0,,1.0,8.0,1.0,1.0,3.0,1.0,,7.0,26,1.0,0.23076923076923078,0.23076923076923078,,0.25,,,0.25,0.48148148148148145,0.5,0.46774193548387094,0.3333333333333333,0.4,0.5,0.3333333333333333,0.5,0.12903225806451613,0.07407407407407407,0.2222222222222222,21.782178217821784,0.6,0.1206896551724138,0.04411764705882353,0.05263157894736842,0.1038961038961039,0.0379746835443038,0.045454545454545456,0.043478260869565216,0.21428571428571427,0.10526315789473684,0.08,0.08333333333333333,,0.2903225806451613,0.5555555555555556,0.7142857142857143,0.3870967741935484,0.5,0.5,0.1935483870967742,0.3333333333333333,0.3333333333333333,0.5,,,,,0.12903225806451613,0.25,0.25,,,0.3333333333333333,,,,,0.2,,0.41935483870967744,0.25,0.46543870967741935,0.40759999999999996,0.36538,0.09090909090909091,0.10344827586206896,0.058823529411764705,0.20588235294117646,8.488888888888889,26.0,0.14606741573033707,,,2.0,4.0,,1.0,2.0,1.0,,1.0,,0.2,,,,1.0,1.0,3.0,2.0,3.0,1.0,,,0.3333333333333333,,,1.0,,3.0,,2.0,,1.0,,0.5,0.043478260869565216,0.14285714285714285,,,,,1.0,,,0.16666666666666666,,,,1.0,,,,,,,,,True,,,,,,,,,,,
2772,1610612740,Trevor Ariza,Trevor Ariza,2772,NOH,2659.0,44,-32.0,80,83,9,16,12,163,1.0,3,,,,2.0,1.0,2.0,1.0,2.0,,,1.0,,,,1.0,2,7,1.0,3.0,6.0,13,97,,,4.0,,,,1.0,,,2,2.0,3.0,1.0,,1.0,1.0,3.0,4.0,2.0,1.0,1.0,,,11.0,3.0,1.0,3.0,5.0,3.0,8.0,3.0,3.0,,4.0,3.0,1.0,6.0,,1,4.0,,,8.0,,,4.0,,,,9,,0.5,0.5,1.0,0.3333333333333333,,,0.3333333333333333,0.2857142857142857,,0.35,,,0.4642857142857143,0.6666666666666666,,0.3,0.14285714285714285,0.3333333333333333,21.27659574468085,0.6666666666666666,0.10714285714285714,0.07692307692307693,0.09090909090909091,0.10256410256410256,0.06666666666666667,0.1,0.07142857142857142,,0.09090909090909091,0.16666666666666666,0.125,,0.3,0.3333333333333333,0.5,0.2,,,0.2,0.5,0.5,1.0,0.2,0.5,0.5,1.0,0.1,,,,,,,,,,1.0,,0.6,,0.470725,0.4293,0.60105,0.2857142857142857,0.36363636363636365,0.3076923076923077,,8.942857142857141,23.46666666666667,0.1125,,,1.0,2.0,,3.0,,,1.0,,,,,,1.0,1.0,,,,,,,0.25,,,,,4.0,,,,,,,,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
