EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Charge Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Technical Free Throw Trips,OffensiveGoaltends,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveMakes,on,Clear Path Fouls,3pt And 1 Free Throw Trips
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,89589.0,1493,117,2842,2819,639,422,371,5661,234.0,329.0,51.0,93.0,57.0,78.0,60.0,201.0,5.0,15.0,1.0,3.0,1.0,2.0,299,545,1.0,3.0,156.0,757,2899,67.0,122.0,37.0,171.0,73.0,115.0,1.0,2.0,43.0,192.0,438,160,3.0,70.0,3.0,1.0,50.0,55.0,8.0,63.0,4.0,4.0,23.0,12.0,20.0,134.0,24.0,119.0,2.0,75.0,263,32.0,370,145.0,515,21.0,23.0,15.0,8.0,34.0,10.0,20.0,49.0,4.0,14.0,3.0,12.0,83,8.0,22.0,43.0,2.0,65.0,4.0,7.0,174.0,12.0,2.0,1.0,218.0,26.0,103.0,19.0,87.0,47.0,9.0,31.0,87.0,56.0,9.0,9.0,191.0,632,1.0,16.0,0.7324414715719063,0.8295454545454546,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5486238532110091,0.5491803278688525,0.6347826086956522,0.5483576642335767,0.5491803278688525,0.6367521367521367,0.5877329192546584,0.5816326530612245,0.6486486486486487,0.005474452554744526,0.09174311926605505,0.08814589665653495,0.1044776119402985,22.057038834951456,0.40963855421686746,0.49230769230769234,0.022727272727272728,0.22869565217391305,0.11237016052880075,0.21613832853025935,0.0916030534351145,0.22578490313961255,0.10825132475397427,0.09558823529411764,0.13272311212814644,0.1,0.0718232044198895,0.13580246913580246,0.1895424836601307,0.18831168831168832,0.27425373134328357,0.22140221402214022,0.19736842105263158,0.1065989847715736,0.6436781609195402,0.6003649635036497,0.7112462006079028,0.78,0.7777777777777778,0.36678832116788324,0.29850746268656714,0.3333333333333333,0.55,0.02737226277372263,0.3333333333333333,0.3333333333333333,0.8,0.005474452554744526,0.3333333333333333,0.3333333333333333,1.0,0.7622950819672131,0.5483870967741935,0.23529411764705882,0.6666666666666666,0.7307692307692307,0.017094017094017096,0.5,0.6058394160583942,0.3333333333333333,0.5140069343065694,0.5374114285714284,0.5291752136752137,0.1648,0.16559485530546625,0.22589167767503301,0.2536327608982827,4.177247706422017,27.633333333333336,0.22484166080225193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,88145.0,1469,123,2769,2765,643,450,354,5534,81.0,134.0,21.0,42.0,17.0,20.0,15.0,52.0,14.0,45.0,35.0,103.0,11.0,24.0,110,231,53.0,164.0,62.0,441,2841,23.0,49.0,14.0,69.0,19.0,37.0,14.0,35.0,15.0,95.0,114,106,132.0,28.0,102.0,35.0,24.0,93.0,24.0,117.0,18.0,6.0,36.0,19.0,38.0,258.0,8.0,46.0,7.0,29.0,98,,127,61.0,188,10.0,61.0,25.0,36.0,33.0,4.0,25.0,23.0,4.0,8.0,1.0,3.0,56,4.0,6.0,44.0,1.0,114.0,7.0,7.0,88.0,6.0,1.0,,104.0,11.0,46.0,10.0,21.0,10.0,3.0,8.0,25.0,15.0,2.0,,95.0,630,14.0,7.0,0.5181818181818182,0.59375,0.8301886792452831,0.3231707317073171,0.4,0.32515337423312884,0.47619047619047616,0.46938775510204084,0.5135135135135135,0.479746835443038,0.4435483870967742,0.5555555555555556,0.5,0.4928571428571429,0.5654761904761905,0.4151898734177215,0.1038961038961039,0.1044776119402985,0.17307692307692307,15.540963101938711,0.5892857142857143,,0.08139534883720931,0.08742194469223907,0.04627766599597585,0.07967032967032966,0.026490066225165563,0.08552188552188553,0.041666666666666664,0.08679245283018867,0.04336734693877551,0.017804154302670624,0.028169014084507043,0.02247191011235955,0.08305647840531562,0.08888888888888889,0.0891089108910891,0.08333333333333333,0.07,0.04878048780487805,0.6,0.3392405063291139,0.6044776119402985,0.675,0.5432098765432098,0.13164556962025317,0.28846153846153844,0.3488372093023256,0.4666666666666667,0.11392405063291139,0.3111111111111111,0.3181818181818182,0.42857142857142855,0.2607594936708861,0.33980582524271846,0.33980582524271846,0.8571428571428571,0.6774193548387096,0.5,0.2857142857142857,0.2777777777777778,0.85,0.3333333333333333,0.4583333333333333,0.7544303797468355,0.3431372549019608,0.5314646310432569,0.5598730769230771,0.5346799999999999,0.10904872389791183,0.17293233082706766,0.1564625850340136,0.21541950113378686,6.841991341991343,24.925609756097558,0.2322137955940773,18.0,61.0,1.0,6.0,3.0,11.0,2.0,7.0,3.0,13.0,27.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,0.23076923076923078,0.022222222222222223,0.15443037974683543,0.29508196721311475,0.29508196721311475,0.7777777777777778,0.0967741935483871,0.16666666666666666,0.11290322580645161,0.2857142857142857,0.5,0.1527777777777778,0.2727272727272727,0.006060606060606061,,,,,,,,,,True,,
201196,1610612747,Ramon Sessions,Ramon Sessions,201196,LAL,33185.0,553,71,1057,1054,243,121,147,2111,40.0,61.0,2.0,2.0,12.0,16.0,11.0,36.0,14.0,38.0,16.0,27.0,2.0,3.0,65,135,16.0,29.0,50.0,228,1145,3.0,7.0,3.0,18.0,16.0,29.0,2.0,3.0,21.0,59.0,48,82,36.0,,27.0,16.0,11.0,97.0,18.0,115.0,13.0,5.0,43.0,15.0,39.0,248.0,6.0,3.0,1.0,18.0,43,1.0,62,10.0,72,,13.0,8.0,5.0,30.0,9.0,21.0,16.0,3.0,9.0,1.0,1.0,46,,10.0,10.0,1.0,28.0,2.0,1.0,49.0,,2.0,4.0,71.0,5.0,29.0,9.0,1.0,1.0,,,1.0,1.0,,,57.0,240,2.0,8.0,0.36923076923076925,0.36923076923076925,0.75,0.5517241379310345,0.6666666666666666,0.5517241379310345,0.48148148148148145,0.42857142857142855,0.5517241379310345,0.5426829268292683,0.6818181818181818,0.59375,0.5786802030456852,0.6428571428571429,0.6276595744680851,0.17682926829268292,0.08148148148148149,0.14754098360655737,0.05555555555555555,19.660194174757283,0.6521739130434783,0.05555555555555555,0.02564102564102564,0.09953703703703703,0.007537688442211055,0.16071428571428573,0.06818181818181818,0.11213235294117647,0.018518518518518517,0.00909090909090909,0.006289308176100629,0.007751937984496124,0.06779661016949153,0.06896551724137931,0.075,0.064,0.13903743315508021,0.17045454545454544,0.125,,1.0,0.3719512195121951,0.6557377049180327,0.7692307692307693,0.425,0.21951219512195122,0.3055555555555556,0.3235294117647059,0.09090909090909091,0.23170731707317074,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.16463414634146342,0.5925925925925926,0.5925925925925926,0.75,0.18181818181818182,1.0,,0.5,0.75,0.09375,0.6666666666666666,0.5487804878048781,0.5925925925925926,0.49753109756097563,0.5068999999999999,0.4944859374999999,0.15425531914893617,0.18238993710691823,0.07894736842105263,0.25877192982456143,8.313333333333334,25.7551724137931,0.22989593188268684,,2.0,,,,,3.0,4.0,3.0,4.0,12.0,,1.0,,,,,,0.75,,0.012195121951219513,,,,,,0.36363636363636365,0.75,1.0,,,,,,,,,,,,,True,,
202365,1610612747,Devin Ebanks,Devin Ebanks,202365,LAL,16814.0,280,52,531,532,104,65,80,1063,14.0,24.0,4.0,9.0,,2.0,2.0,7.0,7.0,19.0,,2.0,,1.0,23,50,,7.0,18.0,64,538,6.0,12.0,4.0,16.0,1.0,6.0,,3.0,7.0,9.0,32,14,,8.0,1.0,,5.0,5.0,2.0,7.0,2.0,,4.0,,1.0,16.0,2.0,13.0,1.0,5.0,13,,18,16.0,34,2.0,7.0,6.0,1.0,5.0,1.0,4.0,7.0,,1.0,,4.0,12,2.0,2.0,8.0,,19.0,,1.0,20.0,3.0,1.0,,29.0,1.0,14.0,1.0,4.0,1.0,,3.0,4.0,2.0,,,9.0,104,3.0,1.0,0.6956521739130435,0.8421052631578947,,,,,0.46,0.5,0.16666666666666666,0.40350877192982454,0.5,0.1111111111111111,0.4507042253521127,0.5333333333333333,0.32142857142857145,0.12280701754385964,0.1,0.125,0.14285714285714285,13.153724247226625,0.4166666666666667,,0.038461538461538464,0.06103286384976526,0.05963302752293578,0.0847457627118644,0.05263157894736842,0.0661764705882353,0.05859375,0.06557377049180328,0.038461538461538464,0.0759493670886076,0.041666666666666664,0.07142857142857142,,0.06557377049180328,0.08737864077669903,0.08888888888888889,0.07142857142857142,0.07142857142857142,0.5,0.42105263157894735,0.5833333333333334,0.6666666666666666,0.6428571428571429,0.12280701754385964,0.2857142857142857,0.3333333333333333,0.5,0.3333333333333333,0.3684210526315789,0.3888888888888889,0.8571428571428571,0.03508771929824561,,,,0.75,0.4444444444444444,,0.2222222222222222,,0.1111111111111111,,0.543859649122807,,0.5026526785714286,0.5061818181818182,0.455175,0.2,0.2222222222222222,0.25,0.140625,8.972000000000001,25.985714285714284,0.1958568738229755,,5.0,,,,2.0,,,,,,1.0,,,,,,,,0.05263157894736842,0.08771929824561403,,,,,,,,,0.2222222222222222,,,1.0,,,,,,,,,True,,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,145804.0,2430,158,4597,4607,1146,829,597,9204,192.0,288.0,68.0,116.0,44.0,64.0,136.0,318.0,124.0,284.0,,9.0,,2.0,452,890,7.0,27.0,204.0,1129,4754,87.0,162.0,38.0,215.0,81.0,160.0,1.0,9.0,79.0,244.0,584,320,18.0,118.0,9.0,,56.0,192.0,45.0,237.0,32.0,13.0,124.0,31.0,37.0,519.0,31.0,146.0,6.0,122.0,337,36.0,495,183.0,678,20.0,37.0,22.0,15.0,88.0,15.0,45.0,54.0,6.0,43.0,2.0,6.0,142,16.0,29.0,60.0,6.0,127.0,18.0,8.0,231.0,28.0,10.0,3.0,261.0,22.0,104.0,37.0,82.0,50.0,3.0,29.0,88.0,52.0,5.0,1.0,238.0,1128,13.0,31.0,0.6460176991150443,0.7430025445292621,0.8571428571428571,0.25925925925925924,0.1111111111111111,0.25925925925925924,0.5078651685393258,0.5370370370370371,0.50625,0.5043620501635769,0.5396341463414634,0.4881656804733728,0.5448841698841699,0.5842391304347826,0.5520361990950227,0.029443838604143947,0.06292134831460675,0.10069444444444445,0.07861635220125786,22.14904027098231,0.6197183098591549,0.32432432432432434,0.04316546762589928,0.18805803571428573,0.08848484848484849,0.20032840722495895,0.061386138613861385,0.19117034568929614,0.08213457076566125,0.12211981566820276,0.1032258064516129,0.04865771812080537,0.06285714285714286,0.05806451612903226,0.1529175050301811,0.21021611001964635,0.19592875318066158,0.18461538461538463,0.24675324675324675,0.05025125628140704,0.5909090909090909,0.31406761177753545,0.6666666666666666,0.7413127413127413,0.609375,0.346782988004362,0.4276729559748428,0.4641638225255973,0.5,0.30970556161395857,0.43661971830985913,0.4397163120567376,0.8629032258064516,0.009814612868047983,,,,0.7073170731707317,0.5862068965517241,0.16176470588235295,0.378698224852071,0.6875,0.011834319526627219,,0.3435114503816794,,0.468552674672489,0.5238520547945207,0.47741517857142873,0.1041041041041041,0.10699588477366255,0.1904340124003543,0.21612046058458814,9.243370786516854,24.566666666666674,0.24929301718512073,7.0,18.0,1.0,2.0,1.0,7.0,,,1.0,2.0,3.0,,3.0,,,6.0,5.0,1.0,0.5,0.007042253521126761,0.019629225736095966,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.012195121951219513,0.5,,,,0.04142011834319527,0.14285714285714285,,,1.0,3.0,1.0,,,,,,True,,
2440,1610612747,Matt Barnes,Matt Barnes,2440,LAL,57169.0,953,7,1807,1853,447,370,239,3660,67.0,110.0,22.0,31.0,17.0,21.0,8.0,27.0,9.0,22.0,13.0,38.0,6.0,10.0,84,159,28.0,85.0,67.0,319,1943,24.0,39.0,8.0,56.0,20.0,29.0,8.0,22.0,25.0,89.0,118,50,84.0,34.0,36.0,13.0,19.0,66.0,11.0,77.0,8.0,3.0,37.0,14.0,15.0,165.0,12.0,48.0,1.0,46.0,111,11.0,168,61.0,229,6.0,23.0,16.0,7.0,26.0,13.0,16.0,24.0,2.0,10.0,,1.0,50,6.0,11.0,50.0,2.0,107.0,5.0,4.0,57.0,1.0,4.0,4.0,85.0,5.0,31.0,14.0,28.0,10.0,5.0,13.0,31.0,16.0,,1.0,85.0,433,10.0,9.0,0.7023809523809523,0.8805970149253731,1.0,0.32941176470588235,0.36363636363636365,0.3373493975903614,0.5283018867924528,0.6153846153846154,0.6896551724137931,0.5163934426229508,0.5714285714285714,0.6274509803921569,0.5616197183098591,0.5957446808510638,0.664179104477612,0.3483606557377049,0.11949685534591195,0.11818181818181818,0.2222222222222222,15.99616858237548,0.52,0.22448979591836735,0.019230769230769232,0.16444444444444445,0.07655502392344497,0.1803921568627451,0.059113300492610835,0.16881720430107527,0.07228915662650602,0.11560693641618497,0.05333333333333334,0.06986899563318777,0.06870229007633588,0.041666666666666664,0.14583333333333334,0.165,0.17667844522968199,0.20408163265306123,0.1016949152542373,0.05714285714285714,0.5161290322580645,0.45081967213114754,0.6090909090909091,0.6907216494845361,0.6716417910447762,0.11065573770491803,0.2962962962962963,0.38095238095238093,0.875,0.09016393442622951,0.4090909090909091,0.4090909090909091,0.7777777777777778,0.1557377049180328,0.34210526315789475,0.34210526315789475,1.0,0.7380952380952381,0.7096774193548387,0.18181818181818182,0.4117647058823529,0.8095238095238095,0.19607843137254902,0.6,0.7991803278688525,0.3611111111111111,0.5465157024793387,0.5567185714285714,0.550901,0.11481481481481481,0.16756756756756758,0.1755485893416928,0.27899686520376177,5.20251572327044,25.530588235294122,0.24737133370226896,15.0,47.0,,1.0,2.0,12.0,,2.0,,3.0,,2.0,2.0,,,3.0,2.0,1.0,,,0.19262295081967212,0.3191489361702128,0.3333333333333333,1.0,0.023809523809523808,,0.047619047619047616,,,0.23529411764705882,0.16666666666666666,,,,1.0,,2.0,0.023529411764705882,0.0425531914893617,,,True,,
2581,1610612747,Steve Blake,Steve Blake,2581,LAL,46103.0,768,50,1457,1461,410,300,188,2918,4.0,9.0,1.0,1.0,,,4.0,13.0,16.0,41.0,17.0,53.0,6.0,12.0,24,63,33.0,91.0,11.0,158,1496,5.0,6.0,1.0,26.0,2.0,10.0,9.0,23.0,4.0,35.0,26,22,90.0,,52.0,17.0,3.0,73.0,25.0,98.0,15.0,10.0,31.0,15.0,27.0,221.0,2.0,4.0,,12.0,29,3.0,44,6.0,50,,29.0,14.0,15.0,37.0,3.0,33.0,9.0,,4.0,2.0,1.0,46,1.0,13.0,27.0,3.0,49.0,1.0,2.0,35.0,,13.0,,14.0,,2.0,3.0,1.0,,,1.0,1.0,1.0,,,35.0,404,2.0,2.0,0.5416666666666666,0.5416666666666666,0.9090909090909091,0.3626373626373626,0.391304347826087,0.36666666666666664,0.38095238095238093,0.8333333333333334,0.2,0.4772727272727273,0.7352941176470589,0.4696969696969697,0.490625,0.7222222222222222,0.5,0.5909090909090909,0.047619047619047616,0.2222222222222222,,12.166172106824925,0.8043478260869565,0.08333333333333333,,0.05311355311355311,0.008146639511201629,0.06153846153846154,0.009900990099009901,0.0553306342780027,0.008658008658008658,0.007352941176470588,,0.01694915254237288,0.014705882352941176,,0.04216867469879518,0.043478260869565216,0.0684931506849315,0.072992700729927,0.034482758620689655,,1.0,0.05844155844155844,0.4444444444444444,0.5714285714285714,,0.08441558441558442,0.3076923076923077,0.3076923076923077,0.25,0.2662337662337662,0.3902439024390244,0.4,0.75,0.34415584415584416,0.32075471698113206,0.32075471698113206,0.8235294117647058,0.058823529411764705,1.0,,,,0.36363636363636365,0.5,0.6493506493506493,0.3269230769230769,0.5151947368421053,0.5319033333333333,0.49831935483870965,0.01910828025477707,0.03076923076923077,0.16455696202531644,0.22151898734177214,14.777777777777782,25.008791208791205,0.28140013726835966,16.0,38.0,2.0,5.0,3.0,11.0,3.0,6.0,5.0,11.0,9.0,1.0,,2.0,1.0,,,,0.45454545454545453,0.024390243902439025,0.24675324675324675,0.42105263157894735,0.43243243243243246,1.0,0.29411764705882354,0.4,0.35294117647058826,0.5,0.6666666666666666,0.3333333333333333,0.2727272727272727,0.010869565217391304,,1.0,,1.0,1.0,0.01098901098901099,0.02631578947368421,,,True,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,116757.0,1946,145,3710,3705,1028,728,468,7415,119.0,182.0,15.0,28.0,30.0,50.0,123.0,294.0,173.0,415.0,62.0,211.0,28.0,86.0,415,891,69.0,235.0,309.0,1346,3803,33.0,80.0,34.0,106.0,109.0,251.0,29.0,93.0,137.0,442.0,342,488,135.0,16.0,209.0,62.0,40.0,189.0,46.0,235.0,24.0,22.0,122.0,23.0,44.0,516.0,8.0,45.0,,70.0,142,2.0,214,53.0,267,17.0,67.0,33.0,34.0,107.0,22.0,54.0,66.0,8.0,53.0,1.0,6.0,173,13.0,51.0,35.0,2.0,92.0,5.0,17.0,281.0,6.0,2.0,12.0,368.0,38.0,144.0,39.0,11.0,4.0,,7.0,15.0,6.0,1.0,2.0,437.0,1011,7.0,34.0,0.41204819277108434,0.4201474201474201,0.6521739130434783,0.2936170212765957,0.3118279569892473,0.296137339055794,0.4657687991021324,0.4125,0.4342629482071713,0.4604795737122558,0.391304347826087,0.4433139534883721,0.5192156862745098,0.46396396396396394,0.5204326923076923,0.20870337477797513,0.04489337822671156,0.1043956043956044,0.061224489795918366,33.90306719737766,0.6184971098265896,0.02197802197802198,,0.0988857938718663,0.034403669724770644,0.13972055888223553,0.01990049751243781,0.10944759938048529,0.030994152046783626,0.03880597014925373,0.04285714285714286,0.022774327122153208,0.017921146953405017,0.024390243902439025,0.09181141439205956,0.0798004987531172,0.11550632911392406,0.13157894736842105,0.1652892561983471,0.029209621993127148,0.4,0.16163410301953818,0.6538461538461539,0.7300613496932515,0.4369747899159664,0.261101243339254,0.41836734693877553,0.44565217391304346,0.35772357723577236,0.3685612788632327,0.41686746987951806,0.4199029126213592,0.43352601156069365,0.18738898756660746,0.2938388625592417,0.29523809523809524,0.6612903225806451,0.30434782608695654,0.5357142857142857,0.3333333333333333,0.14534883720930233,0.6,0.25,0.32558139534883723,0.3703374777975133,0.2966507177033493,0.4581553873552982,0.47234736842105246,0.4517288856304985,0.11974110032362459,0.1444332998996991,0.0787518573551263,0.32838038632986627,11.984062850729522,25.855744680851064,0.277088948787062,7.0,24.0,1.0,6.0,1.0,7.0,1.0,6.0,2.0,12.0,72.0,2.0,1.0,,4.0,4.0,4.0,,0.16666666666666666,0.007228915662650603,0.021314387211367674,0.2916666666666667,0.2916666666666667,0.5714285714285714,0.06521739130434782,0.16666666666666666,0.06521739130434782,0.16666666666666666,1.0,0.020348837209302327,0.14285714285714285,0.016736401673640166,,28.0,1.0,,1.0,0.00425531914893617,,0.004739336492890996,,True,,
202721,1610612747,Darius Morris,Darius Morris,202721,LAL,4461.0,74,-25,124,136,46,38,13,260,2.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,,,2.0,4.0,1.0,2.0,4,8,3.0,5.0,4.0,21,143,2.0,4.0,,4.0,2.0,2.0,1.0,2.0,4.0,11.0,4,4,9.0,2.0,2.0,1.0,,8.0,1.0,9.0,1.0,,5.0,,3.0,19.0,,2.0,,,4,,4,2.0,6,,2.0,2.0,,1.0,2.0,1.0,4.0,,,,,5,1.0,3.0,4.0,,8.0,1.0,,6.0,,1.0,,5.0,1.0,2.0,1.0,,,,,,,,,11.0,46,1.0,1.0,0.5,0.6666666666666666,1.0,0.6,0.5,0.5,0.5,0.5,1.0,0.6538461538461539,0.5,0.875,0.7,0.5,0.9166666666666666,0.38461538461538464,,,,14.388489208633095,0.2,,,0.06896551724137931,0.043478260869565216,,,0.05263157894736842,0.03125,,0.09523809523809523,,,,0.07692307692307693,0.038461538461538464,0.10526315789473684,,,,,0.15384615384615385,1.0,1.0,0.5,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.5,,,,,0.3076923076923077,0.5,0.5,1.0,0.25,1.0,,0.25,1.0,0.5,0.5,0.5384615384615384,0.5,0.463125,0.4312,0.43815,0.14285714285714285,0.2222222222222222,0.19047619047619047,0.5238095238095238,6.2375,29.660000000000004,0.3709677419354839,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,0.07692307692307693,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,True,,
202726,1610612747,Andrew Goudelock,Andrew Goudelock,202726,LAL,7540.0,126,-39,225,231,55,59,38,456,,,,,,,6.0,9.0,2.0,14.0,5.0,20.0,1.0,4.0,8,23,7.0,23.0,4.0,41,253,1.0,2.0,,2.0,3.0,5.0,1.0,4.0,2.0,11.0,8,8,21.0,,20.0,5.0,,,2.0,2.0,2.0,,,,,6.0,2.0,1.0,,1.0,3,,4,3.0,7,2.0,2.0,1.0,1.0,,1.0,,4.0,,,1.0,2.0,4,1.0,1.0,6.0,,10.0,,,5.0,,1.0,,4.0,,,2.0,,,,,,,,,9.0,54,,,0.5,0.5,1.0,0.30434782608695654,0.25,0.30434782608695654,0.34782608695652173,0.5,0.6,0.40217391304347827,0.5,0.5,0.4270833333333333,0.5,0.55,0.5,,,,19.402985074626866,,,,0.03896103896103896,0.011235955056179775,0.025,0.044444444444444446,0.03418803418803419,0.022388059701492536,,0.034482758620689655,,0.05263157894736842,,0.041666666666666664,,0.07692307692307693,0.037037037037037035,,0.06666666666666667,,,,,,0.1956521739130435,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.30434782608695654,0.14285714285714285,0.14285714285714285,1.0,0.43478260869565216,0.25,0.25,1.0,,,,,,0.4444444444444444,0.25,0.5,0.25,0.4735532608695652,,0.4243388888888889,,,0.04878048780487805,0.2682926829268293,15.291304347826088,25.37391304347826,0.24444444444444444,2.0,3.0,,,,,,,,,,,,,,,,,,,0.06521739130434782,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,True,,
