EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,BlockedShortMidRange,DefensiveGoaltends,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,BlockedLongMidRange,3SecondViolations,Corner3PctBlocked,OffensiveGoaltends,on,Blocked3s,BlockedCorner3,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,BlockedArc3
1894,1610612766,Corey Maggette,Corey Maggette,1894,CHA,52841.0,881,-275,1716,1712,437,488,199,3428,65,119,10.0,16.0,24.0,39.0,9.0,38.0,41.0,150,9.0,19.0,2.0,15.0,47.0,6.0,8.0,4.0,9.0,115,307,24.0,66.0,178.0,480,1923,14.0,31,6.0,8.0,15.0,61.0,30.0,71.0,4.0,11.0,78.0,150.0,156,74.0,72.0,12.0,1.0,46.0,15.0,33.0,32,7.0,39,5.0,2.0,18.0,2.0,12.0,85,4.0,17,33.0,60,11.0,104,21,125,6.0,23.0,11.0,12.0,30.0,6.0,18.0,29.0,3.0,12.0,4.0,59,5.0,15.0,31,1.0,83,7.0,1.0,5.0,7.0,141,1.0,3.0,6.0,5.0,208.0,13.0,5.0,81.0,2.0,24.0,1.0,1.0,1.0,1.0,2.0,148.0,435,9.0,22.0,0.6782608695652174,0.7155963302752294,1.0,0.36363636363636365,0.75,0.36363636363636365,0.36923076923076925,0.3745928338762215,0.45161290322580644,0.4225352112676056,0.40482573726541554,0.5897435897435898,0.43902439024390244,0.5107066381156317,0.6630434782608695,0.6008064516129032,0.1769436997319035,0.10749185667752444,0.20168067226890757,0.18421052631578946,0.013333333333333334,26.974358974358974,0.5084745762711864,0.19298245614035087,0.10033444816053512,0.024147727272727272,0.16751269035532995,0.023391812865497075,0.1169811320754717,0.024,0.03111111111111111,0.034482758620689655,0.014970059880239521,0.02142857142857143,0.03225806451612903,0.046296296296296294,0.10465116279069768,0.1523809523809524,0.17123287671232876,0.1568627450980392,0.03015075376884422,1.0,0.3190348525469169,0.5462184873949579,0.6842105263157895,0.6,0.10187667560321716,0.23684210526315788,0.2903225806451613,0.6666666666666666,0.40214477211796246,0.2733333333333333,0.27702702702702703,0.8048780487804879,0.05093833780160858,0.47368421052631576,0.47368421052631576,1.0,0.1260053619302949,0.3191489361702128,0.3191489361702128,1.0,0.41025641025641024,0.625,0.3,0.20512820512820512,0.75,1.0,0.47560975609756095,0.6153846153846154,0.024390243902439025,0.10975609756097561,0.4444444444444444,0.4959785522788204,0.32608695652173914,0.5152580645161291,0.5150824324324325,0.5373111111111111,0.1873589164785553,0.216,0.029411764705882353,0.12708333333333333,0.3125,10.777850162866455,24.925757575757583,0.25466200466200467,,,,,,,,,,,,,,,,,,,,True,,,,,
200748,1610612766,Tyrus Thomas,Tyrus Thomas,200748,CHA,13144.0,219,-85,434,436,83,91,47,870,4,20,2.0,6.0,1.0,5.0,1.0,3.0,22.0,52,,,,,,,,,,27,75,,,15.0,69,507,4.0,11,,,2.0,10.0,3.0,7.0,,,4.0,10.0,46,8.0,,4.0,,,,8.0,11,1.0,12,,1.0,6.0,2.0,3.0,25,1.0,10,9.0,25,3.0,37,12,49,1.0,12.0,10.0,2.0,11.0,1.0,7.0,4.0,1.0,4.0,,15,2.0,4.0,24,,38,1.0,,3.0,1.0,23,1.0,1.0,9.0,,19.0,,,7.0,,3.0,8.0,7.0,8.0,4.0,1.0,10.0,83,4.0,2.0,0.8518518518518519,0.92,,,,,,0.36,0.36363636363636365,0.42857142857142855,0.36,0.36363636363636365,0.42857142857142855,0.40588235294117647,0.4166666666666667,0.5,,0.10666666666666667,0.4,,,20.533880903490758,0.7333333333333333,0.25,0.18382352941176472,0.054945054945054944,0.16363636363636364,0.043478260869565216,0.17801047120418848,0.05365853658536585,0.018867924528301886,0.04878048780487805,0.07954545454545454,0.05555555555555555,,0.08771929824561403,0.3225806451612903,0.20833333333333334,0.12195121951219512,0.2857142857142857,0.02564102564102564,0.5,0.26666666666666666,0.2,0.3333333333333333,0.5,0.04,0.3333333333333333,0.3333333333333333,1.0,0.6933333333333334,0.4230769230769231,0.4230769230769231,0.9090909090909091,,,,,,,,,0.5454545454545454,0.3333333333333333,,,,,0.7142857142857143,0.2,,,,0.26666666666666666,,0.4645120000000001,0.5335545454545455,0.5012142857142857,0.08536585365853659,0.08536585365853659,,0.14492753623188406,0.14492753623188406,13.217333333333334,,0.1912442396313364,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,True,,,,,
201571,1610612766,D.J. Augustin,D.J. Augustin,201571,CHA,35757.0,596,-214,1170,1158,229,286,147,2328,28,61,1.0,7.0,9.0,18.0,6.0,28.0,12.0,34,5.0,12.0,1.0,21.0,64.0,2.0,4.0,5.0,12.0,46,123,26.0,76.0,41.0,211,1333,1.0,13,3.0,6.0,4.0,15.0,12.0,29.0,6.0,13.0,10.0,52.0,26,66.0,48.0,,1.0,63.0,21.0,16.0,111,16.0,127,12.0,4.0,46.0,9.0,56.0,270,1.0,9,9.0,24,2.0,35,10,45,2.0,16.0,10.0,6.0,22.0,7.0,17.0,21.0,1.0,5.0,4.0,43,6.0,7.0,15,,32,3.0,,1.0,5.0,39,,,5.0,,45.0,2.0,6.0,14.0,1.0,5.0,1.0,,1.0,,,50.0,227,1.0,3.0,0.2826086956521739,0.2826086956521739,0.6153846153846154,0.34210526315789475,0.5,0.46153846153846156,0.3466666666666667,0.37398373983739835,0.07692307692307693,0.41379310344827586,0.4271356783919598,0.2894736842105263,0.5,0.47235023041474655,0.35714285714285715,0.5416666666666666,0.38190954773869346,0.13008130081300814,0.16393442622950818,0.21428571428571427,,19.3596425912137,0.5116279069767442,0.05,0.05955334987593052,0.018036072144288578,0.07142857142857142,0.008620689655172414,0.062381852551984876,0.016260162601626018,0.050314465408805034,,0.004291845493562232,,0.041666666666666664,0.05921052631578947,0.02608695652173913,0.08823529411764706,0.06315789473684211,0.0967741935483871,0.018691588785046728,,0.3065326633165829,0.45901639344262296,0.5490196078431373,0.21428571428571427,0.1407035175879397,0.21428571428571427,0.2727272727272727,,0.1708542713567839,0.35294117647058826,0.35294117647058826,0.5833333333333334,0.06030150753768844,0.4166666666666667,0.4166666666666667,0.8,0.32160804020100503,0.328125,0.3387096774193548,0.5714285714285714,0.3684210526315789,0.14285714285714285,1.0,0.21052631578947367,0.5,1.0,0.42857142857142855,0.5,0.023809523809523808,0.2857142857142857,0.4166666666666667,0.6884422110552764,0.3333333333333333,0.5338419191919194,0.5381294117647059,0.5130365853658537,0.07075471698113207,0.1037037037037037,0.012987012987012988,0.07109004739336493,0.24644549763033174,7.699186991869919,25.519736842105264,0.19572649572649573,,1.0,,,1.0,2.0,1.0,30.0,2.0,1.0,0.02631578947368421,0.03125,0.10526315789473684,0.5,1.0,,,,,True,,,,,
201591,1610612766,DJ White,DJ White,201591,CHA,16647.0,277,-99,550,542,146,163,54,1092,18,27,3.0,7.0,6.0,8.0,9.0,18.0,17.0,43,,,,,,,,,,44,88,,,9.0,97,627,5.0,12,,,,10.0,13.0,27.0,,,3.0,29.0,64,24.0,,6.0,,,,9.0,11,2.0,13,1.0,1.0,4.0,2.0,5.0,28,2.0,7,8.0,29,3.0,40,11,51,,4.0,3.0,1.0,7.0,1.0,4.0,4.0,,3.0,,11,,1.0,18,1.0,26,,,3.0,2.0,8,,1.0,,,13.0,1.0,,7.0,,,6.0,2.0,6.0,2.0,,29.0,144,2.0,,0.7272727272727273,0.7804878048780488,,,,,,0.5,0.4166666666666667,0.48148148148148145,0.5,0.4166666666666667,0.48148148148148145,0.5159574468085106,0.38461538461538464,0.5178571428571429,,0.10227272727272728,0.2962962962962963,,0.023255813953488372,17.045454545454547,0.6363636363636364,0.23076923076923078,0.1657142857142857,0.03167420814479638,0.14545454545454545,0.038461538461538464,0.1608695652173913,0.03296703296703297,0.05555555555555555,,0.02830188679245283,0.044444444444444446,,0.17307692307692307,0.25,0.08955223880597014,0.1590909090909091,0.09090909090909091,,0.3333333333333333,0.3068181818181818,0.6666666666666666,0.9473684210526315,0.7222222222222222,0.20454545454545456,0.5,0.5,0.6666666666666666,0.48863636363636365,0.3953488372093023,0.40476190476190477,0.7647058823529411,,,,,,,,,0.5833333333333334,0.42857142857142855,,,,,0.2962962962962963,0.75,,,,0.3068181818181818,,0.4745443181818182,0.5398916666666667,0.47074814814814825,0.07446808510638298,0.07446808510638298,,0.10309278350515463,0.29896907216494845,11.129545454545456,,0.26545454545454544,2.0,4.0,,0.16666666666666666,,,,,,1.0,,,,,,,,,,True,,,,,
201945,1610612766,Gerald Henderson,Gerald Henderson,201945,CHA,35560.0,593,-160,1168,1165,275,353,138,2333,42,68,6.0,12.0,12.0,15.0,15.0,40.0,51.0,117,2.0,8.0,4.0,3.0,10.0,,1.0,,2.0,108,225,5.0,18.0,28.0,259,1304,9.0,22,,2.0,3.0,21.0,22.0,43.0,1.0,6.0,13.0,60.0,130,86.0,12.0,8.0,,10.0,3.0,14.0,28,8.0,36,6.0,2.0,16.0,6.0,6.0,80,7.0,14,10.0,36,2.0,48,22,70,,18.0,9.0,9.0,14.0,3.0,9.0,15.0,2.0,5.0,2.0,29,4.0,6.0,22,,43,,,,6.0,42,2.0,2.0,6.0,,37.0,5.0,,17.0,,4.0,5.0,3.0,5.0,3.0,,60.0,274,3.0,3.0,0.6018518518518519,0.625,0.8,0.2777777777777778,,0.16666666666666666,0.2777777777777778,0.48,0.4090909090909091,0.5116279069767442,0.47530864197530864,0.375,0.47959183673469385,0.5,0.40384615384615385,0.5357142857142857,0.07407407407407407,0.06222222222222222,0.17647058823529413,0.025,0.008547008547008548,21.63786626596544,0.4827586206896552,0.047619047619047616,0.09137055837563451,0.028225806451612902,0.072992700729927,0.0673076923076923,0.08662900188323917,0.035,0.019736842105263157,0.009259259259259259,0.0423728813559322,0.08235294117647059,,0.08108108108108109,0.08490566037735849,0.10714285714285714,0.057692307692307696,0.12121212121212122,,0.6,0.27983539094650206,0.6176470588235294,0.75,0.5,0.1646090534979424,0.375,0.38461538461538464,0.6,0.48148148148148145,0.4358974358974359,0.4396551724137931,0.6862745098039216,0.03292181069958848,0.25,0.2857142857142857,1.0,0.0411522633744856,0.3,0.3,0.6666666666666666,0.5,0.5,0.16666666666666666,0.041666666666666664,,,0.30612244897959184,0.8,0.08163265306122448,0.04081632653061224,,0.35390946502057613,0.3,0.48074650205761316,0.5479956521739131,0.4748102040816327,0.06666666666666667,0.07172995780590717,,0.08108108108108109,0.23166023166023167,11.670222222222224,24.527777777777782,0.23544520547945205,1.0,1.0,,0.038461538461538464,,1.0,1.0,3.0,1.0,1.0,0.05555555555555555,,0.041666666666666664,,0.25,1.0,1.0,0.125,,True,,,,,
202130,1610612766,Reggie Williams,Reggie Williams,202130,CHA,10572.0,176,-76,332,334,70,60,42,666,8,12,,,2.0,3.0,2.0,6.0,5.0,14,2.0,6.0,,7.0,19.0,,2.0,2.0,5.0,15,32,9.0,25.0,3.0,60,370,,1,,2.0,,,4.0,5.0,2.0,5.0,2.0,16.0,24,6.0,24.0,,,19.0,7.0,3.0,6,4.0,10,3.0,1.0,5.0,1.0,,24,1.0,4,5.0,11,,16,5,21,,3.0,2.0,1.0,3.0,1.0,2.0,3.0,,1.0,,6,,1.0,4,,10,,,,1.0,5,1.0,,,,5.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,16.0,70,2.0,1.0,0.8,0.8,0.8888888888888888,0.36,,0.4,0.36,0.46875,,0.8,0.5,,0.7,0.5084745762711864,,0.7272727272727273,0.43859649122807015,0.09375,0.16666666666666666,,0.07142857142857142,17.195767195767196,0.5,,0.0859375,0.029411764705882353,0.15151515151515152,0.022222222222222223,0.09937888198757763,0.027624309392265192,0.03636363636363636,,0.03278688524590164,0.02702702702702703,,0.06521739130434782,0.10256410256410256,0.09302325581395349,0.15,0.15384615384615385,,,0.21052631578947367,0.6666666666666666,0.8,0.875,0.10526315789473684,0.3333333333333333,0.3333333333333333,0.5,0.24561403508771928,0.35714285714285715,0.38461538461538464,0.8,0.10526315789473684,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3684210526315789,0.3684210526315789,0.8571428571428571,,,,0.6666666666666666,,,0.3,0.6666666666666666,,0.5,0.4,0.6491228070175439,0.3684210526315789,0.5174394736842105,0.4792,0.48811499999999997,0.034482758620689655,0.06060606060606061,,,0.26666666666666666,10.5875,24.724,0.21084337349397592,,,,,,,,3.0,,,,,,,,,,,,True,,,,,
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,16542.0,276,-68,525,532,187,183,50,1057,15,33,1.0,4.0,6.0,12.0,5.0,12.0,12.0,33,,2.0,,9.0,35.0,,4.0,3.0,12.0,32,78,9.0,37.0,22.0,113,561,4.0,9,,4.0,1.0,9.0,11.0,30.0,3.0,12.0,10.0,41.0,24,40.0,9.0,,,35.0,9.0,8.0,44,6.0,50,4.0,2.0,13.0,8.0,23.0,106,,4,7.0,19,2.0,28,4,32,2.0,12.0,10.0,2.0,6.0,4.0,3.0,4.0,,3.0,,10,,5.0,5,,9,,,,,30,2.0,1.0,2.0,1.0,27.0,3.0,,11.0,,4.0,1.0,1.0,1.0,,,41.0,186,2.0,4.0,0.375,0.375,0.3333333333333333,0.24324324324324326,,0.25,0.24324324324324326,0.41025641025641024,0.4444444444444444,0.36666666666666664,0.39565217391304347,0.3076923076923077,0.36904761904761907,0.4448818897637795,0.34615384615384615,0.4270833333333333,0.3217391304347826,0.10256410256410256,0.21212121212121213,0.08333333333333333,,23.378839590443686,0.6,0.10526315789473684,0.10160427807486631,0.021164021164021163,0.1,,0.10116731517509728,0.015625,0.034482758620689655,,0.020833333333333332,,,0.1,0.1206896551724138,0.08695652173913043,0.09803921568627451,0.10526315789473684,0.03389830508474576,,0.28695652173913044,0.45454545454545453,0.5769230769230769,0.3333333333333333,0.10434782608695652,0.4166666666666667,0.45454545454545453,0.6,0.28695652173913044,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.017391304347826087,,,,0.30434782608695654,0.2571428571428571,0.2571428571428571,0.3333333333333333,0.3076923076923077,0.25,,0.3076923076923077,,,0.2857142857142857,0.5,,0.2857142857142857,0.25,0.6086956521739131,0.2571428571428571,0.5147562499999999,0.5012409090909091,0.48468625000000004,0.08943089430894309,0.12790697674418605,,0.07964601769911504,0.36283185840707965,9.514102564102567,26.589189189189188,0.35619047619047617,,,,,,,,18.0,,,,,,,,,,,,True,,,,,
201957,1610612766,Byron Mullens,Byron Mullens,201957,CHA,11513.0,192,-18,383,381,163,205,40,764,14,22,5.0,6.0,6.0,10.0,2.0,10.0,15.0,39,,,,,2.0,,1.0,,2.0,31,71,,2.0,9.0,71,428,7.0,10,,1.0,,14.0,13.0,30.0,,2.0,3.0,29.0,42,20.0,,6.0,1.0,1.0,,4.0,9,,9,,,5.0,2.0,2.0,18,2.0,10,12.0,14,7.0,33,12,45,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,,7,1.0,3.0,17,,21,,,,,6,,1.0,,,10.0,,,3.0,,2.0,8.0,6.0,8.0,5.0,1.0,29.0,162,1.0,2.0,0.6774193548387096,0.75,,,,,,0.43661971830985913,0.7,0.43333333333333335,0.4246575342465753,0.6363636363636364,0.40625,0.4551282051282051,0.6363636363636364,0.4264705882352941,0.0273972602739726,0.056338028169014086,0.13636363636363635,0.1,,19.90632318501171,0.42857142857142855,0.4375,0.11764705882352941,0.07575757575757576,0.21428571428571427,0.058823529411764705,0.14857142857142858,0.07228915662650602,0.08571428571428572,0.09375,0.06153846153846154,0.06451612903225806,,0.05263157894736842,0.12903225806451613,0.16,0.2222222222222222,0.18181818181818182,0.05405405405405406,0.625,0.3013698630136986,0.6363636363636364,0.7368421052631579,0.6428571428571429,0.136986301369863,0.2,0.2222222222222222,0.5,0.5342465753424658,0.38461538461538464,0.38461538461538464,0.7333333333333333,,,,,0.0273972602739726,,,,0.5454545454545454,0.8333333333333334,0.2,0.09090909090909091,,,0.3125,0.6,,0.0625,,0.3287671232876712,,0.47385208333333334,0.551538888888889,0.47818548387096776,0.039473684210526314,0.04054054054054054,,0.19718309859154928,0.4084507042253521,11.92957746478873,38.05,0.4255874673629243,,2.0,4.0,,,,,,,,,,,,,,,,1.0,True,,,,,
201974,1610612766,Derrick Brown,Derrick Brown,201974,CHA,2255.0,38,-14,71,74,39,40,4,145,1,2,,1.0,,,,1.0,1.0,3,,,,,,,,,,2,6,,,,4,84,,1,,,,,1.0,3.0,,,,2.0,4,,,,,,,,1,,1,,,,,1.0,2,1.0,1,,4,,4,2,6,,,,,1.0,,,1.0,,1.0,1.0,2,1.0,1.0,2,,5,,,,,2,,1.0,,,2.0,,,1.0,,,1.0,1.0,1.0,,,2.0,39,,,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.2857142857142857,,0.3333333333333333,,,,,,11.842105263157894,0.5,,0.17391304347826086,0.037037037037037035,,0.16666666666666666,0.11428571428571428,0.06060606060606061,,,0.08333333333333333,0.16666666666666666,,0.14285714285714285,0.2857142857142857,0.1111111111111111,,,,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,0.5217833333333334,,0.39313333333333333,0.14285714285714285,0.14285714285714285,,,0.5,11.5,,0.5492957746478874,,,,,,,,,,,,,,,,,,,,True,,,,,
202687,1610612766,Bismack Biyombo,Bismack Biyombo,202687,CHA,29124.0,485,-175,919,926,192,147,113,1845,31,56,8.0,21.0,5.0,6.0,12.0,37.0,2.0,6,,,,,,,,,,45,99,,,25.0,115,1028,11.0,26,,,5.0,27.0,5.0,11.0,,,7.0,17.0,64,26.0,,12.0,,,,10.0,8,,8,,,3.0,,5.0,16,4.0,32,24.0,60,7.0,91,37,128,3.0,8.0,1.0,7.0,5.0,,2.0,18.0,,3.0,5.0,23,3.0,7.0,38,,60,1.0,,2.0,5.0,39,,4.0,1.0,,48.0,4.0,,21.0,,5.0,41.0,32.0,41.0,24.0,,17.0,192,,2.0,0.7111111111111111,0.8205128205128205,,,,,,0.45454545454545453,0.4230769230769231,0.45454545454545453,0.45454545454545453,0.4230769230769231,0.45454545454545453,0.47520661157024796,0.43548387096774194,0.5,,0.10101010101010101,0.10714285714285714,0.10810810810810811,,13.675213675213676,0.21739130434782608,0.2413793103448276,0.16997167138810199,0.0810126582278481,0.22429906542056074,0.04597701149425287,0.1826086956521739,0.07468879668049792,0.09302325581395349,0.08139534883720931,0.07222222222222222,0.04411764705882353,0.05263157894736842,0.15714285714285714,0.17346938775510204,0.1826086956521739,0.24,0.1875,0.06976744186046512,0.5853658536585366,0.5656565656565656,0.5535714285714286,0.62,0.7096774193548387,0.37373737373737376,0.32432432432432434,0.36363636363636365,0.75,0.06060606060606061,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,0.8076923076923077,0.38095238095238093,0.25,,,,0.5454545454545454,0.8333333333333334,,,,0.5656565656565656,,0.5200141414141414,0.5590826086956521,0.5266818181818183,0.1810344827586207,0.1810344827586207,,0.23478260869565218,0.14782608695652175,4.918181818181818,,0.2089227421109902,1.0,9.0,7.0,0.04,,,,,,,,,,,,,7.0,,,True,,,,,
