EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGA,HeaveAttempts,BlockingFouls,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,Charge Fouls,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,on,3SecondViolations,Clear Path Fouls,HeaveMakes
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,3878.0,65,12.0,125,121,21,12,16,246,9.0,12.0,1.0,2.0,1.0,2.0,2.0,9.0,1.0,3.0,1.0,1.0,12.0,24.0,1.0,2.0,26.0,116,2.0,3.0,4.0,2.0,4.0,1.0,4.0,16.0,8.0,2.0,1.0,6.0,2.0,8.0,2.0,4.0,1.0,1.0,18.0,1.0,2.0,4.0,12.0,16.0,3.0,19.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,11.0,5.0,4.0,2.0,6.0,6.0,6.0,5.0,1.0,4.0,21,0.6666666666666666,0.7272727272727273,0.5,0.6666666666666666,0.5,0.48,0.6666666666666666,0.4,0.48148148148148145,0.6666666666666666,0.4,0.04,19.444444444444446,1.0,0.3076923076923077,0.0425531914893617,0.2222222222222222,0.058823529411764705,0.2807017543859649,0.046875,0.07142857142857142,0.0625,0.16666666666666666,0.35294117647058826,0.21428571428571427,0.375,0.21428571428571427,0.25,0.8333333333333334,0.48,0.75,0.75,0.6666666666666666,0.36,0.2222222222222222,0.2222222222222222,0.5,0.12,0.3333333333333333,0.3333333333333333,1.0,0.04,0.6666666666666666,0.5,0.4,0.5,0.2,0.52,0.46667400000000003,0.5141,0.39393,0.07407407407407407,0.07692307692307693,0.15384615384615385,0.15384615384615385,6.404166666666669,26.3,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,25146.0,419,82.0,794,818,198,193,112,1612,42.0,74.0,15.0,29.0,11.0,19.0,4.0,21.0,15.0,41.0,18.0,3.0,61.0,136.0,23.0,55.0,210.0,816,17.0,35.0,56.0,16.0,30.0,3.0,58.0,80.0,42.0,26.0,18.0,11.0,8.0,19.0,3.0,5.0,5.0,1.0,46.0,9.0,47.0,28.0,60.0,94.0,57.0,151.0,6.0,3.0,10.0,4.0,16.0,29.0,,59.0,6.0,69.0,31.0,12.0,8.0,12.0,5.0,1.0,55.0,196,0.6557377049180327,0.8333333333333334,0.4485294117647059,0.4857142857142857,0.5333333333333333,0.48742138364779874,0.5512820512820513,0.5303030303030303,0.5497382198952879,0.5957446808510638,0.6041666666666666,0.14465408805031446,22.330097087378643,0.625,0.19801980198019803,0.15309446254071662,0.23728813559322035,0.10465116279069768,0.20902612826603326,0.14249363867684478,0.1568627450980392,0.18072289156626506,0.17391304347826086,0.16822429906542055,0.24175824175824176,0.19047619047619047,0.22988505747126436,0.25806451612903225,0.4166666666666667,0.46540880503144655,0.5675675675675675,0.6268656716417911,0.5238095238095238,0.1320754716981132,0.19047619047619047,0.21052631578947367,1.0,0.2578616352201258,0.36585365853658536,0.375,0.9333333333333333,0.11320754716981132,0.7435897435897436,0.5172413793103449,0.5757575757575758,0.5789473684210527,0.09090909090909091,0.610062893081761,0.5295619496855344,0.5817803030303031,0.539739393939394,0.16756756756756758,0.19135802469135801,0.26666666666666666,0.2761904761904762,7.279411764705881,25.46521739130435,0.24937027707808565,2.0,5.0,1.0,9.0,3.0,3.0,1.0,11.0,3.0,4.0,13.0,1.0,23.0,30.0,3.0,9.0,10.0,5.0,1.0,6.0,7.0,3.0,1.0,6.0,1.0,6.0,3.0,4.0,4.0,18.0,1.0,2.0,7.0,1.0,5.0,6.0,4.0,1.0,4.0,0.9090909090909091,0.4782608695652174,0.75,0.3333333333333333,0.4782608695652174,0.07352941176470588,0.0945945945945946,0.09523809523809523,0.024390243902439025,0.375,0.047619047619047616,0.13114754098360656,0.07936507936507936,0.09090909090909091,0.031446540880503145,0.4,0.4,1.0,0.5,0.5,0.8888888888888888,0.02564102564102564,0.07692307692307693,1.0,0.6666666666666666,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1536,1610612749,Stephen Jackson,Stephen Jackson,1536,MIL,10847.0,181,-10.0,351,349,68,76,47,700,6.0,19.0,,2.0,2.0,5.0,2.0,10.0,2.0,12.0,27.0,6.0,10.0,41.0,31.0,9.0,62.0,370,,3.0,3.0,3.0,8.0,7.0,12.0,14.0,6.0,,26.0,16.0,5.0,21.0,4.0,7.0,3.0,6.0,47.0,,2.0,5.0,12.0,18.0,2.0,20.0,9.0,3.0,9.0,8.0,15.0,20.0,,11.0,,10.0,5.0,2.0,1.0,2.0,,,12.0,68,0.7,0.7,0.24390243902439024,,0.375,0.3680555555555556,0.21428571428571427,0.4,0.4025974025974026,0.21428571428571427,0.4,0.4305555555555556,22.604422604422602,0.6,0.1111111111111111,0.015151515151515152,0.10204081632653061,,0.10828025477707007,0.01098901098901099,0.05,,,0.10526315789473684,0.06666666666666667,0.15,0.14705882352941177,,,0.2638888888888889,0.3157894736842105,0.375,0.8333333333333334,0.1388888888888889,0.2,0.2222222222222222,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.375,0.2857142857142857,,0.3333333333333333,0.4,0.4,0.6944444444444444,0.5084471830985916,0.5421833333333334,0.5221107142857143,0.06493506493506493,0.10869565217391304,0.04838709677419355,0.1935483870967742,8.087804878048779,25.893548387096775,0.19373219373219372,1.0,4.0,,10.0,1.0,4.0,2.0,11.0,1.0,4.0,,2.0,,24.0,9.0,10.0,4.0,1.0,,1.0,1.0,6.0,2.0,6.0,,1.0,1.0,1.0,4.0,10.0,3.0,,,1.0,,,1.0,3.0,,0.7272727272727273,0.3548387096774194,0.25,0.2857142857142857,0.36666666666666664,0.0975609756097561,0.15789473684210525,0.1,,0.09090909090909091,,,,0.021739130434782608,0.05555555555555555,0.25,0.25,1.0,0.37037037037037035,0.37037037037037035,0.7,,0.5714285714285714,0.25,1.0,0.3333333333333333,0.38461538461538464,1.0,1.0,1.0,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,True,,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,21399.0,357,92.0,691,703,184,248,81,1394,36.0,62.0,,,9.0,20.0,22.0,48.0,11.0,24.0,66.0,23.0,69.0,134.0,79.0,32.0,281.0,699,2.0,6.0,21.0,16.0,41.0,24.0,78.0,44.0,94.0,2.0,63.0,31.0,13.0,44.0,5.0,20.0,5.0,6.0,101.0,,5.0,10.0,20.0,30.0,5.0,35.0,19.0,10.0,7.0,5.0,17.0,18.0,,26.0,1.0,46.0,17.0,3.0,2.0,3.0,2.0,,78.0,182,0.3188405797101449,0.3235294117647059,0.5149253731343284,0.3333333333333333,0.3902439024390244,0.5845070422535211,0.7307692307692307,0.5230769230769231,0.5995670995670995,0.75,0.5422535211267606,0.37089201877934275,31.754161331626122,0.4117647058823529,0.07604562737642585,0.021645021645021644,0.10309278350515463,,0.08333333333333333,0.016025641025641024,0.03614457831325301,0.031746031746031744,,0.0625,0.07692307692307693,0.0898876404494382,0.08450704225352113,0.15384615384615385,0.6666666666666666,0.29107981220657275,0.5806451612903226,0.631578947368421,0.4444444444444444,0.22535211267605634,0.4583333333333333,0.46808510638297873,0.2727272727272727,0.11267605633802817,0.4583333333333333,0.4583333333333333,,0.30985915492957744,,,0.3076923076923077,0.45,0.35384615384615387,0.6619718309859155,0.5282564285714286,0.47726363636363645,0.51663046875,0.07929515418502203,0.11564625850340136,0.07473309608540925,0.2775800711743772,6.758955223880597,26.535443037974687,0.2662807525325615,5.0,13.0,3.0,32.0,4.0,4.0,11.0,37.0,5.0,7.0,2.0,12.0,10.0,63.0,48.0,32.0,6.0,8.0,,,2.0,9.0,3.0,10.0,1.0,2.0,4.0,1.0,6.0,6.0,2.0,,,1.0,4.0,4.0,1.0,6.0,3.0,0.5675675675675675,0.46835443037974683,0.7142857142857143,0.5,0.4868421052631579,0.04477611940298507,0.08064516129032258,0.020833333333333332,,,,,,0.020618556701030927,0.06103286384976526,0.38461538461538464,0.38461538461538464,1.0,0.48484848484848486,0.49230769230769234,0.5,0.23076923076923078,0.3076923076923077,1.0,0.75,0.4782608695652174,0.5079365079365079,1.0,3.0,,0.015384615384615385,1.0,1.0,1.0,5.0,1.0,0.012658227848101266,0.015151515151515152,0.3333333333333333,1.0,1.0,0.0125,,,,,,,,,,,,True,,,
2757,1610612749,Beno Udrih,Beno Udrih,2757,MIL,64794.0,1080,216.0,2073,2091,490,569,267,4164,38.0,74.0,4.0,9.0,5.0,9.0,32.0,61.0,59.0,138.0,37.0,11.0,129.0,273.0,59.0,39.0,348.0,2034,15.0,25.0,35.0,23.0,55.0,15.0,83.0,136.0,122.0,2.0,37.0,165.0,62.0,227.0,49.0,81.0,17.0,67.0,516.0,2.0,24.0,26.0,49.0,76.0,26.0,102.0,37.0,25.0,55.0,31.0,77.0,69.0,1.0,69.0,11.0,55.0,19.0,1.0,1.0,1.0,1.0,2.0,81.0,487,0.5271317829457365,0.53125,0.4725274725274725,0.6,0.41818181818181815,0.46536144578313254,0.6111111111111112,0.45714285714285713,0.48739495798319327,0.603448275862069,0.5,0.17771084337349397,18.158995815899583,0.7142857142857143,0.06550802139037433,0.031047865459249677,0.0858085808580858,0.00909090909090909,0.071360608943863,0.026183282980866064,0.04230769230769231,0.024630541871921183,,0.06640625,0.0273972602739726,0.09523809523809523,0.06666666666666667,0.12903225806451613,1.0,0.22289156626506024,0.5135135135135135,0.5588235294117647,0.5263157894736842,0.18373493975903615,0.5245901639344263,0.5614035087719298,0.46875,0.41566265060240964,0.427536231884058,0.4338235294117647,0.559322033898305,0.11144578313253012,0.3333333333333333,0.4444444444444444,0.12857142857142856,0.5555555555555556,0.15714285714285714,0.4006024096385542,0.479362990936556,0.4885108695652174,0.443965,0.05491329479768786,0.06620209059233449,0.10057471264367816,0.23850574712643677,11.466300366300358,24.850847457627115,0.2363724071394115,5.0,22.0,,12.0,1.0,2.0,4.0,17.0,1.0,2.0,2.0,6.0,19.0,48.0,3.0,12.0,12.0,13.0,,1.0,5.0,12.0,13.0,22.0,,24.0,4.0,7.0,16.0,34.0,3.0,2.0,1.0,,5.0,11.0,,9.0,10.0,0.9411764705882353,0.288135593220339,0.5,0.4,0.288135593220339,0.04395604395604396,0.08108108108108109,0.06557377049180328,0.014492753623188406,0.018518518518518517,,0.025806451612903226,0.012987012987012988,0.029069767441860465,0.06626506024096386,0.22727272727272727,0.22727272727272727,1.0,0.32432432432432434,0.32432432432432434,0.9166666666666666,,0.07407407407407407,0.5,1.0,0.36363636363636365,0.32432432432432434,4.0,,1.0,0.05714285714285714,,2.0,,,,,,,,0.5,,0.5,,,,,,,,,,,True,,,
202699,1610612749,Tobias Harris,Tobias Harris,202699,MIL,14679.0,245,45.0,483,482,117,152,67,965,33.0,44.0,9.0,13.0,6.0,9.0,9.0,25.0,5.0,12.0,6.0,4.0,47.0,81.0,14.0,22.0,131.0,469,10.0,16.0,25.0,7.0,19.0,8.0,28.0,60.0,34.0,6.0,6.0,9.0,2.0,11.0,2.0,7.0,,2.0,24.0,3.0,10.0,7.0,38.0,46.0,13.0,59.0,6.0,5.0,10.0,6.0,17.0,19.0,,18.0,,28.0,17.0,3.0,2.0,3.0,1.0,,28.0,116,0.6382978723404256,0.6818181818181818,0.5802469135802469,0.625,0.3684210526315789,0.5736842105263158,0.6052631578947368,0.48148148148148145,0.6179245283018868,0.625,0.5,0.14736842105263157,21.92513368983957,0.5882352941176471,0.2222222222222222,0.05555555555555555,0.09333333333333334,0.07692307692307693,0.18292682926829268,0.0593607305936073,0.03389830508474576,0.06,0.07142857142857142,0.2222222222222222,0.22448979591836735,0.22058823529411764,0.10416666666666667,0.07407407407407407,0.3333333333333333,0.4631578947368421,0.75,0.868421052631579,0.696969696969697,0.2631578947368421,0.36,0.391304347826087,0.4444444444444444,0.12631578947368421,0.4166666666666667,0.4166666666666667,0.6,0.06315789473684211,0.6842105263157895,0.6923076923076923,0.3333333333333333,0.6666666666666666,0.14814814814814814,0.6105263157894737,0.5242063157894736,0.5974027777777777,0.5016407407407407,0.16037735849056603,0.18478260869565216,0.19083969465648856,0.21374045801526717,5.650617283950618,24.942857142857143,0.2422360248447205,4.0,8.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,4.0,2.0,15.0,,1.0,8.0,,,1.0,,1.0,3.0,7.0,1.0,4.0,,3.0,5.0,9.0,2.0,,,,6.0,,1.0,1.0,,1.0,0.35714285714285715,0.3333333333333333,0.5,0.35714285714285715,0.09876543209876543,0.13636363636363635,0.08,,0.07692307692307693,,0.07042253521126761,0.08,,0.08421052631578947,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,0.10526315789473684,0.05263157894736842,1.0,1.0,0.25,0.16666666666666666,4.0,,,0.14814814814814814,,3.0,,,,,,,,0.75,,0.5555555555555556,1.0,,,,,,,,,,True,,,
2399,1610612749,Mike Dunleavy,Mike Dunleavy,2399,MIL,46144.0,769,170.0,1457,1470,316,316,189,2927,43.0,63.0,4.0,5.0,9.0,13.0,13.0,30.0,33.0,78.0,88.0,18.0,89.0,171.0,123.0,75.0,424.0,1416,8.0,13.0,45.0,14.0,27.0,31.0,81.0,138.0,40.0,8.0,88.0,54.0,12.0,66.0,7.0,34.0,9.0,11.0,144.0,1.0,9.0,39.0,68.0,108.0,11.0,119.0,17.0,9.0,16.0,12.0,33.0,46.0,3.0,73.0,7.0,90.0,32.0,2.0,2.0,4.0,2.0,,81.0,314,0.7752808988764045,0.8117647058823529,0.52046783625731,0.6153846153846154,0.5185185185185185,0.5935374149659864,0.6851851851851852,0.5775862068965517,0.6325301204819277,0.75,0.5970149253731343,0.41836734693877553,21.555819477434678,0.48484848484848486,0.1261595547309833,0.016216216216216217,0.16810344827586207,0.0064516129032258064,0.13878080415045396,0.014084507042253521,0.015306122448979591,0.03571428571428571,,0.10989010989010989,0.09740259740259741,0.1625615763546798,0.17682926829268292,0.14705882352941177,0.5,0.21428571428571427,0.6825396825396826,0.7166666666666667,0.7674418604651163,0.10204081632653061,0.43333333333333335,0.4482758620689655,0.6153846153846154,0.2653061224489796,0.4230769230769231,0.42857142857142855,0.8484848484848485,0.29931972789115646,0.18518518518518517,0.8,0.22413793103448276,0.6923076923076923,0.3103448275862069,0.6326530612244898,0.5263146757679179,0.50705,0.5347385964912281,0.1196319018404908,0.16161616161616163,0.10613207547169812,0.19103773584905662,10.365497076023388,25.008130081300816,0.21688400823610157,19.0,35.0,4.0,38.0,4.0,10.0,6.0,57.0,7.0,14.0,8.0,13.0,14.0,162.0,9.0,38.0,5.0,5.0,1.0,1.0,3.0,8.0,5.0,17.0,3.0,4.0,3.0,4.0,5.0,31.0,2.0,1.0,5.0,,5.0,6.0,,,4.0,0.9473684210526315,0.4634146341463415,0.5,0.41935483870967744,0.4634146341463415,0.029239766081871343,0.047619047619047616,0.03333333333333333,0.01282051282051282,0.027777777777777776,0.022727272727272728,0.0045662100456621,0.008849557522123894,0.021739130434782608,0.11904761904761904,0.5428571428571428,0.5588235294117647,1.0,0.4318181818181818,0.4367816091954023,0.9210526315789473,0.14814814814814814,0.37037037037037035,0.4,0.75,0.3333333333333333,0.4318181818181818,13.0,,,0.22413793103448276,3.0,7.0,2.0,4.0,7.0,0.016260162601626018,0.011363636363636364,0.75,1.0,0.5384615384615384,0.0546875,0.25,2.0,2.0,2.0,2.0,1.0,1.0,0.02857142857142857,,,,True,,,
2733,1610612749,Shaun Livingston,Shaun Livingston,2733,MIL,16624.0,277,62.0,536,543,101,147,65,1079,9.0,17.0,2.0,2.0,2.0,5.0,14.0,27.0,3.0,15.0,,,26.0,59.0,,10.0,62.0,508,4.0,4.0,8.0,2.0,9.0,,6.0,26.0,26.0,2.0,,29.0,12.0,41.0,8.0,16.0,4.0,9.0,94.0,3.0,7.0,4.0,23.0,27.0,10.0,37.0,4.0,1.0,11.0,7.0,16.0,17.0,,17.0,2.0,13.0,6.0,3.0,2.0,3.0,2.0,,6.0,100,0.5,0.52,0.4406779661016949,1.0,0.2222222222222222,0.4406779661016949,1.0,0.2222222222222222,0.484375,1.0,0.3,,13.071895424836601,0.6875,0.12169312169312169,0.036458333333333336,0.057971014492753624,0.0625,0.10465116279069768,0.041666666666666664,0.03333333333333333,0.03636363636363636,0.07142857142857142,0.0847457627118644,0.15625,0.12121212121212122,0.022727272727272728,0.12,0.6666666666666666,0.288135593220339,0.5294117647058824,0.6,0.8888888888888888,0.4576271186440678,0.5185185185185185,0.5384615384615384,0.2857142857142857,0.2542372881355932,0.2,0.2,0.3333333333333333,,0.5,1.0,0.5555555555555556,0.4,,0.288135593220339,0.4565271186440678,0.49500000000000005,0.4849444444444445,0.0967741935483871,0.0967741935483871,0.12903225806451613,0.0967741935483871,9.427118644067795,,0.1884328358208955,,,,,,,,,,,,,2.0,,,,3.0,4.0,,,1.0,3.0,2.0,5.0,1.0,4.0,,,4.0,7.0,1.0,1.0,,1.0,3.0,2.0,1.0,2.0,1.0,,,,,,0.05084745762711865,0.11764705882352941,0.037037037037037035,,,,0.03896103896103896,0.058823529411764705,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,True,,,
201972,1610612749,Jon Brockman,Jon Brockman,201972,MIL,9545.0,159,48.0,310,312,106,131,50,622,10.0,22.0,6.0,9.0,4.0,7.0,2.0,3.0,1.0,8.0,,,13.0,33.0,,5.0,31.0,278,7.0,11.0,16.0,6.0,10.0,,16.0,10.0,16.0,14.0,,7.0,,7.0,,4.0,1.0,2.0,14.0,5.0,17.0,11.0,17.0,31.0,22.0,53.0,3.0,1.0,,,6.0,18.0,5.0,17.0,7.0,10.0,3.0,1.0,1.0,1.0,,,16.0,105,0.38461538461538464,0.8333333333333334,0.3939393939393939,0.6363636363636364,0.6,0.3939393939393939,0.6363636363636364,0.6,0.40789473684210525,0.6153846153846154,0.5714285714285714,,11.859838274932615,,0.1619047619047619,0.1504424778761062,0.23404255319148937,0.16666666666666666,0.18421052631578946,0.15384615384615385,0.25,0.13043478260869565,0.2,0.15625,0.15151515151515152,0.175,0.2413793103448276,0.2222222222222222,,0.6666666666666666,0.45454545454545453,0.47619047619047616,0.3,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.5,0.24242424242424243,0.125,0.125,1.0,,0.8181818181818182,0.6666666666666666,0.7,0.5714285714285714,,0.6666666666666666,0.5672515151515152,0.60476,0.6109699999999999,0.08333333333333333,0.08333333333333333,0.5161290322580645,0.5161290322580645,6.181818181818182,,0.3419354838709677,,,,,,,,,,,2.0,,4.0,,,,1.0,,,3.0,5.0,2.0,3.0,6.0,,,,1.0,3.0,7.0,3.0,2.0,3.0,,,2.0,,3.0,2.0,,,,,,0.030303030303030304,0.045454545454545456,,,0.2727272727272727,,0.08,0.15,0.2631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2568,1610612749,Carlos Delfino,Carlos Delfino,2568,MIL,17163.0,286,40.0,545,555,120,163,63,1100,11.0,19.0,,1.0,2.0,4.0,2.0,3.0,3.0,14.0,28.0,8.0,16.0,36.0,43.0,1.0,78.0,549,,1.0,3.0,3.0,7.0,13.0,15.0,8.0,24.0,,28.0,19.0,,19.0,,12.0,2.0,5.0,38.0,1.0,3.0,13.0,17.0,32.0,4.0,36.0,17.0,9.0,8.0,6.0,16.0,20.0,1.0,9.0,3.0,1.0,1.0,2.0,1.0,2.0,,,15.0,119,0.25,0.25,0.4444444444444444,,0.42857142857142855,0.4873417721518987,0.5,0.375,0.4936708860759494,0.5,0.375,0.5443037974683544,15.248796147672552,0.5,0.08629441624365482,0.015151515151515152,0.17333333333333334,0.014925373134328358,0.11029411764705882,0.01509433962264151,0.046153846153846156,,,0.06818181818181818,0.08163265306122448,0.11666666666666667,0.1896551724137931,0.11764705882352941,,0.24050632911392406,0.5789473684210527,0.6470588235294118,0.2727272727272727,0.0379746835443038,0.6666666666666666,0.6666666666666666,0.5,0.17721518987341772,0.21428571428571427,0.21428571428571427,,0.35443037974683544,0.3333333333333333,,0.2,0.5,0.4,0.7848101265822784,0.5360512820512819,0.473625,0.5228526315789472,0.012658227848101266,0.027777777777777776,0.038461538461538464,0.19230769230769232,8.847222222222221,25.286046511627905,0.22018348623853212,6.0,15.0,,9.0,1.0,2.0,1.0,15.0,1.0,2.0,,3.0,,45.0,,9.0,2.0,,,2.0,3.0,8.0,4.0,8.0,,2.0,3.0,1.0,4.0,9.0,,1.0,,,1.0,,1.0,1.0,,1.0,0.3488372093023256,0.5,0.23076923076923078,0.3488372093023256,0.05555555555555555,0.10526315789473684,,,0.2,,,0.024390243902439025,0.07142857142857142,0.189873417721519,0.4,0.4,1.0,0.32142857142857145,0.3333333333333333,1.0,,0.6666666666666666,0.5,1.0,0.125,0.32142857142857145,5.0,,2.0,0.25,,2.0,1.0,,,0.023255813953488372,0.03571428571428571,,,0.4,,,1.0,,,,,,,,,,True,,,
