EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,PenaltyFG2M,PenaltyFG2A,Corner3Assists,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,ShootingFouls,Fouls,NonShootingFoulsDrawn,PenaltyFg2Pct,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShortMidRangeFGM,PtsAssisted2s,SelfOReb,Offensive Fouls,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,OffAtRimReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Charge Fouls Drawn,BlockingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,SecondChanceFtPoints,on,PenaltyCorner3FGA,BlockingFouls,Technical Free Throw Trips,LongMidRangePctBlocked,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,OffFTReboundPct,OffensiveGoaltends,3SecondViolations
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,1497.0,25,-1,41,41,12.0,11.0,5.0,82,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,2.0,4.0,6.0,2.0,16.0,51,1.0,2.0,2.0,5.0,2.0,6.0,6.0,5.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,11.0,1.0,1.0,1.0,2.0,4.0,2.0,5.0,12.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.875,0.75,0.8,0.625,0.75,23.913043478260867,1.0,0.125,1.0,1.0,0.125,0.125,1.0,1.0,1.0,0.625,0.6,0.6,0.3333333333333333,1.0,0.5,0.875,0.6,0.53156875,0.5139750000000001,0.2,0.5,0.3125,11.65,25.266666666666666,0.2926829268292683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201584,1610612745,Courtney Lee,Courtney Lee,201584,HOU,2081.0,35,-1,60,61,16.0,15.0,9.0,121,1.0,2.0,1.0,,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,5.0,,5.0,58,1.0,1.0,,3.0,2.0,3.0,,4.0,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,2.0,2.0,3.0,,,,3.0,16.0,1.0,0.2,1.0,0.2,0.3333333333333333,0.3125,1.5,0.3125,1.5,0.625,15.492957746478874,0.6666666666666666,0.25,0.5,1.0,0.125,0.125,,,,0.5,0.25,0.25,1.0,1.0,1.0,0.875,0.25,0.54681875,0.4617,,,0.6,7.166666666666667,24.900000000000002,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,0.3333333333333333,0.5,0.15384615384615385,0.034482758620689655,0.16666666666666666,0.15625,0.02631578947368421,0.058823529411764705,0.25,0.16666666666666666,0.2,0.5,1.0,0.5,1.0,1.0,0.662,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201609,1610612745,Goran Dragic,Goran Dragic,201609,HOU,1965.0,33,7,58,56,12.0,17.0,10.0,114,2.0,3.0,2.0,,,,3.0,,,4.0,10.0,,3.0,4.0,12.0,45,,,2.0,4.0,8.0,,,3.0,,2.0,2.0,4.0,1.0,1.0,,1.0,10.0,2.0,,2.0,6.0,6.0,2.0,2.0,11.0,,,,,0.4,0.3076923076923077,0.3333333333333333,0.375,0.5,0.23076923076923078,25.714285714285715,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.15384615384615385,,,,,0.23076923076923078,,,,,,0.46153846153846156,,0.51825,0.5630333333333334,0.13333333333333333,0.16666666666666666,0.3333333333333333,7.719999999999999,24.63333333333333,0.20689655172413793,,,,2.0,,1.0,,2.0,,,2.0,3.0,2.0,,2.0,3.0,5.0,,,,1.0,,,,,0.2,,,0.1,0.2,0.0625,0.08108108108108109,0.05555555555555555,,,0.14285714285714285,,,0.6666666666666666,,,0.4985,,1.0,1.0,5.0,2.0,1.0,3.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.38461538461538464,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202335,1610612745,Patrick Patterson,Patrick Patterson,202335,HOU,2720.0,45,4,83,81,13.0,23.0,12.0,164,1.0,4.0,8.0,,1.0,,1.0,,,7.0,21.0,,2.0,,14.0,71,,,,,6.0,,,1.0,,1.0,,1.0,,1.0,,,2.0,,,2.0,1.0,1.0,1.0,,12.0,,,,,0.3333333333333333,0.30434782608695654,,0.30434782608695654,,0.08695652173913043,26.041666666666668,,0.17391304347826086,0.25,0.3333333333333333,0.34782608695652173,0.043478260869565216,,,,0.043478260869565216,,,,,,0.2608695652173913,,0.43871304347826084,0.4029,0.043478260869565216,0.047619047619047616,,10.82857142857143,23.45,0.1566265060240964,1.0,2.0,,1.0,2.0,3.0,,1.0,4.0,4.0,1.0,5.0,1.0,10.0,11.0,5.0,16.0,2.0,1.0,,,,0.6666666666666666,0.5,0.5,0.047619047619047616,0.25,0.30303030303030304,0.15625,0.1111111111111111,0.2619047619047619,0.10869565217391304,0.21428571428571427,0.1,0.3333333333333333,0.14285714285714285,0.5,0.5,0.25,,,0.561275,0.2857142857142857,,,9.0,3.0,,1.0,,,,,,1.0,2.0,,,,0.09090909090909091,,0.391304347826087,0.375,0.375,,,3.0,8.0,1.0,1.0,1.0,0.5714285714285714,0.8,0.14285714285714285,0.5,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202962,1610612745,Greg Smith,Greg Smith,202962,HOU,4145.0,69,-4,127,125,29.0,39.0,16.0,252,6.0,7.0,,,,,,,,7.0,11.0,,,,14.0,119,,,,2.0,10.0,,,,,,1.0,1.0,1.0,,,,3.0,,,1.0,,,,2.0,28.0,,,,,0.6363636363636364,0.6363636363636364,0.3333333333333333,0.6363636363636364,0.3333333333333333,,8.275862068965518,,0.6363636363636364,0.8571428571428571,0.8571428571428571,,,,,,,,,,,,0.6363636363636364,,0.5368272727272727,0.4607666666666667,,,0.14285714285714285,3.036363636363637,,0.2283464566929134,3.0,3.0,,,3.0,4.0,,,6.0,6.0,2.0,4.0,3.0,10.0,15.0,5.0,20.0,1.0,,,1.0,,0.75,0.75,0.75,0.18181818181818182,,0.19230769230769232,0.07272727272727272,0.21428571428571427,0.19696969696969696,0.07042253521126761,0.07692307692307693,0.26666666666666666,0.125,0.18181818181818182,0.75,1.0,,,,0.5474749999999999,0.42857142857142855,1.0,2.0,4.0,,1.0,3.0,,2.0,2.0,,,8.0,17.0,,0.3333333333333333,0.5,,0.3333333333333333,0.36363636363636365,,,0.6666666666666666,0.5,1.0,4.0,2.0,1.0,,0.2857142857142857,0.5,0.18181818181818182,0.23076923076923078,1.0,0.25,0.5,,,1.0,2.0,2.0,5.0,2.0,3.0,5.0,2.0,1.0,0.6666666666666666,0.0625,0.07692307692307693,0.4,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,1610612745,Kevin Martin,Kevin Martin,2755,HOU,1107.0,18,-2,32,32,15.0,14.0,2.0,64,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,11.0,41,1.0,1.0,,5.0,2.0,,3.0,1.0,1.0,,,,,,,,,,,1.0,3.0,3.0,2.0,5.0,15.0,,1.0,1.0,1.0,0.6,0.75,0.8333333333333334,0.7857142857142857,0.8333333333333334,0.16666666666666666,23.52941176470588,,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.49255000000000004,0.4325333333333334,0.2857142857142857,0.3333333333333333,0.45454545454545453,9.540000000000001,25.3,0.46875,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,3.0,,1.0,2.0,,,,,,,,,0.5,,,,0.5,,,,,2.0,4.0,,,1.0,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,0.6666666666666666,0.5,,1.0,,,,,,,,,,0.3333333333333333,0.5,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,1610612745,Samuel Dalembert,Samuel Dalembert,2223,HOU,61.0,1,2,1,2,1.0,1.0,1.0,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,1610612745,Luis Scola,Luis Scola,2449,HOU,629.0,10,-1,18,18,14.0,3.0,2.0,36,1.0,1.0,2.0,,,,,,,4.0,9.0,,,,8.0,21,,,,6.0,4.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,6.0,14.0,,,,,0.4444444444444444,0.4444444444444444,0.42857142857142855,0.4444444444444444,0.42857142857142855,,42.85714285714286,,0.1111111111111111,1.0,1.0,0.2222222222222222,,,,,,,,,,,0.1111111111111111,,0.45176666666666665,0.46185714285714285,0.1111111111111111,0.1111111111111111,0.75,7.955555555555557,,0.7777777777777778,,,,,,1.0,,,,,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,0.2222222222222222,,,0.09090909090909091,0.5,0.1,0.09090909090909091,0.125,,,1.0,,,,,,0.3601,,1.0,1.0,6.0,1.0,3.0,7.0,,,,,,,1.0,,0.42857142857142855,0.3333333333333333,,,0.6666666666666666,0.5,0.5,0.14285714285714285,1.0,2.0,4.0,,,1.0,0.5,0.5,,,,0.3333333333333333,0.5,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201944,1610612745,Terrence Williams,Terrence Williams,201944,HOU,623.0,10,-6,17,17,2.0,10.0,1.0,34,1.0,2.0,1.0,,,1.0,2.0,,,1.0,6.0,1.0,2.0,2.0,7.0,17,,,,,2.0,,3.0,2.0,1.0,1.0,,1.0,,,,1.0,2.0,,,,1.0,2.0,1.0,,2.0,,0.5,,0.5,0.16666666666666666,0.3125,,0.3888888888888889,,0.25,47.368421052631575,,0.25,0.5,0.5,0.125,,,,,0.25,0.5,0.5,,,,0.5,0.5,0.46411250000000004,0.3857,0.1111111111111111,0.14285714285714285,,7.75,25.3,0.11764705882352941,,,,1.0,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,0.14285714285714285,,,0.1111111111111111,,,,0.3333333333333333,,,,1.0,,,0.5562,,,,3.0,,,1.0,,1.0,1.0,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202718,1610612745,Chandler Parsons,Chandler Parsons,202718,HOU,788.0,13,-5,23,23,11.0,6.0,2.0,46,,,,,,,,,,,,,,,,27,,,,,,,,,,,1.0,1.0,,,,,3.0,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4782608695652174,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,0.1,,,0.09090909090909091,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
