EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,DefFTReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsPutbacks,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BlockingFouls,Charge Fouls,Loose Ball Fouls Drawn,Corner3PctBlocked,OffLongMidRangeReboundPct,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,3SecondViolations,HeaveMakes,BlockingFoulsDrawn,DefensiveGoaltends,BlockedLongMidRange,on,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls
101114,1610612751,Deron Williams,Deron Williams,101114,NJN,19843.0,331,-80.0,602,589,101.0,81.0,82,1191,23.0,40.0,1.0,3.0,6.0,8.0,6.0,18.0,15.0,39.0,1.0,8.0,19.0,45.0,1.0,3.0,4.0,9.0,44.0,97.0,20.0,53.0,40.0,188.0,690,3.0,10.0,1.0,3.0,4.0,13.0,9.0,16.0,4.0,9.0,15.0,45.0,24.0,64.0,24.0,36.0,1.0,44.0,19.0,12.0,47.0,24.0,71.0,18.0,6.0,25.0,10.0,12.0,166.0,3.0,2.0,12.0,15.0,27.0,5.0,32,2.0,5.0,5.0,35.0,2.0,22.0,4.0,13.0,39.0,4.0,8.0,7.0,14.0,1.0,42.0,1.0,2.0,48.0,1.0,1.0,1.0,11.0,4.0,8.0,2.0,1.0,1.0,2.0,1.0,1.0,45.0,101.0,7.0,0.2727272727272727,0.2727272727272727,0.4,0.37735849056603776,0.3333333333333333,0.4444444444444444,0.38461538461538464,0.4536082474226804,0.3,0.5625,0.49333333333333335,0.34615384615384615,0.6,0.5467836257309941,0.43333333333333335,0.6428571428571429,0.35333333333333333,0.12371134020618557,0.175,0.2222222222222222,0.02564102564102564,29.87197724039829,0.8974358974358975,0.0797872340425532,0.0106951871657754,0.21052631578947367,0.024390243902439025,0.11020408163265306,0.016129032258064516,0.01694915254237288,0.021739130434782608,0.012987012987012988,0.043478260869565216,0.04225352112676056,0.020833333333333332,0.15942028985507245,0.2222222222222222,0.16666666666666666,0.0273972602739726,0.5,0.26666666666666666,0.575,0.696969696969697,0.17391304347826086,0.12,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.26,0.38461538461538464,0.39473684210526316,0.4666666666666667,0.05333333333333334,0.125,0.125,1.0,0.3,0.4222222222222222,0.4222222222222222,0.3684210526315789,0.23076923076923078,0.3333333333333333,1.0,0.23076923076923078,0.3333333333333333,0.32,0.75,0.36,0.4444444444444444,0.62,0.4318181818181818,0.5074395973154363,0.44830999999999993,0.5080104166666667,0.09202453987730061,0.102803738317757,0.07142857142857142,0.06914893617021277,0.2393617021276596,9.857731958762887,25.279245283018867,0.16777408637873753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101130,1610612751,Johan Petro,Johan Petro,101130,NJN,465.0,8,-2.0,12,12,5.0,2.0,1,24,,1.0,,,,,,,,1.0,,,,,,,,,,2.0,,,,,13,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,3,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,15.384615384615383,,0.3333333333333333,,,,0.3333333333333333,,,,,,,0.5,0.5,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,0.5,,0.5366,,0.4107,,,,,,8.3,,0.4166666666666667,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200770,1610612751,Jordan Farmar,Jordan Farmar,200770,NJN,7006.0,117,-37.0,223,211,69.0,41.0,29,434,4.0,13.0,,3.0,,4.0,,2.0,3.0,6.0,1.0,3.0,5.0,12.0,,,1.0,3.0,7.0,21.0,6.0,15.0,10.0,42.0,246,,3.0,,1.0,2.0,2.0,1.0,6.0,1.0,4.0,3.0,8.0,8.0,6.0,15.0,3.0,,12.0,5.0,1.0,6.0,5.0,11.0,3.0,2.0,4.0,1.0,1.0,27.0,3.0,2.0,,2.0,2.0,5.0,7,1.0,3.0,2.0,8.0,2.0,6.0,7.0,2.0,15.0,1.0,3.0,,9.0,,12.0,1.0,3.0,11.0,,,1.0,4.0,,1.0,1.0,,1.0,1.0,,,8.0,69.0,1.0,0.5714285714285714,0.5714285714285714,0.8333333333333334,0.4,,0.25,0.4,0.3333333333333333,,0.16666666666666666,0.4444444444444444,,0.25,0.5,0.2,0.3333333333333333,0.4166666666666667,0.047619047619047616,0.07692307692307693,,,22.22222222222222,0.5333333333333333,0.03225806451612903,0.034482758620689655,,0.06382978723404255,0.024390243902439025,0.047619047619047616,0.1111111111111111,,0.0967741935483871,,,0.0625,0.047619047619047616,,,0.05,,0.3611111111111111,0.3076923076923077,0.3333333333333333,0.5,0.05555555555555555,,,,0.16666666666666666,0.5,0.5,0.6666666666666666,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.8,0.75,,,,,0.4,,0.3,0.3333333333333333,0.7777777777777778,0.4166666666666667,0.5295314285714284,0.53125,0.5051722222222222,0.1,0.16,,0.047619047619047616,0.19047619047619047,7.595238095238095,25.773333333333333,0.3094170403587444,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.25,0.1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201627,1610612751,Anthony Morrow,Anthony Morrow,201627,NJN,13062.0,218,-57.0,402,394,78.0,60.0,50,796,4.0,5.0,1.0,2.0,,,5.0,10.0,6.0,24.0,6.0,21.0,6.0,18.0,,1.0,1.0,2.0,15.0,39.0,12.0,39.0,15.0,81.0,453,3.0,6.0,2.0,3.0,3.0,15.0,,6.0,4.0,7.0,6.0,18.0,18.0,12.0,33.0,3.0,,18.0,6.0,2.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,4.0,2.0,4.0,7.0,15.0,6.0,21,2.0,4.0,3.0,3.0,,2.0,5.0,1.0,8.0,,,9.0,14.0,1.0,17.0,,2.0,15.0,1.0,1.0,,2.0,2.0,4.0,1.0,1.0,,1.0,,,18.0,78.0,3.0,0.6,0.6428571428571429,0.9166666666666666,0.3076923076923077,0.6666666666666666,0.5714285714285714,0.3076923076923077,0.38461538461538464,0.5,,0.4230769230769231,0.6666666666666666,0.46153846153846156,0.48214285714285715,0.75,0.5625,0.5,0.05128205128205128,,,0.08333333333333333,20.0,0.375,0.06542056074766354,0.018018018018018018,0.08888888888888889,0.0449438202247191,0.07236842105263158,0.03,,0.07407407407407407,0.034482758620689655,0.06451612903225806,0.1111111111111111,0.07142857142857142,0.023255813953488372,0.05714285714285714,0.2,0.041666666666666664,,0.0641025641025641,0.8,0.8,0.75,0.1282051282051282,0.5,0.5,0.4,0.3076923076923077,0.25,0.2727272727272727,0.6666666666666666,0.2692307692307692,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.23076923076923078,0.3333333333333333,0.35294117647058826,1.0,0.2222222222222222,0.5,,0.1111111111111111,,,,0.15384615384615385,0.5,0.5641025641025641,0.3333333333333333,0.4980397435897436,0.5237999999999999,0.45700384615384615,0.05,0.05,0.05,0.18518518518518517,0.2222222222222222,13.776923076923076,24.03076923076923,0.19402985074626866,4.0,0.25,2.0,5.0,1.0,2.0,1.0,1.0,,0.2222222222222222,0.38461538461538464,2.0,3.0,2.0,1.0,1.0,0.02564102564102564,0.05555555555555555,1.0,0.5,0.6,,,,,,,,,,,,,,True,,,,,
2246,1610612751,Mehmet Okur,Mehmet Okur,2246,NJN,27223.0,454,-126.0,821,811,143.0,130.0,119,1632,5.0,10.0,2.0,4.0,,,12.0,25.0,12.0,32.0,6.0,22.0,17.0,50.0,2.0,7.0,4.0,19.0,29.0,67.0,23.0,72.0,3.0,130.0,930,7.0,11.0,4.0,12.0,1.0,27.0,3.0,9.0,4.0,20.0,,18.0,34.0,24.0,66.0,3.0,,50.0,17.0,3.0,22.0,8.0,30.0,4.0,4.0,10.0,5.0,7.0,68.0,11.0,11.0,11.0,39.0,59.0,22.0,81,2.0,9.0,8.0,13.0,1.0,7.0,12.0,6.0,25.0,3.0,3.0,26.0,45.0,5.0,21.0,2.0,4.0,5.0,2.0,,1.0,3.0,,,5.0,2.0,3.0,5.0,1.0,1.0,18.0,143.0,,0.5862068965517241,0.6296296296296297,0.9565217391304348,0.3194444444444444,0.3333333333333333,0.2,0.3194444444444444,0.43283582089552236,0.6363636363636364,0.3333333333333333,0.4568345323741007,0.5652173913043478,0.3103448275862069,0.4642857142857143,0.5869565217391305,0.3103448275862069,0.5179856115107914,0.04477611940298507,0.2,0.04,,17.16961498439126,0.52,0.15294117647058825,0.04150943396226415,0.13253012048192772,0.0658682634730539,0.14792899408284024,0.05092592592592592,0.02531645569620253,0.06944444444444445,0.046296296296296294,0.1016949152542373,0.22580645161290322,0.1111111111111111,0.1111111111111111,0.09836065573770492,0.22727272727272727,0.024691358024691357,0.2,0.07194244604316546,0.5,0.625,0.4,0.17985611510791366,0.48,0.5,0.5,0.2302158273381295,0.375,0.375,0.75,0.15827338129496402,0.2727272727272727,0.2857142857142857,0.8333333333333334,0.3597122302158273,0.34,0.34,1.0,0.17391304347826086,0.5,,0.30434782608695654,0.2857142857142857,,,0.6551724137931034,0.21052631578947367,0.5899280575539568,0.34,0.4959967625899282,0.5349125,0.4712275862068966,0.02142857142857143,0.04411764705882353,,0.2076923076923077,0.13846153846153847,11.907462686567165,24.57777777777778,0.17417783191230207,9.0,0.21428571428571427,5.0,1.0,1.0,,4.0,6.0,1.0,0.21739130434782608,0.034482758620689655,2.0,,4.0,1.0,,0.013888888888888888,,0.4,0.5,,2.0,1.0,5.0,0.045454545454545456,0.03508771929824561,1.0,,,,,,,,True,,,,,
202082,1610612751,Larry Owens,Larry Owens,202082,NJN,485.0,8,-7.0,15,15,1.0,1.0,4,30,,,,,,,,,,,,,,1.0,,,,,,,,1.0,2.0,2.0,21,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,2,,,,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,1.0,,,,,10.0,,,,1.0,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.5283,,,0.5,1.0,,,,,25.4,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,True,,,,,
200749,1610612751,Shelden Williams,Shelden Williams,200749,NJN,7343.0,122,-64.0,221,223,38.0,57.0,37,444,6.0,15.0,,4.0,3.0,4.0,1.0,7.0,,3.0,,,,,,,,,7.0,25.0,,,6.0,20.0,272,,4.0,,,3.0,3.0,4.0,5.0,,,3.0,11.0,14.0,,,,,,,7.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,10.0,4.0,8.0,18.0,12.0,30,1.0,5.0,5.0,2.0,1.0,1.0,4.0,1.0,6.0,,1.0,6.0,17.0,4.0,14.0,3.0,,10.0,,,,4.0,,1.0,5.0,4.0,1.0,5.0,4.0,,11.0,38.0,1.0,1.0,1.0,,,,,,0.28,,0.8,0.28,,0.8,0.3333333333333333,0.25,0.7857142857142857,,0.28,0.3333333333333333,0.2857142857142857,,13.533834586466165,0.3333333333333333,0.16326530612244897,0.136986301369863,0.17391304347826086,0.0425531914893617,0.16666666666666666,0.1,0.25,0.037037037037037035,0.0625,,0.1875,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.2,0.09090909090909091,0.8,0.6,0.4,0.6,1.0,0.28,0.14285714285714285,0.2,1.0,0.12,,,,,,,,,,,,1.0,,,,,0.8,0.75,,,0.6,,0.507428,0.59665,0.5901,0.13793103448275862,0.13793103448275862,,0.15,0.55,5.992000000000001,,0.17194570135746606,6.0,0.3333333333333333,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,1.0,,0.15384615384615385,,,,1.0,,,,,True,,,,,
200761,1610612751,Shawne Williams,Shawne Williams,200761,NJN,2917.0,49,-30.0,91,89,33.0,28.0,17,180,,,,,,,,1.0,1.0,1.0,,7.0,1.0,3.0,,,1.0,1.0,1.0,2.0,1.0,10.0,,5.0,101,,,,,,,,1.0,1.0,4.0,,3.0,2.0,,,3.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,3.0,2.0,1.0,2.0,3.0,5.0,3.0,8,,,,1.0,,1.0,2.0,,3.0,3.0,1.0,2.0,5.0,,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,3.0,33.0,,1.0,1.0,,0.1,,0.25,,0.5,,,0.20833333333333334,,0.3,0.20833333333333334,,0.3,0.8333333333333334,,,,,13.761467889908255,0.3333333333333333,0.14285714285714285,0.043478260869565216,0.2222222222222222,0.06896551724137931,0.16666666666666666,0.057692307692307696,,,0.07142857142857142,0.06666666666666667,,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.3333333333333333,,1.0,,,,,0.08333333333333333,,,,0.08333333333333333,1.0,1.0,1.0,0.5833333333333334,,,,0.25,0.3333333333333333,0.3333333333333333,,,,,,,,,0.2,1.0,0.8333333333333334,,0.5127454545454545,,0.530525,,,,,0.6,11.75,26.169999999999998,0.3626373626373626,,,,3.0,,,1.0,1.0,1.0,,0.6,,,,,,,,,,,,,,,0.125,,,,,1.0,,,,True,,,,,
202705,1610612751,MarShon Brooks,MarShon Brooks,202705,NJN,16366.0,273,-72.0,494,489,70.0,81.0,82,983,17.0,22.0,4.0,7.0,1.0,1.0,21.0,39.0,12.0,29.0,1.0,5.0,7.0,23.0,,2.0,,3.0,50.0,90.0,8.0,28.0,12.0,136.0,561,7.0,15.0,1.0,3.0,5.0,22.0,2.0,8.0,,3.0,4.0,8.0,18.0,82.0,12.0,12.0,,23.0,7.0,7.0,10.0,3.0,13.0,1.0,2.0,8.0,,2.0,29.0,7.0,11.0,4.0,19.0,25.0,19.0,44,,9.0,7.0,9.0,1.0,7.0,3.0,2.0,12.0,2.0,1.0,14.0,26.0,,26.0,,1.0,18.0,4.0,,,11.0,,,4.0,4.0,,4.0,3.0,3.0,8.0,70.0,,0.18,0.1875,0.5,0.2857142857142857,0.3333333333333333,,0.2857142857142857,0.5555555555555556,0.4666666666666667,0.25,0.5254237288135594,0.4722222222222222,0.18181818181818182,0.544,0.5238095238095238,0.3076923076923077,0.23728813559322035,0.07777777777777778,0.13636363636363635,0.05128205128205128,0.06896551724137931,23.259762308998305,0.75,0.12837837837837837,0.06321839080459771,0.08,0.07,0.11616161616161616,0.06569343065693431,0.07692307692307693,0.06,0.1111111111111111,,0.09259259259259259,0.17857142857142858,0.13636363636363635,0.1111111111111111,,,0.75,0.1864406779661017,0.7727272727272727,0.8947368421052632,0.35294117647058826,0.3305084745762712,0.5384615384615384,0.5675675675675675,0.09523809523809523,0.2457627118644068,0.41379310344827586,0.4444444444444444,0.08333333333333333,0.0423728813559322,0.2,0.2,1.0,0.19491525423728814,0.30434782608695654,0.3333333333333333,0.42857142857142855,0.3888888888888889,0.5714285714285714,,0.1111111111111111,,0.09090909090909091,1.0,0.2727272727272727,,0.423728813559322,0.30434782608695654,0.4665688034188034,0.5018090909090909,0.3819850000000001,0.088,0.1134020618556701,,0.16176470588235295,0.058823529411764705,10.435555555555554,25.77142857142857,0.1417004048582996,2.0,0.07407407407407407,1.0,,2.0,,,1.0,3.0,0.05555555555555555,,1.0,,4.0,2.0,1.0,0.07142857142857142,0.08695652173913043,1.0,1.0,,,,,,0.05555555555555555,,1.0,0.1111111111111111,,,2.0,1.0,,True,,,,,
2052,1610612751,DeShawn Stevenson,DeShawn Stevenson,2052,NJN,9235.0,154,-34.0,264,267,26.0,26.0,38,531,1.0,2.0,1.0,2.0,,,,,,1.0,2.0,7.0,3.0,14.0,1.0,3.0,,,1.0,3.0,5.0,21.0,2.0,19.0,291,1.0,2.0,1.0,5.0,2.0,7.0,,,,,,,,2.0,12.0,3.0,,14.0,3.0,1.0,2.0,4.0,6.0,4.0,,,1.0,1.0,16.0,1.0,1.0,2.0,6.0,11.0,2.0,13,,2.0,2.0,2.0,,2.0,2.0,,4.0,,,3.0,8.0,,2.0,,1.0,2.0,,,,1.0,,,1.0,,,1.0,1.0,,,26.0,,,,0.8,0.23809523809523808,0.2,,0.23809523809523808,0.3333333333333333,0.5,,0.3541666666666667,0.35714285714285715,,0.38,0.4375,,0.875,0.3333333333333333,0.5,,,9.32475884244373,0.5,0.06,0.011363636363636364,0.07692307692307693,0.017241379310344827,0.06349206349206349,0.0136986301369863,,0.041666666666666664,,0.0625,,,0.13333333333333333,0.1111111111111111,,,1.0,0.08333333333333333,0.5,1.0,,,,,,0.041666666666666664,,,,0.2916666666666667,0.2857142857142857,0.2857142857142857,1.0,0.5833333333333334,0.21428571428571427,0.23076923076923078,0.6666666666666666,0.2857142857142857,0.5,,0.42857142857142855,0.3333333333333333,,,,,0.9583333333333334,0.21428571428571427,0.5741187499999999,0.5770299999999999,,0.04,0.25,,0.3684210526315789,,8.133333333333333,24.523809523809526,0.09848484848484848,3.0,0.1875,2.0,,,1.0,,,,0.2857142857142857,,,,2.0,1.0,,0.047619047619047616,0.07142857142857142,,,,,,,,,,,,,,,,1.0,True,,,,,
