EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted2s,ShortMidRangeAssists,LongMidRangeAssists,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,PenaltyTurnovers,Technical Free Throw Trips,LiveBallTurnoverPct,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,FTDefRebounds,BadPassSteals,LostBallTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedArc3,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFGM,PenaltyFG2M,SelfOReb,SecondChanceTurnovers,Blocked2s,BlockedAtRim,RecoveredBlocks,PenaltyFg2Pct,SelfORebPct,BlocksRecoveredPct,PenaltyAtRimAccuracy,FTOffRebounds,OffFTReboundPct,on,SecondChanceArc3FGM,PtsUnassisted3s,Fg3aBlocked,BlockingFouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,DefensiveGoaltends,Arc3PctBlocked,HeaveAttempts,BlockedLongMidRange,3SecondViolations,OffensiveGoaltends
1712,1610612739,Antawn Jamison,Antawn Jamison,1712,CLE,4638.0,77,4.0,139,140,29,33.0,26,279,4.0,10.0,1.0,4.0,3.0,3.0,7.0,5.0,1.0,1.0,2.0,8.0,2.0,1.0,3.0,7.0,22,2.0,9.0,13.0,33.0,145.0,1.0,6.0,3.0,2.0,4.0,5.0,1.0,3.0,6.0,9.0,14.0,6.0,8.0,2.0,2.0,3.0,2.0,5.0,1.0,1.0,3.0,12.0,1.0,2.0,2.0,8.0,10.0,3.0,13,2.0,2.0,1.0,1.0,1.0,4.0,5.0,13.0,20.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,9.0,29,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3181818181818182,0.16666666666666666,0.3225806451612903,0.1111111111111111,0.1875,0.4125,0.18181818181818182,0.34615384615384615,0.2903225806451613,0.09090909090909091,0.1,0.14285714285714285,23.69942196531792,0.1702127659574468,0.03225806451612903,0.14285714285714285,0.0625,0.16393442622950818,0.038461538461538464,0.041666666666666664,0.05263157894736842,0.07692307692307693,0.2,0.2,0.13636363636363635,0.1111111111111111,0.2,0.3225806451612903,0.4,0.4444444444444444,1.0,0.22580645161290322,0.42857142857142855,0.5,1.0,0.16129032258064516,0.03225806451612903,0.25806451612903225,0.25,0.25,1.0,0.4444444444444444,0.25,1.0,0.1111111111111111,0.2222222222222222,0.375,0.375,0.3333333333333333,0.6129032258064516,0.25,0.5188532258064517,0.52990625,0.52921875,0.23076923076923078,0.27586206896551724,0.1,0.12121212121212122,0.2727272727272727,7.3999999999999995,25.144444444444442,0.20863309352517986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201196,1610612739,Ramon Sessions,Ramon Sessions,201196,CLE,1793.0,30,5.0,55,54,17,11.0,7,109,,4.0,,1.0,1.0,1.0,4.0,2.0,,,,,,,,1.0,10,,,1.0,3.0,42.0,,1.0,,,,1.0,,,1.0,1.0,,,,,2.0,9.0,1.0,10.0,1.0,,5.0,21.0,,,,2.0,2.0,,2,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,17,,,,,,,,,0.1,,0.1,,,0.1,,,,0.2,0.25,0.25,18.75,0.09090909090909091,,,,0.06060606060606061,,,,,0.16666666666666666,,0.1111111111111111,,,0.4,,,,0.4,0.25,0.3333333333333333,,0.2,,,,,,1.0,,,,,1.0,,,0.4,,0.47535,0.5767,0.5575,,,,,0.3333333333333333,7.69,,0.3090909090909091,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201956,1610612739,Omri Casspi,Omri Casspi,201956,CLE,3431.0,57,-6.0,105,103,13,20.0,21,208,3.0,5.0,1.0,1.0,,,3.0,2.0,1.0,,3.0,5.0,,,,4.0,10,4.0,6.0,2.0,22.0,118.0,1.0,2.0,,,2.0,,1.0,1.0,,3.0,2.0,12.0,5.0,3.0,2.0,3.0,,3.0,,,2.0,6.0,1.0,5.0,1.0,2.0,4.0,6.0,10,5.0,1.0,2.0,,4.0,2.0,6.0,3.0,4.0,,2.0,,,,,,3.0,13,,,0.25,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0.4,0.5,0.625,0.5,1.5,0.6111111111111112,0.3333333333333333,1.5,0.375,0.2,0.4,,16.296296296296294,0.05714285714285714,0.1,0.2,0.07692307692307693,0.075,0.09523809523809523,0.13636363636363635,0.07692307692307693,,0.09090909090909091,,0.0625,0.5,,0.3125,0.6,1.0,0.3333333333333333,0.1875,,,,0.125,0.0625,0.3125,0.6,0.6,1.0,0.5,1.0,,,,,,,0.6875,0.6,0.531471875,0.4687,0.5808,0.1111111111111111,0.16666666666666666,,0.09090909090909091,0.13636363636363635,8.120000000000001,25.200000000000003,0.12380952380952381,6.0,,1.0,2.0,1.0,,1.0,,0.5,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,0.25,0.06666666666666667,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202814,1610612739,Mychel Thompson,Mychel Thompson,202814,CLE,5685.0,95,-3.0,171,171,37,37.0,30,342,,2.0,,,,,3.0,8.0,4.0,1.0,1.0,7.0,,,,3.0,13,4.0,11.0,,18.0,176.0,2.0,5.0,1.0,,7.0,2.0,,,,,6.0,12.0,7.0,1.0,1.0,7.0,,7.0,,,2.0,14.0,,,,5.0,5.0,,5,2.0,1.0,1.0,,5.0,2.0,8.0,2.0,,,,,,1.0,,1.0,,37,1.0,,1.0,1.0,1.0,0.36363636363636365,,0.36363636363636365,0.23076923076923078,0.4,0.375,0.5833333333333334,,0.375,0.5833333333333334,,0.4583333333333333,0.07692307692307693,0.5,,13.744075829383887,0.08333333333333333,,,,0.0641025641025641,,,,,,0.13333333333333333,0.11538461538461539,,,0.08333333333333333,,,,0.125,,,,0.3333333333333333,0.16666666666666666,0.2916666666666667,0.14285714285714285,0.14285714285714285,1.0,,,,0.16666666666666666,,,,,0.5416666666666666,0.14285714285714285,0.5166875,0.47716000000000003,0.38449999999999995,,,,0.3888888888888889,,13.707692307692307,24.781818181818185,0.21637426900584794,,2.0,3.0,4.0,,3.0,,,0.8,3.0,3.0,,,,,1.0,1.0,,,,,,,0.375,0.375,0.75,0.75,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,4730.0,79,-8.0,142,143,23,33.0,25,285,13.0,20.0,4.0,6.0,4.0,2.0,7.0,6.0,,,,1.0,,,,19.0,33,,1.0,1.0,39.0,151.0,5.0,7.0,,,10.0,8.0,,,1.0,11.0,28.0,,1.0,,3.0,4.0,,4.0,,,2.0,8.0,1.0,13.0,5.0,19.0,27.0,14.0,41,3.0,2.0,3.0,,6.0,3.0,4.0,4.0,2.0,,1.0,,,,,2.0,11.0,23,1.0,,0.7368421052631579,0.875,,,,,0.5757575757575758,0.7142857142857143,0.5588235294117647,0.7142857142857143,0.625,0.5571428571428572,0.7142857142857143,0.6111111111111112,0.029411764705882353,0.09090909090909091,0.1,0.14285714285714285,23.295454545454547,0.37254901960784315,0.2,0.3333333333333333,0.05555555555555555,0.36363636363636365,0.1686746987951807,0.21739130434782608,0.09523809523809523,0.06666666666666667,0.3125,0.38461538461538464,0.4090909090909091,0.45454545454545453,,0.5882352941176471,0.65,0.7222222222222222,0.6923076923076923,0.20588235294117646,0.2857142857142857,0.3333333333333333,0.5,0.17647058823529413,,0.029411764705882353,,,,0.8571428571428571,0.6666666666666666,0.25,,,0.5,,,0.6176470588235294,,0.5335676470588235,0.5604,0.484,0.02857142857142857,0.029411764705882353,,0.2564102564102564,0.28205128205128205,5.642424242424242,24.6,0.1619718309859155,10.0,1.0,1.0,3.0,3.0,2.0,1.0,,0.5,4.0,,,,6.0,3.0,1.0,1.0,,1.0,,0.6,0.2857142857142857,,0.6666666666666666,0.6666666666666666,,,,,,,,,1.0,,,1.0,,,3.0,5.0,2.0,1.0,2.0,2.0,1.0,0.625,0.16666666666666666,0.5,0.75,,,True,,,,,,,,,,,,,,,,,,,,,,,
202087,1610612739,Alonzo Gee,Alonzo Gee,202087,CLE,2111.0,35,1.0,62,63,20,17.0,8,125,5.0,6.0,1.0,1.0,3.0,1.0,4.0,,,,,1.0,,,1.0,6.0,10,,1.0,6.0,18.0,53.0,1.0,2.0,,2.0,4.0,4.0,,1.0,3.0,9.0,4.0,,1.0,,,,,,,,,,,1.0,,4.0,4.0,2.0,6,2.0,1.0,1.0,,2.0,,1.0,6.0,8.0,2.0,5.0,,,,,,9.0,20,,,0.3333333333333333,0.4,,,,,0.6,0.5,0.5454545454545454,0.5,0.6,0.6428571428571429,0.6666666666666666,0.75,0.09090909090909091,,,,22.535211267605636,0.16666666666666666,0.03333333333333333,,,0.1111111111111111,0.02857142857142857,,0.08333333333333333,,,0.14285714285714285,0.3333333333333333,,,0.5454545454545454,0.8333333333333334,0.8333333333333334,0.4,0.36363636363636365,0.25,0.25,,,,0.09090909090909091,,,,0.5,1.0,,,,0.6,0.2,,0.6363636363636364,,0.4809045454545455,0.47265,0.43349000000000004,0.35714285714285715,0.38461538461538464,,0.2222222222222222,0.5,4.0,29.2,0.3225806451612903,8.0,,,1.0,,1.0,,,0.5,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,3.0,1.0,,,,,0.75,0.25,,1.0,1.0,0.25,True,,,,,,,,,,,,,,,,,,,,,,,
202396,1610612739,Samardo Samuels,Samardo Samuels,202396,CLE,915.0,15,-4.0,28,27,9,3.0,3,55,1.0,3.0,,,1.0,,,2.0,,,,,,,,1.0,5,,,2.0,4.0,25.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,2.0,1.0,3,,,1.0,1.0,2.0,,1.0,1.0,2.0,,1.0,,,,,,,9,,,1.0,1.0,,,,,0.2,,0.2,,,0.3333333333333333,,,,,,,25.806451612903228,,0.06666666666666667,0.3333333333333333,,0.07142857142857142,0.0625,,,,,,,0.5,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,0.4,,,,,,,,,,,1.0,,,0.6,,0.44272,,0.2591,0.16666666666666666,0.16666666666666666,,,,8.66,,0.32142857142857145,,,,1.0,,1.0,1.0,,0.5,,,,,,1.0,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201623,1610612739,Semih Erden,Semih Erden,201623,CLE,151.0,3,6.0,5,4,5,1.0,1,9,,1.0,,,1.0,,,,,,,,,,,,1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,14.285714285714285,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.6054,,0.6054,,,,,,1.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,3892.0,65,-8.0,116,117,20,26.0,23,233,5.0,10.0,,1.0,4.0,4.0,7.0,10.0,1.0,,,,,,,12.0,27,,1.0,5.0,29.0,134.0,1.0,3.0,,2.0,4.0,5.0,,,1.0,7.0,8.0,,,,2.0,7.0,7.0,14.0,4.0,3.0,5.0,35.0,1.0,2.0,3.0,1.0,4.0,3.0,7,1.0,1.0,1.0,,2.0,2.0,2.0,5.0,5.0,1.0,3.0,,,,,,7.0,20,,,0.3333333333333333,0.3333333333333333,,,,,0.4444444444444444,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.6,0.48333333333333334,0.5,0.7,0.03571428571428571,0.07407407407407407,0.1,0.14285714285714285,21.768707482993197,0.02631578947368421,0.03773584905660377,0.42857142857142855,0.07692307692307693,0.08888888888888889,0.045454545454545456,0.045454545454545456,0.06666666666666667,0.09090909090909091,,,0.058823529411764705,0.25,0.6666666666666666,0.35714285714285715,0.5,0.5555555555555556,0.4,0.25,0.5714285714285714,0.6666666666666666,,0.35714285714285715,0.03571428571428571,,,,,0.3333333333333333,,,,,0.8,,,0.39285714285714285,,0.4876142857142857,0.46340000000000003,0.4965400000000001,0.1,0.10344827586206896,,0.13793103448275862,0.2413793103448276,8.959259259259259,22.8,0.1724137931034483,16.0,,2.0,1.0,,,1.0,,0.5,3.0,,,,,,,1.0,,,,,,,0.3,0.3,,,,,,,,1.0,,,,0.6666666666666666,,,2.0,3.0,,,,,,0.6,,,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,
200797,1610612739,Ryan Hollins,Ryan Hollins,200797,CLE,143.0,2,2.0,4,5,4,,1,9,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,2,,,,2.0,5.0,1.0,1.0,,,2.0,2.0,,,,2.0,,,,,,,1.0,1.0,1.0,,,3.0,,1.0,,,,1.0,1,,,,,,,,,,,,,,,,,2.0,4,,,,,,,,,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,,,,,40.0,,0.5,,,,0.5,,1.0,,,,,,,0.5,1.0,1.0,,,,,,0.5,,,,,,1.0,1.0,,,,0.5,,,0.5,,0.3831,0.3663,0.3831,,,,1.0,1.0,9.95,,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,
