EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,BlockingFoulsDrawn,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,PtsPutbacks,Fg3aBlocked,Charge Fouls,SecondChanceFg2Pct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,BlockingFouls,BlockedShortMidRange,OffAtRimReboundPct,ShortMidRangePctAssisted,FTOffRebounds,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,LongMidRangePctBlocked,on,Blocked3s,BlockedCorner3,Arc3PctBlocked,BlockedArc3,Clear Path Fouls,OffensiveGoaltends
1710,1610612752,Mike Bibby,Mike Bibby,1710,NYK,33413.0,557,-34.0,1069,1071,291,297,106,2140,1.0,4.0,1.0,5.0,7.0,30.0,10.0,20.0,1.0,2.0,17.0,65.0,3.0,5.0,4.0,13.0,8.0,39.0,27.0,85.0,6.0,103.0,1121,3.0,3.0,5.0,1.0,10.0,2.0,8.0,5.0,15.0,5.0,24.0,10.0,6.0,78.0,3.0,65.0,17.0,1.0,49.0,31.0,80.0,26.0,5.0,27.0,6.0,16.0,191.0,4.0,1.0,27.0,25,2.0,54,5.0,59,2.0,21.0,8.0,13.0,14.0,4.0,13.0,6.0,1.0,1.0,20.0,5.0,22,45,2.0,1.0,20.0,1.0,3.0,7.0,8.0,1.0,3.0,3.0,3.0,3.0,1.0,24.0,291,3.0,2.0,0.625,0.625,0.9629629629629629,0.3176470588235294,0.6,0.3333333333333333,0.3176470588235294,0.20512820512820512,0.25,0.3911290322580645,0.5625,0.41304347826086957,0.40234375,0.5555555555555556,0.46153846153846156,0.6854838709677419,0.02564102564102564,0.25,12.332214765100671,0.7,0.05555555555555555,0.07352941176470588,0.003048780487804878,0.23478260869565218,0.0196078431372549,0.11428571428571428,0.009398496240601503,0.007042253521126761,0.019736842105263157,0.019230769230769232,0.05357142857142857,0.05714285714285714,0.10569105691056911,0.25882352941176473,0.16666666666666666,0.022988505747126436,0.3333333333333333,0.03225806451612903,0.25,0.3333333333333333,0.04032258064516129,0.24193548387096775,0.23333333333333334,0.23333333333333334,0.7142857142857143,0.16129032258064516,0.5,0.5,1.0,0.5241935483870968,0.26153846153846155,0.26153846153846155,0.9411764705882353,0.125,0.625,0.6,1.0,0.08695652173913043,0.5,0.5652173913043478,0.3076923076923077,0.717741935483871,0.26153846153846155,0.519491463414634,0.47665,0.4848977272727272,0.008,0.025,0.0970873786407767,0.23300970873786409,15.717948717948717,24.90117647058823,0.2722170252572498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200764,1610612752,Renaldo Balkman,Renaldo Balkman,200764,NYK,2118.0,35,-16.0,70,73,18,23,5,143,3.0,5.0,1.0,,1.0,3.0,,2.0,,,,,,,,,4.0,8.0,,2.0,4.0,12.0,74,1.0,,,1.0,1.0,2.0,2.0,,,3.0,7.0,8.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,1.0,,1.0,2,1.0,4,1.0,5,,,,,2.0,,1.0,,1.0,,2.0,,3,4,,,3.0,,,,6.0,2.0,1.0,,,,,7.0,18,,1.0,1.0,1.0,,,,,,0.5,1.0,0.4,,1.0,0.46153846153846156,0.25,0.875,0.2,,,19.736842105263158,1.0,0.5,0.09090909090909091,,0.1111111111111111,0.07692307692307693,0.0967741935483871,0.02857142857142857,,0.1111111111111111,,,0.14285714285714285,0.2,0.16666666666666666,,,,0.5,0.6,0.6,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,,,,,1.0,,,,,,,,0.7,,0.5583549999999999,,0.53615,0.16666666666666666,0.2,0.08333333333333333,0.5833333333333334,8.1125,23.4,0.2571428571428571,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200779,1610612752,Steve Novak,Steve Novak,200779,NYK,16950.0,282,7.0,538,526,134,146,55,1064,,,,,10.0,16.0,8.0,20.0,3.0,6.0,28.0,58.0,,2.0,5.0,12.0,10.0,16.0,36.0,78.0,7.0,135.0,556,,1.0,3.0,3.0,6.0,3.0,5.0,8.0,18.0,5.0,35.0,20.0,,105.0,3.0,58.0,28.0,,2.0,4.0,6.0,4.0,,2.0,,,16.0,,,4.0,17,3.0,24,,24,,3.0,2.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,8.0,,8,15,2.0,1.0,7.0,1.0,3.0,,7.0,,1.0,4.0,4.0,4.0,1.0,35.0,134,1.0,1.0,1.0,1.0,0.9722222222222222,0.46153846153846156,0.3333333333333333,0.4444444444444444,0.46153846153846156,0.625,0.6,0.6808510638297872,0.5,0.6521739130434783,0.6979166666666666,0.75,0.7,0.8297872340425532,,,17.27574750830565,0.5,0.23076923076923078,0.10303030303030303,,0.05970149253731343,,0.09051724137931035,,,,,0.10909090909090909,0.09615384615384616,0.10344827586206896,0.06382978723404255,0.05,,0.25,,,,,0.1702127659574468,0.625,0.625,1.0,0.2127659574468085,0.4,0.4,1.0,0.6170212765957447,0.4827586206896552,0.4827586206896552,0.9642857142857143,,0.6666666666666666,,,0.2608695652173913,0.5,0.5217391304347826,0.4166666666666667,0.8297872340425532,0.4827586206896552,0.5349324468085107,0.540675,0.48567608695652176,0.021052631578947368,,0.044444444444444446,0.25925925925925924,19.825,24.70897435897436,0.24907063197026022,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,1.0,0.02531645569620253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201611,1610612752,Henry Walker,Henry Walker,201611,NYK,10092.0,168,-46.0,323,325,90,76,32,648,5.0,6.0,1.0,8.0,3.0,8.0,1.0,6.0,,,2.0,14.0,1.0,4.0,,1.0,11.0,22.0,3.0,20.0,5.0,36.0,337,3.0,1.0,4.0,,7.0,2.0,5.0,,1.0,2.0,6.0,8.0,14.0,9.0,,14.0,2.0,3.0,11.0,4.0,15.0,3.0,1.0,5.0,1.0,5.0,34.0,1.0,1.0,4.0,12,4.0,20,2.0,22,,7.0,4.0,3.0,1.0,1.0,,6.0,1.0,2.0,7.0,4.0,4,14,1.0,1.0,6.0,,,,6.0,2.0,1.0,,,,,6.0,90,,1.0,0.36363636363636365,0.4,1.0,0.15,0.25,,0.15,0.5,0.4,0.36904761904761907,0.5,0.3333333333333333,0.4,0.5,0.42857142857142855,0.47619047619047616,0.13636363636363635,,14.3646408839779,0.14285714285714285,0.4444444444444444,0.13043478260869565,0.009523809523809525,0.13793103448275862,0.014705882352941176,0.1322314049586777,0.011560693641618497,,0.02,,0.125,0.14285714285714285,0.12121212121212122,0.09523809523809523,0.25,,,0.14285714285714285,0.8333333333333334,0.8333333333333334,0.19047619047619047,0.19047619047619047,0.375,0.375,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.2,1.0,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,0.5714285714285714,0.25,1.0,,,0.16666666666666666,,0.6190476190476191,0.14285714285714285,0.5074857142857143,0.5064500000000001,0.4670916666666667,0.045454545454545456,0.08333333333333333,0.19444444444444445,0.16666666666666666,10.095454545454546,24.555,0.2786377708978328,2.0,2.0,,0.6,0.3333333333333333,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,3.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.05,0.375,0.16666666666666666,0.02702702702702703,0.375,0.6,1.0,,,,,,,,,,,,,,,True,,,,,,
202725,1610612752,Josh Harrellson,Josh Harrellson,202725,NYK,9949.0,166,14.0,320,322,94,127,29,642,11.0,21.0,4.0,5.0,3.0,7.0,4.0,8.0,1.0,3.0,3.0,9.0,,,,1.0,15.0,33.0,7.0,17.0,7.0,58.0,334,7.0,,,3.0,9.0,3.0,4.0,1.0,4.0,1.0,10.0,20.0,10.0,21.0,,9.0,3.0,6.0,3.0,2.0,5.0,1.0,1.0,2.0,,1.0,12.0,3.0,7.0,6.0,21,3.0,30,10.0,40,1.0,6.0,3.0,3.0,3.0,,,1.0,3.0,1.0,4.0,1.0,8,14,1.0,,7.0,,,1.0,10.0,5.0,,7.0,5.0,7.0,5.0,10.0,94,2.0,,0.6666666666666666,0.7142857142857143,1.0,0.4117647058823529,,0.25,0.4117647058823529,0.45454545454545453,0.75,0.51,0.42857142857142855,0.5625,0.5272727272727272,0.5,0.5555555555555556,0.34,0.18181818181818182,0.2857142857142857,16.80911680911681,0.75,0.25,0.20388349514563106,0.08045977011494253,0.14634146341463414,0.047619047619047616,0.1875,0.06666666666666667,0.05555555555555555,0.041666666666666664,0.06666666666666667,0.23076923076923078,0.28125,0.09375,0.13333333333333333,0.18181818181818182,0.045454545454545456,0.7142857142857143,0.42,0.5238095238095238,0.7333333333333333,0.1,0.14,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.16,0.5,0.5,1.0,0.18,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,,,,0.375,0.3333333333333333,0.125,,0.76,0.3333333333333333,0.529655,0.5673199999999999,0.52155,0.09090909090909091,0.13157894736842105,0.15517241379310345,0.1724137931034483,6.496969696969697,24.288235294117644,0.29375,2.0,2.0,,0.6363636363636364,0.25,1.0,,,,,,,,,,,,,2.0,1.0,3.0,2.0,,,0.42857142857142855,,,,0.05263157894736842,0.2,0.2,0.5,1.0,2.0,0.125,1.0,,,,,,,,,,,True,,,,,,
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,14483.0,241,-59.0,465,470,161,131,47,935,27.0,37.0,9.0,1.0,,2.0,,,,,,,,,,,27.0,40.0,,,43.0,97.0,521,9.0,,,5.0,17.0,9.0,16.0,,,25.0,43.0,44.0,10.0,,,,,3.0,3.0,3.0,6.0,2.0,1.0,,,3.0,15.0,8.0,14.0,8.0,33,4.0,45,23.0,68,1.0,10.0,4.0,6.0,2.0,1.0,1.0,6.0,1.0,,8.0,2.0,10,21,2.0,2.0,48.0,1.0,5.0,4.0,53.0,19.0,9.0,9.0,2.0,9.0,4.0,43.0,161,2.0,9.0,0.8148148148148148,1.0,,,,,,0.675,0.5625,0.675,0.6666666666666666,0.5625,0.7461538461538462,0.7083333333333334,0.7166666666666667,,0.075,0.08108108108108109,14.092664092664094,0.25,0.23529411764705882,0.2391304347826087,0.09210526315789473,0.17777777777777778,0.09523809523809523,0.22404371584699453,0.09322033898305085,0.03333333333333333,0.09375,0.1,0.2727272727272727,0.24390243902439024,0.20754716981132076,0.125,0.3076923076923077,0.1111111111111111,0.4444444444444444,0.925,0.7297297297297297,0.7941176470588235,0.025,0.05,,,,,,,,,,,,1.0,,,,,,,,0.925,,0.5967125000000002,0.6016,0.5559062499999999,0.3392857142857143,0.3392857142857143,0.17525773195876287,0.44329896907216493,2.5074999999999994,,0.34623655913978496,9.0,14.0,,0.8148148148148148,0.875,0.6428571428571429,,,,1.0,,,,,,,,,6.0,,6.0,10.0,,,0.6666666666666666,,,,0.1346153846153846,,,0.6666666666666666,,4.0,0.125,,1.0,1.0,3.0,3.0,1.0,2.0,0.09090909090909091,0.16666666666666666,,,True,,,,,,
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,11694.0,195,-39.0,375,376,101,78,35,751,21.0,41.0,8.0,21.0,17.0,42.0,,,,,,1.0,,,,1.0,46.0,104.0,,1.0,33.0,125.0,402,12.0,,,4.0,22.0,13.0,31.0,,1.0,9.0,35.0,62.0,30.0,,,,,14.0,7.0,5.0,12.0,2.0,3.0,4.0,,3.0,29.0,5.0,4.0,9.0,20,4.0,33,11.0,44,2.0,7.0,3.0,4.0,16.0,1.0,6.0,12.0,10.0,3.0,28.0,3.0,10,26,2.0,6.0,35.0,,2.0,1.0,43.0,22.0,2.0,6.0,5.0,6.0,2.0,35.0,101,3.0,1.0,0.6739130434782609,0.7560975609756098,,,,,,0.4423076923076923,0.41935483870967744,0.4380952380952381,0.75,0.40625,0.5040322580645161,0.7333333333333333,0.4861111111111111,0.009523809523809525,0.1346153846153846,0.2682926829268293,35.86698337292162,0.5714285714285714,0.25,0.16806722689075632,0.030303030303030304,0.3,0.09433962264150944,0.19463087248322147,0.04864864864864865,0.015873015873015872,0.11627906976744186,,0.0975609756097561,0.2692307692307692,0.17307692307692307,0.24,0.6,0.045454545454545456,0.3333333333333333,0.3904761904761905,0.5121951219512195,0.7,0.2,0.4,0.40476190476190477,0.40476190476190477,0.8235294117647058,,,,,0.009523809523809525,,,,0.6666666666666666,,,,,,0.03125,,0.4,,0.49047019230769223,0.5510142857142857,0.46536129032258067,0.18032786885245902,0.18181818181818182,0.176,0.28,9.298076923076922,43.4,0.2693333333333333,4.0,11.0,1.0,0.6666666666666666,0.34375,0.36363636363636365,,,1.0,1.0,,,,,,,,,5.0,8.0,9.0,10.0,,,0.75,,0.14285714285714285,,0.034482758620689655,0.38095238095238093,0.4444444444444444,0.625,,,0.05,0.375,2.0,1.0,5.0,1.0,1.0,,0.15384615384615385,0.2,1.0,,True,,,,,,
201962,1610612752,Toney Douglas,Toney Douglas,201962,NYK,4295.0,72,-56.0,139,139,13,39,14,278,4.0,7.0,,3.0,4.0,9.0,1.0,1.0,,,,8.0,,1.0,,2.0,8.0,19.0,1.0,9.0,3.0,22.0,161,2.0,,1.0,,2.0,1.0,1.0,,2.0,,2.0,6.0,10.0,3.0,,8.0,,2.0,5.0,2.0,7.0,1.0,1.0,4.0,1.0,,16.0,,3.0,,3,,3,3.0,6,,3.0,2.0,1.0,2.0,1.0,2.0,3.0,,,5.0,1.0,3,9,1.0,2.0,3.0,,,1.0,3.0,1.0,,,,,,2.0,13,2.0,,0.375,0.375,1.0,0.1111111111111111,,,0.1111111111111111,0.42105263157894735,1.0,0.3392857142857143,0.3333333333333333,0.3333333333333333,0.3620689655172414,0.3333333333333333,0.3333333333333333,0.32142857142857145,0.10526315789473684,0.14285714285714285,22.07792207792208,0.4,,0.06521739130434782,0.06382978723404255,,,0.05084745762711865,0.0375,0.045454545454545456,,,0.0625,,0.13333333333333333,,,,,0.25,0.5714285714285714,0.6666666666666666,0.10714285714285714,0.32142857142857145,0.4444444444444444,0.4444444444444444,0.5,0.03571428571428571,1.0,1.0,1.0,0.2857142857142857,,,,,0.3333333333333333,,,,,0.6666666666666666,,0.5714285714285714,,0.5217964285714286,0.40464999999999995,0.6460166666666667,0.034482758620689655,0.05,0.09090909090909091,0.09090909090909091,11.463157894736844,24.955555555555556,0.09352517985611511,1.0,1.0,,0.25,0.3333333333333333,1.0,,,,,,1.0,,,,,,,,,1.0,,,,0.5,,0.3333333333333333,,0.09090909090909091,,,,,,0.07142857142857142,,,,,,,,,,,,True,,,,,,
202366,1610612752,Jerome Jordan,Jerome Jordan,202366,NYK,2179.0,36,-11.0,77,76,15,35,11,153,3.0,7.0,3.0,2.0,1.0,2.0,,,,,,,,,,,5.0,11.0,,,5.0,15.0,84,3.0,,,2.0,6.0,,2.0,,,2.0,2.0,6.0,4.0,,,,,2.0,,1.0,1.0,1.0,,,,,3.0,1.0,4.0,1.0,5,,6,6.0,12,,1.0,1.0,,,,,1.0,,,1.0,,5,5,,,3.0,,,,6.0,3.0,,2.0,1.0,2.0,2.0,2.0,15,,,0.6,1.0,,,,,,0.45454545454545453,,0.45454545454545453,0.6666666666666666,,0.5357142857142857,0.75,0.3333333333333333,,0.18181818181818182,0.14285714285714285,17.24137931034483,,,0.16666666666666666,0.16666666666666666,0.125,0.08333333333333333,0.15789473684210525,0.1388888888888889,0.15384615384615385,0.1,,0.1,0.23076923076923078,0.14285714285714285,0.25,,,1.0,0.6363636363636364,0.42857142857142855,0.5,0.18181818181818182,0.18181818181818182,0.5,0.5,1.0,,,,,,,,,1.0,,,,,,,,0.6363636363636364,,0.5392636363636364,0.6462,0.45,0.21428571428571427,0.21428571428571427,0.4,0.13333333333333333,4.909090909090909,,0.19480519480519481,,1.0,,0.3333333333333333,0.5,,,,,,,,,,,,,,2.0,1.0,2.0,4.0,,,0.6666666666666666,,0.5,,0.16666666666666666,0.5,1.0,0.6666666666666666,,1.0,0.2,1.0,1.0,1.0,,,1.0,,1.0,,,,True,,,,,,
202697,1610612752,Iman Shumpert,Iman Shumpert,202697,NYK,16374.0,273,-39.0,533,541,138,141,53,1074,23.0,38.0,3.0,16.0,12.0,33.0,3.0,8.0,1.0,2.0,7.0,20.0,,1.0,2.0,6.0,38.0,87.0,10.0,28.0,10.0,116.0,580,5.0,,1.0,3.0,9.0,12.0,29.0,3.0,8.0,1.0,34.0,20.0,56.0,21.0,9.0,20.0,7.0,6.0,19.0,17.0,36.0,12.0,5.0,12.0,1.0,6.0,89.0,2.0,2.0,2.0,14,2.0,18,4.0,22,1.0,20.0,7.0,13.0,3.0,,2.0,11.0,1.0,2.0,14.0,4.0,13,34,1.0,5.0,21.0,,3.0,3.0,17.0,7.0,1.0,,,,,34.0,138,2.0,1.0,0.2631578947368421,0.2777777777777778,0.7,0.35714285714285715,,0.375,0.35714285714285715,0.4367816091954023,0.41379310344827586,0.4608695652173913,0.5,0.44594594594594594,0.47540983606557374,0.5,0.4473684210526316,0.24347826086956523,0.06896551724137931,0.05263157894736842,22.934232715008434,0.21428571428571427,0.1111111111111111,0.08284023668639054,0.011363636363636364,0.0425531914893617,0.020833333333333332,0.07407407407407407,0.014705882352941176,,0.015384615384615385,0.03225806451612903,,0.08163265306122448,0.15873015873015872,0.029411764705882353,0.07692307692307693,0.016666666666666666,,0.33043478260869563,0.6052631578947368,0.6388888888888888,0.1391304347826087,0.28695652173913044,0.36363636363636365,0.375,0.25,0.06956521739130435,0.375,0.375,1.0,0.17391304347826086,0.35,0.35,0.5714285714285714,0.5,0.16666666666666666,,,0.05405405405405406,0.5,0.16216216216216217,0.3333333333333333,0.5739130434782609,0.35,0.525316956521739,0.588075,0.49036756756756755,0.06611570247933884,0.07608695652173914,0.07758620689655173,0.29310344827586204,9.142528735632187,25.035714285714285,0.2589118198874296,8.0,13.0,,0.30434782608695654,0.35135135135135137,0.6153846153846154,,,,,,,1.0,,,,,0.034482758620689655,2.0,3.0,3.0,4.0,,,0.6,,0.1875,,,0.1875,0.23076923076923078,0.6666666666666666,,,0.038461538461538464,,,3.0,2.0,,,,,,,0.030303030303030304,True,,,,,,
