EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,FTOffRebounds,ShootingFouls,BlockingFouls,Loose Ball Fouls,Technical Free Throw Trips,PenaltyFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,OffFTReboundPct,DefAtRimReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,Travels,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,BlockedLongMidRange,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Clear Path Fouls,3SecondViolations,SecondChanceCorner3FGM,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Arc3PctBlocked,on,HeaveAttempts,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,BlockedCorner3
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,4531.0,76,22,133,134,30,29,24.0,267,12.0,12.0,3.0,3.0,2.0,2.0,5.0,13.0,3.0,9.0,6.0,9.0,1.0,1.0,20.0,34.0,6.0,9.0,15.0,73.0,134,4.0,7.0,1.0,1.0,3.0,14.0,3.0,8.0,6.0,12.0,4.0,36.0,6.0,12.0,9.0,6.0,1.0,11.0,4.0,15.0,3.0,1.0,7.0,2.0,2.0,34.0,1.0,2.0,4.0,6.0,1.0,7.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,15.0,1.0,1.0,19.0,2.0,7.0,1.0,2.0,12.0,30,1.0,2.0,0.1,0.1,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.5882352941176471,0.5714285714285714,0.375,0.6744186046511628,0.6875,0.375,0.7156862745098039,0.7777777777777778,0.5,0.20930232558139536,0.029411764705882353,0.07692307692307693,33.33333333333333,0.6666666666666666,0.11428571428571428,0.023809523809523808,0.1111111111111111,0.11320754716981132,0.014705882352941176,0.06666666666666667,0.11764705882352941,0.15384615384615385,0.07692307692307693,0.2,0.0625,0.27906976744186046,1.0,1.0,0.16666666666666666,0.3023255813953488,0.38461538461538464,0.4166666666666667,0.20930232558139536,0.3333333333333333,0.3333333333333333,0.20930232558139536,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.375,1.0,0.3333333333333333,0.125,1.0,1.0,0.25,1.0,0.4883720930232558,0.6666666666666666,0.46261162790697674,0.48781428571428576,0.4236875,0.16326530612244897,0.1794871794871795,0.1,0.1917808219178082,0.1643835616438356,9.261764705882355,25.73333333333333,0.22556390977443608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200751,1610612746,Randy Foye,Randy Foye,200751,LAC,6955.0,116,40,223,225,63,56,24.0,448,5.0,8.0,,,1.0,1.0,1.0,4.0,8.0,16.0,9.0,26.0,,1.0,14.0,28.0,11.0,33.0,9.0,70.0,201,,2.0,,1.0,5.0,5.0,3.0,5.0,6.0,18.0,20.0,8.0,15.0,18.0,26.0,9.0,2.0,9.0,2.0,11.0,1.0,1.0,8.0,,1.0,24.0,,4.0,6.0,10.0,1.0,11.0,,3.0,3.0,,2.0,2.0,,,,2.0,1.0,4.0,9.0,3.0,,9.0,1.0,2.0,1.0,1.0,18.0,63,1.0,1.0,0.7142857142857143,0.7142857142857143,0.45454545454545453,0.3333333333333333,,0.3333333333333333,0.5,,0.6,0.5,,0.5454545454545454,0.5390625,0.5,0.6923076923076923,0.5409836065573771,0.07142857142857142,,26.50602409638554,1.0,0.08108108108108109,,0.11428571428571428,0.09174311926605505,,,0.14285714285714285,0.05714285714285714,0.1111111111111111,0.125,,0.13114754098360656,0.625,0.7142857142857143,0.6,0.06557377049180328,0.25,0.25,0.26229508196721313,0.5,0.5333333333333333,0.4262295081967213,0.34615384615384615,0.34615384615384615,0.3333333333333333,,,,0.3333333333333333,,,0.09090909090909091,1.0,0.6721311475409836,0.34615384615384615,0.49917950819672136,0.42375,0.4699772727272728,0.047619047619047616,0.06896551724137931,0.029411764705882353,0.07142857142857142,0.2571428571428571,12.585714285714284,24.975757575757573,0.2825112107623318,2.0,7.0,2.0,6.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.125,0.0625,0.1,0.05555555555555555,1.0,0.75,0.11475409836065574,0.2857142857142857,0.2857142857142857,1.0,0.5454545454545454,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,6880.0,115,25,208,215,36,21,25.0,423,7.0,13.0,2.0,8.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,,9.0,16.0,,,7.0,25.0,195,3.0,9.0,,,,6.0,4.0,5.0,1.0,9.0,12.0,6.0,,,,,1.0,,,,,,,,,,7.0,14.0,14.0,31.0,10.0,41.0,1.0,2.0,2.0,,2.0,2.0,4.0,,,6.0,3.0,6.0,8.0,,,12.0,,6.0,,,9.0,36,,,0.6666666666666666,0.75,,,,,0.5625,0.3333333333333333,0.8,0.5625,0.3333333333333333,0.8,0.5681818181818182,0.3333333333333333,0.75,,0.0625,,11.814345991561181,0.3333333333333333,0.19718309859154928,0.11290322580645161,0.34146341463414637,0.25,0.10638297872340426,0.08333333333333333,0.125,0.2692307692307692,0.32142857142857145,0.38461538461538464,0.16666666666666666,0.8125,0.5384615384615384,0.5833333333333334,0.7142857142857143,0.125,0.5,0.5,0.0625,1.0,1.0,,,,,0.8888888888888888,0.25,0.5,,,,0.6,0.6666666666666666,0.8125,,0.5696625,0.5652833333333334,0.51048,0.2727272727272727,0.2727272727272727,,0.24,0.36,3.4562500000000003,,0.17307692307692307,,,,,,,,3.0,,1.0,,,0.07692307692307693,,,0.19047619047619047,,1.0,,,,,,,2.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,4.0,5.0,2.0,1.0,1.0,0.5,0.09375,0.15,0.1,0.047619047619047616,0.18181818181818182,0.4,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,11177.0,186,88,336,348,66,84,42.0,684,36.0,47.0,10.0,12.0,6.0,8.0,5.0,13.0,4.0,10.0,,2.0,,,45.0,70.0,,2.0,18.0,108.0,301,11.0,14.0,,,1.0,23.0,8.0,14.0,7.0,23.0,48.0,42.0,,,2.0,,9.0,16.0,12.0,28.0,8.0,4.0,7.0,4.0,5.0,68.0,8.0,14.0,18.0,40.0,11.0,51.0,1.0,6.0,4.0,2.0,5.0,5.0,7.0,1.0,,12.0,2.0,11.0,41.0,,1.0,38.0,4.0,19.0,,2.0,23.0,66,1.0,2.0,0.5333333333333333,0.6153846153846154,,,,,0.6428571428571429,0.7857142857142857,0.5714285714285714,0.625,0.7857142857142857,0.5333333333333333,0.6067415730337079,0.71875,0.575,0.027777777777777776,0.12857142857142856,0.23076923076923078,26.302083333333336,0.4166666666666667,0.16822429906542055,0.0851063829787234,0.2641509433962264,0.2,0.06666666666666667,0.03333333333333333,0.030303030303030304,0.2608695652173913,0.25,0.3076923076923077,0.05555555555555555,0.6527777777777778,0.7659574468085106,0.8780487804878049,0.5833333333333334,0.18055555555555555,0.38461538461538464,0.5,0.1388888888888889,0.4,0.4,0.027777777777777776,,,,0.8571428571428571,0.8333333333333334,0.2,,,,0.5333333333333333,0.75,0.6805555555555556,,0.5259090277777778,0.5743454545454546,0.5008166666666667,0.21839080459770116,0.2235294117647059,,0.21296296296296297,0.21296296296296297,4.982857142857143,25.7,0.19642857142857142,,,,1.0,,1.0,1.0,2.0,,3.0,,,0.1276595744680851,,0.06666666666666667,0.17857142857142858,0.2,0.5,,,,,0.06666666666666667,,12.0,2.0,8.0,2.0,4.0,,4.0,4.0,,4.0,3.0,2.0,,0.6153846153846154,0.03571428571428571,0.16666666666666666,0.058823529411764705,,0.08695652173913043,0.75,3.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,True,,,,
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,27813.0,464,24,850,863,177,184,105.0,1713,33.0,59.0,5.0,8.0,1.0,6.0,3.0,11.0,7.0,26.0,2.0,13.0,,1.0,43.0,96.0,6.0,30.0,28.0,132.0,851,5.0,9.0,,2.0,,10.0,4.0,12.0,3.0,17.0,26.0,60.0,18.0,,13.0,2.0,5.0,46.0,20.0,66.0,10.0,10.0,22.0,4.0,20.0,152.0,13.0,12.0,31.0,43.0,22.0,65.0,2.0,31.0,24.0,7.0,24.0,14.0,23.0,3.0,10.0,47.0,8.0,58.0,38.0,2.0,2.0,44.0,4.0,21.0,,3.0,17.0,177,3.0,2.0,0.3023255813953488,0.34210526315789475,1.0,0.2,,0.2,0.4479166666666667,0.5555555555555556,0.3333333333333333,0.4126984126984127,0.45454545454545453,0.35,0.4520547945205479,0.45454545454545453,0.3695652173913043,0.23809523809523808,0.052083333333333336,0.18181818181818182,19.835560123329905,0.5106382978723404,0.1169811320754717,0.04779411764705882,0.09230769230769231,0.10886075949367088,0.05063291139240506,0.03125,0.11688311688311688,0.1574074074074074,0.09900990099009901,0.06896551724137931,0.028169014084507043,0.46825396825396826,0.559322033898305,0.5892857142857143,0.30303030303030304,0.0873015873015873,0.2727272727272727,0.3333333333333333,0.20634920634920634,0.2692307692307692,0.2692307692307692,0.10317460317460317,0.15384615384615385,0.15384615384615385,1.0,0.7272727272727273,0.625,,0.09090909090909091,,,0.3,0.16666666666666666,0.7063492063492064,0.15384615384615385,0.5472452380952382,0.627035,0.48794499999999996,0.14685314685314685,0.18584070796460178,,0.07575757575757576,0.12878787878787878,6.923958333333334,24.646666666666665,0.20823529411764705,4.0,17.0,,3.0,2.0,8.0,2.0,29.0,,2.0,,0.25,0.05084745762711865,,0.05405405405405406,0.0625,0.3333333333333333,0.2857142857142857,0.1349206349206349,0.23529411764705882,0.23529411764705882,1.0,0.15,,10.0,7.0,,9.0,3.0,3.0,14.0,8.0,5.0,14.0,7.0,3.0,,,0.056910569105691054,0.036585365853658534,0.06349206349206349,0.04054054054054054,0.08163265306122448,0.5,4.0,4.0,3.0,1.0,1.0,2.0,5.0,1.0,0.09090909090909091,0.25,0.4,,,,,,,,,,,,,True,,,,
2030,1610612746,Kenyon Martin,Kenyon Martin,2030,LAC,20259.0,338,-5,618,631,105,109,75.0,1249,13.0,22.0,5.0,8.0,,3.0,11.0,18.0,15.0,41.0,1.0,4.0,,,39.0,81.0,1.0,5.0,7.0,88.0,631,8.0,14.0,,,,16.0,3.0,7.0,2.0,8.0,62.0,16.0,3.0,,4.0,1.0,3.0,5.0,4.0,9.0,3.0,1.0,3.0,,2.0,22.0,10.0,14.0,35.0,52.0,16.0,68.0,1.0,13.0,8.0,5.0,5.0,4.0,5.0,1.0,1.0,10.0,2.0,23.0,14.0,,,22.0,,8.0,,3.0,8.0,105,2.0,,0.7948717948717948,0.9393939393939394,1.0,0.2,,0.2,0.48148148148148145,0.5714285714285714,0.42857142857142855,0.47093023255813954,0.5714285714285714,0.375,0.4536082474226804,0.5333333333333333,0.36363636363636365,0.05813953488372093,0.037037037037037035,,15.220483641536273,0.5,0.1794871794871795,0.049019607843137254,0.14285714285714285,0.16723549488054607,0.05460750853242321,0.08695652173913043,0.30357142857142855,0.13414634146341464,0.14285714285714285,0.14285714285714285,0.024390243902439025,0.2558139534883721,0.5909090909090909,0.65,0.6153846153846154,0.20930232558139536,0.6111111111111112,0.6111111111111112,0.47674418604651164,0.36585365853658536,0.375,0.046511627906976744,0.25,0.25,1.0,0.5714285714285714,0.625,,,,,0.375,,0.313953488372093,0.25,0.45118837209302326,0.5584,0.4054875,0.0851063829787234,0.0898876404494382,,0.18181818181818182,0.09090909090909091,12.117283950617283,26.24,0.16990291262135923,,1.0,,,,1.0,,11.0,,1.0,,,0.09090909090909091,0.024390243902439025,,0.12280701754385964,0.8181818181818182,0.9333333333333333,0.011627906976744186,,,,,,12.0,6.0,3.0,,1.0,,13.0,6.0,4.0,13.0,5.0,3.0,1.0,0.1875,0.06741573033707865,0.07272727272727272,0.019417475728155338,0.05172413793103448,0.0967741935483871,0.38461538461538464,2.0,1.0,,2.0,,,1.0,3.0,,0.125,,2.0,,,,,,,,,,,,True,,,,
2501,1610612746,Reggie Evans,Reggie Evans,2501,LAC,13028.0,217,-67,394,392,73,74,56.0,786,15.0,26.0,10.0,15.0,2.0,4.0,,1.0,,2.0,,,,,15.0,29.0,,,10.0,40.0,431,10.0,16.0,,,2.0,22.0,2.0,4.0,,4.0,8.0,22.0,,,,,6.0,5.0,1.0,6.0,1.0,,1.0,1.0,3.0,13.0,16.0,21.0,26.0,52.0,27.0,79.0,1.0,8.0,4.0,4.0,4.0,1.0,8.0,,3.0,12.0,5.0,32.0,20.0,,,15.0,2.0,9.0,,,4.0,73,3.0,,0.26666666666666666,0.6666666666666666,,,,,0.5172413793103449,0.625,0.5,0.5172413793103449,0.625,0.5,0.5555555555555556,0.6470588235294118,0.5,,0.20689655172413793,1.0,10.38961038961039,0.3333333333333333,0.22608695652173913,0.1095890410958904,0.4375,0.2883435582822086,0.1326530612244898,0.0967741935483871,0.18518518518518517,0.28846153846153844,0.4523809523809524,0.3333333333333333,0.125,0.896551724137931,0.5769230769230769,0.7142857142857143,0.26666666666666666,0.034482758620689655,,,0.06896551724137931,,,,,,,0.9375,0.6666666666666666,,,,,1.0,0.5,0.896551724137931,,0.5593689655172414,0.5609818181818181,0.637675,0.25,0.25,,0.55,0.1,3.048275862068966,,0.18527918781725888,,,,,,,1.0,5.0,1.0,11.0,,,0.19230769230769232,,0.07142857142857142,0.16666666666666666,,,,,,,,,18.0,10.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,0.45454545454545453,0.2,0.1111111111111111,0.11428571428571428,0.11538461538461539,0.2916666666666667,0.5,,4.0,,6.0,,,,,,,,,2.0,,,,,,,,,,,True,,,,
201156,1610612746,Nick Young,Nick Young,201156,LAC,13977.0,233,-6,430,437,53,72,49.0,867,6.0,11.0,1.0,1.0,1.0,2.0,2.0,11.0,17.0,38.0,6.0,19.0,,,25.0,60.0,18.0,44.0,16.0,120.0,431,3.0,5.0,1.0,3.0,2.0,11.0,6.0,10.0,2.0,17.0,16.0,34.0,48.0,6.0,19.0,6.0,5.0,3.0,2.0,5.0,,2.0,1.0,,2.0,12.0,3.0,5.0,7.0,14.0,4.0,18.0,,4.0,1.0,3.0,8.0,2.0,6.0,,6.0,14.0,3.0,22.0,18.0,3.0,,21.0,1.0,7.0,2.0,1.0,17.0,53,1.0,1.0,0.32,0.32,0.8888888888888888,0.4090909090909091,0.3333333333333333,0.4090909090909091,0.4166666666666667,0.6,0.6,0.5,0.5625,0.5769230769230769,0.5309734513274337,0.6111111111111112,0.6071428571428571,0.4230769230769231,0.08333333333333333,0.09090909090909091,26.078028747433265,0.5714285714285714,0.05303030303030303,0.022058823529411766,0.07042253521126761,0.059113300492610835,0.020202020202020204,0.0625,0.02564102564102564,0.058823529411764705,0.03636363636363636,0.1875,,0.10576923076923077,0.5454545454545454,0.75,0.3333333333333333,0.10576923076923077,0.18181818181818182,0.2,0.36538461538461536,0.4473684210526316,0.4594594594594595,0.18269230769230768,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.125,1.0,,,,,0.15384615384615385,0.5,0.5288461538461539,0.3157894736842105,0.49643942307692307,0.46654,0.4755846153846154,0.08035714285714286,0.10606060606060606,0.043478260869565216,0.09166666666666666,0.14166666666666666,13.754999999999999,24.413636363636364,0.12325581395348838,12.0,25.0,,1.0,1.0,3.0,,10.0,4.0,,,0.3333333333333333,0.2727272727272727,0.02631578947368421,,0.07142857142857142,,0.35294117647058826,0.2403846153846154,0.48,0.5217391304347826,0.9166666666666666,0.07692307692307693,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,,,0.11764705882352941,0.016129032258064516,,0.015873015873015872,0.027777777777777776,,1.0,1.0,3.0,1.0,,3.0,1.0,2.0,,0.375,0.15384615384615385,0.5,,,1.0,2.0,1.0,1.0,0.045454545454545456,0.08,0.3333333333333333,1.0,,,True,,,,
2590,1610612746,Mo Williams,Mo Williams,2590,LAC,14841.0,247,-14,445,458,74,83,63.0,903,9.0,15.0,,,1.0,3.0,9.0,24.0,19.0,48.0,11.0,31.0,1.0,3.0,37.0,87.0,13.0,38.0,10.0,123.0,471,3.0,7.0,2.0,5.0,,12.0,8.0,13.0,1.0,23.0,18.0,56.0,33.0,6.0,31.0,11.0,6.0,21.0,8.0,29.0,2.0,6.0,11.0,4.0,6.0,66.0,1.0,4.0,3.0,9.0,1.0,10.0,,9.0,8.0,1.0,7.0,6.0,7.0,1.0,1.0,14.0,,16.0,14.0,1.0,,10.0,,1.0,1.0,,23.0,74,1.0,,0.24324324324324326,0.24324324324324326,0.8461538461538461,0.34210526315789475,0.4,0.34210526315789475,0.42528735632183906,0.42857142857142855,0.6153846153846154,0.452,0.5,0.5,0.4645669291338583,0.5,0.5,0.304,0.06896551724137931,0.125,27.325581395348838,0.5,0.02127659574468085,0.00641025641025641,0.06153846153846154,0.03398058252427184,0.0045662100456621,,0.029411764705882353,0.03508771929824561,0.061224489795918366,0.0625,,0.12,0.6,0.6428571428571429,0.2222222222222222,0.192,0.375,0.42857142857142855,0.384,0.3958333333333333,0.41304347826086957,0.248,0.3548387096774194,0.36666666666666664,0.8181818181818182,,,,0.25,0.3333333333333333,1.0,0.13636363636363635,0.3333333333333333,0.424,0.3548387096774194,0.47223669354838715,0.43315000000000003,0.44846428571428565,0.015748031496062992,0.011363636363636364,0.02564102564102564,0.0975609756097561,0.18699186991869918,13.083908045977012,25.660526315789475,0.1662921348314607,2.0,7.0,2.0,9.0,2.0,9.0,,6.0,,1.0,5.0,0.2222222222222222,0.06666666666666667,0.041666666666666664,,,0.3333333333333333,0.21052631578947367,0.056,0.2857142857142857,0.2857142857142857,1.0,0.4090909090909091,0.2222222222222222,,,2.0,1.0,1.0,,,,,,,,,0.2857142857142857,,,0.012658227848101266,,,,3.0,,,,2.0,,,,0.16666666666666666,,,,,1.0,1.0,,,0.02631578947368421,,0.5,1.0,1.0,0.03225806451612903,True,,,,
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,11335.0,189,-8,347,351,56,64,44.0,698,2.0,6.0,1.0,3.0,,2.0,1.0,2.0,1.0,4.0,3.0,6.0,,,4.0,12.0,8.0,22.0,2.0,34.0,348,1.0,3.0,1.0,2.0,1.0,6.0,,4.0,,3.0,6.0,2.0,24.0,,6.0,3.0,,2.0,3.0,5.0,2.0,1.0,1.0,,1.0,13.0,3.0,5.0,11.0,18.0,4.0,22.0,,11.0,8.0,3.0,2.0,1.0,4.0,,1.0,6.0,1.0,17.0,5.0,,,4.0,,1.0,,1.0,3.0,56,1.0,,0.75,1.0,1.0,0.36363636363636365,0.5,0.36363636363636365,0.3333333333333333,0.3333333333333333,,0.47058823529411764,0.5,0.21428571428571427,0.4722222222222222,0.5,0.21428571428571427,0.6470588235294118,,,10.224438902743143,0.3333333333333333,0.102803738317757,0.025,0.1,0.10191082802547771,0.024390243902439025,,0.1111111111111111,0.11538461538461539,0.06818181818181818,0.3333333333333333,,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.5,0.058823529411764705,0.5,0.5,0.11764705882352941,0.25,0.25,0.17647058823529413,0.5,0.5,1.0,0.6,0.3333333333333333,,,,,0.2857142857142857,,0.8235294117647058,0.5,0.5314132352941177,0.4842625,0.4888642857142857,0.02857142857142857,0.07692307692307693,,0.17647058823529413,0.08823529411764706,8.891666666666667,24.236363636363635,0.16138328530259366,5.0,16.0,1.0,1.0,1.0,3.0,,7.0,,,,0.3333333333333333,,,,0.07142857142857142,1.0,1.0,0.47058823529411764,0.3125,0.3125,1.0,0.14285714285714285,1.0,2.0,1.0,2.0,,,,1.0,1.0,,1.0,1.0,,,0.16666666666666666,0.022727272727272728,0.03225806451612903,0.03333333333333333,,0.05263157894736842,1.0,,4.0,,,2.0,,2.0,,0.4,0.2857142857142857,,,,1.0,,,,,,0.5,1.0,,,True,,,,
