EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,Fg3aBlocked,FTDefRebounds,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Avg3ptShotDistance,Arc3Assists,ShortMidRangeAssists,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,PenaltyAtRimFGM,Travels,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyAtRimAccuracy,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,StepOutOfBoundsTurnovers,on,FTOffRebounds,Charge Fouls,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,OffFTReboundPct,PtsUnassisted3s,Clear Path Fouls,DefensiveGoaltends,HeaveAttempts,Corner3PctBlocked,3pt And 1 Free Throw Trips
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,5432.0,91.0,2.0,168.0,168.0,51.0,40.0,14.0,336.0,5.0,9.0,2.0,2.0,4.0,10.0,9.0,20.0,18.0,39.0,8.0,44.0,155.0,4.0,4.0,1.0,9.0,4.0,7.0,3.0,11.0,28.0,8.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,2.0,4.0,14.0,18.0,3.0,21.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,7.0,1.0,10.0,1.0,1.0,5.0,3.0,2.0,1.0,3.0,2.0,11.0,51.0,0.7777777777777778,0.8235294117647058,0.4615384615384615,1.0,0.5714285714285714,0.4615384615384615,1.0,0.5714285714285714,0.5,1.125,0.625,0.0512820512820512,0.2222222222222222,24.456521739130437,0.5,0.2153846153846154,0.0377358490566037,0.2105263157894736,0.0476190476190476,0.2142857142857142,0.0405405405405405,0.0714285714285714,0.0625,0.1111111111111111,0.0952380952380952,0.35,0.2083333333333333,0.2857142857142857,0.0526315789473684,0.6666666666666666,0.2307692307692307,0.5555555555555556,0.7142857142857143,0.4,0.2564102564102564,0.4,0.4,0.75,0.5128205128205128,0.45,0.45,1.0,0.5,1.0,0.5,0.2307692307692307,0.4492333333333334,0.524625,0.3954428571428571,0.1162790697674418,0.1162790697674418,0.2045454545454545,0.25,11.864102564102565,0.3035714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,2668.0,44.0,-10.0,85.0,85.0,24.0,17.0,5.0,170.0,2.0,3.0,1.0,2.0,3.0,5.0,2.0,5.0,7.0,13.0,1.0,18.0,88.0,2.0,3.0,1.0,5.0,1.0,4.0,,5.0,4.0,10.0,,2.0,3.0,,3.0,,2.0,1.0,6.0,,1.0,1.0,8.0,10.0,1.0,11.0,,1.0,,1.0,3.0,2.0,3.0,1.0,6.0,,1.0,1.0,2.0,,1.0,1.0,,1.0,,,,,,5.0,24.0,0.2857142857142857,0.2857142857142857,0.5384615384615384,0.6666666666666666,0.25,0.425,0.6666666666666666,0.4166666666666667,0.45,0.8333333333333334,0.4166666666666667,0.1538461538461538,0.3333333333333333,28.57142857142857,0.5,0.2580645161290322,0.0434782608695652,0.1111111111111111,,0.225,0.0303030303030303,,0.1428571428571428,,0.0909090909090909,0.2,0.5,,,,0.15,0.6666666666666666,1.0,0.5,0.25,0.6,0.75,0.3333333333333333,0.25,0.4,0.4,,0.6666666666666666,0.5,,0.5,0.4746824999999999,0.4624,0.4881666666666667,0.05,0.0769230769230769,0.2777777777777778,0.2777777777777778,10.5,0.2823529411764706,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,0.1428571428571428,0.5,0.1428571428571428,0.35,0.1428571428571428,0.2,0.1666666666666666,0.5,0.5,0.05,1.0,1.0,1.0,0.3,0.1666666666666666,0.1666666666666666,1.0,0.1666666666666666,25.37142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,3187.0,53.0,8.0,102.0,104.0,31.0,34.0,10.0,206.0,3.0,4.0,,,3.0,5.0,,1.0,6.0,10.0,2.0,14.0,92.0,1.0,2.0,,2.0,3.0,4.0,,6.0,,12.0,,1.0,17.0,5.0,22.0,4.0,7.0,8.0,49.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,,4.0,3.0,1.0,6.0,3.0,3.0,1.0,9.0,3.0,2.0,3.0,2.0,,4.0,,,2.0,,,,,,6.0,31.0,,,0.6,0.5,0.75,0.5454545454545454,0.5,0.6,0.5384615384615384,0.5,0.6,0.1,,19.29824561403509,0.6666666666666666,0.0465116279069767,0.032258064516129,0.0833333333333333,0.0666666666666666,0.0545454545454545,0.0434782608695652,,,,0.0769230769230769,,0.0666666666666666,,,,0.3636363636363636,0.75,0.75,,0.4545454545454545,0.6,0.6,,0.0909090909090909,,,,,,,0.4545454545454545,0.5005772727272727,0.4376,0.41095,0.1538461538461538,0.1666666666666666,0.1428571428571428,0.4285714285714285,6.389999999999999,0.3039215686274509,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,5.0,,,,,,0.0909090909090909,,,,,1.0,,,,,0.0909090909090909,,,,0.2,25.9,1.0,2.0,1.0,1.0,0.0714285714285714,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200797,1610612738,Ryan Hollins,Ryan Hollins,200797,BOS,9618.0,160.0,8.0,299.0,299.0,72.0,84.0,32.0,598.0,17.0,23.0,4.0,6.0,1.0,4.0,,1.0,18.0,28.0,5.0,41.0,264.0,4.0,6.0,2.0,10.0,3.0,6.0,2.0,8.0,28.0,8.0,8.0,1.0,2.0,1.0,3.0,,1.0,1.0,7.0,1.0,8.0,4.0,11.0,17.0,9.0,26.0,2.0,1.0,,1.0,2.0,,9.0,1.0,11.0,3.0,10.0,23.0,14.0,,18.0,2.0,,8.0,5.0,3.0,,5.0,2.0,8.0,72.0,0.7777777777777778,1.0,0.6428571428571429,0.6666666666666666,0.5,0.6428571428571429,0.6666666666666666,0.5,0.5694444444444444,0.625,0.4,0.0357142857142857,0.0434782608695652,14.07185628742515,0.1818181818181818,0.0901639344262295,0.0808080808080808,0.1111111111111111,0.0303030303030303,0.0949367088607595,0.0681818181818181,0.1379310344827586,0.1111111111111111,0.0833333333333333,0.1714285714285714,0.0555555555555555,0.0588235294117647,0.1034482758620689,0.2222222222222222,0.4,0.8214285714285714,0.7391304347826086,0.7727272727272727,0.7647058823529411,0.1428571428571428,0.25,0.25,1.0,0.0357142857142857,,,,1.0,0.6666666666666666,,0.8214285714285714,0.6096357142857142,0.6539333333333334,0.6384166666666667,0.2352941176470588,0.2352941176470588,0.2439024390243902,0.1951219512195122,2.878571428571429,0.2408026755852843,5.0,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,0.2,0.1428571428571428,,,,,,0.8333333333333334,,,,,1.0,,2.0,,0.0232558139534883,,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,6599.0,110.0,-11.0,206.0,203.0,42.0,42.0,18.0,409.0,6.0,13.0,,,4.0,8.0,9.0,15.0,19.0,36.0,8.0,52.0,191.0,,,,3.0,4.0,8.0,,8.0,12.0,26.0,,5.0,7.0,,7.0,,4.0,1.0,14.0,,1.0,3.0,4.0,7.0,1.0,8.0,1.0,9.0,3.0,6.0,8.0,1.0,2.0,4.0,10.0,1.0,,7.0,15.0,2.0,8.0,,,4.0,,,,,,8.0,42.0,0.3157894736842105,0.3157894736842105,0.5277777777777778,,0.5,0.4888888888888889,1.5,0.4444444444444444,0.5306122448979592,1.5,0.4444444444444444,0.1388888888888889,0.3076923076923077,26.10619469026549,0.8,0.05,0.0144927536231884,0.1304347826086956,,0.0679611650485436,0.0112359550561797,,0.05,,,0.0384615384615384,0.0967741935483871,0.0625,0.0588235294117647,,0.2888888888888888,0.4615384615384615,0.6666666666666666,0.5,0.1777777777777777,0.5,0.5714285714285714,0.25,0.3333333333333333,0.6,0.6,0.2222222222222222,,,,0.4888888888888889,0.5140655555555556,0.51285,0.4268722222222222,0.0816326530612244,0.1,0.0576923076923076,0.1538461538461538,9.96388888888889,0.203883495145631,2.0,1.0,6.0,,1.0,3.0,,2.0,9.0,,1.0,6.0,3.0,,,4.0,1.0,1.0,0.2222222222222222,,0.2222222222222222,0.2,,0.125,,,0.2857142857142857,0.1333333333333333,0.1666666666666666,0.1666666666666666,1.0,0.0666666666666666,0.2222222222222222,0.1111111111111111,,,24.188888888888886,,2.0,1.0,,,,,,,2.0,,,1.0,4.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,,
2039,1610612738,Keyon Dooling,Keyon Dooling,2039,BOS,4056.0,68.0,14.0,117.0,117.0,23.0,27.0,12.0,234.0,2.0,5.0,,,1.0,1.0,3.0,7.0,6.0,13.0,2.0,23.0,94.0,,,,9.0,,,,3.0,8.0,4.0,,,6.0,1.0,7.0,,1.0,3.0,15.0,,,,3.0,3.0,,3.0,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,7.0,2.0,,2.0,,,1.0,,,,,,3.0,23.0,0.6666666666666666,0.6666666666666666,0.4615384615384615,,,0.525,1.125,0.75,0.5476190476190477,1.125,0.75,,,16.793893129770993,1.0,0.0545454545454545,,,,0.0441176470588235,,,,,0.0666666666666666,0.0714285714285714,0.0384615384615384,,,,0.25,0.4,0.4,1.0,0.05,1.0,1.0,,0.35,0.4285714285714285,0.4285714285714285,0.6666666666666666,,,,0.6,0.4745974999999999,0.4985625,0.484125,0.0476190476190476,0.0714285714285714,0.391304347826087,0.1304347826086956,11.969230769230771,0.1965811965811965,,1.0,2.0,,1.0,5.0,1.0,3.0,7.0,1.0,2.0,9.0,5.0,,,,,1.0,0.4285714285714285,0.5,0.4285714285714285,0.35,,,,,,0.1,0.5,0.5,1.0,0.25,,0.5,,0.5,24.885714285714283,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,3.0,4.0,2.0,0.75,0.4,0.4,1.0,0.75,0.6666666666666666,1.0,0.4,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,976.0,16.0,-6.0,29.0,29.0,4.0,11.0,3.0,58.0,,,,,,,,1.0,,1.0,3.0,6.0,37.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,2.0,,3.0,,,,,,,,,,4.0,,,,,,0.375,1.5,,0.6,1.5,,,,18.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,0.75,0.5398375,0.56025,,0.2,,0.5,,19.1,0.1379310344827586,,,1.0,,,2.0,,1.0,3.0,,,3.0,2.0,,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.75,,,,,,0.25,,,,0.5,,,,,24.9,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,,,,,,,,1.0,0.25,,,True,,,,,,,,,,,,,
2562,1610612738,Sasha Pavlovic,Sasha Pavlovic,2562,BOS,4541.0,76.0,14.0,144.0,143.0,20.0,42.0,19.0,287.0,3.0,4.0,,,1.0,1.0,1.0,5.0,5.0,10.0,1.0,17.0,109.0,2.0,3.0,,4.0,,1.0,,,6.0,4.0,,2.0,2.0,1.0,3.0,,1.0,,7.0,,,3.0,14.0,21.0,,21.0,,4.0,3.0,1.0,2.0,1.0,1.0,,3.0,,5.0,7.0,1.0,,2.0,,,1.0,3.0,2.0,,3.0,1.0,,20.0,0.6,0.6,0.5,0.6666666666666666,,0.5333333333333333,0.6666666666666666,,0.53125,0.6666666666666666,,0.2,,11.728395061728394,0.6666666666666666,0.2295081967213114,,0.1666666666666666,,0.2151898734177215,,,,,0.1052631578947368,0.2142857142857142,0.3214285714285714,0.2,,0.3333333333333333,0.2666666666666666,0.75,0.75,0.6666666666666666,0.0666666666666666,1.0,1.0,,0.3333333333333333,0.2,0.3333333333333333,1.0,,,,0.6,0.5254066666666666,0.36735,0.50535,0.0625,0.0909090909090909,0.2352941176470588,,9.78,0.1388888888888889,,1.0,2.0,,1.0,3.0,,2.0,5.0,,1.0,6.0,3.0,,4.0,2.0,,1.0,0.4,,0.4,0.3333333333333333,,,,0.5,,0.1333333333333333,0.5,0.5,1.0,0.2,,0.5,,,24.46,1.0,1.0,,0.4,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,,
2605,1610612738,Marquis Daniels,Marquis Daniels,2605,BOS,3188.0,53.0,6.0,97.0,99.0,23.0,27.0,14.0,196.0,3.0,4.0,,,2.0,4.0,1.0,6.0,6.0,14.0,3.0,15.0,87.0,,1.0,,,2.0,3.0,2.0,6.0,6.0,6.0,,2.0,2.0,1.0,3.0,1.0,2.0,,7.0,,2.0,2.0,6.0,8.0,2.0,10.0,,6.0,6.0,,3.0,,,3.0,3.0,2.0,1.0,3.0,3.0,,6.0,,,2.0,,,,,,6.0,23.0,0.5,0.5,0.4285714285714285,,0.6666666666666666,0.375,,0.5,0.3947368421052631,,0.5,0.1428571428571428,,19.469026548672566,1.0,0.1666666666666666,0.054054054054054,0.2,,0.1739130434782608,0.0425531914893617,,0.0833333333333333,,,0.25,0.2105263157894736,0.2222222222222222,,,0.25,0.75,0.75,0.3333333333333333,0.25,0.5,0.6666666666666666,0.5,0.375,0.1666666666666666,0.2,1.0,,,,0.375,0.475665625,0.3693,0.478725,0.1111111111111111,0.125,,0.4,10.357142857142858,0.2371134020618556,1.0,,,,,2.0,1.0,,2.0,,1.0,,2.0,,,,,,,,,0.125,,0.25,,,,,,,,0.125,0.25,,,0.25,24.85,,,,0.1666666666666666,0.0625,,1.0,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,
2554,1610612738,Mickael Pietrus,Mickael Pietrus,2554,BOS,1709.0,28.0,2.0,52.0,55.0,15.0,22.0,7.0,107.0,,1.0,,1.0,,,1.0,1.0,1.0,2.0,,11.0,49.0,,1.0,,,,,,3.0,,2.0,,1.0,,,,,,,,1.0,1.0,,3.0,3.0,2.0,5.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,3.0,15.0,,,0.5,,,0.5,,0.375,0.5,,0.375,0.5,1.0,20.0,1.0,0.12,0.0666666666666666,,0.0909090909090909,0.09375,0.0769230769230769,,,0.1428571428571428,0.125,,0.2222222222222222,,0.1666666666666666,,0.0909090909090909,,,,,,,,0.0909090909090909,1.0,1.0,,0.5,,,0.9090909090909092,0.5943727272727273,0.55455,0.6073124999999999,,,,0.2727272727272727,9.6,0.2884615384615384,,2.0,6.0,1.0,2.0,3.0,2.0,3.0,9.0,1.0,4.0,9.0,3.0,,,,,1.0,0.3333333333333333,0.25,0.3333333333333333,0.8181818181818182,,,,,,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,,0.5,0.5,0.5,23.944444444444443,,,,,0.125,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,1.0,,0.5,,,,,,,,True,,,,,,,,,,,,,
