EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,Arc3Assists,Charge Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,LongMidRangePctBlocked,BlocksRecoveredPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Travels,PenaltyTurnovers,Offensive Fouls Drawn,BlockedShortMidRange,ShortMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceFtPoints,SecondChanceTurnovers,BlockingFouls,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedCorner3
1733,1610612743,Al Harrington,Al Harrington,1733,DEN,5776.0,96,-11.0,189,193,43.0,61.0,18.0,382,5.0,11.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,9.0,2.0,9.0,17.0,5.0,13.0,7.0,40.0,215,3.0,3.0,4.0,1.0,3.0,4.0,13.0,12.0,6.0,15.0,9.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,1.0,1.0,5.0,16.0,1.0,22.0,3.0,25.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,2.0,11.0,1.0,1.0,2.0,8.0,1.0,1.0,11.0,1.0,3.0,3.0,13.0,43.0,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.38461538461538464,0.3333333333333333,0.38461538461538464,0.5294117647058824,0.75,0.55,0.6428571428571429,0.5714285714285714,0.65,0.43333333333333335,0.058823529411764705,0.09090909090909091,19.32367149758454,0.4,0.14285714285714285,0.25,0.23529411764705882,0.017543859649122806,0.20833333333333334,0.043478260869565216,0.22826086956521738,0.025,0.037037037037037035,0.05263157894736842,0.11764705882352941,0.22727272727272727,0.3103448275862069,0.2727272727272727,0.15384615384615385,0.06666666666666667,0.36666666666666664,0.45454545454545453,0.5,0.6,0.06666666666666667,0.5,0.5,1.0,0.13333333333333333,0.75,0.75,0.6666666666666666,0.13333333333333333,0.75,0.75,1.0,0.3,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,0.5714285714285714,0.75,0.14285714285714285,1.0,0.2857142857142857,0.8,0.2222222222222222,0.5686166666666667,0.5049,0.6619928571428572,0.09375,0.15789473684210525,0.325,6.041176470588235,24.66153846153846,0.2275132275132275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,3981.0,66,2.0,125,127,20.0,31.0,15.0,252,9.0,11.0,3.0,2.0,2.0,2.0,6.0,2.0,3.0,,,,,,1.0,,13.0,20.0,,1.0,4.0,30.0,152,4.0,2.0,3.0,,,,4.0,2.0,24.0,,1.0,,,18.0,1.0,19.0,1.0,12.0,5.0,39.0,,4.0,,4.0,7.0,,11.0,4.0,15.0,1.0,3.0,1.0,5.0,4.0,2.0,1.0,7.0,,5.0,,,,4.0,,,6.0,,3.0,,4.0,20.0,,,0.07692307692307693,0.09090909090909091,,,,,0.65,0.6666666666666666,0.6190476190476191,0.6666666666666666,0.625,0.6666666666666666,0.047619047619047616,,,21.98581560283688,0.7142857142857143,,,0.15555555555555556,0.1,0.2222222222222222,,0.1746031746031746,0.08,0.058823529411764705,,0.14285714285714285,0.14285714285714285,0.17647058823529413,0.1111111111111111,0.3333333333333333,0.125,0.5238095238095238,0.8181818181818182,0.8181818181818182,0.1111111111111111,0.2857142857142857,0.3333333333333333,0.3333333333333333,,0.14285714285714285,0.6666666666666666,0.6666666666666666,,,,,,0.047619047619047616,,,,0.75,0.6666666666666666,1.0,,,,0.5714285714285714,,0.5586380952380952,0.6441666666666667,0.5389333333333334,0.125,0.13043478260869565,0.13333333333333333,5.3,24.9,0.16,3.0,3.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,0.75,0.75,0.75,0.08333333333333333,0.18181818181818182,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201147,1610612743,Corey Brewer,Corey Brewer,201147,DEN,3078.0,51,-19.0,109,110,15.0,22.0,10.0,219,4.0,7.0,1.0,1.0,1.0,,1.0,1.0,3.0,,3.0,,1.0,1.0,2.0,,5.0,11.0,1.0,5.0,3.0,16.0,136,1.0,1.0,1.0,,1.0,2.0,4.0,10.0,,3.0,2.0,1.0,3.0,3.0,2.0,5.0,,2.0,1.0,12.0,,1.0,,1.0,1.0,,2.0,1.0,3.0,,3.0,1.0,,,1.0,,1.0,,4.0,,,1.0,3.0,,,4.0,,2.0,,4.0,15.0,2.0,,1.0,1.0,1.0,0.2,,0.2,0.45454545454545453,1.0,0.40625,0.5,0.4444444444444444,0.6666666666666666,0.3125,0.2727272727272727,0.2857142857142857,15.966386554621849,,,,0.029411764705882353,0.02564102564102564,0.05263157894736842,,0.03773584905660377,0.019230769230769232,0.045454545454545456,,,0.3333333333333333,,0.07692307692307693,,,0.4375,0.5714285714285714,0.8,1.0,0.0625,,,,0.1875,0.3333333333333333,0.5,1.0,0.1875,,,,0.125,0.5,0.5,1.0,1.0,0.5,1.0,0.5,,,0.75,0.5,0.56531875,,0.61925,0.1111111111111111,0.15384615384615385,0.25,7.6,23.979999999999997,0.13761467889908258,,,,,,2.0,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,12876.0,215,-19.0,424,425,96.0,91.0,48.0,849,16.0,24.0,4.0,6.0,7.0,4.0,11.0,8.0,32.0,,1.0,,,3.0,11.0,1.0,28.0,67.0,3.0,12.0,10.0,75.0,492,8.0,9.0,18.0,,1.0,1.0,19.0,14.0,42.0,6.0,10.0,3.0,4.0,10.0,7.0,17.0,1.0,6.0,2.0,41.0,,6.0,,7.0,25.0,3.0,35.0,6.0,41.0,2.0,6.0,5.0,10.0,8.0,8.0,2.0,18.0,9.0,18.0,1.0,,3.0,9.0,1.0,,12.0,2.0,6.0,1.0,19.0,96.0,1.0,1.0,0.25,0.28,0.6666666666666666,0.25,,0.2727272727272727,0.417910447761194,0.5,0.41139240506329117,0.47368421052631576,0.44642857142857145,0.475,0.1518987341772152,0.05970149253731343,0.08333333333333333,21.25,0.5555555555555556,0.23076923076923078,,0.16666666666666666,0.04411764705882353,0.14285714285714285,,0.16080402010050251,0.03389830508474576,0.03636363636363636,,0.125,0.15151515151515152,0.2028985507246377,0.14285714285714285,0.14285714285714285,0.046511627906976744,0.3037974683544304,0.6666666666666666,0.7272727272727273,0.25,0.13924050632911392,0.36363636363636365,0.4444444444444444,,0.4050632911392405,0.25,0.25,0.375,0.012658227848101266,,,,0.13924050632911392,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.4444444444444444,0.3684210526315789,0.8571428571428571,,,0.05263157894736842,0.45569620253164556,0.3,0.5045416666666667,0.52376875,0.5121388888888889,0.07228915662650602,0.08450704225352113,0.25333333333333335,10.250746268656716,27.099999999999998,0.22641509433962265,4.0,5.0,10.0,6.0,2.0,1.0,,1.0,1.0,0.625,0.5555555555555556,0.5555555555555556,0.08108108108108109,0.022727272727272728,1.0,0.13333333333333333,6.0,,6.0,4.0,6.0,6.0,,1.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,0.18181818181818182,0.1111111111111111,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201167,1610612743,Arron Afflalo,Arron Afflalo,201167,DEN,8182.0,136,-16.0,267,266,61.0,54.0,28.0,533,9.0,13.0,1.0,4.0,4.0,3.0,11.0,6.0,11.0,2.0,4.0,1.0,2.0,5.0,9.0,1.0,18.0,35.0,7.0,13.0,17.0,74.0,297,3.0,5.0,7.0,1.0,3.0,4.0,17.0,22.0,14.0,21.0,9.0,5.0,4.0,5.0,5.0,10.0,2.0,3.0,2.0,25.0,,1.0,,2.0,8.0,,10.0,1.0,11.0,,2.0,,2.0,2.0,5.0,,7.0,7.0,13.0,,,1.0,16.0,1.0,,20.0,3.0,9.0,1.0,17.0,61.0,2.0,1.0,0.6111111111111112,0.6111111111111112,1.0,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.5142857142857142,0.7142857142857143,0.59375,0.65,0.6454545454545455,0.7272727272727273,0.2708333333333333,0.11428571428571428,0.15384615384615385,20.52980132450331,0.2857142857142857,,,0.08247422680412371,0.011627906976744186,0.09523809523809523,,0.0847457627118644,0.008695652173913044,,,0.041666666666666664,,0.14893617021276595,0.09090909090909091,0.1,,0.2708333333333333,0.6923076923076923,0.8181818181818182,0.6666666666666666,0.22916666666666666,0.2727272727272727,0.3333333333333333,,0.22916666666666666,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.08333333333333333,0.5,0.5,1.0,0.1875,0.5555555555555556,0.5555555555555556,1.0,0.25,0.4,1.0,0.2,0.5,0.1,0.5416666666666666,0.5555555555555556,0.5191395833333333,0.4549625,0.592105,0.16666666666666666,0.21951219512195122,0.22972972972972974,8.577142857142857,24.75384615384615,0.22846441947565543,,1.0,5.0,,,2.0,,,,0.3333333333333333,0.25,0.4,0.041666666666666664,,,0.06756756756756757,3.0,,,,,,,,1.0,1.0,,,3.0,2.0,3.0,,0.18181818181818182,0.25,3.0,1.0,1.0,3.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201580,1610612743,JaVale McGee,JaVale McGee,201580,DEN,6037.0,101,,201,201,40.0,21.0,25.0,402,16.0,25.0,6.0,2.0,2.0,3.0,7.0,1.0,2.0,,,,,,,,20.0,34.0,,,5.0,45.0,220,6.0,2.0,5.0,,,,4.0,26.0,14.0,,,,3.0,3.0,,3.0,,2.0,,6.0,2.0,6.0,1.0,4.0,15.0,4.0,23.0,9.0,32.0,,1.0,,1.0,1.0,2.0,,3.0,4.0,8.0,,,1.0,9.0,1.0,,11.0,3.0,6.0,1.0,4.0,40.0,1.0,1.0,0.65,0.8125,,,,,0.5882352941176471,0.4,0.5882352941176471,0.4,0.5921052631578947,0.3333333333333333,,0.08823529411764706,0.12,17.903930131004365,0.3333333333333333,1.0,0.1,0.1744186046511628,0.08823529411764706,0.16,0.16666666666666666,0.17117117117117117,0.1,0.13636363636363635,0.1,0.13333333333333333,0.21052631578947367,0.1891891891891892,0.14285714285714285,0.18181818181818182,,0.7352941176470589,0.64,0.7272727272727273,0.6875,0.20588235294117646,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.058823529411764705,0.5,0.5,1.0,,,,,,,,,1.0,0.4,1.0,,,,0.7352941176470589,,0.597814705882353,0.6249666666666667,0.5513399999999999,0.16216216216216217,0.16216216216216217,0.08888888888888889,3.2323529411764707,,0.19900497512437812,4.0,4.0,10.0,8.0,1.0,1.0,1.0,,3.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.08333333333333333,0.045454545454545456,0.6666666666666666,0.2222222222222222,,,8.0,3.0,8.0,4.0,,0.5,,,,,,1.0,,4.0,,,2.0,,1.0,,1.0,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201585,1610612743,Kosta Koufos,Kosta Koufos,201585,DEN,353.0,6,-1.0,12,14,2.0,4.0,1.0,26,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,8136.0,136,-6.0,267,264,63.0,42.0,35.0,531,20.0,30.0,11.0,4.0,6.0,4.0,11.0,,2.0,,,,,,,,24.0,43.0,,,17.0,65.0,303,12.0,5.0,8.0,,,6.0,16.0,34.0,14.0,,,,7.0,4.0,2.0,6.0,,4.0,,14.0,,14.0,,3.0,16.0,1.0,20.0,14.0,34.0,1.0,6.0,,6.0,3.0,6.0,3.0,12.0,8.0,15.0,1.0,2.0,,16.0,2.0,,22.0,2.0,10.0,2.0,16.0,63.0,,2.0,0.7083333333333334,0.8947368421052632,,,,,0.5581395348837209,0.625,0.5581395348837209,0.625,0.6132075471698113,0.6666666666666666,,0.16279069767441862,0.2,20.833333333333332,0.5,0.125,,0.1702127659574468,0.15555555555555556,0.0967741935483871,,0.152,0.125,0.18181818181818182,,0.28125,0.2,0.0851063829787234,0.10526315789473684,0.08333333333333333,0.08333333333333333,0.6976744186046512,0.6666666666666666,0.8333333333333334,0.7,0.2558139534883721,0.36363636363636365,0.4,0.75,0.046511627906976744,,,,,,,,,,,,0.9166666666666666,0.75,0.6666666666666666,,,,0.6976744186046512,,0.5642813953488371,0.5631,0.5173249999999999,0.19607843137254902,0.19607843137254902,0.24615384615384617,3.3930232558139535,,0.23595505617977527,7.0,7.0,18.0,10.0,,6.0,3.0,1.0,,0.5833333333333334,0.5833333333333334,0.5625,0.19230769230769232,0.0967741935483871,0.6363636363636364,0.27692307692307694,2.0,,3.0,2.0,3.0,1.0,,0.3333333333333333,,,,,1.0,1.0,2.0,1.0,0.09090909090909091,,4.0,2.0,1.0,,,,,0.2857142857142857,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,11062.0,184,-5.0,364,361,91.0,77.0,43.0,725,13.0,21.0,,3.0,6.0,6.0,9.0,6.0,14.0,2.0,2.0,,,10.0,24.0,5.0,25.0,44.0,12.0,26.0,15.0,101.0,412,,8.0,13.0,2.0,5.0,11.0,33.0,16.0,34.0,33.0,23.0,10.0,5.0,24.0,5.0,29.0,,18.0,5.0,63.0,1.0,4.0,,2.0,11.0,,13.0,5.0,18.0,1.0,4.0,1.0,11.0,8.0,5.0,3.0,16.0,,5.0,1.0,1.0,2.0,16.0,,,17.0,,6.0,2.0,33.0,91.0,,2.0,0.32,0.32,0.9166666666666666,0.46153846153846156,0.4,0.48,0.5681818181818182,0.6153846153846154,0.6142857142857143,0.6111111111111112,0.6410256410256411,0.6956521739130435,0.37142857142857144,0.11363636363636363,0.23809523809523808,22.65060240963855,0.6875,,,0.0859375,0.034482758620689655,0.04878048780487805,0.02631578947368421,0.07692307692307693,0.032467532467532464,0.043478260869565216,,0.075,0.037037037037037035,0.11475409836065574,0.043478260869565216,0.05555555555555555,0.038461538461538464,0.3,0.6190476190476191,0.8125,0.38461538461538464,0.12857142857142856,0.6666666666666666,0.6666666666666666,,0.2,0.42857142857142855,0.42857142857142855,0.5,0.02857142857142857,1.0,1.0,1.0,0.34285714285714286,0.4166666666666667,0.4166666666666667,0.9,,0.3333333333333333,0.5,,,0.2777777777777778,0.6714285714285714,0.43478260869565216,0.5502500000000001,,0.5397029411764707,0.07894736842105263,0.12,0.32673267326732675,8.763636363636362,25.700000000000003,0.25,,,5.0,,1.0,3.0,2.0,,,,0.75,0.8333333333333334,,0.05,,0.04950495049504951,5.0,,,,,,,,2.0,2.0,3.0,1.0,,6.0,,,,1.0,2.0,1.0,,1.0,,,0.16666666666666666,,1.0,2.0,1.0,0.5,0.5,1.0,0.4,True,,,,,,,,,,,,,,,,,,,,
202389,1610612743,Timofey Mozgov,Timofey Mozgov,202389,DEN,2903.0,48,-8.0,89,91,9.0,20.0,12.0,180,6.0,10.0,4.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,8.0,13.0,,,2.0,18.0,124,4.0,,1.0,,,,,12.0,4.0,,,,1.0,1.0,2.0,3.0,1.0,,,8.0,2.0,4.0,,,3.0,2.0,5.0,6.0,11.0,,,,,,1.0,,1.0,2.0,4.0,1.0,,,2.0,,,4.0,,2.0,,,9.0,,,0.75,0.8571428571428571,,,,,0.6153846153846154,,0.6153846153846154,,0.6,,,0.07692307692307693,0.1,15.533980582524272,,0.6666666666666666,,0.13043478260869565,0.15384615384615385,,0.3333333333333333,0.1,0.1875,0.09090909090909091,0.2,0.14285714285714285,,0.15384615384615385,,,,0.7692307692307693,0.6,0.6666666666666666,0.6666666666666666,0.15384615384615385,0.5,0.5,1.0,0.07692307692307693,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,0.7692307692307693,,0.5876230769230769,0.507375,0.5339,0.13333333333333333,0.13333333333333333,,4.0,,0.10112359550561797,2.0,2.0,4.0,2.0,1.0,,,,,0.5,0.5,0.5,0.2,0.2,0.5,0.2222222222222222,1.0,,2.0,1.0,2.0,2.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
