EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls Drawn,3SecondViolations,HeaveAttempts,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,Corner3PctBlocked,FTOffRebounds,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceAtRimPctAssisted,HeaveMakes,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,BlockedCorner3,Clear Path Fouls
2571,1610612754,Leandro Barbosa,Leandro Barbosa,2571,IND,22122.0,369,4.0,693,689,205,187,113,1382,31.0,52.0,3.0,3.0,7.0,12.0,2.0,19.0,8.0,36.0,7.0,12.0,1.0,3.0,4.0,15.0,35.0,4.0,5.0,6.0,11.0,41.0,107,22.0,47.0,20.0,168,724,4.0,10.0,5.0,6.0,1.0,24.0,9.0,26,9.0,15.0,7.0,52.0,34.0,48.0,63.0,3.0,,35.0,15.0,9.0,1.0,20.0,11.0,31.0,6.0,5.0,10.0,3.0,7.0,73.0,4.0,7.0,10,18,4.0,32,11.0,43,3.0,19.0,11.0,8.0,16.0,1.0,10.0,10.0,1.0,6.0,2.0,,26.0,2.0,4.0,9.0,2.0,29,4.0,,1.0,25.0,1.0,,1.0,27.0,4.0,1.0,,12.0,1.0,3.0,,,,,,52.0,203,1.0,3.0,0.4146341463414634,0.4146341463414634,0.9545454545454546,0.46808510638297873,0.8333333333333334,0.6,0.46808510638297873,0.38317757009345793,0.4,0.34615384615384615,0.4805194805194805,0.71875,0.5487804878048781,0.509090909090909,0.75,0.5777777777777777,0.3051948051948052,0.02127659574468085,0.08411214953271028,0.09615384615384616,0.10526315789473684,0.05555555555555555,0.02857142857142857,23.29268292682927,0.6153846153846154,0.125,0.0759493670886076,0.024390243902439025,0.11904761904761904,0.056338028169014086,0.08722741433021806,0.030726256983240222,0.030303030303030304,0.011627906976744186,0.029411764705882353,0.0196078431372549,0.15,0.06172839506172839,0.06451612903225806,0.09574468085106383,0.14285714285714285,0.047619047619047616,0.039473684210526314,,0.33766233766233766,0.5961538461538461,0.6595744680851063,0.3870967741935484,0.12337662337662338,0.10526315789473684,0.11764705882352941,,0.23376623376623376,0.2222222222222222,0.23529411764705882,0.625,0.07792207792207792,0.5833333333333334,0.5833333333333334,1.0,0.22727272727272727,0.42857142857142855,0.4411764705882353,0.9333333333333333,0.1875,1.0,0.0625,0.3125,0.8,0.75,0.2926829268292683,0.5833333333333334,0.0975609756097561,0.75,0.2682926829268293,0.5454545454545454,0.6428571428571429,0.42857142857142855,0.5148142857142859,0.46780333333333335,0.4996317073170732,0.08024691358024691,0.10434782608695652,0.02127659574468085,0.14285714285714285,0.30952380952380953,8.642056074766355,25.20212765957447,0.2958152958152958,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,True,,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,22546.0,376,-24.0,701,706,302,279,80,1407,32.0,46.0,13.0,19.0,15.0,22.0,24.0,71.0,6.0,17.0,,,,,,,,,,,,62.0,134,,,39.0,163,777,17.0,24.0,,,5.0,39.0,33.0,56,,,18.0,84.0,66.0,58.0,,,24.0,,,9.0,,12.0,4.0,16.0,3.0,1.0,7.0,2.0,3.0,36.0,5.0,31.0,16,54,9.0,79,37.0,116,3.0,8.0,4.0,4.0,13.0,1.0,5.0,11.0,,8.0,,3.0,24.0,2.0,11.0,26.0,3.0,38,1.0,3.0,3.0,45.0,,3.0,1.0,53.0,7.0,,,22.0,,8.0,23.0,16.0,6.0,23.0,13.0,84.0,302,4.0,8.0,0.532258064516129,0.66,,,,,,0.4626865671641791,0.7083333333333334,0.5892857142857143,0.4626865671641791,0.7083333333333334,0.5892857142857143,0.5191082802547771,0.6724137931034483,0.6363636363636364,,,0.06716417910447761,0.10869565217391304,0.056338028169014086,,,22.71016311166876,0.5416666666666666,0.32142857142857145,0.226890756302521,0.1225296442687747,0.17391304347826086,0.06944444444444445,0.21212121212121213,0.11076923076923077,0.16129032258064516,0.13861386138613863,0.07777777777777778,0.09615384615384616,,0.19480519480519481,0.25333333333333335,0.23255813953488372,0.17647058823529413,0.16666666666666666,0.047619047619047616,0.5652173913043478,0.34328358208955223,0.6956521739130435,0.7804878048780488,0.375,0.5298507462686567,0.3380281690140845,0.3582089552238806,0.625,0.12686567164179105,0.35294117647058826,0.35294117647058826,1.0,,,,,,,,,0.7916666666666666,0.6842105263157895,,,,,0.39285714285714285,0.6818181818181818,,,,,0.34328358208955223,,0.46634402985074624,0.5486,0.4838017857142857,0.1476510067114094,0.1476510067114094,,0.2392638036809816,0.5153374233128835,7.041791044776119,,0.43081312410841655,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,0.045454545454545456,,,,,,True,,
2561,1610612754,David West,David West,2561,IND,16710.0,278,-48.0,498,512,86,137,66,1010,14.0,34.0,2.0,6.0,3.0,8.0,15.0,36.0,22.0,45.0,,1.0,,,1.0,,1.0,,,,,51.0,115,,2.0,30.0,132,557,7.0,18.0,,,5.0,19.0,11.0,27,,1.0,10.0,32.0,58.0,44.0,,,4.0,1.0,,9.0,,10.0,4.0,14.0,3.0,1.0,5.0,,5.0,32.0,2.0,12.0,6,32,5.0,43,14.0,57,7.0,8.0,2.0,6.0,3.0,,3.0,6.0,,,,1.0,9.0,3.0,4.0,8.0,,23,2.0,3.0,3.0,32.0,,1.0,,42.0,2.0,,,17.0,,5.0,4.0,2.0,2.0,4.0,3.0,32.0,84,2.0,4.0,0.5686274509803921,0.5918367346938775,,,,,,0.4434782608695652,0.3888888888888889,0.4074074074074074,0.4358974358974359,0.3888888888888889,0.39285714285714285,0.48175182481751827,0.4318181818181818,0.47058823529411764,0.017094017094017096,,0.0782608695652174,0.11764705882352941,0.1388888888888889,,,25.34722222222222,0.3333333333333333,0.18518518518518517,0.1893491124260355,0.06,0.08823529411764706,0.029850746268656716,0.16033755274261605,0.052434456928838954,0.07936507936507936,0.06451612903225806,0.04,0.05,,0.28,0.10526315789473684,0.1728395061728395,0.09615384615384616,0.0625,0.12280701754385964,0.75,0.2905982905982906,0.4117647058823529,0.4666666666666667,0.42857142857142855,0.3076923076923077,0.4166666666666667,0.4838709677419355,0.3333333333333333,0.38461538461538464,0.4888888888888889,0.4888888888888889,0.8181818181818182,0.008547008547008548,,,,0.008547008547008548,,,,0.3333333333333333,0.3333333333333333,,,,,0.2857142857142857,0.375,0.03571428571428571,,,,0.3076923076923077,,0.45600170940170937,0.47008,0.4489446428571429,0.12878787878787878,0.13076923076923078,,0.14393939393939395,0.24242424242424243,9.861739130434787,23.549999999999997,0.17269076305220885,2.0,,,,,,,,,,4.0,,,,,,,True,,
201178,1610612754,Kyrylo Fesenko,Kyrylo Fesenko,201178,IND,287.0,5,,10,8,10,8,2,18,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1,,,3.0,3,10,,,,,,,,1,,,3.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,1,2,,3,,3,,,,,,,,,,,,,,,,1.0,,1,,,,2.0,,,,4.0,,,,2.0,,,,,,,,3.0,10,,,,,,,,,,,,,,,,0.5,,0.5,,,1.0,1.0,,,,25.0,,,0.6666666666666666,,1.0,,0.75,,,,,,,0.6666666666666666,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.4207,,0.4207,0.6666666666666666,0.6666666666666666,,,1.0,3.2,,1.0,,,,,,,,,,,,,,,,,,True,,
201965,1610612754,Jeff Ayres,Jeff Ayres,201965,IND,1613.0,27,28.0,55,50,30,33,10,105,2.0,4.0,1.0,2.0,,1.0,1.0,4.0,,,,,,,,,,,,,,3.0,8,,,,6,47,1.0,2.0,,,,2.0,,1,,,,,6.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,3.0,,1.0,4,5,1.0,10,1.0,11,,,,,,,,,,,,,,,,1.0,,3,,1.0,,,,,,,,,,,,,,,,,,,30,,,1.0,1.0,,,,,,0.375,0.5,,0.375,0.5,,0.375,0.5,,,,0.125,0.25,,,,12.307692307692307,,0.3333333333333333,0.29411764705882354,0.05263157894736842,0.5,,0.36,0.038461538461538464,,0.14285714285714285,,,,0.6666666666666666,0.25,0.2,0.5714285714285714,,,,0.5,0.5,0.6666666666666666,1.0,0.5,0.25,0.25,1.0,,,,,,,,,,,,,1.0,0.5,,,,,1.0,,,,,,0.5,,0.47985000000000005,0.5923,0.5003,,,,0.3333333333333333,,5.4125,,0.5454545454545454,,,,,,,,,,,,,1.0,,,,,True,,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,88331.0,1472,301.0,2832,2819,651,694,360,5651,87.0,165.0,19.0,36.0,23.0,39.0,48.0,126.0,59.0,146.0,17.0,60.0,6.0,4.0,14.0,71.0,169.0,6.0,16.0,15.0,40.0,194.0,437,88.0,229.0,176.0,828,2827,28.0,58.0,8.0,22.0,10.0,90.0,44.0,94,19.0,54.0,69.0,214.0,178.0,210.0,249.0,15.0,30.0,169.0,71.0,41.0,1.0,55.0,22.0,77.0,14.0,8.0,22.0,16.0,17.0,176.0,6.0,55.0,43,109,14.0,166,62.0,228,9.0,42.0,27.0,15.0,35.0,3.0,19.0,40.0,4.0,16.0,4.0,7.0,75.0,5.0,12.0,32.0,1.0,100,10.0,8.0,11.0,132.0,,4.0,6.0,201.0,15.0,1.0,17.0,72.0,2.0,26.0,27.0,18.0,7.0,30.0,15.0,207.0,632,11.0,17.0,0.4587628865979381,0.4972067039106145,0.9431818181818182,0.38427947598253276,0.36363636363636365,0.35185185185185186,0.38427947598253276,0.4439359267734554,0.4827586206896552,0.46808510638297873,0.4894894894894895,0.5,0.48986486486486486,0.542,0.5172413793103449,0.5769230769230769,0.34384384384384387,0.004366812227074236,0.09382151029748284,0.1696969696969697,0.09523809523809523,0.00684931506849315,,25.1754653646628,0.4666666666666667,0.18666666666666668,0.10177404295051354,0.052132701421800945,0.11528150134048257,0.02112676056338028,0.10526315789473684,0.04555638536221061,0.05187319884726225,0.06030150753768844,0.041935483870967745,0.010256410256410256,0.0449438202247191,0.08021390374331551,0.10163934426229508,0.12244897959183673,0.11152416356877323,0.125,0.026627218934911243,0.5,0.24774774774774774,0.5272727272727272,0.635036496350365,0.5977011494252874,0.1891891891891892,0.38095238095238093,0.42105263157894735,0.16666666666666666,0.21921921921921922,0.4041095890410959,0.4068965517241379,0.4915254237288136,0.09009009009009009,0.2833333333333333,0.288135593220339,0.9411764705882353,0.25375375375375375,0.42011834319526625,0.42011834319526625,0.9436619718309859,0.45,0.5277777777777778,0.075,0.2,0.375,1.0,0.2635135135135135,0.5897435897435898,0.0945945945945946,0.2857142857142857,0.2702702702702703,0.375,0.5915915915915916,0.42011834319526625,0.5088478947368422,0.5294442857142857,0.48970986394557825,0.10220994475138122,0.145748987854251,0.008695652173913044,0.10869565217391304,0.2584541062801932,9.187185354691074,24.987336244541485,0.2298728813559322,5.0,,,3.0,2.0,2.0,,0.016666666666666666,1.0,,,0.016666666666666666,0.2631578947368421,,2.0,0.3333333333333333,1.0,False,1.0,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,1329.0,22,1.0,46,42,25,25,6,88,,,,,,,,,,1.0,,,,,,,,,,,,,1,,,3.0,3,40,,,,,2.0,2.0,,1,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2,1,2.0,5,2.0,7,,2.0,2.0,,,,,,,,,,,,,3.0,,3,,,,2.0,,,,4.0,,,,2.0,,,,,,,,,25,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,5.769230769230769,,0.6666666666666666,0.08333333333333333,0.058823529411764705,0.25,0.25,0.15,0.09523809523809523,,0.16666666666666666,,,0.5,,0.5,,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4154,,0.4154,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,19.0,,0.5434782608695652,,,,,,,,,,,,,,,,,,False,,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,79275.0,1321,180.0,2542,2530,560,594,312,5072,61.0,117.0,1.0,3.0,10.0,25.0,22.0,69.0,53.0,112.0,12.0,27.0,4.0,4.0,10.0,14.0,41.0,2.0,5.0,2.0,12.0,136.0,298,26.0,68.0,92.0,442,2566,8.0,21.0,5.0,9.0,4.0,35.0,30.0,72,6.0,22.0,47.0,125.0,92.0,180.0,66.0,12.0,2.0,40.0,14.0,31.0,,157.0,42.0,199.0,31.0,11.0,64.0,35.0,58.0,440.0,5.0,15.0,36,73,2.0,111,20.0,131,4.0,35.0,22.0,13.0,48.0,5.0,30.0,25.0,7.0,18.0,1.0,2.0,73.0,4.0,11.0,41.0,2.0,66,3.0,,3.0,86.0,1.0,3.0,4.0,108.0,8.0,,6.0,33.0,,22.0,13.0,8.0,3.0,14.0,8.0,115.0,546,3.0,12.0,0.3382352941176471,0.34074074074074073,0.8461538461538461,0.38235294117647056,0.5555555555555556,0.2727272727272727,0.3880597014925373,0.4563758389261745,0.38095238095238093,0.4166666666666667,0.4781420765027322,0.5166666666666667,0.4148936170212766,0.5302663438256658,0.5303030303030303,0.5082644628099173,0.18579234972677597,,0.1040268456375839,0.20512820512820512,0.043478260869565216,0.03571428571428571,,16.60958904109589,0.6575342465753424,0.02666666666666667,0.07782515991471216,0.015873015873015872,0.1125,0.02032520325203252,0.08664546899841018,0.016792611251049538,0.012779552715654952,0.02535211267605634,0.007220216606498195,0.018867924528301886,0.022988505747126436,0.06097560975609756,0.06896551724137931,0.10028653295128939,0.10964912280701754,0.11956521739130435,0.023809523809523808,0.5714285714285714,0.319672131147541,0.5213675213675214,0.6559139784946236,0.4098360655737705,0.1885245901639344,0.3188405797101449,0.3333333333333333,0.2727272727272727,0.30601092896174864,0.4732142857142857,0.49074074074074076,0.2830188679245283,0.07377049180327869,0.4444444444444444,0.4444444444444444,1.0,0.11202185792349727,0.34146341463414637,0.34146341463414637,0.7142857142857143,0.1,0.3333333333333333,0.13333333333333333,0.16666666666666666,0.4,1.0,0.26595744680851063,0.4,0.10638297872340426,0.4,0.1276595744680851,0.16666666666666666,0.505464480874317,0.35,0.5118690410958903,0.4620944444444444,0.4802913978494624,0.08439897698209718,0.1021671826625387,,0.07918552036199095,0.2828054298642534,9.5258389261745,25.03676470588235,0.22029897718332023,7.0,,1.0,1.0,1.0,2.0,,,,,1.0,,,,3.0,0.75,1.0,False,,
202331,1610612754,Paul George,Paul George,202331,IND,89671.0,1495,253.0,2877,2858,644,663,368,5735,103.0,172.0,14.0,29.0,31.0,43.0,17.0,56.0,21.0,83.0,13.0,47.0,6.0,1.0,5.0,52.0,120.0,8.0,18.0,11.0,30.0,141.0,311,65.0,167.0,105.0,582,2880,17.0,42.0,11.0,24.0,14.0,81.0,39.0,70,12.0,35.0,43.0,157.0,132.0,150.0,162.0,33.0,20.0,120.0,52.0,43.0,,96.0,34.0,130.0,22.0,12.0,53.0,13.0,30.0,294.0,10.0,35.0,64,178,11.0,253,46.0,299,6.0,80.0,51.0,29.0,48.0,16.0,30.0,45.0,1.0,18.0,2.0,5.0,93.0,5.0,16.0,88.0,5.0,147,8.0,2.0,8.0,115.0,7.0,3.0,4.0,127.0,8.0,,,51.0,1.0,15.0,25.0,15.0,6.0,28.0,19.0,152.0,626,10.0,11.0,0.46808510638297873,0.5038167938931297,0.8307692307692308,0.38922155688622756,0.4583333333333333,0.34285714285714286,0.38922155688622756,0.4533762057877814,0.40476190476190477,0.5571428571428572,0.4989539748953975,0.5075757575757576,0.5428571428571428,0.5418994413407822,0.5547945205479452,0.6085271317829457,0.3493723849372385,,0.1382636655948553,0.16279069767441862,0.21428571428571427,0.03614457831325301,,18.97590361445783,0.5161290322580645,0.14102564102564102,0.166044776119403,0.03280224929709466,0.1679790026246719,0.033783783783783786,0.16655196145905024,0.03301540719002201,0.0443213296398892,0.02481389578163772,0.0297029702970297,0.03431372549019608,0.03260869565217391,0.128686327077748,0.13898305084745763,0.2202970297029703,0.14545454545454545,0.22641509433962265,0.026905829596412557,0.6785714285714286,0.3598326359832636,0.5988372093023255,0.7152777777777778,0.47572815533980584,0.11715481171548117,0.30357142857142855,0.38636363636363635,0.29411764705882354,0.17364016736401675,0.25301204819277107,0.2625,0.5714285714285714,0.09832635983263599,0.2765957446808511,0.2765957446808511,1.0,0.2510460251046025,0.43333333333333335,0.43333333333333335,0.7884615384615384,0.4393939393939394,0.4827586206896552,0.09090909090909091,0.2727272727272727,0.4444444444444444,1.0,0.4095238095238095,0.7209302325581395,0.047619047619047616,0.2,0.2857142857142857,0.36666666666666664,0.7092050209205021,0.43333333333333335,0.547565690376569,0.5286868852459017,0.5529285714285714,0.09961685823754789,0.1440677966101695,0.005952380952380952,0.13917525773195877,0.2697594501718213,7.372668810289388,25.062874251497007,0.22384428223844283,13.0,1.0,,3.0,3.0,4.0,2.0,,1.0,1.0,,0.015625,0.14285714285714285,,3.0,0.5,1.0,False,,
2561,1610612754,David West,David West,2561,IND,98766.0,1646,267.0,3155,3137,729,763,409,6292,108.0,171.0,28.0,54.0,21.0,33.0,100.0,245.0,88.0,176.0,1.0,2.0,,1.0,1.0,1.0,5.0,,,1.0,4.0,296.0,592,2.0,7.0,112.0,710,3170,38.0,81.0,,,26.0,102.0,51.0,108,2.0,5.0,45.0,153.0,314.0,278.0,6.0,,40.0,4.0,1.0,25.0,,84.0,42.0,126.0,32.0,10.0,46.0,23.0,15.0,294.0,23.0,77.0,56,196,20.0,272,104.0,376,26.0,44.0,27.0,17.0,39.0,13.0,15.0,45.0,5.0,24.0,1.0,7.0,84.0,7.0,17.0,58.0,3.0,137,3.0,17.0,10.0,133.0,1.0,8.0,3.0,134.0,12.0,,,61.0,,12.0,39.0,27.0,12.0,42.0,25.0,153.0,714,10.0,11.0,0.5304054054054054,0.5688405797101449,1.0,0.2857142857142857,,0.4,0.3333333333333333,0.5,0.4691358024691358,0.4722222222222222,0.4991652754590985,0.4691358024691358,0.4778761061946903,0.5378787878787878,0.5425531914893617,0.5543478260869565,0.011686143572621035,,0.04222972972972973,0.06432748538011696,0.053061224489795916,0.005681818181818182,,20.366821790309334,0.4642857142857143,0.2127659574468085,0.16610169491525423,0.0650887573964497,0.13793103448275862,0.07142857142857142,0.15889029003783103,0.0664451827242525,0.07088607594936709,0.06711409395973154,0.05571847507331378,0.06074766355140187,0.09259259259259259,0.1608910891089109,0.16516516516516516,0.17155756207674944,0.14285714285714285,0.125,0.09558823529411764,0.5952380952380952,0.2854757929883139,0.631578947368421,0.675,0.4074074074074074,0.4090150250417362,0.40816326530612246,0.43103448275862066,0.3,0.2938230383973289,0.5,0.5028571428571429,0.9431818181818182,0.00333889816360601,0.5,0.5,1.0,0.008347245409015025,0.2,0.2,1.0,0.6666666666666666,0.5185185185185185,,,,,0.2920353982300885,0.6363636363636364,0.008849557522123894,1.0,0.035398230088495575,0.25,0.29716193656093487,0.25,0.45337165551839453,0.5028078125,0.4285910714285715,0.0941358024691358,0.09516380655226209,,0.14366197183098592,0.21549295774647886,9.11689189189189,31.785714285714285,0.23106180665610143,4.0,4.0,1.0,3.0,2.0,,,,4.0,,4.0,0.056338028169014086,0.17857142857142858,,,,,False,1.0,
201985,1610612754,AJ Price,AJ Price,201985,IND,7233.0,121,-5.0,238,233,110,103,37,471,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,12.0,,,,,,6.0,17.0,,,4.0,9.0,8.0,18,6.0,17.0,6.0,40,246,2.0,3.0,,,1.0,5.0,3.0,10,4.0,9.0,5.0,23.0,2.0,14.0,9.0,9.0,,17.0,6.0,1.0,,16.0,3.0,19.0,1.0,2.0,7.0,3.0,6.0,41.0,,3.0,4,6,,10,3.0,13,,4.0,,4.0,5.0,,4.0,2.0,,1.0,,,7.0,,5.0,3.0,,7,,1.0,1.0,8.0,,,,6.0,1.0,,1.0,2.0,,1.0,,,,,,23.0,109,,1.0,0.125,0.125,0.5,0.35294117647058826,,0.4444444444444444,0.35294117647058826,0.4444444444444444,0.6666666666666666,0.3,0.4857142857142857,0.6666666666666666,0.47368421052631576,0.527027027027027,0.8333333333333334,0.5238095238095238,0.4857142857142857,,0.05555555555555555,0.3333333333333333,,,,15.658362989323843,0.7142857142857143,,0.07894736842105263,0.03260869565217391,0.16666666666666666,,0.1,0.025423728813559324,0.030303030303030304,0.045454545454545456,0.02702702702702703,,,0.05,0.09523809523809523,0.08571428571428572,0.2,,,,0.08571428571428572,0.3333333333333333,0.5,,0.08571428571428572,0.6666666666666666,0.6666666666666666,,0.34285714285714286,0.4166666666666667,0.4166666666666667,0.2,,,,,0.4857142857142857,0.35294117647058826,0.35294117647058826,0.5,0.3333333333333333,1.0,,,,,0.10526315789473684,0.5,,,0.47368421052631576,0.4444444444444444,0.5714285714285714,0.35294117647058826,0.4535441176470588,0.4811,0.45263055555555554,0.05555555555555555,0.10526315789473684,,0.125,0.575,13.127777777777776,26.52352941176471,0.46218487394957986,1.0,,,,,,,,,,,,,,,,,False,,
200811,1610612754,Lou Amundson,Lou Amundson,200811,IND,8251.0,138,-21.0,266,269,106,122,44,535,18.0,28.0,6.0,12.0,3.0,7.0,1.0,6.0,,5.0,,,,,,,,,,,,19.0,39,,,12.0,50,297,6.0,13.0,,,3.0,15.0,4.0,16,,,10.0,18.0,30.0,8.0,,,6.0,,,5.0,,2.0,3.0,5.0,3.0,,2.0,,,13.0,3.0,12.0,6,13,9.0,28,15.0,43,,4.0,2.0,2.0,2.0,1.0,2.0,6.0,1.0,,,1.0,8.0,,3.0,14.0,,20,,,1.0,18.0,1.0,3.0,,27.0,1.0,,,10.0,,4.0,5.0,2.0,3.0,5.0,2.0,18.0,105,2.0,3.0,0.7894736842105263,0.9375,,,,,,0.48717948717948717,0.46153846153846156,0.25,0.48717948717948717,0.46153846153846156,0.25,0.4807692307692308,0.4411764705882353,0.3333333333333333,,,0.1282051282051282,0.07142857142857142,0.5,,,19.047619047619047,0.25,0.5294117647058824,0.1566265060240964,0.11764705882352941,0.1875,0.11538461538461539,0.16521739130434782,0.1171875,0.15625,0.04,0.13333333333333333,0.14285714285714285,,0.14285714285714285,0.13793103448275862,0.18181818181818182,0.22727272727272727,0.1,,0.4,0.717948717948718,0.6428571428571429,0.6923076923076923,0.7777777777777778,0.15384615384615385,0.16666666666666666,0.3333333333333333,1.0,0.1282051282051282,,,,,,,,,,,,0.9230769230769231,0.5,,,,,0.4375,0.42857142857142855,,,,,0.717948717948718,,0.5345846153846154,0.5491636363636364,0.46533125000000003,0.20833333333333334,0.20833333333333334,,0.3,0.36,4.371794871794871,,0.39849624060150374,,,,,,,,,,,,,0.5,,,,,False,,
