EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveMakes,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Arc3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,on
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,35788.0,596,1.0,1198,1205,330,319,163,2403,54.0,85.0,2.0,3.0,15.0,24.0,20.0,37.0,11.0,39.0,1.0,5.0,,,,1.0,12.0,40.0,3.0,8.0,3.0,9.0,85.0,161.0,13.0,45.0,55.0,264.0,1279,5.0,11.0,3.0,8.0,4.0,23.0,20.0,38.0,3.0,10.0,37.0,86.0,42.0,128.0,33.0,6.0,2.0,,40.0,12.0,26.0,89,31.0,120,14.0,17.0,61.0,14.0,14.0,271,3.0,8.0,,16.0,36.0,1.0,53.0,11.0,64.0,2.0,24.0,12.0,12.0,26.0,6.0,21.0,15.0,2.0,5.0,1.0,41.0,1.0,10.0,11.0,1.0,32.0,1.0,2.0,3.0,57.0,,3.0,7.0,71.0,,21.0,14.0,2.0,1.0,1.0,2.0,1.0,,,83.0,328,2.0,11.0,0.24705882352941178,0.25,0.8461538461538461,0.28888888888888886,0.375,0.3,0.28888888888888886,0.5279503105590062,0.45454545454545453,0.5263157894736842,0.5072815533980582,0.5,0.5104166666666666,0.5456431535269709,0.5,0.6159420289855072,0.21844660194174756,0.16149068322981366,0.24705882352941178,0.13513513513513514,20.230381569474442,0.6341463414634146,0.03225806451612903,,0.10198300283286119,0.020253164556962026,0.09302325581395349,0.017341040462427744,0.09904761904761905,0.01936619718309859,0.01507537688442211,,0.05154639175257732,0.027522935779816515,,0.11267605633802817,0.05319148936170213,0.1282051282051282,0.09090909090909091,0.09803921568627451,0.02531645569620253,0.5,0.41262135922330095,0.6352941176470588,0.84375,0.3888888888888889,0.1796116504854369,0.5405405405405406,0.625,,0.18932038834951456,0.28205128205128205,0.28205128205128205,,0.024271844660194174,0.2,0.2,1.0,0.1941747572815534,0.3,0.3,0.8333333333333334,0.15789473684210525,0.6666666666666666,,,,,0.42105263157894735,0.375,1.0,0.5,0.625,0.020833333333333332,,0.1875,0.3333333333333333,0.6310679611650486,0.3,0.5360250000000001,0.4937192307692308,0.5333374999999999,0.09251101321585903,0.11538461538461539,0.08712121212121213,0.32575757575757575,7.319875776397514,25.157777777777785,0.27545909849749584,,1.0,,1.0,,,,,,,,,,,,,,,,True
202389,1610612743,Timofey Mozgov,Timofey Mozgov,202389,DEN,13609.0,227,-24.0,454,452,104,113,64,906,25.0,46.0,8.0,17.0,8.0,13.0,6.0,13.0,3.0,11.0,,,,,,,,,,,,,34.0,70.0,,,18.0,86.0,497,10.0,20.0,,,3.0,23.0,8.0,16.0,,,3.0,19.0,46.0,22.0,,,8.0,,,,5.0,2,,2,,,,2.0,,4,8.0,20.0,,11.0,24.0,4.0,39.0,28.0,67.0,4.0,7.0,4.0,3.0,7.0,2.0,6.0,11.0,,1.0,1.0,18.0,2.0,4.0,19.0,2.0,29.0,,2.0,3.0,16.0,,1.0,1.0,22.0,2.0,12.0,,13.0,9.0,4.0,13.0,7.0,2.0,2.0,19.0,104,,,0.6764705882352942,0.7666666666666667,,,,,,0.4857142857142857,0.5,0.5,0.4857142857142857,0.5,0.5,0.5375,0.5,0.5277777777777778,,0.07142857142857142,0.10869565217391304,,18.352059925093634,0.3888888888888889,0.4,,0.15789473684210525,0.11904761904761904,0.1774193548387097,0.14814814814814814,0.16355140186915887,0.12612612612612611,0.18055555555555555,0.09803921568627451,0.044444444444444446,0.13793103448275862,0.16,0.14516129032258066,0.15151515151515152,0.17543859649122806,0.18604651162790697,0.15789473684210525,0.12903225806451613,0.5384615384615384,0.6571428571428571,0.5434782608695652,0.6097560975609756,0.64,0.18571428571428572,0.46153846153846156,0.46153846153846156,1.0,0.15714285714285714,0.2727272727272727,0.2727272727272727,0.3333333333333333,,,,,,,,,0.85,0.47058823529411764,0.25,,,,,,,0.8125,0.6153846153846154,,,,,0.6571428571428571,,0.5670357142857142,0.5422,0.6005125,0.15,0.15,0.26744186046511625,0.22093023255813954,5.265714285714286,,0.2290748898678414,,1.0,,,,,,,,,,,,,,,2.0,,,True
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,12786.0,213,-20.0,427,433,151,128,61,860,20.0,29.0,9.0,14.0,6.0,7.0,,1.0,2.0,8.0,,,,,,,,,,,,,22.0,38.0,,,17.0,61.0,469,9.0,15.0,,,6.0,24.0,6.0,11.0,,,10.0,22.0,26.0,18.0,,,14.0,,,,3.0,3,1.0,4,1.0,,2.0,1.0,,9,3.0,19.0,1.0,11.0,24.0,3.0,38.0,23.0,61.0,1.0,11.0,8.0,3.0,3.0,,1.0,5.0,2.0,2.0,1.0,8.0,,1.0,18.0,1.0,25.0,,1.0,2.0,25.0,5.0,1.0,,31.0,1.0,11.0,5.0,18.0,11.0,7.0,18.0,9.0,,1.0,22.0,151,1.0,5.0,0.5909090909090909,0.8666666666666667,,,,,,0.5789473684210527,0.6,0.5454545454545454,0.5789473684210527,0.6,0.5454545454545454,0.5754716981132075,0.6666666666666666,0.55,,0.07894736842105263,0.10344827586206896,,12.07920792079208,0.375,0.3,0.05,0.16666666666666666,0.12751677852348994,0.2037037037037037,0.057692307692307696,0.17676767676767677,0.10945273631840796,0.13414634146341464,0.09090909090909091,0.14705882352941177,0.05714285714285714,0.058823529411764705,0.12280701754385964,0.2564102564102564,0.14583333333333334,0.125,0.3181818181818182,0.07692307692307693,0.5,0.7631578947368421,0.6896551724137931,0.7692307692307693,0.6,0.02631578947368421,,,,0.21052631578947367,0.25,0.25,0.5,,,,,,,,,0.9333333333333333,0.6428571428571429,0.1111111111111111,,,,,,,0.6363636363636364,0.8571428571428571,,,,,0.7631578947368421,,0.5655131578947369,0.573242857142857,0.5150272727272728,0.22916666666666666,0.22916666666666666,0.39344262295081966,0.36065573770491804,5.352631578947368,,0.35362997658079626,,,2.0,,,,,,,,,,,,,1.0,,,,True
2403,1610612743,Nene,Nene,2403,DEN,11098.0,185,12.0,368,381,115,72,43,749,23.0,37.0,2.0,2.0,5.0,6.0,3.0,10.0,3.0,11.0,,,,,,,,,,,,,29.0,58.0,,,19.0,77.0,382,3.0,5.0,,,3.0,9.0,7.0,11.0,,,6.0,20.0,42.0,16.0,,,2.0,,,,5.0,19,2.0,21,2.0,,17.0,,2.0,44,2.0,6.0,1.0,12.0,25.0,1.0,38.0,9.0,47.0,1.0,8.0,6.0,2.0,10.0,3.0,6.0,8.0,1.0,4.0,1.0,18.0,2.0,1.0,5.0,2.0,12.0,,1.0,2.0,34.0,3.0,3.0,2.0,33.0,3.0,17.0,1.0,8.0,7.0,1.0,9.0,4.0,,,20.0,115,1.0,1.0,0.7241379310344828,0.75,,,,,,0.5,0.6,0.6363636363636364,0.5,0.6,0.6363636363636364,0.5273972602739726,0.5,0.5882352941176471,,0.08620689655172414,0.13513513513513514,,21.927710843373493,0.5555555555555556,0.14285714285714285,0.05263157894736842,0.21739130434782608,0.061224489795918366,0.23529411764705882,0.038461538461538464,0.22289156626506024,0.05333333333333334,0.07547169811320754,0.045454545454545456,0.043478260869565216,0.0625,,0.13157894736842105,0.32142857142857145,0.22448979591836735,0.2857142857142857,0.125,0.041666666666666664,0.4444444444444444,0.6379310344827587,0.6216216216216216,0.71875,0.7391304347826086,0.1724137931034483,0.3,0.3,0.6666666666666666,0.1896551724137931,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,,,,,,,0.4,1.0,0.5,,,,,,,0.5454545454545454,0.8333333333333334,,,,,0.6379310344827587,,0.5599310344827586,0.42992500000000006,0.5746454545454545,0.2361111111111111,0.2361111111111111,0.11688311688311688,0.2597402597402597,5.629310344827586,,0.3125,,,2.0,,1.0,,,,,,,,,,,,1.0,,1.0,True
202706,1610612743,Jordan Hamilton,Jordan Hamilton,202706,DEN,7029.0,117,21.0,239,242,109,117,35,481,9.0,12.0,3.0,3.0,5.0,7.0,6.0,18.0,1.0,3.0,1.0,4.0,,1.0,,1.0,8.0,16.0,1.0,2.0,4.0,7.0,16.0,33.0,9.0,20.0,2.0,61.0,255,3.0,7.0,1.0,3.0,,9.0,8.0,16.0,4.0,8.0,,28.0,14.0,18.0,24.0,3.0,4.0,,16.0,8.0,,5,2.0,7,,2.0,4.0,1.0,,16,1.0,5.0,1.0,12.0,14.0,2.0,28.0,7.0,35.0,4.0,2.0,,2.0,5.0,2.0,2.0,6.0,1.0,3.0,1.0,11.0,1.0,7.0,5.0,1.0,8.0,2.0,,,2.0,,,,2.0,,1.0,,2.0,1.0,1.0,2.0,1.0,,,28.0,109,,,0.4375,0.5,0.8888888888888888,0.45,0.3333333333333333,0.5,0.45,0.48484848484848486,0.42857142857142855,0.5,0.5566037735849056,0.45,0.5833333333333334,0.5648148148148148,0.45,0.5833333333333334,0.37735849056603776,,,,23.131672597864767,0.45454545454545453,0.15384615384615385,0.16666666666666666,0.175,0.06756756756756757,0.3076923076923077,0.041666666666666664,0.2184873949579832,0.061224489795918366,,0.17857142857142858,,,0.125,0.17142857142857143,0.3157894736842105,0.07692307692307693,0.32,0.2857142857142857,0.14285714285714285,0.5,0.22641509433962265,0.75,0.75,0.6666666666666666,0.33962264150943394,0.3333333333333333,0.3333333333333333,,0.05660377358490566,0.3333333333333333,0.3333333333333333,1.0,0.07547169811320754,0.25,0.25,1.0,0.3018867924528302,0.5,0.5,0.875,0.3,1.0,0.3333333333333333,0.1,,,0.2,0.5,1.0,0.2916666666666667,0.7142857142857143,0.041666666666666664,,0.2916666666666667,0.5714285714285714,0.6037735849056604,0.5,0.5110773584905661,0.54581875,0.5158,0.018518518518518517,0.029411764705882353,0.14754098360655737,0.45901639344262296,6.648484848484849,25.199999999999996,0.4560669456066946,,,,,,,,,,,,,,,,,,,,True
202933,1610612743,Julyan Stone,Julyan Stone,202933,DEN,6361.0,106,43.0,218,214,92,106,41,432,1.0,1.0,1.0,1.0,,,5.0,8.0,1.0,2.0,1.0,1.0,,,,,1.0,3.0,,1.0,1.0,1.0,7.0,11.0,2.0,4.0,4.0,24.0,218,1.0,3.0,,1.0,2.0,4.0,3.0,6.0,1.0,1.0,1.0,10.0,2.0,12.0,6.0,,,,3.0,1.0,2.0,19,4.0,23,3.0,1.0,17.0,1.0,1.0,50,1.0,,1.0,3.0,5.0,,8.0,2.0,10.0,,4.0,3.0,1.0,4.0,1.0,2.0,5.0,2.0,2.0,,9.0,,4.0,5.0,,11.0,,,2.0,7.0,,,1.0,7.0,1.0,3.0,1.0,5.0,2.0,3.0,5.0,4.0,,,9.0,88,2.0,,0.14285714285714285,0.14285714285714285,1.0,0.5,,1.0,0.5,0.6363636363636364,0.3333333333333333,0.5,0.6666666666666666,0.25,0.6428571428571429,0.6666666666666666,0.4,0.625,0.26666666666666666,0.18181818181818182,,0.25,10.112359550561798,0.4444444444444444,,0.09090909090909091,0.07352941176470588,,0.08571428571428572,0.045454545454545456,0.07766990291262135,0.010752688172043012,,,,,0.14285714285714285,0.14814814814814814,0.0625,,0.08,0.1,,0.8,0.06666666666666667,1.0,1.0,,0.5333333333333333,0.625,0.8333333333333334,,0.13333333333333333,0.5,0.5,1.0,0.06666666666666667,1.0,1.0,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,,,,,0.25,,,,,,,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.4473466666666666,0.543175,0.4070928571428571,0.17647058823529413,0.23076923076923078,0.16666666666666666,0.4166666666666667,8.727272727272727,24.9,0.42201834862385323,,,,,,,,,,,,,,,,,,,,True
201960,1610612743,DeMarre Carroll,DeMarre Carroll,201960,DEN,914.0,15,-3.0,36,36,36,13,3,72,2.0,2.0,,,2.0,2.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,6.0,6.0,,,,12.0,35,,,,,,,6.0,6.0,,,,12.0,4.0,8.0,,,,,,,,1,1.0,2,1.0,,,1.0,,5,,,,2.0,1.0,,3.0,,3.0,,,,,1.0,,1.0,1.0,,,,2.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,12.0,36,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,20.51282051282051,0.5,,,0.1,,0.3333333333333333,,0.1875,,,,,,,0.2,,,0.4,,,,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,1.0,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,0.3333333333333333,,0.42591666666666667,,0.42591666666666667,,,,1.0,8.366666666666667,,1.0,,,,,,,,,,,,,,,,,,,,True
1733,1610612743,Al Harrington,Al Harrington,1733,DEN,59335.0,989,137.0,1915,1907,720,568,206,3822,93.0,151.0,14.0,24.0,36.0,60.0,12.0,33.0,17.0,44.0,20.0,51.0,2.0,2.0,6.0,20.0,28.0,111.0,2.0,8.0,11.0,44.0,122.0,228.0,48.0,162.0,74.0,462.0,1988,17.0,33.0,4.0,10.0,7.0,53.0,50.0,91.0,17.0,64.0,32.0,183.0,154.0,90.0,141.0,3.0,14.0,1.0,110.0,28.0,22.0,31,21.0,52,12.0,9.0,21.0,6.0,4.0,125,8.0,26.0,4.0,48.0,119.0,20.0,187.0,38.0,225.0,12.0,33.0,14.0,19.0,28.0,10.0,13.0,34.0,3.0,15.0,4.0,62.0,3.0,20.0,41.0,5.0,104.0,2.0,15.0,13.0,79.0,9.0,6.0,7.0,111.0,5.0,46.0,12.0,8.0,6.0,2.0,8.0,5.0,1.0,3.0,183.0,714,7.0,11.0,0.6311475409836066,0.6695652173913044,0.9791666666666666,0.2962962962962963,0.4,0.265625,0.2981366459627329,0.5350877192982456,0.5151515151515151,0.5494505494505495,0.49743589743589745,0.5348837209302325,0.4870967741935484,0.5214446952595937,0.5408163265306123,0.5228571428571429,0.4153846153846154,0.09649122807017543,0.12582781456953643,0.06060606060606061,23.368810735770477,0.45161290322580644,0.40816326530612246,0.05714285714285714,0.1856474258970359,0.04727272727272727,0.17518248175182483,0.027491408934707903,0.1825136612021858,0.04042806183115339,0.060836501901140684,0.0410958904109589,0.028368794326241134,0.024630541871921183,0.03409090909090909,0.24378109452736318,0.15606936416184972,0.16104868913857678,0.17989417989417988,0.16470588235294117,0.06315789473684211,0.625,0.3871794871794872,0.6158940397350994,0.7045454545454546,0.6559139784946236,0.08461538461538462,0.36363636363636365,0.3870967741935484,0.25,0.11282051282051282,0.38636363636363635,0.3953488372093023,0.7647058823529411,0.13076923076923078,0.39215686274509803,0.39215686274509803,0.95,0.2846153846153846,0.25225225225225223,0.25688073394495414,1.0,0.5581395348837209,0.5833333333333334,0.2857142857142857,0.046511627906976744,1.0,0.5,0.18604651162790697,0.25,1.0,0.3870967741935484,0.6,0.12903225806451613,0.3,0.2838709677419355,0.25,0.8025641025641026,0.2545454545454545,0.5504289948453606,0.5273971428571429,0.5477251633986927,0.10672853828306264,0.17100371747211895,0.11471861471861472,0.3961038961038961,5.986403508771933,25.22407407407407,0.37597911227154046,,,2.0,,,,,0.022727272727272728,2.0,,0.012345679012345678,,,,0.018018018018018018,,,,,False
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,64107.0,1068,189.0,2045,2035,738,565,215,4080,76.0,122.0,9.0,11.0,23.0,41.0,39.0,91.0,18.0,52.0,3.0,15.0,,1.0,1.0,8.0,11.0,35.0,,6.0,3.0,13.0,133.0,265.0,14.0,50.0,73.0,381.0,2134,19.0,31.0,,7.0,6.0,44.0,40.0,83.0,4.0,21.0,31.0,123.0,76.0,190.0,33.0,9.0,10.0,2.0,33.0,11.0,26.0,179,43.0,222,29.0,14.0,147.0,12.0,20.0,487,1.0,25.0,1.0,28.0,74.0,,102.0,27.0,129.0,6.0,34.0,16.0,18.0,57.0,12.0,44.0,34.0,7.0,13.0,5.0,91.0,4.0,26.0,23.0,4.0,77.0,1.0,2.0,5.0,83.0,6.0,7.0,5.0,92.0,6.0,38.0,10.0,6.0,5.0,1.0,6.0,1.0,,7.0,123.0,731,8.0,9.0,0.2857142857142857,0.296875,0.7857142857142857,0.28,,0.19047619047619047,0.2916666666666667,0.5018867924528302,0.6129032258064516,0.4819277108433735,0.4888888888888889,0.5,0.4423076923076923,0.530812324929972,0.524390243902439,0.5040983606557377,0.15873015873015872,0.09811320754716982,0.13114754098360656,0.10989010989010989,19.375812743823147,0.6263736263736264,,0.013888888888888888,0.10850439882697947,0.042662116040955635,0.0880503144654088,0.003484320557491289,0.102,0.029782359679266894,0.030303030303030304,0.07096774193548387,0.03592814371257485,0.005,,0.0947867298578199,0.11398963730569948,0.11510791366906475,0.08888888888888889,0.08602150537634409,0.04411764705882353,0.16666666666666666,0.3873015873015873,0.6229508196721312,0.7169811320754716,0.40789473684210525,0.28888888888888886,0.42857142857142855,0.48148148148148145,0.1282051282051282,0.16507936507936508,0.34615384615384615,0.34615384615384615,0.1111111111111111,0.047619047619047616,0.2,0.2,1.0,0.1111111111111111,0.3142857142857143,0.3235294117647059,0.7272727272727273,0.2894736842105263,0.8181818181818182,0.2222222222222222,0.02631578947368421,,,0.15789473684210525,,,0.3942307692307692,0.5609756097560976,0.07692307692307693,0.125,0.125,0.23076923076923078,0.546031746031746,0.3333333333333333,0.4989920127795524,0.4759683333333334,0.5002606796116503,0.10951008645533142,0.12794612794612795,0.11548556430446194,0.3228346456692913,7.037735849056604,26.672000000000004,0.360880195599022,,2.0,4.0,2.0,,,,,1.0,,0.02,,,,0.02857142857142857,,,,,False
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,9798.0,163,,315,315,81,69,38,630,12.0,16.0,3.0,3.0,5.0,6.0,3.0,8.0,4.0,24.0,,1.0,,,,,2.0,4.0,,,,,19.0,48.0,2.0,5.0,8.0,52.0,356,4.0,6.0,,,,8.0,6.0,12.0,,,1.0,13.0,10.0,28.0,6.0,,4.0,,4.0,2.0,3.0,6,6.0,12,5.0,1.0,2.0,2.0,2.0,30,,5.0,,4.0,20.0,3.0,27.0,5.0,32.0,1.0,4.0,,4.0,8.0,,6.0,7.0,1.0,2.0,2.0,15.0,,6.0,7.0,,14.0,1.0,,2.0,7.0,1.0,1.0,,9.0,1.0,4.0,1.0,5.0,3.0,2.0,5.0,5.0,,,13.0,81,1.0,1.0,0.2631578947368421,0.29411764705882354,1.0,0.4,,,0.4,0.3958333333333333,0.6666666666666666,0.5,0.41509433962264153,0.6666666666666666,0.5,0.45614035087719296,0.6666666666666666,0.5,0.09433962264150944,0.0625,0.0625,0.25,19.94459833795014,0.5333333333333333,0.25,,0.1724137931034483,0.05154639175257732,0.13333333333333333,,0.1643835616438356,0.04,0.030303030303030304,0.1,0.029411764705882353,,,0.1,0.16666666666666666,0.21428571428571427,0.13333333333333333,0.13333333333333333,0.034482758620689655,1.0,0.3018867924528302,0.75,0.8,0.25,0.1509433962264151,0.375,0.5,,0.4528301886792453,0.16666666666666666,0.16666666666666666,0.5,0.018867924528301886,,,,0.07547169811320754,0.5,0.5,1.0,0.5,1.0,,,,,,,,0.5,0.8333333333333334,,,,,0.39622641509433965,0.5,0.49406132075471704,0.51714,0.5494583333333334,0.07142857142857142,0.0784313725490196,0.15384615384615385,0.25,10.55625,25.1,0.2571428571428571,,,,,,,,,,,,,,,,,,,,False
201167,1610612743,Arron Afflalo,Arron Afflalo,201167,DEN,84740.0,1412,17.0,2737,2717,702,559,324,5454,85.0,131.0,3.0,9.0,29.0,41.0,32.0,90.0,39.0,100.0,31.0,75.0,1.0,4.0,9.0,22.0,29.0,77.0,1.0,8.0,5.0,18.0,156.0,321.0,60.0,152.0,129.0,621.0,2943,10.0,28.0,2.0,12.0,17.0,43.0,44.0,80.0,14.0,40.0,41.0,171.0,212.0,100.0,177.0,3.0,,,77.0,29.0,38.0,53,41.0,94,31.0,10.0,38.0,6.0,9.0,229,6.0,19.0,,28.0,67.0,8.0,103.0,25.0,128.0,5.0,25.0,22.0,3.0,18.0,6.0,9.0,36.0,6.0,9.0,12.0,54.0,6.0,9.0,49.0,4.0,83.0,1.0,3.0,8.0,102.0,3.0,5.0,8.0,162.0,14.0,62.0,12.0,9.0,7.0,2.0,9.0,4.0,,2.0,169.0,696,5.0,10.0,0.6794871794871795,0.6794871794871795,0.9833333333333333,0.39473684210526316,0.16666666666666666,0.35,0.39473684210526316,0.48598130841121495,0.35714285714285715,0.55,0.5200845665961945,0.325,0.5416666666666666,0.5626168224299065,0.41836734693877553,0.5921985815602837,0.321353065539112,0.11838006230529595,0.16030534351145037,0.17777777777777778,18.793873643905552,0.3333333333333333,0.10526315789473684,,0.07045215562565721,0.02161547212741752,0.0784313725490196,0.016483516483516484,0.07262996941896024,0.02011263073209976,0.026595744680851064,0.01984126984126984,0.01593625498007968,0.023255813953488372,,0.0472972972972973,0.04868913857677903,0.10309278350515463,0.08130081300813008,0.07207207207207207,0.023255813953488372,0.4444444444444444,0.2769556025369979,0.648854961832061,0.7727272727272727,0.7176470588235294,0.19027484143763213,0.35555555555555557,0.43243243243243246,0.53125,0.21141649048625794,0.39,0.3939393939393939,0.717948717948718,0.15856236786469344,0.41333333333333333,0.41333333333333333,1.0,0.16279069767441862,0.37662337662337664,0.38666666666666666,0.9655172413793104,0.225,0.3333333333333333,,0.1,0.25,1.0,0.2,0.125,1.0,0.3416666666666667,0.7073170731707317,0.18333333333333332,0.4090909090909091,0.15,0.2777777777777778,0.5983086680761099,0.37662337662337664,0.5360379237288134,0.48873823529411764,0.5557599999999999,0.12237093690248566,0.16802168021680217,0.06924315619967794,0.2753623188405797,8.938940809968848,24.286842105263148,0.2564852027767629,,1.0,,22.0,,,,0.01,2.0,2.0,0.013157894736842105,,0.012987012987012988,,0.025974025974025976,,,,,False
