EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,FG2M,FG2A,FtPoints,Points,PtsUnassisted2s,FTOffRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Fg2Pct,EfgPct,TsPct,Usage,DefFTReboundPct,OffFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefShortMidRangeReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,DefensiveGoaltends,DefAtRimReboundPct,ShortMidRangeFGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,ShortMidRangeFrequency,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,AtRimPctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls,HeaveMakes
202337,1610612757,Luke Babbitt,Luke Babbitt,202337,POR,304.0,5,-2,10,11,4.0,1.0,1.0,21,9,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.1666666666666666,0.1666666666666666,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202343,1610612757,Elliot Williams,Elliot Williams,202343,POR,304.0,5,-2,10,11,4.0,1.0,1.0,21,9,,1.0,2.0,,,,4.0,,,,0.4,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,27.272727272727277,1.0,1.0,1.0,1.0,1.0,1.0,0.7962,1.0,1.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202356,1610612757,Armon Johnson,Armon Johnson,202356,POR,304.0,5,-2,10,11,4.0,1.0,1.0,21,9,1.0,1.0,1.0,,,,4.0,0.1666666666666666,0.1666666666666666,,0.4,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,1.0,18.181818181818183,,,1.0,1.0,1.0,1.0,0.7109,,,1.4,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.7109,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202419,1610612757,Chris Johnson,Chris Johnson,202419,POR,304.0,5,-2,10,11,4.0,1.0,1.0,21,9,1.0,1.0,1.0,,,,4.0,0.1666666666666666,0.1666666666666666,,0.4,1.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.181818181818183,,,1.0,1.0,1.0,1.0,0.789,1.0,1.0,0.7,,,,,,2.0,,1.0,1.0,,,,,1.0,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202701,1610612757,Nolan Smith,Nolan Smith,202701,POR,304.0,5,-2,10,11,4.0,1.0,1.0,21,9,,,,,,,4.0,,,,0.4,,1.0,,2.0,,,,,,,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,36.36363636363637,,,0.5,,,0.5,0.66225,,,2.4,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,0.5,1.0,0.5,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101109,1610612757,Raymond Felton,Raymond Felton,101109,POR,114342.0,1906,142,3609,3600,852.0,717.0,436.0,7209,3760,92.0,122.0,149.0,9.0,4.0,10.0,841.0,0.0739549839228295,0.0712589073634204,0.0733197556008146,0.2360764754779717,101.0,183.0,199.0,439.0,100.0,684.0,320.0,1.0,2.0,27.0,78.0,48.0,34.0,65.0,2.0,170.0,7.0,44.0,44.0,122.0,118.0,124.0,9.0,42.0,0.4533029612756264,0.454828660436137,0.4848703170028818,21.00656455142232,0.0224719101123595,0.0113636363636363,0.2850467289719626,0.5519125683060109,0.6196319018404908,0.6012461059190031,0.5154147012578617,0.0622222222222222,0.0889830508474576,9.767425968109338,22.0,44.0,47.0,102.0,169.0,78.0,162.0,0.1959798994974874,0.1969696969696969,0.4607843137254901,0.4262820512820512,0.4745762711864407,0.0635838150289017,0.1485148514851485,0.282051282051282,0.5,0.4888316993464052,0.2470760233918128,,0.0835380835380835,81.0,25.0,289.0,390.0,162.0,881.0,105.0,75.0,0.0569476082004555,0.0493827160493827,0.6176470588235294,0.1261682242990654,False,5.0,13.0,30.0,68.0,175.0,7.0,14.0,1.0,2.0,3.0,55.0,189.0,7.0,14.0,11.0,51.0,62.0,203.0,11.0,25.0,7.0,15.0,3.0,46.0,13.0,54.0,36.0,135.0,51.0,2.0,5.0,184.0,55.0,101.0,65.0,36.0,36.0,91.0,5.0,21.0,28.0,11.0,30.0,7.0,30.0,4.0,3.0,7.0,6.0,7.0,2.0,2.0,11.0,3.0,11.0,19.0,1.0,1.0,1.0,4.0,4.0,2.0,19.0,13.0,0.7258064516129032,0.3054187192118227,0.4666666666666667,0.2407407407407407,0.3131313131313131,0.44,0.5375,0.5476190476190477,0.3161993769470405,0.1092896174863388,0.0057142857142857,0.0168,0.0636363636363636,0.0105263157894736,0.0150724637681159,0.024070021881838,0.01,0.0141987829614604,0.0116618075801749,0.0075757575757575,0.071875,0.0416666666666666,0.0324483775811209,0.4,0.3703703703703703,0.3896103896103896,0.1333333333333333,0.2725856697819314,0.3885714285714285,0.3908045977011494,0.2941176470588235,0.0218068535825545,0.5,0.5,1.0,0.2943925233644859,0.291005291005291,0.291005291005291,0.6909090909090909,0.325,0.3846153846153846,0.025,0.35,0.5,0.5714285714285714,0.0192307692307692,0.6666666666666666,0.3269230769230769,0.2156862745098039,0.2989130434782608,0.5283870967741935,0.067251461988304,25.787192118226592,,,,,,,,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,119673.0,1995,146,3770,3760,845.0,715.0,471.0,7530,3906,200.0,292.0,442.0,45.0,28.0,45.0,836.0,0.1534919416730621,0.1525808281338627,0.1497120921305182,0.2241379310344827,194.0,288.0,481.0,932.0,223.0,1191.0,446.0,3.0,23.0,150.0,51.0,21.0,3.0,51.0,1.0,111.0,16.0,22.0,89.0,153.0,234.0,274.0,30.0,128.0,0.5160944206008584,0.513255567338282,0.5591549295774648,27.253765932792582,0.2323232323232323,0.0329670329670329,0.3054082714740191,0.6736111111111112,0.7158671586715867,0.3170731707317073,0.475331329787234,0.1229586935638808,0.1242718446601941,10.401287553648071,46.0,67.0,90.0,177.0,263.0,516.0,263.0,0.5363825363825364,0.591743119266055,0.5084745762711864,0.505524861878453,0.579295154185022,0.1573033707865168,0.5412371134020618,0.3701657458563536,0.6865671641791045,0.4798691666666666,0.2208228379513014,1.0,0.1549295774647887,259.0,28.0,62.0,134.0,31.0,340.0,60.0,19.0,0.0300429184549356,0.0308880308880308,0.5405405405405406,0.2746553552492046,False,54.0,86.0,126.0,161.0,385.0,,4.0,,,2.0,2.0,7.0,,,1.0,2.0,2.0,11.0,82.0,141.0,,,31.0,195.0,1.0,4.0,80.0,3.0,3.0,90.0,2.0,5.0,2.0,72.0,52.0,20.0,10.0,21.0,36.0,111.0,69.0,27.0,30.0,10.0,41.0,12.0,2.0,6.0,11.0,14.0,3.0,16.0,6.0,4.0,,24.0,,,1.0,16.0,20.0,2.0,8.0,24.0,0.5,0.1818181818181818,,0.25,0.2222222222222222,0.5815602836879432,0.5815602836879432,0.6055900621118012,0.0116648992576882,0.0590277777777777,0.0077922077922077,0.0853846153846153,0.15,0.0703125,0.0811258278145695,0.1168831168831168,0.0932475884244373,0.0531309297912713,0.0689655172413793,0.073170731707317,0.1411042944785276,0.1716417910447761,0.063231850117096,0.4444444444444444,0.4864864864864865,0.50199203187251,0.365079365079365,0.408271474019088,0.4181818181818181,0.4214659685863874,0.6645962732919255,0.0042417815482502,,,,0.0074231177094379,0.2857142857142857,0.2857142857142857,0.5,0.6099290780141844,0.627906976744186,,,,,0.011049723756906,,0.011049723756906,0.5,0.4,0.5459227272727272,0.163727959697733,29.781818181818185,1.0,0.1296296296296296,,,,,,,,,,,,,,
200783,1610612757,Craig Smith,Craig Smith,200783,POR,27827.0,464,-69,903,893,239.0,222.0,114.0,1796,984,54.0,77.0,110.0,5.0,1.0,5.0,239.0,0.1788079470198675,0.1658536585365853,0.2222222222222222,0.2646733111849391,42.0,68.0,59.0,116.0,38.0,156.0,60.0,1.0,9.0,33.0,16.0,5.0,1.0,15.0,,24.0,3.0,5.0,36.0,55.0,38.0,53.0,5.0,25.0,0.5086206896551724,0.5042735042735043,0.5531914893617021,15.942028985507246,0.3,0.0416666666666666,0.5811965811965812,0.6176470588235294,0.711864406779661,0.5897435897435898,0.5240405982905983,0.1824817518248175,0.1838235294117647,4.132758620689655,7.0,12.0,10.0,20.0,29.0,58.0,29.0,0.4915254237288136,0.5471698113207547,0.5,0.4761904761904761,0.5,0.2022471910112359,0.5952380952380952,0.5714285714285714,0.5833333333333334,0.4809928571428571,0.1858974358974359,,0.1041666666666666,41.0,13.0,15.0,19.0,9.0,42.0,9.0,4.0,0.1120689655172413,0.0975609756097561,0.375,0.3504273504273504,False,11.0,17.0,15.0,2.0,7.0,,,,,,,1.0,,,,1.0,,1.0,12.0,21.0,,,5.0,29.0,,1.0,9.0,,,12.0,,1.0,,4.0,3.0,1.0,2.0,4.0,5.0,27.0,14.0,2.0,11.0,,5.0,4.0,2.0,3.0,6.0,1.0,1.0,3.0,1.0,1.0,,4.0,,,,4.0,2.0,1.0,5.0,4.0,,,,,,0.5714285714285714,0.5714285714285714,0.58,0.0085470085470085,0.1323529411764706,,0.0818181818181818,0.1296296296296296,0.0495049504950495,0.074245939675174,0.0769230769230769,0.0925925925925925,0.0762711864406779,0.0757575757575757,,0.1184210526315789,0.15625,0.0476190476190476,0.4,0.3658536585365853,0.4054054054054054,0.2,0.0598290598290598,0.2857142857142857,0.2857142857142857,0.5,,,,,0.0085470085470085,,,,0.8095238095238095,0.6470588235294118,,,,,,,0.0476190476190476,,,0.5696941176470588,0.1858974358974359,27.0,6.0,0.1818181818181818,,,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,107452.0,1791,-59,3404,3407,876.0,722.0,423.0,6811,3701,128.0,190.0,271.0,60.0,47.0,60.0,869.0,0.1128747795414462,0.1142115509409474,0.1415525114155251,0.2573443008225617,134.0,209.0,182.0,367.0,133.0,818.0,120.0,,14.0,81.0,57.0,39.0,14.0,39.0,2.0,90.0,,18.0,37.0,105.0,172.0,159.0,12.0,66.0,0.4959128065395095,0.5343213728549142,0.5729312762973352,20.606372045220965,0.1372549019607843,,0.3260530421216848,0.6411483253588517,0.7282608695652174,0.7535101404056163,0.5606635725429019,0.0992805755395683,0.1567695961995249,7.601634877384198,27.0,46.0,34.0,68.0,187.0,244.0,187.0,0.6703296703296703,0.7721518987341772,0.5,0.5303030303030303,0.5880503144654088,0.10828025477707,0.6268656716417911,0.3484848484848485,0.5869565217391305,0.5682833333333333,0.2286063569682151,8.0,0.0837696335078534,47.0,36.0,54.0,84.0,26.0,198.0,51.0,31.0,0.0980926430517711,0.1702127659574468,0.5666666666666667,0.0733229329173166,False,36.0,56.0,10.0,38.0,111.0,42.0,116.0,12.0,10.0,29.0,65.0,158.0,3.0,9.0,14.0,35.0,107.0,274.0,42.0,74.0,10.0,21.0,16.0,130.0,24.0,64.0,47.0,303.0,18.0,48.0,,158.0,65.0,30.0,16.0,14.0,6.0,22.0,21.0,60.0,48.0,14.0,18.0,2.0,20.0,10.0,3.0,5.0,7.0,5.0,11.0,5.0,20.0,3.0,1.0,18.0,,,4.0,9.0,42.0,1.0,16.0,15.0,0.9439252336448598,0.3905109489051095,0.4761904761904761,0.375,0.3905109489051095,0.5675675675675675,0.6,0.625,0.4274570982839313,0.1196172248803827,0.027027027027027,0.0522648083623693,0.1179361179361179,0.0440251572327044,0.0498461538461538,0.0605326876513317,0.0512820512820512,0.0454545454545454,0.0371517027863777,0.0584415584415584,0.1282894736842105,0.087378640776699,0.0448717948717948,0.7,0.2127659574468085,0.2564102564102564,0.9,0.1731669266770671,0.3423423423423423,0.3518518518518518,0.7631578947368421,0.1809672386895476,0.3620689655172414,0.3620689655172414,0.9761904761904762,0.2464898595943837,0.4113924050632911,0.4166666666666667,0.9230769230769232,0.5894736842105263,0.6428571428571429,0.1263157894736842,0.0947368421052631,0.3333333333333333,0.6666666666666666,0.2196969696969697,0.3448275862068966,0.2651515151515151,0.4,0.4113924050632911,0.5651153846153846,0.1589242053789731,24.31605839416058,,0.2777777777777778,7.0,2.0,3.0,3.0,1.0,0.0072992700729927,0.0126582278481012,0.5833333333333334,1.0,0.010948905109489,,,,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,133661.0,2228,64,4224,4223,981.0,784.0,512.0,8447,4444,110.0,168.0,224.0,14.0,5.0,15.0,971.0,0.0762829403606102,0.0817060637204522,0.1012006861063464,0.2322443181818181,96.0,196.0,185.0,426.0,147.0,904.0,208.0,2.0,9.0,56.0,96.0,48.0,8.0,33.0,2.0,73.0,5.0,10.0,59.0,148.0,154.0,171.0,8.0,70.0,0.4342723004694835,0.4960681520314547,0.5316985645933014,18.81208609271523,0.0782608695652174,0.0208333333333333,0.2568807339449541,0.4897959183673469,0.6,0.6985583224115334,0.5363959921156372,0.0848484848484848,0.1434426229508196,8.137558685446006,22.0,44.0,38.0,87.0,197.0,162.0,189.0,0.4378378378378378,0.4709302325581395,0.4367816091954023,0.4529411764705882,0.5078125,0.0684596577017114,0.4895833333333333,0.2588235294117647,0.5,0.5239181547619047,0.2179203539823009,,0.0511111111111111,107.0,49.0,81.0,113.0,53.0,258.0,40.0,14.0,0.1150234741784037,0.0934579439252336,0.547945205479452,0.1402359108781127,False,15.0,29.0,41.0,48.0,123.0,53.0,125.0,12.0,6.0,28.0,76.0,212.0,5.0,13.0,20.0,55.0,129.0,337.0,24.0,50.0,11.0,25.0,14.0,95.0,26.0,83.0,43.0,357.0,30.0,26.0,2.0,210.0,76.0,32.0,15.0,17.0,5.0,23.0,19.0,35.0,49.0,10.0,48.0,6.0,26.0,3.0,5.0,7.0,5.0,6.0,6.0,8.0,16.0,5.0,17.0,11.0,1.0,1.0,4.0,5.0,7.0,1.0,22.0,6.0,0.9224806201550388,0.3827893175074184,0.44,0.3132530120481928,0.3850746268656716,0.48,0.54,0.5662650602409639,0.4416775884665793,0.1836734693877551,0.024390243902439,0.0240054869684499,0.0972222222222222,0.0324232081911262,0.0264187866927592,0.0253411306042884,0.0191256830601092,0.0259067357512953,0.0334928229665071,0.0297619047619047,0.0961538461538461,0.1,0.0261096605744125,0.4666666666666667,0.3831775700934579,0.422680412371134,0.3902439024390244,0.1612057667103538,0.3902439024390244,0.4,0.375,0.163826998689384,0.424,0.4308943089430894,0.9245283018867924,0.2778505897771953,0.3584905660377358,0.3619047619047619,0.9210526315789472,0.3866666666666666,0.5172413793103449,0.16,0.1733333333333333,0.3846153846153846,0.6,0.1647058823529411,0.2142857142857142,0.3235294117647059,0.3636363636363636,0.3619047619047619,0.538,0.1050884955752212,24.56765578635015,,0.2,6.0,4.0,,,,0.0118694362017804,0.0094339622641509,0.5,0.8333333333333334,,0.016,,,
