EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,Clear Path Fouls,on,Arc3PctBlocked
101122,1610612754,Danny Granger,Danny Granger,101122,IND,90767.0,1513,161.0,2890,2896,715.0,771.0,360,5786,89.0,162.0,18.0,34.0,25.0,41.0,50.0,120.0,57.0,159.0,19.0,62.0,4.0,4.0,13.0,63.0,164.0,7.0,18.0,18.0,41.0,196.0,441,82.0,226.0,177.0,815.0,2963,27.0,53.0,7.0,22.0,12.0,87.0,53.0,110.0,22.0,54.0,70.0,242.0,162.0,230.0,231.0,15.0,26.0,164.0,63.0,45.0,1.0,55.0,18.0,73.0,9.0,9.0,19.0,19.0,17.0,164.0,4.0,49.0,1.0,44.0,99.0,17.0,160,54.0,214,9.0,50.0,33.0,17.0,38.0,4.0,19.0,40.0,3.0,19.0,5.0,8.0,78.0,4.0,13.0,28.0,2.0,101,7.0,10.0,12.0,133.0,1.0,4.0,4.0,8.0,209.0,11.0,1.0,20.0,72.0,3.0,25.0,26.0,3.0,2.0,19.0,1.0,2.0,5.0,29.0,14.0,235.0,700.0,15.0,16.0,0.413265306122449,0.4426229508196721,0.9390243902439024,0.36283185840707965,0.3181818181818182,0.4074074074074074,0.36283185840707965,0.4444444444444444,0.5094339622641509,0.4818181818181818,0.4782608695652174,0.5,0.524390243902439,0.5278145695364238,0.5240963855421686,0.592964824120603,0.33883058470764615,0.004424778761061947,0.10204081632653061,0.1728395061728395,0.10833333333333334,0.025157232704402517,0.016129032258064516,25.0375713856327,0.48717948717948717,0.18888888888888888,0.015873015873015872,0.0917516218721038,0.04503676470588235,0.12087912087912088,0.014184397163120567,0.0990990990990991,0.03868613138686131,0.04142011834319527,0.060759493670886074,0.030985915492957747,0.01020408163265306,0.023255813953488372,0.07427055702917772,0.09180327868852459,0.10831234256926953,0.11673151750972763,0.1308411214953271,0.026470588235294117,0.4827586206896552,0.24287856071964017,0.5493827160493827,0.664179104477612,0.550561797752809,0.17991004497751126,0.4166666666666667,0.4672897196261682,0.14,0.2383808095952024,0.3584905660377358,0.36774193548387096,0.43859649122807015,0.09295352323838081,0.3064516129032258,0.3114754098360656,0.9473684210526315,0.24587706146926536,0.38414634146341464,0.38414634146341464,0.9365079365079365,0.4533333333333333,0.5294117647058824,0.2222222222222222,0.05333333333333334,0.24,0.3888888888888889,1.0,0.25,0.6097560975609756,0.07926829268292683,0.3076923076923077,0.25,0.43902439024390244,0.5817091454272864,0.38414634146341464,0.5082021739130435,0.5290723880597016,0.48835914634146355,0.10273972602739725,0.14342629482071714,0.013157894736842105,0.1067484662576687,0.2969325153374233,9.542403628117913,24.93716814159292,0.24740484429065743,,,,,,,,,,,True,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,2101.0,35,-2.0,71,68,35.0,39.0,6,139,,3.0,,3.0,,1.0,,,,1.0,,,,,,,,,,,,,4,,,,,75,,3.0,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,2.0,,5.0,,3.0,1.0,2.0,6,5.0,11,,1.0,1.0,,,,,,,,,,,,,5.0,,5,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,35.0,,,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,5.0,,0.6666666666666666,,0.07142857142857142,0.19230769230769232,0.23076923076923078,,0.14814814814814814,0.1724137931034483,0.25,0.25,0.14285714285714285,,,,0.3333333333333333,,0.2,0.3333333333333333,,1.0,0.75,,,,,,,,0.25,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,0.75,,0.529875,0.5680333333333333,0.49155,,,,,,6.225,,0.49295774647887325,,,,,,,,,,,True,
201588,1610612754,George Hill,George Hill,201588,IND,23042.0,384,-22.0,718,737,266.0,312.0,99,1455,18.0,22.0,1.0,1.0,7.0,8.0,8.0,16.0,8.0,17.0,9.0,21.0,1.0,2.0,8.0,8.0,30.0,1.0,4.0,1.0,12.0,34.0,55,17.0,51.0,19.0,138.0,782,2.0,3.0,1.0,5.0,2.0,9.0,11.0,16.0,3.0,20.0,8.0,39.0,28.0,40.0,45.0,6.0,2.0,29.0,8.0,,,21.0,5.0,26.0,2.0,3.0,10.0,4.0,7.0,57.0,2.0,6.0,,14.0,20.0,3.0,37,8.0,45,2.0,14.0,12.0,2.0,6.0,3.0,5.0,7.0,,1.0,1.0,,13.0,1.0,5.0,13.0,,37,,2.0,2.0,24.0,,,4.0,1.0,24.0,2.0,,1.0,7.0,1.0,4.0,6.0,,,4.0,,,2.0,6.0,,39.0,259.0,8.0,4.0,0.4117647058823529,0.42424242424242425,0.8823529411764706,0.3333333333333333,0.2,0.15,0.34,0.6181818181818182,0.6666666666666666,0.6875,0.5613207547169812,0.4375,0.4305555555555556,0.5905172413793104,0.5,0.4875,0.4811320754716981,,,,,,,15.449101796407186,0.46153846153846156,0.08333333333333333,,0.07782101167315175,0.021660649819494584,0.1414141414141414,0.023529411764705882,0.09550561797752809,0.022099447513812154,0.014084507042253521,,0.04716981132075472,0.016666666666666666,0.04,0.037037037037037035,0.07692307692307693,0.11224489795918367,0.14084507042253522,0.14285714285714285,0.03773584905660377,,0.20754716981132076,0.8181818181818182,0.8181818181818182,0.6111111111111112,0.1509433962264151,0.5,0.5,0.125,0.16037735849056603,0.47058823529411764,0.47058823529411764,0.25,0.19811320754716982,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.2830188679245283,0.26666666666666666,0.26666666666666666,0.875,0.125,1.0,,0.125,0.5,0.25,1.0,0.2222222222222222,0.875,0.2222222222222222,0.25,0.3333333333333333,0.08333333333333333,0.6886792452830188,0.27586206896551724,0.5360890476190475,0.540875,0.5518271428571428,0.07142857142857142,0.11666666666666667,0.019230769230769232,0.06521739130434782,0.2826086956521739,8.687272727272727,25.198039215686276,0.37047353760445684,1.0,1.0,1.0,,,,,,,,True,
201946,1610612754,Tyler Hansbrough,Tyler Hansbrough,201946,IND,33410.0,557,-59.0,1028,1050,376.0,406.0,139,2078,30.0,57.0,15.0,23.0,16.0,25.0,13.0,41.0,27.0,80.0,,,,,,,1.0,,,,1.0,70.0,178,,1.0,60.0,200.0,1139,21.0,33.0,,,18.0,60.0,28.0,57.0,,1.0,29.0,85.0,90.0,50.0,,,18.0,,,18.0,,4.0,7.0,11.0,4.0,3.0,3.0,1.0,,29.0,5.0,37.0,3.0,21.0,37.0,13.0,71,45.0,116,8.0,18.0,7.0,11.0,10.0,,3.0,14.0,1.0,7.0,1.0,4.0,24.0,2.0,7.0,29.0,3.0,70,2.0,10.0,2.0,62.0,1.0,9.0,1.0,,80.0,10.0,,,36.0,,9.0,5.0,,,2.0,,,3.0,5.0,3.0,85.0,373.0,13.0,9.0,0.6428571428571429,0.7377049180327869,,,,,,0.39325842696629215,0.6363636363636364,0.49122807017543857,0.39106145251396646,0.6363636363636364,0.4827586206896552,0.4672897196261682,0.7142857142857143,0.5743243243243243,0.00558659217877095,,0.10112359550561797,0.19298245614035087,0.12195121951219512,0.025,,19.883040935672515,0.4166666666666667,0.2549019607843137,0.09375,0.10335195530726257,0.08872901678657075,0.14788732394366197,0.049019607843137254,0.116,0.08092485549132948,0.15384615384615385,0.072,0.05714285714285714,0.0641025641025641,,0.10526315789473684,0.10638297872340426,0.1,0.12962962962962962,0.20588235294117646,0.0898876404494382,0.6,0.31843575418994413,0.5263157894736842,0.6521739130434783,0.4666666666666667,0.22905027932960895,0.3170731707317073,0.3611111111111111,0.5384615384615384,0.44692737430167595,0.3375,0.34615384615384615,0.8888888888888888,,,,,0.00558659217877095,,,,0.696969696969697,0.6521739130434783,0.13333333333333333,,,,,0.43103448275862066,0.64,,,0.017241379310344827,,0.3240223463687151,,0.4653966292134832,0.5431193548387097,0.4930754385964913,0.17560975609756097,0.17647058823529413,,0.3,0.425,10.025280898876401,51.2,0.3657587548638132,1.0,,1.0,1.0,1.0,,,,,,True,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,112685.0,1878,121.0,3570,3580,936.0,1000.0,451,7150,83.0,155.0,3.0,7.0,23.0,44.0,33.0,99.0,80.0,175.0,15.0,35.0,6.0,5.0,13.0,19.0,59.0,2.0,6.0,3.0,21.0,196.0,429,34.0,94.0,127.0,621.0,3705,14.0,35.0,5.0,12.0,7.0,50.0,53.0,118.0,8.0,34.0,63.0,193.0,110.0,282.0,78.0,24.0,2.0,57.0,19.0,47.0,,218.0,69.0,287.0,47.0,22.0,85.0,46.0,87.0,643.0,6.0,24.0,,44.0,109.0,4.0,157,30.0,187,6.0,49.0,30.0,19.0,77.0,11.0,52.0,37.0,10.0,25.0,1.0,2.0,114.0,5.0,26.0,60.0,2.0,101,4.0,,4.0,125.0,3.0,3.0,7.0,7.0,153.0,10.0,,11.0,48.0,,28.0,13.0,1.0,1.0,8.0,,2.0,3.0,14.0,8.0,183.0,919.0,5.0,17.0,0.28061224489795916,0.28205128205128205,0.7647058823529411,0.3617021276595745,0.4166666666666667,0.23529411764705882,0.3695652173913043,0.4568764568764569,0.4,0.4491525423728814,0.4722753346080306,0.4574468085106383,0.4276315789473684,0.5212224108658744,0.4803921568627451,0.5080213903743316,0.17973231357552583,,0.10955710955710955,0.23870967741935484,0.050505050505050504,0.02857142857142857,,17.05125091085742,0.6754385964912281,0.031746031746031744,,0.08410493827160494,0.01762114537444934,0.09523809523809523,0.017241379310344827,0.08703071672354949,0.017543859649122806,0.013953488372093023,0.022916666666666665,0.015486725663716814,0.016877637130801686,0.018018018018018018,0.06108597285067873,0.07323943661971831,0.11222444889779559,0.08928571428571429,0.1111111111111111,0.025210084033613446,0.5714285714285714,0.29636711281070743,0.535483870967742,0.7033898305084746,0.3614457831325301,0.18929254302103252,0.3333333333333333,0.35106382978723405,0.24242424242424243,0.33460803059273425,0.45714285714285713,0.47058823529411764,0.2125,0.06692160611854685,0.42857142857142855,0.42857142857142855,1.0,0.11281070745697896,0.3220338983050847,0.3220338983050847,0.5789473684210527,0.14893617021276595,0.42857142857142855,0.3333333333333333,0.1276595744680851,0.1276595744680851,0.3333333333333333,1.0,0.2894736842105263,0.5227272727272727,0.08552631578947369,0.38461538461538464,0.13815789473684212,0.14285714285714285,0.47609942638623326,0.3333333333333333,0.5021566218809979,0.4678548780487805,0.48172,0.0855614973262032,0.10278372591006424,,0.08051529790660225,0.3107890499194847,10.155244755244755,25.336170212765953,0.26218487394957984,2.0,,,,1.0,3.0,0.5,1.0,,,True,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,6752.0,113,-19.0,216,216,77.0,77.0,24,432,10.0,15.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,,,1.0,3.0,,,,1.0,12.0,22,2.0,6.0,,30.0,248,3.0,3.0,,1.0,,6.0,2.0,5.0,,1.0,,4.0,6.0,18.0,3.0,3.0,6.0,3.0,1.0,1.0,,8.0,,8.0,,,3.0,2.0,3.0,16.0,,3.0,,2.0,7.0,,9,3.0,12,,8.0,4.0,4.0,2.0,1.0,2.0,4.0,1.0,,,1.0,6.0,,2.0,2.0,,8,1.0,1.0,,5.0,,,1.0,,2.0,,,,1.0,,,1.0,,,1.0,,,,1.0,1.0,4.0,77.0,1.0,,0.25,0.3333333333333333,0.5,0.3333333333333333,,,0.3333333333333333,0.5454545454545454,1.0,0.4,0.5357142857142857,0.75,0.3333333333333333,0.5172413793103449,0.75,0.2857142857142857,0.21428571428571427,,0.045454545454545456,0.06666666666666667,,,,14.170040485829958,0.3333333333333333,,,0.07865168539325842,0.03614457831325301,0.09090909090909091,,0.08108108108108109,0.0297029702970297,,0.06451612903225806,0.034482758620689655,,,0.03333333333333333,0.08333333333333333,0.11428571428571428,0.11764705882352941,,,1.0,0.5357142857142857,0.6666666666666666,0.7142857142857143,0.3,0.07142857142857142,0.5,0.5,,0.17857142857142858,0.2,0.2,,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.10714285714285714,0.3333333333333333,0.3333333333333333,,0.75,1.0,,0.25,,,,0.6666666666666666,0.5,,,0.16666666666666666,,0.75,0.3333333333333333,0.5850303571428571,0.6144375,0.5871166666666666,0.034482758620689655,0.043478260869565216,,0.2,0.13333333333333333,6.822727272727272,25.316666666666666,0.35648148148148145,,,,,,,,,,,True,
2563,1610612754,Dahntay Jones,Dahntay Jones,2563,IND,18912.0,315,-58.0,593,593,185.0,196.0,72,1186,14.0,34.0,1.0,2.0,4.0,7.0,3.0,14.0,7.0,22.0,8.0,14.0,,2.0,2.0,5.0,9.0,,1.0,1.0,2.0,24.0,70,13.0,23.0,25.0,112.0,662,3.0,6.0,,1.0,,6.0,6.0,19.0,3.0,4.0,11.0,32.0,32.0,16.0,36.0,3.0,2.0,9.0,5.0,8.0,,13.0,5.0,18.0,2.0,3.0,8.0,2.0,3.0,41.0,1.0,1.0,,7.0,12.0,4.0,23,2.0,25,1.0,2.0,1.0,1.0,4.0,2.0,3.0,11.0,1.0,1.0,2.0,1.0,15.0,,8.0,24.0,1.0,42,2.0,2.0,1.0,21.0,1.0,1.0,4.0,,28.0,1.0,,3.0,11.0,,2.0,3.0,,,3.0,,,,3.0,2.0,32.0,183.0,2.0,2.0,0.6666666666666666,0.6956521739130435,0.9230769230769231,0.5652173913043478,,0.75,0.5652173913043478,0.34285714285714286,0.5,0.3157894736842105,0.46774193548387094,0.42857142857142855,0.45652173913043476,0.5190476190476191,0.42857142857142855,0.5517241379310345,0.24731182795698925,,0.11428571428571428,0.20588235294117646,0.07142857142857142,,,17.647058823529413,0.26666666666666666,0.13333333333333333,,0.06486486486486487,0.0043859649122807015,0.08139534883720931,0.017857142857142856,0.07011070110701106,0.007042253521126761,0.014492753623188406,,,0.02702702702702703,,0.03389830508474576,,0.12048192771084337,0.10294117647058823,,0.022222222222222223,0.6666666666666666,0.3655913978494624,0.4117647058823529,0.5185185185185185,0.7142857142857143,0.15053763440860216,0.21428571428571427,0.23076923076923078,,0.23655913978494625,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.15053763440860216,0.5714285714285714,0.5714285714285714,1.0,0.0967741935483871,0.5555555555555556,0.5555555555555556,0.8,0.2857142857142857,0.5,,,0.14285714285714285,,,0.30434782608695654,0.5714285714285714,0.08695652173913043,1.0,0.08695652173913043,0.5,0.6129032258064516,0.5555555555555556,0.5347344086021506,0.5126166666666666,0.5188282608695652,0.10679611650485436,0.1375,,0.05357142857142857,0.2857142857142857,8.157142857142857,24.32608695652174,0.31197301854974707,,1.0,2.0,,1.0,,,,,,True,
202331,1610612754,Paul George,Paul George,202331,IND,82349.0,1372,215.0,2626,2619,593.0,634.0,327,5245,101.0,163.0,15.0,29.0,33.0,44.0,15.0,46.0,17.0,71.0,16.0,43.0,4.0,1.0,4.0,53.0,121.0,8.0,16.0,11.0,35.0,133.0,280,69.0,164.0,105.0,578.0,2639,15.0,38.0,10.0,20.0,10.0,70.0,39.0,65.0,12.0,39.0,41.0,155.0,116.0,150.0,171.0,36.0,20.0,119.0,52.0,38.0,,89.0,26.0,115.0,15.0,11.0,47.0,15.0,27.0,256.0,8.0,36.0,,56.0,148.0,12.0,216,44.0,260,6.0,80.0,54.0,26.0,43.0,12.0,27.0,39.0,2.0,16.0,2.0,5.0,82.0,3.0,15.0,81.0,6.0,141,8.0,2.0,7.0,115.0,6.0,4.0,12.0,4.0,124.0,9.0,,,53.0,1.0,12.0,25.0,1.0,1.0,15.0,,5.0,5.0,26.0,15.0,148.0,577.0,11.0,7.0,0.43609022556390975,0.4715447154471545,0.8260869565217391,0.42073170731707316,0.5,0.3076923076923077,0.4171779141104294,0.475,0.39473684210526316,0.6,0.5326576576576577,0.5172413793103449,0.5480769230769231,0.5768463073852296,0.5555555555555556,0.62,0.36936936936936937,,0.1357142857142857,0.15337423312883436,0.2391304347826087,0.028169014084507043,,19.298245614035086,0.524390243902439,0.14634146341463414,,0.15562565720294427,0.03677221654749745,0.16279069767441862,0.03137254901960784,0.15752895752895754,0.03565640194489465,0.054878048780487805,0.02849002849002849,0.02666666666666667,0.02857142857142857,0.0375,0.10153846153846154,0.15294117647058825,0.20485175202156333,0.145748987854251,0.20618556701030927,0.03,0.5769230769230769,0.36711711711711714,0.6196319018404908,0.7318840579710145,0.4158415841584158,0.1036036036036036,0.32608695652173914,0.42857142857142855,0.26666666666666666,0.15990990990990991,0.23943661971830985,0.2463768115942029,0.7058823529411765,0.09684684684684684,0.37209302325581395,0.37209302325581395,0.9375,0.2725225225225225,0.4380165289256198,0.4380165289256198,0.7924528301886793,0.5,0.5172413793103449,0.06666666666666667,0.06896551724137931,0.27586206896551724,0.5,1.0,0.4230769230769231,0.75,0.038461538461538464,0.25,0.33653846153846156,0.3142857142857143,0.7364864864864865,0.4369747899159664,0.5505320541760721,0.5453942307692308,0.5531791262135923,0.11042944785276074,0.16358024691358025,0.006060606060606061,0.12110726643598616,0.2681660899653979,7.074285714285715,25.221951219512192,0.22581873571972583,1.0,1.0,,1.0,,2.0,0.5,1.0,1.0,,True,
2561,1610612754,David West,David West,2561,IND,86122.0,1435,177.0,2737,2740,598.0,668.0,346,5477,90.0,144.0,24.0,45.0,17.0,27.0,78.0,199.0,82.0,160.0,1.0,3.0,,1.0,2.0,1.0,3.0,,,1.0,2.0,250.0,503,2.0,6.0,96.0,602.0,2799,33.0,69.0,,,20.0,86.0,46.0,97.0,2.0,4.0,34.0,132.0,274.0,226.0,6.0,,32.0,3.0,1.0,26.0,,73.0,35.0,108.0,25.0,10.0,35.0,21.0,17.0,251.0,21.0,64.0,3.0,47.0,170.0,20.0,237,88.0,325,22.0,37.0,23.0,14.0,36.0,11.0,15.0,34.0,3.0,21.0,1.0,5.0,70.0,8.0,15.0,52.0,2.0,117,3.0,16.0,7.0,110.0,1.0,6.0,2.0,2.0,118.0,10.0,,,53.0,,11.0,33.0,3.0,2.0,25.0,1.0,,8.0,36.0,21.0,132.0,585.0,10.0,10.0,0.548,0.5854700854700855,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.4970178926441352,0.4782608695652174,0.4742268041237113,0.49705304518664045,0.4782608695652174,0.48514851485148514,0.5346358792184724,0.5443037974683544,0.55,0.011787819253438114,,0.05168986083499006,0.06944444444444445,0.07537688442211055,0.00625,,20.069752694990488,0.5142857142857142,0.21505376344086022,0.04918032786885246,0.16983016983016982,0.06207565470417071,0.13623188405797101,0.07954545454545454,0.1612184249628529,0.06563706563706563,0.07100591715976332,0.0610079575596817,0.05379746835443038,0.06432748538011696,0.10752688172043011,0.17142857142857143,0.16176470588235295,0.1741424802110818,0.1469387755102041,0.11,0.09606986899563319,0.5833333333333334,0.2829076620825147,0.625,0.6716417910447762,0.37777777777777777,0.39096267190569745,0.39195979899497485,0.42391304347826086,0.34615384615384615,0.3143418467583497,0.5125,0.5157232704402516,0.926829268292683,0.005893909626719057,0.3333333333333333,0.3333333333333333,1.0,0.005893909626719057,0.3333333333333333,0.3333333333333333,1.0,0.6521739130434783,0.5333333333333333,0.16666666666666666,,,,,0.26732673267326734,0.6296296296296297,0.019801980198019802,0.5,0.019801980198019802,0.5,0.29469548133595286,0.3333333333333333,0.4523732809430256,0.49649999999999994,0.42644504950495044,0.09601449275362318,0.09706959706959707,,0.14285714285714285,0.21926910299003322,9.36202783300199,24.849999999999998,0.2184873949579832,,,,2.0,4.0,,,,,,True,
200811,1610612754,Lou Amundson,Lou Amundson,200811,IND,7919.0,132,-19.0,252,254,73.0,99.0,36,506,9.0,22.0,5.0,12.0,1.0,2.0,,5.0,2.0,5.0,,,,,,,,,,,,11.0,32,,,8.0,30.0,250,5.0,13.0,,,,10.0,1.0,4.0,,,7.0,9.0,10.0,12.0,,,8.0,,,3.0,,,,,,,,,,,,16.0,,7.0,13.0,5.0,25,16.0,41,4.0,6.0,4.0,2.0,1.0,1.0,1.0,5.0,2.0,,,1.0,6.0,1.0,3.0,13.0,,21,,1.0,1.0,14.0,1.0,3.0,1.0,1.0,18.0,,,,7.0,,2.0,6.0,,,5.0,,,1.0,6.0,4.0,9.0,73.0,1.0,2.0,0.45454545454545453,0.7142857142857143,,,,,,0.34375,0.38461538461538464,0.25,0.34375,0.38461538461538464,0.25,0.36585365853658536,0.3333333333333333,0.45,,,0.09375,0.13636363636363635,,,,16.095890410958905,0.16666666666666666,0.3333333333333333,,0.14942528735632185,0.14545454545454545,0.21212121212121213,,0.16666666666666666,0.11851851851851852,0.2222222222222222,0.2608695652173913,0.0392156862745098,,,0.14814814814814814,0.09523809523809523,0.1794871794871795,0.21739130434782608,0.2,0.2222222222222222,0.6666666666666666,0.6875,0.4090909090909091,0.47368421052631576,0.3333333333333333,0.15625,,,,0.15625,0.4,0.4,1.0,,,,,,,,,0.9230769230769231,0.4166666666666667,,,,,,0.5,0.5,,,,,0.6875,,0.5292,0.5685923076923077,0.554725,0.1794871794871795,0.1794871794871795,,0.3333333333333333,0.3,4.85,,0.2896825396825397,,1.0,,,,,,,,,True,
