EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,OffThreePtRebounds,FTDefRebounds,LostBallSteals,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Travels,BlockingFouls,FTOffRebounds,Charge Fouls,Charge Fouls Drawn,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ShortMidRangePctBlocked,SelfOReb,SelfORebPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,HeaveAttempts,OffensiveGoaltends,Arc3PctBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,Blocked3s,BlockedCorner3,BlockedArc3,3SecondViolations,Clear Path Fouls
101144,1610612753,Von Wafer,Von Wafer,101144,ORL,4737.0,79,-12.0,148,149,58.0,48.0,12.0,297,5.0,7.0,1.0,1.0,4.0,4.0,2.0,3.0,7.0,1.0,3.0,1.0,7,17,1.0,3.0,8.0,25,148,2.0,2.0,4.0,5.0,6.0,1.0,6.0,16.0,2.0,12.0,3.0,2.0,3.0,1.0,1.0,8.0,3.0,11.0,2.0,1.0,5.0,2.0,1.0,25.0,1.0,1.0,6,7,1.0,8,2.0,2.0,8.0,1.0,2.0,2.0,1.0,6.0,10.0,5.0,2.0,3,6.0,1.0,12.0,2.0,4.0,1.0,1.0,1.0,1.0,16.0,58.0,3.0,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.4117647058823529,1.0,0.8333333333333334,0.425,1.0,0.7142857142857143,0.4807692307692308,1.0,0.6666666666666666,0.15,0.058823529411764705,0.14285714285714285,22.5,0.8,0.1276595744680851,0.02127659574468085,0.06666666666666667,0.11290322580645161,0.016666666666666666,0.06666666666666667,0.15384615384615385,0.10526315789473684,0.13333333333333333,0.08333333333333333,1.0,0.35,0.7142857142857143,0.8333333333333334,0.2,0.15,0.6666666666666666,0.6666666666666666,0.35,0.15,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5714285714285714,1.0,0.14285714285714285,0.5,0.3333333333333333,0.46046,0.49055,0.5197071428571428,0.09090909090909091,0.10526315789473684,0.16,0.64,10.58235294117647,25.76666666666667,0.3918918918918919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,4955.0,83,-34.0,159,162,33.0,37.0,17.0,321,3.0,4.0,,,,,1.0,3.0,9.0,5.0,15.0,2.0,7,16,6.0,18.0,3.0,35,176,1.0,1.0,5.0,1.0,4.0,3.0,,8.0,4.0,10.0,,,15.0,5.0,1.0,3.0,3.0,6.0,3.0,,1.0,,2.0,15.0,,,6,8,2.0,10,2.0,1.0,2.0,,1.0,2.0,1.0,1.0,4.0,1.0,2.0,4,4.0,,4.0,2.0,,,,,,8.0,33.0,,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.4375,1.0,0.25,0.47058823529411764,0.8333333333333334,0.5714285714285714,0.4857142857142857,0.8333333333333334,0.5714285714285714,0.5294117647058824,0.0625,,22.033898305084744,0.5,0.1016949152542373,,,0.075,0.024390243902439025,,0.14285714285714285,0.0625,0.09090909090909091,,,0.11764705882352941,0.75,0.75,0.3333333333333333,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.2647058823529412,0.4411764705882353,0.3333333333333333,0.3333333333333333,,,,,0.2857142857142857,0.6470588235294118,0.3333333333333333,0.5139985294117646,0.57435,0.45821428571428574,0.05714285714285714,0.11764705882352941,0.14285714285714285,0.22857142857142856,12.95625,25.2,0.20754716981132076,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,18.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.1111111111111111,0.4,0.05,0.058823529411764705,1.0,0.3333333333333333,0.375,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,1.0,0.14285714285714285,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,4634.0,77,-5.0,153,151,25.0,28.0,20.0,304,7.0,9.0,4.0,6.0,,,2.0,4.0,5.0,2.0,9.0,2.0,12,18,4.0,13.0,9.0,45,154,4.0,6.0,11.0,,,3.0,2.0,2.0,14.0,10.0,,8.0,9.0,2.0,1.0,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,5.0,4.0,9,14,7.0,21,3.0,2.0,4.0,,1.0,,,3.0,4.0,2.0,4.0,7,7.0,,10.0,4.0,1.0,1.0,1.0,1.0,,2.0,25.0,1.0,0.5833333333333334,0.875,0.3076923076923077,0.3076923076923077,0.6666666666666666,0.6666666666666666,,0.5806451612903226,0.7857142857142857,,0.625,0.7857142857142857,0.25,0.41935483870967744,0.05555555555555555,0.1111111111111111,22.857142857142858,1.0,0.16071428571428573,0.1282051282051282,0.2222222222222222,0.17567567567567569,0.0875,0.2,0.2,0.11764705882352941,0.15789473684210525,0.2727272727272727,,0.2903225806451613,0.7777777777777778,0.875,0.42857142857142855,0.12903225806451613,0.5,0.5,0.16129032258064516,0.2903225806451613,0.2222222222222222,0.2222222222222222,0.8571428571428571,0.6666666666666666,,,0.6666666666666666,0.7096774193548387,0.2222222222222222,0.5308806451612903,0.61469,0.5574,0.11428571428571428,0.18181818181818182,0.24444444444444444,0.044444444444444446,8.083333333333334,24.56153846153846,0.16339869281045752,3.0,2.0,4.0,,1.0,,,,1.0,1.0,,12.0,2.0,1.0,1.0,,,,,1.0,1.0,,,0.3333333333333333,0.04878048780487805,0.05555555555555555,0.5,0.6,0.6,0.12903225806451613,0.5,0.5,1.0,1.0,,,,0.3333333333333333,,,1.0,1.0,1.0,2.0,2.0,1.0,0.15384615384615385,0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
202350,1610612753,Daniel Orton,Daniel Orton,202350,ORL,11195.0,187,-43.0,355,358,102.0,96.0,41.0,713,16.0,26.0,5.0,12.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,17,29,,1.0,11.0,45,372,6.0,13.0,15.0,1.0,4.0,1.0,4.0,6.0,24.0,10.0,,10.0,1.0,,1.0,3.0,2.0,5.0,2.0,,2.0,,1.0,12.0,16.0,4.0,14,20,19.0,39,8.0,5.0,2.0,,1.0,5.0,,1.0,7.0,2.0,16.0,30,18.0,,25.0,12.0,1.0,9.0,4.0,9.0,5.0,6.0,102.0,1.0,0.7058823529411765,1.0,,,0.5862068965517241,0.46153846153846156,0.25,0.5666666666666667,0.46153846153846156,0.2,0.5357142857142857,0.5,0.375,0.03333333333333333,0.034482758620689655,0.038461538461538464,12.34256926952141,0.2857142857142857,0.11570247933884298,0.1509433962264151,0.1,0.11180124223602485,0.1130952380952381,0.125,0.20512820512820512,0.05263157894736842,0.09090909090909091,0.07142857142857142,0.5555555555555556,0.8666666666666667,0.6153846153846154,0.64,0.6875,0.06666666666666667,0.5,0.5,0.03333333333333333,0.03333333333333333,,,0.9230769230769231,0.4166666666666667,0.4,0.5,0.2,0.9,,0.5743616666666665,0.6014083333333334,0.46919000000000005,0.2926829268292683,0.3,0.3333333333333333,0.13333333333333333,2.506896551724138,24.9,0.28732394366197184,,,,,,,,,,,,,3.0,2.0,3.0,4.0,1.0,,3.0,,,,,0.2,0.04838709677419355,0.018867924528301886,1.0,,,,,,,,,,,,,,,,1.0,3.0,4.0,1.0,0.3548387096774194,0.16666666666666666,,,,,3.0,4.0,1.0,4.0,1.0,0.023255813953488372,0.2222222222222222,,,,,,,,,,,,,,,True,,,,,,,,,,,
2768,1610612753,Chris Duhon,Chris Duhon,2768,ORL,4300.0,72,-13.0,130,127,29.0,42.0,13.0,257,1.0,1.0,,,,,,2.0,,4.0,14.0,3.0,1,3,4.0,14.0,1.0,15,134,,,,,,3.0,1.0,1.0,,2.0,3.0,,14.0,4.0,,8.0,2.0,10.0,1.0,1.0,7.0,,1.0,22.0,1.0,3.0,6,9,1.0,10,3.0,1.0,3.0,1.0,1.0,3.0,,2.0,6.0,2.0,,3,3.0,,2.0,,1.0,2.0,,2.0,1.0,1.0,29.0,1.0,,,0.2857142857142857,0.2857142857142857,0.3333333333333333,,,0.4117647058823529,,,0.4166666666666667,,0.125,0.8235294117647058,,,16.783216783216783,0.5,0.15789473684210525,0.03225806451612903,0.21428571428571427,0.17307692307692307,0.017857142857142856,0.1111111111111111,0.16666666666666666,0.25,,0.16666666666666666,0.5,0.058823529411764705,1.0,1.0,,0.11764705882352941,,,,0.8235294117647058,0.2857142857142857,0.2857142857142857,,,,,1.0,0.8823529411764706,0.2857142857142857,0.49772647058823516,0.2238,0.47085,,,,0.06666666666666667,6.866666666666667,26.49285714285714,0.2230769230769231,,,,,,,1.0,,,1.0,,9.0,,,2.0,,,,,0.75,,,,,,,,,,,,,,0.75,1.0,,,,,,,,,,,,,0.5,,,,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,
201175,1610612753,Glen Davis,Glen Davis,201175,ORL,1116.0,19,1.0,33,33,13.0,8.0,9.0,66,1.0,2.0,,,1.0,1.0,2.0,3.0,4.0,,,,4,9,,,3.0,11,36,,1.0,,2.0,3.0,,,4.0,6.0,2.0,,,,,1.0,,,,,,,,,,2.0,,1,1,3.0,4,2.0,1.0,1.0,,1.0,2.0,1.0,,3.0,1.0,,1,4.0,,5.0,3.0,,1.0,,1.0,1.0,4.0,13.0,,0.75,0.75,,,0.4444444444444444,,0.6666666666666666,0.4444444444444444,,0.6666666666666666,0.5,,0.6666666666666666,,0.1111111111111111,0.5,33.333333333333336,0.3333333333333333,0.1111111111111111,0.13333333333333333,,0.07692307692307693,0.125,0.25,,0.5,,,1.0,0.2222222222222222,0.5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4444444444444444,,,,,,0.3333333333333333,1.0,,0.2222222222222222,,0.4212888888888889,,0.4215,0.2727272727272727,0.2727272727272727,,0.36363636363636365,11.088888888888887,,0.3939393939393939,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,0.5,0.25,0.25,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,1.0,,,,0.14285714285714285,,,,1.0,1.0,1.0,0.25,,,,,,,,,True,,,,,,,,,,,
201947,1610612753,Earl Clark,Earl Clark,201947,ORL,3886.0,65,-42.0,119,123,51.0,39.0,8.0,242,4.0,8.0,,,,2.0,1.0,4.0,11.0,,,,9,23,,,1.0,19,135,,1.0,,,6.0,,,,16.0,2.0,,,,,2.0,1.0,1.0,2.0,1.0,,,1.0,,5.0,,,7,7,,7,2.0,1.0,4.0,,2.0,,,2.0,4.0,3.0,4.0,6,1.0,,2.0,1.0,,4.0,2.0,4.0,,,51.0,,0.8888888888888888,0.8888888888888888,,,0.391304347826087,,,0.391304347826087,,,0.3958333333333333,,,,0.08695652173913043,0.25,22.04724409448819,1.0,0.16279069767441862,,,0.1320754716981132,,,0.07692307692307693,0.15384615384615385,0.23529411764705882,,,0.34782608695652173,0.5,0.6666666666666666,0.75,0.17391304347826086,0.25,0.25,0.4782608695652174,,,,,,0.3333333333333333,,,0.34782608695652173,,0.4945043478260871,0.3993,0.48390000000000005,0.041666666666666664,0.041666666666666664,,,11.030434782608697,,0.42857142857142855,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.36363636363636365,0.36363636363636365,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
202397,1610612753,Ish Smith,Ish Smith,202397,ORL,3321.0,55,-32.0,110,113,57.0,35.0,13.0,223,2.0,5.0,,1.0,1.0,3.0,2.0,8.0,4.0,,1.0,,5,17,,1.0,1.0,11,106,1.0,2.0,2.0,3.0,7.0,,1.0,7.0,2.0,8.0,,,1.0,,1.0,5.0,2.0,7.0,1.0,1.0,3.0,,2.0,16.0,1.0,1.0,6,8,1.0,9,5.0,4.0,1.0,2.0,1.0,2.0,,,3.0,2.0,,2,3.0,1.0,2.0,,1.0,,,,,7.0,57.0,,0.2,0.2,,,0.29411764705882354,0.5,0.42857142857142855,0.2777777777777778,0.5,0.42857142857142855,0.2894736842105263,0.5,0.4375,0.05555555555555555,0.058823529411764705,0.2,17.88617886178862,0.3333333333333333,0.16216216216216217,0.022727272727272728,0.07142857142857142,0.13725490196078433,0.01639344262295082,,,0.2222222222222222,0.23529411764705882,,,0.2777777777777778,0.4,0.5,,0.4444444444444444,0.25,0.25,0.2222222222222222,0.05555555555555555,,,0.5,,0.42857142857142855,0.3333333333333333,,0.3333333333333333,,0.4763138888888888,0.5261,0.4884,,,0.18181818181818182,0.6363636363636364,8.600000000000001,26.4,0.5181818181818182,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,0.5,,,,0.25,0.25,,,,,,,,,,,,,,,,,,0.06666666666666667,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2047,1610612753,Quentin Richardson,Quentin Richardson,2047,ORL,4689.0,78,-16.0,147,147,41.0,39.0,27.0,294,3.0,4.0,1.0,1.0,2.0,2.0,,3.0,4.0,2.0,8.0,4.0,4,11,2.0,11.0,1.0,15,150,1.0,1.0,5.0,2.0,3.0,5.0,,4.0,4.0,4.0,,2.0,8.0,2.0,,1.0,2.0,3.0,,2.0,,,1.0,8.0,,2.0,8,12,2.0,14,1.0,,1.0,2.0,1.0,2.0,,,3.0,1.0,1.0,2,1.0,,1.0,,,,,,,4.0,41.0,,0.5,0.6666666666666666,0.18181818181818182,0.18181818181818182,0.36363636363636365,1.0,0.6666666666666666,0.3181818181818182,1.25,0.25,0.3181818181818182,1.25,0.25,0.5,,,14.450867052023122,0.3333333333333333,0.16,,0.10526315789473684,0.14492753623188406,,,0.25,0.0625,0.16666666666666666,0.08333333333333333,,0.18181818181818182,0.75,0.75,0.6666666666666666,0.13636363636363635,,,0.18181818181818182,0.36363636363636365,0.25,0.25,0.5,1.0,0.25,1.0,0.5,0.6818181818181818,0.25,0.5204840909090909,0.574425,0.53525,,,0.3333333333333333,0.26666666666666666,9.763636363636364,24.8,0.2789115646258503,1.0,,3.0,,1.0,1.0,1.0,,1.0,1.0,,6.0,,2.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,0.25,0.25,0.13636363636363635,,,,1.0,0.5,1.0,1.0,0.125,,,,,,,,1.0,,0.14285714285714285,,,,,,,,,,,,,,2.0,,,0.3333333333333333,1.0,0.09090909090909091,0.3333333333333333,,,,,,True,,,,,,,,,,,
2202,1610612753,Jason Richardson,Jason Richardson,2202,ORL,4551.0,76,9.0,144,147,26.0,33.0,20.0,291,4.0,5.0,,,,,1.0,7.0,6.0,5.0,11.0,4.0,6,18,9.0,15.0,5.0,44,161,,1.0,3.0,1.0,4.0,4.0,,11.0,10.0,2.0,3.0,,11.0,5.0,1.0,5.0,2.0,7.0,2.0,,2.0,2.0,1.0,16.0,2.0,1.0,8,10,2.0,12,3.0,3.0,,,,,,,,,3.0,5,4.0,,5.0,3.0,,1.0,,1.0,1.0,11.0,26.0,,0.8333333333333334,0.8333333333333334,0.6,0.6,0.3333333333333333,,0.25,0.5909090909090909,0.5,0.6875,0.6285714285714286,0.5,0.6875,0.45454545454545453,0.05555555555555555,,21.08433734939759,,0.1509433962264151,0.045454545454545456,0.07142857142857142,0.13432835820895522,0.029850746268656716,0.08333333333333333,0.1111111111111111,0.3076923076923077,0.09090909090909091,0.09090909090909091,1.0,0.15151515151515152,0.8,0.8,0.75,0.21212121212121213,0.14285714285714285,0.16666666666666666,0.18181818181818182,0.3333333333333333,0.45454545454545453,0.45454545454545453,,,,,0.5,0.6060606060606061,0.45454545454545453,0.5228075757575757,0.511,0.47922499999999996,0.08571428571428572,0.15,0.06818181818181818,0.25,10.83888888888889,24.819999999999997,0.18055555555555555,1.0,4.0,4.0,,,1.0,2.0,3.0,1.0,2.0,3.0,24.0,,1.0,,,1.0,,,0.8888888888888888,0.5,0.75,,0.2,,,1.0,0.16666666666666666,0.16666666666666666,0.12121212121212122,1.0,1.0,1.0,0.8,0.6666666666666666,0.5,1.0,,,0.75,,,,,,,,,1.0,,,,,1.0,,,,0.0625,,,,,,,,,,,0.14285714285714285,,,,,True,,,,,,,,,,,
