EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,DefThreePtRebounds,FTA,TwoPtShootingFoulsDrawn,SecondChanceTsPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Corner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,OffThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceEfgPct,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,Fg2aBlocked,SelfOReb,BadPassOutOfBoundsTurnovers,ShootingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,BlockedShortMidRange,Offensive Fouls,LostBallSteals,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,Technical Free Throw Trips,PenaltyCorner3Frequency,Corner3FGM,Travels,BlockingFouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Corner3Assists,ShortMidRangeAssists,ShortMidRangePctBlocked,on,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,OffFTReboundPct,OffensiveGoaltends,3SecondViolations
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,974.0,16,12,33,33,9.0,20,4.0,66,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,10.0,22,1.0,1.0,2.0,1.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.625,0.625,0.625,0.5,24.324324324324326,0.05555555555555555,0.16666666666666666,0.043478260869565216,0.1111111111111111,0.16666666666666666,0.25,0.16666666666666666,0.25,0.5,0.5,1.0,0.125,0.125,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.55180625,0.4788,0.5969125,0.5,7.7250000000000005,25.975,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201584,1610612745,Courtney Lee,Courtney Lee,201584,HOU,1067.0,18,1,36,33,14.0,16,3.0,69,,1.0,,,,2.0,4.0,,1.0,,,2.0,5.0,,2.0,6.0,29,,1.0,2.0,,,4.0,2.0,,,1.0,,1.0,,1.0,,1.0,,2.0,,1.0,2.0,,2.0,,,,,,1.0,4.0,14.0,,0.5,0.5,,,,,0.4,0.5,0.2857142857142857,0.5,0.375,0.6666666666666666,0.2857142857142857,20.51282051282051,0.08333333333333333,,0.10526315789473684,,,,,0.14285714285714285,,,,,0.5714285714285714,0.5,0.5,0.5,0.14285714285714285,,,,,,,,0.42857142857142855,,0.47833571428571425,,0.3842,0.6666666666666666,15.419999999999998,24.6,0.3888888888888889,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.25,0.14285714285714285,0.125,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201944,1610612745,Terrence Williams,Terrence Williams,201944,HOU,1858.0,31,-29,62,64,27.0,16,6.0,126,,2.0,,1.0,3.0,1.0,1.0,1.0,5.0,,3.0,2.0,6.0,1.0,5.0,9.0,67,1.0,,1.0,,3.0,1.0,2.0,3.0,,4.0,1.0,2.0,,2.0,,1.0,1.0,4.0,,4.0,8.0,1.0,9.0,,,,3.0,2.0,3.0,1.0,27.0,,0.5,0.5,1.0,0.2,,0.25,0.3333333333333333,,0.3181818181818182,,0.34615384615384615,0.1,0.45454545454545453,23.188405797101453,0.13793103448275862,,0.1794871794871795,0.03225806451612903,,,0.15789473684210525,0.18181818181818182,,,,0.2727272727272727,0.09090909090909091,1.0,1.0,1.0,0.45454545454545453,0.2,0.2,1.0,0.25,,0.75,,0.6363636363636364,0.25,0.46420500000000003,0.585,0.3648833333333334,0.1111111111111111,8.266666666666667,32.239999999999995,0.43548387096774194,,2.0,,3.0,1.0,2.0,3.0,5.0,3.0,0.75,0.3,,0.2222222222222222,,0.23076923076923078,0.375,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.25,0.16666666666666666,0.16666666666666666,0.2,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
202399,1610612745,Jeff Adrien,Jeff Adrien,202399,HOU,3765.0,63,-14,128,128,52.0,47,14.0,256,3.0,7.0,,2.0,4.0,2.0,5.0,,,,,7.0,16.0,,,21.0,123,4.0,3.0,7.0,,,8.0,6.0,,,,,1.0,,1.0,,,1.0,2.0,4.0,13.0,17.0,5.0,22.0,,,1.0,2.0,13.0,11.0,8.0,52.0,5.0,0.42857142857142855,0.75,,,,,0.4375,0.42857142857142855,0.4375,0.42857142857142855,0.4772727272727273,0.4444444444444444,,16.783216783216783,0.23214285714285715,0.08888888888888889,0.20270270270270271,0.08196721311475409,0.15384615384615385,0.058823529411764705,0.07142857142857142,0.4375,0.42857142857142855,0.6,,0.25,0.3125,0.4,0.4,1.0,,,,,0.2857142857142857,,,,0.4375,,0.47111875000000003,0.5457,0.4162571428571428,0.38095238095238093,8.4625,,0.40625,,7.0,2.0,8.0,2.0,8.0,2.0,12.0,5.0,0.6666666666666666,0.1111111111111111,0.3888888888888889,0.15384615384615385,,0.23809523809523808,0.23809523809523808,0.38095238095238093,2.0,,,,,,1.0,2.0,1.0,1.0,,,1.0,,,0.75,0.5,0.2857142857142857,0.0625,,0.4,,0.5,0.5,,,,3.0,3.0,3.0,6.0,2.0,1.0,1.0,3.0,7.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.75,0.125,0.2857142857142857,0.06666666666666667,0.25,0.14285714285714285,1.0,0.5,0.75,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,1610612745,Samuel Dalembert,Samuel Dalembert,2223,HOU,204.0,3,-5,4,6,,1,,10,1.0,1.0,,,1.0,,,,,,,1.0,2.0,,,2.0,7,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.5,,0.5,,0.5,,,50.0,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,0.5,,0.54995,,,,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201978,1610612745,Chase Budinger,Chase Budinger,201978,HOU,738.0,12,5,27,25,5.0,13,3.0,52,,,,,,,,1.0,2.0,1.0,1.0,,,1.0,3.0,3.0,21,,,,1.0,1.0,3.0,,,3.0,2.0,1.0,,,,,,,,,2.0,3.0,1.0,4.0,,,,,,,3.0,5.0,,,,,0.3333333333333333,1.0,0.3333333333333333,,,0.5,1.5,0.5,1.5,1.0,10.0,0.2,,0.2,0.07142857142857142,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,,,,1.0,1.0,1.0,0.5,0.4986,,0.297,1.0,,24.73333333333333,0.18518518518518517,1.0,,,,,,1.0,,,,0.2,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,0.25,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
202335,1610612745,Patrick Patterson,Patrick Patterson,202335,HOU,1098.0,18,-7,40,39,7.0,16,4.0,79,1.0,2.0,,,1.0,,4.0,,,,,1.0,7.0,,,2.0,37,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,3.0,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,,,7.0,,,,,,,,0.14285714285714285,,0.14285714285714285,,0.14285714285714285,,,18.181818181818183,0.06666666666666667,,0.09523809523809523,,,,,0.2857142857142857,0.5,0.5,,0.14285714285714285,0.5714285714285714,,,,,,,,,,,,0.2857142857142857,,0.4413571428571429,,0.3001,,12.12857142857143,,0.175,,,,,,2.0,1.0,,,,0.16666666666666666,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,1610612745,Luis Scola,Luis Scola,2449,HOU,824.0,14,6,28,28,10.0,20,3.0,56,3.0,4.0,,,,1.0,3.0,,,,,4.0,7.0,,,9.0,22,1.0,,,,,1.0,8.0,,,,,1.0,,1.0,,1.0,,2.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,3.0,2.0,1.0,10.0,1.0,1.0,1.0,,,,,0.5714285714285714,,0.5714285714285714,,0.5625,0.5,,29.032258064516128,0.07142857142857142,,0.05555555555555555,,,,0.16666666666666666,0.5714285714285714,0.75,0.75,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.5714285714285714,,0.5005428571428571,0.64,,0.1111111111111111,8.542857142857143,,0.35714285714285715,,1.0,,2.0,1.0,,,2.0,,1.0,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,2.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,1610612745,Kevin Martin,Kevin Martin,2755,HOU,824.0,14,6,28,28,10.0,20,3.0,56,1.0,1.0,,,1.0,,2.0,,1.0,,,1.0,4.0,,2.0,6.0,22,,,,,1.0,3.0,,,,1.0,,2.0,,2.0,,1.0,1.0,4.0,,1.0,1.0,,1.0,,,1.0,1.0,,2.0,3.0,10.0,,,,,,,,0.25,,0.16666666666666666,,0.3125,0.5,0.3333333333333333,29.032258064516128,0.07142857142857142,,0.05555555555555555,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,,0.16666666666666666,0.3333333333333333,,,,0.16666666666666666,,,,,,,,0.5,,0.5163000000000001,,0.6075,0.5,10.325,24.85,0.35714285714285715,1.0,4.0,,,3.0,2.0,,5.0,1.0,,,,,0.16666666666666666,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
202718,1610612745,Chandler Parsons,Chandler Parsons,202718,HOU,2139.0,36,-16,74,76,30.0,26,8.0,150,2.0,3.0,,1.0,1.0,1.0,2.0,,1.0,,,3.0,6.0,2.0,4.0,12.0,78,1.0,,2.0,,,,4.0,6.0,,1.0,,,1.0,1.0,1.0,,,3.0,1.0,5.0,8.0,1.0,9.0,2.0,1.0,3.0,5.0,6.0,4.0,,30.0,,0.6666666666666666,1.0,1.0,0.5,,0.5,0.5,,0.6,,0.5454545454545454,,0.4,19.51219512195122,0.1724137931034483,0.041666666666666664,0.20512820512820512,0.03225806451612903,,0.125,0.2222222222222222,0.3,0.6666666666666666,0.6666666666666666,0.5,0.1,0.2,0.5,0.5,1.0,0.1,,,,0.5,,,,0.7,,0.519765,0.692,0.421,,9.549999999999999,24.725,0.40540540540540543,3.0,,,2.0,,2.0,3.0,2.0,1.0,0.5,0.3,0.125,0.3333333333333333,0.3,0.09090909090909091,0.14285714285714285,0.16666666666666666,,,,,,,,,2.0,2.0,,,3.0,,,1.0,0.4,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,4.0,,,2.0,,2.0,1.0,2.0,1.0,,,1.0,,,,,,0.5,,1.0,1.0,1.0,2.0,1.0,,,,,,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
