EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,OffArc3ReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,Offensive Fouls,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceCorner3FGM,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,on
101127,1610612740,Jarrett Jack,Jarrett Jack,101127,NOH,20633.0,344,-41.0,658,644,158,188,81,1302,14.0,27,2.0,6.0,7.0,17.0,34.0,16.0,37.0,4.0,9.0,2.0,2.0,3.0,5.0,21.0,2.0,7.0,47.0,98,9.0,30.0,33.0,154.0,686,4.0,6.0,4.0,8.0,17.0,29.0,2.0,10.0,17.0,57.0,16.0,78.0,27.0,21.0,5.0,5.0,41.0,8.0,49.0,6.0,2.0,19.0,8.0,14.0,106.0,2.0,16.0,19.0,1.0,36,2.0,38,5.0,4.0,1.0,13.0,1.0,6.0,5.0,7.0,1.0,18.0,5.0,11.0,1.0,22,2.0,1.0,39.0,1.0,1.0,4.0,4.0,38.0,2.0,2.0,11.0,8.0,53.0,153,3.0,7.0,0.1702127659574468,0.1702127659574468,1.0,0.3,0.2,0.3,0.47959183673469385,0.6666666666666666,0.5862068965517241,0.47265625,0.4,0.5128205128205128,0.5275862068965518,0.4,0.59375,0.234375,0.05102040816326531,0.1111111111111111,0.029411764705882353,0.02702702702702703,21.589403973509935,0.7222222222222222,0.03125,0.09547738693467336,0.008032128514056224,0.16,0.11705685618729098,0.0064516129032258064,0.011494252873563218,0.012195121951219513,0.08823529411764706,0.09433962264150944,0.10256410256410256,0.16923076923076924,0.14285714285714285,0.2109375,0.5185185185185185,0.5833333333333334,0.2857142857142857,0.265625,0.5,0.5151515151515151,0.058823529411764705,0.2890625,0.43243243243243246,0.4444444444444444,0.1875,0.0703125,0.4444444444444444,0.4444444444444444,1.0,0.1640625,0.23809523809523808,0.23809523809523808,1.0,0.2,0.2,0.2,0.1794871794871795,0.8571428571428571,0.07692307692307693,0.6666666666666666,0.1794871794871795,0.4453125,0.23809523809523808,0.4708972656249999,0.4395444444444444,0.469948717948718,0.08029197080291971,0.102803738317757,0.05194805194805195,0.37012987012987014,10.215306122448979,24.706666666666667,0.24012158054711247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200780,1610612740,Solomon Jones,Solomon Jones,200780,NOH,5280.0,88,-23.0,161,164,28,46,22,325,5.0,11,6.0,,2.0,2.0,7.0,5.0,10.0,,,,,,,,,,12.0,28,,,3.0,27.0,181,3.0,7.0,,9.0,2.0,7.0,,,,4.0,18.0,6.0,,,,3.0,,1.0,1.0,1.0,,,,,3.0,6.0,2.0,4.0,,6,8.0,14,1.0,1.0,,4.0,2.0,1.0,2.0,3.0,,6.0,,8.0,,10,,1.0,8.0,1.0,3.0,,,4.0,,,2.0,,4.0,28,,,0.75,0.9,,,,,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.45,0.5,0.2857142857142857,,0.10714285714285714,0.09090909090909091,0.2857142857142857,,19.35483870967742,0.6666666666666666,,0.07142857142857142,0.08823529411764706,0.1,0.07894736842105263,0.08641975308641975,0.05263157894736842,0.11764705882352941,0.058823529411764705,0.05,0.10526315789473684,0.06666666666666667,0.2,0.39285714285714285,0.45454545454545453,0.5,0.6,0.25,0.2857142857142857,0.4,1.0,0.35714285714285715,0.5,0.5,0.8,,,,,,,,,0.8571428571428571,,,0.2857142857142857,,,,,0.39285714285714285,,0.47287500000000005,0.5441400000000001,0.4739999999999999,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.14814814814814814,8.857142857142858,,0.17391304347826086,3.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,0.14285714285714285,0.07692307692307693,0.09375,0.2,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201158,1610612740,Marco Belinelli,Marco Belinelli,201158,NOH,47282.0,788,-42.0,1460,1450,349,371,193,2910,35.0,51,2.0,11.0,14.0,6.0,18.0,39.0,92.0,13.0,32.0,3.0,2.0,7.0,38.0,86.0,9.0,26.0,80.0,161,51.0,118.0,49.0,362.0,1559,8.0,15.0,12.0,27.0,18.0,33.0,13.0,33.0,24.0,99.0,132.0,28.0,129.0,83.0,38.0,10.0,39.0,6.0,45.0,3.0,3.0,15.0,12.0,12.0,96.0,3.0,21.0,36.0,3.0,60,7.0,67,17.0,13.0,4.0,16.0,3.0,7.0,8.0,9.0,2.0,24.0,3.0,23.0,2.0,50,1.0,,43.0,,,2.0,3.0,60.0,6.0,1.0,20.0,11.0,95.0,343,11.0,8.0,0.825,0.825,0.8431372549019608,0.4322033898305085,0.3939393939393939,0.4434782608695652,0.4968944099378882,0.5333333333333333,0.5454545454545454,0.5609318996415771,0.46296296296296297,0.5681818181818182,0.5918032786885246,0.48214285714285715,0.61875,0.4229390681003584,0.062111801242236024,0.09803921568627451,0.16666666666666666,0.021739130434782608,19.467455621301777,0.6666666666666666,0.05555555555555555,0.07547169811320754,0.005309734513274336,0.09417040358744394,0.08142857142857143,0.010130246020260492,0.016666666666666666,,0.07602339181286549,0.05185185185185185,0.0935672514619883,0.11320754716981132,0.046875,0.1827956989247312,0.6862745098039216,0.7608695652173914,0.8285714285714286,0.06451612903225806,0.3333333333333333,0.4,0.8333333333333334,0.32974910394265233,0.42391304347826086,0.43333333333333335,0.8205128205128205,0.11469534050179211,0.40625,0.40625,0.9230769230769231,0.30824372759856633,0.4418604651162791,0.4418604651162791,0.8157894736842105,0.07407407407407407,0.1111111111111111,0.3333333333333333,0.21212121212121213,0.7857142857142857,0.10606060606060606,0.2857142857142857,0.3939393939393939,0.6057347670250897,0.4578313253012048,0.48981376811594196,0.4701454545454546,0.4771890624999999,0.07142857142857142,0.11428571428571428,0.07458563535911603,0.27348066298342544,12.386956521739128,25.771186440677962,0.23904109589041095,1.0,2.0,,4.0,,4.0,1.0,,3.0,4.0,3.0,,0.031746031746031744,,0.02702702702702703,0.75,0.5,1.0,3.0,11.0,3.0,24.0,3.0,1.0,2.0,1.0,1.0,0.25,0.033707865168539325,0.0078125,0.3333333333333333,1.0,0.4230769230769231,0.008403361344537815,,,,,,,,,,,,,,,,,,True
202349,1610612740,Greivis Vasquez,Greivis Vasquez,202349,NOH,102323.0,1705,-7.0,3150,3136,761,802,401,6286,67.0,118,11.0,15.0,31.0,62.0,153.0,53.0,117.0,5.0,21.0,2.0,,6.0,38.0,114.0,15.0,22.0,182.0,388,43.0,135.0,96.0,589.0,3261,18.0,35.0,17.0,59.0,41.0,92.0,7.0,28.0,38.0,141.0,96.0,268.0,99.0,114.0,38.0,32.0,315.0,44.0,359.0,30.0,14.0,160.0,51.0,104.0,762.0,22.0,49.0,95.0,6.0,150,23.0,173,60.0,44.0,16.0,88.0,22.0,56.0,60.0,32.0,5.0,148.0,33.0,47.0,3.0,126,6.0,4.0,117.0,1.0,3.0,13.0,3.0,117.0,12.0,13.0,43.0,15.0,139.0,755,24.0,14.0,0.26373626373626374,0.2696629213483146,0.7674418604651163,0.31851851851851853,0.25,0.31851851851851853,0.4690721649484536,0.5142857142857142,0.44565217391304346,0.4713193116634799,0.5192307692307693,0.42916666666666664,0.5096660808435852,0.5363636363636364,0.4787234042553192,0.25812619502868067,0.08247422680412371,0.11864406779661017,0.1111111111111111,0.008547008547008548,19.861495844875346,0.5945945945945946,0.05504587155963303,0.09268292682926829,0.01877133105802048,0.1047008547008547,0.09645010046885466,0.016242937853107344,0.02452316076294278,0.015665796344647518,0.07062146892655367,0.09642857142857143,0.10997442455242967,0.1059190031152648,0.10204081632653061,0.22562141491395793,0.5677966101694916,0.6442307692307693,0.2537313432835821,0.2925430210325048,0.40522875816993464,0.45588235294117646,0.12903225806451613,0.2237093690248566,0.452991452991453,0.45689655172413796,0.4339622641509434,0.040152963671128104,0.23809523809523808,0.23809523809523808,0.6,0.2179732313575526,0.3333333333333333,0.3392857142857143,0.7894736842105263,0.21153846153846154,0.038461538461538464,0.28846153846153844,0.25833333333333336,0.4838709677419355,0.05,,0.18333333333333332,0.4837476099426386,0.3333333333333333,0.4719919385796546,0.47073414634146343,0.4545387499999999,0.0776173285198556,0.1026252983293556,0.100169779286927,0.23938879456706283,9.356443298969069,25.563703703703702,0.2415873015873016,7.0,5.0,8.0,1.0,,8.0,2.0,1.0,5.0,8.0,3.0,,0.004098360655737705,0.016587677725118485,,0.375,0.6363636363636364,0.2857142857142857,6.0,7.0,6.0,30.0,,5.0,5.0,10.0,,0.35294117647058826,0.00558659217877095,0.019455252918287938,0.4,0.8333333333333334,0.3181818181818182,,2.0,3.0,1.0,16.0,1.0,0.014814814814814815,0.017543859649122806,,,,,,,,,,,True
2772,1610612740,Trevor Ariza,Trevor Ariza,2772,NOH,34912.0,582,-15.0,1086,1075,240,267,138,2161,36.0,74,9.0,9.0,14.0,5.0,19.0,12.0,41.0,13.0,22.0,,2.0,5.0,2.0,18.0,3.0,6.0,53.0,134,15.0,40.0,40.0,191.0,1153,7.0,12.0,3.0,20.0,14.0,31.0,2.0,11.0,14.0,48.0,60.0,46.0,42.0,17.0,2.0,14.0,44.0,12.0,56.0,8.0,4.0,23.0,7.0,14.0,124.0,13.0,15.0,50.0,11.0,76,20.0,96,30.0,19.0,11.0,18.0,2.0,11.0,12.0,7.0,1.0,30.0,9.0,10.0,1.0,29,5.0,2.0,37.0,2.0,2.0,4.0,1.0,46.0,4.0,,20.0,5.0,46.0,237,5.0,4.0,0.5660377358490566,0.5882352941176471,0.9333333333333333,0.375,0.18181818181818182,0.38461538461538464,0.39552238805970147,0.5833333333333334,0.45161290322580644,0.4339080459770115,0.4666666666666667,0.40476190476190477,0.4897435897435897,0.5263157894736842,0.47058823529411764,0.22988505747126436,0.1044776119402985,0.16216216216216217,0.10526315789473684,,18.0,0.6,0.2894736842105263,0.141643059490085,0.03258145363408521,0.10869565217391304,0.13238289205702647,0.03643724696356275,0.053691275167785234,0.023076923076923078,0.07751937984496124,0.14,0.20967741935483872,0.10869565217391304,0.10869565217391304,0.42528735632183906,0.4864864864864865,0.5806451612903226,0.4722222222222222,0.10919540229885058,0.2631578947368421,0.29411764705882354,0.6,0.23563218390804597,0.2926829268292683,0.2926829268292683,0.8333333333333334,0.12643678160919541,0.5909090909090909,0.5909090909090909,1.0,0.10344827586206896,0.1111111111111111,0.1111111111111111,0.5,0.6,,0.2,0.3333333333333333,0.6428571428571429,0.11904761904761904,0.4,0.14285714285714285,0.6551724137931034,0.11764705882352941,0.5232228323699422,0.49758076923076927,0.48155000000000014,0.10526315789473684,0.13333333333333333,0.10471204188481675,0.2513089005235602,7.615671641791045,24.87,0.22099447513812154,5.0,6.0,4.0,5.0,2.0,13.0,9.0,1.0,3.0,16.0,10.0,0.06060606060606061,0.05263157894736842,0.016666666666666666,,0.625,0.5555555555555556,0.2,,,,3.0,1.0,6.0,3.0,3.0,,,0.07462686567164178,0.06976744186046512,,,,,,1.0,,,1.0,,,3.0,2.0,1.0,,,,,,,,True
202329,1610612740,Al-Farouq Aminu,Al-Farouq Aminu,202329,NOH,54414.0,907,19.0,1651,1661,408,369,219,3312,56.0,99,30.0,14.0,16.0,15.0,42.0,20.0,55.0,4.0,14.0,2.0,2.0,5.0,4.0,16.0,2.0,8.0,91.0,196,8.0,30.0,58.0,264.0,1679,18.0,40.0,4.0,53.0,23.0,37.0,5.0,13.0,19.0,80.0,114.0,68.0,24.0,16.0,4.0,21.0,35.0,5.0,40.0,4.0,1.0,20.0,2.0,13.0,85.0,57.0,43.0,86.0,7.0,136,60.0,196,32.0,25.0,7.0,28.0,3.0,14.0,30.0,14.0,5.0,58.0,12.0,42.0,,80,7.0,4.0,74.0,,7.0,2.0,5.0,78.0,8.0,,37.0,6.0,80.0,408,8.0,6.0,0.6263736263736264,0.7307692307692307,1.0,0.26666666666666666,0.38461538461538464,0.26666666666666666,0.4642857142857143,0.45,0.6216216216216216,0.4557522123893805,0.4431818181818182,0.61,0.5057471264367817,0.5096153846153846,0.6451612903225806,0.13274336283185842,0.10714285714285714,0.1414141414141414,0.07142857142857142,0.07272727272727272,16.82489451476793,0.4827586206896552,0.1346153846153846,0.15722120658135283,0.09149277688603531,0.17063492063492064,0.16145181476846057,0.07994579945799458,0.08522727272727272,0.08080808080808081,0.10989010989010989,0.1564625850340136,0.19724770642201836,0.16,0.19480519480519481,0.43805309734513276,0.5656565656565656,0.6588235294117647,0.5892857142857143,0.18584070796460178,0.35714285714285715,0.38461538461538464,0.5333333333333333,0.24336283185840707,0.36363636363636365,0.39215686274509803,0.8,0.061946902654867256,0.2857142857142857,0.2857142857142857,1.0,0.07079646017699115,0.25,0.25,1.0,0.6818181818181818,0.045454545454545456,0.045454545454545456,0.32,0.875,0.1,0.4,0.16,0.5707964601769911,0.25,0.5088803097345134,0.5352920454545457,0.49696499999999993,0.1450980392156863,0.16444444444444445,0.20075757575757575,0.30303030303030304,7.848979591836738,24.673333333333332,0.2471229557843731,15.0,14.0,26.0,2.0,1.0,27.0,22.0,1.0,4.0,27.0,18.0,0.018867924528301886,0.017391304347826087,0.10441767068273092,,0.6666666666666666,0.5,0.13333333333333333,,3.0,1.0,,,8.0,7.0,7.0,,0.25,0.02247191011235955,0.0761904761904762,,,0.375,,,,,3.0,2.0,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,,True
202333,1610612740,Xavier Henry,Xavier Henry,202333,NOH,27134.0,452,49.0,821,815,248,214,104,1636,22.0,41,3.0,5.0,8.0,5.0,17.0,25.0,65.0,3.0,5.0,,2.0,4.0,2.0,6.0,1.0,2.0,52.0,123,5.0,11.0,32.0,151.0,815,4.0,9.0,1.0,13.0,13.0,30.0,3.0,6.0,14.0,49.0,66.0,38.0,15.0,6.0,2.0,15.0,21.0,2.0,23.0,1.0,1.0,7.0,4.0,10.0,48.0,9.0,16.0,34.0,2.0,52,11.0,63,15.0,9.0,6.0,10.0,2.0,5.0,10.0,5.0,1.0,20.0,5.0,10.0,2.0,27,1.0,1.0,39.0,2.0,5.0,1.0,3.0,49.0,3.0,,19.0,7.0,49.0,248,2.0,6.0,0.6346153846153846,0.66,1.0,0.45454545454545453,0.5,0.45454545454545453,0.42276422764227645,0.4444444444444444,0.43333333333333335,0.44402985074626866,0.55,0.4861111111111111,0.48089171974522293,0.5416666666666666,0.532608695652174,0.08208955223880597,0.12195121951219512,0.24390243902439024,0.23529411764705882,0.015384615384615385,18.743343982960596,0.5,0.07692307692307693,0.1259259259259259,0.030100334448160536,0.11594202898550725,0.12254901960784313,0.02631578947368421,0.044444444444444446,0.030303030303030304,0.05434782608695652,0.09722222222222222,0.20754716981132076,0.1276595744680851,0.09090909090909091,0.30597014925373134,0.5365853658536586,0.7096774193548387,0.5909090909090909,0.12686567164179105,0.29411764705882354,0.38461538461538464,0.2,0.48507462686567165,0.38461538461538464,0.390625,0.76,0.03731343283582089,0.6,0.6,1.0,0.04477611940298507,0.3333333333333333,0.3333333333333333,1.0,0.3,,0.1,0.2222222222222222,0.625,0.1111111111111111,0.5,0.05555555555555555,0.3880597014925373,0.3333333333333333,0.4581160447761193,0.4154333333333333,0.42996111111111107,0.12666666666666668,0.1366906474820144,0.08609271523178808,0.32450331125827814,11.517886178861788,24.654545454545453,0.3020706455542022,1.0,2.0,4.0,,2.0,4.0,3.0,,1.0,4.0,1.0,0.07407407407407407,,0.01818181818181818,,0.25,0.3333333333333333,,1.0,1.0,1.0,,,,3.0,,,1.0,,,1.0,1.0,0.5,,,,,2.0,2.0,,,,,,,,,,,,,True
202498,1610612740,Lance Thomas,Lance Thomas,202498,NOH,23053.0,384,-50.0,696,690,179,158,81,1386,30.0,50,16.0,5.0,10.0,5.0,20.0,5.0,10.0,,,,,,,,,,40.0,80,,,39.0,119.0,743,10.0,17.0,,29.0,8.0,16.0,,,16.0,32.0,58.0,22.0,,,,10.0,7.0,,7.0,,,2.0,,5.0,14.0,23.0,13.0,27.0,9.0,49,27.0,76,5.0,4.0,1.0,5.0,1.0,1.0,11.0,4.0,3.0,16.0,5.0,20.0,,48,1.0,6.0,33.0,,6.0,2.0,,47.0,3.0,,19.0,6.0,32.0,179,5.0,5.0,0.725,0.9354838709677419,,,,,0.5,0.5882352941176471,0.5,0.5,0.5882352941176471,0.5,0.5833333333333334,0.6590909090909091,0.64,,0.125,0.12,0.2,,14.917825537294563,0.3125,0.42857142857142855,0.1232876712328767,0.08333333333333333,0.104,0.11627906976744186,0.08490566037735849,0.12658227848101267,0.08045977011494253,0.1125,0.10869565217391304,0.13978494623655913,0.12048192771084337,0.07142857142857142,0.625,0.6,0.6818181818181818,0.7,0.25,0.25,0.3125,0.6,0.125,0.5,0.5,1.0,,,,,,,,,0.9411764705882353,,,0.625,0.5,,,,0.625,,0.51241125,0.5756058823529413,0.49963749999999996,0.19791666666666666,0.19791666666666666,0.24369747899159663,0.2689075630252101,5.441249999999999,,0.257183908045977,9.0,9.0,18.0,4.0,,3.0,3.0,,,3.0,,,0.09523809523809523,0.05454545454545454,,,0.5625,,,,,,,4.0,1.0,3.0,,,0.11428571428571428,0.13333333333333333,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,True
202970,1610612740,Gustavo Ayon,Gustavo Ayon,202970,NOH,37359.0,623,71.0,1156,1142,311,350,165,2298,64.0,104,26.0,11.0,17.0,13.0,38.0,7.0,21.0,,,,,,,1.0,,1.0,84.0,163,,1.0,28.0,196.0,1173,18.0,34.0,,41.0,13.0,28.0,,1.0,10.0,36.0,138.0,30.0,,,,21.0,35.0,12.0,47.0,5.0,7.0,20.0,5.0,10.0,106.0,37.0,29.0,64.0,15.0,108,55.0,163,30.0,19.0,11.0,9.0,,6.0,11.0,3.0,1.0,20.0,6.0,29.0,4.0,65,1.0,6.0,39.0,1.0,8.0,2.0,,44.0,7.0,,22.0,4.0,36.0,307,7.0,3.0,0.8214285714285714,0.8961038961038961,,,,,0.5153374233128835,0.5294117647058824,0.4642857142857143,0.5121951219512195,0.5294117647058824,0.4482758620689655,0.5355191256830601,0.5394736842105263,0.5,0.006097560975609756,0.12883435582822086,0.15384615384615385,0.13157894736842105,,15.052160953800298,0.45,0.3191489361702128,0.1702127659574468,0.08624708624708624,0.17365269461077845,0.1712707182320442,0.1001890359168242,0.08125,0.08666666666666667,0.1937984496124031,0.1523809523809524,0.1619718309859155,0.14678899082568808,0.22413793103448276,0.6341463414634146,0.6153846153846154,0.7272727272727273,0.8125,0.23170731707317074,0.34210526315789475,0.3939393939393939,0.7692307692307693,0.12804878048780488,0.3333333333333333,0.3333333333333333,1.0,,,,,0.006097560975609756,,,,0.7647058823529411,,,0.5862068965517241,0.6470588235294118,,,0.034482758620689655,0.6402439024390244,,0.5248588957055216,0.5477285714285715,0.5309535714285712,0.12290502793296089,0.12359550561797752,0.20918367346938777,0.1836734693877551,4.993251533742332,42.5,0.2690311418685121,16.0,5.0,14.0,16.0,2.0,27.0,18.0,1.0,8.0,27.0,15.0,0.06060606060606061,0.16,0.09243697478991597,0.14814814814814814,0.5555555555555556,0.6153846153846154,0.5625,,,,,1.0,3.0,,,,,0.1643835616438356,0.05172413793103448,,,,,,,,4.0,4.0,,,,,,,1.0,,5.0,,,,True
2549,1610612740,Chris Kaman,Chris Kaman,2549,NOH,42759.0,713,-1.0,1319,1310,287,250,166,2629,52.0,108,35.0,10.0,19.0,39.0,108.0,50.0,99.0,,,,,,,,,,141.0,315,,,46.0,328.0,1354,20.0,45.0,,52.0,21.0,53.0,,,11.0,53.0,176.0,106.0,,,,27.0,37.0,12.0,49.0,7.0,5.0,15.0,7.0,15.0,110.0,40.0,41.0,89.0,18.0,148,48.0,196,14.0,12.0,2.0,38.0,2.0,17.0,29.0,21.0,11.0,67.0,12.0,38.0,2.0,53,3.0,4.0,45.0,,4.0,3.0,,56.0,6.0,,25.0,6.0,53.0,281,2.0,6.0,0.624113475177305,0.6821705426356589,,,,,0.44761904761904764,0.4444444444444444,0.39622641509433965,0.44761904761904764,0.4444444444444444,0.39622641509433965,0.4823529411764706,0.5098039215686274,0.4344262295081967,,0.08571428571428572,0.18518518518518517,0.05555555555555555,0.010101010101010102,26.935804103242887,0.5671641791044776,0.47368421052631576,0.1960352422907489,0.07797270955165692,0.21354166666666666,0.20123839009287925,0.07960199004975124,0.1144578313253012,0.07272727272727272,0.16766467065868262,0.2222222222222222,0.20496894409937888,0.2366412213740458,0.16393442622950818,0.34285714285714286,0.48148148148148145,0.5909090909090909,0.5961538461538461,0.34285714285714286,0.3611111111111111,0.38235294117647056,0.5897435897435898,0.3142857142857143,0.5050505050505051,0.5102040816326531,0.68,,,,,,,,,0.7777777777777778,,,0.3584905660377358,0.5263157894736842,,,,0.34285714285714286,,0.457647619047619,0.5435567567567566,0.44885094339622644,0.0748502994011976,0.0748502994011976,0.15853658536585366,0.16158536585365854,8.660952380952379,,0.2175890826383624,16.0,12.0,24.0,8.0,,33.0,22.0,,11.0,33.0,20.0,,0.08888888888888889,0.04945054945054945,0.1111111111111111,0.6060606060606061,0.45714285714285713,0.125,,,,,,9.0,5.0,10.0,,,0.07936507936507936,0.061224489795918366,,,,,,,,4.0,2.0,,,,,,,4.0,,3.0,,,,True
