EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,BadPassSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffAtRimReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,Arc3Assists,BlockingFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Travels,2pt And 1 Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,BlockedShortMidRange,OffFTReboundPct,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,BlockingFouls,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,on,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,BlockedCorner3,3pt And 1 Free Throw Trips,Arc3PctBlocked,Clear Path Fouls
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,4796.0,80,-15.0,157,152,66,35,21.0,309,1.0,8.0,1.0,7.0,1.0,3.0,3.0,1.0,1.0,12.0,11.0,13.0,156,1.0,8.0,1.0,3.0,1.0,5.0,7.0,9.0,2.0,2.0,1.0,1.0,8.0,2.0,9.0,1.0,12.0,9.0,21.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,7,3.0,2.0,7.0,1.0,1.0,10.0,1.0,16.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,9.0,66,1.0,1.0,0.08333333333333333,0.125,0.2,0.08333333333333333,0.125,0.2,0.325,0.16666666666666666,0.45,0.08333333333333333,0.125,14.917127071823204,0.5714285714285714,0.25,0.16363636363636364,0.1568627450980392,0.08695652173913043,0.038461538461538464,0.14102564102564102,0.11688311688311688,0.25,0.16666666666666666,0.058823529411764705,0.1875,0.16666666666666666,0.14814814814814814,0.06666666666666667,0.125,0.1,0.5,0.6666666666666666,0.125,0.14285714285714285,0.25,0.08333333333333333,0.875,0.14285714285714285,0.6,0.3333333333333333,0.6666666666666666,0.4990750000000001,0.5440142857142857,0.48704000000000003,0.3684210526315789,0.3684210526315789,0.23076923076923078,0.6923076923076923,3.983333333333334,0.42038216560509556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,6248.0,104,-27.0,200,197,74,51,21.0,397,6.0,8.0,2.0,2.0,1.0,2.0,5.0,8.0,10.0,21.0,14.0,46.0,207,3.0,3.0,,6.0,2.0,9.0,4.0,11.0,12.0,2.0,,1.0,1.0,1.0,8.0,2.0,11.0,2.0,13.0,,3.0,2.0,4.0,2.0,2.0,,2.0,6,4.0,5.0,9.0,,,7.0,,15.0,5.0,,,,,,,11.0,74,,,0.47619047619047616,1.0,0.2222222222222222,0.48484848484848486,0.75,0.3181818181818182,0.5641025641025641,0.75,0.375,,,20.0,0.6666666666666666,0.5,0.10810810810810811,0.014084507042253521,0.02857142857142857,0.03125,0.08256880733944955,0.019417475728155338,,,0.043478260869565216,0.12,0.125,0.09090909090909091,0.038461538461538464,,,,0.24242424242424243,0.75,0.75,0.15151515151515152,0.24242424242424243,0.5,1.0,0.18181818181818182,0.5,0.6060606060606061,0.5251378787878789,0.6826,0.47877272727272735,0.15384615384615385,0.19230769230769232,0.13043478260869565,0.2391304347826087,9.761904761904761,0.37,2.0,2.0,3.0,5.0,1.0,7.0,1.0,1.0,2.0,4.0,12.0,1.0,1.0,2.0,8.0,12.0,7.0,1.0,6.0,1.0,7.0,1.0,4.0,1.0,1.0,15.0,1.0,2.0,1.0,2.0,1.0,0.4,0.4444444444444444,1.0,0.3333333333333333,0.5,0.3333333333333333,0.36363636363636365,0.05,0.5,0.4,0.4,0.25,0.25,0.5,0.15151515151515152,0.6,0.6,1.0,0.21212121212121213,0.14285714285714285,0.14285714285714285,1.0,0.25,0.18181818181818182,0.5,0.14285714285714285,0.07692307692307693,24.575000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,6157.0,103,-14.0,200,201,31,20,25.0,401,4.0,6.0,,,1.0,1.0,17.0,15.0,16.0,38.0,9.0,47.0,204,2.0,5.0,1.0,8.0,4.0,7.0,5.0,13.0,8.0,,2.0,1.0,2.0,4.0,9.0,2.0,15.0,3.0,18.0,,1.0,,3.0,3.0,1.0,,,4,1.0,,4.0,1.0,,15.0,,10.0,3.0,2.0,,,,,,13.0,31,1.0,2.0,0.42105263157894735,0.4,0.5714285714285714,0.3877551020408163,0.5,0.5,0.4351851851851852,0.5,0.5909090909090909,0.05263157894736842,,25.32751091703057,0.75,0.3333333333333333,0.12,0.02857142857142857,0.13333333333333333,0.038461538461538464,0.12380952380952381,0.03125,0.037037037037037035,,,0.08,0.05263157894736842,0.1935483870967742,0.09090909090909091,0.25,,,0.12244897959183673,0.6666666666666666,0.6666666666666666,0.3469387755102041,0.30612244897959184,,,0.125,1.0,0.3469387755102041,0.47484489795918366,0.4604166666666667,0.45816874999999996,0.057692307692307696,0.07317073170731707,0.1702127659574468,0.2765957446808511,11.376315789473685,0.155,6.0,6.0,,,2.0,11.0,2.0,,1.0,2.0,11.0,2.0,,1.0,24.0,6.0,11.0,2.0,1.0,1.0,2.0,,1.0,,,5.0,1.0,1.0,3.0,,,0.75,0.75,1.0,0.18181818181818182,,0.18181818181818182,0.22448979591836735,0.043478260869565216,0.75,0.35294117647058826,0.4,0.4,0.4,0.8333333333333334,,,,,0.22448979591836735,0.18181818181818182,0.18181818181818182,1.0,0.2857142857142857,0.125,,0.18181818181818182,,24.64545454545454,1.0,1.0,1.0,1.0,0.5,0.11764705882352941,0.2,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,5334.0,89,-60.0,168,168,55,37,14.0,336,5.0,8.0,1.0,1.0,2.0,2.0,11.0,1.0,11.0,20.0,,25.0,200,1.0,1.0,,5.0,4.0,7.0,,11.0,6.0,2.0,1.0,2.0,3.0,5.0,10.0,1.0,16.0,5.0,21.0,,2.0,1.0,4.0,2.0,2.0,,2.0,6,1.0,2.0,3.0,,,1.0,,1.0,1.0,,2.0,2.0,2.0,1.0,,11.0,55,,,0.55,1.0,0.5714285714285714,0.5434782608695652,1.25,0.55,0.5434782608695652,1.25,0.55,0.05,,15.675675675675675,0.6666666666666666,0.25,0.20833333333333334,0.05172413793103448,0.20833333333333334,0.08,0.20833333333333334,0.060240963855421686,0.03571428571428571,0.05263157894736842,,0.15,0.4,0.16666666666666666,0.23529411764705882,0.14285714285714285,,0.5,0.34782608695652173,0.625,0.625,0.4782608695652174,0.043478260869565216,0.5,1.0,0.2,1.0,0.4782608695652174,0.5004173913043478,,0.48535000000000006,0.043478260869565216,0.05,0.2,0.44,6.33,0.3273809523809524,6.0,,1.0,2.0,,1.0,,,1.0,1.0,3.0,1.0,1.0,3.0,16.0,3.0,1.0,,5.0,1.0,6.0,1.0,4.0,,1.0,13.0,1.0,,,,,0.7272727272727273,0.8,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.13043478260869565,0.09090909090909091,0.6,0.5454545454545454,0.6,,,,0.08695652173913043,0.5,0.5,1.0,0.043478260869565216,,,,,0.1,,,,23.8,,1.0,,,1.0,0.09090909090909091,0.25,0.8333333333333334,,,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,
202346,1610612742,Dominique Jones,Dominique Jones,202346,DAL,16099.0,268,-78.0,531,527,201,162,55.0,1058,21.0,35.0,3.0,4.0,12.0,15.0,19.0,11.0,28.0,65.0,29.0,88.0,546,3.0,8.0,,6.0,13.0,27.0,11.0,37.0,34.0,2.0,3.0,6.0,2.0,12.0,21.0,2.0,35.0,9.0,44.0,1.0,10.0,4.0,20.0,10.0,8.0,2.0,10.0,28,10.0,11.0,28.0,,,29.0,,37.0,17.0,3.0,5.0,3.0,5.0,3.0,,37.0,201,2.0,3.0,0.4307692307692308,0.375,0.48148148148148145,0.4041095890410959,0.3,0.41935483870967744,0.4888888888888889,0.3,0.47435897435897434,0.046153846153846156,,19.865319865319865,0.7142857142857143,0.10526315789473684,0.11351351351351352,0.012048192771084338,0.1643835616438356,0.06666666666666667,0.12790697674418605,0.03125,,,0.045454545454545456,0.12698412698412698,0.0851063829787234,0.12,0.16666666666666666,0.15789473684210525,0.02564102564102564,0.6,0.4794520547945205,0.6,0.6,0.2602739726027397,0.1506849315068493,0.4,0.75,0.4838709677419355,0.8,0.589041095890411,0.5211863013698631,0.49085833333333334,0.5257903225806452,0.19540229885057472,0.21518987341772153,0.06818181818181818,0.42045454545454547,6.624615384615385,0.3785310734463277,6.0,1.0,1.0,3.0,,5.0,1.0,,2.0,1.0,8.0,2.0,,4.0,22.0,3.0,5.0,,26.0,16.0,42.0,8.0,13.0,5.0,8.0,100.0,6.0,2.0,,,,0.39285714285714285,0.4074074074074074,1.0,0.125,,0.125,0.1095890410958904,0.043478260869565216,0.42857142857142855,0.3157894736842105,0.375,0.09090909090909091,0.09090909090909091,,0.0410958904109589,0.3333333333333333,0.3333333333333333,1.0,0.0684931506849315,,,,0.1,0.06451612903225806,,,,25.65,,,8.0,3.0,,0.15789473684210525,0.125,0.3333333333333333,,,,1.0,,2.0,,3.0,0.1,,,0.06451612903225806,,1.0,1.0,2.0,3.0,1.0,2.0,0.05,0.6666666666666666,,,,,,,,,,True,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,5539.0,92,-22.0,179,176,29,28,22.0,355,5.0,8.0,1.0,1.0,,1.0,4.0,8.0,10.0,20.0,3.0,53.0,188,1.0,2.0,,2.0,,3.0,,3.0,18.0,,,2.0,1.0,3.0,4.0,,7.0,3.0,10.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,7,1.0,1.0,3.0,,,6.0,,4.0,2.0,,,,,,,3.0,29,,,0.5,0.5,,0.5555555555555556,0.25,0.25,0.5638297872340425,0.25,0.25,,,26.470588235294116,0.5714285714285714,,0.057971014492753624,0.01694915254237288,0.13636363636363635,0.06060606060606061,0.07692307692307693,0.03260869565217391,,,0.07692307692307693,,0.05263157894736842,0.10344827586206896,0.15384615384615385,0.1111111111111111,0.043478260869565216,,0.17777777777777778,0.625,0.625,0.08888888888888889,0.17777777777777778,0.25,1.0,0.16666666666666666,,0.7333333333333333,0.5267511363636364,0.55665,0.51885,0.0425531914893617,0.09090909090909091,0.03773584905660377,0.05660377358490566,10.014999999999999,0.16201117318435754,2.0,3.0,2.0,4.0,8.0,21.0,2.0,,2.0,10.0,25.0,2.0,1.0,3.0,2.0,21.0,21.0,8.0,8.0,4.0,12.0,2.0,2.0,4.0,2.0,28.0,1.0,1.0,,,,0.1,0.1,0.7,0.4,0.3333333333333333,0.4,0.5555555555555556,0.058823529411764705,,0.5,0.5,0.375,0.375,,0.08888888888888889,0.5,0.6666666666666666,1.0,0.4666666666666667,0.38095238095238093,0.38095238095238093,0.625,0.5,0.3333333333333333,,0.38095238095238093,,25.323999999999998,,,2.0,,,,,0.5,,,,,1.0,1.0,1.0,,,,,0.16666666666666666,1.0,,,,,1.0,,,,9.0,1.0,0.04,0.25,,,,,,True,,,,,,,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,5709.0,95,-10.0,202,200,94,94,17.0,402,3.0,6.0,,,1.0,3.0,2.0,9.0,7.0,17.0,4.0,24.0,185,,1.0,,,2.0,8.0,4.0,8.0,10.0,,1.0,1.0,1.0,3.0,12.0,,15.0,2.0,17.0,2.0,5.0,3.0,4.0,3.0,5.0,3.0,1.0,9,6.0,6.0,7.0,,,4.0,,4.0,,2.0,2.0,2.0,2.0,1.0,,8.0,94,,1.0,0.4117647058823529,,0.25,0.35714285714285715,,0.15384615384615385,0.4,,0.26666666666666666,0.058823529411764705,0.16666666666666666,17.567567567567565,0.4444444444444444,,0.19047619047619047,0.01694915254237288,0.11538461538461539,0.03225806451612903,0.16853932584269662,0.022222222222222223,0.06666666666666667,,0.043478260869565216,0.10526315789473684,0.14285714285714285,0.26666666666666666,0.13636363636363635,,0.1111111111111111,0.5,0.21428571428571427,0.5,0.6,0.07142857142857142,0.32142857142857145,,,0.23076923076923078,0.3333333333333333,0.6071428571428571,0.5031625000000001,0.422,0.5350115384615385,,,,0.3333333333333333,11.75294117647059,0.46534653465346537,,4.0,,2.0,2.0,9.0,,,4.0,2.0,11.0,,,5.0,4.0,3.0,9.0,2.0,6.0,4.0,10.0,1.0,3.0,2.0,1.0,24.0,2.0,,,,,0.2857142857142857,0.2857142857142857,0.5,0.18181818181818182,,0.18181818181818182,0.39285714285714285,,0.6666666666666666,,,0.4444444444444444,0.4444444444444444,,0.07142857142857142,,,,0.32142857142857145,0.2222222222222222,0.2222222222222222,0.5,,0.3076923076923077,,0.2222222222222222,,24.972727272727276,,,3.0,,,,,,,,,,,1.0,,,,,,0.07692307692307693,,,1.0,1.0,,,,,,3.0,,,,,,,,,True,,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,1116.0,19,11.0,34,35,11,7,2.0,69,,1.0,,,,1.0,,,,1.0,,9.0,32,,,,,,1.0,,,,,1.0,,,,2.0,,2.0,,2.0,,1.0,1.0,1.0,1.0,,,,1,,2.0,2.0,,,1.0,,,,,,,,,,,11,,,,,,0.9,,,0.9,,,1.0,1.0,16.216216216216218,1.0,,0.15384615384615385,,,,0.10526315789473684,,,,,,0.3333333333333333,,,,,,0.2,,,,,,,1.0,,1.0,0.55783,,0.4076,,,,,3.5,0.3235294117647059,,,1.0,2.0,2.0,2.0,,,,3.0,4.0,,,,,9.0,2.0,2.0,3.0,1.0,4.0,,1.0,1.0,1.0,9.0,,,,,,,,1.0,0.75,,0.75,0.8,,,,,,,,0.4,0.5,0.5,1.0,0.4,1.0,1.0,1.0,,,,1.0,,24.25,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1885,1610612742,Lamar Odom,Lamar Odom,1885,DAL,6762.0,113,-41.0,214,214,71,51,21.0,428,2.0,5.0,,1.0,,,4.0,7.0,7.0,16.0,2.0,22.0,232,,2.0,,,3.0,4.0,,6.0,2.0,,1.0,,3.0,9.0,12.0,,21.0,3.0,24.0,,4.0,2.0,5.0,4.0,1.0,1.0,1.0,6,2.0,5.0,12.0,,,4.0,,5.0,1.0,,4.0,4.0,4.0,3.0,,6.0,71,2.0,,0.4375,,0.75,0.2702702702702703,,0.25,0.28205128205128205,,0.25,0.0625,0.2,18.987341772151897,0.8333333333333334,,0.15,0.046875,0.2647058823529412,,0.18421052631578946,0.027777777777777776,0.04,0.058823529411764705,,0.10714285714285714,0.14285714285714285,0.1935483870967742,0.2857142857142857,0.16666666666666666,,0.75,0.13513513513513514,0.4,0.5,0.10810810810810811,0.1891891891891892,0.5,,,,0.7027027027027027,0.518107142857143,0.56795,0.4954549999999999,0.05128205128205128,0.058823529411764705,,0.2727272727272727,10.31875,0.3317757009345794,1.0,4.0,1.0,7.0,1.0,14.0,,,5.0,2.0,21.0,,,8.0,12.0,6.0,13.0,1.0,9.0,,9.0,,7.0,2.0,,18.0,2.0,,1.0,,1.0,0.8571428571428571,0.8571428571428571,1.0,0.09523809523809523,,0.1,0.5675675675675675,0.045454545454545456,0.5,0.25,0.25,0.5714285714285714,0.5714285714285714,1.0,0.1891891891891892,0.14285714285714285,0.14285714285714285,1.0,0.3783783783783784,0.07142857142857142,0.07142857142857142,1.0,,0.4166666666666667,,0.07692307692307693,0.045454545454545456,26.357142857142858,,,,,,,,1.0,,,,,,3.0,,,,,,0.25,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,
2753,1610612742,Delonte West,Delonte West,2753,DAL,2328.0,39,-18.0,76,76,38,26,10.0,152,1.0,2.0,,,1.0,1.0,,3.0,3.0,5.0,7.0,13.0,79,,,2.0,2.0,2.0,3.0,3.0,7.0,4.0,,,,1.0,,1.0,,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,,,2,2.0,,,,,5.0,,7.0,3.0,1.0,1.0,,1.0,,,7.0,38,,1.0,0.6,,0.6666666666666666,0.2727272727272727,,0.4,0.4642857142857143,0.5,0.5833333333333334,,,18.39080459770115,0.5,,0.029411764705882353,0.045454545454545456,,,0.023809523809523808,0.024390243902439025,,,,0.058823529411764705,,,,,,,0.18181818181818182,0.5,0.5,,0.2727272727272727,,,0.2,1.0,0.7272727272727273,0.4965454545454545,0.38595,0.50311,0.23076923076923078,0.42857142857142855,0.15384615384615385,0.5384615384615384,11.999999999999998,0.5,,2.0,,,,6.0,1.0,,2.0,,6.0,1.0,,2.0,2.0,,6.0,,6.0,,6.0,,3.0,2.0,1.0,12.0,2.0,,,,,0.3333333333333333,0.3333333333333333,,,,,0.5454545454545454,0.125,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,0.5454545454545454,,,,1.0,0.4,,,,25.783333333333335,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,
