EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedLongMidRange,DefensiveGoaltends,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Clear Path Fouls,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,on
101132,1610612761,Linas Kleiza,Linas Kleiza,101132,TOR,63414.0,1057,-5,1979,1968,537,709,238,3947,45.0,76,13.0,25.0,11.0,21.0,23.0,64.0,35.0,91,17.0,57.0,2.0,7.0,2.0,13.0,45.0,122.0,2.0,8.0,15.0,44.0,103,231,62.0,179.0,81.0,473,2021,18.0,39.0,4.0,15.0,14.0,62.0,31.0,63.0,17.0,57.0,42.0,155.0,136.0,70,171.0,15.0,10.0,2.0,120.0,45.0,17.0,2.0,29.0,17.0,46.0,15.0,2.0,13.0,3.0,13.0,109.0,5.0,32.0,5.0,46.0,92,19.0,157,42.0,199,5.0,23.0,13.0,10.0,31.0,6.0,11.0,33.0,5.0,20.0,4.0,64.0,7.0,25.0,49.0,2.0,119,7.0,9.0,8.0,77.0,2.0,3.0,4.0,100.0,8.0,4.0,37.0,2.0,12.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,153.0,532,15.0,11.0,0.6601941747572816,0.6938775510204082,0.9193548387096774,0.3463687150837989,0.26666666666666666,0.2982456140350877,0.3502824858757062,0.4458874458874459,0.46153846153846156,0.49206349206349204,0.47804878048780486,0.4444444444444444,0.4708333333333333,0.5176600441501104,0.5,0.5352112676056338,0.43658536585365854,0.0111731843575419,0.0735930735930736,0.09210526315789473,0.109375,0.03296703296703297,0.01639344262295082,22.886232846392208,0.484375,0.22093023255813954,0.08333333333333333,0.13256484149855907,0.04900459418070444,0.16606498194945848,0.019305019305019305,0.14212152420185376,0.04057017543859649,0.046153846153846156,0.03773584905660377,0.056856187290969896,0.027472527472527472,0.14767932489451477,0.1414141414141414,0.11196911196911197,0.15270935960591134,0.20270270270270271,0.023148148148148147,0.5,0.18536585365853658,0.5921052631578947,0.6521739130434783,0.7111111111111111,0.15609756097560976,0.359375,0.40350877192982454,0.391304347826087,0.22195121951219512,0.38461538461538464,0.3977272727272727,0.7714285714285715,0.13902439024390245,0.2982456140350877,0.2982456140350877,0.9411764705882353,0.2975609756097561,0.36885245901639346,0.375,0.9111111111111111,0.46296296296296297,0.52,0.3076923076923077,0.12962962962962962,0.2857142857142857,1.0,0.14814814814814814,0.25,1.0,0.175,0.5238095238095238,0.10833333333333334,0.15384615384615385,0.36666666666666664,0.3409090909090909,0.6219512195121951,0.375,0.49397216748768485,0.5047511627906975,0.46407974137931046,0.08843537414965986,0.1423076923076923,0.011049723756906077,0.13107822410147993,0.3276955602536998,9.86406926406927,25.11508379888268,0.2713491662455786,,,,,,,,,,,,,True
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,22393.0,373,41,692,686,216,256,93,1378,27.0,47,5.0,14.0,9.0,19.0,8.0,17.0,5.0,14,1.0,2.0,,,1.0,1.0,,1.0,,,,,40,78,1.0,3.0,10.0,93,702,8.0,20.0,,,1.0,17.0,12.0,26.0,1.0,1.0,3.0,30.0,60.0,20,3.0,,8.0,,1.0,,11.0,,15.0,2.0,17.0,2.0,,6.0,1.0,8.0,36.0,3.0,36.0,,21.0,34,7.0,62,39.0,101,4.0,7.0,4.0,3.0,7.0,1.0,1.0,9.0,,6.0,1.0,16.0,1.0,1.0,30.0,2.0,56,,6.0,5.0,21.0,2.0,1.0,1.0,19.0,1.0,,9.0,,1.0,22.0,12.0,9.0,22.0,13.0,1.0,,30.0,213,7.0,1.0,0.75,0.8333333333333334,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.5128205128205128,0.4,0.46153846153846156,0.5123456790123457,0.4,0.5,0.5166666666666667,0.40476190476190477,0.5172413793103449,0.037037037037037035,,0.14102564102564102,0.1702127659574468,0.17647058823529413,,,13.151364764267989,0.4375,0.2,,0.13438735177865613,0.15584415584415584,0.21212121212121213,0.033707865168539325,0.15625,0.121875,0.23684210526315788,0.07547169811320754,0.13725490196078433,0.016666666666666666,0.06976744186046512,0.09302325581395349,0.24691358024691357,0.18055555555555555,0.2962962962962963,0.14285714285714285,0.5909090909090909,0.5802469135802469,0.574468085106383,0.6923076923076923,0.7037037037037037,0.20987654320987653,0.47058823529411764,0.5714285714285714,0.875,0.1728395061728395,0.35714285714285715,0.35714285714285715,0.8,0.024691358024691357,0.5,0.5,1.0,0.012345679012345678,,,,0.7,0.35714285714285715,,,,,,,,0.7037037037037037,0.47368421052631576,0.037037037037037035,1.0,,,0.6172839506172839,,0.48864876543209873,0.519838888888889,0.48934814814814825,0.10112359550561797,0.10465116279069768,,0.1827956989247312,0.3225806451612903,6.382051282051282,23.86666666666667,0.31213872832369943,1.0,2.0,0.06896551724137931,,,,,,,,,,True
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,25810.0,430,-15,806,794,202,289,94,1600,9.0,12,2.0,2.0,3.0,5.0,2.0,6.0,27.0,54,,2.0,,,,,15.0,37.0,1.0,4.0,8.0,12.0,38,72,15.0,39.0,16.0,137,858,2.0,5.0,1.0,4.0,3.0,10.0,10.0,18.0,8.0,12.0,7.0,51.0,16.0,60,36.0,9.0,,,37.0,15.0,2.0,1.0,86.0,32.0,118.0,26.0,6.0,40.0,13.0,33.0,268.0,1.0,2.0,,8.0,20,1.0,29,3.0,32,,12.0,5.0,7.0,25.0,4.0,18.0,9.0,2.0,7.0,1.0,34.0,1.0,6.0,14.0,1.0,31,,1.0,,22.0,1.0,,3.0,20.0,1.0,5.0,4.0,,4.0,2.0,1.0,1.0,2.0,,,,50.0,198,8.0,3.0,0.21052631578947367,0.21052631578947367,0.8,0.38461538461538464,0.25,0.6666666666666666,0.38461538461538464,0.5277777777777778,0.4,0.5555555555555556,0.545045045045045,0.3888888888888889,0.7333333333333333,0.5635593220338984,0.45,0.75,0.35135135135135137,0.02564102564102564,0.027777777777777776,,0.3333333333333333,,0.02702702702702703,16.55773420479303,0.7352941176470589,0.024390243902439025,,0.07246376811594203,0.007352941176470588,0.07407407407407407,0.008928571428571428,0.07291666666666667,0.0078125,0.011627906976744186,,0.0072992700729927005,0.012987012987012988,0.08247422680412371,0.08333333333333333,0.05263157894736842,0.075,0.07142857142857142,,,0.10810810810810811,0.75,0.75,,0.05405405405405406,0.3333333333333333,0.5,,0.4864864864864865,0.5,0.5,0.2962962962962963,0.018018018018018018,,,,0.3333333333333333,0.40540540540540543,0.4166666666666667,0.8,0.2222222222222222,1.0,,,,,0.4444444444444444,0.25,,0.16666666666666666,0.6,,,0.4,0.6666666666666666,0.4594594594594595,0.40540540540540543,0.4642468468468468,0.6388375,0.4617533333333333,0.03508771929824561,0.05333333333333334,,0.072992700729927,0.3722627737226277,15.17222222222222,25.279487179487184,0.2506203473945409,,,,1.0,1.0,,,,,,,,True
101187,1610612761,Alan Anderson,Alan Anderson,101187,TOR,6612.0,110,-18,215,214,72,94,25,429,2.0,3,,,1.0,1.0,,9.0,3.0,8,1.0,4.0,,,,,3.0,7.0,,1.0,,2.0,5,20,4.0,11.0,6.0,28,218,,,,1.0,,,2.0,8.0,,2.0,2.0,6.0,6.0,4,9.0,3.0,,,7.0,3.0,3.0,,5.0,2.0,7.0,1.0,1.0,2.0,,3.0,16.0,3.0,1.0,,1.0,3,,4,4.0,8,,1.0,,1.0,6.0,,3.0,3.0,,3.0,1.0,9.0,3.0,3.0,4.0,,8,1.0,,,5.0,,,,7.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,6.0,72,1.0,1.0,0.6,0.6,0.75,0.36363636363636365,,,0.36363636363636365,0.25,,0.25,0.3548387096774194,,0.2,0.4117647058823529,,0.2727272727272727,0.3548387096774194,,0.15,0.3333333333333333,0.2222222222222222,,,17.695473251028805,0.6666666666666666,,,0.03896103896103896,0.014705882352941176,0.03225806451612903,0.10714285714285714,0.037037037037037035,0.041666666666666664,0.0625,,,0.14285714285714285,,,0.10344827586206896,0.05263157894736842,,,1.0,0.0967741935483871,0.6666666666666666,1.0,,0.2903225806451613,,,,0.25806451612903225,0.375,0.375,1.0,0.12903225806451613,0.25,0.25,1.0,0.22580645161290322,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,,1.0,,,0.1,1.0,,,0.2,,0.45161290322580644,0.42857142857142855,0.45401129032258064,,0.40570500000000004,0.09090909090909091,0.09090909090909091,0.09090909090909091,,0.21428571428571427,10.705,24.718181818181815,0.33488372093023255,,,,,,1.0,,,,,,,True
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,12760.0,213,2,401,402,65,108,44,803,8.0,19,1.0,3.0,1.0,1.0,6.0,20.0,10.0,35,,,,,,,6.0,20.0,,3.0,1.0,5.0,24,74,6.0,20.0,43.0,109,410,5.0,11.0,,3.0,2.0,12.0,3.0,8.0,1.0,5.0,9.0,18.0,30.0,18,15.0,3.0,2.0,,20.0,6.0,6.0,1.0,10.0,3.0,13.0,3.0,,6.0,2.0,2.0,29.0,4.0,4.0,,6.0,16,4.0,26,8.0,34,2.0,4.0,3.0,1.0,10.0,,6.0,9.0,,4.0,4.0,19.0,1.0,2.0,3.0,2.0,12,2.0,1.0,2.0,33.0,1.0,,1.0,48.0,2.0,1.0,20.0,1.0,4.0,,,,,,,,16.0,60,3.0,3.0,0.625,0.6521739130434783,0.8333333333333334,0.3,,0.2,0.3,0.32432432432432434,0.45454545454545453,0.375,0.35106382978723405,0.35714285714285715,0.34615384615384615,0.46551724137931033,0.4,0.5,0.2127659574468085,0.05,0.08108108108108109,0.21052631578947367,0.05,0.02857142857142857,0.05,29.867256637168143,0.5263157894736842,0.3076923076923077,,0.11188811188811189,0.02962962962962963,0.1276595744680851,0.08888888888888889,0.11578947368421053,0.044444444444444446,0.02702702702702703,0.058823529411764705,0.015625,0.0625,0.09803921568627451,0.13333333333333333,0.11290322580645161,0.1388888888888889,0.09090909090909091,0.03571428571428571,,0.20212765957446807,0.42105263157894735,0.5333333333333333,0.625,0.2127659574468085,0.3,0.3157894736842105,0.3333333333333333,0.3723404255319149,0.2857142857142857,0.29411764705882354,0.8,,,,,0.2127659574468085,0.3,0.3157894736842105,0.8333333333333334,0.21428571428571427,0.3333333333333333,,,,,0.21428571428571427,,,0.07692307692307693,1.0,,,0.38461538461538464,0.2,0.4148936170212766,0.3,0.4563249999999999,0.47258181818181816,0.41616538461538466,0.1875,0.21739130434782608,0.05,0.11009174311926606,0.1651376146788991,11.92027027027027,25.215000000000003,0.16209476309226933,,,0.15384615384615385,1.0,,1.0,,,,,,,True
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,33861.0,564,43,1054,1049,339,444,124,2103,34.0,51,4.0,7.0,9.0,14.0,17.0,31.0,40.0,88,1.0,4.0,,1.0,,1.0,3.0,19.0,,,2.0,12.0,91,170,4.0,23.0,74.0,268,1075,8.0,16.0,,1.0,4.0,20.0,15.0,33.0,2.0,13.0,35.0,71.0,102.0,80,9.0,3.0,8.0,2.0,17.0,3.0,11.0,,20.0,15.0,35.0,11.0,4.0,11.0,2.0,7.0,85.0,1.0,7.0,,8.0,31,10.0,49,8.0,57,3.0,11.0,7.0,4.0,18.0,2.0,10.0,12.0,2.0,8.0,4.0,30.0,1.0,8.0,20.0,1.0,46,1.0,2.0,3.0,67.0,1.0,,2.0,93.0,9.0,1.0,40.0,1.0,9.0,6.0,4.0,1.0,6.0,1.0,,,69.0,336,10.0,6.0,0.5604395604395604,0.5862068965517241,0.75,0.17391304347826086,,0.15384615384615385,0.19047619047619047,0.5352941176470588,0.5,0.45454545454545453,0.5025906735751295,0.47058823529411764,0.391304347826087,0.5705128205128205,0.5263157894736842,0.5378787878787878,0.11917098445595854,,0.06470588235294118,0.17647058823529413,0.03225806451612903,0.011363636363636364,,22.129086336965635,0.6,0.18867924528301888,,0.08516483516483517,0.021021021021021023,0.05333333333333334,0.007575757575757576,0.07587548638132295,0.017204301075268817,0.011904761904761904,0.012048192771084338,0.030120481927710843,0.010869565217391304,0.08196721311475409,0.05555555555555555,0.11194029850746269,0.06422018348623854,0.024390243902439025,0.0375,0.16666666666666666,0.26424870466321243,0.6666666666666666,0.8095238095238095,0.5588235294117647,0.16062176165803108,0.5483870967741935,0.5666666666666667,0.4117647058823529,0.45595854922279794,0.45454545454545453,0.45977011494252873,0.625,0.02072538860103627,0.25,0.25,1.0,0.09844559585492228,0.15789473684210525,0.15789473684210525,0.6666666666666666,0.4117647058823529,0.5714285714285714,0.25,0.058823529411764705,,,,,,0.30434782608695654,0.6428571428571429,0.021739130434782608,,0.2608695652173913,0.16666666666666666,0.38341968911917096,0.17647058823529413,0.4546856020942408,0.45994705882352943,0.44374111111111114,0.18222222222222223,0.19900497512437812,0.041666666666666664,0.07462686567164178,0.26492537313432835,11.711764705882356,28.052173913043475,0.3216318785578748,1.0,,,,1.0,,1.0,,,,,,True
202334,1610612761,Ed Davis,Ed Davis,202334,TOR,37378.0,623,-29,1153,1147,305,351,144,2300,44.0,71,13.0,23.0,6.0,16.0,20.0,41.0,6.0,21,,,,,,,,1.0,,,,1.0,70,133,,1.0,31.0,171,1176,17.0,35.0,,,8.0,42.0,13.0,32.0,,1.0,15.0,41.0,100.0,40,,,22.0,1.0,,,12.0,,17.0,6.0,23.0,6.0,,9.0,2.0,6.0,52.0,24.0,37.0,1.0,37.0,81,10.0,128,62.0,190,2.0,14.0,10.0,4.0,11.0,1.0,5.0,18.0,4.0,6.0,3.0,29.0,7.0,6.0,36.0,,72,,14.0,7.0,42.0,,8.0,,44.0,6.0,,22.0,,3.0,25.0,18.0,6.0,25.0,15.0,3.0,2.0,41.0,305,9.0,3.0,0.7142857142857143,0.847457627118644,,,,,,0.5263157894736842,0.4857142857142857,0.40625,0.5223880597014925,0.4857142857142857,0.3939393939393939,0.5588235294117647,0.525,0.4880952380952381,0.007462686567164179,,0.09022556390977443,0.1267605633802817,0.07317073170731707,,,13.767019667170953,0.3793103448275862,0.23255813953488372,0.029411764705882353,0.19518072289156627,0.09814323607427056,0.23270440251572327,0.147239263803681,0.20557491289198607,0.11296296296296296,0.09565217391304348,0.125,0.08433734939759036,0.15966386554621848,0.1773049645390071,0.25663716814159293,0.16770186335403728,0.25210084033613445,0.175,0.04081632653061224,0.6,0.5298507462686567,0.6197183098591549,0.7096774193548387,0.75,0.30597014925373134,0.4878048780487805,0.5263157894736842,0.55,0.15671641791044777,0.2857142857142857,0.2857142857142857,1.0,,,,,0.007462686567164179,,,,0.6571428571428571,0.5652173913043478,0.23076923076923078,,,,,,,0.48484848484848486,0.375,,,0.030303030303030304,,0.5373134328358209,,0.49078571428571444,0.49635599999999996,0.465465625,0.14666666666666667,0.1476510067114094,,0.24561403508771928,0.23976608187134502,6.2090225563909796,48.2,0.2645273200346921,1.0,3.0,0.11363636363636363,,1.0,,1.0,,,,,,True
1853,1610612761,Anthony Carter,Anthony Carter,1853,TOR,3828.0,64,11,120,121,29,33,12,241,1.0,3,,,,,1.0,3.0,,5,,,,,,,2.0,5.0,,,1.0,2.0,2,11,2.0,5.0,3.0,13,104,,,,,,,,3.0,1.0,2.0,,3.0,,4,3.0,3.0,,,5.0,2.0,,,5.0,3.0,8.0,1.0,2.0,2.0,,3.0,19.0,,,,,6,,6,,6,,6.0,3.0,3.0,2.0,2.0,1.0,2.0,,1.0,,4.0,,,4.0,,6,,,,5.0,,,1.0,4.0,,,2.0,,,,,,,,,,3.0,29,1.0,,,,0.5,0.4,,0.5,0.4,0.18181818181818182,,,0.3125,,0.3,0.3611111111111111,,0.3,0.3125,,,,,,,16.417910447761194,0.5,,,0.13636363636363635,,,,0.0967741935483871,,,,,,0.125,0.1111111111111111,0.15789473684210525,,,,,0.1875,0.3333333333333333,0.3333333333333333,,0.1875,0.3333333333333333,0.3333333333333333,,0.3125,,,,,,,,0.3125,0.4,0.4,0.5,,,,,,,,,,,,,,0.4,0.5,0.5,0.4,0.46400666666666673,,0.40556250000000005,0.1111111111111111,0.15384615384615385,,,0.23076923076923078,11.372727272727273,28.1,0.24166666666666667,,,,,,,,,,,,,True
2571,1610612761,Leandro Barbosa,Leandro Barbosa,2571,TOR,24369.0,406,15,771,763,166,236,98,1534,34.0,53,2.0,5.0,7.0,12.0,13.0,29.0,18.0,50,7.0,19.0,1.0,1.0,2.0,5.0,12.0,27.0,1.0,4.0,1.0,5.0,65,132,19.0,46.0,27.0,214,778,5.0,10.0,2.0,5.0,5.0,21.0,14.0,28.0,3.0,10.0,8.0,45.0,74.0,56,48.0,9.0,2.0,2.0,25.0,12.0,6.0,,17.0,11.0,28.0,8.0,3.0,6.0,4.0,7.0,67.0,2.0,5.0,,6.0,19,1.0,26,7.0,33,1.0,16.0,5.0,11.0,13.0,4.0,8.0,11.0,2.0,5.0,,24.0,,4.0,19.0,2.0,45,3.0,3.0,,27.0,,1.0,5.0,31.0,3.0,2.0,14.0,,2.0,2.0,1.0,,2.0,2.0,,,45.0,164,8.0,1.0,0.5692307692307692,0.578125,0.8421052631578947,0.41304347826086957,0.4,0.3,0.4318181818181818,0.49242424242424243,0.5,0.5,0.5252808988764045,0.5333333333333333,0.4868421052631579,0.5575916230366492,0.5833333333333334,0.5357142857142857,0.25842696629213485,,0.045454545454545456,0.07547169811320754,0.06896551724137931,,,24.130190796857462,0.5416666666666666,0.03125,,0.07169811320754717,0.01838235294117647,0.06060606060606061,0.02127659574468085,0.06868131868131869,0.01912568306010929,0.021739130434782608,0.016129032258064516,0.01694915254237288,0.016129032258064516,0.0625,0.06578947368421052,0.08602150537634409,0.06756756756756757,0.04,0.011904761904761904,1.0,0.29775280898876405,0.6415094339622641,0.6938775510204082,0.5,0.16292134831460675,0.4482758620689655,0.48148148148148145,0.46153846153846156,0.2808988764044944,0.36,0.36,0.7777777777777778,0.10674157303370786,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.15168539325842698,0.4444444444444444,0.4444444444444444,0.8333333333333334,0.3333333333333333,0.4,,0.06666666666666667,1.0,1.0,0.26666666666666666,0.25,1.0,0.3157894736842105,0.5833333333333334,0.13157894736842105,0.4,0.13157894736842105,0.2,0.5561797752808989,0.48,0.49657812500000015,0.4822045454545455,0.4784907894736842,0.07407407407407407,0.0979020979020979,,0.09813084112149532,0.2102803738317757,9.953787878787878,24.95,0.21530479896238652,1.0,,0.03125,1.0,1.0,,,,,,,,True
201573,1610612761,Jerryd Bayless,Jerryd Bayless,201573,TOR,17237.0,287,17,525,531,146,190,71,1056,8.0,21,,,1.0,6.0,4.0,10.0,18.0,46,2.0,5.0,,,,,20.0,43.0,1.0,1.0,7.0,16.0,30,77,22.0,48.0,37.0,163,545,2.0,7.0,1.0,1.0,3.0,10.0,10.0,22.0,7.0,16.0,8.0,49.0,10.0,50,48.0,18.0,,,43.0,20.0,4.0,,37.0,17.0,54.0,10.0,7.0,15.0,8.0,14.0,125.0,1.0,3.0,1.0,10.0,17,,27,5.0,32,2.0,11.0,6.0,5.0,11.0,2.0,8.0,12.0,3.0,3.0,3.0,23.0,1.0,7.0,11.0,2.0,25,,1.0,2.0,38.0,2.0,1.0,2.0,42.0,2.0,,18.0,,4.0,1.0,1.0,,1.0,,,,49.0,146,5.0,4.0,0.16666666666666666,0.16666666666666666,0.7272727272727273,0.4583333333333333,1.0,0.4375,0.4583333333333333,0.38961038961038963,0.2857142857142857,0.45454545454545453,0.504,0.4375,0.5394736842105263,0.5620689655172414,0.5,0.5697674418604651,0.384,,0.05194805194805195,0.14285714285714285,0.1,,,27.45098039215686,0.4782608695652174,,0.08333333333333333,0.08994708994708994,0.016853932584269662,0.15151515151515152,0.012987012987012988,0.10588235294117647,0.01568627450980392,0.017857142857142856,,0.02564102564102564,0.0196078431372549,0.06349206349206349,0.11764705882352941,0.09333333333333334,0.17857142857142858,,0.029411764705882353,,0.168,0.38095238095238093,0.4444444444444444,0.25,0.08,0.4,0.4444444444444444,,0.368,0.391304347826087,0.391304347826087,0.16666666666666666,0.04,0.4,0.4,1.0,0.344,0.46511627906976744,0.46511627906976744,0.7,,,,,,,0.125,1.0,1.0,0.15789473684210525,0.16666666666666666,,,0.42105263157894735,0.4375,0.552,0.46511627906976744,0.4804808,0.33956666666666663,0.4635394736842105,0.1276595744680851,0.1935483870967742,,0.06134969325153374,0.3006134969325153,13.409090909090908,24.974999999999998,0.2780952380952381,,,,1.0,,,,,,,,,True
