EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffShortMidRangeReboundPct,Charge Fouls Drawn,FTOffRebounds,BlockingFouls,OffFTReboundPct,OffCorner3ReboundPct,BlockedLongMidRange,on,Corner3PctBlocked,SecondChanceAtRimPctAssisted,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,5641.0,94,11,181,175,53,44,22,356,7.0,12,,1.0,1.0,4.0,,2.0,1.0,7.0,,1.0,,,,,2.0,10.0,,2.0,3.0,8.0,21,2.0,11.0,12.0,34,184,,2.0,,,,,1.0,7.0,2.0,3.0,3.0,11.0,6.0,10.0,3.0,3.0,,,10.0,2.0,,7.0,9.0,16.0,6.0,3.0,5.0,1.0,1.0,41.0,1.0,,4.0,4.0,,8.0,1.0,9.0,,5,2.0,3.0,2.0,2.0,1.0,4.0,,1.0,,6,,2.0,4.0,6,,,,11.0,,,13.0,,,4.0,1.0,,,,,,,11.0,53,1.0,1.0,0.375,0.375,0.5,0.18181818181818182,,0.6666666666666666,0.18181818181818182,0.38095238095238093,,0.14285714285714285,0.34375,,0.4,0.4473684210526316,,0.4583333333333333,0.34375,,,,,21.359223300970875,0.3333333333333333,,0.08695652173913043,,0.17391304347826086,0.034482758620689655,0.11594202898550725,0.0125,,,0.043478260869565216,0.05555555555555555,0.1111111111111111,0.10526315789473684,0.1111111111111111,0.4,,,0.375,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.0625,,,,0.21875,0.14285714285714285,0.14285714285714285,,0.03125,,,,0.3125,0.2,0.2,0.5,0.5,,,,,,0.4,0.25,,,0.3,0.6666666666666666,0.71875,0.2,0.5178609375,0.545,0.485025,0.13513513513513514,0.16,,0.3235294117647059,7.985714285714285,25.518181818181823,0.292817679558011,,,,,,,1.0,0.08333333333333333,,,,,,,,1.0,,,,,,True,,,,,,
202712,1610612753,Justin Harper,Justin Harper,202712,ORL,3650.0,61,-18,119,121,35,36,12,240,5.0,8,2.0,3.0,1.0,2.0,,2.0,1.0,4.0,,1.0,,,,,2.0,7.0,,1.0,1.0,6.0,14,2.0,8.0,,18,115,2.0,3.0,,,,4.0,2.0,6.0,1.0,1.0,,7.0,4.0,8.0,3.0,3.0,4.0,,7.0,2.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,3.0,3.0,5.0,,8.0,3.0,11.0,1.0,1,1.0,,3.0,1.0,,1.0,,3.0,,4,1.0,,2.0,3,,,,1.0,1.0,,,,,,,3.0,2.0,1.0,3.0,2.0,,7.0,35,,,0.3333333333333333,0.5,0.5,0.25,,1.0,0.25,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.4090909090909091,0.6666666666666666,0.5,0.4090909090909091,0.6666666666666666,0.5,0.36363636363636365,,,,,19.696969696969695,0.75,,0.14285714285714285,0.06818181818181818,0.1875,,0.1568627450980392,0.05084745762711865,0.16666666666666666,,,0.25,0.15384615384615385,,0.25,,0.07142857142857142,0.6666666666666666,0.36363636363636365,0.625,0.625,0.4,0.09090909090909091,,,,0.18181818181818182,0.25,0.25,,0.045454545454545456,,,,0.3181818181818182,0.2857142857142857,0.2857142857142857,0.5,1.0,0.6666666666666666,,,,,0.2857142857142857,0.5,,,0.14285714285714285,1.0,0.7272727272727273,0.2857142857142857,0.5256250000000001,0.6107,0.46760714285714283,,,0.2222222222222222,0.3888888888888889,7.535714285714286,25.5625,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202397,1610612753,Ish Smith,Ish Smith,202397,ORL,4778.0,80,-13,154,157,55,27,18,311,4.0,7,,1.0,,2.0,2.0,7.0,2.0,6.0,,,,,,,,1.0,,,,8.0,20,,1.0,2.0,18,152,1.0,2.0,,,,2.0,2.0,6.0,,,1.0,5.0,4.0,12.0,,,,,1.0,,1.0,10.0,2.0,12.0,2.0,,7.0,1.0,2.0,26.0,1.0,2.0,4.0,2.0,1.0,7.0,3.0,10.0,,8,5.0,3.0,5.0,1.0,3.0,1.0,,2.0,,6,,3.0,4.0,7,,,,2.0,,,4.0,,,1.0,1.0,,,,,,,5.0,55,1.0,,0.25,0.25,,,,,,0.4,0.5,0.3333333333333333,0.38095238095238093,0.5,0.3333333333333333,0.391304347826087,0.5,0.35714285714285715,0.047619047619047616,0.05,0.14285714285714285,,,16.666666666666668,0.8333333333333334,0.3333333333333333,0.047619047619047616,0.03571428571428571,0.17391304347826086,0.05,0.09230769230769231,0.039473684210526314,0.041666666666666664,,0.05263157894736842,,0.1,0.058823529411764705,0.06666666666666667,0.375,,,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.25,0.3333333333333333,0.2857142857142857,0.2857142857142857,,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5,,,,,0.047619047619047616,,,,0.5,,,,,,0.3333333333333333,,,,,,0.38095238095238093,,0.48090714285714287,0.5261,0.42568333333333336,0.045454545454545456,0.047619047619047616,0.1111111111111111,0.2777777777777778,8.27,26.4,0.35714285714285715,,,,,,,,,,,,,,,0.05555555555555555,,,,,,,True,,,,,,
202732,1610612753,DeAndre Liggins,DeAndre Liggins,202732,ORL,3175.0,53,-23,97,101,35,30,11,198,6.0,9,,1.0,3.0,3.0,1.0,4.0,1.0,1.0,,,,,,,,3.0,1.0,,2.0,8.0,14,,3.0,7.0,23,103,,1.0,,1.0,,,5.0,7.0,,2.0,4.0,14.0,16.0,,,,,,3.0,,1.0,2.0,,2.0,,,2.0,,,4.0,,2.0,2.0,2.0,,4.0,2.0,6.0,,1,1.0,,3.0,4.0,3.0,4.0,,,,7,,2.0,1.0,2,,,,12.0,,,15.0,3.0,,8.0,1.0,,,,,,,14.0,35,,1.0,1.0,1.0,,,,,,0.5714285714285714,,0.7142857142857143,0.47058823529411764,,0.5555555555555556,0.5,,0.6363636363636364,0.17647058823529413,0.07142857142857142,0.1111111111111111,,,27.027027027027025,0.42857142857142855,,0.07407407407407407,0.05714285714285714,0.125,,0.09302325581395349,0.041666666666666664,0.058823529411764705,0.1111111111111111,,,0.14285714285714285,0.09090909090909091,0.2,,,,0.5294117647058824,0.6666666666666666,0.75,1.0,0.23529411764705882,0.25,0.25,1.0,0.058823529411764705,1.0,1.0,1.0,,,,,0.17647058823529413,,,,0.5,,,,,0.5,0.3333333333333333,1.0,,,0.2222222222222222,,0.7058823529411765,,0.5716294117647058,0.532025,0.5146222222222222,0.36363636363636365,0.42105263157894735,,0.6086956521739131,4.507142857142857,25.933333333333337,0.36082474226804123,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,
2202,1610612753,Jason Richardson,Jason Richardson,2202,ORL,3002.0,50,-11,90,90,12,25,11,180,2.0,4,,,,,,4.0,3.0,6.0,,,,,,,3.0,7.0,,2.0,3.0,5.0,14,3.0,7.0,2.0,21,112,1.0,1.0,,,,2.0,,2.0,2.0,3.0,,6.0,8.0,2.0,9.0,,,,7.0,3.0,3.0,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,,3.0,1.0,5.0,1.0,7.0,3.0,10.0,,2,,2.0,1.0,,1.0,,,,,1,,,1.0,1,,,,1.0,,,2.0,,,1.0,,1.0,1.0,,1.0,1.0,,6.0,12,,,0.8,0.8,1.0,0.42857142857142855,,0.6666666666666666,0.42857142857142855,0.35714285714285715,1.0,,0.4523809523809524,1.0,0.6,0.4772727272727273,1.0,0.6,0.3333333333333333,0.21428571428571427,,0.5,0.16666666666666666,22.33009708737864,1.0,0.2,0.19230769230769232,0.11538461538461539,0.1,,0.16666666666666666,0.075,0.125,0.09090909090909091,,0.2,0.16666666666666666,0.2,0.1111111111111111,,,1.0,0.19047619047619047,0.5,0.5,1.0,0.19047619047619047,,,,0.2857142857142857,0.5,0.6,0.6666666666666666,,,,,0.3333333333333333,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,,,0.6,0.6666666666666666,0.5238095238095238,0.42857142857142855,0.4628166666666667,0.4097,0.46956,0.045454545454545456,0.06666666666666667,0.09523809523809523,0.2857142857142857,11.378571428571428,25.928571428571423,0.13333333333333333,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,True,,,,,,
202350,1610612753,Daniel Orton,Daniel Orton,202350,ORL,4737.0,79,-12,148,149,58,48,12,297,8.0,12,2.0,4.0,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,9.0,15,,,5.0,23,148,3.0,5.0,,,,6.0,1.0,4.0,,,2.0,4.0,14.0,4.0,,,4.0,,,,,3.0,,3.0,,,2.0,,1.0,6.0,,5.0,1.0,3.0,2.0,6.0,5.0,11.0,,4,3.0,1.0,,,,2.0,,,,2,,,3.0,6,,,2.0,7.0,,,12.0,,,5.0,1.0,5.0,1.0,3.0,5.0,3.0,,4.0,58,1.0,1.0,0.7777777777777778,1.0,,,,,,0.6,0.6,0.25,0.6,0.6,0.25,0.5476190476190477,0.6,0.3333333333333333,,,,,,14.375,,0.5,0.06382978723404255,0.10638297872340426,0.06666666666666667,,0.06451612903225806,0.08333333333333333,0.06666666666666667,,,0.15384615384615385,,0.06666666666666667,0.08333333333333333,,,0.6,0.8,0.6666666666666666,0.6666666666666666,0.75,0.13333333333333333,0.5,0.5,1.0,0.06666666666666667,,,,,,,,,,,,0.8,0.5,,,,,0.5,0.5,,,,,0.8,,0.5770599999999999,0.6507,0.498475,0.25,0.25,0.2608695652173913,0.17391304347826086,3.3066666666666666,,0.3918918918918919,,,,,2.0,,,,,,,3.0,,,0.3333333333333333,,,,,,1.0,True,,,,,,
1716,1610612753,Larry Hughes,Larry Hughes,1716,ORL,3433.0,57,-24,97,99,27,10,19,196,,1,,,,,,1.0,,3.0,,2.0,,,,,1.0,2.0,1.0,,1.0,,5,1.0,4.0,1.0,4,107,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,3.0,,,,2.0,1.0,,2.0,1.0,3.0,1.0,,2.0,,,7.0,1.0,,1.0,3.0,,4.0,1.0,5.0,,1,,1.0,1.0,2.0,,5.0,,1.0,,6,2.0,,4.0,6,1.0,,1.0,1.0,,,2.0,,,1.0,,,,,,,,1.0,27,,,,,1.0,0.25,,,0.25,,,,0.16666666666666666,,,0.2,,0.16666666666666666,0.4444444444444444,,,,,13.559322033898306,0.16666666666666666,,0.08108108108108109,,0.07142857142857142,0.05263157894736842,0.0784313725490196,0.017543859649122806,,,0.07142857142857142,,,0.17647058823529413,0.125,,,,0.1111111111111111,,,,0.1111111111111111,,,,0.3333333333333333,,,,0.2222222222222222,,,,0.2222222222222222,0.5,0.5,1.0,,,,,,1.0,,,,,0.5,,0.5555555555555556,0.5,0.48821111111111104,0.50115,0.45987500000000003,0.1,0.16666666666666666,,0.25,14.02,24.974999999999998,0.27835051546391754,,,,,,,,,,,,,1.0,,,,,,,,,False,,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,97747.0,1629,48,3013,3004,782,609,394,6017,43.0,74,5.0,8.0,10.0,18.0,17.0,57.0,73.0,170.0,28.0,51.0,,1.0,7.0,8.0,78.0,202.0,25.0,16.0,56.0,133.0,301,106.0,253.0,128.0,712,3146,12.0,28.0,10.0,26.0,5.0,59.0,33.0,70.0,23.0,64.0,63.0,198.0,146.0,120.0,279.0,39.0,6.0,,202.0,78.0,17.0,85.0,65.0,150.0,47.0,18.0,61.0,8.0,16.0,365.0,5.0,13.0,30.0,86.0,8.0,124.0,18.0,142.0,6.0,22,18.0,4.0,37.0,8.0,19.0,26.0,5.0,18.0,5.0,63,5.0,15.0,48.0,87,1.0,3.0,6.0,123.0,8.0,5.0,141.0,6.0,14.0,42.0,21.0,5.0,2.0,3.0,5.0,2.0,,189.0,776,6.0,15.0,0.5488721804511278,0.5615384615384615,0.8773584905660378,0.4189723320158103,0.38461538461538464,0.359375,0.4189723320158103,0.4418604651162791,0.42857142857142855,0.4714285714285714,0.5270758122743683,0.5,0.503731343283582,0.5709624796084829,0.5175438596491229,0.5945121951219512,0.4566787003610108,0.05647840531561462,0.0945945945945946,0.12280701754385964,0.01764705882352941,19.47565543071161,0.5873015873015873,0.11764705882352941,0.07933579335793357,0.014925373134328358,0.07751937984496124,0.009259259259259259,0.07885791978246091,0.012756909992912827,0.01935483870967742,0.009433962264150943,0.007194244604316547,0.06338028169014084,0.06705539358600583,0.09846827133479212,0.099644128113879,0.018867924528301886,0.020761245674740483,0.4,0.13357400722021662,0.581081081081081,0.6417910447761194,0.6046511627906976,0.10288808664259928,0.2982456140350877,0.34,0.5294117647058824,0.30685920577617326,0.4294117647058823,0.437125748502994,0.5205479452054794,0.09205776173285199,0.5490196078431373,0.56,1.0,0.36462093862815886,0.38613861386138615,0.38613861386138615,0.8333333333333334,0.14814814814814814,0.625,0.018518518518518517,,,0.46296296296296297,0.13432835820895522,0.5555555555555556,0.05970149253731343,0.875,0.417910447761194,0.2857142857142857,0.5902527075812274,0.38613861386138615,0.49766001805054166,0.47457307692307693,0.4880705223880597,0.07601351351351351,0.12462908011869436,0.08286516853932584,0.27808988764044945,12.646179401993356,25.15454545454545,0.2595419847328244,1.0,0.003952569169960474,,1.0,1.0,1.0,3.0,0.011764705882352941,10.0,0.4,1.0,,,,0.01646090534979424,7.0,,1.0,,0.016260162601626018,,False,0.0196078431372549,0.2,,,,
201175,1610612753,Glen Davis,Glen Davis,201175,ORL,71879.0,1198,-23,2172,2196,538,470,294,4368,91.0,162,20.0,38.0,13.0,23.0,45.0,113.0,46.0,154.0,,1.0,,,,,1.0,9.0,,,4.0,182.0,429,1.0,10.0,90.0,457,2311,31.0,67.0,,,12.0,74.0,33.0,83.0,,4.0,21.0,87.0,244.0,120.0,3.0,,28.0,1.0,8.0,1.0,39.0,23.0,18.0,41.0,12.0,6.0,14.0,2.0,7.0,100.0,29.0,56.0,36.0,138.0,12.0,186.0,91.0,277.0,11.0,40,26.0,14.0,28.0,6.0,19.0,33.0,2.0,9.0,2.0,61,14.0,15.0,35.0,88,8.0,4.0,13.0,112.0,8.0,3.0,138.0,14.0,,70.0,6.0,15.0,9.0,6.0,15.0,10.0,2.0,87.0,537,6.0,6.0,0.6703296703296703,0.7261904761904762,1.0,0.1,,,0.1111111111111111,0.42424242424242425,0.4626865671641791,0.39759036144578314,0.417995444191344,0.4626865671641791,0.3793103448275862,0.4560878243512974,0.4805194805194805,0.4306930693069307,0.022779043280182234,0.09090909090909091,0.14814814814814814,0.12389380530973451,0.006493506493506494,22.399362295735354,0.45901639344262296,0.27906976744186046,0.17358490566037735,0.07943262411347518,0.1411764705882353,0.0830945558739255,0.1657142857142857,0.08064516129032258,0.14344262295081966,0.036101083032490974,0.08118081180811808,0.16097560975609757,0.16996047430830039,0.18397626112759644,0.14358974358974358,0.13333333333333333,0.05263157894736842,0.6666666666666666,0.3690205011389522,0.5617283950617284,0.6594202898550725,0.6923076923076923,0.25740318906605925,0.39823008849557523,0.45454545454545453,0.4222222222222222,0.35079726651480636,0.2987012987012987,0.3006535947712418,0.8695652173913043,0.002277904328018223,,,,0.02050113895216401,0.1111111111111111,0.1111111111111111,1.0,0.5671641791044776,0.5263157894736842,,,,,0.26436781609195403,0.5652173913043478,,,0.04597701149425287,,0.3917995444191344,0.125,0.4720642201834862,0.5136877551020408,0.43860235294117655,0.1414141414141414,0.14432989690721648,0.16192560175054704,0.19037199124726478,9.297202797202797,30.629999999999995,0.24769797421731124,,,,,9.0,,,,,,,2.0,,,0.059782608695652176,8.0,6.0,4.0,0.06593406593406594,0.08974358974358974,,False,,0.15,,,,
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,107138.0,1786,230,3339,3306,601,478,463,6645,128.0,224,76.0,123.0,15.0,33.0,6.0,28.0,15.0,49.0,44.0,105.0,5.0,14.0,14.0,25.0,105.0,273.0,19.0,18.0,40.0,149.0,301,149.0,378.0,139.0,884,3449,77.0,136.0,9.0,33.0,41.0,222.0,17.0,45.0,32.0,65.0,39.0,169.0,144.0,154.0,444.0,3.0,104.0,,273.0,105.0,31.0,30.0,19.0,49.0,13.0,6.0,18.0,8.0,4.0,117.0,62.0,130.0,54.0,149.0,14.0,217.0,200.0,417.0,18.0,46,36.0,10.0,30.0,4.0,19.0,24.0,4.0,11.0,6.0,54,11.0,6.0,59.0,128,2.0,13.0,2.0,130.0,12.0,,160.0,15.0,7.0,64.0,14.0,23.0,10.0,13.0,24.0,17.0,3.0,169.0,598,14.0,13.0,0.48322147651006714,0.7422680412371134,0.9932885906040269,0.3941798941798942,0.2727272727272727,0.49230769230769234,0.3941798941798942,0.4950166112956811,0.5661764705882353,0.37777777777777777,0.5486008836524301,0.5355029585798816,0.5909090909090909,0.589142091152815,0.5904255319148937,0.65234375,0.5567010309278351,0.10299003322259136,0.125,0.10714285714285714,,20.61324400927596,0.5555555555555556,0.2,0.12680851063829787,0.14084507042253522,0.12558139534883722,0.08895265423242468,0.1264797507788162,0.11851851851851852,0.15051020408163265,0.12318840579710146,0.09262759924385633,0.11801242236024845,0.13917525773195877,0.12258064516129032,0.11428571428571428,0.1565217391304348,0.05232558139534884,0.7083333333333334,0.32989690721649484,0.5714285714285714,0.6530612244897959,0.4453125,0.041237113402061855,0.21428571428571427,0.24,0.3333333333333333,0.07216494845360824,0.30612244897959184,0.30612244897959184,0.8666666666666667,0.15463917525773196,0.41904761904761906,0.41904761904761906,1.0,0.4020618556701031,0.38461538461538464,0.38461538461538464,0.9904761904761905,0.727810650887574,0.6178861788617886,0.08284023668639054,0.35714285714285715,1.0,0.11242603550295859,0.3,0.45454545454545453,0.22727272727272727,0.56,0.36363636363636365,0.45,0.8865979381443299,0.38461538461538464,0.5591346833578793,0.5789357723577234,0.5463777272727273,0.09289617486338798,0.18285714285714286,0.251131221719457,0.19117647058823528,5.057807308970099,24.909523809523808,0.17999401018268943,,,,3.0,13.0,,4.0,0.010471204188481676,4.0,0.21052631578947367,1.0,,1.0,1.0,0.1450980392156863,8.0,8.0,5.0,0.0625,0.07738095238095238,,False,,0.10526315789473684,1.0,1.0,1.0,
2047,1610612753,Quentin Richardson,Quentin Richardson,2047,ORL,43187.0,720,-95,1311,1312,319,263,180,2623,18.0,26,4.0,5.0,6.0,7.0,,9.0,6.0,24.0,9.0,28.0,2.0,2.0,2.0,4.0,25.0,73.0,4.0,5.0,21.0,24.0,59,34.0,101.0,24.0,174,1378,4.0,5.0,3.0,6.0,7.0,24.0,6.0,14.0,7.0,25.0,7.0,40.0,30.0,18.0,102.0,,6.0,1.0,72.0,25.0,2.0,17.0,15.0,32.0,10.0,5.0,6.0,6.0,5.0,79.0,2.0,6.0,19.0,55.0,6.0,80.0,12.0,92.0,1.0,25,18.0,7.0,18.0,6.0,15.0,9.0,,3.0,1.0,27,3.0,6.0,34.0,60,,2.0,2.0,23.0,3.0,,29.0,4.0,,12.0,3.0,5.0,2.0,3.0,5.0,2.0,,40.0,319,5.0,3.0,0.625,0.7142857142857143,1.0,0.33663366336633666,0.5,0.28,0.34,0.4067796610169492,0.8,0.42857142857142855,0.46875,0.7727272727272727,0.4230769230769231,0.5058139534883721,0.8,0.46511627906976744,0.63125,0.03389830508474576,,0.1111111111111111,0.041666666666666664,13.178807947019868,0.6666666666666666,0.24,0.12415349887133183,0.014184397163120567,0.1130952380952381,0.008547008547008548,0.12111292962356793,0.0121765601217656,0.006944444444444444,0.025,0.010752688172043012,0.1320754716981132,0.10884353741496598,0.13157894736842105,0.13675213675213677,0.058823529411764705,0.010638297872340425,0.4,0.1625,0.6923076923076923,0.6923076923076923,0.6666666666666666,0.05625,,,,0.15,0.25,0.2608695652173913,0.5,0.175,0.32142857142857145,0.3333333333333333,1.0,0.45625,0.3424657534246575,0.3424657534246575,1.0,0.45454545454545453,0.8,0.18181818181818182,1.0,1.0,0.36363636363636365,0.1794871794871795,0.8571428571428571,0.10256410256410256,0.5,0.5384615384615384,0.23809523809523808,0.79375,0.3472222222222222,0.5297776729559749,0.5562166666666666,0.5017723684210526,0.07692307692307693,0.1791044776119403,0.13793103448275862,0.22988505747126436,9.66779661016949,25.164356435643562,0.2433257055682685,1.0,0.009900990099009901,,,4.0,,1.0,0.00980392156862745,1.0,0.25,1.0,,,,0.008403361344537815,,4.0,1.0,0.06349206349206349,,,False,0.03571428571428571,,,,,
2202,1610612753,Jason Richardson,Jason Richardson,2202,ORL,92458.0,1541,106,2874,2865,604,515,392,5739,90.0,157,12.0,28.0,14.0,28.0,24.0,68.0,22.0,80.0,37.0,89.0,1.0,8.0,5.0,12.0,62.0,181.0,22.0,12.0,40.0,136.0,305,99.0,270.0,39.0,608,2966,15.0,36.0,10.0,30.0,3.0,63.0,21.0,56.0,17.0,52.0,14.0,107.0,158.0,114.0,270.0,27.0,12.0,,181.0,62.0,27.0,59.0,44.0,103.0,29.0,15.0,39.0,13.0,7.0,250.0,11.0,21.0,34.0,113.0,4.0,151.0,33.0,184.0,10.0,51,31.0,20.0,33.0,11.0,25.0,26.0,2.0,8.0,1.0,59,2.0,17.0,45.0,90,3.0,3.0,4.0,72.0,7.0,2.0,67.0,8.0,1.0,27.0,10.0,18.0,7.0,6.0,21.0,14.0,,106.0,600,4.0,7.0,0.5808823529411765,0.6076923076923076,0.9090909090909091,0.36666666666666664,0.3333333333333333,0.3269230769230769,0.36666666666666664,0.4459016393442623,0.4166666666666667,0.375,0.49478260869565216,0.45454545454545453,0.4305555555555556,0.5024834437086093,0.4632352941176471,0.44214876033057854,0.46956521739130436,0.08852459016393442,0.11464968152866242,0.10294117647058823,0.025,19.861778846153847,0.559322033898305,0.06153846153846154,0.10803059273422562,0.02485207100591716,0.09315068493150686,0.0196078431372549,0.1041814316087881,0.02275960170697013,0.036585365853658534,0.014705882352941176,0.02097902097902098,0.07835820895522388,0.11695906432748537,0.11926605504587157,0.10526315789473684,0.05,0.032679738562091505,0.6666666666666666,0.27304347826086955,0.5732484076433121,0.6474820143884892,0.6777777777777778,0.11826086956521739,0.35294117647058826,0.39344262295081966,0.3333333333333333,0.1391304347826087,0.275,0.28205128205128205,0.45454545454545453,0.15478260869565216,0.4157303370786517,0.4157303370786517,1.0,0.31478260869565217,0.3425414364640884,0.3425414364640884,0.8548387096774194,0.42424242424242425,0.42857142857142855,0.12121212121212122,0.125,1.0,0.3333333333333333,0.25925925925925924,0.5,0.1111111111111111,0.4166666666666667,0.37037037037037035,0.3,0.7426086956521739,0.3425414364640884,0.5408106457242583,0.536618085106383,0.5064216981132075,0.045454545454545456,0.08333333333333333,0.10361842105263158,0.17598684210526316,7.935737704918033,24.88074074074074,0.21016005567153792,,,,4.0,5.0,,,,9.0,0.4090909090909091,0.8888888888888888,,1.0,,0.02040816326530612,3.0,1.0,,0.00847457627118644,0.015151515151515152,5.0,False,,0.3333333333333333,1.0,3.0,2.0,1.0
