EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,Charge Fouls,Clear Path Fouls,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,BlockedArc3,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,HeaveAttempts,Corner3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,HeaveMakes
101142,1610612748,Ronny Turiaf,Ronny Turiaf,101142,MIA,306.0,5,4,10,9,5,7,1,19,1.0,1.0,1.0,1.0,1.0,1,2,2,6,1.0,1.0,2.0,2,1.0,1,1,1,2,2.0,2.0,1,1,2.0,5,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,18.181818181818183,0.5,0.5,0.5,0.2,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5248,0.6711,1.0,3.15,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,80972.0,1350,243,2549,2564,476,337,281,5113,64.0,96.0,18.0,25.0,55.0,85,152,219,2571,21.0,34.0,54.0,118,69.0,31,150,100,250,36.0,15.0,85,126,54.0,476,0.6941176470588235,0.8939393939393939,0.5592105263157895,0.6176470588235294,0.5592105263157895,0.6176470588235294,0.5887096774193549,0.627906976744186,7.998614958448754,0.08108108108108109,0.09538461538461539,0.10900473933649289,0.09000900090009001,0.06451612903225806,0.092,0.631578947368421,0.6666666666666666,0.8,0.640625,0.3618421052631579,0.7352941176470589,0.72,0.631578947368421,0.5510901315789475,0.5611029411764706,0.2465753424657534,3.8361842105263158,0.18673989799921537,22.0,36.0,21.0,1.0,49.0,24.0,41.0,14.0,62.0,12.0,52.0,38.0,22.0,7.0,2.0,9.0,1.0,1.0,4.0,3.0,20.0,31.0,107.0,12.0,5.0,21.0,19.0,1.0,8.0,26.0,3.0,11.0,1.0,2.0,45.0,7.0,8.0,3.0,5.0,8.0,68.0,8.0,11.0,8.0,71.0,3.0,34.0,3.0,84.0,59.0,2.0,23.0,84.0,54.0,3.0,9.0,4.0,3.0,3.0,0.5853658536585366,0.5853658536585366,0.6078431372549019,0.14473684210526316,0.16666666666666666,0.09090909090909091,1.0,0.4222222222222222,0.1875,0.11370882040382571,0.11923076923076924,0.10546875,0.07874015748031496,0.09411764705882353,0.16666666666666666,0.11144578313253012,0.13636363636363635,0.09855072463768116,0.10666666666666667,0.1111111111111111,0.6428571428571429,0.38181818181818183,0.42,0.8571428571428571,0.006578947368421052,0.8780487804878049,0.6111111111111112,0.09090909090909091,0.5879793103448276,0.18579234972677597,0.18579234972677597,0.2831050228310502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,63224.0,1054,253,2009,2015,324,200,208,4024,28.0,55.0,5.0,8.0,41.0,69,134,374,1985,12.0,25.0,64.0,40,8.0,30,94,10,104,61.0,20.0,40,91,64.0,324,0.2898550724637681,0.29850746268656714,0.5149253731343284,0.48,0.596885813148789,0.6136363636363636,0.6112956810631229,0.6428571428571429,17.435669920141972,0.012121212121212121,0.11952191235059761,0.09072781655034895,0.011682242990654205,0.0037174721189591076,0.13612565445026178,0.1903114186851211,0.509090909090909,0.5833333333333334,0.25,0.14186851211072665,0.18181818181818182,0.625,0.726643598615917,0.5406895833333333,0.5024906976744186,0.1711229946524064,8.483582089552238,0.16127426580388252,1.0,2.0,23.0,38.0,29.0,6.0,14.0,,27.0,10.0,98.0,4.0,13.0,119.0,20.0,139.0,13.0,7.0,62.0,36.0,298.0,2.0,61.0,3.0,2.0,41.0,49.0,16.0,37.0,43.0,5.0,12.0,3.0,6.0,92.0,5.0,18.0,3.0,2.0,8.0,57.0,1.0,2.0,13.0,33.0,1.0,7.0,6.0,4.0,4.0,,,4.0,,,,,3.0,5.0,0.42857142857142855,0.43548387096774194,0.43548387096774194,0.09701492537313433,0.12727272727272726,0.12195121951219512,0.02631578947368421,0.532608695652174,0.058823529411764705,0.08111702127659574,0.01020408163265306,0.021505376344086023,0.014634146341463415,0.015625,,0.04,0.09004739336492891,0.11654135338345864,0.06666666666666667,0.014814814814814815,,0.5609756097560976,0.6388888888888888,0.2608695652173913,0.1314878892733564,0.06451612903225806,0.5,,0.5016326923076923,0.023728813559322035,0.05,0.07219251336898395,18.0,23.0,52.0,5.0,5.0,7.0,46.0,103.0,5.0,12.0,5.0,12.0,69.0,155.0,5.0,17.0,10.0,19.0,189.0,18.0,103.0,46.0,21.0,1.0,1.0,8.0,0.9130434782608695,0.44516129032258067,0.29411764705882354,0.5263157894736842,0.44516129032258067,0.5363321799307958,0.47368421052631576,0.4864864864864865,0.3888888888888889,0.17993079584775087,0.4423076923076923,0.4423076923076923,0.9565217391304348,0.356401384083045,0.44660194174757284,0.44660194174757284,0.8913043478260869,0.16129032258064516,0.3870967741935484,0.4166666666666667,1.0,0.1590909090909091,0.7142857142857143,0.2727272727272727,0.4166666666666667,0.44660194174757284,24.697419354838708,,,,,,,,,,,,,,,True,,,,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,26373.0,440,39,795,807,196,158,97,1602,4.0,7.0,,1.0,17.0,11,27,108,834,2.0,7.0,34.0,14,8.0,13,29,19,48,16.0,3.0,15,27,34.0,196,0.6363636363636364,0.6363636363636364,0.4074074074074074,0.2857142857142857,0.5434782608695652,0.5,0.5510204081632653,0.53125,11.816192560175054,0.03162055335968379,0.12745098039215685,0.07754010695187166,0.04851752021563342,0.0297029702970297,0.12987012987012986,0.07608695652173914,0.5714285714285714,0.5714285714285714,1.0,0.18478260869565216,0.03571428571428571,,0.782608695652174,0.5395891304347826,0.5353482142857142,0.3148148148148148,7.825925925925926,0.24654088050314465,2.0,3.0,5.0,3.0,8.0,2.0,8.0,1.0,14.0,6.0,8.0,,2.0,16.0,9.0,25.0,6.0,3.0,9.0,5.0,59.0,10.0,16.0,,3.0,13.0,7.0,1.0,7.0,3.0,,,,2.0,10.0,,1.0,1.0,2.0,,22.0,4.0,3.0,3.0,12.0,,2.0,4.0,8.0,6.0,,2.0,8.0,3.0,,,,2.0,4.0,0.25,0.38235294117647056,0.3888888888888889,0.07407407407407407,,0.11764705882352941,,0.7,,0.058823529411764705,0.0847457627118644,0.039473684210526314,0.02631578947368421,0.06493506493506493,0.12195121951219512,0.0759493670886076,0.04,0.059322033898305086,0.12,0.057692307692307696,0.375,0.29411764705882354,0.3333333333333333,0.4,0.03260869565217391,0.17647058823529413,0.6666666666666666,1.0,0.532075,0.02127659574468085,0.06896551724137931,0.12962962962962962,2.0,14.0,35.0,3.0,4.0,13.0,12.0,30.0,3.0,6.0,4.0,8.0,26.0,65.0,3.0,9.0,8.0,21.0,78.0,,30.0,12.0,2.0,,,,1.0,0.4,0.3333333333333333,0.38095238095238093,0.4,0.7065217391304348,0.6666666666666666,0.6666666666666666,0.5,0.3804347826086957,0.4,0.4,1.0,0.32608695652173914,0.4,0.4,1.0,0.17647058823529413,0.35294117647058826,0.5,1.0,0.4642857142857143,0.3076923076923077,0.2857142857142857,0.5,0.4,24.156923076923075,1.0,0.047619047619047616,,,,,,,,,,,,,True,,,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,70794.0,1180,230,2249,2262,427,297,239,4511,168.0,216.0,33.0,44.0,116.0,299,503,819,2276,57.0,102.0,184.0,254,30.0,59,202,43,245,54.0,18.0,16,42,184.0,427,0.42474916387959866,0.4409722222222222,0.5944333996023857,0.5588235294117647,0.5850877192982457,0.5357142857142857,0.6198786039453718,0.5935483870967742,29.980276134122285,0.04059539918809202,0.20205479452054795,0.16370106761565836,0.04288702928870293,0.036544850498338874,0.20179372197309417,0.37894736842105264,0.7777777777777778,0.8076923076923077,0.5654761904761905,0.20350877192982456,0.3492063492063492,0.75,0.4964912280701754,0.5212544894366197,0.5086183999999999,0.22466422466422467,9.072365805168985,0.18986216096042685,22.0,37.0,57.0,171.0,152.0,31.0,58.0,16.0,78.0,49.0,344.0,22.0,12.0,147.0,54.0,201.0,35.0,19.0,79.0,45.0,456.0,11.0,125.0,18.0,9.0,36.0,73.0,15.0,54.0,33.0,5.0,19.0,2.0,3.0,106.0,8.0,25.0,1.0,2.0,5.0,163.0,1.0,1.0,7.0,203.0,20.0,86.0,23.0,20.0,15.0,,5.0,21.0,10.0,3.0,,1.0,3.0,13.0,0.5344827586206896,0.49206349206349204,0.527027027027027,0.02385685884691849,0.037037037037037035,0.034482758620689655,,0.6886792452830188,0.3157894736842105,0.1502403846153846,0.05069124423963134,0.05116279069767442,0.03587443946188341,0.0425531914893617,0.06578947368421052,0.1,0.1652542372881356,0.19230769230769232,0.2028985507246377,0.039301310043668124,0.47619047619047616,0.49137931034482757,0.5089285714285714,0.2631578947368421,0.3,0.5873015873015873,0.5945945945945946,0.2727272727272727,0.5162518867924528,0.13522012578616352,0.15114235500878734,0.09523809523809523,74.0,1.0,8.0,1.0,,2.0,22.0,59.0,,4.0,7.0,22.0,23.0,67.0,,5.0,7.0,24.0,39.0,30.0,59.0,22.0,23.0,3.0,,5.0,0.5652173913043478,0.34328358208955223,,0.2916666666666667,0.34328358208955223,0.11754385964912281,0.4327485380116959,0.4327485380116959,0.22972972972972974,0.014035087719298246,0.125,0.125,1.0,0.10350877192982456,0.3728813559322034,0.3793103448275862,0.5454545454545454,0.015873015873015872,0.06349206349206349,,,0.015873015873015872,,0.1746031746031746,0.3181818181818182,0.3728813559322034,25.56417910447761,2.0,0.03773584905660377,1.0,1.0,1.0,1.0,0.014925373134328358,0.01694915254237288,,,,,,,True,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,15962.0,266,74,497,498,123,86,57,995,,,,,1.0,4,15,83,474,,2.0,25.0,8,2.0,4,19,4,23,8.0,2.0,8,22,25.0,123,1.0,1.0,0.26666666666666666,,0.5362318840579711,0.6176470588235294,0.5625,0.6388888888888888,13.051146384479718,0.012903225806451613,0.05714285714285714,0.076,0.017857142857142856,0.015384615384615385,0.05555555555555555,,,,,0.014492753623188406,,,0.782608695652174,0.5452231884057972,0.5513323529411763,0.30120481927710846,18.573333333333334,0.24748490945674045,,,,14.0,9.0,,1.0,,3.0,4.0,,,1.0,7.0,2.0,9.0,2.0,,5.0,2.0,20.0,2.0,15.0,,2.0,6.0,1.0,,1.0,1.0,,,,1.0,2.0,,2.0,,3.0,,11.0,1.0,1.0,2.0,9.0,,1.0,1.0,3.0,2.0,,1.0,4.0,3.0,,,,,1.0,,0.25,0.25,0.06666666666666667,,,0.07142857142857142,0.5,,0.08333333333333333,0.028985507246376812,0.02127659574468085,,0.023255813953488372,0.038461538461538464,0.08163265306122448,0.0847457627118644,0.08333333333333333,0.0625,0.04878048780487805,0.75,,,,0.2028985507246377,,,,0.47982500000000006,0.028169014084507043,0.0625,0.03614457831325301,4.0,5.0,20.0,3.0,3.0,8.0,17.0,34.0,1.0,2.0,4.0,7.0,22.0,54.0,1.0,5.0,7.0,15.0,66.0,,34.0,17.0,,,,2.0,1.0,0.4074074074074074,0.2,0.4666666666666667,0.4074074074074074,0.782608695652174,0.2857142857142857,0.3076923076923077,1.0,0.2898550724637681,0.25,0.25,1.0,0.4927536231884058,0.5,0.5,1.0,0.5,0.3333333333333333,0.5,1.0,0.47058823529411764,0.375,0.4117647058823529,0.5714285714285714,0.5,24.41666666666666,,,,1.0,1.0,,,,1.0,1.0,0.01818181818181818,,,,True,,,,,
202227,1610612748,Terrel Harris,Terrel Harris,202227,MIA,5151.0,86,-17,147,152,26,37,22,299,4.0,12.0,,,,5,15,18,163,1.0,2.0,2.0,8,3.0,2,6,3,9,3.0,1.0,3,10,2.0,26,0.8,0.8,0.3333333333333333,0.5,0.29545454545454547,0.3333333333333333,0.36,0.3333333333333333,16.11111111111111,0.047619047619047616,0.16666666666666666,0.09523809523809523,0.03529411764705882,0.045454545454545456,0.18181818181818182,0.5454545454545454,0.3333333333333333,0.4,0.75,,,,0.8636363636363636,0.5724295454545454,0.4815833333333333,0.1111111111111111,5.16,0.17687074829931973,,1.0,,3.0,5.0,,3.0,,,,2.0,,2.0,4.0,3.0,7.0,2.0,1.0,2.0,1.0,17.0,,4.0,,,2.0,4.0,,1.0,,,3.0,,,4.0,,,,2.0,,3.0,,,,6.0,,3.0,,1.0,1.0,,,1.0,1.0,,,,2.0,,,,,0.13333333333333333,0.16666666666666666,,,1.0,,0.0784313725490196,,0.038461538461538464,0.06666666666666667,,,,0.1111111111111111,0.13636363636363635,,,1.0,,,,0.13636363636363635,0.25,,,0.49173333333333336,0.12,0.16666666666666666,,1.0,,4.0,,,1.0,1.0,3.0,,1.0,,,1.0,7.0,,1.0,,1.0,3.0,,3.0,1.0,1.0,,,,1.0,0.14285714285714285,,,0.14285714285714285,0.3181818181818182,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,,,,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,,0.25,,,0.3333333333333333,,,,0.3333333333333333,24.557142857142857,,,,,,,,,,,,,,,True,,,,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,10816.0,180,32,341,341,115,101,45,682,4.0,10.0,1.0,1.0,2.0,12,32,69,353,3.0,6.0,21.0,16,4.0,9,30,6,36,1.0,,4,8,21.0,115,0.6666666666666666,0.8,0.375,0.5,0.5227272727272727,0.6176470588235294,0.5227272727272727,0.6176470588235294,18.06615776081425,0.04,0.20454545454545456,0.18012422360248448,0.041379310344827586,,0.21951219512195122,0.15151515151515152,0.4,0.5,0.5,0.030303030303030304,0.058823529411764705,1.0,0.6666666666666666,0.5095538461538461,0.4916312500000001,0.30434782608695654,12.75,0.33724340175953077,3.0,5.0,,20.0,,4.0,7.0,,14.0,,8.0,4.0,3.0,11.0,4.0,15.0,3.0,1.0,5.0,2.0,34.0,2.0,20.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,,,,,5.0,2.0,,,,,5.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,0.5714285714285714,0.7,0.7,0.09375,0.2,0.5,,0.6,0.1,0.17094017094017094,0.044444444444444446,0.05555555555555555,0.06666666666666667,0.06060606060606061,,0.15151515151515152,0.14705882352941177,0.2,,0.02857142857142857,,,,,0.30303030303030304,0.5,0.6,0.3333333333333333,0.5627357142857143,,,0.2028985507246377,8.0,2.0,6.0,,,2.0,13.0,28.0,2.0,3.0,5.0,9.0,15.0,34.0,2.0,3.0,5.0,11.0,36.0,9.0,28.0,13.0,4.0,,,,0.8,0.4411764705882353,0.6666666666666666,0.45454545454545453,0.4411764705882353,0.5151515151515151,0.4,0.4,0.75,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.42424242424242425,0.4642857142857143,0.4642857142857143,0.7692307692307693,,0.3,0.6666666666666666,1.0,0.11764705882352941,,0.5294117647058824,0.5555555555555556,0.4642857142857143,25.014705882352942,,,,,,,,,,,,,,,True,,,,,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,2600.0,43,8,84,81,21,12,12,165,2.0,3.0,,,11.0,4,16,8,73,1.0,3.0,2.0,4,2.0,1,10,5,15,1.0,,1,5,2.0,21,0.5,0.6666666666666666,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,23.711340206185568,0.06060606060606061,0.25,0.2222222222222222,0.10256410256410256,0.125,0.3333333333333333,0.1875,0.6666666666666666,1.0,0.5,0.6875,,,0.1875,0.41990625,0.38706666666666667,0.25,8.29375,0.25,1.0,1.0,1.0,2.0,,1.0,2.0,,2.0,,4.0,2.0,3.0,1.0,2.0,3.0,2.0,,1.0,,8.0,2.0,7.0,2.0,,1.0,2.0,1.0,2.0,5.0,,,,1.0,7.0,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.1875,0.3333333333333333,0.18181818181818182,,0.2857142857142857,0.6666666666666666,0.21875,0.3333333333333333,0.1,,0.5,,0.5,0.2,0.058823529411764705,,,,0.09090909090909091,0.1111111111111111,,0.125,0.5,1.0,,0.4921,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,True,,,,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,49419.0,824,174,1580,1584,152,92,155,3164,62.0,103.0,4.0,7.0,85.0,160,338,436,1593,11.0,28.0,43.0,210,27.0,39,157,34,191,27.0,6.0,21,49,43.0,152,0.65625,0.6862745098039216,0.47337278106508873,0.39285714285714285,0.4762569832402235,0.4696969696969697,0.5317073170731708,0.524390243902439,26.21744054360136,0.05142857142857143,0.19796954314720813,0.1861635220125786,0.05045871559633028,0.037037037037037035,0.19736842105263158,0.2877094972067039,0.6019417475728155,0.6888888888888889,0.6451612903225806,0.23743016759776536,0.21212121212121213,0.5714285714285714,0.3435754189944134,0.4858082402234637,0.4795484848484848,0.09862385321100918,10.601183431952663,0.09620253164556962,10.0,14.0,33.0,150.0,95.0,15.0,31.0,13.0,46.0,12.0,110.0,14.0,23.0,43.0,11.0,54.0,7.0,4.0,22.0,11.0,119.0,6.0,109.0,9.0,7.0,21.0,30.0,6.0,16.0,23.0,4.0,14.0,2.0,3.0,53.0,3.0,4.0,2.0,3.0,3.0,83.0,,3.0,2.0,112.0,7.0,54.0,5.0,19.0,14.0,1.0,4.0,19.0,10.0,,1.0,5.0,3.0,5.0,0.4838709677419355,0.515625,0.575,0.06804733727810651,0.1262135922330097,0.09411764705882353,0.013333333333333334,0.5660377358490566,0.2571428571428571,0.18227424749163879,0.046511627906976744,0.0967741935483871,0.025974025974025976,0.060240963855421686,0.021739130434782608,0.1542056074766355,0.21022727272727273,0.1875,0.2,0.041916167664670656,0.5263157894736842,0.38823529411764707,0.42857142857142855,0.42424242424242425,0.41899441340782123,0.4375,0.7142857142857143,0.4,0.5159615384615385,0.13333333333333333,0.14025974025974025,0.10550458715596331,65.0,3.0,8.0,1.0,1.0,2.0,4.0,12.0,,,2.0,3.0,7.0,20.0,1.0,1.0,3.0,5.0,21.0,,12.0,4.0,10.0,4.0,,1.0,1.0,0.35,1.0,0.6,0.35,0.055865921787709494,0.43333333333333335,0.4391891891891892,0.7846153846153846,0.0223463687150838,0.375,0.375,1.0,0.0335195530726257,0.3333333333333333,0.3333333333333333,1.0,0.03125,,,,0.06060606060606061,0.5,0.09090909090909091,0.6666666666666666,0.3333333333333333,24.44,1.0,0.034482758620689655,,1.0,,,,,,,,1.0,1.0,1.0,True,,,,,
