EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,FG3APct,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,PtsPutbacks,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,DefensiveGoaltends,Charge Fouls Drawn,StepOutOfBoundsTurnovers,3SecondViolations,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked
101127,1610612740,Jarrett Jack,Jarrett Jack,101127,NOH,2069.0,34,-1.0,67,64,16,20,12.0,131,1.0,1.0,4.0,10.0,1.0,5.0,12.0,5.0,15.0,72,1.0,1.0,2.0,3.0,5.0,10.0,1.0,10.0,1.0,11.0,1.0,4.0,3.0,3.0,23.0,2.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,5.0,1.0,2.0,1.0,5.0,16,1.0,0.4166666666666667,0.5,0.4166666666666667,0.5,0.5357142857142857,0.8333333333333334,0.08333333333333333,0.1,19.753086419753085,0.5,0.13636363636363635,0.06896551724137931,0.1,0.058823529411764705,0.125,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.08333333333333333,1.0,1.0,0.8333333333333334,0.4,0.4444444444444444,0.08333333333333333,0.08333333333333333,0.42605,0.4315,0.38805,0.15384615384615385,0.15384615384615385,0.3333333333333333,9.45,0.23880597014925373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201158,1610612740,Marco Belinelli,Marco Belinelli,201158,NOH,5016.0,84,-28.0,159,151,51,71,23.0,310,2.0,5.0,3.0,3.0,5.0,5.0,13.0,4.0,32.0,190,,2.0,4.0,4.0,14.0,4.0,1.0,3.0,,3.0,,2.0,,1.0,6.0,,2.0,5.0,1.0,6.0,,3.0,,2.0,3.0,,9.0,,4.0,,4.0,,,2.0,14.0,51,2.0,0.38461538461538464,0.5,0.45161290322580644,0.5,0.48484848484848486,0.5833333333333334,0.07692307692307693,,19.78021978021978,1.0,0.05263157894736842,,0.06557377049180328,0.013333333333333334,,,0.14285714285714285,,0.16129032258064516,0.4,0.5,0.0967741935483871,1.0,1.0,0.16129032258064516,0.7419354838709677,0.5378596774193548,0.4533,0.521705,,,0.4375,9.346153846153847,0.32075471698113206,1.0,4.0,9.0,2.0,3.0,2.0,9.0,1.0,3.0,6.0,18.0,1.0,2.0,2.0,2.0,6.0,6.0,18.0,9.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5806451612903226,0.2,0.16666666666666666,0.08695652173913043,0.045454545454545456,0.0625,0.16666666666666666,1.0,0.3333333333333333,0.2903225806451613,0.4444444444444444,0.4444444444444444,1.0,0.2903225806451613,0.2222222222222222,0.2222222222222222,1.0,1.0,0.1,0.3,0.6666666666666666,0.3,0.2222222222222222,0.0625,24.888888888888893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201160,1610612740,Jason Smith,Jason Smith,201160,NOH,10392.0,173,42.0,323,318,71,97,40.0,641,12.0,12.0,,3.0,35.0,30.0,50.0,7.0,67.0,323,7.0,5.0,7.0,1.0,11.0,12.0,,8.0,3.0,11.0,1.0,7.0,1.0,,25.0,12.0,17.0,24.0,17.0,41.0,1.0,4.0,2.0,2.0,6.0,1.0,17.0,,5.0,,8.0,,3.0,1.0,11.0,71,1.0,0.6,0.7142857142857143,0.5882352941176471,0.7142857142857143,0.6090909090909091,0.6875,,,16.71232876712329,0.6666666666666666,0.1574074074074074,0.12,0.14285714285714285,0.12213740458015267,0.06451612903225806,0.21428571428571427,0.13636363636363635,0.05,0.23529411764705882,1.0,1.0,0.058823529411764705,,,0.6862745098039216,0.2549019607843137,0.4572794117647059,0.5515142857142857,0.4709,0.05555555555555555,0.05660377358490566,0.16417910447761194,13.551999999999998,0.21981424148606812,2.0,,,,,,1.0,,,,1.0,,2.0,16.0,,,48.0,,1.0,,4.0,5.0,2.0,6.0,4.0,2.0,2.0,,9.0,2.0,2.0,,1.0,0.8,1.0,,,,,1.0,0.0196078431372549,,0.25,0.10869565217391304,0.12903225806451613,0.08,0.03333333333333333,0.5,,,,,,0.0196078431372549,,,,,0.2857142857142857,,,,,0.23880597014925373,26.0,6.0,6.0,2.0,18.0,7.0,12.0,2.0,1.0,1.0,1.0,1.0,8.0,5.0,1.0,2.0,8.0,2.0,1.0,1.0,1.0,0.1111111111111111,0.14285714285714285,0.14634146341463414,0.3333333333333333,0.1388888888888889,0.25,0.25,0.5142857142857142,0.5142857142857142,1.0,0.8571428571428571,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201569,1610612740,Eric Gordon,Eric Gordon,201569,NOH,18626.0,310,34.0,587,582,177,192,69.0,1169,33.0,52.0,9.0,23.0,25.0,53.0,100.0,49.0,185.0,620,5.0,10.0,21.0,28.0,57.0,72.0,8.0,26.0,5.0,31.0,4.0,14.0,3.0,9.0,67.0,2.0,12.0,23.0,2.0,25.0,1.0,17.0,8.0,10.0,25.0,1.0,20.0,,55.0,4.0,64.0,10.0,27.0,10.0,57.0,177,10.0,0.53,0.47619047619047616,0.4857142857142857,0.4393939393939394,0.5508982035928144,0.57,0.08,0.17391304347826086,29.003021148036254,0.68,0.06593406593406594,0.011049723756906077,0.08614232209737828,0.008438818565400843,0.014705882352941176,0.02127659574468085,0.0945945945945946,0.014925373134328358,0.37142857142857144,0.6346153846153846,0.6875,0.16428571428571428,0.391304347826087,0.47368421052631576,0.17857142857142858,0.6571428571428571,0.5166871428571428,0.49072777777777776,0.47979848484848486,0.17197452229299362,0.23076923076923078,0.3081081081081081,7.747000000000001,0.30153321976149916,9.0,2.0,2.0,1.0,1.0,8.0,38.0,6.0,11.0,10.0,40.0,6.0,3.0,10.0,3.0,12.0,34.0,12.0,38.0,8.0,,11.0,,13.0,7.0,6.0,7.0,11.0,11.0,,,,3.0,0.32075471698113206,0.32075471698113206,0.4,0.25,0.25,0.25,0.375,0.2857142857142857,0.07692307692307693,,0.12941176470588237,,,0.1346153846153846,0.3939393939393939,0.1111111111111111,0.014285714285714285,1.0,1.0,1.0,0.2714285714285714,0.21052631578947367,0.21052631578947367,0.25,0.5454545454545454,0.2727272727272727,0.030303030303030304,1.0,0.3333333333333333,0.21052631578947367,0.05405405405405406,25.682499999999994,1.0,2.0,6.0,11.0,2.0,,1.0,,2.0,,,2.0,1.0,,1.0,4.0,2.0,,0.4,0.3181818181818182,,0.02040816326530612,,,0.06557377049180328,0.12121212121212122,0.5,0.44,0.44,0.2727272727272727,0.18181818181818182,0.5,0.6666666666666666,1.0,2.0,1.0,18.0,4.0,1.0,1.0,2.0,2.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.18181818181818182,,,,,,,True,,,,,,,,,,,,,,
2549,1610612740,Chris Kaman,Chris Kaman,2549,NOH,9214.0,154,35.0,284,283,65,68,35.0,567,14.0,21.0,5.0,13.0,10.0,26.0,44.0,12.0,64.0,295,8.0,6.0,14.0,,12.0,26.0,3.0,7.0,2.0,9.0,1.0,2.0,2.0,3.0,20.0,6.0,16.0,25.0,8.0,33.0,,5.0,7.0,3.0,12.0,,15.0,1.0,13.0,,14.0,2.0,8.0,,12.0,65,,0.5909090909090909,0.42857142857142855,0.5909090909090909,0.42857142857142855,0.64,0.42857142857142855,0.06818181818181818,0.07692307692307693,19.1358024691358,0.4166666666666667,0.16494845360824742,0.06521739130434782,0.17557251908396945,0.07272727272727272,,0.3333333333333333,0.17073170731707318,,0.4772727272727273,0.6666666666666666,0.7368421052631579,0.29545454545454547,0.38461538461538464,0.4166666666666667,0.22727272727272727,0.4772727272727273,0.4852522727272727,0.5314166666666665,0.4831714285714286,0.16,0.16,0.1875,7.195454545454546,0.22887323943661972,6.0,,,,,,,,,,,,1.0,11.0,,,26.0,,,,2.0,7.0,2.0,3.0,3.0,,2.0,1.0,9.0,,,3.0,2.0,0.5,0.6190476190476191,,,,,0.6875,,0.09523809523809523,0.4,0.20588235294117646,0.1111111111111111,0.125,0.2857142857142857,0.35714285714285715,0.8,,,,,,,,,,0.42857142857142855,,,,,0.171875,,5.0,8.0,4.0,7.0,5.0,10.0,1.0,,2.0,2.0,3.0,10.0,7.0,,3.0,10.0,7.0,1.0,0.625,0.625,,0.12121212121212122,0.07142857142857142,,0.05714285714285714,0.07692307692307693,0.7,0.7,0.7,0.5714285714285714,1.0,0.625,0.6666666666666666,,,,,,1.0,,,,,,,,,2.0,,,,,,True,,,,,,,,,,,,,,
201171,1610612740,Carl Landry,Carl Landry,201171,NOH,8307.0,138,-15.0,265,264,93,80,35.0,529,18.0,22.0,7.0,20.0,11.0,28.0,53.0,17.0,73.0,293,10.0,9.0,18.0,5.0,23.0,24.0,5.0,3.0,,3.0,,3.0,,,6.0,7.0,10.0,20.0,14.0,34.0,2.0,2.0,5.0,2.0,7.0,2.0,14.0,1.0,20.0,2.0,25.0,3.0,13.0,1.0,23.0,93,1.0,0.5283018867924528,0.5,0.5283018867924528,0.5,0.5703125,0.5476190476190477,0.09433962264150944,0.15,23.509933774834437,0.2857142857142857,0.136986301369863,0.08045977011494253,0.15178571428571427,0.1111111111111111,0.09523809523809523,0.16666666666666666,0.06451612903225806,0.1,0.41509433962264153,0.8181818181818182,0.9,0.37735849056603776,0.35,0.4117647058823529,0.20754716981132076,0.41509433962264153,0.4744415094339623,0.5303000000000001,0.4819722222222222,0.20634920634920634,0.20634920634920634,0.3150684931506849,7.969811320754718,0.35094339622641507,10.0,,,,,,,,,,,,2.0,18.0,,,32.0,,,,6.0,7.0,3.0,3.0,1.0,2.0,,1.0,5.0,1.0,2.0,,3.0,0.5714285714285714,0.7619047619047619,,,,,0.8181818181818182,,0.09090909090909091,0.375,0.1794871794871795,0.2,0.18181818181818182,0.18181818181818182,0.6111111111111112,0.42857142857142855,,,,,,,,,,0.5555555555555556,,,,,0.2465753424657534,,7.0,8.0,7.0,3.0,8.0,14.0,,1.0,1.0,2.0,2.0,2.0,2.0,,,2.0,1.0,1.0,0.8,0.8,0.07692307692307693,0.2,,0.25,0.20833333333333334,0.17647058823529413,0.5,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.8,0.875,0.7,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,
202349,1610612740,Greivis Vasquez,Greivis Vasquez,202349,NOH,12785.0,213,49.0,411,408,122,117,41.0,819,8.0,10.0,7.0,16.0,12.0,23.0,38.0,14.0,75.0,417,2.0,9.0,13.0,3.0,24.0,34.0,,29.0,5.0,34.0,2.0,14.0,3.0,12.0,73.0,1.0,13.0,18.0,1.0,19.0,1.0,12.0,9.0,7.0,21.0,2.0,17.0,3.0,14.0,1.0,16.0,1.0,6.0,2.0,24.0,122,2.0,0.6052631578947368,0.6923076923076923,0.5754716981132075,0.65625,0.625,0.6666666666666666,,,17.802197802197803,0.5714285714285714,0.1015625,0.008620689655172414,0.0962566844919786,0.006666666666666667,0.02702702702702703,0.10714285714285714,0.1,0.04,0.18867924528301888,0.8,0.8,0.3018867924528302,0.4375,0.4375,0.22641509433962265,0.4716981132075472,0.47102075471698124,0.47056666666666674,0.45257812499999994,0.10344827586206896,0.13953488372093023,0.32,9.252631578947367,0.29683698296836986,4.0,,2.0,,1.0,5.0,13.0,3.0,2.0,5.0,15.0,3.0,,10.0,1.0,3.0,12.0,9.0,13.0,5.0,,5.0,,7.0,5.0,2.0,5.0,6.0,5.0,,,2.0,4.0,0.2608695652173913,0.2608695652173913,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2830188679245283,,,0.0847457627118644,,,0.04878048780487805,0.375,,0.03773584905660377,,,,0.24528301886792453,0.38461538461538464,0.38461538461538464,0.6,0.6,0.25,0.0625,,0.125,0.38461538461538464,0.13333333333333333,25.433333333333334,1.0,1.0,3.0,8.0,2.0,,3.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,0.1,0.16666666666666666,,0.6666666666666666,0.6666666666666666,0.375,0.2,1.0,0.75,2.0,1.0,2.0,6.0,4.0,,1.0,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.5,,,1.0,,,,True,,,,,,,,,,,,,,
2731,1610612740,Emeka Okafor,Emeka Okafor,2731,NOH,2917.0,49,,90,90,21,22,14.0,180,1.0,1.0,1.0,6.0,2.0,3.0,9.0,3.0,9.0,92,2.0,,1.0,2.0,2.0,4.0,1.0,,,,,,,,,2.0,5.0,12.0,3.0,15.0,,,2.0,,2.0,,4.0,1.0,3.0,,6.0,,3.0,,2.0,21,,0.3333333333333333,,0.3333333333333333,,0.375,0.5,0.1111111111111111,0.16666666666666666,13.20754716981132,,0.16129032258064516,0.05128205128205128,0.2608695652173913,0.061224489795918366,0.047619047619047616,0.18181818181818182,0.21428571428571427,,0.1111111111111111,1.0,1.0,0.6666666666666666,0.16666666666666666,0.2,0.2222222222222222,0.1111111111111111,0.4218555555555555,0.5993,0.3976,0.25,0.25,0.2222222222222222,9.466666666666669,0.23333333333333334,,,,,,,,,,,,,,2.0,,,2.0,,,,1.0,7.0,,1.0,,1.0,,,1.0,,,,,0.3333333333333333,0.5,,,,,0.5,,,,0.4666666666666667,0.1,0.1111111111111111,0.375,,1.0,,,,,,,,,,,,,,,0.2222222222222222,,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,2.0,1.0,,1.0,2.0,2.0,,0.5,0.5,,0.2,,,,0.5714285714285714,1.0,0.5,0.5,,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,
202329,1610612740,Al-Farouq Aminu,Al-Farouq Aminu,202329,NOH,9860.0,164,52.0,308,308,97,106,35.0,616,11.0,18.0,4.0,10.0,6.0,18.0,34.0,14.0,59.0,317,8.0,3.0,3.0,5.0,17.0,14.0,3.0,10.0,,10.0,,5.0,,5.0,20.0,11.0,13.0,25.0,11.0,36.0,2.0,4.0,3.0,2.0,7.0,2.0,9.0,1.0,16.0,1.0,20.0,,8.0,2.0,17.0,97,2.0,0.5294117647058824,1.0,0.5357142857142857,0.8571428571428571,0.5673076923076923,0.7727272727272727,0.08823529411764706,0.1,17.052023121387283,0.5714285714285714,0.13,0.125,0.16783216783216784,0.09649122807017543,0.06896551724137931,0.038461538461538464,0.1956521739130435,0.1111111111111111,0.42857142857142855,0.6111111111111112,0.6875,0.23809523809523808,0.4,0.4444444444444444,0.14285714285714285,0.6190476190476191,0.5099047619047619,0.5285777777777778,0.5299714285714286,0.16,0.19047619047619047,0.288135593220339,6.458823529411765,0.31493506493506496,2.0,1.0,4.0,,1.0,2.0,4.0,,3.0,3.0,8.0,1.0,4.0,12.0,2.0,4.0,22.0,9.0,4.0,2.0,,11.0,1.0,8.0,5.0,3.0,2.0,4.0,4.0,1.0,2.0,,,0.6111111111111112,0.7857142857142857,1.0,0.375,0.5,0.375,0.5454545454545454,0.19047619047619047,0.1111111111111111,0.16666666666666666,0.2558139534883721,,,0.3,0.45454545454545453,0.75,0.09523809523809523,0.25,0.25,1.0,0.09523809523809523,0.5,0.5,1.0,,0.2857142857142857,0.14285714285714285,,0.42857142857142855,0.5,0.2033898305084746,24.400000000000002,4.0,8.0,2.0,3.0,4.0,8.0,,,1.0,1.0,,3.0,2.0,1.0,,3.0,3.0,,0.5,0.4444444444444444,,0.08695652173913043,0.19444444444444445,,0.10714285714285714,0.15384615384615385,1.0,0.5,0.5,1.0,0.8888888888888888,0.5,1.0,,2.0,,,,,,,,,,,,0.6666666666666666,,,,,1.0,0.1111111111111111,True,,,,,,,,,,,,,,
201234,1610612740,Trey Johnson,Trey Johnson,201234,NOH,399.0,7,-2.0,11,12,5,6,1.0,23,,,,,1.0,1.0,1.0,,2.0,12,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,5,,1.0,,1.0,,1.0,,,,16.666666666666668,1.0,0.16666666666666666,,0.125,,,0.3333333333333333,,,,,,,,,1.0,,0.418,,,,,,15.2,0.45454545454545453,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
