EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,Corner3Assists,AtRimAssists,ShortMidRangeAssists,Travels,PenaltyTurnovers,BlockingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,Fg3aBlocked,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,PenaltyCorner3FGM,BlockedCorner3,PenaltyCorner3Accuracy,on,Corner3PctBlocked,OffensiveGoaltends
202386,1610612761,Ben Uzoh,Ben Uzoh,202386,TOR,2900.0,48.0,-1.0,87.0,81,16.0,27.0,9.0,168,3.0,6.0,1.0,2.0,4.0,2.0,5.0,,,,,,,,,,,5.0,11.0,,,3.0,13.0,87.0,1.0,1.0,,2.0,3.0,5.0,,,1.0,7.0,4.0,6.0,,,,,1.0,6.0,1.0,7.0,,2.0,15.0,1.0,2.0,,1.0,3.0,,4.0,3.0,7.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,5.0,1.0,,,3.0,,3.0,1.0,2.0,,,,,,,7.0,16.0,1.0,0.4,0.4,,,,,0.45454545454545453,1.0,0.6,0.45454545454545453,1.0,0.6,0.5416666666666666,1.0,0.7,,0.09090909090909091,,0.2,15.306122448979592,0.3333333333333333,,,0.10714285714285714,0.06060606060606061,0.08333333333333333,0.16666666666666666,0.1,0.07692307692307693,,0.09090909090909091,0.2,0.07692307692307693,0.25,0.09090909090909091,0.14285714285714285,,0.2,0.5454545454545454,0.5,0.5,0.3333333333333333,0.45454545454545453,0.4,0.5,0.5,,,,,,,,,,,,,1.0,,0.8,0.5,,,,0.5454545454545454,,0.5019363636363635,,0.54886,0.16666666666666666,0.16666666666666666,0.15384615384615385,0.5384615384615384,4.418181818181818,,0.1839080459770115,1.0,,,1.0,1.0,3.0,,1.0,2.0,,,,,,,,,,0.08333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202334,1610612761,Ed Davis,Ed Davis,202334,TOR,10770.0,180.0,-59.0,321.0,328,31.0,91.0,32.0,649,12.0,17.0,7.0,1.0,1.0,2.0,11.0,2.0,4.0,,,,,,,,,16.0,32.0,,,8.0,40.0,361.0,3.0,7.0,,6.0,1.0,2.0,,,,2.0,22.0,10.0,,,,,1.0,4.0,,4.0,,1.0,8.0,6.0,6.0,,13.0,25.0,4.0,42.0,12.0,54.0,1.0,5.0,4.0,1.0,4.0,,3.0,2.0,1.0,6.0,,16.0,28.0,,3.0,1.0,11.0,,14.0,2.0,7.0,1.0,6.0,3.0,2.0,6.0,1.0,2.0,31.0,2.0,0.6875,0.7857142857142857,,,,,0.5,0.42857142857142855,0.5,0.5,0.42857142857142855,0.5,0.5263157894736842,0.42857142857142855,0.5,,0.03125,,0.09090909090909091,12.324929971988796,0.6666666666666666,0.3076923076923077,,0.25252525252525254,0.061224489795918366,0.2826086956521739,0.13043478260869565,0.2620689655172414,0.08333333333333333,0.13043478260869565,0.04,0.10256410256410256,0.23333333333333334,0.2916666666666667,0.24444444444444444,0.21621621621621623,0.5555555555555556,0.06666666666666667,0.53125,0.7058823529411765,0.7058823529411765,0.6666666666666666,0.34375,0.18181818181818182,0.2,0.5,0.125,0.5,0.5,1.0,,,,,,,,,1.0,,0.5,1.0,,,,0.53125,,0.490253125,0.57462,0.42135,0.1891891891891892,0.1891891891891892,0.15,0.05,5.734374999999999,,0.09657320872274143,3.0,,4.0,,2.0,1.0,,1.0,,,,,,1.0,4.0,1.0,1.0,,0.04,0.2857142857142857,0.6666666666666666,0.42857142857142855,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,True,,
201189,1610612761,Aaron Gray,Aaron Gray,201189,TOR,13545.0,226.0,-42.0,418.0,421,9.0,45.0,46.0,839,17.0,29.0,13.0,,,9.0,17.0,1.0,2.0,,,,,,,,,27.0,48.0,,,5.0,59.0,485.0,9.0,14.0,,19.0,,,,,,,34.0,20.0,,,,,2.0,7.0,,7.0,,2.0,14.0,4.0,22.0,,8.0,36.0,5.0,49.0,26.0,75.0,1.0,10.0,7.0,3.0,2.0,2.0,2.0,9.0,,11.0,,20.0,37.0,,5.0,4.0,6.0,1.0,8.0,,4.0,,4.0,3.0,1.0,4.0,1.0,,9.0,2.0,0.6296296296296297,0.85,,,,,0.5625,0.6428571428571429,,0.5625,0.6428571428571429,,0.5673076923076923,0.6333333333333333,,,0.041666666666666664,0.06896551724137931,,13.490364025695932,0.18181818181818182,0.2631578947368421,,0.2748091603053435,0.1317365269461078,0.18181818181818182,0.10256410256410256,0.25142857142857145,0.1262135922330097,0.2,0.06153846153846154,0.125,0.15384615384615385,0.3902439024390244,0.27450980392156865,0.0967741935483871,0.38461538461538464,0.05263157894736842,0.6041666666666666,0.5862068965517241,0.6296296296296297,0.47058823529411764,0.3541666666666667,0.5294117647058824,0.5294117647058824,0.8888888888888888,0.041666666666666664,0.5,0.5,1.0,,,,,,,,,0.9285714285714286,,,,,,,0.6041666666666666,,0.5286875,0.6014076923076923,,0.07692307692307693,0.07692307692307693,0.3220338983050847,,4.3625,,0.0215311004784689,9.0,1.0,14.0,,5.0,,1.0,,,1.0,,,,,1.0,,1.0,,0.14893617021276595,,0.25,0.6923076923076923,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,
2048,1610612761,Jamaal Magloire,Jamaal Magloire,2048,TOR,2720.0,45.0,-2.0,80.0,85,23.0,40.0,9.0,165,4.0,8.0,5.0,1.0,1.0,,,,,,,,,,,,,4.0,8.0,,,2.0,10.0,91.0,2.0,5.0,,5.0,1.0,1.0,,,1.0,3.0,6.0,2.0,,,,,,,1.0,1.0,1.0,,3.0,,6.0,,4.0,8.0,,12.0,6.0,18.0,,1.0,1.0,,,,,1.0,,1.0,,6.0,11.0,,,1.0,4.0,,7.0,1.0,2.0,2.0,,,,,,3.0,23.0,1.0,0.75,1.0,,,,,0.5,0.4,1.0,0.5,0.4,1.0,0.45454545454545453,0.4166666666666667,0.375,,,,,13.043478260869565,,,,0.27586206896551724,0.21428571428571427,0.3333333333333333,,0.2926829268292683,0.16666666666666666,0.16666666666666666,0.23529411764705882,,0.3,0.125,0.36363636363636365,0.3333333333333333,0.3333333333333333,,1.0,0.5,0.5,0.75,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,0.6158875,0.5713999999999999,0.5623,0.2222222222222222,0.2222222222222222,0.5,0.3,1.6124999999999998,,0.2875,2.0,1.0,2.0,,,,,,,,1.0,,,,,,1.0,2.0,0.2,,,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2446,1610612761,Rasual Butler,Rasual Butler,2446,TOR,12351.0,206.0,-22.0,378.0,383,66.0,63.0,38.0,761,,1.0,,,,2.0,5.0,4.0,15.0,4.0,22.0,1.0,5.0,17.0,3.0,2.0,2.0,6.0,21.0,9.0,39.0,5.0,44.0,389.0,,1.0,8.0,,1.0,2.0,2.0,3.0,,8.0,6.0,6.0,27.0,,17.0,5.0,1.0,7.0,1.0,8.0,1.0,4.0,17.0,1.0,3.0,,10.0,16.0,3.0,29.0,4.0,33.0,1.0,3.0,1.0,2.0,3.0,,3.0,2.0,,5.0,,10.0,21.0,,,2.0,3.0,,6.0,1.0,2.0,,4.0,3.0,1.0,4.0,,8.0,64.0,1.0,0.5,0.5,1.0,0.23076923076923078,0.6666666666666666,0.23076923076923078,0.2857142857142857,,0.5,0.325,,0.8,0.3548387096774194,,0.8,0.65,0.047619047619047616,,0.2,15.839243498817964,0.6,0.375,,0.10738255033557047,0.022388059701492536,0.14084507042253522,0.017543859649122806,0.11818181818181818,0.020942408376963352,0.03333333333333333,0.024691358024691357,0.027777777777777776,0.11864406779661017,0.075,0.12,0.14,0.14285714285714285,0.023809523809523808,0.016666666666666666,,,,0.08333333333333333,0.4,0.5,0.5,0.25,0.26666666666666666,0.26666666666666666,0.5,0.36666666666666664,0.18181818181818182,0.18181818181818182,1.0,0.2833333333333333,0.29411764705882354,0.3125,1.0,,0.3333333333333333,,,0.2,0.4,1.0,0.6666666666666666,0.29411764705882354,0.5284033333333334,0.5179916666666667,0.49389000000000005,0.04838709677419355,0.09090909090909091,,0.18181818181818182,15.43809523809524,23.941025641025647,0.1746031746031746,,,,,3.0,,,2.0,,,,,,,3.0,,,,,,0.75,,,5.0,1.0,,,,0.02564102564102564,,0.058823529411764705,0.5555555555555556,,,,,,1.0,,,,0.025,,,,,,,,True,,
202458,1610612761,Justin Dentmon,Justin Dentmon,202458,TOR,172.0,3.0,-4.0,5.0,6,,,2.0,11,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,28.57142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,0.54135,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1853,1610612761,Anthony Carter,Anthony Carter,1853,TOR,2329.0,39.0,-35.0,71.0,78,10.0,23.0,8.0,149,,,,,,,,,,,,,,3.0,,,,,,,3.0,2.0,2.0,86.0,,,,,,,,,2.0,2.0,,,,,1.0,,,4.0,,4.0,,3.0,8.0,,,,2.0,3.0,,5.0,,5.0,,,,,3.0,,2.0,,1.0,3.0,,2.0,4.0,,,,3.0,1.0,2.0,,,1.0,1.0,,,1.0,,2.0,10.0,1.0,,,,,,,,,,,,,0.25,,1.0,1.0,,,,8.860759493670885,1.0,,,0.11538461538461539,,0.2,,0.1388888888888889,,,,,0.125,0.18181818181818182,,0.2222222222222222,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,0.4974,,,,,,1.0,,53.43333333333334,0.14084507042253522,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,True,,
202374,1610612761,Solomon Alabi,Solomon Alabi,202374,TOR,14.0,,,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101132,1610612761,Linas Kleiza,Linas Kleiza,101132,TOR,50654.0,844.0,-7.0,1578.0,1566,472.0,601.0,194.0,3144,41.0,65.0,22.0,9.0,18.0,18.0,54.0,32.0,80.0,14.0,43.0,10.0,36.0,104.0,7.0,14.0,42.0,91.0,199.0,50.0,147.0,69.0,401.0,1611.0,17.0,34.0,14.0,60.0,29.0,60.0,16.0,52.0,40.0,146.0,122.0,60.0,138.0,12.0,102.0,36.0,14.0,25.0,14.0,39.0,12.0,9.0,92.0,4.0,25.0,4.0,39.0,66.0,15.0,120.0,33.0,153.0,3.0,18.0,11.0,7.0,27.0,5.0,9.0,28.0,18.0,55.0,6.0,46.0,96.0,6.0,7.0,6.0,64.0,2.0,87.0,7.0,31.0,11.0,2.0,1.0,1.0,2.0,,146.0,472.0,12.0,0.6703296703296703,0.7093023255813954,0.92,0.3401360544217687,0.3076923076923077,0.3448275862068966,0.457286432160804,0.5,0.48333333333333334,0.4797687861271676,0.4791666666666667,0.4732142857142857,0.5182767624020888,0.5357142857142857,0.5375939849624061,0.42485549132947975,0.07035175879396985,0.09230769230769231,0.09259259259259259,24.23907028223575,0.4909090909090909,0.2054794520547945,0.08163265306122448,0.11978221415607986,0.04826254826254826,0.16956521739130434,0.018691588785046728,0.13444302176696543,0.03961748633879782,0.04430379746835443,0.05106382978723404,0.02666666666666667,0.13440860215053763,0.13095238095238096,0.09644670050761421,0.15568862275449102,0.20634920634920634,0.01675977653631285,0.18786127167630057,0.6307692307692307,0.6949152542372882,0.6829268292682927,0.15606936416184972,0.3333333333333333,0.3673469387755102,0.3888888888888889,0.23121387283236994,0.4,0.4155844155844156,0.8125,0.12427745664739884,0.32558139534883723,0.32558139534883723,0.9285714285714286,0.30057803468208094,0.34615384615384615,0.35294117647058826,0.9166666666666666,0.4583333333333333,0.14583333333333334,0.16071428571428573,0.5,0.08928571428571429,0.375,0.3333333333333333,0.6127167630057804,0.35294117647058826,0.48864693877551035,0.5055881578947368,0.45653944954128445,0.08870967741935484,0.13901345291479822,0.14962593516209477,0.3640897755610973,9.98743718592965,25.266666666666673,0.2991128010139417,13.0,14.0,10.0,2.0,13.0,3.0,4.0,25.0,2.0,2.0,3.0,,,,2.0,,1.0,11.0,0.048,,1.0,0.5909090909090909,0.3076923076923077,7.0,2.0,5.0,,4.0,0.013605442176870748,0.0375,0.019230769230769232,0.14583333333333334,2.0,4.0,2.0,,,2.0,0.2857142857142857,0.2857142857142857,1.0,0.013422818791946308,2.0,0.2857142857142857,1.0,,2.0,,0.2,False,,
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,62630.0,1044.0,-57.0,1931.0,1930,406.0,521.0,240.0,3861,79.0,119.0,39.0,17.0,30.0,16.0,35.0,25.0,70.0,1.0,2.0,1.0,,2.0,,,,120.0,224.0,1.0,4.0,40.0,283.0,2002.0,32.0,52.0,,73.0,22.0,40.0,1.0,1.0,15.0,62.0,174.0,66.0,3.0,,2.0,,19.0,51.0,8.0,59.0,6.0,21.0,126.0,12.0,71.0,2.0,50.0,110.0,24.0,184.0,85.0,269.0,9.0,17.0,10.0,7.0,21.0,3.0,10.0,36.0,11.0,57.0,3.0,70.0,142.0,4.0,12.0,18.0,61.0,2.0,57.0,9.0,28.0,5.0,52.0,31.0,19.0,53.0,3.0,60.0,404.0,19.0,0.725,0.8529411764705882,1.0,0.25,1.0,0.25,0.5357142857142857,0.6153846153846154,0.55,0.5328947368421053,0.6153846153846154,0.573170731707317,0.5615079365079365,0.6403508771929824,0.6326530612244898,0.017543859649122806,0.08482142857142858,0.12605042016806722,0.08571428571428572,13.925191527715187,0.3684210526315789,0.3380281690140845,0.038461538461538464,0.15558698727015557,0.0955585464333782,0.21929824561403508,0.06315789473684211,0.1711229946524064,0.08896034297963558,0.13592233009708737,0.08310249307479224,0.07194244604316546,0.08823529411764706,0.14485981308411214,0.22745098039215686,0.21951219512195122,0.21875,0.10344827586206896,0.5219298245614035,0.6638655462184874,0.7596153846153846,0.6835443037974683,0.15350877192982457,0.45714285714285713,0.5,0.625,0.30701754385964913,0.35714285714285715,0.36231884057971014,0.92,0.008771929824561403,0.5,0.5,1.0,0.008771929824561403,,,,0.75,,0.7317073170731707,0.5666666666666667,0.024390243902439025,,,0.5394736842105263,,0.49797807017543844,0.547865306122449,0.531319512195122,0.11336032388663968,0.11522633744855967,0.2579505300353357,0.21908127208480566,8.002678571428572,24.150000000000002,0.2102537545313309,24.0,9.0,36.0,2.0,24.0,6.0,3.0,6.0,3.0,5.0,10.0,1.0,1.0,2.0,33.0,4.0,3.0,3.0,0.07386363636363637,0.0392156862745098,0.6226415094339622,0.6153846153846154,0.16666666666666666,,,1.0,,,,0.014285714285714285,,,,,,3.0,,,,,,,,,,,1.0,,1.0,False,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,63830.0,1064.0,-136.0,1980.0,1977,439.0,593.0,234.0,3957,23.0,32.0,4.0,5.0,9.0,7.0,16.0,69.0,154.0,1.0,4.0,2.0,36.0,91.0,7.0,11.0,22.0,99.0,202.0,37.0,95.0,38.0,347.0,2122.0,8.0,12.0,7.0,28.0,16.0,37.0,12.0,24.0,22.0,90.0,50.0,148.0,87.0,24.0,91.0,36.0,8.0,230.0,45.0,275.0,34.0,72.0,595.0,2.0,9.0,,18.0,59.0,2.0,79.0,11.0,90.0,1.0,24.0,13.0,11.0,41.0,10.0,29.0,24.0,12.0,65.0,4.0,22.0,51.0,,1.0,2.0,51.0,4.0,44.0,4.0,9.0,8.0,1.0,,1.0,1.0,,90.0,438.0,13.0,0.25252525252525254,0.25510204081632654,0.7837837837837838,0.3894736842105263,0.5,0.3894736842105263,0.4900990099009901,0.6666666666666666,0.43243243243243246,0.5202020202020202,0.5789473684210527,0.5573770491803278,0.5385852090032154,0.6190476190476191,0.6197183098591549,0.31986531986531985,0.039603960396039604,0.125,0.125,16.69634906500445,0.6307692307692307,0.025974025974025976,,0.0874074074074074,0.012096774193548387,0.08,0.009523809523809525,0.08555555555555555,0.011530398322851153,0.027649769585253458,0.005555555555555556,0.013333333333333334,0.09417040358744394,0.08133971291866028,0.08641975308641975,0.06918238993710692,0.10606060606060606,0.006666666666666667,0.10774410774410774,0.71875,0.8214285714285714,0.21739130434782608,0.05387205387205387,0.4375,0.5,0.14285714285714285,0.5185185185185185,0.44805194805194803,0.45394736842105265,0.2753623188405797,0.013468013468013467,0.25,0.25,1.0,0.3063973063973064,0.3956043956043956,0.4044943820224719,0.7777777777777778,0.21052631578947367,0.3684210526315789,0.14754098360655737,0.5555555555555556,0.03278688524590164,0.36065573770491804,0.5,0.4276094276094276,0.3956043956043956,0.47173872053872057,0.5178066666666667,0.47191475409836064,0.033003300330033,0.043478260869565216,0.08069164265129683,0.25936599423631124,15.423762376237624,25.36631578947368,0.22171717171717173,4.0,6.0,2.0,11.0,120.0,38.0,4.0,11.0,2.0,3.0,1.0,,,,,,,7.0,0.005988023952095809,,,1.0,,,2.0,3.0,5.0,12.0,0.021052631578947368,0.012987012987012988,0.02197802197802198,,2.0,2.0,,2.0,,1.0,0.2857142857142857,0.2857142857142857,0.5,0.010416666666666666,,,,,1.0,,0.5,False,,
101187,1610612761,Alan Anderson,Alan Anderson,101187,TOR,22969.0,383.0,-23.0,703.0,711,154.0,192.0,92.0,1414,12.0,18.0,3.0,3.0,3.0,3.0,17.0,12.0,36.0,5.0,13.0,1.0,16.0,42.0,3.0,1.0,9.0,27.0,71.0,21.0,55.0,27.0,144.0,694.0,3.0,5.0,4.0,8.0,6.0,14.0,2.0,10.0,7.0,25.0,26.0,28.0,57.0,6.0,42.0,16.0,6.0,19.0,4.0,23.0,2.0,5.0,50.0,2.0,3.0,,2.0,16.0,,18.0,5.0,23.0,,4.0,1.0,3.0,11.0,1.0,7.0,11.0,4.0,22.0,3.0,16.0,29.0,,1.0,2.0,29.0,3.0,32.0,1.0,8.0,3.0,2.0,1.0,,2.0,,25.0,154.0,2.0,0.48148148148148145,0.5,0.9047619047619048,0.38181818181818183,0.2,0.38181818181818183,0.38028169014084506,0.6,0.42857142857142855,0.4642857142857143,0.3333333333333333,0.375,0.5179856115107914,0.4,0.44642857142857145,0.4365079365079365,0.08450704225352113,0.16666666666666666,0.17647058823529413,20.024875621890548,0.5,,,0.06060606060606061,0.010676156583629894,0.023255813953488372,0.02857142857142857,0.05142857142857143,0.014245014245014245,0.015625,0.007042253521126761,0.03508771929824561,0.041666666666666664,0.03333333333333333,0.09259259259259259,0.017857142857142856,0.03333333333333333,,0.14285714285714285,0.6666666666666666,0.8,0.4166666666666667,0.1349206349206349,0.17647058823529413,0.21428571428571427,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.10317460317460317,0.38461538461538464,0.38461538461538464,0.8,0.3333333333333333,0.38095238095238093,0.38095238095238093,0.9375,0.3333333333333333,0.3333333333333333,0.125,1.0,0.041666666666666664,0.375,0.1111111111111111,0.5793650793650794,0.38095238095238093,0.4969218253968254,0.5638,0.4509083333333334,0.09558823529411764,0.10256410256410256,0.05555555555555555,0.1736111111111111,11.499999999999998,24.676363636363632,0.21906116642958748,2.0,2.0,2.0,2.0,10.0,4.0,3.0,4.0,1.0,1.0,,,,1.0,1.0,,1.0,3.0,0.013333333333333334,,0.5,0.6666666666666666,0.5,1.0,,3.0,,,,,,0.1111111111111111,,,,,2.0,5.0,,,,0.08620689655172414,,,,,1.0,,1.0,False,,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,84359.0,1406.0,-70.0,2594.0,2602,614.0,817.0,317.0,5196,95.0,168.0,19.0,20.0,37.0,54.0,121.0,88.0,246.0,5.0,15.0,4.0,8.0,48.0,4.0,3.0,20.0,237.0,535.0,13.0,63.0,190.0,703.0,2706.0,14.0,43.0,6.0,44.0,40.0,99.0,3.0,24.0,46.0,135.0,282.0,192.0,30.0,9.0,47.0,8.0,53.0,55.0,21.0,76.0,14.0,14.0,173.0,4.0,26.0,,24.0,65.0,14.0,103.0,30.0,133.0,10.0,26.0,15.0,11.0,45.0,5.0,20.0,40.0,25.0,85.0,5.0,45.0,108.0,5.0,5.0,6.0,171.0,4.0,235.0,25.0,111.0,16.0,12.0,6.0,3.0,12.0,,135.0,612.0,17.0,0.5949367088607594,0.6077586206896551,0.7692307692307693,0.20634920634920634,0.125,0.20967741935483872,0.44299065420560746,0.32558139534883723,0.40404040404040403,0.4289297658862876,0.3163265306122449,0.3617886178861789,0.4992867332382311,0.38596491228070173,0.4470198675496689,0.10535117056856187,0.09906542056074766,0.19047619047619047,0.09917355371900827,26.598984771573605,0.5294117647058824,0.1346153846153846,,0.07411630558722919,0.02666666666666667,0.07164179104477612,0.015444015444015444,0.07343234323432343,0.024311183144246355,0.052434456928838954,0.01276595744680851,0.020833333333333332,0.08571428571428572,0.0622568093385214,0.07352941176470588,0.06967213114754098,0.07692307692307693,0.035211267605633804,0.2809364548494983,0.5654761904761905,0.6985294117647058,0.6631578947368421,0.20234113712374582,0.4462809917355372,0.4954128440366973,0.46296296296296297,0.411371237458194,0.35772357723577236,0.37130801687763715,0.6022727272727273,0.02508361204013378,0.3333333333333333,0.35714285714285715,1.0,0.0802675585284281,0.16666666666666666,0.16666666666666666,0.625,0.3877551020408163,0.08163265306122448,0.3008130081300813,0.5405405405405406,0.032520325203252036,0.16260162601626016,0.15,0.3862876254180602,0.1702127659574468,0.4657445469798654,0.45205681818181825,0.45380573770491817,0.1635036496350365,0.178743961352657,0.06258890469416785,0.19203413940256045,11.011401869158881,25.736507936507934,0.23670007710100233,8.0,13.0,10.0,7.0,37.0,4.0,7.0,20.0,8.0,3.0,3.0,,,3.0,3.0,1.0,,13.0,0.025210084033613446,,0.25,0.42105263157894735,0.25,2.0,1.0,13.0,6.0,3.0,0.015873015873015872,0.036585365853658534,,0.04081632653061224,1.0,1.0,1.0,2.0,,1.0,0.16666666666666666,0.25,,0.015625,,,,,,,,False,0.06666666666666667,
