EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,BadPassOutOfBoundsTurnovers,FG3APct,Arc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassTurnovers,Charge Fouls,Blocked3s,BlockedArc3,BlockedShortMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,DefensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Technical Free Throw Trips,BlockedCorner3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,Clear Path Fouls,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
202346,1610612742,Dominique Jones,Dominique Jones,202346,DAL,2328.0,39,-18,76,76,38,26,10,152,3.0,7.0,1.0,2.0,1.0,1.0,,2.0,,,3.0,9.0,4.0,10.0,79,1.0,2.0,,2.0,1.0,3.0,2.0,4.0,2.0,4.0,,,1.0,1.0,,2.0,1.0,1.0,,3.0,2.0,5.0,2.0,7.0,1.0,1.0,1.0,,2.0,,,,2,,,3.0,,7.0,,,3.0,,,1.0,1.0,4.0,,2.0,,,,,,,,,,4.0,38,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2857142857142857,,,,19.54022988505747,1.0,0.2857142857142857,0.08823529411764706,0.045454545454545456,,0.05263157894736842,0.07142857142857142,0.04878048780487805,0.125,,,0.06666666666666667,,0.058823529411764705,0.16666666666666666,0.09090909090909091,,,0.1111111111111111,,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.15384615384615385,,,,,,,,0.6666666666666666,0.5,1.0,0.16666666666666666,1.0,0.8461538461538461,0.5005961538461537,0.4588,0.41980833333333334,0.13333333333333333,0.18181818181818182,0.2,0.4,3.188888888888888,0.5,2.0,4.0,2.0,,0.3076923076923077,0.15384615384615385,26.299999999999997,,2.0,1.0,,2.0,,,,1.0,,1.0,,3.0,,,,,,,,1.0,2.0,,,,,,,,,0.15384615384615385,,,,,,,0.3333333333333333,,0.3333333333333333,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2073,1610612742,Brian Cardinal,Brian Cardinal,2073,DAL,3104.0,52,-3,101,101,44,30,10,202,,,,,,,,,,,,,4.0,4.0,90,,,,,,,2.0,2.0,,,,,1.0,4.0,1.0,11.0,1.0,,2.0,6.0,,8.0,1.0,9.0,,2.0,1.0,1.0,3.0,,1.0,,3,,1.0,2.0,,7.0,3.0,,3.0,1.0,,,,4.0,,,2.0,,,,,,,,,2.0,44,2.0,1.0,,,,,,,,,0.2222222222222222,,0.3333333333333333,,,,10.526315789473685,1.0,,0.16216216216216217,,0.15384615384615385,0.047619047619047616,0.16,0.017543859649122806,,,,0.0625,,0.25,0.07142857142857142,0.2,0.09090909090909091,0.5,,,,,,,,,,,,,,,,,,,,1.0,0.5295214285714286,0.58815,0.528825,,,,0.5,,0.43564356435643564,4.0,7.0,4.0,,1.0,0.5714285714285714,24.37142857142857,,3.0,1.0,,1.0,,,,1.0,,1.0,,2.0,,,,3.0,2.0,1.0,,,2.0,,,,,,,,,0.42857142857142855,,,,,,,1.0,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201146,1610612742,Yi Jianlian,Yi Jianlian,201146,DAL,1250.0,21,-4,42,40,6,20,2,82,1.0,3.0,,1.0,,1.0,,2.0,3.0,9.0,4.0,14.0,1.0,9.0,40,,1.0,,,,2.0,,,8.0,,,2.0,,,,,,1.0,,3.0,,3.0,1.0,4.0,,,,,1.0,,1.0,,1,,1.0,,,1.0,,,2.0,,,,,2.0,,1.0,,2.0,1.0,,2.0,,,,,,6,,,1.0,1.0,0.2857142857142857,,,0.2857142857142857,,,0.3,,,0.14285714285714285,0.3333333333333333,0.5,36.36363636363637,1.0,,0.23076923076923078,0.0625,,,0.15789473684210525,0.058823529411764705,0.2,,,,,0.3333333333333333,0.2,,,,,,0.21428571428571427,0.3333333333333333,0.5,1.0,0.14285714285714285,,,,0.6428571428571429,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.5,,0.21428571428571427,0.46906428571428577,0.6556,0.53035,0.06666666666666667,0.06666666666666667,,,13.12142857142857,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,19480.0,325,-33,624,631,34,82,81,1255,1.0,1.0,,,,,,1.0,3.0,5.0,4.0,7.0,2.0,43.0,633,,,,3.0,,,,,2.0,6.0,,,66.0,75.0,29.0,159.0,1.0,1.0,11.0,40.0,2.0,53.0,2.0,55.0,1.0,17.0,5.0,12.0,18.0,3.0,2.0,1.0,21,1.0,2.0,7.0,,18.0,,,4.0,,,1.0,,4.0,,2.0,,2.0,1.0,,2.0,,,,,,33,1.0,,0.25,0.25,0.5714285714285714,,,0.47674418604651164,0.75,,0.4777777777777778,0.75,,,,,9.269662921348315,0.8571428571428571,0.1,0.16260162601626016,0.004273504273504274,0.1506849315068493,0.011764705882352941,0.15987460815047022,0.006269592476489028,,,0.01282051282051282,,0.037037037037037035,0.08333333333333333,0.15584415584415584,0.19834710743801653,0.16363636363636364,0.1111111111111111,0.03571428571428571,,0.023255813953488372,1.0,1.0,,0.023255813953488372,,,,0.11627906976744186,0.6,0.6,0.3333333333333333,,,,,,0.8604651162790697,0.5496837209302327,0.57795,0.56115,0.044444444444444446,0.2222222222222222,0.06976744186046512,,17.599999999999998,0.05448717948717949,31.0,36.0,31.0,2.0,0.8372093023255814,0.7209302325581395,24.96666666666667,,5.0,,,,11.0,2.0,,2.0,11.0,2.0,,2.0,27.0,6.0,11.0,9.0,7.0,2.0,18.0,19.0,16.0,,,,1.0,0.8181818181818182,0.3055555555555556,,0.3055555555555556,0.11627906976744186,,,,0.3548387096774194,0.3548387096774194,0.8181818181818182,,1.0,,,1.0,,0.3548387096774194,,,,,,,1.0,1.0,,,,0.5,0.5,1.0,,,,,,,1.0,True,,,,
2217,1610612742,Brendan Haywood,Brendan Haywood,2217,DAL,33299.0,555,14,1032,1054,66,100,119,2086,49.0,74.0,14.0,33.0,3.0,3.0,9.0,40.0,,2.0,58.0,116.0,19.0,135.0,1032,15.0,37.0,1.0,31.0,3.0,3.0,1.0,7.0,82.0,34.0,22.0,4.0,5.0,6.0,3.0,13.0,9.0,54.0,18.0,74.0,4.0,96.0,63.0,159.0,9.0,11.0,6.0,5.0,14.0,11.0,10.0,5.0,25,5.0,2.0,30.0,1.0,45.0,3.0,1.0,34.0,,3.0,3.0,,43.0,3.0,21.0,2.0,27.0,13.0,,27.0,14.0,,1.0,3.0,7.0,66,3.0,2.0,0.7068965517241379,0.8723404255319149,0.5,0.40540540540540543,1.0,0.5,0.40540540540540543,1.0,0.4963235294117647,0.3974358974358974,0.5,0.034482758620689655,0.04054054054054054,0.025,13.72549019607843,0.56,0.12903225806451613,0.1796116504854369,0.13917525773195877,0.1565217391304348,0.07563025210084033,0.174573055028463,0.1242603550295858,0.1568627450980392,0.17687074829931973,0.08633093525179857,0.0875,0.05128205128205128,0.10989010989010989,0.17037037037037037,0.22043010752688172,0.18518518518518517,0.08823529411764706,0.16666666666666666,0.5185185185185185,0.6379310344827587,0.6621621621621622,0.6901408450704225,0.7346938775510204,0.3448275862068966,0.225,0.23076923076923078,0.5555555555555556,0.017241379310344827,,,,0.8918918918918919,0.42424242424242425,0.14285714285714285,1.0,1.0,0.6379310344827587,0.5485663793103449,0.5816363636363636,0.6550666666666666,0.15671641791044777,0.15671641791044777,0.22962962962962963,0.05185185185185185,3.7517241379310353,0.06395348837209303,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,4.0,,,,14.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,
201157,1610612742,Sean Williams,Sean Williams,201157,DAL,666.0,11,15,24,24,15,13,2,48,3.0,3.0,,,2.0,2.0,1.0,1.0,,,4.0,4.0,4.0,12.0,13,,,2.0,2.0,2.0,2.0,4.0,8.0,8.0,,,,,,,,1.0,,,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,,1.0,2.0,,,3,,1.0,3.0,,5.0,,1.0,3.0,,,,,4.0,,2.0,,1.0,1.0,,1.0,1.0,,,,8.0,15,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,34.61538461538461,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,0.5,0.09090909090909091,0.16666666666666666,,,,1.0,,0.3333333333333333,,,,,,1.0,0.75,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,1.0,1.0,0.75,0.661,,0.70585,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666,1.875,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,50915.0,849,88,1612,1595,372,374,194,3207,77.0,116.0,19.0,37.0,20.0,28.0,16.0,38.0,13.0,26.0,106.0,180.0,79.0,291.0,1625,24.0,45.0,19.0,67.0,22.0,37.0,29.0,73.0,150.0,62.0,40.0,16.0,3.0,11.0,,30.0,16.0,70.0,36.0,84.0,13.0,133.0,86.0,219.0,2.0,28.0,17.0,11.0,21.0,17.0,14.0,2.0,38,4.0,8.0,65.0,8.0,127.0,14.0,5.0,94.0,5.0,8.0,5.0,2.0,117.0,10.0,57.0,7.0,23.0,14.0,1.0,23.0,16.0,1.0,1.0,3.0,73.0,371,16.0,6.0,0.7075471698113207,0.872093023255814,0.5888888888888889,0.5333333333333333,0.5945945945945946,0.585635359116022,0.5333333333333333,0.5789473684210527,0.6191489361702127,0.5877192982456141,0.6403508771929824,0.08888888888888889,0.10344827586206896,0.10526315789473684,14.847161572052402,0.5526315789473685,0.30952380952380953,0.15613382899628253,0.1318267419962335,0.15254237288135594,0.06177606177606178,0.15503875968992248,0.10886075949367088,0.13194444444444445,0.155,0.10695187165775401,0.06763285024154589,0.038461538461538464,0.18620689655172415,0.17486338797814208,0.11904761904761904,0.16201117318435754,0.12280701754385964,0.034482758620689655,0.6956521739130435,0.6408839779005525,0.6637931034482759,0.7403846153846154,0.6753246753246753,0.20994475138121546,0.42105263157894735,0.47058823529411764,0.625,0.143646408839779,0.5,0.5,1.0,0.8222222222222222,0.5135135135135135,,0.7368421052631579,0.7142857142857143,0.6464088397790055,0.5457899999999999,0.5709499999999998,0.554927027027027,0.25,0.2511013215859031,0.23024054982817868,0.2508591065292096,4.969444444444444,0.23076923076923078,1.0,1.0,,2.0,0.0055248618784530384,0.0055248618784530384,67.6,,,,,,,,,1.0,,,,1.0,,,,8.0,7.0,1.0,1.0,2.0,7.0,3.0,,,8.0,,,,,,,,,,,,,,,,0.02631578947368421,,,,3.0,,2.0,,,,,1.0,,,,,,,,,,,,,False,,,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,66810.0,1114,165,2136,2120,415,372,236,4256,56.0,98.0,10.0,19.0,9.0,16.0,20.0,64.0,28.0,73.0,104.0,235.0,65.0,450.0,2154,16.0,29.0,2.0,43.0,15.0,41.0,19.0,85.0,60.0,148.0,18.0,16.0,69.0,93.0,36.0,210.0,7.0,21.0,29.0,80.0,13.0,122.0,28.0,150.0,10.0,43.0,22.0,21.0,35.0,25.0,8.0,6.0,60,4.0,12.0,47.0,1.0,88.0,4.0,6.0,83.0,5.0,10.0,4.0,1.0,80.0,6.0,34.0,4.0,18.0,12.0,1.0,19.0,14.0,,,1.0,85.0,411,4.0,3.0,0.28846153846153844,0.3157894736842105,0.4425531914893617,0.5517241379310345,0.36585365853658536,0.49107142857142855,0.5540540540540541,0.4925373134328358,0.5245901639344263,0.5657894736842105,0.538961038961039,0.06808510638297872,0.07142857142857142,0.125,20.241566014160764,0.5833333333333334,0.21666666666666667,0.10854816824966079,0.030882352941176472,0.09731543624161074,0.02040816326530612,0.10531400966183575,0.02737047898338221,0.049723756906077346,0.038461538461538464,0.008368200836820083,0.022304832713754646,0.013513513513513514,0.0892018779342723,0.125,0.10915492957746478,0.09565217391304348,0.10294117647058823,0.04739336492890995,0.7368421052631579,0.25,0.5714285714285714,0.6153846153846154,0.32142857142857145,0.16326530612244897,0.3125,0.35714285714285715,0.15,0.18622448979591838,0.3835616438356164,0.3888888888888889,0.32142857142857145,0.5135135135135135,0.5263157894736842,0.1,0.23880597014925373,0.5625,0.6505102040816326,0.5227425831202046,0.5391645833333333,0.4871181818181818,0.08747044917257683,0.12927756653992395,0.09555555555555556,0.18888888888888888,8.491489361702126,0.19428838951310862,116.0,157.0,115.0,4.0,0.4005102040816326,0.29591836734693877,24.810191082802554,15.0,41.0,1.0,3.0,6.0,44.0,7.0,9.0,20.0,59.0,8.0,12.0,26.0,156.0,21.0,44.0,24.0,13.0,11.0,10.0,23.0,27.0,1.0,1.0,1.0,5.0,0.8813559322033898,0.37579617834394907,0.46153846153846156,0.3782051282051282,0.10459183673469388,0.36585365853658536,0.36585365853658536,0.9333333333333333,0.3793103448275862,0.3793103448275862,0.8636363636363636,0.02702702702702703,0.1891891891891892,0.08955223880597014,0.5,0.29850746268656714,0.45,0.3826086956521739,,5.0,,1.0,0.0136986301369863,,2.0,3.0,1.0,2.0,,0.375,0.2857142857142857,1.0,1.0,,3.0,1.0,0.01875,,,False,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,82555.0,1376,251,2628,2597,600,525,293,5225,50.0,78.0,10.0,14.0,7.0,18.0,67.0,161.0,141.0,304.0,258.0,543.0,246.0,933.0,2627,25.0,61.0,23.0,97.0,45.0,116.0,116.0,239.0,288.0,228.0,10.0,23.0,56.0,105.0,35.0,259.0,17.0,19.0,54.0,171.0,21.0,246.0,36.0,282.0,2.0,28.0,17.0,11.0,57.0,25.0,35.0,3.0,82,12.0,29.0,43.0,1.0,87.0,5.0,7.0,243.0,4.0,18.0,5.0,6.0,274.0,14.0,82.0,45.0,16.0,10.0,1.0,16.0,7.0,,,2.0,232.0,591,5.0,40.0,0.5581395348837209,0.5691699604743083,0.47513812154696133,0.4098360655737705,0.3879310344827586,0.49495677233429397,0.4868421052631579,0.4241379310344828,0.5635802469135802,0.5511363636363636,0.5707317073170731,0.0423572744014733,0.11538461538461539,0.07453416149068323,30.013458950201887,0.6951219512195121,0.3181818181818182,0.19063545150501673,0.023002421307506054,0.14754098360655737,0.041463414634146344,0.17814726840855108,0.02912621359223301,0.02926829268292683,0.028391167192429023,0.013157894736842105,0.03715170278637771,0.05747126436781609,0.21348314606741572,0.20350877192982456,0.16231884057971013,0.12411347517730496,0.2261904761904762,0.005681818181818182,0.4375,0.11239193083573487,0.6410256410256411,0.7246376811594203,0.46,0.23198847262247838,0.4161490683229814,0.44966442953020136,0.3582089552238806,0.43804034582132567,0.46381578947368424,0.46688741721854304,0.6879432624113475,0.18421052631578946,0.7142857142857143,0.2,0.12413793103448276,0.3888888888888889,0.329971181556196,0.4597909812409813,0.4640999999999999,0.4375451388888888,0.11241830065359477,0.1342062193126023,0.10396570203644159,0.25616291532690244,13.08968692449355,0.228310502283105,142.0,151.0,142.0,8.0,0.21757925072046108,0.20461095100864554,25.059602649006617,2.0,9.0,,,,55.0,15.0,11.0,29.0,57.0,15.0,11.0,29.0,159.0,12.0,55.0,49.0,38.0,11.0,10.0,11.0,22.0,2.0,,,5.0,0.9298245614035088,0.37748344370860926,0.3793103448275862,0.37748344370860926,0.012968299711815562,0.2222222222222222,0.2222222222222222,1.0,0.3873239436619718,0.3873239436619718,0.9272727272727272,,0.19736842105263158,,,0.2,0.3793103448275862,0.3873239436619718,,4.0,1.0,,0.006578947368421052,,8.0,8.0,,24.0,,0.5333333333333333,0.5333333333333333,1.0,,1.0,4.0,,0.025974025974025976,,,False,,,,
1885,1610612742,Lamar Odom,Lamar Odom,1885,DAL,44471.0,741,-51,1391,1390,304,343,149,2781,36.0,67.0,7.0,10.0,7.0,12.0,12.0,39.0,16.0,47.0,64.0,153.0,43.0,237.0,1503,11.0,25.0,5.0,27.0,13.0,25.0,12.0,56.0,78.0,50.0,12.0,17.0,42.0,62.0,23.0,144.0,6.0,16.0,41.0,76.0,5.0,122.0,25.0,147.0,4.0,16.0,12.0,4.0,19.0,15.0,6.0,1.0,34,3.0,6.0,38.0,2.0,78.0,6.0,3.0,53.0,2.0,4.0,2.0,2.0,69.0,5.0,30.0,4.0,15.0,13.0,,15.0,14.0,,,1.0,56.0,304,10.0,3.0,0.609375,0.6724137931034483,0.41830065359477125,0.44,0.52,0.4127659574468085,0.4074074074074074,0.46808510638297873,0.44548872180451127,0.43548387096774194,0.509090909090909,0.1111111111111111,0.16417910447761194,0.15384615384615385,19.10543130990415,0.5588235294117647,0.14285714285714285,0.16033755274261605,0.03611738148984198,0.19902912621359223,0.025423728813559324,0.17205882352941176,0.03240058910162003,0.06140350877192982,0.028735632183908046,0.025806451612903226,0.016574585635359115,0.05454545454545454,0.11971830985915492,0.14792899408284024,0.2085889570552147,0.21818181818181817,0.12195121951219512,0.031746031746031744,0.9333333333333333,0.2851063829787234,0.5373134328358209,0.6428571428571429,0.6388888888888888,0.16595744680851063,0.3076923076923077,0.36363636363636365,0.4166666666666667,0.2,0.3404255319148936,0.3404255319148936,0.6875,0.37037037037037035,0.7,0.2857142857142857,0.2553191489361702,0.5833333333333334,0.6340425531914894,0.514812554112554,0.49616,0.5322500000000001,0.12213740458015267,0.16853932584269662,0.11392405063291139,0.23628691983122363,8.149019607843135,0.21854780733285406,62.0,82.0,60.0,7.0,0.34893617021276596,0.26382978723404255,25.66585365853659,7.0,20.0,,2.0,5.0,15.0,2.0,4.0,17.0,22.0,2.0,6.0,22.0,57.0,9.0,15.0,20.0,14.0,6.0,13.0,6.0,13.0,3.0,,,2.0,0.8636363636363636,0.2682926829268293,0.2727272727272727,0.275,0.0851063829787234,0.35,0.35,0.8571428571428571,0.24193548387096775,0.24193548387096775,0.8666666666666667,,0.07407407407407407,0.10638297872340426,0.4,0.3617021276595745,0.23529411764705882,0.25,3.0,,1.0,1.0,,0.07692307692307693,,,2.0,,,,,,,,2.0,,0.023809523809523808,,,False,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,89421.0,1490,67,2847,2828,770,779,323,5675,52.0,72.0,4.0,4.0,14.0,19.0,40.0,97.0,71.0,170.0,163.0,339.0,71.0,724.0,2983,11.0,26.0,4.0,56.0,37.0,79.0,31.0,174.0,110.0,216.0,2.0,19.0,139.0,191.0,79.0,434.0,7.0,6.0,41.0,58.0,2.0,101.0,13.0,114.0,2.0,57.0,36.0,21.0,57.0,31.0,17.0,1.0,88,8.0,28.0,22.0,1.0,47.0,,5.0,67.0,,2.0,2.0,2.0,78.0,5.0,27.0,11.0,4.0,1.0,1.0,10.0,4.0,,,2.0,169.0,761,7.0,8.0,0.3374233128834356,0.3395061728395062,0.4808259587020649,0.4230769230769231,0.46835443037974683,0.5257648953301127,0.5306122448979592,0.449685534591195,0.5481651376146789,0.56,0.49710982658959535,0.05604719764011799,0.08333333333333333,0.10309278350515463,23.064967360895242,0.6477272727272727,0.025,0.05991735537190083,0.006904487917146145,0.09951456310679611,0.014553014553014554,0.07173913043478261,0.00962962962962963,0.017937219730941704,0.003048780487804878,0.0031446540880503146,0.018469656992084433,,0.044673539518900345,0.046012269938650305,0.08547008547008547,0.09841269841269841,0.10309278350515463,0.006329113924050633,0.4,0.11594202898550725,0.7222222222222222,0.7878787878787878,0.23076923076923078,0.15619967793880837,0.41237113402061853,0.45977011494252873,0.275,0.27375201288244766,0.4176470588235294,0.4251497005988024,0.4507042253521127,0.08163265306122448,1.0,0.25,0.11949685534591195,0.7368421052631579,0.5700483091787439,0.4966471636953,0.4782347222222222,0.4771913461538463,0.041990668740279936,0.07479224376731301,0.07734806629834254,0.24033149171270718,12.026843657817107,0.27046013347383213,221.0,282.0,218.0,13.0,0.45410628019323673,0.355877616747182,25.020921985815598,28.0,61.0,4.0,3.0,12.0,81.0,19.0,20.0,68.0,109.0,23.0,23.0,80.0,252.0,75.0,81.0,52.0,37.0,15.0,29.0,31.0,40.0,,6.0,3.0,2.0,0.7706422018348624,0.38652482269503546,0.2875,0.3906810035842294,0.09822866344605476,0.45901639344262296,0.4827586206896552,0.9285714285714286,0.3665158371040724,0.3665158371040724,0.7160493827160493,0.08163265306122448,0.3877551020408163,0.07547169811320754,0.25,0.4276729559748428,0.29411764705882354,0.37155963302752293,,7.0,2.0,,0.01764705882352941,,9.0,10.0,3.0,7.0,3.0,0.43478260869565216,0.47368421052631576,0.6666666666666666,1.0,,,0.25,,1.0,,False,3.0,0.010638297872340425,0.04918032786885246,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,63029.0,1050,41,2016,2022,484,457,216,4038,77.0,123.0,5.0,6.0,12.0,21.0,31.0,84.0,35.0,88.0,143.0,295.0,52.0,437.0,2093,5.0,14.0,2.0,12.0,26.0,65.0,19.0,77.0,80.0,206.0,6.0,20.0,92.0,139.0,38.0,325.0,5.0,10.0,32.0,87.0,3.0,122.0,15.0,137.0,3.0,50.0,21.0,29.0,37.0,24.0,12.0,2.0,61,5.0,17.0,50.0,2.0,89.0,1.0,5.0,76.0,,3.0,1.0,5.0,63.0,9.0,28.0,8.0,24.0,8.0,7.0,26.0,14.0,,,1.0,75.0,480,5.0,4.0,0.27972027972027974,0.2857142857142857,0.4847457627118644,0.35714285714285715,0.4,0.46497584541062803,0.29411764705882354,0.3372093023255814,0.4954648526077097,0.3333333333333333,0.4052631578947368,0.06779661016949153,0.13008130081300814,0.047619047619047616,22.13875386654883,0.6065573770491803,0.05,0.12083333333333333,0.015873015873015872,0.11594202898550725,0.016556291390728478,0.11947791164658635,0.016094420600858368,0.03125,0.0041841004184100415,0.017316017316017316,0.017316017316017316,0.014084507042253521,0.0851063829787234,0.099601593625498,0.1794871794871795,0.11057692307692307,0.1323529411764706,0.014563106796116505,0.5384615384615384,0.2971014492753623,0.6260162601626016,0.719626168224299,0.4025974025974026,0.2028985507246377,0.36904761904761907,0.3875,0.06451612903225806,0.21256038647342995,0.3977272727272727,0.3977272727272727,0.2,0.35294117647058826,0.8333333333333334,0.4,0.2441860465116279,0.5714285714285714,0.5845410628019324,0.5221686732186733,0.5086911764705883,0.491316049382716,0.06466512702078522,0.08917197452229299,0.02745995423340961,0.17620137299771166,8.592881355932203,0.2400793650793651,91.0,119.0,85.0,5.0,0.28743961352657005,0.21980676328502416,26.182352941176465,10.0,28.0,1.0,,4.0,23.0,2.0,2.0,17.0,33.0,3.0,2.0,21.0,75.0,24.0,23.0,47.0,35.0,12.0,19.0,35.0,25.0,2.0,2.0,2.0,9.0,0.7575757575757576,0.2773109243697479,0.09523809523809523,0.2920353982300885,0.06763285024154589,0.35714285714285715,0.35714285714285715,0.8,0.25274725274725274,0.25555555555555554,0.7391304347826086,0.058823529411764705,0.11764705882352941,0.046511627906976744,,0.19767441860465115,0.11764705882352941,0.27058823529411763,,4.0,4.0,1.0,,,,,6.0,,,,,,,,,,,,,False,1.0,0.008403361344537815,,0.01098901098901099
