EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PlusMinus,OpponentPoints,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,SelfOReb,Steals,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,2pt And 1 Free Throw Trips,DefAtRimReboundPct,Fg2aBlocked,DefThreePtRebounds,FTDefRebounds,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,on,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,OffThreePtRebounds,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,HeaveAttempts,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedCorner3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Arc3PctBlocked,3pt And 1 Free Throw Trips
201161,1610612760,Daequan Cook,Daequan Cook,201161,OKC,42.0,1,2,1,2,1,3,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612760,James Harden,James Harden,201935,OKC,72.0,1,3,2,3,2,5,3,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202385,1610612760,Ryan Reid,Ryan Reid,202385,OKC,999.0,17,34,32,22,15,66,22,0.6470588235294118,3.0,30.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,8.0,3.0,3.0,6.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,14.634146341463415,1.0,0.3333333333333333,0.125,0.09090909090909091,0.2,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.6,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.2,0.44188,0.4736666666666667,0.75,13.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,999.0,17,34,32,22,15,66,22,0.6470588235294118,3.0,30.0,6.0,2.0,4.0,,,,,2.0,2.0,4.0,6.0,11.0,1.0,1.0,5.0,,,1.0,1.0,2.0,3.0,1.0,,1.0,,,,3.0,,5.0,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6111111111111112,0.625,24.390243902439025,1.0,,0.125,0.09090909090909091,0.2,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,0.5182833333333333,0.3973,0.45454545454545453,6.5,2.0,2.0,3.0,2.0,2.0,4.0,3.0,8.0,2.0,4.0,4.0,2.0,1.0,1.0,8.0,2.0,1.0,3.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,0.18181818181818182,0.16666666666666666,0.3333333333333333,0.2,0.5,1.0,1.0,0.5869,0.14285714285714285,0.14285714285714285,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,1610612760,Royal Ivey,Royal Ivey,2767,OKC,999.0,17,34,32,22,15,66,22,0.6470588235294118,3.0,30.0,6.0,,,,,1.0,1.0,,1.0,1.0,2.0,2.0,,,,,,2.0,2.0,,2.0,2.0,2.0,3.0,,,,2.0,,,,,0.5,,0.5,,0.5,,12.195121951219512,0.6666666666666666,,0.25,0.18181818181818182,0.2,,,,,0.5,1.0,1.0,,0.5,,,,,,,0.43715,,,11.45,,,,,,,,2.0,,,,,,,,,,1.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,0.5,0.5,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202332,1610612760,Cole Aldrich,Cole Aldrich,202332,OKC,973.0,16,33,31,21,14,64,21,0.6363636363636364,3.0,30.0,6.0,,1.0,,1.0,2.0,6.0,,,2.0,7.0,4.0,,3.0,,,,1.0,3.0,4.0,7.0,,,,,2.0,2.0,,,,,,0.2857142857142857,,0.2857142857142857,,0.2857142857142857,,17.5,,,0.14285714285714285,0.2,0.25,0.14285714285714285,,,,0.8571428571428571,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,,0.14285714285714285,0.4640142857142857,0.4381,,5.671428571428572,,,,1.0,2.0,2.0,,4.0,2.0,,,,,,,4.0,1.0,1.0,,,,,,,,0.5,0.5,0.5,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.2,0.25,,,0.56735,,,0.5,1.0,,,,,1.0,1.0,1.0,0.14285714285714285,1.0,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202351,1610612760,Lazar Hayward,Lazar Hayward,202351,OKC,911.0,15,30,30,18,13,60,18,0.6,2.0,29.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,3.0,5.0,8.0,1.0,2.0,4.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,,2.0,2.0,3.0,1.0,4.0,0.3333333333333333,0.3333333333333333,0.6,0.5,0.5,0.3333333333333333,0.5,0.4,24.324324324324326,1.0,,,,,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,,0.3333333333333333,1.0,0.5,0.5371750000000001,0.6114499999999999,0.5,8.879999999999999,,,2.0,1.0,2.0,2.0,2.0,4.0,,1.0,1.0,,,1.0,2.0,,,2.0,1.0,,,4.0,2.0,,,0.5,0.5,0.5,,,,,,,,0.36575,0.25,0.2857142857142857,0.25,1.0,,,,,,,1.0,,,0.5,,,,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,25.4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,41530.0,692,1311,1308,299,295,2619,299,0.22807017543859648,76.0,1375.0,147.0,48.0,89.0,10.0,20.0,14.0,38.0,17.0,41.0,79.0,168.0,171.0,17.0,34.0,38.0,112.0,1.0,82.0,111.0,59.0,170.0,12.0,5.0,26.0,4.0,56.0,101.0,26.0,3.0,38.0,0.7088607594936709,0.8615384615384616,0.47023809523809523,0.5,0.46745562130177515,0.4857142857142857,0.475,0.5135135135135135,13.985064494229464,0.46153846153846156,0.030303030303030304,0.16532258064516128,0.16118935837245696,0.13903743315508021,0.5266272189349113,0.5393258426966292,0.64,0.6041666666666666,0.22485207100591717,0.3684210526315789,0.4117647058823529,0.7857142857142857,0.24260355029585798,0.4146341463414634,0.4146341463414634,0.9411764705882353,0.5714285714285714,0.5,0.5325443786982249,0.5123970238095238,0.5428911764705883,0.2222222222222222,6.918452380952381,16.0,30.0,13.0,19.0,37.0,42.0,4.0,46.0,28.0,12.0,14.0,9.0,,3.0,30.0,42.0,4.0,20.0,11.0,7.0,7.0,23.0,10.0,2.0,2.0,0.5135135135135135,0.5135135135135135,0.525,0.11830985915492957,0.10545454545454545,0.1557377049180328,0.11320754716981132,0.05555555555555555,0.8108108108108109,0.5333333333333333,0.5442181818181819,0.056179775280898875,0.05649717514124294,0.24561403508771928,9.0,3.0,14.0,1.0,0.1564625850340136,18.0,21.0,8.0,0.10714285714285714,0.15730337078651685,0.1702127659574468,0.14685314685314685,0.08661417322834646,0.08823529411764706,1.0,1.0,1.0,1.0,1.0,0.005917159763313609,0.005917159763313609,0.02857142857142857,41.0,False,4.0,2.0,2.0,16.0,1.0,3.0,4.0,1.0,10.0,3.0,8.0,1.0,37.0,29.0,8.0,37.0,19.0,1.0,1.0,6.0,0.10526315789473684,0.08205128205128205,0.06802721088435375,0.125,0.2037037037037037,0.2926829268292683,0.5135135135135135,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,54830.0,914,1817,1812,387,355,3629,379,0.21298844248761695,136.0,1749.0,189.0,28.0,49.0,3.0,4.0,2.0,11.0,6.0,24.0,36.0,84.0,203.0,5.0,14.0,36.0,42.0,,82.0,107.0,21.0,128.0,17.0,12.0,40.0,2.0,40.0,78.0,32.0,,36.0,0.5833333333333334,0.6,0.42857142857142855,0.35714285714285715,0.532258064516129,0.4827586206896552,0.5833333333333334,0.5454545454545454,10.485056344928957,0.425,,0.10977242302543508,0.11076280041797283,0.12222222222222222,0.3161290322580645,0.5714285714285714,0.7368421052631579,0.6428571428571429,0.07096774193548387,0.18181818181818182,0.2,0.5,0.15483870967741936,0.25,0.25,0.3333333333333333,0.13793103448275862,0.75,0.7741935483870968,0.5760345161290322,0.531003448275862,0.17733990147783252,6.970238095238095,4.0,8.0,38.0,5.0,13.0,17.0,8.0,30.0,2.0,36.0,47.0,20.0,4.0,12.0,105.0,18.0,1.0,37.0,12.0,5.0,6.0,43.0,21.0,2.0,2.0,0.38461538461538464,0.325,0.40476190476190477,0.029315960912052116,0.026854219948849106,0.02185792349726776,0.026881720430107527,0.013513513513513514,0.4,0.5,0.545396875,0.12790697674418605,0.21,0.08374384236453201,25.0,5.0,23.0,5.0,0.09541984732824428,12.0,24.0,1.0,0.14285714285714285,0.22448979591836735,0.022727272727272728,0.11428571428571428,0.036734693877551024,0.10526315789473684,39.0,5.0,71.0,15.0,39.0,0.45806451612903226,0.25161290322580643,0.1724137931034483,24.023943661971828,False,4.0,11.0,9.0,3.0,4.0,2.0,,4.0,,5.0,3.0,2.0,16.0,10.0,3.0,17.0,5.0,,,6.0,0.09090909090909091,0.017857142857142856,0.02112676056338028,,0.11162790697674418,0.13793103448275862,0.29411764705882354,0.5,15.0,32.0,4.0,3.0,10.0,16.0,1.0,3.0,3.0,31.0,1.0,7.0,6.0,87.0,6.0,16.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.9354838709677419,0.43661971830985913,0.14285714285714285,0.4,0.43661971830985913,0.014084507042253521,0.03125,0.2064516129032258,0.46875,0.4838709677419355,1.0,0.41025641025641024,0.41025641025641024,0.875,0.2,0.15,0.3333333333333333,1.0,0.3448275862068966,0.3,0.6,0.41025641025641024,0.013888888888888888,,,,,,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,152790.0,2546,5005,4977,1426,1308,9982,1412,0.28491508491508494,368.0,5144.0,603.0,217.0,302.0,63.0,89.0,141.0,322.0,152.0,329.0,510.0,953.0,1850.0,143.0,274.0,616.0,404.0,1.0,325.0,487.0,40.0,527.0,157.0,69.0,248.0,14.0,62.0,133.0,323.0,,606.0,0.396078431372549,0.404,0.5351521511017838,0.5218978102189781,0.5470316114109484,0.5347938144329897,0.6035286284953395,0.6201232032854209,30.564784053156146,0.6330645161290323,0.007633587786259542,0.16804550155118925,0.1742868307932786,0.2176560121765601,0.2328450269853508,0.7185430463576159,0.7722419928825622,0.46543778801843316,0.24826522744795682,0.43788819875776397,0.46229508196721314,0.23404255319148937,0.2536622976098689,0.46200607902735563,0.4676923076923077,0.4473684210526316,0.22938144329896906,0.7078651685393258,0.49807247494217427,0.5037414351851852,0.49284186046511624,0.33297297297297296,9.649213011542503,13.0,25.0,431.0,38.0,76.0,148.0,201.0,616.0,20.0,151.0,231.0,95.0,24.0,32.0,542.0,37.0,14.0,88.0,32.0,88.0,69.0,501.0,195.0,57.0,48.0,0.5,0.5728155339805825,0.6239316239316239,0.023314429741650915,0.017800091282519397,0.027833001988071572,0.035856573705179286,0.02337228714524207,0.24271844660194175,0.52,0.4899068965517241,0.1356401384083045,0.17727272727272728,0.08,56.0,22.0,91.0,48.0,0.12035661218424963,42.0,121.0,41.0,0.04407135362014691,0.0695364238410596,0.30597014925373134,0.1936,0.00859106529209622,0.20681818181818182,326.0,107.0,344.0,114.0,325.0,0.26522744795682346,0.25134926754047804,0.2757731958762887,25.143023255813954,False,30.0,80.0,52.0,2.0,2.0,5.0,4.0,13.0,4.0,17.0,13.0,2.0,63.0,27.0,18.0,77.0,49.0,1.0,,8.0,0.052795031055900624,0.0033112582781456954,0.0019723865877712033,0.010309278350515464,0.1672185430463576,0.16216216216216217,0.6363636363636364,0.23076923076923078,10.0,18.0,1.0,4.0,7.0,123.0,13.0,26.0,39.0,133.0,14.0,27.0,43.0,321.0,78.0,123.0,,28.0,20.0,1.0,14.0,10.0,18.0,0.8045112781954887,0.3866279069767442,0.5185185185185185,0.37719298245614036,0.3877551020408163,,,0.013878180416345412,0.5555555555555556,0.5555555555555556,1.0,0.3773006134969325,0.3773006134969325,0.7886178861788617,0.009708737864077669,0.2524271844660194,0.5,1.0,0.01804123711340206,0.5714285714285714,0.3644859813084112,0.37846153846153846,0.002898550724637681,1.0,1.0,10.0,44.0,4.0,1.0,0.0121580547112462,1.0,1.0,,,
