EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,Loose Ball Fouls,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTDefRebounds,Offensive Fouls,Blocked3s,BlockedArc3,DefFTReboundPct,Defensive 3 Seconds Violations,HeaveAttempts,Technical Free Throw Trips,OffensiveGoaltends,3SecondViolations,on,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockingFouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Clear Path Fouls
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,16824.0,280,66,508,518,75,156.0,63.0,1026,12.0,29.0,2.0,4.0,1.0,3.0,13.0,31.0,12.0,31.0,1.0,3.0,11.0,26.0,3.0,2.0,3.0,37.0,91,12.0,29.0,35.0,145.0,468,6.0,10.0,3.0,9.0,21.0,4.0,10.0,2.0,3.0,12.0,26.0,16.0,58.0,21.0,15.0,2.0,26.0,11.0,5.0,31.0,7.0,38.0,4.0,3.0,11.0,7.0,13.0,83.0,4.0,1.0,2.0,8.0,10.0,5.0,15.0,2.0,11.0,9.0,2.0,6.0,3.0,5.0,4.0,1.0,1.0,10.0,4.0,3.0,8.0,37.0,1.0,1.0,46.0,8.0,24.0,3.0,5.0,3.0,1.0,1.0,5.0,4.0,26.0,75,2.0,0.21621621621621623,0.2222222222222222,0.5833333333333334,0.41379310344827586,0.6666666666666666,0.41379310344827586,0.4065934065934066,0.6,0.4,0.4583333333333333,0.46153846153846156,0.5384615384615384,0.5215827338129496,0.65625,0.6190476190476191,0.24166666666666667,0.054945054945054944,0.06896551724137931,0.06451612903225806,0.03225806451612903,25.823223570190642,0.6,0.047619047619047616,0.0392156862745098,0.018867924528301886,0.038461538461538464,0.0390625,0.015810276679841896,0.03389830508474576,0.017241379310344827,0.010526315789473684,0.02,0.045454545454545456,0.045454545454545456,0.05405405405405406,0.030303030303030304,0.8,0.24166666666666667,0.41379310344827586,0.4444444444444444,0.08333333333333333,0.25833333333333336,0.41935483870967744,0.4482758620689655,0.15384615384615385,0.25833333333333336,0.3870967741935484,0.4,0.4166666666666667,0.025,0.3333333333333333,0.3333333333333333,1.0,0.21666666666666667,0.4230769230769231,0.4230769230769231,0.5454545454545454,0.3076923076923077,0.5,0.5,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.23076923076923078,0.6666666666666666,0.48333333333333334,0.4230769230769231,0.47772583333333335,0.4635722222222223,0.4638807692307693,0.17647058823529413,0.22429906542056074,0.14482758620689656,0.1793103448275862,9.795604395604395,25.358620689655176,0.14763779527559054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1499,1610612755,Tony Battie,Tony Battie,1499,PHI,2411.0,40,3,76,76,9,19.0,9.0,152,,1.0,,,,,,2.0,,5.0,,,,,,,,,8,,,,,61,,1.0,,,,,1.0,,,,,,,,,,,,1.0,2.0,1.0,3.0,,1.0,,1.0,1.0,7.0,,,2.0,9.0,11.0,1.0,12.0,,1.0,1.0,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,0.125,1.0,,,9.090909090909092,,,0.3,,0.3333333333333333,0.3055555555555556,0.02040816326530612,,,,0.5,0.4166666666666667,0.14285714285714285,0.5,,,0.125,,,,0.25,,,,0.625,,,,,,,,,,,,,,,,,,,,0.125,,0.411175,0.3415,0.3443,,,,,13.575,,0.11842105263157894,1.0,1.0,0.125,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,22970.0,383,34,689,691,56,115.0,99.0,1380,17.0,42.0,4.0,9.0,1.0,4.0,17.0,39.0,17.0,43.0,4.0,10.0,6.0,18.0,3.0,,2.0,51.0,124,10.0,28.0,16.0,148.0,671,6.0,16.0,5.0,2.0,23.0,4.0,8.0,1.0,3.0,4.0,15.0,22.0,80.0,24.0,6.0,4.0,18.0,6.0,12.0,40.0,9.0,49.0,6.0,3.0,18.0,8.0,14.0,107.0,11.0,,6.0,19.0,25.0,15.0,40.0,6.0,21.0,10.0,11.0,11.0,2.0,4.0,7.0,2.0,7.0,18.0,2.0,8.0,19.0,22.0,1.0,2.0,18.0,,7.0,2.0,3.0,1.0,,2.0,3.0,2.0,15.0,56,2.0,0.21568627450980393,0.22448979591836735,0.8,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.4112903225806452,0.375,0.5,0.4342105263157895,0.5,0.5,0.45962732919254656,0.5227272727272727,0.5769230769230769,0.18421052631578946,0.0967741935483871,0.14285714285714285,0.07692307692307693,0.06976744186046512,22.153465346534652,0.6111111111111112,,0.0683453237410072,0.03459119496855346,0.07228915662650602,0.06925207756232687,0.03896103896103896,0.06097560975609756,0.030303030303030304,0.021897810218978103,0.06329113924050633,0.024390243902439025,0.10256410256410256,0.037037037037037035,0.07692307692307693,0.6666666666666666,0.27631578947368424,0.40476190476190477,0.4722222222222222,0.17647058823529413,0.2565789473684211,0.4358974358974359,0.4722222222222222,0.17647058823529413,0.28289473684210525,0.3953488372093023,0.425,0.29411764705882354,0.06578947368421052,0.4,0.4,1.0,0.11842105263157894,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.4444444444444444,,0.14285714285714285,0.36363636363636365,0.25,0.18181818181818182,,0.4605263157894737,0.3333333333333333,0.5043904605263158,0.5365815789473686,0.46985000000000005,0.0440251572327044,0.05343511450381679,0.1554054054054054,0.10135135135135136,9.569354838709678,24.771428571428572,0.08127721335268505,4.0,,0.05970149253731343,0.11764705882352941,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.6,0.04,0.13793103448275862,0.09523809523809523,0.5,1.0,0.6666666666666666,1.0,0.09090909090909091,1.0,,,,,,,,,,,True,,,,,,,,,,,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,18381.0,306,5,564,569,97,138.0,89.0,1133,9.0,21.0,2.0,4.0,,3.0,13.0,30.0,19.0,50.0,1.0,6.0,1.0,3.0,,,,41.0,101,2.0,9.0,9.0,97.0,538,6.0,9.0,,,12.0,1.0,7.0,,2.0,3.0,5.0,42.0,40.0,6.0,,,3.0,1.0,8.0,27.0,10.0,37.0,7.0,3.0,14.0,6.0,7.0,84.0,4.0,,8.0,50.0,62.0,4.0,66.0,1.0,4.0,1.0,3.0,15.0,2.0,10.0,11.0,2.0,5.0,26.0,1.0,8.0,17.0,17.0,,2.0,14.0,,5.0,2.0,1.0,,,1.0,2.0,1.0,5.0,97,2.0,0.5121951219512195,0.5121951219512195,1.0,0.2222222222222222,,0.2222222222222222,0.40594059405940597,0.6666666666666666,0.14285714285714285,0.4,0.6666666666666666,0.1111111111111111,0.41452991452991456,0.6666666666666666,0.22727272727272727,0.08181818181818182,0.07920792079207921,0.23809523809523808,0.1,,21.43928035982009,0.5769230769230769,,0.22123893805309736,0.014760147601476014,0.13793103448275862,0.20422535211267606,0.012698412698412698,0.025974025974025976,0.014492753623188406,0.008,0.15873015873015872,0.1917808219178082,0.28888888888888886,0.0975609756097561,0.017241379310344827,0.5,0.19090909090909092,0.42857142857142855,0.5625,0.2222222222222222,0.2727272727272727,0.43333333333333335,0.48148148148148145,0.6923076923076923,0.45454545454545453,0.38,0.38,0.5263157894736842,0.05454545454545454,0.16666666666666666,0.16666666666666666,1.0,0.02727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.5,0.5,,0.3333333333333333,,,,0.2727272727272727,0.3333333333333333,0.45233545454545454,0.5071625000000001,0.4462444444444445,0.043478260869565216,0.04716981132075472,0.12371134020618557,0.05154639175257732,11.46930693069307,24.21111111111111,0.17198581560283688,,1.0,,,,,,2.0,,,3.0,2.0,1.0,,,,2.0,,,0.23529411764705882,,,,,,0.2222222222222222,,4.0,1.0,1.0,1.0,0.21052631578947367,,,,,,True,,,,,,,,,,,
202730,1610612755,Lavoy Allen,Lavoy Allen,202730,PHI,37447.0,624,47,1136,1150,143,239.0,153.0,2286,26.0,39.0,5.0,12.0,1.0,1.0,28.0,51.0,25.0,77.0,,,,,,,,79.0,167,,,11.0,169.0,1082,9.0,22.0,,2.0,20.0,7.0,16.0,,,3.0,17.0,134.0,24.0,,,6.0,,,10.0,30.0,4.0,34.0,4.0,,10.0,8.0,12.0,72.0,37.0,1.0,32.0,83.0,124.0,47.0,171.0,3.0,13.0,7.0,6.0,11.0,2.0,9.0,9.0,,2.0,20.0,1.0,47.0,73.0,26.0,6.0,2.0,14.0,2.0,7.0,1.0,18.0,16.0,,2.0,18.0,10.0,17.0,143,1.0,0.8481012658227848,0.881578947368421,,,,,0.47305389221556887,0.4090909090909091,0.4375,0.47305389221556887,0.4090909090909091,0.4375,0.4884393063583815,0.4166666666666667,0.4473684210526316,,0.059880239520958084,0.1282051282051282,0.0784313725490196,0.012987012987012988,14.66565349544073,0.55,0.03571428571428571,0.1812227074235808,0.07170542635658915,0.2318840579710145,0.1929530201342282,0.07407407407407407,0.06976744186046512,0.07586206896551724,0.07024793388429752,0.21428571428571427,0.1780821917808219,0.16129032258064516,0.17708333333333334,0.038461538461538464,0.5555555555555556,0.23353293413173654,0.6666666666666666,0.7647058823529411,0.8846153846153846,0.30538922155688625,0.5490196078431373,0.5957446808510638,0.6785714285714286,0.46107784431137727,0.3246753246753247,0.32894736842105265,1.0,,,,,,,,,0.5454545454545454,0.4166666666666667,0.4,,0.0625,1.0,,,0.23353293413173654,,0.4608461077844312,0.5316599999999999,0.420325,0.040697674418604654,0.040697674418604654,0.11834319526627218,0.10059171597633136,10.747305389221559,,0.12588028169014084,9.0,7.0,0.08571428571428572,0.125,,,,,,,3.0,2.0,,,,,1.0,,0.07407407407407407,0.35714285714285715,,,,,,,,9.0,3.0,,,0.2903225806451613,2.0,,,,,True,,,,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,23335.0,389,36,693,706,49,133.0,94.0,1399,21.0,34.0,6.0,7.0,1.0,1.0,5.0,12.0,19.0,51.0,2.0,7.0,14.0,30.0,2.0,,1.0,45.0,97,16.0,37.0,18.0,156.0,662,7.0,10.0,2.0,4.0,18.0,2.0,6.0,,1.0,2.0,6.0,44.0,46.0,27.0,21.0,10.0,29.0,14.0,5.0,56.0,8.0,64.0,6.0,2.0,21.0,14.0,21.0,136.0,11.0,2.0,15.0,36.0,57.0,13.0,70.0,1.0,20.0,12.0,8.0,7.0,6.0,3.0,10.0,1.0,4.0,17.0,,8.0,12.0,26.0,1.0,2.0,31.0,3.0,16.0,1.0,5.0,2.0,1.0,2.0,6.0,4.0,6.0,49,,0.4888888888888889,0.55,0.5625,0.43243243243243246,,0.4444444444444444,0.4639175257731959,0.7,0.3333333333333333,0.5149253731343284,0.5833333333333334,0.2857142857142857,0.527027027027027,0.6,0.3333333333333333,0.27611940298507465,0.05154639175257732,0.14705882352941177,,,20.471464019851116,0.4117647058823529,0.15384615384615385,0.12413793103448276,0.03481012658227848,0.16853932584269662,0.1345646437994723,0.028720626631853787,0.10666666666666667,0.010416666666666666,0.013793103448275862,0.06172839506172839,0.1717171717171717,0.12727272727272726,0.2,0.015151515151515152,0.6666666666666666,0.2537313432835821,0.6176470588235294,0.7241379310344828,0.5238095238095238,0.08955223880597014,0.4166666666666667,0.4166666666666667,0.2,0.3805970149253731,0.37254901960784315,0.37254901960784315,0.5263157894736842,0.05223880597014925,0.2857142857142857,0.2857142857142857,1.0,0.22388059701492538,0.4666666666666667,0.4666666666666667,0.5,0.5833333333333334,0.8571428571428571,0.16666666666666666,0.16666666666666666,0.14285714285714285,1.0,0.14285714285714285,,0.5298507462686567,0.4827586206896552,0.5253398496240602,0.550375,0.4322000000000001,0.10884353741496598,0.14545454545454545,0.11538461538461539,0.038461538461538464,11.197938144329898,25.375675675675677,0.0707070707070707,,1.0,,,,,,,,,2.0,2.0,,,,1.0,,,,0.10344827586206896,,,,,,,,6.0,1.0,1.0,1.0,0.4,,1.0,,,,True,,,,,,,,,,,
201975,1610612755,Jodie Meeks,Jodie Meeks,201975,PHI,23574.0,393,31,720,730,64,109.0,88.0,1450,16.0,25.0,1.0,1.0,4.0,5.0,2.0,5.0,12.0,32.0,2.0,8.0,18.0,46.0,7.0,4.0,7.0,30.0,62,20.0,54.0,14.0,134.0,684,3.0,8.0,9.0,1.0,16.0,6.0,10.0,4.0,7.0,3.0,27.0,46.0,14.0,60.0,,,46.0,18.0,4.0,10.0,2.0,12.0,1.0,1.0,4.0,2.0,4.0,26.0,3.0,,13.0,27.0,41.0,5.0,46.0,2.0,11.0,7.0,4.0,5.0,2.0,5.0,5.0,,,10.0,3.0,4.0,22.0,12.0,,2.0,17.0,3.0,8.0,1.0,,,,,,,27.0,64,,0.7666666666666667,0.7666666666666667,1.0,0.37037037037037035,0.5714285714285714,0.37037037037037035,0.4838709677419355,0.375,0.6,0.5172413793103449,0.4411764705882353,0.7058823529411765,0.5409836065573771,0.4444444444444444,0.75,0.46551724137931033,0.06451612903225806,0.12,,0.03125,16.0,0.5,,0.09152542372881356,0.009202453987730062,0.13541666666666666,0.10230179028132992,0.01256281407035176,0.013333333333333334,0.011363636363636364,0.006134969325153374,0.12048192771084337,0.05434782608695652,0.1,0.13432835820895522,0.03225806451612903,,0.21551724137931033,0.64,0.7272727272727273,0.75,0.04310344827586207,0.4,0.4,1.0,0.27586206896551724,0.375,0.3870967741935484,0.75,0.06896551724137931,0.25,0.25,1.0,0.39655172413793105,0.391304347826087,0.391304347826087,1.0,0.058823529411764705,1.0,1.0,0.4117647058823529,0.29411764705882354,0.8,0.4117647058823529,0.5714285714285714,0.6810344827586207,0.391304347826087,0.5499456896551723,0.5414033333333332,0.5412705882352942,0.06611570247933884,0.11940298507462686,0.11940298507462686,0.20149253731343283,10.364516129032257,25.14814814814815,0.08888888888888889,2.0,1.0,0.027777777777777776,,,2.0,,,3.0,3.0,,,1.0,1.0,1.0,,1.0,0.3333333333333333,0.03508771929824561,0.13793103448275862,0.11764705882352941,,,0.42857142857142855,1.0,,,1.0,2.0,,,0.0625,,,2.0,,,True,,,,,,,,,,,
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,12884.0,215,55,386,383,8,38.0,52.0,769,11.0,17.0,3.0,6.0,,,18.0,42.0,14.0,27.0,,,,,,,,43.0,86,,,15.0,101.0,363,8.0,16.0,,2.0,18.0,1.0,1.0,,,,2.0,62.0,24.0,,,8.0,,,3.0,10.0,4.0,14.0,4.0,,3.0,2.0,5.0,32.0,22.0,,5.0,34.0,40.0,28.0,68.0,,4.0,4.0,,3.0,1.0,2.0,8.0,1.0,1.0,11.0,,11.0,21.0,10.0,,,15.0,1.0,8.0,,6.0,6.0,,,6.0,4.0,2.0,8,,0.7209302325581395,0.7948717948717948,,,,,0.5,0.5,1.0,0.5,0.5,1.0,0.543010752688172,0.5294117647058824,1.0,,0.03488372093023256,0.058823529411764705,0.047619047619047616,,23.2662192393736,0.2727272727272727,,0.18888888888888888,0.13496932515337423,0.10204081632653061,0.1703056768558952,0.13861386138613863,0.15,0.07142857142857142,0.1791044776119403,0.1568627450980392,0.1864406779661017,0.21428571428571427,0.16666666666666666,,0.6666666666666666,0.19767441860465115,0.6470588235294118,0.6875,0.6363636363636364,0.4883720930232558,0.42857142857142855,0.45,0.7777777777777778,0.313953488372093,0.5185185185185185,0.5185185185185185,0.7142857142857143,,,,,,,,,0.375,0.5,,,,,,,0.19767441860465115,,0.45975,0.5091307692307693,0.3866,0.08602150537634409,0.08602150537634409,0.1782178217821782,0.019801980198019802,10.29186046511628,,0.02072538860103627,6.0,2.0,0.15384615384615385,,,,,,,,1.0,3.0,2.0,,,,,,0.2,,,,,,,,,1.0,,,,0.25,1.0,,,1.0,1.0,True,,,,,,,,,,,
201150,1610612755,Spencer Hawes,Spencer Hawes,201150,PHI,4120.0,69,10,130,130,13,6.0,22.0,260,8.0,14.0,4.0,7.0,2.0,2.0,3.0,5.0,4.0,12.0,,,,1.0,1.0,,,15.0,31,,1.0,2.0,32.0,124,4.0,8.0,1.0,2.0,10.0,3.0,4.0,,,,6.0,24.0,6.0,,,2.0,1.0,,1.0,6.0,,6.0,,,2.0,2.0,2.0,12.0,7.0,,3.0,4.0,7.0,7.0,14.0,1.0,2.0,2.0,,1.0,,1.0,,,,1.0,,5.0,6.0,1.0,,,2.0,,1.0,,1.0,,,1.0,1.0,,6.0,13,,0.8,0.8571428571428571,,,,,0.4838709677419355,0.5,0.75,0.46875,0.4444444444444444,0.75,0.48484848484848486,0.5,0.75,0.03125,0.03225806451612903,,0.2,,22.07792207792208,1.0,,0.0851063829787234,0.10606060606060606,0.15789473684210525,0.10606060606060606,0.0945945945945946,0.10526315789473684,0.18181818181818182,0.08333333333333333,0.0625,0.125,0.06666666666666667,0.2,0.0625,,0.4375,0.5714285714285714,0.5714285714285714,0.875,0.15625,0.6,0.75,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.03125,,,,0.7777777777777778,0.5714285714285714,0.75,0.1111111111111111,0.5,1.0,,,0.46875,,0.514253125,0.583975,0.5019,0.030303030303030304,0.03125,0.3125,0.1875,9.009677419354839,24.2,0.1,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,11429.0,190,34,340,351,65,106.0,47.0,691,24.0,40.0,6.0,13.0,4.0,5.0,5.0,13.0,7.0,24.0,,,,,,,,36.0,77,,,8.0,80.0,328,6.0,14.0,,,12.0,8.0,12.0,,,4.0,20.0,54.0,18.0,,,8.0,,,3.0,8.0,2.0,10.0,2.0,,3.0,2.0,3.0,22.0,10.0,,4.0,19.0,23.0,11.0,34.0,2.0,10.0,3.0,7.0,1.0,,,1.0,,1.0,2.0,1.0,7.0,8.0,11.0,1.0,,12.0,2.0,5.0,2.0,6.0,3.0,1.0,2.0,6.0,3.0,20.0,65,2.0,0.75,0.84375,,,,,0.4675324675324675,0.42857142857142855,0.6666666666666666,0.4675324675324675,0.42857142857142855,0.6666666666666666,0.4878048780487805,0.42857142857142855,0.6666666666666666,,0.03896103896103896,0.075,,,21.21212121212121,0.5,,0.14728682170542637,0.06578947368421052,0.10256410256410256,0.13690476190476192,0.061452513966480445,0.09302325581395349,0.10256410256410256,0.02857142857142857,0.15,0.075,0.20408163265306123,0.1,0.05263157894736842,0.5,0.5194805194805194,0.6,0.6486486486486487,0.7083333333333334,0.16883116883116883,0.38461538461538464,0.38461538461538464,0.6,0.3116883116883117,0.2916666666666667,0.2916666666666667,1.0,,,,,,,,,0.9285714285714286,0.46153846153846156,0.3333333333333333,,0.4166666666666667,0.8,,,0.5194805194805194,,0.5250441558441558,0.5992666666666667,0.5323666666666668,0.0625,0.0625,0.15,0.25,7.3896103896103895,,0.19117647058823528,1.0,,0.037037037037037035,,,,,,,,1.0,,,2.0,,1.0,,,0.05555555555555555,0.1111111111111111,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
